id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2533148673,5,1,1,0,10,z9phg19papi9f5fd6qxzr836,0,20.2,23.5,2023-04-14T18:02:30.184Z,2023-04-14T18:02:31Z,4187753019,213,0.4,4187753015,141,34.1,4187753013,140,35.6,4187753009,3,,4187753011,56,Back,4187753017,212,17.7,,,,,,,2ppvf1ywd1mxum1lgnn2pubdg,B. Smolarczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148691,7,1,1,0,11,bqm1bnp1bh2apyudlz1o1whr3,0,65.4,63.1,2023-04-14T18:02:31.179Z,2023-04-14T18:02:32Z,4187753075,3,,4187753079,140,71.9,4187753083,212,7.8,4187753085,213,5.8,4187753081,141,57.6,4187753077,56,Center,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148693,6,8,1,0,13,z9phg19papi9f5fd6qxzr836,1,27.2,35.8,2023-04-14T18:02:32.616Z,2023-04-14T18:02:32Z,4187753091,56,Back,,,,,,,,,,,,,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148713,7,49,1,0,15,z9phg19papi9f5fd6qxzr836,1,28,41.3,2023-04-14T18:02:35.096Z,2023-04-14T18:02:35Z,,,,,,,,,,,,,,,,,,,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148733,8,1,1,0,16,z9phg19papi9f5fd6qxzr836,1,28,41.3,2023-04-14T18:02:35.336Z,2023-04-14T18:02:36Z,4187753261,213,3.2,4187753255,140,7.9,4187753253,56,Back,4187753257,141,39.2,4187753259,212,21.2,,,,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148781,9,1,1,0,17,z9phg19papi9f5fd6qxzr836,0,7.9,39.2,2023-04-14T18:02:36.680Z,2023-04-14T18:02:39Z,4187753527,1,,4187753521,141,73.1,4187753517,56,Center,4187753515,157,,4187753523,212,56.0,4187753519,140,56.5,4187753525,213,0.4,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148799,8,1,1,0,20,bqm1bnp1bh2apyudlz1o1whr3,0,41.2,16.2,2023-04-14T18:02:39.492Z,2023-04-14T18:02:41Z,4187753609,56,Right,4187753611,140,62.0,4187753617,213,0.1,4187753615,212,22.1,4187753607,3,,4187753613,141,20.9,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148869,10,1,1,0,24,z9phg19papi9f5fd6qxzr836,1,40.3,75.3,2023-04-14T18:02:44.120Z,2023-04-14T18:02:45Z,4187753935,213,1.1,4187753927,56,Back,4187753933,212,11.3,4187753929,140,44.8,4187753931,141,90.4,,,,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148895,11,1,1,0,26,z9phg19papi9f5fd6qxzr836,1,44.8,90.4,2023-04-14T18:02:45.848Z,2023-04-14T18:02:47Z,4187754057,140,28.1,4187754059,141,93.6,4187754061,212,17.7,4187754063,213,3.0,4187754055,56,Back,,,,,,,,,,pd5ksvrqxmxsuvfeenz0fqzu,T. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148935,12,1,1,0,28,z9phg19papi9f5fd6qxzr836,1,28.1,93.6,2023-04-14T18:02:47.448Z,2023-04-14T18:02:50Z,4187754261,141,74.5,4187754263,212,23.0,4187754265,213,3.7,4187754257,56,Back,4187754259,140,10.0,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148971,13,1,1,0,31,z9phg19papi9f5fd6qxzr836,1,10,74.5,2023-04-14T18:02:50.713Z,2023-04-14T18:02:54Z,4187754469,56,Back,4187754471,140,2.8,4187754473,141,48.0,4187754483,213,4.3,4187754479,212,19.5,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149039,14,1,1,0,34,z9phg19papi9f5fd6qxzr836,0,4.4,35.6,2023-04-14T18:02:54.008Z,2023-04-14T18:02:59Z,4187754877,213,0.1,4187754871,140,48.0,4187754869,56,Back,4187754873,141,40.5,4187754867,157,,4187754875,212,45.9,4187754879,1,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149021,9,44,1,0,37,bqm1bnp1bh2apyudlz1o1whr3,1,53.1,62.8,2023-04-14T18:02:57.179Z,2023-04-14T18:03:14Z,4187754741,286,,4187754951,233,15,4187754739,56,Center,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149045,15,44,1,0,37,z9phg19papi9f5fd6qxzr836,0,46.9,37.2,2023-04-14T18:02:57.180Z,2023-04-14T18:02:59Z,4187754907,285,,4187754959,233,9,4187754905,56,Back,,,,,,,,,,,,,,,,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149043,10,1,1,0,38,bqm1bnp1bh2apyudlz1o1whr3,0,54.2,66.1,2023-04-14T18:02:57.683Z,2023-04-14T18:03:19Z,4187754903,213,5.3,4187754887,56,Center,4187754895,141,49.7,4187754899,212,13.7,4187756345,3,,4187754891,140,61.7,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149079,16,1,1,0,41,z9phg19papi9f5fd6qxzr836,0,44.9,48.3,2023-04-14T18:03:00.921Z,2023-04-14T18:03:01Z,4187755139,212,25.2,4187755135,140,68.3,4187755141,213,6.1,4187755133,56,Center,4187755137,141,40.2,,,,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149093,11,1,1,0,42,bqm1bnp1bh2apyudlz1o1whr3,0,35.6,57.2,2023-04-14T18:03:01.731Z,2023-04-14T18:03:02Z,4187755213,212,16.0,4187755207,56,Back,4187755215,213,5.3,4187755211,141,37.3,4187755209,140,43.8,4187755205,3,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149139,17,50,1,0,45,z9phg19papi9f5fd6qxzr836,1,58.8,58.5,2023-04-14T18:03:04.387Z,2023-04-14T18:03:07Z,4187755433,286,,4187755431,56,Center,4187755545,233,12,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149155,12,7,1,0,45,bqm1bnp1bh2apyudlz1o1whr3,1,41.2,41.5,2023-04-14T18:03:04.388Z,2023-04-14T18:03:07Z,4187755511,285,,4187755541,233,17,4187755509,56,Back,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149185,13,1,1,0,47,bqm1bnp1bh2apyudlz1o1whr3,0,29.2,45.2,2023-04-14T18:03:06.795Z,2023-04-14T18:03:09Z,4187755667,213,6.0,4187755657,157,,4187755659,56,Back,4187755669,1,,4187755661,140,35.1,4187755663,141,42.7,4187755665,212,6.4,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149209,14,61,1,0,51,bqm1bnp1bh2apyudlz1o1whr3,1,33.7,43.6,2023-04-14T18:03:10.509Z,2023-04-14T18:03:10Z,4187755797,56,Back,,,,,,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149257,18,1,1,0,52,z9phg19papi9f5fd6qxzr836,1,52.2,50.9,2023-04-14T18:03:11.433Z,2023-04-14T18:03:14Z,4187756027,141,76.5,4187756029,212,19.3,4187756031,213,2.0,4187756025,140,44.3,4187756023,56,Back,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149287,19,1,1,0,55,z9phg19papi9f5fd6qxzr836,1,44.2,75.5,2023-04-14T18:03:14.809Z,2023-04-14T18:03:16Z,4187756167,212,7.6,4187756169,213,4.3,4187756161,56,Back,4187756165,141,65.1,4187756163,140,41.6,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149311,20,1,1,0,57,z9phg19papi9f5fd6qxzr836,1,41.6,65.3,2023-04-14T18:03:16.793Z,2023-04-14T18:03:18Z,4187756283,56,Back,4187756291,213,3.2,4187756289,212,17.2,4187756285,140,25.3,4187756287,141,62.8,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149389,21,1,1,0,59,z9phg19papi9f5fd6qxzr836,1,25.3,62.8,2023-04-14T18:03:18.601Z,2023-04-14T18:03:22Z,4187756627,213,4.8,4187756621,140,26.8,4187756625,212,21.5,4187756623,141,31.3,4187756619,56,Back,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149461,22,4,1,1,7,z9phg19papi9f5fd6qxzr836,1,25.2,27.3,2023-04-14T18:03:27.099Z,2023-04-14T18:03:28Z,4187757019,233,15,4187756957,13,,4187756959,56,Back,4187756961,152,,4187756963,265,,4187756965,285,,,,,,,,2ppvf1ywd1mxum1lgnn2pubdg,B. Smolarczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149469,15,4,1,1,7,bqm1bnp1bh2apyudlz1o1whr3,0,74.8,72.7,2023-04-14T18:03:27.100Z,2023-04-14T18:03:28Z,4187756993,286,,4187756983,56,Center,4187757063,233,22,4187756987,152,,4187756989,265,,4187756979,13,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149571,23,1,1,1,10,z9phg19papi9f5fd6qxzr836,1,31.2,16.9,2023-04-14T18:03:29.657Z,2023-04-14T18:03:33Z,4187757515,1,,4187757513,213,1.9,4187757507,140,21.0,4187757509,141,64.1,4187757511,212,33.8,4187757501,5,,4187757505,56,Back,4187757503,152,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149599,24,1,1,1,14,z9phg19papi9f5fd6qxzr836,1,22,67,2023-04-14T18:03:33.753Z,2023-04-14T18:03:36Z,4187757689,213,1.3,4187757687,212,14.2,4187757683,140,25.6,4187757685,141,87.2,4187757681,56,Back,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149645,25,1,1,1,16,z9phg19papi9f5fd6qxzr836,1,25.6,87.2,2023-04-14T18:03:35.913Z,2023-04-14T18:03:38Z,4187757861,140,36.7,4187757867,212,13.8,4187757863,141,76.4,4187757859,56,Back,4187757871,213,5.7,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149699,26,1,1,1,19,z9phg19papi9f5fd6qxzr836,1,36.5,77,2023-04-14T18:03:38.713Z,2023-04-14T18:03:43Z,4187758137,212,16.9,4187758131,56,Back,4187758133,140,20.5,4187758135,141,80.0,4187758139,213,3.0,,,,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149751,27,1,1,1,23,z9phg19papi9f5fd6qxzr836,1,20.5,80,2023-04-14T18:03:42.970Z,2023-04-14T18:03:45Z,4187758395,212,31.9,4187758393,141,43.6,4187758389,56,Back,4187758397,213,4.0,4187758391,140,1.3,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149825,28,1,1,1,26,z9phg19papi9f5fd6qxzr836,0,2.6,42.3,2023-04-14T18:03:45.834Z,2023-04-14T18:03:50Z,4187758695,140,39.9,4187758693,56,Back,4187758691,157,,4187758699,212,41.0,4187758701,213,6.0,4187758703,1,,4187758697,141,24.7,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149853,16,1,1,1,30,bqm1bnp1bh2apyudlz1o1whr3,1,55.5,69,2023-04-14T18:03:49.972Z,2023-04-14T18:03:51Z,4187758815,141,66.0,4187758819,213,6.1,4187758813,140,66.3,4187758809,3,,4187758817,212,11.5,4187758811,56,Center,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149859,17,49,1,1,32,bqm1bnp1bh2apyudlz1o1whr3,1,66.3,66,2023-04-14T18:03:51.764Z,2023-04-14T18:03:52Z,,,,,,,,,,,,,,,,,,,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149897,18,1,1,1,33,bqm1bnp1bh2apyudlz1o1whr3,1,66.3,66,2023-04-14T18:03:52.333Z,2023-04-14T18:03:54Z,4187759041,141,76.6,4187759039,140,47.5,4187759043,212,21.0,4187759037,56,Back,4187759045,213,2.8,,,,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149923,19,1,1,1,35,bqm1bnp1bh2apyudlz1o1whr3,1,47.5,76.6,2023-04-14T18:03:54.485Z,2023-04-14T18:03:56Z,4187759173,1,,4187759167,141,23.9,4187759171,213,5.2,4187759169,212,40.9,4187759165,140,66.2,4187759163,56,Center,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149993,20,1,1,1,36,bqm1bnp1bh2apyudlz1o1whr3,1,65.4,28.5,2023-04-14T18:03:56.077Z,2023-04-14T18:04:01Z,4187759529,140,78.1,4187759531,141,21.0,4187759527,56,Right,4187759535,213,5.9,4187759533,212,14.3,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150011,21,1,1,1,41,bqm1bnp1bh2apyudlz1o1whr3,0,84.7,24.7,2023-04-14T18:04:01.093Z,2023-04-14T18:04:02Z,4187759637,56,Center,4187759643,212,23.0,4187759645,213,0.9,4187759641,141,51.5,4187759639,140,98.1,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150019,29,52,1,1,43,z9phg19papi9f5fd6qxzr836,1,4.1,51.4,2023-04-14T18:04:02.651Z,2023-04-14T18:04:02Z,,,,,,,,,,,,,,,,,,,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150251,30,1,1,1,56,z9phg19papi9f5fd6qxzr836,1,14.2,43.8,2023-04-14T18:04:16.172Z,2023-04-14T18:04:24Z,4187761257,189,,4187760831,56,Back,4187760829,199,,4187760835,141,8.6,4187760833,140,41.6,4187760837,212,37.4,4187760839,213,5.6,4187760841,1,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150265,31,1,1,1,59,z9phg19papi9f5fd6qxzr836,0,41.6,8.6,2023-04-14T18:04:18.779Z,2023-04-14T18:04:19Z,4187760913,141,23.3,4187760915,212,15.1,4187760917,213,0.7,4187760911,140,52.4,4187760909,56,Center,4187760905,3,,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150291,22,1,1,2,0,bqm1bnp1bh2apyudlz1o1whr3,0,47.9,75.1,2023-04-14T18:04:19.921Z,2023-04-14T18:04:21Z,4187761063,141,100.0,4187761065,212,37.2,4187761061,140,78.9,4187761069,1,,4187761059,56,Left,4187761067,213,0.5,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150299,23,5,1,2,2,bqm1bnp1bh2apyudlz1o1whr3,0,78.2,101.2,2023-04-14T18:04:21.387Z,2023-04-14T18:04:24Z,4187761103,56,Left,4187761347,233,32,4187761105,347,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150331,32,5,1,2,2,z9phg19papi9f5fd6qxzr836,1,21.8,-1.2,2023-04-14T18:04:21.387Z,2023-04-14T18:16:10Z,4187761309,233,23,4187761253,56,Back,4187761255,347,,,,,,,,,,,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150537,33,1,1,2,16,z9phg19papi9f5fd6qxzr836,1,33.9,0,2023-04-14T18:04:36.237Z,2023-04-14T18:04:39Z,4187762339,1,,4187762323,107,,4187762325,56,Back,4187762327,140,25.6,4187762335,213,1.9,4187762329,141,39.8,4187762331,212,28.8,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150551,34,1,1,2,19,z9phg19papi9f5fd6qxzr836,1,25.6,39.8,2023-04-14T18:04:39.196Z,2023-04-14T18:04:40Z,4187762435,56,Back,4187762433,3,,4187762437,140,36.3,4187762443,213,6.1,4187762439,141,35.9,4187762441,212,11.5,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150581,35,1,1,2,21,z9phg19papi9f5fd6qxzr836,1,36.3,35.9,2023-04-14T18:04:40.395Z,2023-04-14T18:04:43Z,4187762601,213,2.1,4187762597,141,68.7,4187762599,212,25.7,4187762595,140,24.2,4187762593,56,Back,,,,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
