id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2483090859,8,1,1,0,19,7rmv5ns2rj7bn4otpkur0mx0x,1,20.7,4.6,2022-11-07T19:02:25.198Z,2022-11-07T19:02:27Z,3902693935,212,11.3,3902693931,140,10.5,3902693929,56,Back,3902693933,141,9.8,3902693937,213,2.8,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090863,9,1,1,0,21,7rmv5ns2rj7bn4otpkur0mx0x,0,13.1,4.3,2022-11-07T19:02:27.759Z,2022-11-07T19:02:29Z,3902693949,56,Back,3902693953,141,24.6,3902693951,140,40.2,3902693957,213,0.5,3902693947,155,,3902693955,212,31.6,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090871,4,1,1,0,24,1wyg1tunyt7go9tnjea1hjqxb,1,59.8,75.9,2022-11-07T19:02:30.079Z,2022-11-07T19:22:20Z,3902693995,213,0.7,3902693991,141,87.7,3902693985,3,,3902693989,140,68.4,3902693987,56,Left,3902693993,212,12.1,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090877,6,49,1,0,27,1wyg1tunyt7go9tnjea1hjqxb,1,68.6,86.8,2022-11-07T19:02:32.799Z,2022-11-07T19:22:23Z,,,,,,,,,,,,,,,,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090883,7,1,1,0,28,1wyg1tunyt7go9tnjea1hjqxb,1,68.7,84.5,2022-11-07T19:02:34.118Z,2022-11-07T19:23:57Z,3902694017,56,Left,3902694025,213,6.0,3902694019,140,77.0,3902694023,212,9.1,3902694021,141,80.8,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090885,8,50,1,0,29,1wyg1tunyt7go9tnjea1hjqxb,1,77,82.6,2022-11-07T19:02:34.877Z,2022-11-07T19:19:36Z,3902694029,56,Left,3902694069,233,10,3902694031,286,,,,,,,,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090893,10,7,1,0,29,7rmv5ns2rj7bn4otpkur0mx0x,1,23,17.4,2022-11-07T19:02:34.878Z,2022-11-07T19:02:40Z,3902694061,56,Back,3902694063,285,,3902694065,233,8,,,,,,,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090895,11,49,1,0,33,7rmv5ns2rj7bn4otpkur0mx0x,1,58.3,20.6,2022-11-07T19:02:39.694Z,2022-11-07T19:51:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090897,12,61,1,0,34,7rmv5ns2rj7bn4otpkur0mx0x,0,59.5,23.4,2022-11-07T19:02:40.559Z,2022-11-07T19:51:01Z,3902694073,56,Center,,,,,,,,,,,,,,,,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090921,9,1,1,0,35,1wyg1tunyt7go9tnjea1hjqxb,0,23.1,59.7,2022-11-07T19:02:41.359Z,2022-11-07T19:02:46Z,3902694177,213,0.3,3902694173,141,80.3,3902694167,157,,3902694169,56,Left,3902694171,140,74.8,3902694175,212,56.1,3902694179,1,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090923,13,49,1,0,42,7rmv5ns2rj7bn4otpkur0mx0x,1,24.8,31.2,2022-11-07T19:02:47.983Z,2022-11-07T19:02:48Z,,,,,,,,,,,,,,,,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090929,14,1,1,0,42,7rmv5ns2rj7bn4otpkur0mx0x,1,24.8,31.2,2022-11-07T19:02:48.560Z,2022-11-07T19:02:49Z,3902694223,56,Back,3902694231,213,2.4,3902694227,141,40.7,3902694229,212,9.7,3902694225,140,17.9,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090947,15,1,1,0,44,7rmv5ns2rj7bn4otpkur0mx0x,1,17.9,40.7,2022-11-07T19:02:49.839Z,2022-11-07T19:51:18Z,3902694309,141,67.6,3902694305,56,Back,3902694311,212,18.7,3902694307,140,21.6,3902694313,213,1.4,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090959,16,1,1,0,48,7rmv5ns2rj7bn4otpkur0mx0x,1,21.3,69.4,2022-11-07T19:02:54.046Z,2022-11-07T19:02:56Z,3902694349,140,22.2,3902694353,212,17.4,3902694351,141,43.9,3902694347,56,Back,3902694355,213,4.8,,,,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090975,17,1,1,0,50,7rmv5ns2rj7bn4otpkur0mx0x,1,23,44.9,2022-11-07T19:02:56.398Z,2022-11-07T19:02:59Z,3902694419,140,24.9,3902694423,212,14.6,3902694421,141,66.1,3902694417,56,Back,3902694425,213,1.4,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090993,18,1,1,0,53,7rmv5ns2rj7bn4otpkur0mx0x,1,31.8,70.3,2022-11-07T19:02:59.678Z,2022-11-07T19:03:02Z,3902694497,140,78.3,3902694493,155,,3902694503,213,6.0,3902694505,1,,3902694499,141,48.4,3902694495,56,Center,3902694501,212,51.0,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090999,19,1,1,0,56,7rmv5ns2rj7bn4otpkur0mx0x,0,75.2,54.6,2022-11-07T19:03:02.527Z,2022-11-07T19:03:09Z,3902694547,212,5.7,3902694543,140,77.0,3902694549,213,5.1,3902694545,141,46.7,3902694539,3,,3902694541,56,Center,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091015,10,1,1,0,57,1wyg1tunyt7go9tnjea1hjqxb,1,30.5,50,2022-11-07T19:03:03.727Z,2022-11-07T19:03:06Z,3902694619,141,46.4,3902694615,56,Back,3902694621,212,23.9,3902694623,213,3.2,3902694617,140,7.9,3902694613,3,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091017,11,52,1,1,0,1wyg1tunyt7go9tnjea1hjqxb,1,7.9,46.4,2022-11-07T19:03:06.367Z,2022-11-07T19:03:21Z,,,,,,,,,,,,,,,,,,,,,,,,,b7owk879trwk2tu8ud574xq3u,S. Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091075,12,1,1,1,16,1wyg1tunyt7go9tnjea1hjqxb,1,10.9,48.5,2022-11-07T19:03:21.966Z,2022-11-07T19:03:25Z,3902694939,140,13.3,3902694935,123,,3902694945,213,1.5,3902694937,56,Back,3902694943,212,24.4,3902694941,141,84.2,,,,,,,b7owk879trwk2tu8ud574xq3u,S. Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091085,13,1,1,1,19,1wyg1tunyt7go9tnjea1hjqxb,0,18.3,86.9,2022-11-07T19:03:25.566Z,2022-11-07T19:03:27Z,3902695007,56,Left,3902695017,1,,3902695013,212,43.4,3902695015,213,0.0,3902695005,155,,3902695009,140,59.6,3902695011,141,88.7,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091089,20,1,1,1,21,7rmv5ns2rj7bn4otpkur0mx0x,0,29.3,7.9,2022-11-07T19:03:27.599Z,2022-11-07T19:51:42Z,3902695031,140,31.8,3902695033,141,8.3,3902695027,3,,3902695037,213,0.1,3902695029,56,Back,3902695035,212,2.6,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091111,14,1,1,1,25,1wyg1tunyt7go9tnjea1hjqxb,1,68,85.9,2022-11-07T19:03:31.742Z,2022-11-07T19:03:35Z,3902695115,141,94.2,3902695119,213,0.6,3902695117,212,9.5,3902695111,56,Left,3902695113,140,75.3,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091115,15,4,1,1,29,1wyg1tunyt7go9tnjea1hjqxb,1,76.8,96.7,2022-11-07T19:03:35.102Z,2022-11-07T19:03:38Z,3902695137,13,,3902695143,265,,3902695141,152,,3902695145,286,,3902695241,233,21,3902695139,56,Left,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091131,21,4,1,1,29,7rmv5ns2rj7bn4otpkur0mx0x,0,23.2,3.3,2022-11-07T19:03:35.103Z,2022-11-07T19:03:38Z,3902695213,285,,3902695211,265,,3902695205,13,,3902695209,152,,3902695245,233,15,3902695207,56,Back,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091225,16,1,1,1,41,1wyg1tunyt7go9tnjea1hjqxb,1,80.2,97.4,2022-11-07T19:03:47.230Z,2022-11-07T19:03:49Z,3902695661,1,,3902695653,140,38.7,3902695657,212,44.3,3902695665,189,,3902695649,152,,3902695659,213,3.3,3902695655,141,85.9,3902695647,5,,51f3vubki4or5vaft5tromn3e,Y. Barası,3902695651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091265,17,1,1,1,44,1wyg1tunyt7go9tnjea1hjqxb,1,35.9,81.2,2022-11-07T19:03:50.206Z,2022-11-07T19:03:54Z,3902695897,213,4.6,3902695893,141,43.6,3902695895,212,25.9,3902695889,56,Back,3902695891,140,32.0,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091277,18,1,1,1,48,1wyg1tunyt7go9tnjea1hjqxb,1,29.2,40,2022-11-07T19:03:53.950Z,2022-11-07T19:03:56Z,3902695945,140,27.6,3902695949,212,27.0,3902695947,141,79.7,3902695943,56,Back,3902695951,213,1.6,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091281,19,1,1,1,50,1wyg1tunyt7go9tnjea1hjqxb,0,27.5,80.6,2022-11-07T19:03:56.286Z,2022-11-07T19:03:57Z,3902695983,213,0.0,3902695979,141,84.1,3902695975,56,Left,3902695981,212,54.8,3902695985,1,,3902695973,157,,3902695977,140,79.6,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091287,22,8,1,1,51,7rmv5ns2rj7bn4otpkur0mx0x,1,25.9,15.3,2022-11-07T19:03:57.521Z,2022-11-07T19:04:06Z,3902696013,56,Back,,,,,,,,,,,,,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091329,20,1,1,1,53,1wyg1tunyt7go9tnjea1hjqxb,1,68.3,90.5,2022-11-07T19:03:59.437Z,2022-11-07T19:04:03Z,3902696203,213,4.0,3902696197,140,52.6,3902696201,212,25.6,3902696195,56,Center,3902696199,141,61.7,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091343,21,1,1,1,57,1wyg1tunyt7go9tnjea1hjqxb,1,52.6,61.7,2022-11-07T19:04:02.910Z,2022-11-07T19:04:04Z,3902696249,140,38.3,3902696253,212,19.2,3902696251,141,44.2,3902696247,56,Back,3902696255,213,3.8,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091361,22,1,1,1,58,1wyg1tunyt7go9tnjea1hjqxb,1,38.3,44.2,2022-11-07T19:04:04.685Z,2022-11-07T19:04:08Z,3902696357,212,30.3,3902696353,140,54.2,3902696351,56,Right,3902696355,141,7.0,3902696359,213,5.3,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091413,23,1,1,2,2,1wyg1tunyt7go9tnjea1hjqxb,1,57,6.4,2022-11-07T19:04:08.142Z,2022-11-07T19:04:16Z,3902696601,213,2.7,3902696597,141,21.6,3902696593,56,Back,3902696595,140,38.5,3902696599,212,22.0,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091427,24,1,1,2,10,1wyg1tunyt7go9tnjea1hjqxb,1,46.4,38.8,2022-11-07T19:04:16.557Z,2022-11-07T19:04:19Z,3902696691,56,Back,3902696699,213,1.7,3902696695,141,72.3,3902696693,140,44.6,3902696697,212,22.9,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091453,25,1,1,2,13,1wyg1tunyt7go9tnjea1hjqxb,1,44,75.9,2022-11-07T19:04:19.405Z,2022-11-07T19:04:22Z,3902696817,213,0.5,3902696813,141,96.6,3902696807,56,Left,3902696811,140,71.2,3902696815,212,31.8,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091457,26,1,1,2,16,1wyg1tunyt7go9tnjea1hjqxb,0,71,96.6,2022-11-07T19:04:22.382Z,2022-11-07T19:04:24Z,3902696833,56,Center,3902696837,141,68.1,3902696841,213,5.1,3902696839,212,20.7,3902696835,140,78.0,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091459,23,8,1,2,19,7rmv5ns2rj7bn4otpkur0mx0x,1,23.9,24.9,2022-11-07T19:04:24.993Z,2022-11-07T19:04:25Z,3902696843,56,Back,,,,,,,,,,,,,,,,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091471,24,49,1,2,21,7rmv5ns2rj7bn4otpkur0mx0x,1,28,20.1,2022-11-07T19:04:26.929Z,2022-11-07T19:04:27Z,,,,,,,,,,,,,,,,,,,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091479,27,49,1,2,22,1wyg1tunyt7go9tnjea1hjqxb,1,73.2,66.3,2022-11-07T19:04:28.686Z,2022-11-07T19:04:28Z,,,,,,,,,,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091481,25,61,1,2,22,7rmv5ns2rj7bn4otpkur0mx0x,0,27.8,24.3,2022-11-07T19:04:28.720Z,2022-11-07T19:04:28Z,3902696945,56,Back,,,,,,,,,,,,,,,,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091505,28,1,1,2,24,1wyg1tunyt7go9tnjea1hjqxb,0,75.2,63.4,2022-11-07T19:04:29.998Z,2022-11-07T19:04:31Z,3902697051,213,0.5,3902697045,140,85.9,3902697049,212,12.6,3902697047,141,71.8,3902697043,56,Center,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091503,26,8,1,2,25,7rmv5ns2rj7bn4otpkur0mx0x,1,14.4,26.2,2022-11-07T19:04:31.600Z,2022-11-07T19:04:31Z,3902697041,56,Back,,,,,,,,,,,,,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091513,27,49,1,2,27,7rmv5ns2rj7bn4otpkur0mx0x,1,20.1,22.2,2022-11-07T19:04:32.913Z,2022-11-07T19:04:33Z,,,,,,,,,,,,,,,,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091535,28,1,1,2,28,7rmv5ns2rj7bn4otpkur0mx0x,0,20.8,20.1,2022-11-07T19:04:34.641Z,2022-11-07T19:04:36Z,3902697165,56,Back,3902697169,141,30.6,3902697173,213,0.4,3902697171,212,17.4,3902697167,140,35.9,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091547,29,49,1,2,31,1wyg1tunyt7go9tnjea1hjqxb,1,67.4,63.1,2022-11-07T19:04:36.845Z,2022-11-07T19:04:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091565,30,1,1,2,31,1wyg1tunyt7go9tnjea1hjqxb,1,67.2,63,2022-11-07T19:04:37.229Z,2022-11-07T19:04:39Z,3902697315,213,5.2,3902697309,140,71.1,3902697311,141,51.0,3902697307,56,Center,3902697313,212,9.1,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
