id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/13/value,qualifier/9/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2448080285,5,1,1,0,26,b94pf87be9ojdgnrs5mst80un,1,32.8,90.6,2022-08-19T18:00:48.680Z,2022-08-19T18:00:49Z,3716847189,140,39.2,3716847185,3,,3716847187,56,Back,3716847193,212,6.7,3716847191,141,91.4,3716847195,213,0.1,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080301,6,1,1,0,27,b94pf87be9ojdgnrs5mst80un,0,39.2,91.4,2022-08-19T18:00:49.592Z,2022-08-19T18:00:51Z,3716847267,212,14.5,3716847261,56,Back,3716847259,3,,3716847269,213,5.0,3716847265,141,70.9,3716847263,140,42.9,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080339,9,1,1,0,30,dvmw7d6jb38qvv7e6ziwu0vyr,1,57.8,16.1,2022-08-19T18:00:53.268Z,2022-08-19T18:00:54Z,3716847457,212,10.0,3716847451,56,Right,3716847453,140,54.1,3716847455,141,2.5,3716847459,213,4.3,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080353,10,1,1,0,31,dvmw7d6jb38qvv7e6ziwu0vyr,1,54.1,2.5,2022-08-19T18:00:54.532Z,2022-08-19T18:00:55Z,3716847525,140,65.2,3716847523,56,Right,3716847529,212,12.0,3716847531,213,0.2,3716847527,141,6.8,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080361,11,1,1,0,33,dvmw7d6jb38qvv7e6ziwu0vyr,1,65.2,6.8,2022-08-19T18:00:55.684Z,2022-08-19T18:00:56Z,3716847571,56,Right,3716847577,212,3.9,3716847573,140,63.1,3716847575,141,2.0,3716847579,213,4.1,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080449,12,1,1,0,34,dvmw7d6jb38qvv7e6ziwu0vyr,1,63.1,2,2022-08-19T18:00:56.628Z,2022-08-19T18:01:01Z,3716848037,213,0.6,3716848029,56,Right,3716848031,140,70.4,3716848033,141,9.1,3716848035,212,9.1,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080453,13,4,1,0,36,dvmw7d6jb38qvv7e6ziwu0vyr,1,71,12.8,2022-08-19T18:00:59.294Z,2022-08-19T18:01:06Z,3716848063,233,7,3716848053,152,,3716848257,295,,3716848049,13,,3716848051,56,Right,3716848057,286,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080415,7,4,1,0,36,b94pf87be9ojdgnrs5mst80un,0,29,87.2,2022-08-19T18:00:59.295Z,2022-08-19T18:01:06Z,3716847901,13,,3716847905,152,,3716847909,285,,3716848287,295,,3716847903,56,Back,3716848097,233,13,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080743,14,1,1,0,59,dvmw7d6jb38qvv7e6ziwu0vyr,0,71.5,7,2022-08-19T18:01:21.716Z,2022-08-19T18:51:35Z,3716849465,5,,3716849483,140,87.9,3716849469,155,,3716849487,212,43.7,3716849493,1,,3716849463,2,,3716849485,141,66.1,3716849479,56,Center,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,3716849489,213,1.2,3716849475,152,,,,,,,,,,,,,,,,,,,,,,,,,
2448080757,8,44,1,1,2,b94pf87be9ojdgnrs5mst80un,1,12.6,37.6,2022-08-19T18:01:24.850Z,2022-08-19T18:01:26Z,3716849565,233,15,3716849541,285,,3716849539,56,Back,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080747,15,44,1,1,2,dvmw7d6jb38qvv7e6ziwu0vyr,0,87.4,62.4,2022-08-19T18:01:24.851Z,2022-08-19T18:01:26Z,3716849581,233,8,3716849513,286,,3716849511,56,Center,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080783,9,12,1,1,3,b94pf87be9ojdgnrs5mst80un,1,13.1,41.3,2022-08-19T18:01:25.648Z,2022-08-19T18:01:27Z,3716849661,212,14.0,3716849657,140,26.3,3716849659,141,44.5,3716849655,56,Back,3716849663,213,0.2,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080801,10,3,1,1,4,b94pf87be9ojdgnrs5mst80un,1,26.7,44.2,2022-08-19T18:01:27.497Z,2022-08-19T18:01:45Z,3716849761,233,16,3716849743,56,Back,3716849745,285,,,,,,,,,,,,,,,,,1xblfsj8ec5jp17vnhibrk2jt,G. Bosiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080791,16,45,1,1,4,dvmw7d6jb38qvv7e6ziwu0vyr,0,73.3,55.8,2022-08-19T18:01:27.497Z,2022-08-19T18:51:48Z,3716849705,56,Center,3716849817,233,10,3716849709,286,,,,,,,,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080805,11,49,1,1,5,b94pf87be9ojdgnrs5mst80un,1,31.1,42.1,2022-08-19T18:01:28.087Z,2022-08-19T18:01:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1xblfsj8ec5jp17vnhibrk2jt,G. Bosiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080825,12,1,1,1,5,b94pf87be9ojdgnrs5mst80un,0,32.8,41.3,2022-08-19T18:01:28.328Z,2022-08-19T18:01:50Z,3716849867,141,37.9,3716849871,213,6.2,3716849869,212,30.6,3716849863,56,Center,3716849865,140,61.9,,,,,,,,,,1xblfsj8ec5jp17vnhibrk2jt,G. Bosiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080879,17,49,1,1,9,dvmw7d6jb38qvv7e6ziwu0vyr,1,39.5,61.8,2022-08-19T18:01:32.484Z,2022-08-19T18:01:32Z,,,,,,,,,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080917,18,1,1,1,10,dvmw7d6jb38qvv7e6ziwu0vyr,1,39.5,61.8,2022-08-19T18:01:32.885Z,2022-08-19T18:01:35Z,3716850323,141,47.8,3716850325,212,25.9,3716850327,213,3.5,3716850321,140,16.6,3716850319,56,Back,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080945,19,1,1,1,12,dvmw7d6jb38qvv7e6ziwu0vyr,1,18.2,46.9,2022-08-19T18:01:35.315Z,2022-08-19T18:02:17Z,3716850491,56,Back,3716850497,212,22.0,3716850499,213,5.2,3716850495,141,17.9,3716850493,140,27.5,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081023,20,1,1,1,16,dvmw7d6jb38qvv7e6ziwu0vyr,1,27.7,18.6,2022-08-19T18:01:38.835Z,2022-08-19T18:52:11Z,3716850957,140,6.0,3716850961,212,25.3,3716850963,213,2.7,3716850955,56,Back,3716850959,141,34.9,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081073,21,1,1,1,24,dvmw7d6jb38qvv7e6ziwu0vyr,1,7.4,34.9,2022-08-19T18:01:47.251Z,2022-08-19T18:01:52Z,3716851225,140,11.8,3716851223,56,Back,3716851229,212,9.1,3716851231,213,5.2,3716851227,141,23.4,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081087,22,1,1,1,29,dvmw7d6jb38qvv7e6ziwu0vyr,1,12.7,24.7,2022-08-19T18:01:52.163Z,2022-08-19T18:52:28Z,3716851305,212,34.5,3716851299,56,Back,3716851303,141,75.3,3716851311,1,,3716851307,213,1.7,3716851301,140,9.8,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081111,23,1,1,1,32,dvmw7d6jb38qvv7e6ziwu0vyr,1,16.5,83.9,2022-08-19T18:01:55.316Z,2022-08-19T18:01:56Z,3716851417,140,32.0,3716851423,213,6.1,3716851419,141,80.6,3716851421,212,16.4,3716851415,56,Back,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081123,24,1,1,1,34,dvmw7d6jb38qvv7e6ziwu0vyr,0,32,80.6,2022-08-19T18:01:56.803Z,2022-08-19T18:01:58Z,3716851509,212,13.9,3716851503,56,Back,3716851505,140,37.6,3716851507,141,62.0,3716851513,213,5.1,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081131,13,49,1,1,36,b94pf87be9ojdgnrs5mst80un,1,67,45.8,2022-08-19T18:01:59.287Z,2022-08-19T18:01:59Z,,,,,,,,,,,,,,,,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081151,14,1,1,1,37,b94pf87be9ojdgnrs5mst80un,1,67,45.8,2022-08-19T18:01:59.632Z,2022-08-19T18:02:00Z,3716851641,212,9.0,3716851635,56,Center,3716851643,213,0.2,3716851639,141,48.5,3716851637,140,75.4,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081159,15,1,1,1,37,b94pf87be9ojdgnrs5mst80un,0,75.4,48.5,2022-08-19T18:02:00.360Z,2022-08-19T18:02:04Z,3716851683,140,81.3,3716851685,141,41.0,3716851689,213,5.6,3716851681,56,Center,3716851687,212,8.0,,,,,,,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081165,25,49,1,1,38,dvmw7d6jb38qvv7e6ziwu0vyr,1,20.7,58.8,2022-08-19T18:02:01.331Z,2022-08-19T18:02:01Z,,,,,,,,,,,,,,,,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081269,26,1,1,1,39,dvmw7d6jb38qvv7e6ziwu0vyr,1,20.7,58.8,2022-08-19T18:02:01.763Z,2022-08-19T18:02:10Z,3716852217,141,21.9,3716852215,140,22.3,3716852213,56,Back,3716852221,213,4.8,3716852219,212,25.1,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081319,27,1,1,1,47,dvmw7d6jb38qvv7e6ziwu0vyr,1,52.6,2.2,2022-08-19T18:02:10.147Z,2022-08-19T18:02:14Z,3716852453,140,56.4,3716852455,141,33.0,3716852459,213,1.4,3716852457,212,21.3,3716852451,56,Center,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081325,28,4,1,1,50,dvmw7d6jb38qvv7e6ziwu0vyr,1,57.7,28.8,2022-08-19T18:02:13.495Z,2022-08-19T18:02:15Z,3716852489,286,,3716852483,56,Center,3716852485,152,,3716852481,13,,3716852487,265,,3716852583,233,16,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081329,16,4,1,1,50,b94pf87be9ojdgnrs5mst80un,0,42.3,71.2,2022-08-19T18:02:13.496Z,2022-08-19T18:02:15Z,3716852521,265,,3716852519,152,,3716852595,233,28,3716852515,13,,3716852517,56,Back,3716852523,285,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081457,29,1,1,2,0,dvmw7d6jb38qvv7e6ziwu0vyr,1,51.1,18.8,2022-08-19T18:02:23.251Z,2022-08-19T18:53:05Z,3716853201,141,53.8,3716853195,152,,3716853199,140,36.5,3716853209,213,2.1,3716853197,56,Back,3716853205,212,28.3,3716853193,5,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081481,30,1,1,2,2,dvmw7d6jb38qvv7e6ziwu0vyr,0,36.8,53.2,2022-08-19T18:02:25.059Z,2022-08-19T18:02:48Z,3716853327,56,Back,3716853333,212,29.5,3716853335,213,1.3,3716853331,141,94.6,3716853329,140,45.3,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081545,32,61,1,2,3,dvmw7d6jb38qvv7e6ziwu0vyr,0,45.6,95.6,2022-08-19T18:02:26.067Z,2022-08-19T18:02:51Z,3716853671,56,Back,,,,,,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081521,17,5,1,2,4,b94pf87be9ojdgnrs5mst80un,1,54.4,-0.9,2022-08-19T18:02:26.577Z,2022-08-19T18:07:22Z,3716853525,347,,3716853529,233,31,3716853521,56,Right,,,,,,,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081487,31,5,1,2,4,dvmw7d6jb38qvv7e6ziwu0vyr,0,45.6,100.9,2022-08-19T18:02:26.577Z,2022-08-19T18:02:30Z,3716853547,233,17,3716853361,347,,3716853357,56,Back,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081541,18,1,1,2,7,b94pf87be9ojdgnrs5mst80un,1,56.8,0,2022-08-19T18:02:29.807Z,2022-08-19T18:02:31Z,3716853645,107,,3716853649,140,64.0,3716853653,212,9.2,3716853647,56,Right,3716853651,141,6.8,3716853655,213,0.6,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081561,19,1,1,2,9,b94pf87be9ojdgnrs5mst80un,1,64,6.8,2022-08-19T18:02:31.823Z,2022-08-19T18:02:33Z,3716853795,141,3.8,3716853801,213,3.6,3716853799,212,4.8,3716853785,56,Right,3716853791,140,59.9,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081565,20,50,1,2,10,b94pf87be9ojdgnrs5mst80un,1,57.6,7.4,2022-08-19T18:02:33.304Z,2022-08-19T18:02:36Z,3716854011,233,33,3716853823,286,,3716853821,56,Right,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081597,33,7,1,2,10,dvmw7d6jb38qvv7e6ziwu0vyr,1,42.4,92.6,2022-08-19T18:02:33.305Z,2022-08-19T18:02:36Z,3716853987,56,Back,3716853989,285,,3716854005,233,20,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081605,34,3,1,2,13,dvmw7d6jb38qvv7e6ziwu0vyr,0,54,86.2,2022-08-19T18:02:36.195Z,2022-08-19T18:02:38Z,3716854023,286,,3716854131,233,21,3716854021,56,Left,,,,,,,,,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081621,21,7,1,2,13,b94pf87be9ojdgnrs5mst80un,1,46,13.8,2022-08-19T18:02:36.196Z,2022-08-19T18:02:38Z,3716854097,56,Back,3716854099,285,,3716854101,233,34,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081633,22,1,1,2,15,b94pf87be9ojdgnrs5mst80un,0,47.7,8.3,2022-08-19T18:02:37.655Z,2022-08-19T18:02:39Z,3716854157,141,16.4,3716854161,213,0.4,3716854159,212,13.5,3716854153,56,Right,3716854155,140,59.4,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081645,35,49,1,2,17,dvmw7d6jb38qvv7e6ziwu0vyr,1,32.5,65.1,2022-08-19T18:02:39.539Z,2022-08-19T18:53:36Z,,,,,,,,,,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081681,36,1,1,2,17,dvmw7d6jb38qvv7e6ziwu0vyr,1,32.5,65.1,2022-08-19T18:02:39.619Z,2022-08-19T18:02:42Z,3716854371,56,Back,3716854387,213,0.3,3716854379,141,71.1,3716854375,140,45.5,3716854383,212,14.2,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
