id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/11/value,assist,qualifier/17/value
2530928763,9,1,1,0,18,cv5ftekuejf0ryxvd5h2my47r,1,4.6,40.9,2023-04-09T10:17:54.479Z,2023-04-09T10:17:57Z,4175884887,141,86.6,4175884891,213,1.3,4175884883,56,Back,4175884893,1,,4175884889,212,32.3,4175884885,140,13.1,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928793,10,1,1,0,20,cv5ftekuejf0ryxvd5h2my47r,1,12,85.3,2023-04-09T10:17:57.054Z,2023-04-09T10:18:01Z,4175885067,213,4.2,4175885059,56,Back,4175885063,141,64.2,4175885065,212,16.6,4175885061,140,4.1,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928811,11,1,1,0,24,cv5ftekuejf0ryxvd5h2my47r,0,12,51,2023-04-09T10:18:01.054Z,2023-04-09T10:18:04Z,4175885143,56,Center,4175885141,157,,4175885147,141,61.4,4175885145,140,59.5,4175885153,1,,4175885151,213,0.1,4175885149,212,50.4,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928837,3,1,1,0,27,bk5ltsueqmeng29eovd8m2tml,1,37.2,34.6,2023-04-09T10:18:04.272Z,2023-04-09T10:18:08Z,4175885275,212,12.1,4175885267,3,,4175885269,56,Back,4175885273,141,51.2,4175885271,140,33.0,4175885277,213,1.9,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928839,4,49,1,0,31,bk5ltsueqmeng29eovd8m2tml,1,33,51.2,2023-04-09T10:18:07.861Z,2023-04-09T10:18:08Z,,,,,,,,,,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928865,5,1,1,0,32,bk5ltsueqmeng29eovd8m2tml,1,32.9,51,2023-04-09T10:18:09.157Z,2023-04-09T10:18:13Z,4175885439,213,4.3,4175885435,141,28.0,4175885437,212,16.9,4175885431,56,Back,4175885433,140,26.8,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928901,6,1,1,0,36,bk5ltsueqmeng29eovd8m2tml,1,26.7,27.7,2023-04-09T10:18:12.949Z,2023-04-09T10:18:15Z,4175885585,141,49.3,4175885583,140,23.9,4175885581,56,Back,4175885587,212,15.0,4175885589,213,1.8,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928951,7,1,1,0,39,bk5ltsueqmeng29eovd8m2tml,1,23.9,49.4,2023-04-09T10:18:15.494Z,2023-04-09T10:18:18Z,4175885847,141,80.2,4175885843,56,Back,4175885849,212,21.1,4175885851,213,1.7,4175885845,140,21.1,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928983,8,1,1,0,42,bk5ltsueqmeng29eovd8m2tml,1,21.7,84.7,2023-04-09T10:18:18.606Z,2023-04-09T10:18:21Z,4175885995,155,,4175885999,140,45.7,4175886005,213,6.2,4175886003,212,25.3,4175885997,56,Back,4175886001,141,81.5,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530928995,9,44,1,0,44,bk5ltsueqmeng29eovd8m2tml,1,49.2,76,2023-04-09T10:18:20.940Z,2023-04-09T10:43:13Z,4175886057,56,Back,4175886059,285,,4175957559,233,244,,,,,,,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530941305,244,44,1,0,44,cv5ftekuejf0ryxvd5h2my47r,0,50.8,24,2023-04-09T10:18:20.941Z,2023-04-09T10:43:13Z,4175957457,56,Center,4175957569,286,,4175957563,233,9,,,,,,,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929007,10,1,1,0,44,bk5ltsueqmeng29eovd8m2tml,0,45.7,81.5,2023-04-09T10:18:21.311Z,2023-04-09T10:18:24Z,4175886111,213,6.0,4175886109,212,17.2,4175886105,140,61.2,4175886107,141,73.5,4175886101,168,,4175886099,3,,4175886103,56,Center,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929011,12,49,1,0,46,cv5ftekuejf0ryxvd5h2my47r,1,39.8,35.7,2023-04-09T10:18:23.263Z,2023-04-09T10:44:47Z,,,,,,,,,,,,,,,,,,,,,,,,,zhnev5uetomme6rpisaa7wiy,J. Kluskens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929027,13,1,1,0,47,cv5ftekuejf0ryxvd5h2my47r,1,39.8,35.7,2023-04-09T10:18:23.503Z,2023-04-09T10:44:50Z,4175886191,56,Center,4175886193,140,57.6,4175886195,141,37.4,4175886199,213,0.1,4175886197,212,18.7,,,,,,,,,,zhnev5uetomme6rpisaa7wiy,J. Kluskens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929041,14,1,1,0,49,cv5ftekuejf0ryxvd5h2my47r,1,57.5,37,2023-04-09T10:18:25.423Z,2023-04-09T10:18:28Z,4175886313,213,3.7,4175886309,141,29.7,4175886311,212,10.1,4175886305,140,49.1,4175886301,56,Back,,,,,,,,,,8qc6u3zsblb62it6519a4b6cp,M. van Rooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929071,15,1,1,0,51,cv5ftekuejf0ryxvd5h2my47r,1,54.2,31,2023-04-09T10:18:28.047Z,2023-04-09T10:44:59Z,4175886477,212,26.1,4175886479,213,2.1,4175886471,56,Back,4175886475,141,64.3,4175886473,140,41.9,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929105,16,1,1,0,56,cv5ftekuejf0ryxvd5h2my47r,1,62.5,85.3,2023-04-09T10:18:32.623Z,2023-04-09T10:18:36Z,4175886691,56,Left,4175886693,140,74.9,4175886695,141,94.7,4175886699,213,0.5,4175886697,212,14.5,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929133,17,1,1,0,59,cv5ftekuejf0ryxvd5h2my47r,1,77.4,95.4,2023-04-09T10:18:36.031Z,2023-04-09T10:18:39Z,4175886857,140,69.4,4175886867,213,3.7,4175886853,56,Left,4175886865,212,10.1,4175886859,141,87.1,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929135,18,50,1,1,2,cv5ftekuejf0ryxvd5h2my47r,1,68.7,91.4,2023-04-09T10:18:38.541Z,2023-04-09T10:18:40Z,4175886897,286,,4175886949,233,11,4175886895,56,Left,,,,,,,,,,,,,,,,8qc6u3zsblb62it6519a4b6cp,M. van Rooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929129,11,7,1,1,2,bk5ltsueqmeng29eovd8m2tml,1,31.3,8.6,2023-04-09T10:18:38.542Z,2023-04-09T10:18:40Z,4175886843,167,,4175886845,56,Back,4175886925,233,18,4175886847,285,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929137,12,5,1,1,3,bk5ltsueqmeng29eovd8m2tml,0,30.2,-1.4,2023-04-09T10:18:39.631Z,2023-04-09T10:18:53Z,4175886901,347,,4175886899,56,Back,4175887457,233,19,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929229,19,5,1,1,3,cv5ftekuejf0ryxvd5h2my47r,1,69.8,101.4,2023-04-09T10:18:39.631Z,2023-04-09T11:06:03Z,4175887441,233,12,4175887429,347,,4175887427,56,Left,,,,,,,,,,,,,,,,8qc6u3zsblb62it6519a4b6cp,M. van Rooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929275,20,1,1,1,16,cv5ftekuejf0ryxvd5h2my47r,1,73.3,100,2023-04-09T10:18:52.608Z,2023-04-09T10:18:58Z,4175887659,212,20.9,4175887655,140,92.3,4175887661,213,6.0,4175887657,141,92.6,4175887653,56,Left,4175887651,107,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929263,13,45,1,1,21,bk5ltsueqmeng29eovd8m2tml,0,5.6,5,2023-04-09T10:18:57.390Z,2023-04-09T10:19:04Z,4175887603,56,Back,4175887605,285,,4175887911,233,21,,,,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929317,21,3,1,1,21,cv5ftekuejf0ryxvd5h2my47r,1,94.4,95,2023-04-09T10:18:57.390Z,2023-04-09T10:19:04Z,4175887891,286,,4175887903,233,13,4175887889,56,Left,,,,,,,,,,,,,,,,8j8encc4aqkh07ydce6hiaokp,M. Berden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929321,22,3,1,1,26,cv5ftekuejf0ryxvd5h2my47r,0,95.8,94.9,2023-04-09T10:19:03.223Z,2023-04-09T10:19:05Z,4175887899,286,,4175887897,56,Left,4175887935,233,14,,,,,,,,,,,,,,,,8j8encc4aqkh07ydce6hiaokp,M. Berden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929311,14,7,1,1,26,bk5ltsueqmeng29eovd8m2tml,1,4.2,5.1,2023-04-09T10:19:03.224Z,2023-04-09T10:19:05Z,4175887915,233,22,4175887855,285,,4175887853,56,Back,,,,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929319,15,49,1,1,27,bk5ltsueqmeng29eovd8m2tml,1,6.1,4.9,2023-04-09T10:19:03.799Z,2023-04-09T10:19:04Z,,,,,,,,,,,,,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929371,16,1,1,1,29,bk5ltsueqmeng29eovd8m2tml,1,6.1,2.9,2023-04-09T10:19:05.824Z,2023-04-09T10:19:10Z,4175888165,212,36.4,4175888159,56,Back,4175888169,1,,4175888157,155,,4175888163,141,6.2,4175888161,140,40.7,4175888167,213,0.1,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929377,17,50,1,1,34,bk5ltsueqmeng29eovd8m2tml,1,33.5,11.6,2023-04-09T10:19:10.647Z,2023-04-09T10:19:16Z,4175888401,233,23,4175888197,56,Back,4175888199,286,,,,,,,,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929409,23,7,1,1,34,cv5ftekuejf0ryxvd5h2my47r,1,66.5,88.4,2023-04-09T10:19:10.648Z,2023-04-09T10:19:16Z,4175888381,285,,4175888377,233,17,4175888367,56,Left,,,,,,,,,,,,,,,,8qc6u3zsblb62it6519a4b6cp,M. van Rooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929397,18,61,1,1,36,bk5ltsueqmeng29eovd8m2tml,0,31.2,2.5,2023-04-09T10:19:13.144Z,2023-04-09T10:19:13Z,4175888299,56,Back,,,,,,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929413,24,49,1,1,39,cv5ftekuejf0ryxvd5h2my47r,1,79.7,87.7,2023-04-09T10:19:16.016Z,2023-04-09T10:19:16Z,,,,,,,,,,,,,,,,,,,,,,,,,8j8encc4aqkh07ydce6hiaokp,M. Berden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929425,25,1,1,1,40,cv5ftekuejf0ryxvd5h2my47r,1,79.7,90.2,2023-04-09T10:19:16.400Z,2023-04-09T10:19:17Z,4175888451,140,78.1,4175888453,141,70.0,4175888455,212,13.8,4175888449,56,Center,4175888457,213,4.6,,,,,,,,,,8j8encc4aqkh07ydce6hiaokp,M. Berden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929433,26,61,1,1,41,cv5ftekuejf0ryxvd5h2my47r,0,78.2,70,2023-04-09T10:19:17.569Z,2023-04-09T10:19:19Z,4175888477,56,Center,,,,,,,,,,,,,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929429,19,49,1,1,41,bk5ltsueqmeng29eovd8m2tml,1,27.2,24.9,2023-04-09T10:19:17.711Z,2023-04-09T10:19:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929447,20,4,1,1,42,bk5ltsueqmeng29eovd8m2tml,1,24.8,28,2023-04-09T10:19:18.640Z,2023-04-09T10:19:22Z,4175888547,265,,4175888737,233,27,4175888539,13,,4175888541,56,Back,4175888551,285,,4175888543,152,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929469,27,4,1,1,42,cv5ftekuejf0ryxvd5h2my47r,0,75.2,72,2023-04-09T10:19:18.641Z,2023-04-09T10:19:22Z,4175888709,56,Center,4175888711,152,,4175888707,13,,4175888713,265,,4175888717,286,,4175888741,233,20,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929535,21,1,1,1,54,bk5ltsueqmeng29eovd8m2tml,1,30.2,22.5,2023-04-09T10:19:30.999Z,2023-04-09T10:19:32Z,4175889153,212,11.8,4175889151,141,31.3,4175889149,140,39.9,4175889155,213,0.5,4175889143,152,,4175889141,5,,4175889147,56,Back,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929559,22,1,1,1,56,bk5ltsueqmeng29eovd8m2tml,1,39.9,31.3,2023-04-09T10:19:32.647Z,2023-04-09T10:19:35Z,4175889307,56,Back,4175889311,141,42.5,4175889309,140,20.6,4175889313,212,21.6,4175889317,213,2.8,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929579,23,1,1,1,59,bk5ltsueqmeng29eovd8m2tml,1,20.4,42.1,2023-04-09T10:19:35.407Z,2023-04-09T10:19:38Z,4175889419,141,23.7,4175889417,140,19.9,4175889421,212,12.5,4175889415,56,Back,4175889423,213,4.7,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929603,24,1,1,2,2,bk5ltsueqmeng29eovd8m2tml,1,20.8,12.6,2023-04-09T10:19:38.679Z,2023-04-09T10:19:42Z,4175889549,1,,4175889545,212,34.6,4175889537,155,,4175889547,213,0.2,4175889543,141,23.4,4175889541,140,53.0,4175889539,56,Center,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929605,25,44,1,2,5,bk5ltsueqmeng29eovd8m2tml,1,53.1,25.2,2023-04-09T10:19:42.088Z,2023-04-09T10:29:57Z,4175918999,233,119,4175889555,56,Center,4175889557,286,,,,,,,,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530934861,119,44,1,2,5,cv5ftekuejf0ryxvd5h2my47r,0,46.9,74.8,2023-04-09T10:19:42.089Z,2023-04-09T10:29:57Z,4175919007,233,25,4175918881,285,,4175918879,56,Back,,,,,,,,,,,,,,,,zhnev5uetomme6rpisaa7wiy,J. Kluskens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929615,26,1,1,2,6,bk5ltsueqmeng29eovd8m2tml,0,53,23.4,2023-04-09T10:19:42.600Z,2023-04-09T10:19:43Z,4175889607,213,4.7,4175889601,140,52.5,4175889605,212,10.8,4175889599,56,Right,4175889603,141,7.6,4175889597,3,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530929627,28,49,1,2,8,cv5ftekuejf0ryxvd5h2my47r,1,46.3,88.7,2023-04-09T10:19:44.769Z,2023-04-09T10:19:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
