id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2505918165,7,61,1,0,15,dnzj0iv5qtaemm9kthh9pos8q,0,47.9,16.8,2023-02-10T19:04:28.369Z,2023-02-10T19:04:28Z,4022745615,56,Back,,,,,,,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918179,6,1,1,0,16,bqm1bnp1bh2apyudlz1o1whr3,1,59.8,92.3,2023-02-10T19:04:29.477Z,2023-02-10T19:04:30Z,4022745699,140,73.9,4022745697,56,Left,4022745701,141,83.5,4022745703,212,16.0,4022745705,213,5.9,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918195,7,1,1,0,17,bqm1bnp1bh2apyudlz1o1whr3,1,73.9,83.5,2023-02-10T19:04:30.326Z,2023-02-10T19:04:32Z,4022745781,213,2.1,4022745779,212,6.9,4022745775,140,70.7,4022745773,56,Left,4022745777,141,92.4,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918211,8,1,1,0,19,bqm1bnp1bh2apyudlz1o1whr3,0,70.7,92.4,2023-02-10T19:04:32.245Z,2023-02-10T19:05:07Z,4022745895,212,1.4,4022745893,141,90.3,4022747939,233,9,4022745889,56,Left,4022745891,140,70.8,4022747937,236,,4022745897,213,4.8,4022747943,286,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918319,9,74,1,0,19,dnzj0iv5qtaemm9kthh9pos8q,1,41.1,3.8,2023-02-10T19:04:32.246Z,2023-02-10T19:05:10Z,4022746501,285,,4022747945,233,8,4022746499,56,Back,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918227,8,43,1,0,22,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2023-02-10T19:04:35.593Z,2023-02-10T19:04:42Z,4022745989,140,37.5,4022745991,141,3.4,4022745993,212,2.8,4022745995,213,0.1,4022746311,144,1,4022745987,56,Back,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918249,9,1,1,0,22,bqm1bnp1bh2apyudlz1o1whr3,1,39.8,91.7,2023-02-10T19:04:35.926Z,2023-02-10T19:05:05Z,4022746107,213,3.4,4022746099,141,76.4,4022746095,56,Back,4022746103,212,39.1,4022746097,140,3.9,4022746109,1,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918273,10,1,1,0,25,bqm1bnp1bh2apyudlz1o1whr3,1,4.2,73.6,2023-02-10T19:04:38.965Z,2023-02-10T19:04:42Z,4022746245,155,,4022746257,56,Back,4022746267,213,5.2,4022746269,1,,4022746261,140,29.2,4022746251,196,,4022746265,212,51.5,4022746263,141,8.5,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918351,11,1,1,0,29,bqm1bnp1bh2apyudlz1o1whr3,1,29.2,8.5,2023-02-10T19:04:42.374Z,2023-02-10T19:04:47Z,4022746681,56,Back,4022746687,212,20.4,4022746685,141,16.7,4022746683,140,47.9,4022746689,213,0.3,4022746677,3,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918355,12,61,1,0,33,bqm1bnp1bh2apyudlz1o1whr3,0,47.9,16.7,2023-02-10T19:04:46.173Z,2023-02-10T19:04:49Z,4022746699,56,Back,,,,,,,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918377,10,49,1,0,35,dnzj0iv5qtaemm9kthh9pos8q,1,43.4,69,2023-02-10T19:04:48.673Z,2023-02-10T19:04:48Z,,,,,,,,,,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918415,11,1,1,0,36,dnzj0iv5qtaemm9kthh9pos8q,1,43.4,68.7,2023-02-10T19:04:49.074Z,2023-02-10T19:04:51Z,4022747011,140,35.4,4022747017,213,4.2,4022747009,56,Back,4022747015,212,18.6,4022747013,141,44.3,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918427,12,1,1,0,38,dnzj0iv5qtaemm9kthh9pos8q,0,35.4,40.6,2023-02-10T19:04:51.328Z,2023-02-10T19:04:52Z,4022747087,141,55.2,4022747083,56,Center,4022747085,140,54.2,4022747089,212,22.1,4022747091,213,0.5,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918449,13,49,1,0,40,bqm1bnp1bh2apyudlz1o1whr3,1,36.9,33.1,2023-02-10T19:04:53.541Z,2023-02-10T19:04:54Z,,,,,,,,,,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918501,14,1,1,0,41,bqm1bnp1bh2apyudlz1o1whr3,1,53.2,47.6,2023-02-10T19:04:54.872Z,2023-02-10T19:04:58Z,4022747397,212,30.5,4022747393,140,65.5,4022747395,141,88.3,4022747391,56,Left,4022747399,213,1.1,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918513,15,1,1,0,45,bqm1bnp1bh2apyudlz1o1whr3,1,70.8,76.1,2023-02-10T19:04:58.310Z,2023-02-10T19:04:59Z,4022747427,140,81.3,4022747433,213,5.2,4022747425,56,Center,4022747431,212,22.7,4022747423,155,,4022747429,141,47.0,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918525,16,1,1,0,46,bqm1bnp1bh2apyudlz1o1whr3,0,81.3,47,2023-02-10T19:04:59.814Z,2023-02-10T19:05:01Z,4022747499,56,Center,4022747505,212,13.7,4022747503,141,63.1,4022747507,213,0.9,4022747501,140,89.1,4022747497,3,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918551,13,1,1,0,48,dnzj0iv5qtaemm9kthh9pos8q,1,16.9,31.9,2023-02-10T19:05:01.066Z,2023-02-10T19:05:02Z,4022747679,141,46.4,4022747669,56,Back,4022747683,212,15.8,4022747687,213,2.5,4022747665,3,,4022747675,140,5.2,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918557,14,52,1,0,49,dnzj0iv5qtaemm9kthh9pos8q,1,5.2,46.4,2023-02-10T19:05:02.746Z,2023-02-10T19:05:03Z,,,,,,,,,,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918723,15,80,1,1,4,dnzj0iv5qtaemm9kthh9pos8q,0,12.7,44.2,2023-02-10T19:05:17.729Z,2023-02-10T19:05:17Z,,,,,,,,,,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918777,16,1,1,1,6,dnzj0iv5qtaemm9kthh9pos8q,0,14.4,43.3,2023-02-10T19:05:19.417Z,2023-02-10T19:05:22Z,4022748651,212,56.4,4022748647,141,51.9,4022748655,213,0.1,4022748641,155,,4022748657,1,,4022748643,56,Center,4022748645,140,67.8,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918809,17,1,1,1,9,bqm1bnp1bh2apyudlz1o1whr3,1,28.7,28.5,2023-02-10T19:05:22.246Z,2023-02-10T19:05:25Z,4022748827,213,5.2,4022748823,141,15.2,4022748825,212,10.1,4022748819,56,Back,4022748821,140,33.0,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918815,18,1,1,1,12,bqm1bnp1bh2apyudlz1o1whr3,0,33,13.5,2023-02-10T19:05:25.045Z,2023-02-10T19:05:43Z,4022749977,286,,4022748857,141,13.4,4022748859,212,0.9,4022748853,56,Back,4022749973,233,17,4022748855,140,32.1,4022748861,213,3.2,4022749971,236,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918827,17,74,1,1,12,dnzj0iv5qtaemm9kthh9pos8q,1,62.3,75,2023-02-10T19:05:25.046Z,2023-02-10T19:13:33Z,4022748917,56,Center,4022749983,233,18,4022749935,285,,,,,,,,,,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918871,18,5,1,1,15,dnzj0iv5qtaemm9kthh9pos8q,0,63.2,101.6,2023-02-10T19:05:28.869Z,2023-02-10T19:08:02Z,4022749215,233,19,4022749159,56,Left,4022749163,347,,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918863,19,5,1,1,15,bqm1bnp1bh2apyudlz1o1whr3,1,36.8,-1.6,2023-02-10T19:05:28.869Z,2023-02-10T19:05:31Z,4022749119,56,Back,4022749121,347,,4022749185,233,18,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919019,20,1,1,1,27,bqm1bnp1bh2apyudlz1o1whr3,0,29.7,0,2023-02-10T19:05:40.709Z,2023-02-10T19:05:43Z,4022749927,141,3.8,4022749929,212,32.4,4022749923,56,Right,4022749925,140,60.4,4022749931,213,0.1,4022749933,1,,4022749921,107,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919049,19,1,1,1,31,dnzj0iv5qtaemm9kthh9pos8q,0,38.2,93.2,2023-02-10T19:05:44.625Z,2023-02-10T19:05:45Z,4022750083,140,46.7,4022750085,141,93.0,4022750087,212,8.9,4022750081,56,Back,4022750079,157,,4022750091,1,,4022750089,213,6.3,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919061,21,1,1,1,32,bqm1bnp1bh2apyudlz1o1whr3,0,59.3,5.2,2023-02-10T19:05:45.670Z,2023-02-10T19:05:47Z,4022750149,56,Right,4022750153,141,11.4,4022750155,212,4.3,4022750157,213,1.7,4022750151,140,58.7,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919071,20,61,1,1,33,dnzj0iv5qtaemm9kthh9pos8q,0,43.3,94.7,2023-02-10T19:05:46.665Z,2023-02-10T19:05:46Z,4022750219,56,Back,,,,,,,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919119,22,1,1,1,36,bqm1bnp1bh2apyudlz1o1whr3,1,28.3,10.7,2023-02-10T19:05:49.269Z,2023-02-10T19:05:51Z,4022750399,212,5.6,4022750393,56,Back,4022750395,140,31.7,4022750401,213,5.4,4022750397,141,4.3,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919137,23,1,1,1,38,bqm1bnp1bh2apyudlz1o1whr3,1,31.7,4.3,2023-02-10T19:05:51.573Z,2023-02-10T19:05:52Z,4022750491,140,25.4,4022750489,56,Back,4022750493,141,11.9,4022750495,212,8.4,4022750497,213,2.5,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919171,24,1,1,1,39,bqm1bnp1bh2apyudlz1o1whr3,1,25.4,11.9,2023-02-10T19:05:52.693Z,2023-02-10T19:05:54Z,4022750667,212,6.9,4022750671,213,5.1,4022750665,141,2.6,4022750661,140,28.0,4022750659,56,Back,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919181,25,1,1,1,41,bqm1bnp1bh2apyudlz1o1whr3,1,25,4.9,2023-02-10T19:05:54.853Z,2023-02-10T19:05:57Z,4022750775,213,2.4,4022750773,212,27.7,4022750767,56,Back,4022750771,141,31.0,4022750769,140,4.8,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919213,26,1,1,1,43,bqm1bnp1bh2apyudlz1o1whr3,1,7.6,36.6,2023-02-10T19:05:56.901Z,2023-02-10T19:06:00Z,4022750937,56,Back,4022750945,213,0.9,4022750943,212,17.4,4022750939,140,18.1,4022750941,141,56.4,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919257,27,1,1,1,46,bqm1bnp1bh2apyudlz1o1whr3,1,20.8,59.3,2023-02-10T19:05:59.925Z,2023-02-10T19:06:04Z,4022751145,140,27.4,4022751157,213,0.7,4022751141,56,Back,4022751149,141,67.6,4022751153,212,8.9,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919323,28,1,1,1,51,bqm1bnp1bh2apyudlz1o1whr3,1,21.6,63.4,2023-02-10T19:06:04.197Z,2023-02-10T19:06:09Z,4022751439,141,28.8,4022751435,56,Back,4022751443,213,4.7,4022751441,212,23.5,4022751437,140,21.2,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919349,29,1,1,1,56,bqm1bnp1bh2apyudlz1o1whr3,1,29.4,28.8,2023-02-10T19:06:09.765Z,2023-02-10T19:06:12Z,4022751555,212,14.7,4022751553,141,49.4,4022751557,213,1.9,4022751551,140,25.2,4022751549,56,Back,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919373,30,1,1,1,58,bqm1bnp1bh2apyudlz1o1whr3,1,25.2,49.4,2023-02-10T19:06:11.973Z,2023-02-10T19:06:14Z,4022751709,213,4.8,4022751707,212,17.8,4022751705,141,23.4,4022751703,140,26.7,4022751701,56,Back,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919411,31,1,1,2,0,bqm1bnp1bh2apyudlz1o1whr3,1,27.1,18.9,2023-02-10T19:06:13.941Z,2023-02-10T19:06:16Z,4022751899,140,51.9,4022751905,213,5.9,4022751903,212,28.5,4022751897,56,Right,4022751901,141,2.0,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919423,32,1,1,2,3,bqm1bnp1bh2apyudlz1o1whr3,0,51.9,2,2023-02-10T19:06:16.613Z,2023-02-10T19:06:18Z,4022751951,56,Right,4022751961,212,10.1,4022751953,140,59.9,4022751965,213,0.6,4022751957,141,10.3,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919467,21,12,1,2,4,dnzj0iv5qtaemm9kthh9pos8q,1,35.7,91.1,2023-02-10T19:06:17.897Z,2023-02-10T19:11:47Z,4022752207,140,59.4,4022752657,167,,4022752213,213,0.3,4022752209,141,100.0,4022752211,212,25.9,4022752205,56,Left,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919473,22,5,1,2,6,dnzj0iv5qtaemm9kthh9pos8q,0,61.5,101.8,2023-02-10T19:06:19.860Z,2023-02-10T19:08:03Z,4022752221,56,Left,4022752269,233,33,4022752223,347,,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919479,33,5,1,2,6,bqm1bnp1bh2apyudlz1o1whr3,1,38.5,-1.8,2023-02-10T19:06:19.860Z,2023-02-10T19:06:21Z,4022752249,347,,4022752251,233,22,4022752247,56,Back,,,,,,,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919643,34,1,1,2,21,bqm1bnp1bh2apyudlz1o1whr3,1,32.8,0,2023-02-10T19:06:34.836Z,2023-02-10T19:06:36Z,4022753017,107,,4022753027,213,0.7,4022753025,212,9.9,4022753023,141,8.0,4022753019,56,Back,4022753021,140,40.0,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505919657,35,1,1,2,23,bqm1bnp1bh2apyudlz1o1whr3,1,40,8,2023-02-10T19:06:36.101Z,2023-02-10T19:06:42Z,4022753401,156,,4022753087,140,35.2,4022753091,212,6.2,4022753089,141,2.6,4022753093,213,3.8,4022753085,56,Back,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
