id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/value
2442203299,7,1,1,0,11,1fttb31hnskynpku8qd09yhm8,1,87.5,89.4,2022-08-05T18:02:11.020Z,2022-08-05T18:02:15Z,3685592833,155,,3685592847,213,4.4,3685592849,1,,3685592839,141,38.5,3685592831,2,,3685592837,140,76.9,3685592835,56,Center,3685592843,212,36.4,3hgvz4if17suodevp5jubb8fe,F. Mattoir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203301,8,3,1,0,16,1fttb31hnskynpku8qd09yhm8,0,75.4,31.8,2022-08-05T18:02:15.430Z,2022-08-05T18:02:20Z,3685592853,56,Center,3685592995,233,5,3685592855,286,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203327,5,7,1,0,16,cv5ftekuejf0ryxvd5h2my47r,1,24.6,68.2,2022-08-05T18:02:15.431Z,2022-08-05T18:02:19Z,3685592967,56,Back,3685592969,285,,3685592985,233,8,3685592965,167,,,,,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203331,6,5,1,0,19,cv5ftekuejf0ryxvd5h2my47r,0,34.2,101.4,2022-08-05T18:02:18.824Z,2022-08-05T18:35:24Z,3685592977,347,,3685593155,233,9,3685592975,56,Back,,,,,,,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203357,9,5,1,0,19,1fttb31hnskynpku8qd09yhm8,1,65.8,-1.4,2022-08-05T18:02:18.824Z,2022-08-05T18:02:25Z,3685593151,233,6,3685593149,347,,3685593147,56,Right,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203371,10,1,1,0,25,1fttb31hnskynpku8qd09yhm8,1,58.4,0,2022-08-05T18:02:25.298Z,2022-08-05T18:02:27Z,3685593229,141,12.7,3685593223,107,,3685593235,1,,3685593227,140,39.8,3685593225,56,Back,3685593233,213,2.7,3685593231,212,21.7,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203391,11,1,1,0,27,1fttb31hnskynpku8qd09yhm8,1,40,13.4,2022-08-05T18:02:27.251Z,2022-08-05T18:02:30Z,3685593349,56,Back,3685593353,141,43.6,3685593355,212,20.9,3685593357,213,1.8,3685593351,140,36.4,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203417,12,1,1,0,31,1fttb31hnskynpku8qd09yhm8,1,36.4,50.6,2022-08-05T18:02:30.519Z,2022-08-05T18:02:33Z,3685593507,213,1.5,3685593501,140,37.2,3685593505,212,22.3,3685593503,141,83.3,3685593499,56,Back,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203443,13,1,1,0,33,1fttb31hnskynpku8qd09yhm8,1,37.2,83.3,2022-08-05T18:02:32.946Z,2022-08-05T18:02:35Z,3685593651,212,15.3,3685593653,213,4.3,3685593645,56,Back,3685593647,140,31.4,3685593649,141,62.6,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203495,14,1,1,0,36,1fttb31hnskynpku8qd09yhm8,1,31.4,62.6,2022-08-05T18:02:35.827Z,2022-08-05T18:02:41Z,3685593933,140,8.6,3685593935,141,41.3,3685593931,56,Back,3685593937,212,28.0,3685593939,213,3.7,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203543,15,1,1,0,42,1fttb31hnskynpku8qd09yhm8,0,10.8,33.5,2022-08-05T18:02:41.589Z,2022-08-05T18:02:48Z,3685594201,1,,3685594193,140,67.3,3685594189,157,,3685594197,212,60.0,3685594191,56,Right,3685594199,213,6.1,3685594195,141,20.3,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203589,7,1,1,0,46,cv5ftekuejf0ryxvd5h2my47r,1,34.3,82.3,2022-08-05T18:02:45.878Z,2022-08-05T18:02:49Z,3685594407,213,5.2,3685594399,56,Back,3685594401,140,43.7,3685594397,3,,3685594405,212,22.7,3685594403,141,52.2,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203623,8,1,1,0,49,cv5ftekuejf0ryxvd5h2my47r,1,43.7,52.2,2022-08-05T18:02:49.169Z,2022-08-05T18:02:52Z,3685594553,157,,3685594567,212,21.3,3685594571,213,1.4,3685594561,140,46.2,3685594563,141,83.3,3685594573,1,,3685594557,56,Back,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203625,9,44,1,0,51,cv5ftekuejf0ryxvd5h2my47r,1,43,82.4,2022-08-05T18:02:51.266Z,2022-08-05T18:02:53Z,3685594579,285,,3685594607,233,16,3685594577,56,Back,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203615,16,44,1,0,51,1fttb31hnskynpku8qd09yhm8,0,57,17.6,2022-08-05T18:02:51.267Z,2022-08-05T18:02:53Z,3685594621,233,9,3685594525,286,,3685594521,56,Right,,,,,,,,,,,,,,,,dgio69i8qj7x1dzd7q6y7168l,D. Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203655,10,1,1,0,53,cv5ftekuejf0ryxvd5h2my47r,1,46.2,83.3,2022-08-05T18:02:52.964Z,2022-08-05T18:02:56Z,3685594727,140,60.5,3685594721,3,,3685594723,168,,3685594729,141,95.9,3685594731,212,17.3,3685594725,56,Left,3685594733,213,0.5,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203699,12,49,1,0,55,cv5ftekuejf0ryxvd5h2my47r,1,62.9,95.3,2022-08-05T18:02:54.905Z,2022-08-05T18:03:06Z,,,,,,,,,,,,,,,,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203665,11,1,1,0,56,cv5ftekuejf0ryxvd5h2my47r,0,57.2,96.8,2022-08-05T18:02:55.973Z,2022-08-05T18:02:56Z,3685594787,140,62.9,3685594789,141,95.3,3685594791,212,6.1,3685594793,213,6.1,3685594785,56,Left,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203659,17,49,1,0,57,1fttb31hnskynpku8qd09yhm8,1,38.3,4.4,2022-08-05T18:02:56.647Z,2022-08-05T18:02:56Z,,,,,,,,,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203691,18,1,1,0,57,1fttb31hnskynpku8qd09yhm8,1,38.3,4.4,2022-08-05T18:02:57.001Z,2022-08-05T18:03:00Z,3685594911,140,32.9,3685594919,212,9.1,3685594923,213,2.2,3685594907,56,Back,3685594915,141,14.9,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203755,19,1,1,1,0,1fttb31hnskynpku8qd09yhm8,1,30.5,20.8,2022-08-05T18:03:00.376Z,2022-08-05T18:03:05Z,3685595247,140,27.1,3685595249,141,45.2,3685595251,212,17.0,3685595245,56,Back,3685595253,213,1.8,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203779,20,1,1,1,6,1fttb31hnskynpku8qd09yhm8,1,32.7,55.7,2022-08-05T18:03:05.621Z,2022-08-05T18:03:08Z,3685595405,213,6.2,3685595395,141,55.2,3685595383,56,Back,3685595389,140,37.0,3685595399,212,4.5,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203807,21,1,1,1,9,1fttb31hnskynpku8qd09yhm8,1,37,55.2,2022-08-05T18:03:08.899Z,2022-08-05T18:03:10Z,3685595539,140,25.8,3685595545,213,3.1,3685595537,56,Back,3685595541,141,55.2,3685595543,212,11.8,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203815,22,1,1,1,10,1fttb31hnskynpku8qd09yhm8,1,25.8,55.2,2022-08-05T18:03:10.211Z,2022-08-05T18:03:11Z,3685595585,141,57.9,3685595587,212,7.6,3685595581,56,Back,3685595583,140,32.8,3685595589,213,0.2,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203849,23,1,1,1,11,1fttb31hnskynpku8qd09yhm8,1,32.8,57.9,2022-08-05T18:03:10.968Z,2022-08-05T18:03:14Z,3685595809,141,55.8,3685595807,140,24.3,3685595805,56,Back,3685595813,213,3.3,3685595811,212,9.0,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203877,24,1,1,1,15,1fttb31hnskynpku8qd09yhm8,1,19.9,55.8,2022-08-05T18:03:14.449Z,2022-08-05T18:03:17Z,3685595985,212,40.1,3685595989,1,,3685595977,155,,3685595981,140,39.2,3685595987,213,5.2,3685595979,56,Back,3685595983,141,4.9,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203881,25,44,1,1,17,1fttb31hnskynpku8qd09yhm8,1,39.5,7.2,2022-08-05T18:03:17.352Z,2022-08-05T18:03:19Z,3685596007,56,Back,3685596009,285,,3685596077,233,13,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203891,13,44,1,1,17,cv5ftekuejf0ryxvd5h2my47r,0,60.5,92.8,2022-08-05T18:03:17.353Z,2022-08-05T18:03:19Z,3685596051,56,Left,3685596147,233,25,3685596053,286,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203913,26,1,1,1,18,1fttb31hnskynpku8qd09yhm8,0,39.2,4.9,2022-08-05T18:03:17.635Z,2022-08-05T18:03:22Z,3685596173,212,20.8,3685596169,140,58.2,3685596171,141,13.4,3685596167,56,Right,3685596175,213,0.3,3685596165,3,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203921,14,49,1,1,21,cv5ftekuejf0ryxvd5h2my47r,1,35.2,75.9,2022-08-05T18:03:20.466Z,2022-08-05T18:03:20Z,,,,,,,,,,,,,,,,,,,,,,,,,3khifxt41tsdr25ea7w5n1mcq,S. Dirks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442203979,15,1,1,1,21,cv5ftekuejf0ryxvd5h2my47r,1,35.2,75.9,2022-08-05T18:03:20.651Z,2022-08-05T18:03:28Z,3685596537,140,14.5,3685596539,141,60.3,3685596543,213,3.6,3685596535,56,Back,3685596541,212,24.2,,,,,,,,,,3khifxt41tsdr25ea7w5n1mcq,S. Dirks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204017,16,1,1,1,28,cv5ftekuejf0ryxvd5h2my47r,1,13.8,59.9,2022-08-05T18:03:28.107Z,2022-08-05T18:03:31Z,3685596749,56,Center,3685596747,155,,3685596753,141,65.4,3685596755,212,42.5,3685596759,1,,3685596757,213,0.1,3685596751,140,54.1,,,,dhb6r3msmmayy7v0b1gb40445,L. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204021,17,44,1,1,31,cv5ftekuejf0ryxvd5h2my47r,1,55.8,68.6,2022-08-05T18:03:31.125Z,2022-08-05T18:03:32Z,3685596771,286,,3685596767,56,Center,3685596779,233,27,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204013,27,44,1,1,31,1fttb31hnskynpku8qd09yhm8,0,44.2,31.4,2022-08-05T18:03:31.126Z,2022-08-05T18:03:32Z,3685596739,56,Back,3685596809,233,17,3685596741,285,,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204033,18,1,1,1,32,cv5ftekuejf0ryxvd5h2my47r,0,54.1,65.4,2022-08-05T18:03:31.552Z,2022-08-05T18:03:33Z,3685596849,141,68.5,3685596843,168,,3685596841,3,,3685596847,140,68.0,3685596853,213,0.1,3685596845,56,Center,3685596851,212,14.7,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204025,28,49,1,1,33,1fttb31hnskynpku8qd09yhm8,1,34.9,26.3,2022-08-05T18:03:32.688Z,2022-08-05T18:03:32Z,,,,,,,,,,,,,,,,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204083,29,1,1,1,35,1fttb31hnskynpku8qd09yhm8,0,34.2,18.1,2022-08-05T18:03:34.456Z,2022-08-05T18:03:41Z,3685597127,140,74.0,3685597135,1,,3685597129,141,28.6,3685597123,155,,3685597131,212,42.4,3685597133,213,0.2,3685597125,56,Center,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204087,19,49,1,1,40,cv5ftekuejf0ryxvd5h2my47r,1,24,70.5,2022-08-05T18:03:39.759Z,2022-08-05T18:03:39Z,,,,,,,,,,,,,,,,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204123,20,1,1,1,40,cv5ftekuejf0ryxvd5h2my47r,1,24,70.5,2022-08-05T18:03:39.913Z,2022-08-05T18:03:42Z,3685597337,213,4.0,3685597331,140,13.8,3685597335,212,16.2,3685597333,141,52.7,3685597329,56,Back,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204147,21,1,1,1,43,cv5ftekuejf0ryxvd5h2my47r,1,15.8,53.4,2022-08-05T18:03:42.807Z,2022-08-05T18:03:46Z,3685597463,140,20.4,3685597465,141,44.5,3685597469,213,5.4,3685597467,212,7.7,3685597461,56,Back,,,,,,,,,,dhb6r3msmmayy7v0b1gb40445,L. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204159,22,1,1,1,46,cv5ftekuejf0ryxvd5h2my47r,1,22.1,41.3,2022-08-05T18:03:45.879Z,2022-08-05T18:03:48Z,3685597531,213,1.5,3685597525,140,23.5,3685597527,141,68.8,3685597523,56,Back,3685597529,212,18.8,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204185,23,1,1,1,48,cv5ftekuejf0ryxvd5h2my47r,1,22.5,67.2,2022-08-05T18:03:48.001Z,2022-08-05T18:03:51Z,3685597687,212,20.9,3685597681,56,Back,3685597683,140,3.7,3685597689,213,3.5,3685597685,141,57.2,,,,,,,,,,3khifxt41tsdr25ea7w5n1mcq,S. Dirks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204223,24,1,1,1,52,cv5ftekuejf0ryxvd5h2my47r,1,4.3,57.2,2022-08-05T18:03:51.550Z,2022-08-05T18:03:55Z,3685597891,1,,3685597883,140,28.9,3685597885,141,96.6,3685597889,213,0.8,3685597887,212,37.2,3685597881,56,Back,,,,,,,dhb6r3msmmayy7v0b1gb40445,L. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204235,25,1,1,1,55,cv5ftekuejf0ryxvd5h2my47r,0,29.6,97.5,2022-08-05T18:03:54.876Z,2022-08-05T18:03:55Z,3685597931,212,15.6,3685597933,213,0.1,3685597925,56,Back,3685597927,140,44.3,3685597935,1,,3685597929,141,100.0,3685597923,157,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204239,26,5,1,1,56,cv5ftekuejf0ryxvd5h2my47r,0,37.2,101.2,2022-08-05T18:03:55.607Z,2022-08-05T18:04:07Z,3685598495,233,30,3685597949,347,,3685597947,56,Back,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204347,30,5,1,1,56,1fttb31hnskynpku8qd09yhm8,1,62.8,-1.2,2022-08-05T18:03:55.607Z,2022-08-05T18:35:24Z,3685598469,233,26,3685598451,347,,3685598449,56,Right,,,,,,,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204397,31,1,1,2,7,1fttb31hnskynpku8qd09yhm8,1,69.8,0,2022-08-05T18:04:07.234Z,2022-08-05T18:04:12Z,3685598729,1,,3685598721,140,39.7,3685598727,213,2.8,3685598725,212,33.4,3685598723,141,14.3,3685598717,107,,3685598719,56,Back,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442204467,32,1,1,2,12,1fttb31hnskynpku8qd09yhm8,1,39.7,16.1,2022-08-05T18:04:12.047Z,2022-08-05T18:04:18Z,3685599155,56,Back,3685599159,141,53.0,3685599163,213,1.8,3685599157,140,34.7,3685599161,212,25.6,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
