id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/9/value,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2486703129,5,1,1,0,20,cv5ftekuejf0ryxvd5h2my47r,0,37.8,5.2,2022-11-19T15:31:48.603Z,2022-11-19T15:31:51Z,3921465445,213,1.0,3921465433,140,43.3,3921465429,56,Back,3921465427,155,,3921465437,141,17.3,3921465441,212,10.1,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703121,8,49,1,0,23,eh54mfvjtrttgsg1wbjnvxcqz,1,55.6,76.8,2022-11-19T15:31:51.233Z,2022-11-19T15:31:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703141,9,1,1,0,23,eh54mfvjtrttgsg1wbjnvxcqz,0,55.6,77.1,2022-11-19T15:31:51.697Z,2022-11-19T15:31:53Z,3921465501,213,1.0,3921465491,3,,3921465493,56,Left,3921465495,140,58.1,3921465499,212,4.8,3921465497,141,83.0,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703163,6,1,1,0,24,cv5ftekuejf0ryxvd5h2my47r,1,36.8,12.4,2022-11-19T15:31:52.523Z,2022-11-19T15:31:53Z,3921465653,213,1.4,3921465651,212,7.0,3921465629,3,,3921465639,140,38.2,3921465647,141,22.4,3921465633,56,Back,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703195,7,1,1,0,25,cv5ftekuejf0ryxvd5h2my47r,1,38.2,22.4,2022-11-19T15:31:53.467Z,2022-11-19T15:31:55Z,3921465807,212,18.1,3921465799,3,,3921465803,140,55.4,3921465801,56,Center,3921465809,213,0.0,3921465805,141,23.2,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703201,8,49,1,0,27,cv5ftekuejf0ryxvd5h2my47r,1,55.4,23.2,2022-11-19T15:31:55.484Z,2022-11-19T16:17:46Z,,,,,,,,,,,,,,,,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703215,9,1,1,0,27,cv5ftekuejf0ryxvd5h2my47r,0,55.4,23.2,2022-11-19T15:31:55.643Z,2022-11-19T16:17:48Z,3921465873,213,0.2,3921465867,140,66.1,3921465871,212,11.6,3921465865,56,Center,3921465869,141,27.2,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703217,10,1,1,0,27,eh54mfvjtrttgsg1wbjnvxcqz,0,31.3,60.7,2022-11-19T15:31:55.969Z,2022-11-19T15:31:58Z,3921465877,56,Back,3921465883,212,9.9,3921465881,141,64.3,3921465879,140,40.4,3921465875,157,,3921465887,1,,3921465885,213,0.3,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703243,10,61,1,0,30,cv5ftekuejf0ryxvd5h2my47r,0,65.9,30.8,2022-11-19T15:31:58.427Z,2022-11-19T16:18:05Z,3921466035,56,Center,,,,,,,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703289,11,1,1,0,31,eh54mfvjtrttgsg1wbjnvxcqz,0,30.3,63.1,2022-11-19T15:31:59.249Z,2022-11-19T15:32:02Z,3921466323,213,6.0,3921466317,140,66.3,3921466321,212,39.0,3921466319,141,49.0,3921466315,56,Center,3921466313,157,,3921466325,1,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703317,11,1,1,0,33,cv5ftekuejf0ryxvd5h2my47r,0,36.8,57.8,2022-11-19T15:32:01.932Z,2022-11-19T15:32:04Z,3921466467,3,,3921466479,141,67.8,3921466475,140,58.3,3921466471,56,Center,3921466489,213,0.3,3921466485,212,23.6,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703381,12,49,1,0,37,eh54mfvjtrttgsg1wbjnvxcqz,1,52.4,36.7,2022-11-19T15:32:05.585Z,2022-11-19T15:32:05Z,,,,,,,,,,,,,,,,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703417,13,1,1,0,37,eh54mfvjtrttgsg1wbjnvxcqz,1,52.4,36.7,2022-11-19T15:32:05.825Z,2022-11-19T15:32:08Z,3921466957,56,Back,3921466977,213,3.8,3921466973,212,17.5,3921466969,141,21.2,3921466965,140,39.1,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703477,14,1,1,0,40,eh54mfvjtrttgsg1wbjnvxcqz,1,39.1,21.4,2022-11-19T15:32:08.241Z,2022-11-19T15:32:11Z,3921467277,140,30.2,3921467283,213,2.4,3921467281,212,12.5,3921467279,141,33.6,3921467275,56,Back,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703525,15,1,1,0,43,eh54mfvjtrttgsg1wbjnvxcqz,0,35.1,30.4,2022-11-19T15:32:11.826Z,2022-11-19T15:32:16Z,3921467553,1,,3921467549,213,0.1,3921467545,141,34.4,3921467547,212,37.8,3921467535,155,,3921467541,140,71.0,3921467537,56,Center,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703617,12,1,1,0,46,cv5ftekuejf0ryxvd5h2my47r,0,27.7,65.6,2022-11-19T15:32:14.700Z,2022-11-19T15:32:20Z,3921468021,213,0.6,3921468011,3,,3921468017,141,75.2,3921468013,56,Back,3921468015,140,36.5,3921468019,212,11.3,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703613,16,61,1,0,50,eh54mfvjtrttgsg1wbjnvxcqz,0,66.1,19.4,2022-11-19T15:32:18.513Z,2022-11-19T15:32:18Z,3921468005,56,Right,,,,,,,,,,,,,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703675,13,49,1,0,53,cv5ftekuejf0ryxvd5h2my47r,1,42,74.6,2022-11-19T15:32:21.195Z,2022-11-19T15:32:27Z,,,,,,,,,,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703721,14,1,1,0,55,cv5ftekuejf0ryxvd5h2my47r,0,39.3,96.9,2022-11-19T15:32:23.339Z,2022-11-19T15:32:24Z,3921468563,56,Back,3921468571,213,3.1,3921468567,141,97.2,3921468569,212,3.8,3921468565,140,35.7,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703711,17,61,1,0,55,eh54mfvjtrttgsg1wbjnvxcqz,1,60.4,3.1,2022-11-19T15:32:23.477Z,2022-11-19T15:32:23Z,3921468515,56,Right,,,,,,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703775,15,5,1,0,55,cv5ftekuejf0ryxvd5h2my47r,1,37,101.5,2022-11-19T15:32:24.017Z,2022-11-19T16:08:32Z,3921468937,233,18,3921468857,347,,3921468855,56,Back,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703727,18,5,1,0,55,eh54mfvjtrttgsg1wbjnvxcqz,0,63,-1.5,2022-11-19T15:32:24.017Z,2022-11-19T15:32:27Z,3921468601,56,Right,3921468973,233,15,3921468603,347,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703913,16,1,1,1,5,cv5ftekuejf0ryxvd5h2my47r,0,32.4,100,2022-11-19T15:32:33.467Z,2022-11-19T15:32:36Z,3921469629,56,Back,3921469641,212,18.4,3921469637,141,85.7,3921469643,213,5.7,3921469633,140,46.9,3921469621,107,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703921,19,44,1,1,6,eh54mfvjtrttgsg1wbjnvxcqz,1,53.2,17.6,2022-11-19T15:32:34.370Z,2022-11-19T15:32:36Z,3921469689,56,Right,3921469691,286,,3921469733,233,17,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703919,17,44,1,1,6,cv5ftekuejf0ryxvd5h2my47r,0,46.8,82.4,2022-11-19T15:32:34.371Z,2022-11-19T15:32:37Z,3921469687,285,,3921469783,233,19,3921469685,56,Back,,,,,,,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703925,20,61,1,1,7,eh54mfvjtrttgsg1wbjnvxcqz,1,53.3,20.8,2022-11-19T15:32:35.587Z,2022-11-19T15:32:36Z,3921469707,56,Right,,,,,,,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703951,18,1,1,1,8,cv5ftekuejf0ryxvd5h2my47r,0,55.6,70.4,2022-11-19T15:32:36.763Z,2022-11-19T15:32:39Z,3921469803,56,Center,3921469807,141,74.7,3921469815,213,0.3,3921469811,212,9.5,3921469805,140,64.2,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486703979,21,1,1,1,9,eh54mfvjtrttgsg1wbjnvxcqz,0,33.3,26.5,2022-11-19T15:32:37.602Z,2022-11-19T15:32:39Z,3921469947,141,15.5,3921469943,56,Back,3921469951,213,5.2,3921469945,140,37.2,3921469949,212,8.5,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704027,19,61,1,1,11,cv5ftekuejf0ryxvd5h2my47r,1,60.8,91.5,2022-11-19T15:32:39.275Z,2022-11-19T16:20:47Z,3921470143,56,Left,,,,,,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704125,20,5,1,1,15,cv5ftekuejf0ryxvd5h2my47r,0,44.8,101,2022-11-19T15:32:43.235Z,2022-11-19T16:08:32Z,3921470647,56,Back,3921470649,347,,3921596923,233,22,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704071,22,5,1,1,15,eh54mfvjtrttgsg1wbjnvxcqz,1,55.2,-1,2022-11-19T15:32:43.235Z,2022-11-19T15:32:48Z,3921470357,347,,3921470711,233,20,3921470355,56,Right,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704353,23,1,1,1,31,eh54mfvjtrttgsg1wbjnvxcqz,1,63.5,0,2022-11-19T15:32:59.732Z,2022-11-19T15:33:01Z,3921471923,140,72.0,3921471927,212,12.6,3921471915,107,,3921471925,141,11.5,3921471919,56,Right,3921471929,213,0.8,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704361,24,61,1,1,33,eh54mfvjtrttgsg1wbjnvxcqz,0,72,11.7,2022-11-19T15:33:01.570Z,2022-11-19T15:33:01Z,3921471955,56,Right,,,,,,,,,,,,,,,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704433,21,1,1,1,34,cv5ftekuejf0ryxvd5h2my47r,0,32.4,86.1,2022-11-19T15:33:02.764Z,2022-11-19T15:33:05Z,3921472331,140,34.5,3921472337,213,1.3,3921472333,141,100.0,3921472335,212,10.0,3921472329,56,Back,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704439,22,5,1,1,36,cv5ftekuejf0ryxvd5h2my47r,0,35.2,101.2,2022-11-19T15:33:04.291Z,2022-11-19T16:08:32Z,3921472363,347,,3921472361,56,Back,3921472843,233,25,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704503,25,5,1,1,36,eh54mfvjtrttgsg1wbjnvxcqz,1,64.8,-1.2,2022-11-19T15:33:04.291Z,2022-11-19T15:33:10Z,3921472757,347,,3921472813,233,22,3921472755,56,Right,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704553,26,1,1,1,41,eh54mfvjtrttgsg1wbjnvxcqz,1,64.9,0,2022-11-19T15:33:09.874Z,2022-11-19T15:33:12Z,3921473055,141,12.6,3921473059,213,1.5,3921473051,56,Right,3921473057,212,9.6,3921473053,140,65.4,3921473049,107,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704595,27,1,1,1,43,eh54mfvjtrttgsg1wbjnvxcqz,1,66.3,5.5,2022-11-19T15:33:12.067Z,2022-11-19T15:33:14Z,3921473279,213,3.3,3921473265,56,Right,3921473275,212,8.2,3921473269,140,58.6,3921473271,141,3.8,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704605,28,50,1,1,46,eh54mfvjtrttgsg1wbjnvxcqz,1,61.5,4.2,2022-11-19T15:33:14.179Z,2022-11-19T15:33:18Z,3921473669,233,23,3921473321,286,,3921473319,56,Right,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704665,23,7,1,1,46,cv5ftekuejf0ryxvd5h2my47r,0,38.5,95.8,2022-11-19T15:33:14.180Z,2022-11-19T15:33:18Z,3921473587,56,Back,3921473623,233,28,3921473589,285,,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704653,29,61,1,1,49,eh54mfvjtrttgsg1wbjnvxcqz,0,51.9,4.2,2022-11-19T15:33:17.299Z,2022-11-19T15:33:17Z,3921473541,56,Right,,,,,,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704893,24,5,1,1,50,cv5ftekuejf0ryxvd5h2my47r,1,51.6,101.4,2022-11-19T15:33:18.356Z,2022-11-19T16:08:33Z,3921474803,233,30,3921474761,347,,3921474759,56,Left,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704683,30,5,1,1,50,eh54mfvjtrttgsg1wbjnvxcqz,0,48.4,-1.4,2022-11-19T15:33:18.356Z,2022-11-19T15:33:31Z,3921474827,233,24,3921473683,347,,3921473681,56,Back,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704921,25,1,1,2,2,cv5ftekuejf0ryxvd5h2my47r,1,54.4,100,2022-11-19T15:33:30.619Z,2022-11-19T15:33:32Z,3921474935,212,9.0,3921474929,56,Left,3921474931,140,62.1,3921474937,213,5.8,3921474933,141,95.3,3921474927,107,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704953,26,1,1,2,4,cv5ftekuejf0ryxvd5h2my47r,1,62.1,94.7,2022-11-19T15:33:32.394Z,2022-11-19T15:33:34Z,3921475125,212,6.8,3921475119,56,Left,3921475121,140,65.4,3921475127,213,5.2,3921475123,141,86.1,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486704977,27,1,1,2,6,cv5ftekuejf0ryxvd5h2my47r,0,65.4,86.1,2022-11-19T15:33:34.266Z,2022-11-19T15:33:36Z,3921475279,141,55.4,3921475275,56,Center,3921475283,213,5.4,3921475277,140,81.4,3921475281,212,26.8,3921475273,155,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486705013,31,1,1,2,7,eh54mfvjtrttgsg1wbjnvxcqz,0,17.5,49.2,2022-11-19T15:33:35.627Z,2022-11-19T15:33:41Z,3921475461,213,0.5,3921475451,3,,3921475457,141,56.1,3921475453,56,Back,3921475455,140,25.7,3921475459,212,9.8,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486705031,28,1,1,2,10,cv5ftekuejf0ryxvd5h2my47r,1,77,34.7,2022-11-19T15:33:38.443Z,2022-11-19T15:33:39Z,3921475581,141,25.3,3921475583,212,8.9,3921475587,213,3.9,3921475577,140,71.1,3921475575,56,Center,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
