id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId
2508738713,7,1,1,0,27,zjawy6qdzk3y69v5pa3zl2cb,1,41.2,84.2,2023-02-17T19:02:53.642Z,2023-02-17T19:02:59Z,4037638921,140,31.8,4037638919,56,Back,4037638923,141,5.5,4037638925,212,54.4,4037638927,213,4.5,4037638929,1,,4037638917,196,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738743,8,1,1,0,33,zjawy6qdzk3y69v5pa3zl2cb,1,32.2,7.4,2023-02-17T19:02:59.387Z,2023-02-17T19:03:02Z,4037639071,56,Back,4037639073,140,25.3,4037639075,141,29.5,4037639077,212,16.7,4037639079,213,2.0,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738749,9,1,1,0,36,zjawy6qdzk3y69v5pa3zl2cb,1,25.3,28.9,2023-02-17T19:03:02.650Z,2023-02-17T19:03:04Z,4037639119,56,Back,4037639121,140,24.0,4037639123,141,45.5,4037639125,212,11.4,4037639127,213,1.7,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738757,10,1,1,0,38,zjawy6qdzk3y69v5pa3zl2cb,1,24,45.5,2023-02-17T19:03:04.306Z,2023-02-17T19:03:05Z,4037639165,56,Back,4037639169,141,25.8,4037639173,213,4.8,4037639171,212,13.4,4037639167,140,24.7,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738815,11,1,1,0,39,zjawy6qdzk3y69v5pa3zl2cb,1,24.7,25.8,2023-02-17T19:03:05.443Z,2023-02-17T19:03:10Z,4037639423,56,Back,4037639427,140,44.2,4037639429,141,16.4,4037639431,212,21.4,4037639433,213,6.0,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738855,12,1,1,0,44,zjawy6qdzk3y69v5pa3zl2cb,0,46.1,18.6,2023-02-17T19:03:10.355Z,2023-02-17T19:53:18Z,4037639673,1,,4037639669,213,0.1,4037639663,141,25.6,4037639659,56,Center,4037639661,140,84.1,4037639665,212,40.2,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738861,13,1,1,0,50,zjawy6qdzk3y69v5pa3zl2cb,0,94.2,24.4,2023-02-17T19:03:15.963Z,2023-02-17T19:03:16Z,4037639723,213,1.5,4037639721,212,28.9,4037639719,141,66.9,4037639717,140,94.9,4037639715,56,Center,4037639713,155,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738871,6,61,1,0,52,2xlnfgrl6r18ftv38unwp7h4s,0,5.5,31,2023-02-17T19:03:17.922Z,2023-02-17T19:03:18Z,4037639777,56,Back,,,,,,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738937,14,1,1,0,55,zjawy6qdzk3y69v5pa3zl2cb,1,93.7,89.6,2023-02-17T19:03:21.044Z,2023-02-17T19:03:25Z,4037640123,56,Left,4037640125,140,77.1,4037640127,141,89.6,4037640129,212,17.4,4037640131,213,3.1,,,,,,,,,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738997,15,1,1,1,0,zjawy6qdzk3y69v5pa3zl2cb,1,70.9,86.2,2023-02-17T19:03:25.947Z,2023-02-17T19:03:30Z,4037640425,56,Left,4037640427,140,56.9,4037640433,213,3.0,4037640431,212,14.9,4037640429,141,89.3,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739049,16,1,1,1,4,zjawy6qdzk3y69v5pa3zl2cb,1,61.7,89.6,2023-02-17T19:03:30.363Z,2023-02-17T19:03:34Z,4037640711,213,4.9,4037640707,141,70.9,4037640709,212,12.9,4037640705,140,64.0,4037640703,56,Center,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739065,17,1,1,1,8,zjawy6qdzk3y69v5pa3zl2cb,1,64,70.9,2023-02-17T19:03:34.724Z,2023-02-17T19:03:36Z,4037640825,212,14.5,4037640827,213,3.8,4037640819,56,Center,4037640821,140,53.3,4037640823,141,57.5,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739097,18,1,1,1,10,zjawy6qdzk3y69v5pa3zl2cb,1,53.3,57.5,2023-02-17T19:03:36.717Z,2023-02-17T19:03:39Z,4037641009,140,42.4,4037641011,141,78.8,4037641005,56,Back,4037641013,212,18.5,4037641015,213,2.2,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739133,19,1,1,1,13,zjawy6qdzk3y69v5pa3zl2cb,1,41.5,77,2023-02-17T19:03:39.300Z,2023-02-17T19:03:43Z,4037641213,141,56.0,4037641211,140,19.7,4037641217,213,3.7,4037641215,212,27.0,4037641209,56,Back,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739239,20,1,1,1,17,zjawy6qdzk3y69v5pa3zl2cb,1,20.2,56.1,2023-02-17T19:03:43.220Z,2023-02-17T19:06:36Z,4037641787,56,Left,4037641785,155,,4037641795,213,0.3,4037641797,1,,4037641791,141,90.5,4037641789,140,88.4,4037641793,212,75.3,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739305,21,1,1,1,28,zjawy6qdzk3y69v5pa3zl2cb,1,89,86.2,2023-02-17T19:03:54.157Z,2023-02-17T19:03:59Z,4037642139,2,,4037642149,212,37.8,4037642153,1,,4037642151,213,4.9,4037642147,141,31.9,4037642143,56,Center,4037642141,155,,4037642145,140,96.5,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739315,22,1,1,1,31,zjawy6qdzk3y69v5pa3zl2cb,0,96.5,31.9,2023-02-17T19:03:57.293Z,2023-02-17T19:49:01Z,4037642183,56,Center,4037642185,140,94.4,4037642187,141,53.3,4037642189,212,14.7,4037642191,213,1.7,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739295,7,8,1,1,32,2xlnfgrl6r18ftv38unwp7h4s,1,5.3,54.3,2023-02-17T19:03:58.434Z,2023-02-17T19:03:58Z,4037642087,56,Back,,,,,,,,,,,,,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739311,8,12,1,1,33,2xlnfgrl6r18ftv38unwp7h4s,1,6.5,45.2,2023-02-17T19:03:59.346Z,2023-02-17T19:04:00Z,4037642169,213,1.4,4037642161,56,Back,4037642163,140,7.2,4037642165,141,53.3,4037642167,212,5.6,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739337,9,12,1,1,34,2xlnfgrl6r18ftv38unwp7h4s,1,8.6,55.8,2023-02-17T19:04:00.146Z,2023-02-17T19:04:08Z,4037642325,212,34.3,4037642321,140,22.8,4037642323,141,100.0,4037642349,167,,4037642327,213,1.1,4037642319,56,Back,,,,,,,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739341,10,5,1,1,36,2xlnfgrl6r18ftv38unwp7h4s,0,25.4,101.6,2023-02-17T19:04:02.106Z,2023-02-17T19:04:21Z,4037642345,56,Back,4037642347,347,,4037643193,233,23,,,,,,,,,,,,,,,,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739385,23,5,1,1,36,zjawy6qdzk3y69v5pa3zl2cb,1,74.6,-1.6,2023-02-17T19:04:02.106Z,2023-02-17T19:04:20Z,4037642593,56,Right,4037642595,347,,4037643167,233,10,,,,,,,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739417,24,1,1,1,43,zjawy6qdzk3y69v5pa3zl2cb,1,72.1,0,2023-02-17T19:04:09.317Z,2023-02-17T19:04:11Z,4037642757,213,2.9,4037642759,1,,4037642755,212,31.0,4037642749,56,Back,4037642753,141,8.9,4037642751,140,43.4,4037642747,107,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739457,25,1,1,1,45,zjawy6qdzk3y69v5pa3zl2cb,1,43.4,8.9,2023-02-17T19:04:11.685Z,2023-02-17T19:04:16Z,4037642945,140,33.9,4037642947,141,45.5,4037642943,56,Back,4037642951,213,2.0,4037642949,212,26.8,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739535,26,1,1,1,50,zjawy6qdzk3y69v5pa3zl2cb,1,32.9,51.6,2023-02-17T19:04:15.949Z,2023-02-17T19:04:22Z,4037643305,213,3.2,4037643301,141,49.0,4037643299,140,13.5,4037643303,212,20.4,4037643297,56,Back,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739565,27,1,1,1,56,zjawy6qdzk3y69v5pa3zl2cb,1,11.7,28.2,2023-02-17T19:04:22.629Z,2023-02-17T19:04:26Z,4037643457,1,,4037643443,157,,4037643453,212,48.2,4037643451,141,51.0,4037643455,213,0.3,4037643449,140,55.2,4037643447,56,Center,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739567,28,44,1,1,59,zjawy6qdzk3y69v5pa3zl2cb,1,57.8,46,2023-02-17T19:04:25.457Z,2023-02-17T19:04:27Z,4037643463,286,,4037643461,56,Center,4037643513,233,11,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739555,11,44,1,1,59,2xlnfgrl6r18ftv38unwp7h4s,0,42.2,54,2023-02-17T19:04:25.458Z,2023-02-17T19:04:27Z,4037643395,285,,4037643393,56,Back,4037643553,233,28,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739593,29,1,1,2,1,zjawy6qdzk3y69v5pa3zl2cb,0,55.2,51,2023-02-17T19:04:27.022Z,2023-02-17T19:04:28Z,4037643565,3,,4037643577,212,22.0,4037643581,213,6.0,4037643569,56,Center,4037643567,168,,4037643571,140,75.4,4037643573,141,42.5,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739607,12,61,1,2,3,2xlnfgrl6r18ftv38unwp7h4s,0,22.5,62.4,2023-02-17T19:04:29.667Z,2023-02-17T19:04:29Z,4037643665,56,Back,,,,,,,,,,,,,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739927,13,51,1,2,4,2xlnfgrl6r18ftv38unwp7h4s,1,28,58.5,2023-02-17T19:04:30.435Z,2023-02-17T19:04:59Z,4037645175,170,,,,,,,,,,,,,,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739675,30,16,1,2,5,zjawy6qdzk3y69v5pa3zl2cb,1,84.4,48.2,2023-02-17T19:04:31.613Z,2023-02-17T19:05:12Z,4037645857,231,48.7,4037645125,72,,4037645133,375,02:04.759,4037645843,79,,4037645845,102,49.9,4037645849,214,,4037643999,17,,4037645129,374,2023-02-17 19:04:30.627,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,4037644001,56,Center,4037645855,230,96.0,4037645853,458,4037643997,22,4037645851,328,4037645847,103,30.4,,,,,,,,,,,,,
2508740175,14,1,1,2,54,2xlnfgrl6r18ftv38unwp7h4s,1,49.9,50.1,2023-02-17T19:05:20.676Z,2023-02-17T19:05:23Z,4037646489,56,Back,4037646497,213,2.7,4037646499,279,G,4037646493,141,62.0,4037646491,140,32.3,4037646495,212,20.2,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508740235,15,1,1,2,57,2xlnfgrl6r18ftv38unwp7h4s,1,32.4,59.6,2023-02-17T19:05:23.748Z,2023-02-17T19:05:30Z,4037646889,1,,4037646877,155,,4037646879,56,Right,4037646887,213,5.7,4037646881,140,75.3,4037646883,141,14.3,4037646885,212,54.6,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508740237,16,61,1,3,4,2xlnfgrl6r18ftv38unwp7h4s,0,92.2,28.9,2023-02-17T19:05:30.020Z,2023-02-17T19:05:30Z,4037646897,56,Center,,,,,,,,,,,,,,,,,,,,,,3bepi58wwope38a478y7jwlxw,A. Priske,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508740253,31,12,1,3,4,zjawy6qdzk3y69v5pa3zl2cb,1,12.4,72.1,2023-02-17T19:05:30.863Z,2023-02-17T19:05:32Z,4037646997,167,,4037646959,141,100.0,4037646961,212,19.8,4037646963,213,1.5,4037646957,140,14.1,4037646955,56,Back,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508740263,17,5,1,3,5,2xlnfgrl6r18ftv38unwp7h4s,1,83.2,-1.2,2023-02-17T19:05:31.500Z,2023-02-17T19:07:37Z,4037647019,347,,4037647049,233,32,4037647017,56,Right,,,,,,,,,,,,,,,,3bepi58wwope38a478y7jwlxw,A. Priske,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508740257,32,5,1,3,5,zjawy6qdzk3y69v5pa3zl2cb,0,16.8,101.2,2023-02-17T19:05:31.500Z,2023-02-17T19:05:32Z,4037647073,233,17,4037646981,347,,4037646979,56,Back,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508740433,18,1,1,3,21,2xlnfgrl6r18ftv38unwp7h4s,1,73.4,0,2023-02-17T19:05:47.158Z,2023-02-17T19:05:48Z,4037647845,212,14.1,4037647863,213,2.2,4037647841,140,65.7,4037647843,141,15.2,4037647839,56,Right,4037647837,107,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508740469,19,1,1,3,22,2xlnfgrl6r18ftv38unwp7h4s,1,65.7,15.2,2023-02-17T19:05:47.925Z,2023-02-17T19:05:51Z,4037648051,140,67.0,4037648053,141,5.9,4037648055,212,6.5,4037648049,56,Right,4037648057,213,4.9,,,,,,,,,,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508740473,20,50,1,3,25,2xlnfgrl6r18ftv38unwp7h4s,1,63.8,4.1,2023-02-17T19:05:50.912Z,2023-02-17T19:05:53Z,4037648153,233,33,4037648077,286,,4037648075,56,Right,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508740481,33,7,1,3,25,zjawy6qdzk3y69v5pa3zl2cb,1,36.2,95.9,2023-02-17T19:05:50.913Z,2023-02-17T19:05:52Z,4037648103,167,,4037648107,56,Back,4037648113,285,,4037648123,233,20,,,,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508740503,21,5,1,3,26,2xlnfgrl6r18ftv38unwp7h4s,1,63.7,-1.2,2023-02-17T19:05:52.249Z,2023-02-17T19:07:37Z,4037648213,56,Right,4037648215,347,,4037648239,233,34,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508740497,34,5,1,3,26,zjawy6qdzk3y69v5pa3zl2cb,0,36.3,101.2,2023-02-17T19:05:52.249Z,2023-02-17T19:05:54Z,4037648193,347,,4037648191,56,Back,4037648247,233,21,,,,,,,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508740595,22,1,1,3,35,2xlnfgrl6r18ftv38unwp7h4s,1,71,0,2023-02-17T19:06:01.093Z,2023-02-17T19:06:02Z,4037648691,213,0.8,4037648687,212,9.2,4037648685,141,8.3,4037648679,107,,4037648683,140,77.4,4037648681,56,Right,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508740607,23,1,1,3,36,2xlnfgrl6r18ftv38unwp7h4s,0,77.4,8.3,2023-02-17T19:06:02.133Z,2023-02-17T19:06:03Z,4037648739,212,7.7,4037648741,213,3.4,4037648733,56,Right,4037648737,141,5.6,4037648735,140,70.3,,,,,,,,,,3bepi58wwope38a478y7jwlxw,A. Priske,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508740631,35,1,1,3,38,zjawy6qdzk3y69v5pa3zl2cb,1,39.3,94.5,2023-02-17T19:06:04.240Z,2023-02-17T19:06:05Z,4037648877,56,Back,4037648879,140,46.9,4037648885,213,6.0,4037648883,212,8.2,4037648881,141,91.5,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508740635,36,49,1,3,39,zjawy6qdzk3y69v5pa3zl2cb,1,46.9,91.5,2023-02-17T19:06:05.609Z,2023-02-17T19:06:06Z,,,,,,,,,,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
