id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2533148815,8,1,1,0,15,dvmw7d6jb38qvv7e6ziwu0vyr,1,45.9,43.7,2023-04-14T18:02:37.355Z,2023-04-14T18:02:41Z,4187753689,212,13.9,4187753683,56,Back,4187753687,141,27.9,4187753691,213,4.0,4187753685,140,37.5,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148861,9,1,1,0,20,dvmw7d6jb38qvv7e6ziwu0vyr,1,37.5,26.8,2023-04-14T18:02:41.771Z,2023-04-14T18:02:45Z,4187753889,212,19.2,4187753883,56,Back,4187753887,141,50.0,4187753891,213,2.2,4187753885,140,27.0,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148897,10,1,1,0,23,dvmw7d6jb38qvv7e6ziwu0vyr,1,26.3,59,2023-04-14T18:02:44.971Z,2023-04-14T18:02:47Z,4187754079,213,1.3,4187754073,140,31.3,4187754077,212,23.2,4187754071,56,Back,4187754075,141,92.3,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148915,11,1,1,0,25,dvmw7d6jb38qvv7e6ziwu0vyr,1,34.3,91.4,2023-04-14T18:02:47.578Z,2023-04-14T18:02:49Z,4187754181,141,87.2,4187754185,213,6.2,4187754183,212,24.9,4187754179,140,57.9,4187754177,56,Left,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148917,12,50,1,0,26,dvmw7d6jb38qvv7e6ziwu0vyr,1,58.3,87.8,2023-04-14T18:02:48.294Z,2023-04-14T18:02:51Z,4187754195,286,,4187754283,233,4,4187754193,56,Left,,,,,,,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148925,4,7,1,0,26,cv5ftekuejf0ryxvd5h2my47r,1,41.7,12.2,2023-04-14T18:02:48.295Z,2023-04-14T18:02:50Z,4187754227,285,,4187754235,233,12,4187754225,56,Back,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148927,5,50,1,0,28,cv5ftekuejf0ryxvd5h2my47r,1,43.3,6,2023-04-14T18:02:49.766Z,2023-04-14T18:02:56Z,4187754233,286,,4187754231,56,Back,4187754661,233,13,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149001,13,7,1,0,28,dvmw7d6jb38qvv7e6ziwu0vyr,0,56.7,94,2023-04-14T18:02:49.767Z,2023-04-14T18:02:56Z,4187754623,285,,4187754621,56,Left,4187754653,233,5,,,,,,,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148961,6,61,1,0,31,cv5ftekuejf0ryxvd5h2my47r,1,42.2,2.5,2023-04-14T18:02:53.122Z,2023-04-14T18:02:53Z,4187754423,56,Back,,,,,,,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533148979,7,5,1,0,32,cv5ftekuejf0ryxvd5h2my47r,0,47.9,-0.9,2023-04-14T18:02:54.510Z,2023-04-14T18:03:00Z,4187754979,233,14,4187754525,347,,4187754523,56,Back,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149013,14,5,1,0,32,dvmw7d6jb38qvv7e6ziwu0vyr,1,52.1,100.9,2023-04-14T18:02:54.510Z,2023-04-14T18:37:03Z,4187754963,233,7,4187754677,56,Left,4187754679,347,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149157,15,1,1,0,39,dvmw7d6jb38qvv7e6ziwu0vyr,1,44.5,100,2023-04-14T18:03:01.291Z,2023-04-14T18:03:07Z,4187755517,140,43.8,4187755521,212,5.8,4187755513,107,,4187755519,141,92.3,4187755523,213,4.6,4187755515,56,Back,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149205,16,1,1,0,45,dvmw7d6jb38qvv7e6ziwu0vyr,1,33.4,75.7,2023-04-14T18:03:06.954Z,2023-04-14T18:03:10Z,4187755775,213,4.2,4187755771,141,53.4,4187755767,56,Back,4187755773,212,17.5,4187755769,140,25.1,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149271,17,1,1,0,48,dvmw7d6jb38qvv7e6ziwu0vyr,1,24.9,47.8,2023-04-14T18:03:10.027Z,2023-04-14T18:03:15Z,4187756093,213,4.7,4187756089,141,27.4,4187756087,140,25.2,4187756091,212,13.9,4187756085,56,Back,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149323,18,1,1,0,53,dvmw7d6jb38qvv7e6ziwu0vyr,0,25.9,27.7,2023-04-14T18:03:15.706Z,2023-04-14T18:03:21Z,4187756337,141,49.7,4187756333,56,Back,4187756339,212,16.6,4187756341,213,2.0,4187756335,140,19.0,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149327,8,44,1,0,56,cv5ftekuejf0ryxvd5h2my47r,1,43.1,36,2023-04-14T18:03:18.597Z,2023-04-14T18:03:21Z,4187756367,285,,4187756505,233,20,4187756365,56,Back,,,,,,,,,,,,,,,,zhnev5uetomme6rpisaa7wiy,J. Kluskens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149355,20,44,1,0,56,dvmw7d6jb38qvv7e6ziwu0vyr,0,56.9,64,2023-04-14T18:03:18.598Z,2023-04-14T18:03:21Z,4187756459,56,Center,4187756461,286,,4187756513,233,8,,,,,,,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149347,19,1,1,0,57,dvmw7d6jb38qvv7e6ziwu0vyr,0,20.6,49,2023-04-14T18:03:18.955Z,2023-04-14T18:03:21Z,4187756427,141,65.4,4187756429,212,38.3,4187756423,56,Center,4187756431,213,0.3,4187756425,140,55.5,4187756421,155,,4187756433,1,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149337,9,61,1,0,57,cv5ftekuejf0ryxvd5h2my47r,1,41.7,37.3,2023-04-14T18:03:19.394Z,2023-04-14T18:03:19Z,4187756387,56,Back,,,,,,,,,,,,,,,,,,,,,,zhnev5uetomme6rpisaa7wiy,J. Kluskens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149407,21,1,1,1,0,dvmw7d6jb38qvv7e6ziwu0vyr,1,46.1,68.4,2023-04-14T18:03:22.474Z,2023-04-14T18:03:24Z,4187756685,141,60.2,4187756681,140,39.1,4187756691,213,3.8,4187756679,56,Back,4187756689,212,9.2,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149435,22,1,1,1,2,dvmw7d6jb38qvv7e6ziwu0vyr,1,39.1,60.2,2023-04-14T18:03:23.883Z,2023-04-14T18:03:25Z,4187756845,213,2.7,4187756837,56,Back,4187756841,141,67.8,4187756839,140,29.2,4187756843,212,11.6,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149467,23,1,1,1,3,dvmw7d6jb38qvv7e6ziwu0vyr,1,28,69.4,2023-04-14T18:03:25.435Z,2023-04-14T18:03:28Z,4187756977,140,24.5,4187756985,212,9.6,4187756981,141,56.3,4187756975,56,Back,4187756991,213,4.3,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149521,24,1,1,1,6,dvmw7d6jb38qvv7e6ziwu0vyr,1,26.8,55.1,2023-04-14T18:03:27.994Z,2023-04-14T18:03:31Z,4187757253,56,Back,4187757259,212,11.2,4187757255,140,27.1,4187757261,213,1.5,4187757257,141,71.5,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149577,25,1,1,1,9,dvmw7d6jb38qvv7e6ziwu0vyr,1,26.4,72.4,2023-04-14T18:03:31.322Z,2023-04-14T18:03:33Z,4187757551,213,3.9,4187757547,212,21.2,4187757535,56,Back,4187757543,141,50.7,4187757539,140,11.9,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149621,26,1,1,1,12,dvmw7d6jb38qvv7e6ziwu0vyr,1,10.7,48.1,2023-04-14T18:03:33.866Z,2023-04-14T18:03:37Z,4187757777,141,55.7,4187757773,56,Back,4187757779,212,9.3,4187757781,213,0.6,4187757775,140,18.1,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149655,27,1,1,1,15,dvmw7d6jb38qvv7e6ziwu0vyr,1,19.8,59.3,2023-04-14T18:03:37.002Z,2023-04-14T18:03:39Z,4187757911,56,Back,4187757915,141,91.8,4187757913,140,25.6,4187757919,213,1.3,4187757917,212,22.9,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149669,28,1,1,1,17,dvmw7d6jb38qvv7e6ziwu0vyr,0,26.1,94.2,2023-04-14T18:03:39.226Z,2023-04-14T18:03:41Z,4187758001,140,27.8,4187757997,56,Back,4187758061,236,,4187758009,213,0,4187758003,141,94.2,4187758063,233,10,4187758067,286,,4187758007,212,1.8,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149677,10,74,1,1,17,cv5ftekuejf0ryxvd5h2my47r,1,65.3,5.9,2023-04-14T18:03:39.227Z,2023-04-14T18:24:34Z,4187758049,56,Right,4187758051,285,,4187758075,233,28,,,,,,,,,,,,,,,,8j8encc4aqkh07ydce6hiaokp,M. Berden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149761,30,61,1,1,18,dvmw7d6jb38qvv7e6ziwu0vyr,1,21.2,97.2,2023-04-14T18:03:39.860Z,2023-04-14T18:03:52Z,4187758415,56,Back,,,,,,,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149689,11,5,1,1,19,cv5ftekuejf0ryxvd5h2my47r,1,72.6,-1.4,2023-04-14T18:03:41.642Z,2023-04-14T18:37:03Z,4187758097,56,Right,4187758099,347,,4187758589,233,29,,,,,,,,,,,,,,,,8j8encc4aqkh07ydce6hiaokp,M. Berden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149753,29,5,1,1,19,dvmw7d6jb38qvv7e6ziwu0vyr,0,27.4,101.4,2023-04-14T18:03:41.642Z,2023-04-14T18:03:49Z,4187758605,233,11,4187758401,56,Back,4187758403,347,,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149823,12,1,1,1,26,cv5ftekuejf0ryxvd5h2my47r,1,69.5,0,2023-04-14T18:03:48.603Z,2023-04-14T18:03:50Z,4187758677,107,,4187758687,213,1.9,4187758683,141,12.7,4187758679,56,Right,4187758681,140,66.7,4187758685,212,9.8,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149839,13,1,1,1,28,cv5ftekuejf0ryxvd5h2my47r,1,66.7,12.7,2023-04-14T18:03:50.232Z,2023-04-14T18:03:51Z,4187758753,141,7.9,4187758751,140,62.5,4187758749,56,Right,4187758755,212,5.5,4187758757,213,3.8,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149911,14,1,1,1,29,cv5ftekuejf0ryxvd5h2my47r,1,62.5,7.9,2023-04-14T18:03:51.380Z,2023-04-14T18:03:55Z,4187759091,141,3.5,4187759095,213,3.3,4187759093,212,16.7,4187759089,140,46.9,4187759087,56,Back,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533149959,15,1,1,1,33,cv5ftekuejf0ryxvd5h2my47r,1,39.3,5.5,2023-04-14T18:03:55.005Z,2023-04-14T18:03:58Z,4187759343,212,29.9,4187759341,141,35.8,4187759339,140,18.7,4187759337,56,Back,4187759345,213,2.4,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150007,16,1,1,1,36,cv5ftekuejf0ryxvd5h2my47r,1,20.4,37.7,2023-04-14T18:03:58.264Z,2023-04-14T18:04:15Z,4187759609,140,28.6,4187759611,141,87.3,4187759615,213,1.3,4187759607,56,Back,4187759613,212,34.8,4187759617,1,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150039,17,1,1,1,40,cv5ftekuejf0ryxvd5h2my47r,1,27.3,86.9,2023-04-14T18:04:02.229Z,2023-04-14T18:04:04Z,4187759805,56,Back,4187759811,140,38.8,4187759815,141,96.5,4187759823,213,0.5,4187759819,212,13.7,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150067,18,1,1,1,42,cv5ftekuejf0ryxvd5h2my47r,1,40.3,95.4,2023-04-14T18:04:04.060Z,2023-04-14T18:04:05Z,4187759929,213,4.5,4187759923,140,38.7,4187759927,212,7.9,4187759921,56,Back,4187759925,141,84.0,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150117,19,1,1,1,43,cv5ftekuejf0ryxvd5h2my47r,1,38.7,84,2023-04-14T18:04:05.431Z,2023-04-14T18:04:08Z,4187760169,140,27.9,4187760175,213,3.0,4187760171,141,86.6,4187760173,212,11.5,4187760167,56,Back,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150213,20,1,1,1,46,cv5ftekuejf0ryxvd5h2my47r,1,29.5,86.1,2023-04-14T18:04:08.263Z,2023-04-14T18:04:15Z,4187760661,1,,4187760657,212,48.1,4187760647,155,,4187760653,140,29.1,4187760659,213,4.7,4187760651,56,Back,4187760655,141,15.4,4187760649,196,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150249,21,1,1,1,54,cv5ftekuejf0ryxvd5h2my47r,1,36.5,8.9,2023-04-14T18:04:16.214Z,2023-04-14T18:04:18Z,4187760821,212,15.4,4187760819,141,31.3,4187760815,56,Back,4187760823,213,1.4,4187760817,140,38.7,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150329,22,1,1,1,56,cv5ftekuejf0ryxvd5h2my47r,1,37.4,33.8,2023-04-14T18:04:18.453Z,2023-04-14T18:04:23Z,4187761239,141,72.5,4187761235,56,Back,4187761241,212,26.3,4187761237,140,38.0,4187761243,213,1.5,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150397,23,1,1,2,1,cv5ftekuejf0ryxvd5h2my47r,1,51.2,79.5,2023-04-14T18:04:23.304Z,2023-04-14T18:04:27Z,4187761569,212,20.9,4187761563,140,67.9,4187761567,141,96.2,4187761571,213,0.6,4187761559,56,Left,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150467,24,1,1,2,5,cv5ftekuejf0ryxvd5h2my47r,1,78.9,96.6,2023-04-14T18:04:27.221Z,2023-04-14T18:53:29Z,4187761941,140,85.3,4187761945,212,20.9,4187761943,141,67.5,4187763027,210,13,4187761939,56,Center,4187763029,154,,4187761947,213,5.0,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150469,25,13,1,2,8,cv5ftekuejf0ryxvd5h2my47r,1,87.9,63.5,2023-04-14T18:04:30.316Z,2023-04-14T18:53:29Z,4187763057,83,,4187763069,103,19.4,4187763063,55,24,4187763059,29,,4187763071,328,,4187762293,72,,4187763067,102,58.2,4187761953,22,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,4187763061,154,4187763077,231,51.8,4187761955,64,4187761957,56,Center,4187763073,230,98.8,,,,,,,,,,,,,,,,,,
2533150483,26,5,1,2,9,cv5ftekuejf0ryxvd5h2my47r,0,100.8,58.2,2023-04-14T18:04:30.730Z,2023-04-14T18:37:03Z,4187762017,346,,4187762013,56,Center,4187762097,233,31,,,,,,,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533150449,31,5,1,2,9,dvmw7d6jb38qvv7e6ziwu0vyr,1,-0.8,41.8,2023-04-14T18:04:30.730Z,2023-04-14T18:04:35Z,4187761837,56,Back,4187761839,346,,4187762063,233,26,,,,,,,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
