id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2490335823,1,34,16,0,0,z9phg19papi9f5fd6qxzr836,1,0,0,2022-12-11T12:38:27.866Z,2022-12-11T16:49:32Z,3940662901,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3940662893,59,"1, 18, 28, 14, 6, 21, 8, 4, 20, 9, 22, 3, 5, 7, 11, 13, 17, 19, 23, 24, 25, 31",3940799151,197,14419,3940662891,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3940662895,130,18,3940662889,30,"7j7stqaomy8pnmzangrsyfahh, 1id5av4i7p6tmhf1vuigvlmvo, cjuzhcgsj4mwwr4evn823hivp, 31u2tk3aha04kwphoucf4ze5m, 4d9yng69t6qbzfukdhcp0j1ii, 8zsx2ykxkcusmsvbj8bsjk445, dsgea9ruo8blm2ppu19y1vod0, di46dv5smxql2bg7cw4a06wkq, 1tmihr54maqj0h7785cg9ez56, 70qjuubp69zw3d3p0hvunmi8l, 1amx0jc0ey5w1z9g3f3nb9t2i, f5pgdha5h37xytbk1zq8q710, 9pqchkq64o53knk75ruq5g3x1, 7kntrrc80dcadt8umvqf6qfe2, cktdin60q1omaa4gmjp08o76y, 37gw14qso08iq31lr2gerhb84, 6smqledi9xrrhifu9yi87kf6x, 7plnzzirl3q10vucy37p7b6ui, dgrs9km0fikc46xchm02hbdka, 2ppvf1ywd1mxum1lgnn2pubdg, 27lnkbiy8l5008e6792mp4qy2, 1evsz02au0pu4a1tmzn5s27hm",3940662899,194,8zsx2ykxkcusmsvbj8bsjk445,3940662897,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490342161,1,34,16,0,0,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-12-11T12:53:24.059Z,2022-12-11T13:31:34Z,3940698661,30,"alzgg0nxnnex3nkzr6lgmt1ey, dcdvet7azx1a59xm2ke7qi2cq, 4zow18ykkg1gvw40r7jsrzkl, dh3ksith5iat573zuhdhv91w5, cexuwvet4xiruf1jitkjjp7qi, 1jn9jog8ou8uxnmypneksizxm, dhxpfe8e618lavr0915m9y2ju, bquqyyfz4lj0xrerbhbtj1jze, b61yiz3lait78xmlbyzr2vd62, 5chl0qcvbbkd0yeogurw1fz6x, 1mroid71v9bwpx0iaospei9gq, au91rqig6uyyi1zdmlxydk38q, 5c5quyl7qxptstbge87w2eqqx, 50grkc6r635d7bjqgwrasi8rt, 4z8o35izc3gx6i2bt4mcs1fjd, 49xt4lsf38z9yjlg32652zg4q, 8uw9w30592omb8acpnssgdlh, 5ffbqf6o50173uqvaefnce4gk, fjistzkvlbsa2v7xsnu0uy95, 9tj2yr6ep9hsignf7cjn7wnl6, b950jt347chmq9whlkgl6fxpm",3940698675,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3940698667,59,"1, 2, 12, 8, 3, 4, 20, 18, 11, 23, 28, 6, 9, 14, 16, 17, 19, 21, 22, 30, 39",3940798879,197,2848,3940698673,194,dh3ksith5iat573zuhdhv91w5,3940698669,130,8,3940698671,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3940698665,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361097,2,32,1,0,0,z9phg19papi9f5fd6qxzr836,1,0,0,2022-12-11T13:33:59.716Z,2022-12-11T13:34:02Z,3940804127,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361089,2,32,1,0,0,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-12-11T13:33:59.716Z,2022-12-11T13:33:59Z,3940804063,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361141,3,1,1,0,0,dnzj0iv5qtaemm9kthh9pos8q,1,49.7,49.9,2022-12-11T13:33:59.816Z,2022-12-11T13:34:04Z,3940804347,279,S,3940804345,213,3.3,3940804341,141,42.4,3940804337,56,Back,3940804339,140,24.9,3940804343,212,26.5,,,,,,,5chl0qcvbbkd0yeogurw1fz6x,T. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361187,4,1,1,0,4,dnzj0iv5qtaemm9kthh9pos8q,1,31.3,38.6,2022-12-11T13:34:04.256Z,2022-12-11T13:34:08Z,3940804599,155,,3940804607,212,47.7,3940804609,213,0.5,3940804605,141,69.7,3940804601,56,Center,3940804611,1,,3940804603,140,72.0,,,,cexuwvet4xiruf1jitkjjp7qi,M. Hilderink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361193,5,44,1,0,8,dnzj0iv5qtaemm9kthh9pos8q,1,69.3,69.2,2022-12-11T13:34:07.828Z,2022-12-11T13:34:13Z,3940804623,286,,3940804955,233,3,3940804621,56,Center,,,,,,,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361179,3,44,1,0,8,z9phg19papi9f5fd6qxzr836,0,30.7,30.8,2022-12-11T13:34:07.829Z,2022-12-11T13:34:13Z,3940805005,233,5,3940804541,56,Back,3940804543,285,,,,,,,,,,,,,,,,,1id5av4i7p6tmhf1vuigvlmvo,J. Wielzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361197,4,43,1,0,8,z9phg19papi9f5fd6qxzr836,1,0,0,2022-12-11T13:34:08.212Z,2022-12-11T13:34:12Z,3940804647,212,2.0,3940804645,141,34.3,3940804857,144,1,3940804649,213,1.5,3940804641,56,Back,3940804643,140,33.5,3940804639,3,0,,,,1id5av4i7p6tmhf1vuigvlmvo,J. Wielzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361203,6,1,1,0,9,dnzj0iv5qtaemm9kthh9pos8q,0,72,69.7,2022-12-11T13:34:09.248Z,2022-12-11T13:34:09Z,3940804679,213,5.0,3940804675,212,13.7,3940804669,56,Center,3940804671,140,75.6,3940804667,3,,3940804673,141,50.4,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
