id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2517895759,1,34,16,0,0,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2023-03-10T18:15:19.336Z,2023-03-10T19:00:57Z,4086030791,59,"21, 44, 5, 20, 13, 4, 8, 25, 9, 29, 16, 1, 3, 6, 7, 10, 11, 14, 17, 23, 27, 26, 36",4086175685,197,536,4086030799,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4086030797,194,8r6dkzf3yjnvlz4go6xct0kid,4086030787,30,"1ljgis575ujto4361ed15w0r9, dsi2wezhn07auutl4wzckh6uh, ma3my4q4wln06xyl1z3v9fmy, c9pmoa9m23jh5emy6w4olm3xm, 8r6dkzf3yjnvlz4go6xct0kid, 8tepha2kd43sp9jtafxuf209h, 4qj88r9cjfbu05ly92vfhpi39, 2yivr64anye4c0p62m16l78yc, c9shc6t28oroqthopifjvg9ux, bgzkdepav40x6focwuaf9qxre, 85rm5s7x9di62hw3l31y5w8o9, cul6phe87idi5dn1hsfywxhwp, 7f7zwd6c14rr59u9al3naenkl, 49xsd6e4oyjrhtwsdbdm4rj84, bzsoq42nf6sgdh9oe64n7rnfu, 7to5mb4x91kjhbd9tb0nqz74l, btm3mtkmwofz1dgcdsew1kmp5, 7797kpi7lkhc9dasfxuv9h7f9, 49vbyk5qvhihphrqfnmmz8woa, 1s50ua48peo4wd0o7unmps06h, 2wuprdfbbn9mo0paqr5tm7bop, 3epda2hg43s8uxvf9xno74d4a, 6eccwl9cpgmq7pp6d90lbi6wa",4086030795,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4086030789,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4086030793,130,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517897417,1,34,16,0,0,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2023-03-10T18:17:58.939Z,2023-03-10T20:33:37Z,4086040125,130,12,4086040127,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4086040131,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4086040115,30,"53c63f5ekinmj6bquc3rbsbxm, 88vryegnhss2q5xz8aoj2phey, 46oot98163lb6atyes4j0mup5, 5wg2ysvwk3q67osv2nnbav4yx, 1qqqigufis9zdf4mdqt6mgfl5, 476jyuzjm08o0d5g3t4nh1cyd, m10ml783dkbr4i0fpb06cm3t, 3h8gqv4l0lrls9day28t1sw0k, 7o8auo4uu5mzh7f4a44ucdf8q, 4j7mtyvi7jg9e4ontiyt9vwbu, 2pva2d9if0phol0efqnur68a2, dhit8k74wcmlin09vs2nk8m7e, dltjumosk5kv9xw8yju2e1hqs, f5am20z0q4vgcu9434o9wy904, c78t1bgro2lh7gvw8rwi6p239, 5t2yht2zjn4g7otqpaer3ia22, e7vke1zwf6w6xvxtsi2b8f9m2, blu3rrhzier5ivp5p9u78448a, 9jx0oun9o3zqncgu9axt2qxka, ajt9gf8zqsc3m6z4kof5m99ii, da3d2iu2j4yb7q1ag063mu44q",4086040121,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4086040123,59,"20, 16, 5, 24, 4, 3, 21, 50, 19, 7, 10, 8, 37, 28, 9, 11, 14, 17, 18, 25, 27",4086175827,197,4034,4086040129,194,1qqqigufis9zdf4mdqt6mgfl5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924457,2,32,1,0,0,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2023-03-10T19:03:15.764Z,2023-03-10T19:03:18Z,4086183475,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924453,2,32,1,0,0,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2023-03-10T19:03:15.764Z,2023-03-10T19:03:15Z,4086183459,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924477,3,1,1,0,0,7rmv5ns2rj7bn4otpkur0mx0x,1,50,49.7,2023-03-10T19:03:15.864Z,2023-03-10T19:11:45Z,4086183557,141,37.1,4086183555,140,37.3,4086183561,213,3.7,4086183563,279,S,4086183559,212,15.9,4086183553,56,Back,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924511,4,1,1,0,3,7rmv5ns2rj7bn4otpkur0mx0x,1,33.5,31.5,2023-03-10T19:03:18.968Z,2023-03-10T19:03:20Z,4086183739,56,Back,4086183741,140,27.1,4086183747,213,2.0,4086183745,212,15.8,4086183743,141,52.5,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924531,5,1,1,0,4,7rmv5ns2rj7bn4otpkur0mx0x,0,27.1,52.5,2023-03-10T19:03:20.608Z,2023-03-10T19:03:22Z,4086183855,1,,4086183849,141,28.8,4086183843,155,,4086183847,140,72.2,4086183853,213,6.0,4086183845,56,Center,4086183851,212,50.0,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924541,3,1,1,0,6,zjawy6qdzk3y69v5pa3zl2cb,0,26.1,82.7,2023-03-10T19:03:22.195Z,2023-03-10T19:03:22Z,4086183899,140,30.5,4086183893,3,,4086183905,213,5.4,4086183901,141,74.7,4086183897,56,Back,4086183903,212,7.1,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924573,4,49,1,0,8,zjawy6qdzk3y69v5pa3zl2cb,1,20.4,84.1,2023-03-10T19:03:24.417Z,2023-03-10T19:03:24Z,,,,,,,,,,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924587,5,1,1,0,8,zjawy6qdzk3y69v5pa3zl2cb,0,20.4,84.1,2023-03-10T19:03:24.481Z,2023-03-10T19:03:25Z,4086184131,56,Back,4086184139,213,0.1,4086184141,1,,4086184133,140,45.0,4086184129,157,,4086184137,212,26.0,4086184135,141,88.3,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924585,6,61,1,0,9,7rmv5ns2rj7bn4otpkur0mx0x,1,74.5,15,2023-03-10T19:03:25.326Z,2023-03-10T19:50:27Z,4086184119,56,Right,,,,,,,,,,,,,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924635,7,1,1,0,11,7rmv5ns2rj7bn4otpkur0mx0x,0,58.4,16.4,2023-03-10T19:03:27.755Z,2023-03-10T19:03:28Z,4086184397,140,73.6,4086184395,56,Right,4086184403,213,6.2,4086184399,141,14.7,4086184393,3,,4086184401,212,16.0,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924645,6,49,1,0,13,zjawy6qdzk3y69v5pa3zl2cb,1,29.8,78.1,2023-03-10T19:03:29.201Z,2023-03-10T19:03:29Z,,,,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924681,7,1,1,0,13,zjawy6qdzk3y69v5pa3zl2cb,1,31.7,81.7,2023-03-10T19:03:29.728Z,2023-03-10T19:03:32Z,4086184575,56,Back,4086184577,140,29.0,4086184581,212,8.5,4086184583,213,1.9,4086184579,141,93.5,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924703,8,1,1,0,16,zjawy6qdzk3y69v5pa3zl2cb,0,29,93.5,2023-03-10T19:03:32.225Z,2023-03-10T19:03:34Z,4086184705,157,,4086184713,212,22.5,4086184707,56,Back,4086184711,141,81.8,4086184717,1,,4086184715,213,5.9,4086184709,140,49.0,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924775,8,1,1,0,18,7rmv5ns2rj7bn4otpkur0mx0x,0,42,22.4,2023-03-10T19:03:33.883Z,2023-03-10T19:03:38Z,4086185051,213,0.1,4086185045,140,93.2,4086185047,141,27.3,4086185053,1,,4086185041,157,,4086185043,56,Center,4086185049,212,53.9,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924821,9,49,1,0,24,zjawy6qdzk3y69v5pa3zl2cb,1,2.2,77.5,2023-03-10T19:03:40.577Z,2023-03-10T19:03:40Z,,,,,,,,,,,,,,,,,,,,,,,,,53c63f5ekinmj6bquc3rbsbxm,J. Houweling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924887,10,1,1,0,25,zjawy6qdzk3y69v5pa3zl2cb,1,2.2,77.5,2023-03-10T19:03:40.962Z,2023-03-10T19:03:44Z,4086185611,141,87.7,4086185615,213,0.7,4086185613,212,10.5,4086185609,140,9.7,4086185607,56,Back,,,,,,,,,,53c63f5ekinmj6bquc3rbsbxm,J. Houweling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924953,11,1,1,0,28,zjawy6qdzk3y69v5pa3zl2cb,1,16.9,91.5,2023-03-10T19:03:44.577Z,2023-03-10T19:03:49Z,4086186011,212,57.0,4086186005,140,66.6,4086186013,213,5.9,4086186007,141,57.6,4086186001,155,,4086186003,56,Center,4086186015,1,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924971,12,1,1,0,34,zjawy6qdzk3y69v5pa3zl2cb,0,66.6,57.6,2023-03-10T19:03:49.778Z,2023-03-10T19:03:51Z,4086186121,213,3.0,4086186119,212,2.8,4086186117,141,58.2,4086186107,3,,4086186109,56,Center,4086186113,140,64.0,,,,,,,4j7mtyvi7jg9e4ontiyt9vwbu,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924995,9,1,1,0,35,7rmv5ns2rj7bn4otpkur0mx0x,1,33.7,45.2,2023-03-10T19:03:50.775Z,2023-03-10T19:03:52Z,4086186245,140,24.0,4086186253,212,13.2,4086186241,56,Back,4086186239,3,,4086186257,213,3.8,4086186249,141,32.8,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925007,10,1,1,0,36,7rmv5ns2rj7bn4otpkur0mx0x,0,24,32.8,2023-03-10T19:03:52.603Z,2023-03-10T19:03:53Z,4086186321,213,1.8,4086186311,3,,4086186319,212,14.9,4086186317,141,54.3,4086186313,56,Back,4086186315,140,21.3,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
