id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,qualifier/8/value,qualifier/12/value,qualifier/9/value,qualifier/13/value,qualifier/16/value,qualifier/17/value,assist
2443872111,3,7,1,0,11,1wyg1tunyt7go9tnjea1hjqxb,0,17.4,90.6,2022-08-08T18:02:59.360Z,2022-08-08T18:06:30Z,3694441467,233,6,3694435373,285,,3694435371,56,Back,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872137,7,1,1,0,16,bqm1bnp1bh2apyudlz1o1whr3,0,87.4,2.6,2022-08-08T18:03:04.625Z,2022-08-08T18:03:06Z,3694435531,233,4,3694435525,212,1.7,3694435529,236,,3694435521,140,85.8,3694435535,286,,3694435523,141,2.2,3694435519,56,Right,3694435527,213,3.3,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872135,4,74,1,0,16,1wyg1tunyt7go9tnjea1hjqxb,1,13.5,95.1,2022-08-08T18:03:04.626Z,2022-08-08T18:50:56Z,3694435551,233,7,3694435517,285,,3694435515,56,Back,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872141,5,5,1,0,17,1wyg1tunyt7go9tnjea1hjqxb,0,16,101.7,2022-08-08T18:03:05.577Z,2022-08-08T18:38:13Z,3694435555,56,Back,3694435557,347,,3694435585,233,8,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872145,8,5,1,0,17,bqm1bnp1bh2apyudlz1o1whr3,1,84,-1.7,2022-08-08T18:03:05.577Z,2022-08-08T18:03:07Z,3694435579,233,5,3694435565,347,,3694435563,56,Right,,,,,,,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872181,9,1,1,0,22,bqm1bnp1bh2apyudlz1o1whr3,1,84.8,0,2022-08-08T18:03:10.066Z,2022-08-08T18:50:39Z,3694435687,141,10.6,3694435689,212,11.6,3694435681,107,,3694435683,56,Right,3694435691,213,0.8,3694435685,140,92.7,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872189,10,1,1,0,23,bqm1bnp1bh2apyudlz1o1whr3,1,93.3,9.7,2022-08-08T18:03:11.393Z,2022-08-08T18:03:21Z,3694435737,141,3.4,3694435733,56,Right,3694435735,140,87.2,3694435739,212,7.7,3694435741,213,3.7,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872199,12,61,1,0,25,bqm1bnp1bh2apyudlz1o1whr3,0,84.4,0.2,2022-08-08T18:03:13.008Z,2022-08-08T18:03:18Z,3694435793,56,Right,,,,,,,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872253,6,5,1,0,25,1wyg1tunyt7go9tnjea1hjqxb,1,17.8,100.8,2022-08-08T18:03:13.607Z,2022-08-08T18:03:28Z,3694436117,233,11,3694436115,347,,3694436113,56,Back,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872193,11,5,1,0,25,bqm1bnp1bh2apyudlz1o1whr3,0,82.2,-0.8,2022-08-08T18:03:13.607Z,2022-08-08T18:38:13Z,3694435745,347,,3694436143,233,6,3694435743,56,Right,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872269,7,1,1,0,40,1wyg1tunyt7go9tnjea1hjqxb,0,20.1,100,2022-08-08T18:03:27.847Z,2022-08-08T18:03:29Z,3694436189,140,13.9,3694436195,213,4.1,3694436187,56,Back,3694436185,107,,3694436191,141,88.7,3694436193,212,10.8,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443887727,443,8,1,0,43,bqm1bnp1bh2apyudlz1o1whr3,1,78.6,8.3,2022-08-08T18:03:30.820Z,2022-08-08T18:51:00Z,3694525777,56,Right,,,,,,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872275,13,49,1,0,43,bqm1bnp1bh2apyudlz1o1whr3,1,79.1,16.2,2022-08-08T18:03:31.016Z,2022-08-08T18:51:05Z,,,,,,,,,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443887799,444,3,1,0,44,bqm1bnp1bh2apyudlz1o1whr3,1,81.4,11.8,2022-08-08T18:03:31.820Z,2022-08-08T18:51:25Z,3694526223,286,,3694526221,56,Right,3694526239,233,447,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443887803,447,45,1,0,44,1wyg1tunyt7go9tnjea1hjqxb,0,18.6,88.2,2022-08-08T18:03:31.820Z,2022-08-08T18:51:25Z,3694526243,233,444,3694526235,56,Back,3694526237,285,,,,,,,,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872283,14,1,1,0,44,bqm1bnp1bh2apyudlz1o1whr3,1,79.4,17.6,2022-08-08T18:03:32.328Z,2022-08-08T18:03:33Z,3694436259,140,80.1,3694436257,56,Center,3694436265,213,1.5,3694436261,141,30.6,3694436263,212,8.9,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872287,15,50,1,0,45,bqm1bnp1bh2apyudlz1o1whr3,1,83.8,29.9,2022-08-08T18:03:33.409Z,2022-08-08T18:51:35Z,3694436315,233,8,3694436285,286,,3694436283,56,Center,,,,,,,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872291,8,7,1,0,45,1wyg1tunyt7go9tnjea1hjqxb,0,16.2,70.1,2022-08-08T18:03:33.410Z,2022-08-08T18:03:34Z,3694436301,285,,3694436307,233,15,3694436299,56,Back,,,,,,,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872335,9,1,1,0,48,1wyg1tunyt7go9tnjea1hjqxb,1,25.9,69,2022-08-08T18:03:36.631Z,2022-08-08T18:52:14Z,3694436567,212,14.3,3694436569,213,4.7,3694436561,56,Back,3694436563,140,25.6,3694436565,141,48.0,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872361,10,1,1,0,51,1wyg1tunyt7go9tnjea1hjqxb,1,24.4,49.5,2022-08-08T18:03:39.719Z,2022-08-08T18:52:28Z,3694436707,56,Back,3694436713,212,13.9,3694436711,141,29.5,3694436715,213,4.9,3694436709,140,27.1,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872367,11,1,1,0,55,1wyg1tunyt7go9tnjea1hjqxb,1,24.4,16.3,2022-08-08T18:03:43.495Z,2022-08-08T18:52:49Z,3694436749,141,38.8,3694436747,140,25.4,3694436745,56,Back,3694436753,213,1.5,3694436751,212,15.3,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443888289,448,1,1,0,57,1wyg1tunyt7go9tnjea1hjqxb,1,30.2,24.7,2022-08-08T18:03:44.820Z,2022-08-08T18:53:26Z,3694528867,212,26.1,3694528863,140,29.6,3694528861,56,Back,3694528869,213,1.6,3694528865,141,63.1,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872373,12,1,1,0,59,1wyg1tunyt7go9tnjea1hjqxb,1,29.3,57,2022-08-08T18:03:47.655Z,2022-08-08T18:53:26Z,3694436777,56,Back,3694436781,141,76.6,3694436785,213,1.3,3694436779,140,32.2,3694436783,212,13.7,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872389,13,1,1,1,1,1wyg1tunyt7go9tnjea1hjqxb,1,33.2,77.2,2022-08-08T18:03:49.239Z,2022-08-08T18:03:52Z,3694436859,213,0.7,3694436855,141,90.9,3694436851,56,Back,3694436853,140,43.2,3694436857,212,14.0,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872393,14,1,1,1,4,1wyg1tunyt7go9tnjea1hjqxb,1,45.3,85.1,2022-08-08T18:03:52.439Z,2022-08-08T18:03:54Z,3694436887,213,2.9,3694436885,212,8.8,3694436879,56,Back,3694436881,140,37.2,3694436883,141,88.6,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872411,15,1,1,1,6,1wyg1tunyt7go9tnjea1hjqxb,1,37.1,88.6,2022-08-08T18:03:54.359Z,2022-08-08T18:03:57Z,3694436947,140,56.2,3694436949,141,90.6,3694436951,212,20.1,3694436953,213,0.1,3694436945,56,Left,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872415,16,1,1,1,9,1wyg1tunyt7go9tnjea1hjqxb,1,55.9,90.6,2022-08-08T18:03:57.335Z,2022-08-08T18:03:58Z,3694436987,213,5.2,3694436981,140,61.2,3694436985,212,13.0,3694436979,56,Center,3694436983,141,73.3,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872431,17,1,1,1,10,1wyg1tunyt7go9tnjea1hjqxb,1,61.2,73.3,2022-08-08T18:03:58.407Z,2022-08-08T18:54:13Z,3694437059,140,53.8,3694437055,56,Center,3694437069,213,3.2,3694437065,212,7.8,3694437063,141,73.2,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872449,18,1,1,1,13,1wyg1tunyt7go9tnjea1hjqxb,1,53.8,73.2,2022-08-08T18:04:01.033Z,2022-08-08T18:54:15Z,3694437139,1,,3694437131,140,66.4,3694437133,141,15.0,3694437137,213,5.0,3694437129,56,Right,3694437135,212,41.7,3694437127,155,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872471,19,1,1,1,15,1wyg1tunyt7go9tnjea1hjqxb,1,71.3,11.7,2022-08-08T18:04:03.448Z,2022-08-08T18:04:07Z,3694437241,212,11.3,3694437245,213,2.2,3694437233,140,64.8,3694437231,56,Center,3694437237,141,24.9,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872487,20,1,1,1,20,1wyg1tunyt7go9tnjea1hjqxb,1,64.6,22.1,2022-08-08T18:04:07.832Z,2022-08-08T18:04:12Z,3694437317,56,Back,3694437321,141,59.3,3694437325,213,2.2,3694437323,212,32.0,3694437319,140,46.0,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872491,21,1,1,1,24,1wyg1tunyt7go9tnjea1hjqxb,1,44.9,62,2022-08-08T18:04:12.488Z,2022-08-08T18:04:15Z,3694437347,56,Back,3694437351,141,26.5,3694437355,213,4.6,3694437353,212,24.4,3694437349,140,41.3,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872509,22,1,1,1,27,1wyg1tunyt7go9tnjea1hjqxb,1,41.1,23.1,2022-08-08T18:04:15.544Z,2022-08-08T18:04:22Z,3694437447,213,1.7,3694437443,141,64.2,3694437441,140,37.3,3694437445,212,28.2,3694437439,56,Back,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872517,23,1,1,1,34,1wyg1tunyt7go9tnjea1hjqxb,1,29.2,62.3,2022-08-08T18:04:22.217Z,2022-08-08T18:04:23Z,3694437477,141,41.0,3694437481,213,3.9,3694437479,212,20.6,3694437473,56,Back,3694437475,140,15.3,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872557,24,1,1,1,35,1wyg1tunyt7go9tnjea1hjqxb,1,15.3,41,2022-08-08T18:04:23.096Z,2022-08-08T18:04:31Z,3694437721,213,1.4,3694437717,141,71.5,3694437715,140,19.6,3694437713,56,Back,3694437719,212,21.2,,,,,,,,,,b7owk879trwk2tu8ud574xq3u,S. Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872581,25,1,1,1,43,1wyg1tunyt7go9tnjea1hjqxb,1,39.5,70.3,2022-08-08T18:04:30.985Z,2022-08-08T18:04:34Z,3694437849,140,48.8,3694437853,212,17.7,3694437851,141,92.0,3694437855,213,1.0,3694437847,56,Back,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872605,26,1,1,1,46,1wyg1tunyt7go9tnjea1hjqxb,0,54.5,92.6,2022-08-08T18:04:34.296Z,2022-08-08T18:04:38Z,3694438007,1,,3694438001,141,66.0,3694438003,212,37.3,3694437999,140,85.6,3694437997,56,Center,3694438005,213,5.8,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872649,16,52,1,1,57,bqm1bnp1bh2apyudlz1o1whr3,1,11.7,49.7,2022-08-08T18:04:45.528Z,2022-08-08T18:04:45Z,,,,,,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872661,17,1,1,1,57,bqm1bnp1bh2apyudlz1o1whr3,1,11.7,49.7,2022-08-08T18:04:45.727Z,2022-08-08T18:04:47Z,3694438251,141,35.5,3694438253,212,12.4,3694438255,213,5.4,3694438243,123,,3694438249,140,19.1,3694438247,56,Back,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872667,18,1,1,1,59,bqm1bnp1bh2apyudlz1o1whr3,0,24.9,31.2,2022-08-08T18:04:47.272Z,2022-08-08T18:04:51Z,3694438295,155,,3694438313,1,,3694438305,212,65.2,3694438299,140,86.4,3694438301,141,44.0,3694438309,213,0.1,3694438297,56,Center,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872677,27,49,1,2,3,1wyg1tunyt7go9tnjea1hjqxb,1,13.9,56.4,2022-08-08T18:04:51.642Z,2022-08-08T18:04:51Z,,,,,,,,,,,,,,,,,,,,,,,,,b7owk879trwk2tu8ud574xq3u,S. Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872691,28,1,1,2,4,1wyg1tunyt7go9tnjea1hjqxb,1,13.9,56.4,2022-08-08T18:04:52.217Z,2022-08-08T18:04:57Z,3694438497,212,13.9,3694438499,213,4.9,3694438493,140,16.4,3694438491,56,Back,3694438495,141,36.4,,,,,,,,,,b7owk879trwk2tu8ud574xq3u,S. Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872727,29,1,1,2,9,1wyg1tunyt7go9tnjea1hjqxb,1,23.9,33,2022-08-08T18:04:57.737Z,2022-08-08T18:05:05Z,3694438687,212,21.8,3694438689,213,1.7,3694438683,140,21.6,3694438681,56,Back,3694438685,141,64.9,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872755,30,1,1,2,17,1wyg1tunyt7go9tnjea1hjqxb,1,34.3,67.9,2022-08-08T18:05:04.970Z,2022-08-08T18:05:10Z,3694438821,141,36.0,3694438825,213,4.5,3694438823,212,22.1,3694438817,56,Back,3694438819,140,30.1,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872765,31,1,1,2,22,1wyg1tunyt7go9tnjea1hjqxb,0,29.9,24.3,2022-08-08T18:05:10.570Z,2022-08-08T18:05:12Z,3694438887,140,49.1,3694438889,141,43.9,3694438893,213,0.6,3694438891,212,24.2,3694438885,56,Back,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443872767,19,8,1,2,24,bqm1bnp1bh2apyudlz1o1whr3,1,53.8,53,2022-08-08T18:05:12.248Z,2022-08-08T18:52:16Z,3694438895,56,Center,,,,,,,,,,,,,,,,,,,,,,e4k6t8tld877pq2s0e1vo5p4a,T. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
