id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2478310529,21,4,1,1,16,ch82doz9w9t1sw9ae3a4ffh0j,0,41.6,4.6,2022-10-28T18:04:23.974Z,2022-10-28T18:04:26Z,3877485381,233,11,3877485327,152,,3877485329,285,,3877485325,56,Back,3877485321,13,,3877485323,294,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311117,12,1,1,2,3,7rmv5ns2rj7bn4otpkur0mx0x,0,68.2,92.1,2022-10-28T18:05:11.001Z,2022-10-28T18:05:13Z,3877488267,140,100.0,3877488269,141,34.3,3877488259,5,,3877488257,2,,3877488263,152,,3877488261,155,,3877488265,56,Center,3877488273,213,5.4,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,3877488275,1,3877488271,212,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311125,13,5,1,2,6,7rmv5ns2rj7bn4otpkur0mx0x,0,101.1,34.2,2022-10-28T18:05:13.109Z,2022-10-28T19:06:05Z,3877488305,346,,3877488359,233,22,3877488303,56,Center,,,,,,,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311113,22,5,1,2,6,ch82doz9w9t1sw9ae3a4ffh0j,1,-1.1,65.8,2022-10-28T18:05:13.109Z,2022-10-28T18:05:14Z,3877488337,233,13,3877488241,346,,3877488239,56,Back,,,,,,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311329,23,1,1,2,19,ch82doz9w9t1sw9ae3a4ffh0j,1,5.3,56.1,2022-10-28T18:05:26.805Z,2022-10-28T18:06:29Z,3877489295,237,,3877489291,213,5.1,3877489285,140,8.5,3877489281,124,,3877489283,56,Back,3877489287,141,42.2,3877489289,212,10.0,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311361,24,1,1,2,21,ch82doz9w9t1sw9ae3a4ffh0j,1,8.5,42.2,2022-10-28T18:05:28.197Z,2022-10-28T18:05:31Z,3877489457,141,53.9,3877489459,212,16.4,3877489455,140,22.2,3877489461,213,0.5,3877489453,56,Back,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311377,25,1,1,2,23,ch82doz9w9t1sw9ae3a4ffh0j,1,22.2,53.9,2022-10-28T18:05:31.029Z,2022-10-28T18:05:32Z,3877489555,213,2.2,3877489551,212,12.0,3877489545,141,67.8,3877489535,56,Back,3877489541,140,15.1,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311425,26,1,1,2,25,ch82doz9w9t1sw9ae3a4ffh0j,1,15.1,67.8,2022-10-28T18:05:32.485Z,2022-10-28T18:05:36Z,3877489815,141,93.6,3877489811,56,Back,3877489813,140,28.9,3877489817,212,22.8,3877489819,213,0.9,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311505,27,1,1,2,29,ch82doz9w9t1sw9ae3a4ffh0j,1,30,74.8,2022-10-28T18:05:36.389Z,2022-10-28T18:05:42Z,3877490175,212,28.6,3877490171,140,22.1,3877490173,141,34.5,3877490169,56,Back,3877490177,213,4.4,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311599,28,1,1,2,35,ch82doz9w9t1sw9ae3a4ffh0j,1,31.1,20.9,2022-10-28T18:05:42.693Z,2022-10-28T18:05:52Z,3877490621,213,6.0,3877490623,1,,3877490617,141,3.2,3877490619,212,38.9,3877490613,56,Right,3877490615,140,66.3,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311617,29,1,1,2,44,ch82doz9w9t1sw9ae3a4ffh0j,1,64.9,12.2,2022-10-28T18:05:52.086Z,2022-10-28T18:05:54Z,3877490683,140,47.9,3877490687,212,18.8,3877490689,213,2.8,3877490685,141,20.7,3877490681,56,Back,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311669,30,1,1,2,47,ch82doz9w9t1sw9ae3a4ffh0j,1,47,22.8,2022-10-28T18:05:54.373Z,2022-10-28T18:05:58Z,3877490959,212,31.5,3877490957,141,69.1,3877490955,140,45.7,3877490961,213,1.6,3877490953,56,Back,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311721,31,1,1,2,51,ch82doz9w9t1sw9ae3a4ffh0j,1,46.9,71.8,2022-10-28T18:05:58.342Z,2022-10-28T18:06:03Z,3877491299,212,22.2,3877491297,141,95.9,3877491301,213,0.8,3877491295,140,61.2,3877491293,56,Left,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311773,32,1,1,2,55,ch82doz9w9t1sw9ae3a4ffh0j,1,66.4,95,2022-10-28T18:06:03.013Z,2022-10-28T18:06:07Z,3877491485,140,64.4,3877491483,56,Center,3877491487,141,75.0,3877491489,212,13.8,3877491491,213,4.6,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311787,33,1,1,2,59,ch82doz9w9t1sw9ae3a4ffh0j,0,64.2,72.6,2022-10-28T18:06:06.917Z,2022-10-28T18:06:07Z,3877491553,212,6.2,3877491551,141,74.4,3877491547,56,Center,3877491549,140,58.4,3877491555,213,2.9,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311823,15,8,1,3,2,7rmv5ns2rj7bn4otpkur0mx0x,1,43.1,12.5,2022-10-28T18:06:09.754Z,2022-10-28T20:00:17Z,3877491745,56,Back,,,,,,,,,,,,,,,,,,,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311841,34,1,1,3,3,ch82doz9w9t1sw9ae3a4ffh0j,0,76.7,87.7,2022-10-28T18:06:10.469Z,2022-10-28T18:06:11Z,3877491841,140,85.3,3877491845,212,9.5,3877491847,213,6.0,3877491839,56,Left,3877491843,141,83.6,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311863,16,49,1,3,5,7rmv5ns2rj7bn4otpkur0mx0x,1,17.9,5.8,2022-10-28T18:06:12.680Z,2022-10-28T18:06:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311877,17,1,1,3,6,7rmv5ns2rj7bn4otpkur0mx0x,0,16.5,2.3,2022-10-28T18:06:13.722Z,2022-10-28T18:06:15Z,3877492029,140,19.7,3877492159,233,35,3877492157,236,,3877492027,56,Back,3877492031,141,3.4,3877492035,213,0.2,3877492033,212,3.4,3877492163,286,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311895,35,74,1,3,6,ch82doz9w9t1sw9ae3a4ffh0j,1,71.3,95.1,2022-10-28T18:06:13.723Z,2022-10-28T19:23:16Z,3877492129,285,,3877492127,56,Left,3877492169,233,17,,,,,,,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311967,18,5,1,3,8,7rmv5ns2rj7bn4otpkur0mx0x,1,26.4,-2,2022-10-28T18:06:15.240Z,2022-10-28T18:06:20Z,3877492477,56,Back,3877492535,233,36,3877492481,347,,,,,,,,,,,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478311909,36,5,1,3,8,ch82doz9w9t1sw9ae3a4ffh0j,0,73.6,102,2022-10-28T18:06:15.240Z,2022-10-28T19:06:06Z,3877492561,233,18,3877492181,56,Left,3877492183,347,,,,,,,,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312123,19,1,1,3,17,7rmv5ns2rj7bn4otpkur0mx0x,1,23.9,0,2022-10-28T18:06:24.856Z,2022-10-28T18:06:31Z,3877493279,140,9.5,3877493277,56,Back,3877493275,107,,3877493283,212,18.9,3877493281,141,14.6,3877493285,213,2.5,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478312153,20,1,1,3,24,7rmv5ns2rj7bn4otpkur0mx0x,1,13.2,25.8,2022-10-28T18:06:31.288Z,2022-10-28T18:06:33Z,3877493441,140,23.0,3877493445,212,33.1,3877493443,141,72.0,3877493449,1,,3877493447,213,1.3,3877493439,56,Back,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
