id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist
2503376125,246,1,1,26,47,1wyg1tunyt7go9tnjea1hjqxb,1,41.6,27.7,2023-02-03T19:27:58.632Z,2023-02-03T19:28:01Z,4009416621,56,Center,4009416623,140,54.3,4009416625,141,48.1,4009416627,212,19.2,4009416629,213,0.8,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376153,247,1,1,26,49,1wyg1tunyt7go9tnjea1hjqxb,1,54.1,42.1,2023-02-03T19:28:01.032Z,2023-02-03T19:28:04Z,4009416815,213,5.5,4009416811,141,6.1,4009416813,212,33.9,4009416807,56,Right,4009416817,1,,4009416809,140,76.5,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376175,248,1,1,26,52,1wyg1tunyt7go9tnjea1hjqxb,1,77.4,5.8,2023-02-03T19:28:04.008Z,2023-02-03T19:28:06Z,4009416917,213,3.0,4009416909,56,Right,4009416915,212,25.1,4009416913,141,9.8,4009416911,140,53.6,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376207,249,1,1,26,55,1wyg1tunyt7go9tnjea1hjqxb,1,56.8,10.6,2023-02-03T19:28:06.264Z,2023-02-03T19:28:09Z,4009417089,56,Center,4009417097,213,1.3,4009417091,140,60.2,4009417093,141,29.8,4009417095,212,13.5,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376245,250,1,1,26,57,1wyg1tunyt7go9tnjea1hjqxb,0,62.5,23.4,2023-02-03T19:28:09.017Z,2023-02-03T19:28:12Z,4009417303,141,77.6,4009417301,140,100.0,4009417305,212,54.5,4009417299,56,Center,4009417297,155,,4009417307,213,0.7,4009417309,1,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376253,251,5,1,27,1,1wyg1tunyt7go9tnjea1hjqxb,0,100.8,68.4,2023-02-03T19:28:12.558Z,2023-02-03T19:28:15Z,4009417327,56,Center,4009417329,346,,4009417519,233,259,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376277,259,5,1,27,1,cv5ftekuejf0ryxvd5h2my47r,1,-0.8,31.6,2023-02-03T19:28:12.558Z,2023-02-03T22:14:24Z,4009417479,56,Back,4009417495,233,251,4009417483,346,,,,,,,,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376363,260,1,1,27,10,cv5ftekuejf0ryxvd5h2my47r,1,4.9,39.8,2023-02-03T19:28:21.285Z,2023-02-03T19:28:26Z,4009417955,124,,4009417961,141,67.3,4009417963,212,19.1,4009417965,213,1.4,4009417957,56,Back,4009417959,140,8.5,4009417969,237,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376371,261,1,1,27,14,cv5ftekuejf0ryxvd5h2my47r,1,8.5,67.3,2023-02-03T19:28:26.053Z,2023-02-03T19:28:27Z,4009418025,141,48.2,4009418023,140,7.1,4009418029,213,4.6,4009418019,56,Back,4009418027,212,13.1,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376399,262,1,1,27,16,cv5ftekuejf0ryxvd5h2my47r,1,7.1,48.2,2023-02-03T19:28:27.189Z,2023-02-03T19:28:29Z,4009418169,56,Back,4009418177,141,13.4,4009418185,213,5.2,4009418173,140,18.4,4009418181,212,26.5,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376411,263,1,1,27,18,cv5ftekuejf0ryxvd5h2my47r,1,18.4,13.4,2023-02-03T19:28:29.461Z,2023-02-03T19:28:31Z,4009418279,213,5.9,4009418277,212,18.3,4009418273,140,34.7,4009418271,56,Back,4009418275,141,4.0,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376449,264,1,1,27,19,cv5ftekuejf0ryxvd5h2my47r,1,34.7,4.6,2023-02-03T19:28:31.141Z,2023-02-03T19:28:35Z,4009418459,56,Back,4009418467,213,6.1,4009418463,141,1.9,4009418461,140,42.4,4009418465,212,8.3,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376457,265,3,1,27,23,cv5ftekuejf0ryxvd5h2my47r,0,50.2,3.7,2023-02-03T19:28:34.359Z,2023-02-03T19:28:36Z,4009418499,286,,4009418497,56,Right,4009418545,233,252,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376459,252,7,1,27,23,1wyg1tunyt7go9tnjea1hjqxb,1,49.8,96.3,2023-02-03T19:28:34.360Z,2023-02-03T19:28:36Z,4009418541,233,265,4009418503,56,Back,4009418501,167,,4009418505,285,,,,,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376471,253,5,1,27,24,1wyg1tunyt7go9tnjea1hjqxb,0,47.4,101.1,2023-02-03T19:28:35.464Z,2023-02-03T19:28:42Z,4009418845,233,266,4009418567,347,,4009418565,56,Back,,,,,,,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376521,266,5,1,27,24,cv5ftekuejf0ryxvd5h2my47r,1,52.6,-1.1,2023-02-03T19:28:35.464Z,2023-02-03T22:14:24Z,4009418817,56,Right,4009418833,233,253,4009418821,347,,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376545,267,1,1,27,30,cv5ftekuejf0ryxvd5h2my47r,1,54.6,0,2023-02-03T19:28:41.637Z,2023-02-03T19:28:46Z,4009418957,213,2.9,4009418951,140,38.4,4009418953,141,4.2,4009418947,107,,4009418955,212,17.5,4009418949,56,Back,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376591,268,1,1,27,35,cv5ftekuejf0ryxvd5h2my47r,1,36.6,5.5,2023-02-03T19:28:46.181Z,2023-02-03T19:28:50Z,4009419209,56,Back,4009419213,141,4.4,4009419211,140,45.0,4009419221,213,6.2,4009419215,212,8.9,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376633,269,1,1,27,39,cv5ftekuejf0ryxvd5h2my47r,1,44.8,12.6,2023-02-03T19:28:50.181Z,2023-02-03T19:28:56Z,4009419467,1,,4009419457,56,Back,4009419459,140,37.8,4009419465,213,1.8,4009419461,141,63.8,4009419463,212,35.6,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376653,270,1,1,27,44,cv5ftekuejf0ryxvd5h2my47r,1,37.8,63.8,2023-02-03T19:28:56.101Z,2023-02-03T19:28:59Z,4009419609,140,46.8,4009419607,56,Back,4009419615,213,5.1,4009419611,141,28.7,4009419613,212,25.7,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376707,271,1,1,27,48,cv5ftekuejf0ryxvd5h2my47r,1,47.5,19,2023-02-03T19:28:59.445Z,2023-02-03T19:29:03Z,4009419901,56,Right,4009419913,212,20.1,4009419919,213,5.7,4009419905,140,63.8,4009419909,141,3.6,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376755,272,1,1,27,51,cv5ftekuejf0ryxvd5h2my47r,1,67.7,1.2,2023-02-03T19:29:03.013Z,2023-02-03T19:29:08Z,4009420177,140,76.3,4009420179,141,14.9,4009420181,212,13.0,4009420183,213,0.8,4009420175,56,Right,4009420171,2,,4009420173,155,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376759,273,61,1,27,54,cv5ftekuejf0ryxvd5h2my47r,1,76.3,14.9,2023-02-03T19:29:05.418Z,2023-02-03T19:56:59Z,4009420203,56,Right,,,,,,,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376781,255,49,1,27,54,1wyg1tunyt7go9tnjea1hjqxb,1,41.1,78.7,2023-02-03T19:29:05.871Z,2023-02-03T19:59:29Z,,,,,,,,,,,,,,,,,,,,,,,,,a33sy9bstlsfq023oiym5qk9g,D. Beukers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376779,254,1,1,27,55,1wyg1tunyt7go9tnjea1hjqxb,1,17.3,76.1,2023-02-03T19:29:06.687Z,2023-02-03T19:59:18Z,4009420311,141,78.7,4009420313,212,25.1,4009420305,155,,4009420315,213,0.1,4009420309,140,41.1,4009420307,56,Back,,,,,,,a33sy9bstlsfq023oiym5qk9g,D. Beukers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376785,256,61,1,27,57,1wyg1tunyt7go9tnjea1hjqxb,0,41.1,78.7,2023-02-03T19:29:09.048Z,2023-02-03T19:59:35Z,4009420339,56,Back,,,,,,,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376775,274,49,1,27,58,cv5ftekuejf0ryxvd5h2my47r,1,57.1,13.2,2023-02-03T19:29:10.038Z,2023-02-03T19:29:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376805,275,1,1,27,59,cv5ftekuejf0ryxvd5h2my47r,1,59.1,15.6,2023-02-03T19:29:10.261Z,2023-02-03T19:29:12Z,4009420419,140,61.4,4009420425,213,1.4,4009420417,56,Center,4009420423,212,15.4,4009420421,141,37.9,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376871,276,1,1,28,1,cv5ftekuejf0ryxvd5h2my47r,1,58.5,36.8,2023-02-03T19:29:12.421Z,2023-02-03T19:29:18Z,4009420757,213,0.8,4009420755,212,17.4,4009420749,56,Center,4009420751,140,70.4,4009420753,141,54.6,,,,,,,,,,zhnev5uetomme6rpisaa7wiy,J. Kluskens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376877,277,81,1,28,5,cv5ftekuejf0ryxvd5h2my47r,0,70.4,54.6,2023-02-03T19:29:16.278Z,2023-02-03T19:29:18Z,4009420775,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376939,278,68,1,28,14,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2023-02-03T19:29:25.894Z,2023-02-03T19:29:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376951,257,68,1,28,15,1wyg1tunyt7go9tnjea1hjqxb,0,0,0,2023-02-03T19:29:26.937Z,2023-02-03T19:29:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376973,279,1,1,28,16,cv5ftekuejf0ryxvd5h2my47r,1,71,48.4,2023-02-03T19:29:27.381Z,2023-02-03T19:29:31Z,4009421237,213,2.5,4009421233,141,71.8,4009421231,140,50.8,4009421235,212,26.5,4009421229,56,Center,,,,,,,,,,zhnev5uetomme6rpisaa7wiy,J. Kluskens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376993,280,1,1,28,20,cv5ftekuejf0ryxvd5h2my47r,1,51.6,77.6,2023-02-03T19:29:31.733Z,2023-02-03T19:29:32Z,4009421331,56,Left,4009421333,140,57.9,4009421337,212,12.3,4009421339,213,1.0,4009421335,141,92.8,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377007,281,1,1,28,21,cv5ftekuejf0ryxvd5h2my47r,1,57.9,92.8,2023-02-03T19:29:32.837Z,2023-02-03T19:29:34Z,4009421415,212,13.6,4009421411,140,57.6,4009421413,141,72.8,4009421409,56,Center,4009421417,213,4.7,,,,,,,,,,3khifxt41tsdr25ea7w5n1mcq,S. Dirks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377061,282,1,1,28,23,cv5ftekuejf0ryxvd5h2my47r,1,57.6,72.8,2023-02-03T19:29:34.677Z,2023-02-03T19:29:40Z,4009421679,140,40.8,4009421681,141,67.0,4009421683,212,18.1,4009421677,56,Back,4009421685,213,3.4,,,,,,,,,,zhnev5uetomme6rpisaa7wiy,J. Kluskens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377083,283,1,1,28,28,cv5ftekuejf0ryxvd5h2my47r,0,40.3,60.8,2023-02-03T19:29:40.102Z,2023-02-03T19:29:43Z,4009421809,141,40.5,4009421807,140,73.1,4009421805,56,Center,4009421815,1,,4009421813,213,5.9,4009421811,212,37.1,4009421803,155,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377087,258,61,1,28,32,1wyg1tunyt7go9tnjea1hjqxb,1,18.2,65.4,2023-02-03T19:29:43.972Z,2023-02-03T19:29:44Z,4009421823,56,Back,,,,,,,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377105,259,49,1,28,35,1wyg1tunyt7go9tnjea1hjqxb,1,29.6,57.9,2023-02-03T19:29:46.729Z,2023-02-03T19:29:46Z,,,,,,,,,,,,,,,,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377109,260,43,1,28,36,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2023-02-03T19:29:47.768Z,2023-02-03T19:29:58Z,4009421927,56,Back,4009422403,144,50,4009421929,285,0,,,,,,,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377137,261,1,1,28,37,1wyg1tunyt7go9tnjea1hjqxb,1,29.6,57.9,2023-02-03T19:29:48.600Z,2023-02-03T19:29:52Z,4009422097,141,87.5,4009422099,212,47.4,4009422091,155,,4009422093,56,Left,4009422103,1,,4009422101,213,0.4,4009422095,140,70.5,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377153,262,1,1,28,41,1wyg1tunyt7go9tnjea1hjqxb,1,74.8,80.5,2023-02-03T19:29:52.215Z,2023-02-03T19:29:53Z,4009422189,213,5.9,4009422187,212,17.9,4009422185,141,69.6,4009422181,56,Center,4009422183,140,90.3,,,,,,,,,,cdlnfuy9piyga0wud4nrucvtg,E. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377159,263,1,1,28,42,1wyg1tunyt7go9tnjea1hjqxb,0,90.4,68.8,2023-02-03T19:29:53.783Z,2023-02-03T19:29:54Z,4009422223,141,60.9,4009422221,140,84.6,4009422227,213,3.9,4009422219,56,Center,4009422225,212,8.1,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377163,284,49,1,28,44,cv5ftekuejf0ryxvd5h2my47r,1,7.3,41.7,2023-02-03T19:29:55.269Z,2023-02-03T19:29:55Z,,,,,,,,,,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377191,285,1,1,28,44,cv5ftekuejf0ryxvd5h2my47r,1,7.3,41.7,2023-02-03T19:29:55.445Z,2023-02-03T19:29:58Z,4009422395,141,56.8,4009422399,213,0.5,4009422397,212,20.2,4009422391,56,Back,4009422393,140,23.9,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377207,286,1,1,28,46,cv5ftekuejf0ryxvd5h2my47r,1,24.2,46.5,2023-02-03T19:29:57.894Z,2023-02-03T19:29:59Z,4009422481,140,21.0,4009422483,141,19.7,4009422485,212,18.5,4009422479,56,Back,4009422487,213,4.5,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377285,287,1,1,28,48,cv5ftekuejf0ryxvd5h2my47r,1,21,19.7,2023-02-03T19:29:59.845Z,2023-02-03T19:30:09Z,4009422913,56,Back,4009422921,213,5.8,4009422915,140,37.2,4009422917,141,6.6,4009422919,212,19.2,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377301,288,1,1,28,58,cv5ftekuejf0ryxvd5h2my47r,1,62,2.1,2023-02-03T19:30:09.653Z,2023-02-03T19:30:11Z,4009423017,212,9.7,4009423015,141,8.3,4009423019,213,2.7,4009423013,140,53.7,4009423011,56,Right,,,,,,,,,,8j8encc4aqkh07ydce6hiaokp,M. Berden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377335,289,1,1,29,0,cv5ftekuejf0ryxvd5h2my47r,1,53.7,8.3,2023-02-03T19:30:11.221Z,2023-02-03T19:30:14Z,4009423193,212,19.9,4009423189,140,45.9,4009423191,141,34.9,4009423187,56,Back,4009423195,213,2.0,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377369,290,1,1,29,3,cv5ftekuejf0ryxvd5h2my47r,1,45.9,38.5,2023-02-03T19:30:14.453Z,2023-02-03T19:30:18Z,4009423395,141,89.3,4009423391,56,Left,4009423393,140,52.3,4009423397,212,35.2,4009423401,1,,4009423399,213,1.4,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377387,291,1,1,29,7,cv5ftekuejf0ryxvd5h2my47r,1,52.5,78.8,2023-02-03T19:30:18.469Z,2023-02-03T19:30:20Z,4009423521,141,91.7,4009423523,212,12.0,4009423525,213,0.8,4009423517,56,Left,4009423519,140,60.3,,,,,,,,,,3khifxt41tsdr25ea7w5n1mcq,S. Dirks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377405,292,1,1,29,9,cv5ftekuejf0ryxvd5h2my47r,1,60.3,91.7,2023-02-03T19:30:20.629Z,2023-02-03T19:30:22Z,4009423605,140,60.0,4009423609,141,77.8,4009423601,56,Center,4009423613,213,4.7,4009423611,212,9.5,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377453,293,1,1,29,11,cv5ftekuejf0ryxvd5h2my47r,1,60,77.8,2023-02-03T19:30:22.645Z,2023-02-03T19:30:27Z,4009423787,140,56.2,4009423791,212,10.5,4009423793,213,2.0,4009423789,141,92.1,4009423785,56,Left,,,,,,,,,,3khifxt41tsdr25ea7w5n1mcq,S. Dirks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377465,294,1,1,29,15,cv5ftekuejf0ryxvd5h2my47r,1,64.7,78.6,2023-02-03T19:30:27.077Z,2023-02-03T19:30:29Z,4009423897,212,11.7,4009423899,213,2.6,4009423891,56,Left,4009423893,140,55.0,4009423895,141,87.0,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377479,295,1,1,29,18,cv5ftekuejf0ryxvd5h2my47r,1,55,87,2023-02-03T19:30:29.461Z,2023-02-03T19:30:30Z,4009423969,56,Left,4009423977,213,0.7,4009423975,212,10.0,4009423973,141,96.4,4009423971,140,62.3,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377521,296,1,1,29,19,cv5ftekuejf0ryxvd5h2my47r,1,62.3,96.4,2023-02-03T19:30:30.597Z,2023-02-03T19:30:34Z,4009424201,56,Left,4009424203,140,78.7,4009424207,212,17.8,4009424205,141,89.6,4009424209,213,6.0,,,,,,,,,,3khifxt41tsdr25ea7w5n1mcq,S. Dirks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377557,297,1,1,29,23,cv5ftekuejf0ryxvd5h2my47r,0,80,86.8,2023-02-03T19:30:34.453Z,2023-02-03T19:30:37Z,4009424379,213,4.4,4009424377,212,32.8,4009424375,141,40.5,4009424381,1,,4009424373,140,71.3,4009424371,56,Center,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377561,264,49,1,29,26,1wyg1tunyt7go9tnjea1hjqxb,1,31.1,60.8,2023-02-03T19:30:37.319Z,2023-02-03T19:30:37Z,,,,,,,,,,,,,,,,,,,,,,,,,cdlnfuy9piyga0wud4nrucvtg,E. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377693,265,1,1,29,30,1wyg1tunyt7go9tnjea1hjqxb,1,59.8,51,2023-02-03T19:30:41.351Z,2023-02-03T19:30:47Z,4009424989,56,Center,4009424997,213,5.9,4009424991,140,84.8,4009424993,141,34.6,4009424995,212,28.5,,,,,,,,,,cdlnfuy9piyga0wud4nrucvtg,E. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377705,266,1,1,29,35,1wyg1tunyt7go9tnjea1hjqxb,0,93.9,28.5,2023-02-03T19:30:46.983Z,2023-02-03T19:30:47Z,4009425039,155,,4009425049,213,1.5,4009425047,212,2.3,4009425045,141,31.9,4009425043,140,94.1,4009425041,56,Center,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377719,298,61,1,29,37,cv5ftekuejf0ryxvd5h2my47r,1,6.8,67.7,2023-02-03T19:30:48.324Z,2023-02-03T19:30:48Z,4009425155,56,Back,,,,,,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377845,267,1,1,29,40,1wyg1tunyt7go9tnjea1hjqxb,1,88.2,31.6,2023-02-03T19:30:51.463Z,2023-02-03T19:30:57Z,4009425811,140,72.9,4009425813,141,6.8,4009425815,212,23.3,4009425817,213,4.0,4009425809,56,Right,,,,,,,,,,cdlnfuy9piyga0wud4nrucvtg,E. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377867,268,1,1,29,45,1wyg1tunyt7go9tnjea1hjqxb,1,71.3,7.3,2023-02-03T19:30:57.159Z,2023-02-03T19:30:59Z,4009425927,141,18.2,4009425929,212,34.2,4009425933,1,,4009425931,213,2.9,4009425925,140,39.5,4009425923,56,Back,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377907,269,1,1,29,48,1wyg1tunyt7go9tnjea1hjqxb,1,39.5,18.2,2023-02-03T19:30:59.879Z,2023-02-03T19:31:04Z,4009426151,212,28.0,4009426153,213,1.5,4009426149,141,59.3,4009426147,140,41.1,4009426145,56,Back,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377931,270,1,1,29,53,1wyg1tunyt7go9tnjea1hjqxb,1,45.9,57.9,2023-02-03T19:31:04.839Z,2023-02-03T19:31:07Z,4009426285,213,5.6,4009426277,56,Center,4009426283,212,14.1,4009426281,141,44.5,4009426279,140,56.1,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377963,271,1,1,29,56,1wyg1tunyt7go9tnjea1hjqxb,0,56.5,44.2,2023-02-03T19:31:07.432Z,2023-02-03T19:31:09Z,4009426441,212,40.4,4009426443,213,1.3,4009426433,155,,4009426445,1,,4009426435,56,Left,4009426437,140,65.3,4009426439,141,100.0,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377971,272,5,1,29,58,1wyg1tunyt7go9tnjea1hjqxb,0,67.1,101.9,2023-02-03T19:31:09.726Z,2023-02-03T19:31:14Z,4009426475,56,Left,4009426477,347,,4009426771,233,299,,,,,,,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503378017,299,5,1,29,58,cv5ftekuejf0ryxvd5h2my47r,1,32.9,-1.9,2023-02-03T19:31:09.726Z,2023-02-03T22:14:24Z,4009426743,56,Back,4009426745,347,,4009426763,233,272,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
