id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2527297175,6,1,1,0,16,bk5ltsueqmeng29eovd8m2tml,1,45.9,21.3,2023-04-02T10:17:18.022Z,2023-04-02T10:17:22Z,4156642229,141,20.0,4156642231,212,36.3,4156642227,140,80.5,4156642225,56,Right,4156642233,213,6.3,4156642235,1,,4156642223,155,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297181,7,50,1,0,18,bk5ltsueqmeng29eovd8m2tml,1,86.5,17.6,2023-04-02T10:17:20.535Z,2023-04-02T10:17:23Z,4156642253,56,Right,4156642299,233,6,4156642255,286,,,,,,,,,,,,,,,,,684nd3xjli51z43pbla0mwa21,T. Oosting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297157,6,7,1,0,18,eh54mfvjtrttgsg1wbjnvxcqz,1,13.5,82.4,2023-04-02T10:17:20.536Z,2023-04-02T10:17:23Z,4156642137,285,,4156642283,233,7,4156642135,56,Back,,,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297161,7,49,1,0,19,eh54mfvjtrttgsg1wbjnvxcqz,1,12.6,83.9,2023-04-02T10:17:21.041Z,2023-04-02T10:17:21Z,,,,,,,,,,,,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297197,8,1,1,0,21,eh54mfvjtrttgsg1wbjnvxcqz,0,8.1,96.8,2023-04-02T10:17:22.753Z,2023-04-02T10:17:25Z,4156642341,1,,4156642333,140,38.3,4156642329,157,,4156642331,56,Back,4156642335,141,85.1,4156642339,213,6.0,4156642337,212,32.7,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297253,9,1,1,0,25,eh54mfvjtrttgsg1wbjnvxcqz,1,30,74.4,2023-04-02T10:17:27.329Z,2023-04-02T10:17:29Z,4156642595,213,2.9,4156642593,212,14.9,4156642589,140,16.3,4156642591,141,80.0,4156642587,56,Back,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297263,10,1,1,0,27,eh54mfvjtrttgsg1wbjnvxcqz,0,16.3,80.5,2023-04-02T10:17:29.097Z,2023-04-02T10:17:31Z,4156642619,157,,4156642623,140,46.2,4156642621,56,Back,4156642625,141,77.0,4156642629,213,6.2,4156642631,1,,4156642627,212,31.5,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297331,11,1,1,0,30,eh54mfvjtrttgsg1wbjnvxcqz,1,26.3,79.3,2023-04-02T10:17:32.081Z,2023-04-02T10:17:37Z,4156642955,141,94.8,4156642957,212,20.4,4156642949,3,,4156642959,213,0.5,4156642951,56,Back,4156642953,140,42.9,,,,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297337,12,61,1,0,35,eh54mfvjtrttgsg1wbjnvxcqz,1,42.9,94.8,2023-04-02T10:17:37.156Z,2023-04-02T10:17:37Z,4156642971,56,Back,,,,,,,,,,,,,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297393,13,1,1,0,35,eh54mfvjtrttgsg1wbjnvxcqz,0,42.4,87.8,2023-04-02T10:17:37.672Z,2023-04-02T11:11:45Z,4156643203,141,85.9,4156643199,56,Back,4156643209,213,5.3,4156643201,140,43.2,4156643205,212,1.5,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297381,8,1,1,0,36,bk5ltsueqmeng29eovd8m2tml,1,67,8.3,2023-04-02T10:17:38.006Z,2023-04-02T10:17:40Z,4156643163,141,16.4,4156643159,56,Right,4156643165,212,5.8,4156643161,140,68.7,4156643167,213,1.3,,,,,,,,,,684nd3xjli51z43pbla0mwa21,T. Oosting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297409,9,1,1,0,38,bk5ltsueqmeng29eovd8m2tml,1,68.6,17.9,2023-04-02T10:17:40.342Z,2023-04-02T10:17:42Z,4156643275,212,11.9,4156643277,213,3.7,4156643271,140,58.8,4156643269,56,Right,4156643273,141,9.2,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297413,10,49,1,0,40,bk5ltsueqmeng29eovd8m2tml,1,58.6,9.2,2023-04-02T10:17:41.830Z,2023-04-02T10:17:42Z,,,,,,,,,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297423,11,1,1,0,40,bk5ltsueqmeng29eovd8m2tml,0,56.1,8.8,2023-04-02T10:17:42.693Z,2023-04-02T10:17:43Z,4156643327,213,0.9,4156643321,140,57.9,4156643325,212,3.0,4156643323,141,12.3,4156643319,56,Right,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297441,12,50,1,0,42,bk5ltsueqmeng29eovd8m2tml,1,55.8,16.8,2023-04-02T10:17:43.863Z,2023-04-02T11:11:46Z,4156643485,233,14,4156643407,286,,4156643405,56,Right,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297435,14,7,1,0,42,eh54mfvjtrttgsg1wbjnvxcqz,0,44.2,83.2,2023-04-02T10:17:43.864Z,2023-04-02T10:17:46Z,4156643373,285,,4156643413,233,12,4156643371,56,Back,,,,,,,,,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297483,13,1,1,0,46,bk5ltsueqmeng29eovd8m2tml,1,61.7,15.3,2023-04-02T10:17:48.662Z,2023-04-02T10:17:49Z,4156643617,140,45.6,4156643619,141,12.6,4156643615,56,Back,4156643623,213,3.2,4156643621,212,17.0,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297497,14,1,1,0,47,bk5ltsueqmeng29eovd8m2tml,1,39.8,11.4,2023-04-02T10:17:49.669Z,2023-04-02T10:17:51Z,4156643671,140,31.9,4156643669,56,Back,4156643673,141,40.7,4156643675,212,21.6,4156643677,213,2.0,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297511,15,1,1,0,49,bk5ltsueqmeng29eovd8m2tml,1,30.1,45.1,2023-04-02T10:17:51.173Z,2023-04-02T10:17:52Z,4156643721,213,1.4,4156643713,56,Back,4156643715,140,33.4,4156643717,141,72.3,4156643719,212,18.8,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297535,16,1,1,0,50,bk5ltsueqmeng29eovd8m2tml,1,32.9,75,2023-04-02T10:17:52.102Z,2023-04-02T10:17:54Z,4156643847,140,37.5,4156643851,212,14.7,4156643849,141,95.4,4156643845,56,Back,4156643853,213,1.2,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297587,17,1,1,0,52,bk5ltsueqmeng29eovd8m2tml,1,37.5,95.4,2023-04-02T10:17:53.910Z,2023-04-02T10:17:58Z,4156644073,140,27.2,4156644071,56,Back,4156644075,141,76.9,4156644077,212,16.6,4156644079,213,4.0,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297631,18,1,1,0,56,bk5ltsueqmeng29eovd8m2tml,1,10.5,74.7,2023-04-02T10:17:58.502Z,2023-04-02T10:18:02Z,4156644271,212,30.9,4156644273,213,4.7,4156644265,56,Back,4156644269,141,29.2,4156644267,140,10.4,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297667,19,1,1,1,0,bk5ltsueqmeng29eovd8m2tml,1,11,27.6,2023-04-02T10:18:01.909Z,2023-04-02T10:18:06Z,4156644423,56,Back,4156644433,212,22.9,4156644425,140,28.3,4156644435,213,5.6,4156644429,141,7.1,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297733,20,1,1,1,4,bk5ltsueqmeng29eovd8m2tml,1,55.6,6.8,2023-04-02T10:18:06.294Z,2023-04-02T10:18:13Z,4156644771,140,77.7,4156644773,141,24.4,4156644769,56,Center,4156644777,213,0.5,4156644775,212,26.1,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297743,21,1,1,1,11,bk5ltsueqmeng29eovd8m2tml,0,93.1,22.7,2023-04-02T10:18:13.286Z,2023-04-02T10:18:23Z,4156644831,56,Center,4156645349,286,,4156645345,233,15,4156644833,140,93.9,4156644837,212,4.4,4156644839,213,1.4,4156644835,141,29.1,4156645343,236,,684nd3xjli51z43pbla0mwa21,T. Oosting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297785,15,74,1,1,11,eh54mfvjtrttgsg1wbjnvxcqz,1,7.6,71.5,2023-04-02T10:18:13.287Z,2023-04-02T10:40:08Z,4156645039,56,Back,4156645363,233,21,4156645041,285,,,,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297799,16,6,1,1,17,eh54mfvjtrttgsg1wbjnvxcqz,0,3.2,74,2023-04-02T10:18:19.273Z,2023-04-02T10:18:22Z,4156645101,73,,4156645099,56,Back,4156645241,233,22,,,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527297827,22,6,1,1,17,bk5ltsueqmeng29eovd8m2tml,1,96.8,26,2023-04-02T10:18:19.273Z,2023-04-02T10:23:55Z,4156645205,56,Center,4156645207,75,,4156645223,233,16,,,,,,,,,,,,,,,,684nd3xjli51z43pbla0mwa21,T. Oosting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298053,23,1,1,1,39,bk5ltsueqmeng29eovd8m2tml,0,99.5,0.5,2023-04-02T10:18:41.030Z,2023-04-02T10:18:46Z,4156646345,56,Center,4156646347,140,94.5,4156646349,141,41.0,4156646335,6,,4156646337,155,,4156646351,212,28.0,4156646333,2,,4156646341,225,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,4156646353,213,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298047,17,61,1,1,43,eh54mfvjtrttgsg1wbjnvxcqz,1,6,51,2023-04-02T10:18:45.424Z,2023-04-02T10:18:45Z,4156646317,56,Back,,,,,,,,,,,,,,,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298111,24,15,1,1,44,bk5ltsueqmeng29eovd8m2tml,1,94.2,50.3,2023-04-02T10:18:46.677Z,2023-04-02T11:14:14Z,4156647251,102,51.6,4156646623,17,,4156646925,72,,4156647255,328,,4156647253,103,6.3,4156646923,25,,4156646625,56,Center,4156647259,146,98.6,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,4156647249,78,,4156647257,458,4156647261,147,50,4156646941,233,18,,,,,,,,,,,,,,,,,,
2527298099,18,10,1,1,45,eh54mfvjtrttgsg1wbjnvxcqz,1,2.7,49.9,2023-04-02T10:18:46.777Z,2023-04-02T11:14:16Z,4156646555,178,,4156646557,182,,4156646559,56,Back,4156646553,173,,4156646963,233,24,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298319,19,12,1,1,46,eh54mfvjtrttgsg1wbjnvxcqz,1,5,39.5,2023-04-02T10:18:47.784Z,2023-04-02T11:14:17Z,4156647625,140,0.0,4156647627,141,38.9,4156647629,212,6.5,4156647631,213,3.2,4156647623,56,Back,4156647647,167,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298141,25,6,1,1,48,bk5ltsueqmeng29eovd8m2tml,1,87.6,50.6,2023-04-02T10:18:49.848Z,2023-04-02T11:14:43Z,4156646757,56,Center,4156646759,73,,4156656237,233,56,,,,,,,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527300005,56,6,1,1,48,eh54mfvjtrttgsg1wbjnvxcqz,0,12.4,49.4,2023-04-02T10:18:49.848Z,2023-04-02T11:14:43Z,4156655933,56,Back,4156909863,73,,4156909943,233,25,,,,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298321,20,43,1,2,10,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2023-04-02T10:19:11.802Z,2023-04-02T10:19:13Z,4156647639,56,Back,4156647641,73,0,4156647687,144,6,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298391,26,1,1,2,14,bk5ltsueqmeng29eovd8m2tml,0,99.5,99.5,2023-04-02T10:19:16.599Z,2023-04-02T10:19:21Z,4156647989,225,,4156647987,155,,4156647985,6,,4156647993,56,Center,4156648009,212,28.3,4156648013,213,4.4,4156647981,2,,4156647997,140,92.2,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,4156648001,141,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298421,21,12,1,2,19,eh54mfvjtrttgsg1wbjnvxcqz,1,6.7,46.1,2023-04-02T10:19:21Z,2023-04-02T11:15:16Z,4156648145,141,43.3,4156648141,56,Back,4156648151,213,6.1,4156648147,212,11.1,4156648143,140,17.1,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298427,22,49,1,2,22,eh54mfvjtrttgsg1wbjnvxcqz,1,22.2,41.5,2023-04-02T10:19:23.801Z,2023-04-02T10:19:24Z,,,,,,,,,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298441,23,1,1,2,22,eh54mfvjtrttgsg1wbjnvxcqz,0,26.4,42.1,2023-04-02T10:19:24.520Z,2023-04-02T10:19:27Z,4156648253,212,13.4,4156648249,141,43.1,4156648241,56,Back,4156648255,213,0.1,4156648245,140,39.1,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298505,27,1,1,2,27,bk5ltsueqmeng29eovd8m2tml,0,51.7,52.8,2023-04-02T10:19:28.997Z,2023-04-02T10:19:30Z,4156648503,1,,4156648495,140,90.2,4156648501,213,0.7,4156648497,141,100.0,4156648499,212,52.4,4156648487,157,,4156648491,56,Left,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298579,24,5,1,2,28,eh54mfvjtrttgsg1wbjnvxcqz,1,11.4,-2,2023-04-02T10:19:30.056Z,2023-04-02T10:19:37Z,4156648849,56,Back,4156648851,347,,4156648891,233,28,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298507,28,5,1,2,28,bk5ltsueqmeng29eovd8m2tml,0,88.6,102,2023-04-02T10:19:30.056Z,2023-04-02T10:23:54Z,4156648511,347,,4156648925,233,24,4156648509,56,Left,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298733,25,1,1,2,46,eh54mfvjtrttgsg1wbjnvxcqz,1,18.2,0,2023-04-02T10:19:48.056Z,2023-04-02T10:19:50Z,4156649633,140,35.9,4156649629,107,,4156649631,56,Back,4156649635,141,5.8,4156649637,212,19.2,4156649639,213,0.3,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298737,26,44,1,2,49,eh54mfvjtrttgsg1wbjnvxcqz,1,38.6,10.2,2023-04-02T10:19:50.769Z,2023-04-02T10:19:54Z,4156649835,233,29,4156649651,56,Back,4156649653,285,,,,,,,,,,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298773,29,44,1,2,49,bk5ltsueqmeng29eovd8m2tml,0,61.4,89.8,2023-04-02T10:19:50.770Z,2023-04-02T10:19:54Z,4156649805,286,,4156649865,233,26,4156649803,56,Left,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298751,27,1,1,2,49,eh54mfvjtrttgsg1wbjnvxcqz,0,35.9,5.8,2023-04-02T10:19:51.168Z,2023-04-02T10:19:52Z,4156649691,3,,4156649693,168,,4156649695,56,Back,4156649703,213,5.7,4156649697,140,43.5,4156649699,141,0.0,4156649701,212,9.3,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298753,28,5,1,2,50,eh54mfvjtrttgsg1wbjnvxcqz,0,44.2,-1.5,2023-04-02T10:19:52.107Z,2023-04-02T10:20:00Z,4156650145,233,30,4156649707,347,,4156649705,56,Back,,,,,,,,,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527298843,30,5,1,2,50,bk5ltsueqmeng29eovd8m2tml,1,55.8,101.5,2023-04-02T10:19:52.107Z,2023-04-02T10:23:54Z,4156650115,56,Left,4156650117,347,,4156650135,233,28,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
