id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,assist,qualifier/11/value
2462798909,721,49,1,0,12,dnzj0iv5qtaemm9kthh9pos8q,1,4,28,2022-09-17T14:32:41.042Z,2022-09-20T14:38:50Z,,,,,,,,,,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462799001,722,1,1,0,29,dnzj0iv5qtaemm9kthh9pos8q,1,22.3,44.4,2022-09-17T14:32:58.343Z,2022-09-20T14:41:11Z,3795161435,212,54.3,3795161429,56,Right,3795161437,213,5.9,3795161431,140,69.9,3795161427,155,,3795161439,1,,3795161433,141,13.0,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462799007,723,44,1,0,31,dnzj0iv5qtaemm9kthh9pos8q,1,71.7,22.5,2022-09-17T14:33:00.343Z,2022-09-20T14:44:16Z,3795161451,56,Center,3795161873,233,737,3795161453,286,,,,,,,,,,,,,,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462799013,737,44,1,0,31,eh54mfvjtrttgsg1wbjnvxcqz,0,28.3,77.5,2022-09-17T14:33:00.344Z,2022-09-20T14:44:16Z,3795161877,233,723,3795161485,56,Back,3795161487,285,,,,,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462799009,724,1,1,0,32,dnzj0iv5qtaemm9kthh9pos8q,0,70.7,12.7,2022-09-17T14:33:01.344Z,2022-09-20T14:41:09Z,3795161463,212,13.5,3795161465,213,1.4,3795161455,3,,3795161461,141,32.3,3795161459,140,72.7,3795161457,56,Center,,,,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106531,5,49,1,0,33,eh54mfvjtrttgsg1wbjnvxcqz,1,31.3,75,2022-09-17T14:33:01.767Z,2022-09-20T14:43:14Z,,,,,,,,,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462799043,738,1,1,0,34,eh54mfvjtrttgsg1wbjnvxcqz,1,30.1,78.7,2022-09-17T14:33:02.893Z,2022-09-20T14:43:15Z,3795161711,213,2.8,3795161707,141,89.0,3795161705,140,13.7,3795161703,56,Back,3795161709,212,18.6,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107115,9,43,1,0,37,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-09-17T14:33:05.712Z,2022-09-20T14:37:13Z,3786105545,344,0,3795160005,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106453,3,1,1,0,38,eh54mfvjtrttgsg1wbjnvxcqz,1,12.3,93.2,2022-09-17T14:33:06.978Z,2022-09-20T14:43:27Z,3786102123,213,6.0,3786102113,56,Center,3786102119,141,77.0,3786102121,212,44.4,3786102125,1,,3786102111,157,,3786102117,140,53.3,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106517,4,1,1,0,41,eh54mfvjtrttgsg1wbjnvxcqz,1,53.4,76.1,2022-09-17T14:33:09.664Z,2022-09-20T14:43:31Z,3786102463,212,20.2,3786102453,3,,3786102459,141,50.9,3786102467,213,4.2,3786102457,140,43.3,3786102455,56,Back,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106681,6,1,1,0,44,eh54mfvjtrttgsg1wbjnvxcqz,1,45.5,45.4,2022-09-17T14:33:13.112Z,2022-09-17T14:33:16Z,3786103323,140,59.8,3786103327,212,20.6,3786103325,141,24.6,3786103329,213,5.5,3786103321,56,Center,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106767,7,1,1,0,47,eh54mfvjtrttgsg1wbjnvxcqz,0,62.4,28.9,2022-09-17T14:33:16.072Z,2022-09-17T14:33:18Z,3786103723,56,Center,3786103729,212,35.9,3786103731,213,0.8,3786103719,155,,3786103727,141,65.2,3786103733,1,,3786103725,140,87.2,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106923,4,12,1,0,49,dnzj0iv5qtaemm9kthh9pos8q,1,11.5,39.4,2022-09-17T14:33:17.928Z,2022-09-17T14:33:21Z,3786104547,56,Back,3786104549,140,23.8,3786104555,213,0.3,3786104553,212,13.4,3786104551,141,44.8,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106933,5,49,1,0,51,dnzj0iv5qtaemm9kthh9pos8q,1,23.8,40.3,2022-09-17T14:33:20.256Z,2022-09-20T14:41:45Z,,,,,,,,,,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106997,6,1,1,0,52,dnzj0iv5qtaemm9kthh9pos8q,1,23.8,40.3,2022-09-17T14:33:21.384Z,2022-09-17T14:33:23Z,3786104903,213,5.0,3786104901,212,19.8,3786104895,56,Back,3786104899,141,12.8,3786104897,140,29.9,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107029,7,1,1,0,54,dnzj0iv5qtaemm9kthh9pos8q,0,29.9,12.8,2022-09-17T14:33:23.112Z,2022-09-17T14:33:24Z,3786105087,213,0.8,3786105085,212,34.7,3786105081,140,51.8,3786105079,56,Center,3786105083,141,51.0,3786105089,1,,3786105077,155,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107191,8,49,1,1,0,eh54mfvjtrttgsg1wbjnvxcqz,1,54.6,33.7,2022-09-17T14:33:29.360Z,2022-09-17T14:33:29Z,,,,,,,,,,,,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107453,9,1,1,1,1,eh54mfvjtrttgsg1wbjnvxcqz,0,58.6,31.3,2022-09-17T14:33:30.358Z,2022-09-17T14:33:35Z,3786107359,1,,3786107353,141,100.0,3786107347,196,,3786107345,155,,3786107355,212,61.3,3786107357,213,0.9,3786107351,140,95.1,3786107349,56,Left,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107985,10,5,1,1,6,dnzj0iv5qtaemm9kthh9pos8q,1,9.2,-1.6,2022-09-17T14:33:35.343Z,2022-09-17T14:43:21Z,3786110303,233,10,3786110229,56,Back,3786110231,347,,,,,,,,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107463,10,5,1,1,6,eh54mfvjtrttgsg1wbjnvxcqz,0,90.8,101.6,2022-09-17T14:33:35.343Z,2022-09-17T14:33:50Z,3786107405,347,,3786107403,56,Left,3786110367,233,10,,,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108029,11,1,1,1,21,dnzj0iv5qtaemm9kthh9pos8q,0,14,0,2022-09-17T14:33:50.026Z,2022-09-17T14:33:51Z,3786110499,213,0.8,3786110487,56,Back,3786110485,107,,3786110491,141,14.3,3786110495,212,14.5,3786110489,140,23.2,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108065,11,8,1,1,23,eh54mfvjtrttgsg1wbjnvxcqz,1,85.1,98.1,2022-09-17T14:33:52.008Z,2022-09-17T14:33:52Z,3786110673,56,Left,,,,,,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108201,12,61,1,1,27,eh54mfvjtrttgsg1wbjnvxcqz,0,86.1,97.1,2022-09-17T14:33:55.847Z,2022-09-17T14:33:55Z,3786111463,56,Left,,,,,,,,,,,,,,,,,,,,,,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108495,12,5,1,1,27,dnzj0iv5qtaemm9kthh9pos8q,1,13.2,-1.6,2022-09-17T14:33:55.881Z,2022-09-17T14:34:04Z,3786113007,233,13,3786112949,56,Back,3786112951,347,,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108277,13,5,1,1,27,eh54mfvjtrttgsg1wbjnvxcqz,0,86.8,101.6,2022-09-17T14:33:55.881Z,2022-09-17T14:43:21Z,3786113071,233,12,3786111909,347,,3786111907,56,Left,,,,,,,,,,,,,,,,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108583,13,1,1,1,35,dnzj0iv5qtaemm9kthh9pos8q,0,18.4,0,2022-09-17T14:34:03.705Z,2022-09-17T14:34:06Z,3786113455,141,4.9,3786113457,212,12.5,3786113451,56,Back,3786113449,107,,3786113459,213,0.4,3786113453,140,29.4,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108617,14,49,1,1,38,eh54mfvjtrttgsg1wbjnvxcqz,1,68.6,94.5,2022-09-17T14:34:07.055Z,2022-09-17T14:34:07Z,,,,,,,,,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108661,15,1,1,1,38,eh54mfvjtrttgsg1wbjnvxcqz,0,68.6,94.7,2022-09-17T14:34:07.447Z,2022-09-17T14:34:08Z,3786113875,140,80.4,3786113877,141,91.7,3786113871,155,,3786113879,212,12.6,3786113873,56,Left,3786113881,213,6.1,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108761,14,1,1,1,39,dnzj0iv5qtaemm9kthh9pos8q,1,20,14.6,2022-09-17T14:34:07.865Z,2022-09-17T14:34:11Z,3786114457,56,Back,3786114461,141,0.4,3786114455,3,,3786114465,213,5.4,3786114459,140,26.9,3786114463,212,12.1,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108773,15,49,1,1,42,dnzj0iv5qtaemm9kthh9pos8q,1,26.9,0.4,2022-09-17T14:34:11.113Z,2022-09-17T14:34:11Z,,,,,,,,,,,,,,,,,,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108825,16,1,1,1,42,dnzj0iv5qtaemm9kthh9pos8q,1,26.9,0.4,2022-09-17T14:34:11.241Z,2022-09-17T14:34:12Z,3786114831,141,6.2,3786114835,213,2.9,3786114829,140,9.0,3786114827,56,Back,3786114833,212,19.2,,,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108843,17,1,1,1,43,dnzj0iv5qtaemm9kthh9pos8q,0,9,6.2,2022-09-17T14:34:12.537Z,2022-09-17T14:34:13Z,3786114915,140,24.3,3786114919,212,17.0,3786114913,56,Back,3786114917,141,0.0,3786114921,213,5.9,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461109219,16,5,1,1,44,eh54mfvjtrttgsg1wbjnvxcqz,1,74,101.8,2022-09-17T14:34:13.172Z,2022-09-17T14:43:21Z,3786116951,56,Left,3786116953,347,,3786117043,233,18,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108853,18,5,1,1,44,dnzj0iv5qtaemm9kthh9pos8q,0,26,-1.8,2022-09-17T14:34:13.172Z,2022-09-17T14:34:24Z,3786117123,233,16,3786114955,347,,3786114951,56,Back,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461109411,17,1,1,1,55,eh54mfvjtrttgsg1wbjnvxcqz,1,75.2,100,2022-09-17T14:34:23.831Z,2022-09-17T14:34:29Z,3786117977,212,18.0,3786117975,141,95.6,3786117971,56,Left,3786117969,107,,3786117973,140,58.5,3786117979,213,3.4,,,,,,,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461109527,18,1,1,2,0,eh54mfvjtrttgsg1wbjnvxcqz,1,58.5,95.6,2022-09-17T14:34:29.583Z,2022-09-17T14:34:33Z,3786118587,56,Back,3786118599,212,36.5,3786118605,1,,3786118595,141,46.6,3786118591,140,44.2,3786118603,213,4.3,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461109627,19,1,1,2,4,eh54mfvjtrttgsg1wbjnvxcqz,1,49.7,37.6,2022-09-17T14:34:33.303Z,2022-09-17T14:34:35Z,3786119083,212,20.4,3786119077,56,Right,3786119085,213,4.8,3786119079,140,51.0,3786119081,141,7.6,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461109757,20,1,1,2,7,eh54mfvjtrttgsg1wbjnvxcqz,1,44.6,10.6,2022-09-17T14:34:35.886Z,2022-09-17T14:34:39Z,3786119815,1,,3786119805,141,42.7,3786119807,212,35.3,3786119801,56,Back,3786119809,213,2.5,3786119803,140,18.2,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461109961,21,1,1,2,10,eh54mfvjtrttgsg1wbjnvxcqz,1,18.7,43,2022-09-17T14:34:39.591Z,2022-09-17T15:27:36Z,3786120865,1,,3786120857,140,31.0,3786120861,212,34.5,3786120855,56,Back,3786120863,213,1.2,3786120859,141,90.0,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461110099,22,1,1,2,18,eh54mfvjtrttgsg1wbjnvxcqz,1,26.6,88.7,2022-09-17T14:34:46.726Z,2022-09-17T14:34:48Z,3786121481,155,,3786121487,141,53.7,3786121485,140,77.5,3786121491,213,5.9,3786121495,1,,3786121483,56,Center,3786121489,212,58.5,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461110109,23,61,1,2,20,eh54mfvjtrttgsg1wbjnvxcqz,0,77.2,53.3,2022-09-17T14:34:48.854Z,2022-09-17T14:34:49Z,3786121537,56,Center,,,,,,,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461110147,19,61,1,2,21,dnzj0iv5qtaemm9kthh9pos8q,1,23.6,39.1,2022-09-17T14:34:49.994Z,2022-09-17T14:34:50Z,3786121749,56,Back,,,,,,,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461110301,20,4,1,2,25,dnzj0iv5qtaemm9kthh9pos8q,1,23.8,34.6,2022-09-17T14:34:53.851Z,2022-09-17T14:34:56Z,3786122695,56,Back,3786122697,152,,3786122701,285,,3786122699,265,,3786122693,13,,3786122883,233,24,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461110311,24,4,1,2,25,eh54mfvjtrttgsg1wbjnvxcqz,0,76.2,65.4,2022-09-17T14:34:53.852Z,2022-09-17T14:34:56Z,3786122739,56,Center,3786122955,233,20,3786122745,286,,3786122741,152,,3786122737,13,,3786122743,265,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461111403,21,1,1,2,50,dnzj0iv5qtaemm9kthh9pos8q,0,25.9,33.1,2022-09-17T14:35:19.036Z,2022-09-17T14:35:25Z,3786128533,5,,3786128553,212,53.1,3786128545,140,65.8,3786128541,152,,3786128537,155,,3786128557,1,,3786128555,213,0.7,3786128549,141,81.1,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,3786128543,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461111461,25,8,1,2,53,eh54mfvjtrttgsg1wbjnvxcqz,1,24.8,18.9,2022-09-17T14:35:22.479Z,2022-09-17T14:44:21Z,3786128845,56,Back,,,,,,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461111525,22,5,1,2,54,dnzj0iv5qtaemm9kthh9pos8q,1,72.8,101.7,2022-09-17T14:35:23.276Z,2022-09-17T14:35:25Z,3786129159,347,,3786129153,56,Left,3786129313,233,26,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461111507,26,5,1,2,54,eh54mfvjtrttgsg1wbjnvxcqz,0,27.2,-1.7,2022-09-17T14:35:23.276Z,2022-09-17T14:43:22Z,3786129347,233,22,3786129071,56,Back,3786129073,347,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461111833,23,1,1,3,0,dnzj0iv5qtaemm9kthh9pos8q,1,69.2,100,2022-09-17T14:35:28.684Z,2022-09-17T14:35:32Z,3786130831,140,73.7,3786130835,141,83.9,3786130829,56,Left,3786130843,213,5.1,3786130839,212,13.0,3786130827,107,,,,,,,,5ffbqf6o50173uqvaefnce4gk,J. Mukeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
