id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,assist,qualifier/9/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId
2460600409,8,1,1,0,18,2xlnfgrl6r18ftv38unwp7h4s,1,89.4,8,2022-09-16T18:03:31.466Z,2022-09-16T18:15:07Z,3783463361,212,17.4,3783463353,56,Right,3783463355,140,72.8,3783463357,141,8.5,3783463363,213,3.1,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600445,9,1,1,0,22,2xlnfgrl6r18ftv38unwp7h4s,1,62.3,15,2022-09-16T18:03:36.221Z,2022-09-16T18:03:37Z,3783463549,141,32.4,3783463547,140,40.4,3783463553,213,2.7,3783463545,56,Back,3783463551,212,25.9,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600519,10,1,1,0,24,2xlnfgrl6r18ftv38unwp7h4s,1,40.5,32.5,2022-09-16T18:03:37.362Z,2022-09-16T18:03:41Z,3783463921,141,54.3,3783463927,213,1.8,3783463917,140,36.7,3783463925,212,15.4,3783463913,56,Back,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600567,11,1,1,0,28,2xlnfgrl6r18ftv38unwp7h4s,1,43,46,2022-09-16T18:03:41.666Z,2022-09-16T18:03:43Z,3783464175,213,5.4,3783464167,56,Right,3783464173,212,28.9,3783464171,141,12.9,3783464169,140,60.3,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600629,12,1,1,0,32,2xlnfgrl6r18ftv38unwp7h4s,1,59.4,14.3,2022-09-16T18:03:45.605Z,2022-09-16T18:16:15Z,3783464483,212,26.1,3783464487,213,0.3,3783464481,141,25.0,3783464477,140,83.3,3783464473,56,Center,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600641,13,61,1,0,32,2xlnfgrl6r18ftv38unwp7h4s,0,81.3,24.4,2022-09-16T18:03:45.754Z,2022-09-16T18:49:35Z,3783464541,56,Center,,,,,,,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600609,4,49,1,0,33,cv5ftekuejf0ryxvd5h2my47r,1,12.9,86.2,2022-09-16T18:03:46.422Z,2022-09-16T18:03:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600751,5,1,1,0,34,cv5ftekuejf0ryxvd5h2my47r,1,12.7,91.4,2022-09-16T18:03:48.198Z,2022-09-16T18:03:54Z,3783465077,56,Back,3783465085,213,6.3,3783465083,212,25.3,3783465081,141,90.8,3783465079,140,36.8,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600755,6,61,1,0,37,cv5ftekuejf0ryxvd5h2my47r,0,36.7,92.4,2022-09-16T18:03:50.509Z,2022-09-16T18:49:30Z,3783465117,56,Back,,,,,,,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600771,7,5,1,0,37,cv5ftekuejf0ryxvd5h2my47r,0,43.8,101.6,2022-09-16T18:03:50.546Z,2022-09-16T18:12:35Z,3783465157,347,,3783465263,233,14,3783465155,56,Back,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600731,14,5,1,0,37,2xlnfgrl6r18ftv38unwp7h4s,1,56.2,-1.6,2022-09-16T18:03:50.546Z,2022-09-16T18:16:20Z,3783465213,233,7,3783464987,347,,3783464985,56,Right,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600865,15,1,1,0,43,2xlnfgrl6r18ftv38unwp7h4s,1,52,0,2022-09-16T18:03:56.760Z,2022-09-16T18:04:00Z,3783465645,213,2.7,3783465643,212,21.5,3783465647,1,,3783465641,141,11.1,3783465635,107,,3783465637,56,Back,3783465639,140,33.4,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600959,16,1,1,0,46,2xlnfgrl6r18ftv38unwp7h4s,1,29.2,20.7,2022-09-16T18:04:00.139Z,2022-09-16T18:04:06Z,3783466137,212,22.5,3783466129,140,11.5,3783466141,213,2.5,3783466127,56,Back,3783466133,141,39.4,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600997,17,1,1,0,53,2xlnfgrl6r18ftv38unwp7h4s,1,13,41,2022-09-16T18:04:06.346Z,2022-09-16T18:04:08Z,3783466335,56,Back,3783466341,212,12.4,3783466343,213,4.7,3783466337,140,12.5,3783466339,141,22.8,,,,,,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601015,18,1,1,0,54,2xlnfgrl6r18ftv38unwp7h4s,1,11.9,23.9,2022-09-16T18:04:08.219Z,2022-09-16T18:04:09Z,3783466429,141,25.0,3783466431,212,8.7,3783466427,140,20.2,3783466433,213,0.1,3783466425,56,Back,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601153,19,1,1,0,55,2xlnfgrl6r18ftv38unwp7h4s,1,20.2,25,2022-09-16T18:04:08.986Z,2022-09-16T18:04:15Z,3783467051,213,5.2,3783467045,140,27.0,3783467043,56,Back,3783467047,141,4.6,3783467049,212,15.6,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601205,20,1,1,1,1,2xlnfgrl6r18ftv38unwp7h4s,1,29.4,5.9,2022-09-16T18:04:15.074Z,2022-09-16T18:04:17Z,3783467307,140,19.0,3783467309,141,12.3,3783467313,213,2.8,3783467305,56,Back,3783467311,212,11.8,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601257,21,1,1,1,4,2xlnfgrl6r18ftv38unwp7h4s,1,18.4,12.3,2022-09-16T18:04:17.510Z,2022-09-16T18:04:20Z,3783467571,155,,3783467573,56,Back,3783467575,140,46.8,3783467577,141,27.0,3783467581,213,0.3,3783467579,212,31.5,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601265,22,44,1,1,5,2xlnfgrl6r18ftv38unwp7h4s,1,46,25.9,2022-09-16T18:04:19.037Z,2022-09-16T18:04:21Z,3783467629,56,Back,3783467653,233,8,3783467633,285,,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601227,8,44,1,1,5,cv5ftekuejf0ryxvd5h2my47r,0,54,74.1,2022-09-16T18:04:19.038Z,2022-09-16T18:04:44Z,3783467689,233,22,3783467425,286,,3783467423,56,Center,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601307,23,1,1,1,7,2xlnfgrl6r18ftv38unwp7h4s,0,46.8,26.8,2022-09-16T18:04:20.568Z,2022-09-16T18:04:23Z,3783467871,168,,3783467877,141,11.0,3783467879,212,13.1,3783467881,213,5.3,3783467873,56,Right,3783467875,140,53.9,3783467869,3,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601803,24,68,1,1,38,2xlnfgrl6r18ftv38unwp7h4s,0,0,0,2022-09-16T18:04:51.763Z,2022-09-16T18:04:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601809,9,68,1,1,38,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2022-09-16T18:04:51.896Z,2022-09-16T18:04:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601923,10,1,1,1,40,cv5ftekuejf0ryxvd5h2my47r,1,42.3,69.6,2022-09-16T18:04:54.239Z,2022-09-16T18:04:57Z,3783471153,56,Back,3783471155,140,25.2,3783471161,213,4.1,3783471157,141,34.3,3783471159,212,30.0,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601939,11,1,1,1,44,cv5ftekuejf0ryxvd5h2my47r,1,24.6,30.6,2022-09-16T18:04:57.695Z,2022-09-16T18:04:59Z,3783471241,213,5.7,3783471235,140,32.0,3783471233,56,Back,3783471237,141,23.6,3783471239,212,9.1,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601981,12,1,1,1,45,cv5ftekuejf0ryxvd5h2my47r,1,31.6,24.4,2022-09-16T18:04:59.120Z,2022-09-16T18:05:01Z,3783471493,212,29.1,3783471495,213,1.7,3783471487,56,Back,3783471489,140,28.6,3783471491,141,66.9,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602011,13,1,1,1,48,cv5ftekuejf0ryxvd5h2my47r,1,29.8,69,2022-09-16T18:05:01.711Z,2022-09-16T18:05:04Z,3783471719,141,95.6,3783471717,140,40.5,3783471723,213,1.0,3783471721,212,21.3,3783471715,56,Back,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602025,14,1,1,1,51,cv5ftekuejf0ryxvd5h2my47r,0,40.4,95.3,2022-09-16T18:05:04.736Z,2022-09-16T18:05:51Z,3783471843,213,6.2,3783471841,212,22.6,3783471835,56,Left,3783471839,141,93.8,3783471837,140,61.9,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602091,15,4,1,1,55,cv5ftekuejf0ryxvd5h2my47r,1,63.4,91.1,2022-09-16T18:05:08.775Z,2022-09-16T18:05:16Z,3783472219,13,,3783472223,152,,3783472225,265,,3783472535,233,25,3783472505,286,,3783472221,56,Left,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602063,25,4,1,1,55,2xlnfgrl6r18ftv38unwp7h4s,0,36.6,8.9,2022-09-16T18:05:08.776Z,2022-09-16T18:05:16Z,3783472055,56,Back,3783472053,13,,3783472061,285,,3783472057,152,,3783472059,265,,3783472557,233,15,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602245,16,1,1,2,6,cv5ftekuejf0ryxvd5h2my47r,1,62.6,96.3,2022-09-16T18:05:19.416Z,2022-09-16T18:05:21Z,3783473063,213,4.3,3783473059,141,68.2,3783473049,5,,3783473057,140,54.5,3783473061,212,20.9,3783473055,56,Center,3783473053,152,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602265,17,1,1,2,8,cv5ftekuejf0ryxvd5h2my47r,1,54.5,67.6,2022-09-16T18:05:21.688Z,2022-09-16T18:05:22Z,3783473157,212,28.8,3783473159,213,4.2,3783473155,141,30.4,3783473153,140,41.3,3783473151,56,Back,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602301,18,1,1,2,9,cv5ftekuejf0ryxvd5h2my47r,1,41.3,30.4,2022-09-16T18:05:22.568Z,2022-09-16T18:05:24Z,3783473309,140,62.0,3783473307,56,Center,3783473311,141,33.9,3783473315,213,0.1,3783473313,212,21.9,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602339,19,1,1,2,11,cv5ftekuejf0ryxvd5h2my47r,1,63.3,35.2,2022-09-16T18:05:24.464Z,2022-09-16T18:05:26Z,3783473533,213,1.8,3783473527,140,58.8,3783473531,212,18.8,3783473529,141,62.0,3783473525,56,Center,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602393,20,1,1,2,13,cv5ftekuejf0ryxvd5h2my47r,1,58.4,67.3,2022-09-16T18:05:26.800Z,2022-09-16T18:05:29Z,3783473833,213,0.9,3783473827,140,72.1,3783473829,141,96.5,3783473831,212,24.5,3783473825,56,Left,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602399,21,61,1,2,16,cv5ftekuejf0ryxvd5h2my47r,0,72.1,96.5,2022-09-16T18:05:29.768Z,2022-09-16T18:05:30Z,3783473865,56,Left,,,,,,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602401,26,49,1,2,16,2xlnfgrl6r18ftv38unwp7h4s,1,13.9,6.4,2022-09-16T18:05:30.180Z,2022-09-16T18:05:30Z,,,,,,,,,,,,,,,,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602489,27,1,1,2,18,2xlnfgrl6r18ftv38unwp7h4s,1,13.8,6.2,2022-09-16T18:05:31.311Z,2022-09-16T18:05:35Z,3783474379,212,13.0,3783474377,141,19.7,3783474373,56,Back,3783474375,140,22.6,3783474383,213,0.8,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602513,28,1,1,2,22,2xlnfgrl6r18ftv38unwp7h4s,1,14.4,9.7,2022-09-16T18:05:35.658Z,2022-09-16T18:05:37Z,3783474487,213,0.2,3783474483,141,16.8,3783474485,212,19.8,3783474479,56,Back,3783474481,140,32.7,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602577,29,1,1,2,24,2xlnfgrl6r18ftv38unwp7h4s,1,32.2,16.5,2022-09-16T18:05:37.375Z,2022-09-16T18:05:41Z,3783474843,213,4.5,3783474827,56,Back,3783474833,140,31.0,3783474841,212,7.0,3783474837,141,6.4,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602595,30,1,1,2,28,2xlnfgrl6r18ftv38unwp7h4s,1,37.8,5.9,2022-09-16T18:05:41.571Z,2022-09-16T18:05:43Z,3783474923,140,46.0,3783474925,141,15.0,3783474921,56,Back,3783474927,212,10.6,3783474929,213,0.6,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602655,31,1,1,2,29,2xlnfgrl6r18ftv38unwp7h4s,0,46,15.2,2022-09-16T18:05:43.077Z,2022-09-16T18:05:45Z,3783475267,213,5.6,3783475259,56,Right,3783475265,212,16.9,3783475263,141,0.0,3783475261,140,58.1,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602735,22,5,1,2,32,cv5ftekuejf0ryxvd5h2my47r,1,40.1,101.1,2022-09-16T18:05:45.442Z,2022-09-16T18:12:35Z,3783475769,233,32,3783475695,347,,3783475693,56,Back,,,,,,,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602665,32,5,1,2,32,2xlnfgrl6r18ftv38unwp7h4s,0,59.9,-1.1,2022-09-16T18:05:45.442Z,2022-09-16T18:05:51Z,3783475301,347,,3783475789,233,22,3783475297,56,Right,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602927,23,1,1,2,45,cv5ftekuejf0ryxvd5h2my47r,1,39,100,2022-09-16T18:05:58.385Z,2022-09-16T18:06:00Z,3783476777,140,51.9,3783476781,212,13.8,3783476779,141,97.4,3783476773,107,,3783476775,56,Left,3783476783,213,6.1,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602951,24,1,1,2,47,cv5ftekuejf0ryxvd5h2my47r,1,51.9,97.4,2022-09-16T18:06:00.809Z,2022-09-16T18:06:02Z,3783476893,213,4.5,3783476887,140,50.2,3783476889,141,86.9,3783476883,3,,3783476885,56,Left,3783476891,212,7.4,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602961,25,44,1,2,48,cv5ftekuejf0ryxvd5h2my47r,1,51.1,81,2022-09-16T18:06:01.508Z,2022-09-16T18:06:03Z,3783476939,233,33,3783476921,56,Left,3783476943,286,,,,,,,,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602943,33,44,1,2,48,2xlnfgrl6r18ftv38unwp7h4s,0,48.9,19,2022-09-16T18:06:01.509Z,2022-09-16T18:06:03Z,3783476855,285,,3783476853,56,Back,3783476981,233,25,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602977,26,1,1,2,49,cv5ftekuejf0ryxvd5h2my47r,0,48.7,84.8,2022-09-16T18:06:02.505Z,2022-09-16T18:06:03Z,3783476985,3,,3783476991,141,83.9,3783476987,56,Left,3783476989,140,55.3,3783476993,212,7.0,3783476995,213,6.2,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460603013,34,1,1,2,51,2xlnfgrl6r18ftv38unwp7h4s,0,42.4,34.3,2022-09-16T18:06:04.385Z,2022-09-16T18:06:16Z,3783477181,3,,3783477185,140,66.0,3783477183,56,Center,3783477191,213,6.0,3783477187,141,23.4,3783477189,212,25.9,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
