id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2475067327,90,1,1,7,2,7rmv5ns2rj7bn4otpkur0mx0x,1,55.6,12,2022-10-21T18:09:06.368Z,2022-10-21T18:09:10Z,3860306253,212,8.1,3860306247,56,Right,3860306255,213,5.6,3860306251,141,4.3,3860306249,140,61.5,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067347,91,1,1,7,6,7rmv5ns2rj7bn4otpkur0mx0x,1,54,10.9,2022-10-21T18:09:10.480Z,2022-10-21T18:09:12Z,3860306343,141,27.6,3860306347,213,2.3,3860306339,56,Back,3860306345,212,15.3,3860306341,140,44.3,,,,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067383,92,1,1,7,8,7rmv5ns2rj7bn4otpkur0mx0x,1,45.8,32.1,2022-10-21T18:09:12.320Z,2022-10-21T18:09:16Z,3860306509,213,1.6,3860306501,56,Back,3860306503,140,46.2,3860306507,212,27.7,3860306505,141,72.9,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067409,93,1,1,7,12,7rmv5ns2rj7bn4otpkur0mx0x,1,48.1,82.3,2022-10-21T18:09:16.144Z,2022-10-21T18:09:18Z,3860306617,141,72.7,3860306613,56,Center,3860306621,213,6.0,3860306615,140,66.7,3860306619,212,20.6,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067433,94,1,1,7,14,7rmv5ns2rj7bn4otpkur0mx0x,1,65.6,83.9,2022-10-21T18:09:18.240Z,2022-10-21T18:09:20Z,3860306721,140,68.0,3860306731,213,1.3,3860306719,56,Left,3860306727,212,8.9,3860306723,141,96.5,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067445,95,1,1,7,16,7rmv5ns2rj7bn4otpkur0mx0x,0,63.4,90.6,2022-10-21T18:09:20.095Z,2022-10-21T18:09:21Z,3860306791,56,Left,3860306799,213,3.4,3860306793,140,55.1,3860306797,212,9.1,3860306795,141,86.8,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067467,74,1,1,7,19,dnzj0iv5qtaemm9kthh9pos8q,0,39.3,27,2022-10-21T18:09:23.156Z,2022-10-21T18:09:24Z,3860306953,140,40.3,3860306957,212,4.5,3860306959,213,1.3,3860306971,286,,3860306965,236,,3860306951,56,Back,3860306955,141,33.5,3860306967,233,96,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067469,96,74,1,7,19,7rmv5ns2rj7bn4otpkur0mx0x,1,55.1,86.8,2022-10-21T18:09:23.157Z,2022-10-21T18:11:07Z,3860306963,285,,3860306987,233,74,3860306961,56,Left,,,,,,,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067539,75,1,1,7,21,dnzj0iv5qtaemm9kthh9pos8q,1,32.7,34.8,2022-10-21T18:09:25.524Z,2022-10-21T18:09:39Z,3860307269,141,56.4,3860307273,213,0.8,3860307267,140,47.6,3860307265,56,Back,3860307271,212,21.5,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067541,76,1,1,7,22,dnzj0iv5qtaemm9kthh9pos8q,0,49.1,39.3,2022-10-21T18:09:26.403Z,2022-10-21T18:10:55Z,3860307293,213,4.9,3860307287,140,54.1,3860307285,56,Right,3860307291,212,28.6,3860307289,141,0.0,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067491,97,61,1,7,23,7rmv5ns2rj7bn4otpkur0mx0x,1,54.4,64,2022-10-21T18:09:26.984Z,2022-10-21T18:10:57Z,3860307061,56,Center,,,,,,,,,,,,,,,,,,,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067543,77,5,1,7,25,dnzj0iv5qtaemm9kthh9pos8q,0,56.2,-1.6,2022-10-21T18:09:29.599Z,2022-10-21T18:12:13Z,3860307403,233,98,3860307303,347,,3860307301,56,Right,,,,,,,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067561,98,5,1,7,25,7rmv5ns2rj7bn4otpkur0mx0x,1,43.8,101.6,2022-10-21T18:09:29.599Z,2022-10-21T18:09:34Z,3860307363,56,Back,3860307371,233,77,3860307365,347,,,,,,,,,,,,,,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067577,99,1,1,7,30,7rmv5ns2rj7bn4otpkur0mx0x,1,40,100,2022-10-21T18:09:34.096Z,2022-10-21T18:09:36Z,3860307459,56,Back,3860307465,141,92.7,3860307473,213,4.6,3860307457,107,,3860307461,140,39.6,3860307469,212,6.3,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067607,100,1,1,7,31,7rmv5ns2rj7bn4otpkur0mx0x,1,36,85,2022-10-21T18:09:35.872Z,2022-10-21T18:09:39Z,3860307567,140,21.5,3860307565,56,Back,3860307571,212,15.7,3860307569,141,90.8,3860307573,213,2.9,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067645,101,1,1,7,35,7rmv5ns2rj7bn4otpkur0mx0x,1,24.8,89,2022-10-21T18:09:39.584Z,2022-10-21T18:09:45Z,3860307773,140,32.8,3860307777,212,47.3,3860307781,1,,3860307771,56,Back,3860307779,213,4.9,3860307769,196,,3860307775,141,20.6,3860307767,155,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067659,102,1,1,7,41,7rmv5ns2rj7bn4otpkur0mx0x,0,44.8,14.9,2022-10-21T18:09:45.776Z,2022-10-21T18:09:48Z,3860307843,140,78.0,3860307847,212,39.2,3860307839,155,,3860307845,141,41.2,3860307851,1,,3860307841,56,Center,3860307849,213,0.5,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067705,78,1,1,7,44,dnzj0iv5qtaemm9kthh9pos8q,1,25.1,58.7,2022-10-21T18:09:48.708Z,2022-10-21T18:09:51Z,3860308065,141,90.4,3860308059,3,,3860308069,213,1.2,3860308061,56,Back,3860308067,212,23.6,3860308063,140,34.2,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067707,79,49,1,7,47,dnzj0iv5qtaemm9kthh9pos8q,1,32.8,90.1,2022-10-21T18:09:51.412Z,2022-10-21T18:09:51Z,,,,,,,,,,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067785,80,1,1,7,52,dnzj0iv5qtaemm9kthh9pos8q,1,7.4,90.1,2022-10-21T18:09:56.692Z,2022-10-21T18:10:00Z,3860308459,155,,3860308471,1,,3860308465,141,89.9,3860308461,56,Back,3860308469,213,6.3,3860308463,140,42.0,3860308467,212,36.3,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067811,81,1,1,7,56,dnzj0iv5qtaemm9kthh9pos8q,1,39.4,84.4,2022-10-21T18:10:00.435Z,2022-10-21T18:10:03Z,3860308575,212,30.6,3860308577,213,5.4,3860308573,141,50.6,3860308569,56,Center,3860308571,140,58.6,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067869,82,43,1,7,59,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-10-21T18:10:03.587Z,2022-10-21T18:10:40Z,3860308857,141,61.5,3860308847,56,Back,3860308851,140,38.8,3860308861,212,22.0,3860310071,144,1,3860308863,213,2.8,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067873,83,4,1,8,1,dnzj0iv5qtaemm9kthh9pos8q,1,43,66.1,2022-10-21T18:10:05.807Z,2022-10-21T18:10:34Z,3860308901,233,103,3860308881,56,Back,3860308887,286,,3860308879,13,,3860308883,152,,3860308885,265,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067845,103,4,1,8,1,7rmv5ns2rj7bn4otpkur0mx0x,0,57,33.9,2022-10-21T18:10:05.808Z,2022-10-21T18:10:10Z,3860308735,13,,3860308911,233,83,3860308737,56,Center,3860308741,265,,3860308739,152,,3860308743,285,,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067911,84,1,1,8,9,dnzj0iv5qtaemm9kthh9pos8q,1,38.7,67.8,2022-10-21T18:10:13.843Z,2022-10-21T18:10:15Z,3860309093,213,4.5,3860309083,152,,3860309087,140,34.6,3860309089,141,43.3,3860309091,212,17.2,3860309081,5,,3860309085,56,Back,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067949,85,1,1,8,11,dnzj0iv5qtaemm9kthh9pos8q,1,34.6,43.3,2022-10-21T18:10:15.026Z,2022-10-21T18:10:20Z,3860309285,213,1.4,3860309283,212,19.8,3860309279,140,37.3,3860309277,56,Back,3860309281,141,72.1,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067965,86,1,1,8,16,dnzj0iv5qtaemm9kthh9pos8q,1,37.1,72.3,2022-10-21T18:10:20.051Z,2022-10-21T18:10:22Z,3860309367,140,38.4,3860309365,56,Back,3860309371,212,28.7,3860309373,213,4.8,3860309369,141,30.2,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067995,87,1,1,8,18,dnzj0iv5qtaemm9kthh9pos8q,0,38.6,30.2,2022-10-21T18:10:22.514Z,2022-10-21T18:10:25Z,3860309505,56,Left,3860309515,1,,3860309511,212,60.9,3860309507,140,73.2,3860309503,196,,3860309509,141,100.0,3860309501,155,,3860309513,213,0.9,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475067997,88,5,1,8,21,dnzj0iv5qtaemm9kthh9pos8q,0,72.4,101.4,2022-10-21T18:10:25.592Z,2022-10-21T18:10:42Z,3860310137,233,104,3860309517,56,Left,3860309519,347,,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068107,104,5,1,8,21,7rmv5ns2rj7bn4otpkur0mx0x,1,27.6,-1.4,2022-10-21T18:10:25.592Z,2022-10-21T18:12:13Z,3860310103,56,Back,3860310105,347,,3860310121,233,88,,,,,,,,,,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068119,105,1,1,8,38,7rmv5ns2rj7bn4otpkur0mx0x,1,33.4,0,2022-10-21T18:10:42.191Z,2022-10-21T18:10:43Z,3860310175,140,33.5,3860310179,212,16.2,3860310171,107,,3860310181,213,1.6,3860310177,141,21.8,3860310173,56,Back,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068127,106,1,1,8,39,7rmv5ns2rj7bn4otpkur0mx0x,0,35.7,23.3,2022-10-21T18:10:43.760Z,2022-10-21T18:10:47Z,3860310213,141,54.5,3860310335,189,,3860310217,213,0.6,3860310209,56,Center,3860310211,140,63.0,3860310219,1,,3860310215,212,35.7,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068135,89,49,1,8,41,dnzj0iv5qtaemm9kthh9pos8q,1,28.3,47.8,2022-10-21T18:10:44.931Z,2022-10-21T18:10:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068163,90,1,1,8,41,dnzj0iv5qtaemm9kthh9pos8q,1,28.3,47.8,2022-10-21T18:10:45.252Z,2022-10-21T18:10:49Z,3860310413,141,62.5,3860310417,213,1.5,3860310415,212,10.0,3860310409,56,Back,3860310411,140,28.7,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068175,91,1,1,8,45,dnzj0iv5qtaemm9kthh9pos8q,1,34.4,66,2022-10-21T18:10:48.931Z,2022-10-21T18:10:51Z,3860310475,141,75.0,3860310477,212,8.6,3860310473,140,40.1,3860310479,213,0.8,3860310471,56,Back,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068187,92,1,1,8,47,dnzj0iv5qtaemm9kthh9pos8q,1,39.8,73.8,2022-10-21T18:10:50.915Z,2022-10-21T18:10:52Z,3860310525,141,52.1,3860310527,212,20.5,3860310523,140,26.2,3860310529,213,3.9,3860310521,56,Back,,,,,,,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068213,93,1,1,8,48,dnzj0iv5qtaemm9kthh9pos8q,1,29.7,50.1,2022-10-21T18:10:52.819Z,2022-10-21T18:10:57Z,3860310663,140,40.8,3860310667,212,17.2,3860310669,213,0.8,3860310661,56,Back,3860310665,141,68.7,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068229,94,1,1,8,53,dnzj0iv5qtaemm9kthh9pos8q,1,45.4,68,2022-10-21T18:10:57.331Z,2022-10-21T18:10:59Z,3860310779,212,11.7,3860310777,141,83.1,3860310773,56,Back,3860310781,213,2.1,3860310775,140,40.1,,,,,,,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068271,95,1,1,8,55,dnzj0iv5qtaemm9kthh9pos8q,1,40.1,83.1,2022-10-21T18:10:59.266Z,2022-10-21T18:11:03Z,3860310995,212,22.6,3860310989,56,Back,3860310991,140,29.4,3860310993,141,54.2,3860310997,213,4.2,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068303,96,1,1,8,59,dnzj0iv5qtaemm9kthh9pos8q,1,29.4,51.2,2022-10-21T18:11:02.914Z,2022-10-21T18:11:07Z,3860311135,140,9.7,3860311133,56,Back,3860311141,213,3.5,3860311137,141,38.1,3860311139,212,22.5,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068341,97,1,1,9,3,dnzj0iv5qtaemm9kthh9pos8q,0,12.3,29,2022-10-21T18:11:07.810Z,2022-10-21T18:11:11Z,3860311345,141,24.7,3860311337,155,,3860311351,1,,3860311341,56,Center,3860311349,213,6.2,3860311343,140,72.4,3860311347,212,63.2,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068349,107,1,1,9,7,7rmv5ns2rj7bn4otpkur0mx0x,1,31.8,73.8,2022-10-21T18:11:11.551Z,2022-10-21T18:11:12Z,3860311409,141,92.1,3860311413,213,1.2,3860311405,56,Back,3860311411,212,13.2,3860311407,140,35.9,3860311403,3,,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068351,108,49,1,9,8,7rmv5ns2rj7bn4otpkur0mx0x,1,35.9,92.1,2022-10-21T18:11:12.847Z,2022-10-21T18:11:13Z,,,,,,,,,,,,,,,,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068403,109,1,1,9,9,7rmv5ns2rj7bn4otpkur0mx0x,0,35.3,92.3,2022-10-21T18:11:13.663Z,2022-10-21T18:11:19Z,3860311683,212,43.1,3860311679,140,74.8,3860311687,1,,3860311685,213,6.0,3860311681,141,75.1,3860311675,157,,3860311677,56,Center,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068419,98,1,1,9,15,dnzj0iv5qtaemm9kthh9pos8q,1,23,33.5,2022-10-21T18:11:19.634Z,2022-10-21T18:11:22Z,3860311751,3,,3860311759,212,11.4,3860311757,141,37.5,3860311753,56,Back,3860311761,213,2.9,3860311755,140,12.5,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068427,99,52,1,9,18,dnzj0iv5qtaemm9kthh9pos8q,1,12.5,37.5,2022-10-21T18:11:21.987Z,2022-10-21T18:11:22Z,,,,,,,,,,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068651,100,1,1,9,33,dnzj0iv5qtaemm9kthh9pos8q,0,13.6,37.3,2022-10-21T18:11:37.058Z,2022-10-21T18:11:43Z,3860312947,199,,3860312953,141,22.1,3860312957,213,6.1,3860312955,212,57.9,3860312951,140,67.9,3860312949,56,Center,3860312959,1,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068635,110,44,1,9,37,7rmv5ns2rj7bn4otpkur0mx0x,1,38.9,84.1,2022-10-21T18:11:41.790Z,2022-10-21T18:11:43Z,3860312859,56,Back,3860312861,285,,3860312987,233,101,,,,,,,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068655,101,44,1,9,37,dnzj0iv5qtaemm9kthh9pos8q,0,61.1,15.9,2022-10-21T18:11:41.791Z,2022-10-21T18:11:44Z,3860312967,56,Right,3860312969,286,,3860313009,233,110,,,,,,,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068645,111,1,1,9,38,7rmv5ns2rj7bn4otpkur0mx0x,0,45.7,90.3,2022-10-21T18:11:42.063Z,2022-10-21T18:11:42Z,3860312919,213,5.7,3860312911,56,Center,3860312909,3,,3860312915,141,76.1,3860312917,212,16.6,3860312913,140,58.6,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068665,102,1,1,9,40,dnzj0iv5qtaemm9kthh9pos8q,0,37.8,32,2022-10-21T18:11:44.370Z,2022-10-21T18:11:45Z,3860313025,213,0.2,3860313019,140,53.4,3860313023,212,16.9,3860313017,56,Center,3860313021,141,38.0,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068663,112,49,1,9,40,7rmv5ns2rj7bn4otpkur0mx0x,1,55.1,83.3,2022-10-21T18:11:44.463Z,2022-10-21T18:11:44Z,,,,,,,,,,,,,,,,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068711,113,1,1,9,43,7rmv5ns2rj7bn4otpkur0mx0x,1,57.6,93.3,2022-10-21T18:11:47.630Z,2022-10-21T18:11:48Z,3860313249,140,62.6,3860313251,141,89.1,3860313255,213,5.8,3860313253,212,6.0,3860313247,56,Left,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068725,103,45,1,9,44,dnzj0iv5qtaemm9kthh9pos8q,0,33.4,15.6,2022-10-21T18:11:48.543Z,2022-10-21T18:11:54Z,3860313511,233,114,3860313351,56,Back,3860313353,285,,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068755,114,3,1,9,44,7rmv5ns2rj7bn4otpkur0mx0x,1,66.6,84.4,2022-10-21T18:11:48.543Z,2022-10-21T18:11:54Z,3860313491,56,Left,3860313495,233,103,3860313493,286,,,,,,,,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068765,115,1,1,9,49,7rmv5ns2rj7bn4otpkur0mx0x,0,95.1,76.4,2022-10-21T18:11:53.727Z,2022-10-21T18:11:54Z,3860313543,141,70.3,3860313547,212,4.1,3860313539,56,Center,3860313537,155,,3860313551,213,4.7,3860313541,140,95.0,3860313535,2,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068777,104,61,1,9,53,dnzj0iv5qtaemm9kthh9pos8q,1,12.8,23.5,2022-10-21T18:11:57.330Z,2022-10-21T18:11:57Z,3860313633,56,Back,,,,,,,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068827,105,49,1,9,55,dnzj0iv5qtaemm9kthh9pos8q,1,19.6,16.1,2022-10-21T18:11:58.915Z,2022-10-21T18:12:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068841,106,1,1,9,55,dnzj0iv5qtaemm9kthh9pos8q,1,19.6,16.1,2022-10-21T18:11:59.010Z,2022-10-21T18:12:04Z,3860313945,140,15.7,3860313947,141,4.3,3860313943,56,Back,3860313949,212,9.0,3860313951,213,4.2,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068845,107,1,1,9,56,dnzj0iv5qtaemm9kthh9pos8q,0,15.7,4.3,2022-10-21T18:11:59.922Z,2022-10-21T18:12:07Z,3860313967,140,38.6,3860313965,56,Back,3860313971,212,29.6,3860313973,213,0.6,3860313969,141,29.8,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068843,116,49,1,9,58,7rmv5ns2rj7bn4otpkur0mx0x,1,69.4,72.1,2022-10-21T18:12:02.079Z,2022-10-21T18:12:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068879,117,1,1,9,58,7rmv5ns2rj7bn4otpkur0mx0x,1,69.4,72.1,2022-10-21T18:12:02.293Z,2022-10-21T18:12:06Z,3860314139,212,20.0,3860314135,140,53.3,3860314137,141,56.4,3860314133,56,Center,3860314141,213,3.7,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068911,118,1,1,10,2,7rmv5ns2rj7bn4otpkur0mx0x,1,54,43.4,2022-10-21T18:12:06.799Z,2022-10-21T18:12:10Z,3860314305,56,Center,3860314309,140,58.2,3860314317,212,14.1,3860314313,141,23.7,3860314321,213,5.0,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068945,119,1,1,10,6,7rmv5ns2rj7bn4otpkur0mx0x,1,58.2,23.7,2022-10-21T18:12:10.575Z,2022-10-21T18:12:12Z,3860314425,140,48.3,3860314431,213,2.5,3860314423,56,Back,3860314427,141,35.2,3860314429,212,13.0,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068967,120,1,1,10,8,7rmv5ns2rj7bn4otpkur0mx0x,1,48.3,35.2,2022-10-21T18:12:11.999Z,2022-10-21T18:12:16Z,3860314591,212,21.5,3860314587,141,66.1,3860314583,56,Center,3860314595,213,1.4,3860314585,140,52.6,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068979,121,1,1,10,12,7rmv5ns2rj7bn4otpkur0mx0x,1,52.6,75.4,2022-10-21T18:12:16.062Z,2022-10-21T18:12:18Z,3860314705,212,13.8,3860314703,141,55.1,3860314707,213,4.7,3860314699,56,Center,3860314701,140,52.6,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475068999,122,1,1,10,14,7rmv5ns2rj7bn4otpkur0mx0x,1,53.3,52.7,2022-10-21T18:12:18.846Z,2022-10-21T18:12:22Z,3860314815,212,16.1,3860314809,56,Center,3860314813,141,31.6,3860314817,213,5.2,3860314811,140,60.3,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
