id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist
2541081561,8,50,1,0,12,xcevba75jfkrg4s6tl89zl3y,1,72.9,34,2023-04-29T19:01:59.123Z,2023-04-29T19:02:20Z,4236875451,286,,4236875449,56,Center,4236875609,233,5,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541081585,5,7,1,0,12,bk5ltsueqmeng29eovd8m2tml,1,27.1,66,2023-04-29T19:01:59.124Z,2023-04-29T19:02:20Z,4236875571,233,8,4236875561,56,Back,4236875563,285,,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541081589,6,49,1,0,14,bk5ltsueqmeng29eovd8m2tml,1,28.2,68.6,2023-04-29T19:02:01.166Z,2023-04-29T19:02:01Z,,,,,,,,,,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541081605,7,1,1,0,14,bk5ltsueqmeng29eovd8m2tml,1,28.2,68.6,2023-04-29T19:02:01.358Z,2023-04-29T19:02:03Z,4236875665,141,76.2,4236875669,212,8.1,4236875661,56,Back,4236875671,213,2.5,4236875663,140,22.2,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541081625,8,1,1,0,16,bk5ltsueqmeng29eovd8m2tml,0,22.1,75.3,2023-04-29T19:02:02.846Z,2023-04-29T19:02:04Z,4236875763,141,80.6,4236875759,56,Left,4236875767,213,0.1,4236875769,1,,4236875761,140,67.2,4236875765,212,47.5,4236875757,157,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541081645,9,49,1,0,19,xcevba75jfkrg4s6tl89zl3y,1,27,14.9,2023-04-29T19:02:06.514Z,2023-04-29T19:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541081675,10,1,1,0,20,xcevba75jfkrg4s6tl89zl3y,1,27,14.9,2023-04-29T19:02:06.898Z,2023-04-29T19:02:09Z,4236875947,56,Back,4236875953,212,22.7,4236875955,213,2.2,4236875951,141,42.1,4236875949,140,14.4,,,,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541081705,11,1,1,0,22,xcevba75jfkrg4s6tl89zl3y,1,14.4,42.1,2023-04-29T19:02:09.043Z,2023-04-29T19:02:11Z,4236876125,212,25.2,4236876117,155,,4236876121,140,30.8,4236876127,213,5.5,4236876119,56,Back,4236876123,141,15.1,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541081789,12,1,1,0,24,xcevba75jfkrg4s6tl89zl3y,1,30.8,15.1,2023-04-29T19:02:10.882Z,2023-04-29T19:02:18Z,4236876493,141,45.4,4236876489,56,Back,4236876497,213,2.3,4236876491,140,14.4,4236876495,212,26.9,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541081911,13,1,1,0,37,xcevba75jfkrg4s6tl89zl3y,1,14.5,49.6,2023-04-29T19:02:24.562Z,2023-04-29T19:02:29Z,4236877079,140,64.2,4236877089,213,0.2,4236877093,1,,4236877075,56,Center,4236877073,157,,4236877083,141,63.0,4236877087,212,53.0,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541081955,14,1,1,0,42,xcevba75jfkrg4s6tl89zl3y,1,64.2,65.1,2023-04-29T19:02:29.186Z,2023-04-29T19:02:32Z,4236877335,141,91.7,4236877337,212,19.6,4236877339,213,2.0,4236877333,140,57.1,4236877331,56,Left,,,,,,,,,,3h7rkufywz6c2aye1l5b0ihp0,D. Haen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541081993,15,1,1,0,45,xcevba75jfkrg4s6tl89zl3y,0,58.4,93.5,2023-04-29T19:02:32.578Z,2023-04-29T19:02:35Z,4236877497,140,96.3,4236877501,141,66.9,4236877503,212,43.7,4236877489,155,,4236877493,56,Center,4236877507,1,,4236877505,213,5.9,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541081997,9,52,1,0,48,bk5ltsueqmeng29eovd8m2tml,1,4.8,33.7,2023-04-29T19:02:35.246Z,2023-04-29T19:02:35Z,,,,,,,,,,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082201,10,1,1,0,59,bk5ltsueqmeng29eovd8m2tml,1,11.3,45.2,2023-04-29T19:02:46.302Z,2023-04-29T19:02:51Z,4236878387,141,27.4,4236878391,213,4.6,4236878383,56,Back,4236878385,140,9.9,4236878381,123,,4236878389,212,12.2,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082257,11,1,1,1,4,bk5ltsueqmeng29eovd8m2tml,1,12.7,37,2023-04-29T19:02:50.990Z,2023-04-29T19:03:10Z,4236878639,56,Back,4236878647,141,91.8,4236878643,140,33.1,4236878655,1,,4236879381,155,,4236878649,212,43.0,4236878651,213,1.0,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082349,12,1,1,1,11,bk5ltsueqmeng29eovd8m2tml,1,55.4,91.2,2023-04-29T19:02:58.446Z,2023-04-29T19:03:02Z,4236879089,140,67.5,4236879093,212,16.4,4236879095,213,5.6,4236879087,56,Center,4236879091,141,75.9,,,,,,,,,,1g092dgjsahqacxxzf5f20wh6,N. van Berkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082385,13,1,1,1,15,bk5ltsueqmeng29eovd8m2tml,0,67.4,75.3,2023-04-29T19:03:01.934Z,2023-04-29T19:03:04Z,4236879239,56,Center,4236879245,212,27.8,4236879247,213,5.0,4236879237,155,,4236879243,141,36.5,4236879241,140,75.7,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082401,16,49,1,1,20,xcevba75jfkrg4s6tl89zl3y,1,25,79.1,2023-04-29T19:03:06.907Z,2023-04-29T19:03:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082423,17,1,1,1,20,xcevba75jfkrg4s6tl89zl3y,1,25,79.1,2023-04-29T19:03:07.186Z,2023-04-29T19:03:08Z,4236879427,141,60.0,4236879419,140,4.4,4236879417,56,Back,4236879431,213,3.7,4236879429,212,25.2,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082449,18,1,1,1,21,xcevba75jfkrg4s6tl89zl3y,1,4.4,60,2023-04-29T19:03:08.562Z,2023-04-29T19:03:10Z,4236879577,212,11.9,4236879569,56,Back,4236879571,140,10.6,4236879579,213,1.0,4236879573,141,74.6,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082461,19,1,1,1,23,xcevba75jfkrg4s6tl89zl3y,0,10.4,75.2,2023-04-29T19:03:10.498Z,2023-04-29T19:03:11Z,4236879645,56,Back,4236879647,140,16.1,4236879653,213,1.2,4236879651,212,18.4,4236879649,141,100.0,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082519,14,5,1,1,24,bk5ltsueqmeng29eovd8m2tml,1,82.4,-1.1,2023-04-29T19:03:11.437Z,2023-04-29T19:58:19Z,4236879963,233,20,4236879941,56,Right,4236879943,347,,,,,,,,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082471,20,5,1,1,24,xcevba75jfkrg4s6tl89zl3y,0,17.6,101.1,2023-04-29T19:03:11.437Z,2023-04-29T19:03:18Z,4236879683,347,,4236879681,56,Back,4236880011,233,14,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082565,15,1,1,1,30,bk5ltsueqmeng29eovd8m2tml,1,80.8,0,2023-04-29T19:03:17.342Z,2023-04-29T19:03:20Z,4236880193,140,60.9,4236880197,212,21.8,4236880189,107,,4236880191,56,Right,4236880199,213,2.9,4236880201,1,,4236880195,141,7.7,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082601,16,1,1,1,33,bk5ltsueqmeng29eovd8m2tml,1,55.3,9.8,2023-04-29T19:03:20.654Z,2023-04-29T19:03:24Z,4236880381,1,,4236880371,56,Back,4236880379,213,2.6,4236880375,141,37.0,4236880373,140,26.5,4236880377,212,35.4,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082659,17,1,1,1,37,bk5ltsueqmeng29eovd8m2tml,1,26.3,33.2,2023-04-29T19:03:24.510Z,2023-04-29T19:03:29Z,4236880661,212,25.3,4236880653,56,Back,4236880665,213,2.5,4236880657,141,55.2,4236880655,140,6.9,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082697,18,1,1,1,43,bk5ltsueqmeng29eovd8m2tml,1,7.9,56,2023-04-29T19:03:29.710Z,2023-04-29T19:03:32Z,4236880821,140,10.3,4236880825,212,9.1,4236880823,141,68.9,4236880819,56,Back,4236880827,213,1.3,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082763,19,1,1,1,45,bk5ltsueqmeng29eovd8m2tml,1,9.9,69.2,2023-04-29T19:03:32.605Z,2023-04-29T19:03:38Z,4236881135,213,4.4,4236881125,56,Back,4236881133,212,17.0,4236881127,140,4.3,4236881131,141,45.8,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082797,20,1,1,1,52,bk5ltsueqmeng29eovd8m2tml,0,9.4,43.7,2023-04-29T19:03:38.719Z,2023-04-29T19:03:42Z,4236881281,212,38.8,4236881279,141,28.9,4236881285,1,,4236881275,56,Back,4236881283,213,6.0,4236881273,155,,4236881277,140,45.1,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082833,21,1,1,1,55,xcevba75jfkrg4s6tl89zl3y,1,54.5,71.1,2023-04-29T19:03:42.466Z,2023-04-29T19:03:45Z,4236881529,213,1.5,4236881521,56,Left,4236881525,141,92.1,4236881519,3,,4236881523,140,54.9,4236881527,212,14.3,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082835,22,49,1,1,57,xcevba75jfkrg4s6tl89zl3y,1,54.9,92.1,2023-04-29T19:03:44.530Z,2023-04-29T19:03:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082869,23,1,1,1,59,xcevba75jfkrg4s6tl89zl3y,1,55.7,91.4,2023-04-29T19:03:46.386Z,2023-04-29T19:03:48Z,4236881705,213,3.4,4236881699,140,32.6,4236881701,141,82.2,4236881703,212,25.0,4236881697,56,Back,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541082965,24,1,1,2,1,xcevba75jfkrg4s6tl89zl3y,1,32.6,82.2,2023-04-29T19:03:48.449Z,2023-04-29T19:03:56Z,4236882143,141,67.1,4236882147,213,3.7,4236882139,56,Back,4236882141,140,15.2,4236882145,212,21.0,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541083003,25,1,1,2,9,xcevba75jfkrg4s6tl89zl3y,1,15.4,57.9,2023-04-29T19:03:56.370Z,2023-04-29T19:04:00Z,4236882317,141,10.0,4236882321,213,5.1,4236882313,56,Back,4236882315,140,27.8,4236882323,1,,4236882319,212,35.1,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541083013,26,1,1,2,13,xcevba75jfkrg4s6tl89zl3y,1,27.9,8.5,2023-04-29T19:04:00.530Z,2023-04-29T19:04:01Z,4236882359,140,43.7,4236882363,212,16.6,4236882361,141,8.3,4236882357,56,Back,4236882365,213,6.3,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541083039,27,1,1,2,15,xcevba75jfkrg4s6tl89zl3y,0,43.7,8.3,2023-04-29T19:04:01.794Z,2023-04-29T19:04:03Z,4236882425,140,69.2,4236882431,213,0.0,4236882427,141,9.2,4236882429,212,26.8,4236882423,56,Right,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541083037,21,8,1,2,16,bk5ltsueqmeng29eovd8m2tml,1,27.1,91.1,2023-04-29T19:04:03.246Z,2023-04-29T19:04:03Z,4236882419,56,Back,,,,,,,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541083141,28,1,1,2,19,xcevba75jfkrg4s6tl89zl3y,1,34.2,10.3,2023-04-29T19:04:06.258Z,2023-04-29T19:04:14Z,4236882939,212,25.5,4236882935,140,13.9,4236882933,56,Back,4236882941,213,2.6,4236882937,141,30.8,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541083191,29,1,1,2,27,xcevba75jfkrg4s6tl89zl3y,1,13.6,36.5,2023-04-29T19:04:14.498Z,2023-04-29T19:04:18Z,4236883169,140,24.1,4236883175,213,5.3,4236883167,56,Back,4236883173,212,21.2,4236883171,141,9.8,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541083215,30,1,1,2,31,xcevba75jfkrg4s6tl89zl3y,0,24.9,8.5,2023-04-29T19:04:18.082Z,2023-04-29T19:04:20Z,4236883283,1,,4236883273,56,Right,4236883277,141,18.1,4236883281,213,0.2,4236883271,155,,4236883279,212,39.9,4236883275,140,62.4,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541083245,22,1,1,2,33,bk5ltsueqmeng29eovd8m2tml,1,30.6,87.9,2023-04-29T19:04:19.838Z,2023-04-29T19:04:22Z,4236883437,213,0,4236883433,141,87.9,4236883427,3,,4236883435,212,24.4,4236883429,56,Left,4236883431,140,53.8,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541083249,23,49,1,2,35,bk5ltsueqmeng29eovd8m2tml,1,61.9,81,2023-04-29T19:04:21.886Z,2023-04-29T19:04:52Z,,,,,,,,,,,,,,,,,,,,,,,,,684nd3xjli51z43pbla0mwa21,T. Oosting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541083279,24,1,1,2,35,bk5ltsueqmeng29eovd8m2tml,1,62.3,80.1,2023-04-29T19:04:22.622Z,2023-04-29T19:04:51Z,4236883623,212,23.4,4236883619,140,41.1,4236883621,141,69.6,4236883625,213,3.5,4236883617,56,Back,,,,,,,,,,684nd3xjli51z43pbla0mwa21,T. Oosting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541083287,25,1,1,2,37,bk5ltsueqmeng29eovd8m2tml,0,39.7,65.6,2023-04-29T19:04:24.414Z,2023-04-29T19:04:25Z,4236883659,56,Back,4236883661,140,32.4,4236883663,141,53.0,4236883667,213,4.0,4236883665,212,11.5,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541083289,31,49,1,2,38,xcevba75jfkrg4s6tl89zl3y,1,64,52.4,2023-04-29T19:04:25.442Z,2023-04-29T19:04:25Z,,,,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541083389,32,1,1,2,41,xcevba75jfkrg4s6tl89zl3y,1,69.3,57.2,2023-04-29T19:04:27.762Z,2023-04-29T19:04:32Z,4236884081,141,82.8,4236884083,212,20.1,4236884079,140,78.9,4236884085,213,1.0,4236884077,56,Left,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541083453,33,1,1,2,45,xcevba75jfkrg4s6tl89zl3y,0,84.6,91.8,2023-04-29T19:04:32.066Z,2023-04-29T19:04:37Z,4236884375,2,,4236884385,141,8.2,4236884379,155,,4236884389,213,4.8,4236884381,56,Right,4236884391,1,,4236884387,212,57.0,4236884383,140,89.0,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541083439,26,49,1,2,49,bk5ltsueqmeng29eovd8m2tml,1,11.7,90.9,2023-04-29T19:04:36.329Z,2023-04-29T19:04:36Z,,,,,,,,,,,,,,,,,,,,,,,,,1g092dgjsahqacxxzf5f20wh6,N. van Berkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
