id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2498915327,149,1,1,16,23,xcevba75jfkrg4s6tl89zl3y,0,26.5,72.6,2023-01-20T19:18:54.594Z,2023-01-20T19:18:57Z,3986061305,212,27.2,3986061307,213,0.1,3986061303,141,76.7,3986061301,140,52.3,3986061299,56,Center,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915325,162,49,1,16,25,1fttb31hnskynpku8qd09yhm8,1,45.6,27.4,2023-01-20T19:18:56.750Z,2023-01-20T19:18:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915367,163,1,1,16,26,1fttb31hnskynpku8qd09yhm8,1,45.1,28,2023-01-20T19:18:57.502Z,2023-01-20T19:19:03Z,3986061529,140,37.0,3986061527,56,Back,3986061531,141,46.1,3986061535,213,2.2,3986061533,212,15.0,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915377,164,1,1,16,31,1fttb31hnskynpku8qd09yhm8,1,34.9,47.9,2023-01-20T19:19:02.879Z,2023-01-20T19:19:04Z,3986061661,213,3.2,3986061653,56,Back,3986061657,141,45.5,3986061655,140,9.6,3986061659,212,26.6,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915393,165,1,1,16,33,1fttb31hnskynpku8qd09yhm8,1,9.6,45.5,2023-01-20T19:19:04.783Z,2023-01-20T19:19:06Z,3986061735,212,17.0,3986061733,141,64.6,3986061731,140,20.1,3986061729,56,Back,3986061737,213,0.9,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915457,166,1,1,16,34,1fttb31hnskynpku8qd09yhm8,1,20.1,64.6,2023-01-20T19:19:06.159Z,2023-01-20T19:19:13Z,3986062129,56,Back,3986062137,213,4.8,3986062131,140,21.9,3986062133,141,38.0,3986062135,212,18.2,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915481,167,1,1,16,42,1fttb31hnskynpku8qd09yhm8,1,25.3,43.3,2023-01-20T19:19:14.143Z,2023-01-20T19:19:15Z,3986062261,141,72.7,3986062263,212,20.5,3986062265,213,1.4,3986062259,140,29.4,3986062257,56,Back,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915511,168,1,1,16,44,1fttb31hnskynpku8qd09yhm8,1,29.4,72.7,2023-01-20T19:19:15.487Z,2023-01-20T19:19:18Z,3986062415,56,Left,3986062421,212,33.7,3986062417,140,57.6,3986062423,213,0.5,3986062425,1,,3986062419,141,96.3,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915515,169,1,1,16,46,1fttb31hnskynpku8qd09yhm8,0,60.3,84.5,2023-01-20T19:19:17.254Z,2023-01-20T19:24:39Z,3986072863,140,56.1,3986072867,212,6.6,3986072865,141,91.7,3986072869,213,2.3,3986062443,56,Left,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915505,150,8,1,16,46,xcevba75jfkrg4s6tl89zl3y,1,45.4,5.6,2023-01-20T19:19:18.114Z,2023-01-20T19:19:18Z,3986062399,56,Back,,,,,,,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915547,151,1,1,16,48,xcevba75jfkrg4s6tl89zl3y,1,43.2,4.1,2023-01-20T19:19:20.163Z,2023-01-20T19:19:21Z,3986062593,1,,3986062585,140,12.2,3986062583,56,Back,3986062591,213,2.6,3986062589,212,38.2,3986062587,141,33.4,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915553,152,49,1,16,50,xcevba75jfkrg4s6tl89zl3y,1,12.2,33.4,2023-01-20T19:19:21.794Z,2023-01-20T19:19:22Z,,,,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915667,153,1,1,16,58,xcevba75jfkrg4s6tl89zl3y,1,12.3,32.5,2023-01-20T19:19:29.587Z,2023-01-20T19:19:35Z,3986063275,141,7.1,3986063277,212,30.4,3986063273,140,36.1,3986063269,155,,3986063279,213,5.7,3986063271,56,Back,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915693,154,1,1,17,3,xcevba75jfkrg4s6tl89zl3y,1,57.8,7,2023-01-20T19:19:34.915Z,2023-01-20T19:19:38Z,3986063439,56,Center,3986063441,140,95.1,3986063447,213,0.3,3986063445,212,40.8,3986063443,141,23.9,3986063449,1,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915711,155,1,1,17,7,xcevba75jfkrg4s6tl89zl3y,0,95.1,23.9,2023-01-20T19:19:38.659Z,2023-01-20T19:19:41Z,3986063537,141,47.8,3986063535,140,96.1,3986063533,56,Center,3986063541,213,1.5,3986063539,212,16.3,3986063549,195,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915707,170,52,1,17,8,1fttb31hnskynpku8qd09yhm8,1,1.2,54.6,2023-01-20T19:19:40.047Z,2023-01-20T19:19:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915819,171,1,1,17,18,1fttb31hnskynpku8qd09yhm8,1,10.5,49.7,2023-01-20T19:19:50.191Z,2023-01-20T19:19:52Z,3986064153,213,6.0,3986064155,1,,3986064149,141,32.5,3986064147,140,52.2,3986064163,189,,3986064151,212,45.3,3986064145,56,Center,3986064143,123,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915873,172,1,1,17,23,1fttb31hnskynpku8qd09yhm8,1,67.7,27.7,2023-01-20T19:19:54.271Z,2023-01-20T19:19:58Z,3986064449,213,4.6,3986064447,212,15.4,3986064445,141,5.2,3986064443,140,66.1,3986064441,56,Right,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915885,173,1,1,17,27,1fttb31hnskynpku8qd09yhm8,1,59.2,1.7,2023-01-20T19:19:58.815Z,2023-01-20T19:19:59Z,3986064509,212,10.0,3986064507,141,14.3,3986064503,56,Right,3986064505,140,54.2,3986064511,213,2.1,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915891,174,1,1,17,28,1fttb31hnskynpku8qd09yhm8,1,54.2,14.3,2023-01-20T19:19:59.710Z,2023-01-20T19:20:00Z,3986064559,212,14.9,3986064557,141,6.1,3986064553,56,Back,3986064555,140,41.0,3986064561,213,3.5,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915939,175,1,1,17,29,1fttb31hnskynpku8qd09yhm8,1,41,6.1,2023-01-20T19:20:00.382Z,2023-01-20T19:20:07Z,3986064851,56,Back,3986064859,213,1.8,3986064855,141,39.1,3986064857,212,23.0,3986064853,140,36.4,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915959,176,1,1,17,36,1fttb31hnskynpku8qd09yhm8,1,37.1,46,2023-01-20T19:20:07.758Z,2023-01-20T19:20:12Z,3986065019,140,39.3,3986065025,213,1.4,3986065023,212,10.7,3986065017,56,Back,3986065021,141,61.4,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915977,177,1,1,17,41,1fttb31hnskynpku8qd09yhm8,1,44,72.9,2023-01-20T19:20:12.271Z,2023-01-20T19:20:15Z,3986065125,56,Back,3986065133,213,4.2,3986065131,212,20.7,3986065129,141,45.8,3986065127,140,35.0,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916043,178,1,1,17,43,1fttb31hnskynpku8qd09yhm8,1,35.7,38.8,2023-01-20T19:20:14.878Z,2023-01-20T19:20:22Z,3986065491,56,Back,3986065493,140,47.7,3986065497,212,26.8,3986065495,141,4.0,3986065499,213,5.2,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916059,179,1,1,17,51,1fttb31hnskynpku8qd09yhm8,1,48.7,7.3,2023-01-20T19:20:22.590Z,2023-01-20T19:20:24Z,3986065585,213,2.3,3986065583,212,21.9,3986065577,56,Back,3986065581,141,30.9,3986065579,140,34.5,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916111,180,1,1,17,53,1fttb31hnskynpku8qd09yhm8,1,34.8,30.9,2023-01-20T19:20:24.766Z,2023-01-20T19:20:31Z,3986065861,213,1.6,3986065859,212,20.0,3986065857,141,60.3,3986065855,140,33.7,3986065853,56,Back,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916151,181,1,1,17,59,1fttb31hnskynpku8qd09yhm8,1,34.8,61.1,2023-01-20T19:20:30.894Z,2023-01-20T19:20:34Z,3986066109,212,16.6,3986066107,141,36.7,3986066105,140,33.8,3986066103,56,Back,3986066111,213,4.6,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916175,182,1,1,18,2,1fttb31hnskynpku8qd09yhm8,0,37.5,34.9,2023-01-20T19:20:33.998Z,2023-01-20T19:20:40Z,3986066255,155,,3986066263,212,57.3,3986066265,213,0.7,3986066261,141,91.1,3986066257,56,Left,3986066259,140,78.1,3986066267,1,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916207,156,1,1,18,5,xcevba75jfkrg4s6tl89zl3y,0,25,13.7,2023-01-20T19:20:36.243Z,2023-01-20T19:20:40Z,3986066477,212,33.8,3986066475,141,6.4,3986066473,140,56.8,3986066469,3,,3986066481,1,,3986066479,213,6.1,3986066471,56,Right,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916223,183,1,1,18,11,1fttb31hnskynpku8qd09yhm8,1,42.4,92.1,2023-01-20T19:20:42.318Z,2023-01-20T19:20:43Z,3986066553,56,Back,3986066557,141,70.3,3986066555,140,36.4,3986066559,212,16.1,3986066561,213,4.3,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916249,184,1,1,18,12,1fttb31hnskynpku8qd09yhm8,1,36.4,70.3,2023-01-20T19:20:43.470Z,2023-01-20T19:20:48Z,3986066739,56,Back,3986066741,140,39.3,3986066745,212,8.2,3986066747,213,5.1,3986066743,141,59.1,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916275,185,1,1,18,16,1fttb31hnskynpku8qd09yhm8,1,39.5,62.1,2023-01-20T19:20:48.015Z,2023-01-20T19:20:50Z,3986066899,213,2.3,3986066895,141,70.2,3986066897,212,7.5,3986066893,140,34.7,3986066891,56,Back,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916285,186,1,1,18,19,1fttb31hnskynpku8qd09yhm8,1,34.6,73.2,2023-01-20T19:20:50.446Z,2023-01-20T19:20:51Z,3986066953,141,89.9,3986066957,213,1.1,3986066955,212,12.5,3986066949,56,Back,3986066951,140,39.6,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916327,187,1,1,18,20,1fttb31hnskynpku8qd09yhm8,1,39.6,89.9,2023-01-20T19:20:51.838Z,2023-01-20T19:20:54Z,3986067205,141,80.8,3986067207,212,7.9,3986067203,140,34.9,3986067209,213,4.0,3986067201,56,Back,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916343,189,1,1,18,26,1fttb31hnskynpku8qd09yhm8,1,36.3,65.7,2023-01-20T19:20:57.886Z,2023-01-20T19:20:58Z,3986067329,213,4.7,3986067321,141,36.3,3986067317,56,Back,3986067325,212,20.0,3986067319,140,35.4,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916365,190,1,1,18,27,1fttb31hnskynpku8qd09yhm8,1,35.4,36.3,2023-01-20T19:20:58.606Z,2023-01-20T19:21:01Z,3986067441,213,5.3,3986067439,212,26.5,3986067433,56,Back,3986067437,141,3.2,3986067435,140,48.7,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916417,191,1,1,18,29,1fttb31hnskynpku8qd09yhm8,1,53.6,3.2,2023-01-20T19:21:00.942Z,2023-01-20T19:21:06Z,3986067683,141,14.4,3986067687,213,0.5,3986067685,212,15.6,3986067679,56,Right,3986067681,140,66.6,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916419,192,61,1,18,35,1fttb31hnskynpku8qd09yhm8,0,65.6,4.3,2023-01-20T19:21:06.383Z,2023-01-20T19:21:06Z,3986067697,56,Right,,,,,,,,,,,,,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916557,157,5,1,18,35,xcevba75jfkrg4s6tl89zl3y,1,28,102,2023-01-20T19:21:07.150Z,2023-01-20T19:24:15Z,3986068517,347,,3986068515,56,Back,3986068519,233,193,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916439,193,5,1,18,35,1fttb31hnskynpku8qd09yhm8,0,72,-2,2023-01-20T19:21:07.150Z,2023-01-20T19:21:28Z,3986067799,347,,3986068527,233,157,3986067797,56,Right,,,,,,,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916593,158,1,1,18,56,xcevba75jfkrg4s6tl89zl3y,1,24.1,100,2023-01-20T19:21:27.730Z,2023-01-20T19:21:31Z,3986068709,1,,3986068699,140,65.0,3986068697,56,Left,3986068701,141,94.7,3986068703,212,43.2,3986068705,213,6.2,3986068695,107,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916625,159,1,1,18,59,xcevba75jfkrg4s6tl89zl3y,1,65,94.7,2023-01-20T19:21:30.947Z,2023-01-20T19:21:34Z,3986068907,213,5.1,3986068899,56,Center,3986068897,168,,3986068903,141,70.8,3986068905,212,17.3,3986068901,140,70.7,3986068895,3,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916635,160,1,1,19,0,xcevba75jfkrg4s6tl89zl3y,0,72.6,71.1,2023-01-20T19:21:31.683Z,2023-01-20T19:24:34Z,3986069013,212,16.5,3986069001,56,Left,3986069011,141,88.3,3986069019,1,,3986069017,213,0.8,3986069007,140,83.7,3986068997,157,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916619,194,12,1,19,2,1fttb31hnskynpku8qd09yhm8,1,24.2,14.4,2023-01-20T19:21:33.565Z,2023-01-20T19:21:34Z,3986068879,212,10.7,3986068881,213,4.7,3986068911,167,,3986068877,141,0.0,3986068873,56,Back,3986068875,140,24.0,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916697,161,5,1,19,2,xcevba75jfkrg4s6tl89zl3y,1,80.6,101.6,2023-01-20T19:21:34.184Z,2023-01-20T19:24:15Z,3986069409,56,Left,3986069411,347,,3986069443,233,195,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916621,195,5,1,19,2,1fttb31hnskynpku8qd09yhm8,0,19.4,-1.6,2023-01-20T19:21:34.184Z,2023-01-20T19:21:50Z,3986068885,347,,3986068883,56,Back,3986069449,233,161,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916719,162,1,1,19,18,xcevba75jfkrg4s6tl89zl3y,1,68.8,100,2023-01-20T19:21:50.067Z,2023-01-20T19:21:53Z,3986069535,107,,3986069545,213,4.9,3986069543,212,9.4,3986069537,56,Left,3986069541,141,88.4,3986069539,140,70.7,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916731,163,1,1,19,21,xcevba75jfkrg4s6tl89zl3y,1,70.7,88.4,2023-01-20T19:21:53.155Z,2023-01-20T19:21:55Z,3986069621,141,94.7,3986069619,140,77.8,3986069625,213,0.5,3986069623,212,8.6,3986069617,56,Left,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916757,164,1,1,19,23,xcevba75jfkrg4s6tl89zl3y,1,77.4,95,2023-01-20T19:21:55.123Z,2023-01-20T19:21:58Z,3986069791,141,73.3,3986069783,56,Center,3986069795,212,19.7,3986069799,213,4.0,3986069787,140,65.0,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916789,165,1,1,19,27,xcevba75jfkrg4s6tl89zl3y,1,64.8,70,2023-01-20T19:21:58.690Z,2023-01-20T19:22:02Z,3986069947,1,,3986069945,213,3.9,3986069943,212,32.3,3986069937,56,Back,3986069939,140,43.1,3986069941,141,36.4,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916807,166,1,1,19,31,xcevba75jfkrg4s6tl89zl3y,1,42.9,32.2,2023-01-20T19:22:02.547Z,2023-01-20T19:22:05Z,3986070051,141,7.4,3986070053,212,22.3,3986070049,140,56.8,3986070055,213,5.4,3986070047,56,Right,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916835,167,1,1,19,33,xcevba75jfkrg4s6tl89zl3y,1,61.9,8.8,2023-01-20T19:22:04.898Z,2023-01-20T19:22:08Z,3986070217,212,26.7,3986070213,140,37.3,3986070215,141,18.9,3986070219,213,2.9,3986070211,56,Back,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916893,168,1,1,19,37,xcevba75jfkrg4s6tl89zl3y,1,34.9,21,2023-01-20T19:22:08.706Z,2023-01-20T19:22:17Z,3986070521,56,Back,3986070525,141,49.3,3986070523,140,18.0,3986070527,212,26.2,3986070529,213,2.3,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916909,169,1,1,19,46,xcevba75jfkrg4s6tl89zl3y,1,25.3,51.9,2023-01-20T19:22:17.444Z,2023-01-20T19:54:24Z,3986070645,213,5.5,3986070643,212,44.0,3986070637,56,Right,3986070641,141,4.3,3986070639,140,53.7,3986070647,1,,3986070635,155,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916949,170,1,1,19,49,xcevba75jfkrg4s6tl89zl3y,1,56.8,5.5,2023-01-20T19:22:20.418Z,2023-01-20T19:22:27Z,3986070861,141,10.6,3986070865,213,0.2,3986070863,212,15.1,3986070859,140,70.8,3986070857,56,Right,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916955,171,4,1,19,51,xcevba75jfkrg4s6tl89zl3y,1,67.4,9.9,2023-01-20T19:22:22.701Z,2023-01-20T19:22:27Z,3986070911,233,196,3986070905,286,,3986070903,152,,3986070901,56,Right,3986070897,13,,3986070899,294,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498916935,196,4,1,19,51,1fttb31hnskynpku8qd09yhm8,0,32.6,90.1,2023-01-20T19:22:22.702Z,2023-01-20T19:22:27Z,3986070917,233,171,3986070775,13,,3986070777,294,,3986070779,56,Back,3986070781,152,,3986070783,285,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498917017,172,1,1,20,4,xcevba75jfkrg4s6tl89zl3y,0,65.2,12.3,2023-01-20T19:22:35.683Z,2023-01-20T19:22:37Z,3986071259,5,,3986071263,152,,3986071267,140,68.5,3986071265,56,Center,3986071269,141,48.2,3986071273,213,1.4,3986071261,155,,3986071271,212,24.7,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498917031,197,8,1,20,7,1fttb31hnskynpku8qd09yhm8,1,31.8,45.2,2023-01-20T19:22:38.478Z,2023-01-20T19:22:38Z,3986071339,56,Back,,,,,,,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498917047,198,49,1,20,8,1fttb31hnskynpku8qd09yhm8,1,29.6,36.3,2023-01-20T19:22:39.487Z,2023-01-20T19:22:39Z,,,,,,,,,,,,,,,,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498917055,199,1,1,20,8,1fttb31hnskynpku8qd09yhm8,0,29.6,36.3,2023-01-20T19:22:39.614Z,2023-01-20T19:23:54Z,3986071503,213,5.6,3986071497,140,38.9,3986071495,56,Back,3986071501,212,12.7,3986071499,141,24.3,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498917059,200,3,1,20,9,1fttb31hnskynpku8qd09yhm8,0,35.1,27.8,2023-01-20T19:22:40.830Z,2023-01-20T19:23:55Z,3986071511,56,Back,3986071605,286,,3986071661,233,173,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498917069,173,7,1,20,9,xcevba75jfkrg4s6tl89zl3y,1,64.9,72.2,2023-01-20T19:22:40.831Z,2023-01-20T19:22:43Z,3986071653,285,,3986071649,233,200,3986071559,56,Center,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498917117,174,1,1,20,11,xcevba75jfkrg4s6tl89zl3y,1,68.3,70.2,2023-01-20T19:22:42.403Z,2023-01-20T19:22:50Z,3986071853,212,30.9,3986071855,213,3.1,3986071849,140,38.9,3986071847,56,Back,3986071851,141,71.8,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498917135,175,1,1,20,18,xcevba75jfkrg4s6tl89zl3y,1,36.1,71.1,2023-01-20T19:22:50.147Z,2023-01-20T19:22:52Z,3986071989,140,27.5,3986071987,56,Back,3986071993,212,12.2,3986071995,213,3.9,3986071991,141,59.1,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498917223,176,1,1,20,21,xcevba75jfkrg4s6tl89zl3y,1,25.9,58.4,2023-01-20T19:22:52.483Z,2023-01-20T19:23:10Z,3986072525,56,Back,3986072533,213,3.9,3986072531,212,19.0,3986072527,140,12.8,3986072529,141,39.1,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498917237,177,1,1,20,39,xcevba75jfkrg4s6tl89zl3y,1,12.1,38.9,2023-01-20T19:23:10.307Z,2023-01-20T19:23:13Z,3986072645,56,Back,3986072647,140,22.0,3986072649,141,22.5,3986072653,213,5.5,3986072651,212,15.2,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
