id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/10/value,qualifier/14/value,assist
2526057243,8,1,1,0,15,2uuh2bir8ktof0uxfo06lb4ox,1,14,60.6,2023-03-31T18:02:23.098Z,2023-03-31T18:02:28Z,4150044983,140,33.5,4150044981,56,Back,4150044985,141,77.2,4150044987,212,23.4,4150044989,213,0.5,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057271,9,1,1,0,21,2uuh2bir8ktof0uxfo06lb4ox,1,36.7,67.8,2023-03-31T18:02:28.217Z,2023-03-31T18:02:30Z,4150045143,56,Back,4150045145,140,36.6,4150045151,213,4.7,4150045147,141,33.6,4150045149,212,23.3,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057313,10,1,1,0,23,2uuh2bir8ktof0uxfo06lb4ox,1,36.6,33.6,2023-03-31T18:02:30.528Z,2023-03-31T18:02:34Z,4150045363,213,1.8,4150045361,212,8.9,4150045355,56,Back,4150045359,141,46.3,4150045357,140,34.4,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057327,11,1,1,0,27,2uuh2bir8ktof0uxfo06lb4ox,1,46.4,45.8,2023-03-31T18:02:34.635Z,2023-03-31T18:02:36Z,4150045431,56,Back,4150045433,140,39.9,4150045439,213,2.0,4150045437,212,17.6,4150045435,141,69.7,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057383,12,1,1,0,29,2uuh2bir8ktof0uxfo06lb4ox,1,40.4,69.7,2023-03-31T18:02:36.246Z,2023-03-31T18:02:40Z,4150045733,141,16.4,4150045731,140,45.0,4150045741,1,,4150045737,213,4.8,4150045735,212,36.6,4150045729,56,Back,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057411,13,1,1,0,33,2uuh2bir8ktof0uxfo06lb4ox,0,61.2,12.5,2023-03-31T18:02:40.639Z,2023-03-31T18:02:42Z,4150045861,140,74.1,4150045863,141,30.9,4150045865,212,18.4,4150045867,213,0.7,4150045859,56,Center,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057429,4,8,1,0,37,ch82doz9w9t1sw9ae3a4ffh0j,1,30.9,46.4,2023-03-31T18:02:44.679Z,2023-03-31T18:55:13Z,4150045949,56,Back,,,,,,,,,,,,,,,,,,,,,,ah3d8xugrx3pqaqxcmg06iyok,D. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057437,5,5,1,0,38,ch82doz9w9t1sw9ae3a4ffh0j,0,52,100.6,2023-03-31T18:02:45.168Z,2023-03-31T18:16:15Z,4150045985,347,,4150045983,56,Left,4150046339,233,14,,,,,,,,,,,,,,,,ah3d8xugrx3pqaqxcmg06iyok,D. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057509,14,5,1,0,38,2uuh2bir8ktof0uxfo06lb4ox,1,48,-0.6,2023-03-31T18:02:45.168Z,2023-03-31T18:02:52Z,4150046327,233,5,4150046313,347,,4150046311,56,Back,,,,,,,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057555,15,1,1,0,44,2uuh2bir8ktof0uxfo06lb4ox,1,46.5,0,2023-03-31T18:02:51.695Z,2023-03-31T18:02:56Z,4150046547,140,37.4,4150046551,212,15.7,4150046549,141,17.9,4150046545,56,Back,4150046553,213,2.2,4150046543,107,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057607,16,1,1,0,49,2uuh2bir8ktof0uxfo06lb4ox,1,25.4,37.6,2023-03-31T18:02:56.725Z,2023-03-31T18:02:59Z,4150046825,213,0.9,4150046821,141,58.7,4150046817,56,Back,4150046819,140,35.6,4150046823,212,17.9,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057681,17,1,1,0,52,2uuh2bir8ktof0uxfo06lb4ox,1,38,66.7,2023-03-31T18:02:59.802Z,2023-03-31T18:03:05Z,4150047179,141,93.6,4150047177,140,57.6,4150047175,56,Left,4150047183,213,0.7,4150047181,212,27.5,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057687,18,61,1,0,57,2uuh2bir8ktof0uxfo06lb4ox,0,43,93.9,2023-03-31T18:03:05.067Z,2023-03-31T18:03:05Z,4150047203,56,Back,,,,,,,,,,,,,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057707,6,49,1,0,59,ch82doz9w9t1sw9ae3a4ffh0j,1,88.2,12,2023-03-31T18:03:06.968Z,2023-03-31T18:03:07Z,,,,,,,,,,,,,,,,,,,,,,,,,81lcssd0e5g5rerdpyjlrkkyc,A. Boumenjal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057781,7,1,1,1,1,ch82doz9w9t1sw9ae3a4ffh0j,1,94.8,23.4,2023-03-31T18:03:08.792Z,2023-03-31T18:55:29Z,4150047655,213,1.5,4150051147,154,,4150051145,210,13,4150047651,141,48.4,4150047649,140,95.6,4150047647,56,Center,4150047653,212,17.0,,,,81lcssd0e5g5rerdpyjlrkkyc,A. Boumenjal,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057785,8,13,1,1,4,ch82doz9w9t1sw9ae3a4ffh0j,1,95.2,47.4,2023-03-31T18:03:11.800Z,2023-03-31T18:55:29Z,4150051181,231,48.0,4150051161,154,,4150241715,16,,4150051169,103,22.2,4150051175,146,97.8,4150051177,147,79.2,4150047673,22,,4150047677,56,Center,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,4150051173,328,4150050611,72,4150051159,29,4150051163,55,7,4150051157,73,4150050617,153,4150051171,214,4150051167,102,66.1,4150051179,230,98.0,,,,,,,
2526057813,9,1,1,1,7,ch82doz9w9t1sw9ae3a4ffh0j,0,96.2,84.1,2023-03-31T18:03:14.647Z,2023-03-31T18:03:15Z,4150047815,155,,4150047817,56,Center,4150047825,213,4.5,4150047823,212,21.6,4150047819,140,92.8,4150047821,141,52.7,4150047813,2,,,,,a6vduk9b8pcf250he49x1vitw,T. Augustinus-Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057843,19,12,1,1,8,2uuh2bir8ktof0uxfo06lb4ox,1,8.6,53.9,2023-03-31T18:03:16.099Z,2023-03-31T18:03:18Z,4150047963,15,,4150047941,212,36.1,4150047935,56,Back,4150047943,213,5.2,4150047937,140,23.7,4150047939,141,6.2,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057883,10,1,1,1,11,ch82doz9w9t1sw9ae3a4ffh0j,1,73.6,93.5,2023-03-31T18:03:19.064Z,2023-03-31T18:03:21Z,4150048137,141,89.4,4150048135,140,84.0,4150048139,212,11.3,4150048141,213,6.0,4150048133,56,Left,,,,,,,,,,asvxbmdd5j5tlz2fo1jpcrrx0,J. Vertrouwd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057889,11,1,1,1,14,ch82doz9w9t1sw9ae3a4ffh0j,1,84,89.4,2023-03-31T18:03:21.128Z,2023-03-31T18:03:26Z,4150048163,140,74.4,4150048161,56,Left,4150048169,213,2.7,4150048167,212,11.3,4150048165,141,96.9,,,,,,,,,,a6vduk9b8pcf250he49x1vitw,T. Augustinus-Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057895,12,1,1,1,15,ch82doz9w9t1sw9ae3a4ffh0j,0,74.4,97.1,2023-03-31T18:03:22.167Z,2023-03-31T18:03:22Z,4150048211,212,5.9,4150048213,213,5.0,4150048207,140,76.2,4150048209,141,88.9,4150048205,56,Left,,,,,,,,,,asvxbmdd5j5tlz2fo1jpcrrx0,J. Vertrouwd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057917,20,49,1,1,17,2uuh2bir8ktof0uxfo06lb4ox,1,24,22.2,2023-03-31T18:03:24.245Z,2023-03-31T18:03:24Z,,,,,,,,,,,,,,,,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057941,21,1,1,1,17,2uuh2bir8ktof0uxfo06lb4ox,1,24,22.2,2023-03-31T18:03:24.657Z,2023-03-31T18:03:25Z,4150048447,212,7.7,4150048445,141,27.3,4150048443,140,30.6,4150048441,56,Back,4150048449,213,0.5,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057965,22,1,1,1,18,2uuh2bir8ktof0uxfo06lb4ox,1,30.6,27.3,2023-03-31T18:03:25.455Z,2023-03-31T18:03:27Z,4150048549,141,30.0,4150048551,212,4.6,4150048547,140,26.6,4150048545,56,Back,4150048553,213,2.7,,,,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057985,13,45,1,1,20,ch82doz9w9t1sw9ae3a4ffh0j,0,71.8,72.2,2023-03-31T18:03:27.446Z,2023-03-31T18:03:30Z,4150048687,286,,4150048685,56,Center,4150048743,233,23,,,,,,,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057979,23,3,1,1,20,2uuh2bir8ktof0uxfo06lb4ox,1,28.2,27.8,2023-03-31T18:03:27.446Z,2023-03-31T18:03:30Z,4150048717,233,13,4150048653,56,Back,4150048655,285,,,,,,,,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057999,24,1,1,1,21,2uuh2bir8ktof0uxfo06lb4ox,1,28.4,17.3,2023-03-31T18:03:28.435Z,2023-03-31T18:03:30Z,4150048765,141,4.4,4150048769,213,5.4,4150048767,212,11.1,4150048761,56,Back,4150048763,140,34.8,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058009,25,1,1,1,23,2uuh2bir8ktof0uxfo06lb4ox,0,35.3,5.2,2023-03-31T18:03:30.445Z,2023-03-31T18:03:31Z,4150048823,140,39.8,4150048821,56,Back,4150048829,213,0.6,4150048827,212,5.7,4150048825,141,9.8,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058031,14,49,1,1,25,ch82doz9w9t1sw9ae3a4ffh0j,1,59.3,83.5,2023-03-31T18:03:32.392Z,2023-03-31T18:03:32Z,,,,,,,,,,,,,,,,,,,,,,,,,5q6qsh7qw0f9y754i3ylqfl04,I. Jenner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058045,15,50,1,1,26,ch82doz9w9t1sw9ae3a4ffh0j,1,55,85,2023-03-31T18:03:33.629Z,2023-03-31T18:03:35Z,4150048987,56,Left,4150048989,286,,4150049097,233,26,,,,,,,,,,,,,,,,5q6qsh7qw0f9y754i3ylqfl04,I. Jenner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058059,26,7,1,1,26,2uuh2bir8ktof0uxfo06lb4ox,1,45,15,2023-03-31T18:03:33.630Z,2023-03-31T18:03:35Z,4150049041,285,,4150049055,233,15,4150049039,56,Back,,,,,,,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058061,27,49,1,1,27,2uuh2bir8ktof0uxfo06lb4ox,1,48.6,11.9,2023-03-31T18:03:34.387Z,2023-03-31T18:03:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058087,28,1,1,1,27,2uuh2bir8ktof0uxfo06lb4ox,1,55.4,11.6,2023-03-31T18:03:35.034Z,2023-03-31T18:03:37Z,4150049191,213,0.6,4150049189,212,9.6,4150049183,56,Right,4150049187,141,19.7,4150049185,140,62.9,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058093,29,1,1,1,29,2uuh2bir8ktof0uxfo06lb4ox,1,65.1,21.3,2023-03-31T18:03:36.874Z,2023-03-31T18:03:38Z,4150049229,140,61.5,4150049235,213,2.2,4150049227,56,Center,4150049231,141,28.8,4150049233,212,6.3,,,,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058095,30,1,1,1,30,2uuh2bir8ktof0uxfo06lb4ox,0,61.5,28.8,2023-03-31T18:03:38.069Z,2023-03-31T18:03:39Z,4150049309,286,,4150049241,157,,4150049253,1,,4150049249,212,2.1,4150049299,236,,4150049247,141,30.4,4150049245,140,63.2,4150049243,56,Center,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,4150049303,233,4150049251,213,,,,,,,,,,,,,,,,,,16,0.5,,,,,
2526058101,16,74,1,1,30,ch82doz9w9t1sw9ae3a4ffh0j,1,46.2,67.5,2023-03-31T18:03:38.070Z,2023-03-31T18:16:19Z,4150049345,233,30,4150049275,285,,4150049273,56,Back,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058139,17,4,1,1,34,ch82doz9w9t1sw9ae3a4ffh0j,1,67.5,69.8,2023-03-31T18:03:41.992Z,2023-03-31T18:03:44Z,4150049651,233,31,4150049473,13,,4150049481,286,,4150049475,56,Center,4150049479,265,,4150049477,152,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058167,31,4,1,1,34,2uuh2bir8ktof0uxfo06lb4ox,0,32.5,30.2,2023-03-31T18:03:41.993Z,2023-03-31T18:03:45Z,4150049597,152,,4150049595,56,Back,4150049601,285,,4150049687,233,17,4150049599,265,,4150049593,13,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058623,18,2,1,2,13,ch82doz9w9t1sw9ae3a4ffh0j,1,64.9,75.6,2023-03-31T18:04:20.442Z,2023-03-31T18:56:08Z,4150243305,7,ah3d8xugrx3pqaqxcmg06iyok,4150051907,152,,4150051911,140,89.5,4150051913,141,40.4,4150051903,5,,4150051919,1,,4150051909,56,Center,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058809,33,55,1,2,13,2uuh2bir8ktof0uxfo06lb4ox,1,11.1,60.4,2023-03-31T18:04:20.443Z,2023-03-31T19:03:32Z,,,,,,,,,,,,,,,,,,,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058649,32,43,1,2,16,2uuh2bir8ktof0uxfo06lb4ox,1,0,0,2023-03-31T18:04:23.749Z,2023-03-31T18:04:30Z,4150052049,212,9.5,4150052051,213,0.8,4150052043,56,Back,4150052047,141,66.7,4150052329,144,12,4150052045,140,16.8,4150052077,15,0,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058735,19,43,1,2,21,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-03-31T18:04:29.002Z,2023-03-31T18:56:06Z,4150052839,233,33,4150052453,294,0,4150052451,13,0,4150052459,152,0,4150052461,286,0,4150243503,144,4,4150052455,56,Center,,,,ah3d8xugrx3pqaqxcmg06iyok,D. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058847,34,1,1,2,30,2uuh2bir8ktof0uxfo06lb4ox,1,12.7,61.2,2023-03-31T18:04:37.729Z,2023-03-31T18:04:39Z,4150052953,141,89.3,4150052949,56,Back,4150052951,140,32.6,4150052947,152,,4150052945,5,,4150052957,213,0.7,4150052955,212,28.3,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058861,35,1,1,2,32,2uuh2bir8ktof0uxfo06lb4ox,1,32.6,89.3,2023-03-31T18:04:39.722Z,2023-03-31T18:04:40Z,4150053011,141,82.1,4150053013,212,4.9,4150053015,213,4.7,4150053007,56,Back,4150053009,140,32.4,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058913,36,1,1,2,33,2uuh2bir8ktof0uxfo06lb4ox,1,32.4,82.1,2023-03-31T18:04:40.480Z,2023-03-31T18:04:43Z,4150053237,141,89.4,4150053241,213,0.9,4150053239,212,6.3,4150053233,140,36.1,4150053231,56,Back,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058945,37,1,1,2,36,2uuh2bir8ktof0uxfo06lb4ox,1,40.1,90,2023-03-31T18:04:43.689Z,2023-03-31T18:04:45Z,4150053379,140,36.6,4150053377,56,Back,4150053385,213,3.7,4150053383,212,4.3,4150053381,141,86.6,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058985,38,1,1,2,38,2uuh2bir8ktof0uxfo06lb4ox,1,36.6,82.9,2023-03-31T18:04:45.351Z,2023-03-31T18:04:49Z,4150053577,56,Back,4150053591,1,,4150053589,213,4.7,4150053581,140,37.1,4150053587,212,32.4,4150053585,141,35.2,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526059013,39,1,1,2,42,2uuh2bir8ktof0uxfo06lb4ox,1,41.2,32.8,2023-03-31T18:04:49.635Z,2023-03-31T18:04:52Z,4150053711,56,Center,4150053713,140,56.4,4150053715,141,48.2,4150053719,213,0.6,4150053717,212,19.1,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
