id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,assist,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2465122737,8,1,1,0,25,zjawy6qdzk3y69v5pa3zl2cb,1,53.5,80.7,2022-09-30T18:02:22.012Z,2022-09-30T18:03:04Z,3807394587,189,,3807392465,141,81.1,3807392463,140,56.3,3807392469,213,0.1,3807392467,212,3.0,3807392461,56,Left,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122741,9,1,1,0,26,zjawy6qdzk3y69v5pa3zl2cb,1,56.3,81.1,2022-09-30T18:02:22.611Z,2022-09-30T18:02:23Z,3807392493,140,61.5,3807392499,213,5.2,3807392495,141,66.1,3807392497,212,11.6,3807392491,56,Center,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122767,10,1,1,0,27,zjawy6qdzk3y69v5pa3zl2cb,1,61.5,66.1,2022-09-30T18:02:23.404Z,2022-09-30T18:02:26Z,3807392599,212,11.4,3807392601,213,2.8,3807392597,141,72.1,3807392595,140,51.4,3807392593,56,Center,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122783,11,1,1,0,29,zjawy6qdzk3y69v5pa3zl2cb,1,51.4,72.1,2022-09-30T18:02:26.012Z,2022-09-30T18:02:28Z,3807392715,213,4.4,3807392709,140,43.7,3807392707,56,Back,3807392711,141,31.4,3807392713,212,28.8,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122793,12,1,1,0,31,zjawy6qdzk3y69v5pa3zl2cb,1,43.2,31.4,2022-09-30T18:02:28.100Z,2022-09-30T18:02:30Z,3807392763,140,58.7,3807392767,212,18.7,3807392765,141,17.8,3807392761,56,Right,3807392769,213,5.8,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122827,13,1,1,0,33,zjawy6qdzk3y69v5pa3zl2cb,1,58.7,17.8,2022-09-30T18:02:29.924Z,2022-09-30T18:02:31Z,3807392915,140,50.2,3807392917,141,25.7,3807392919,212,10.4,3807392913,56,Center,3807392921,213,2.6,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122855,14,1,1,0,35,zjawy6qdzk3y69v5pa3zl2cb,1,50.2,25.8,2022-09-30T18:02:31.780Z,2022-09-30T18:02:35Z,3807393075,1,,3807393063,155,,3807393067,140,78.8,3807393069,141,5.5,3807393071,212,33.1,3807393065,56,Right,3807393073,213,5.9,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122907,15,1,1,0,39,zjawy6qdzk3y69v5pa3zl2cb,1,93.7,9.7,2022-09-30T18:02:35.723Z,2022-09-30T18:02:41Z,3807393341,141,70.7,3807393347,1,,3807393339,140,82.4,3807393337,56,Center,3807393343,212,43.1,3807393333,2,,3807393345,213,1.8,3807393335,155,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122991,16,1,1,0,44,zjawy6qdzk3y69v5pa3zl2cb,1,81.7,68.6,2022-09-30T18:02:40.964Z,2022-09-30T18:02:50Z,3807393815,56,Center,3807393823,213,3.2,3807393819,141,68.2,3807393817,140,70.9,3807393821,212,11.3,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122999,17,4,1,0,52,zjawy6qdzk3y69v5pa3zl2cb,1,74.9,94.2,2022-09-30T18:02:48.274Z,2022-09-30T18:02:50Z,3807393853,56,Left,3807393859,286,,3807393871,233,4,3807393857,265,,3807393851,13,,3807393855,152,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465122981,4,4,1,0,52,ch82doz9w9t1sw9ae3a4ffh0j,0,25.1,5.8,2022-09-30T18:02:48.275Z,2022-09-30T18:02:51Z,3807393767,13,,3807393773,265,,3807393769,56,Back,3807393775,285,,3807393771,152,,3807393885,233,17,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123363,18,1,1,1,21,zjawy6qdzk3y69v5pa3zl2cb,1,75.4,92.7,2022-09-30T18:03:17.180Z,2022-09-30T18:52:23Z,3807395611,141,54.1,3807395613,212,30.3,3807396247,210,13,3807395615,213,5.2,3807395603,152,,3807396249,154,,3807395607,56,Center,3807395601,155,,2pva2d9if0phol0efqnur68a2,C. Giousis,1,3807395599,5,3807395597,2,3807395609,140,89.8,,,,,,,,,,,,,,,,,,,,,,,,
2465123369,19,13,1,1,23,zjawy6qdzk3y69v5pa3zl2cb,1,89.7,54.4,2022-09-30T18:03:19.195Z,2022-09-30T18:05:46Z,3807396263,103,75,3807396261,102,61.8,3807396257,55,18,3807395641,56,Center,3807395903,328,,3807396265,214,,3807396255,154,,3807396269,231,51.3,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,3807396267,230,3807395895,15,3807396251,77,,97.1,3807395893,24,3807395639,17,3807396253,29,,,,,,,,,,,,,,,,,
2465123353,5,5,1,1,23,ch82doz9w9t1sw9ae3a4ffh0j,1,-1.2,44.3,2022-09-30T18:03:20.084Z,2022-09-30T18:03:22Z,3807395547,56,Back,3807395549,346,,3807395731,233,20,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123379,20,5,1,1,23,zjawy6qdzk3y69v5pa3zl2cb,0,101.2,55.7,2022-09-30T18:03:20.084Z,2022-09-30T18:07:39Z,3807395735,233,5,3807395697,56,Center,3807395699,346,,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123509,6,1,1,1,36,ch82doz9w9t1sw9ae3a4ffh0j,1,5.4,59.6,2022-09-30T18:03:32.674Z,2022-09-30T18:03:34Z,3807396419,141,47.6,3807396423,213,4.4,3807396417,140,2.7,3807396427,237,,3807396421,212,8.6,3807396413,124,,3807396415,56,Back,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123577,7,1,1,1,38,ch82doz9w9t1sw9ae3a4ffh0j,1,2.7,47.6,2022-09-30T18:03:34.818Z,2022-09-30T18:03:38Z,3807396771,212,18.6,3807396765,56,Back,3807396773,213,1.5,3807396767,140,4.8,3807396769,141,74.7,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123617,8,1,1,1,42,ch82doz9w9t1sw9ae3a4ffh0j,0,14.5,81.8,2022-09-30T18:03:38.834Z,2022-09-30T18:03:42Z,3807397003,141,77.2,3807397009,1,,3807397001,140,78.1,3807397007,213,6.2,3807396999,56,Center,3807396997,155,,3807397005,212,66.9,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123627,21,49,1,1,46,zjawy6qdzk3y69v5pa3zl2cb,1,29.2,17.5,2022-09-30T18:03:42.907Z,2022-09-30T18:03:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123649,22,1,1,1,47,zjawy6qdzk3y69v5pa3zl2cb,1,27.7,18.6,2022-09-30T18:03:43.420Z,2022-09-30T18:03:45Z,3807397133,56,Back,3807397143,141,44.3,3807397149,213,2.3,3807397147,212,23.7,3807397139,140,12.4,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123779,23,1,1,1,48,zjawy6qdzk3y69v5pa3zl2cb,1,12.3,44.4,2022-09-30T18:03:45.163Z,2022-09-30T18:03:53Z,3807397685,56,Back,3807397691,212,18.7,3807397693,213,0.9,3807397689,141,66.2,3807397687,140,23.2,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123791,24,1,1,1,57,zjawy6qdzk3y69v5pa3zl2cb,0,51.8,86.7,2022-09-30T18:03:53.482Z,2022-09-30T18:03:55Z,3807397763,155,,3807397775,1,,3807397767,140,83.1,3807397769,141,58.7,3807397771,212,38.0,3807397773,213,5.8,3807397765,56,Center,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123797,9,8,1,1,59,ch82doz9w9t1sw9ae3a4ffh0j,1,20.4,47.9,2022-09-30T18:03:55.523Z,2022-09-30T18:03:55Z,3807397795,15,,3807397793,56,Back,,,,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123817,10,49,1,2,0,ch82doz9w9t1sw9ae3a4ffh0j,1,23.3,38,2022-09-30T18:03:57.123Z,2022-09-30T18:03:57Z,,,,,,,,,,,,,,,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123835,11,1,1,2,1,ch82doz9w9t1sw9ae3a4ffh0j,1,23.3,38,2022-09-30T18:03:57.380Z,2022-09-30T18:03:58Z,3807397991,141,1.3,3807397987,56,Back,3807397993,212,30.0,3807397989,140,39.1,3807397995,213,5.3,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123847,12,1,1,2,2,ch82doz9w9t1sw9ae3a4ffh0j,1,39.1,1.3,2022-09-30T18:03:58.786Z,2022-09-30T18:04:00Z,3807398051,212,18.2,3807398045,56,Back,3807398053,213,2.8,3807398047,140,22.9,3807398049,141,11.0,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123899,13,1,1,2,3,ch82doz9w9t1sw9ae3a4ffh0j,0,22.9,11,2022-09-30T18:04:00.034Z,2022-09-30T18:04:03Z,3807398303,140,54.7,3807398299,155,,3807398307,212,33.7,3807398301,56,Right,3807398309,213,0.1,3807398311,1,,3807398305,141,17.4,,,,721sqdm51rybsfytf68tagq38,W. Kooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123909,25,1,1,2,7,zjawy6qdzk3y69v5pa3zl2cb,0,41.4,88.2,2022-09-30T18:04:03.395Z,2022-09-30T18:04:04Z,3807398357,212,20.3,3807398351,56,Left,3807398355,141,83.8,3807398359,213,6.1,3807398353,140,60.5,3807398349,3,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123975,14,1,1,2,8,ch82doz9w9t1sw9ae3a4ffh0j,1,39,12.9,2022-09-30T18:04:04.723Z,2022-09-30T18:04:07Z,3807398695,213,2.0,3807398685,157,,3807398691,141,44.0,3807398697,1,,3807398687,56,Back,3807398689,140,30.6,3807398693,212,22.9,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124025,15,1,1,2,11,ch82doz9w9t1sw9ae3a4ffh0j,1,30.6,44,2022-09-30T18:04:07.523Z,2022-09-30T18:04:10Z,3807398929,3,,3807398941,212,12.8,3807398937,141,62.7,3807398931,56,Back,3807398943,213,1.5,3807398933,140,31.6,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124097,16,1,1,2,14,ch82doz9w9t1sw9ae3a4ffh0j,0,31.5,65.8,2022-09-30T18:04:10.866Z,2022-09-30T18:04:15Z,3807399305,1,,3807399295,56,Left,3807399293,155,,3807399301,212,51.4,3807399297,140,74.5,3807399299,141,100.0,3807399303,213,0.5,,,,df5rxx2r305pdtf28967fuxyi,A. Lottin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124101,17,5,1,2,19,ch82doz9w9t1sw9ae3a4ffh0j,0,73.2,102,2022-09-30T18:04:15.395Z,2022-09-30T18:04:28Z,3807399311,56,Left,3807400303,233,26,3807399313,347,,,,,,,,,,,,,,,,,df5rxx2r305pdtf28967fuxyi,A. Lottin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124301,26,5,1,2,19,zjawy6qdzk3y69v5pa3zl2cb,1,26.8,-2,2022-09-30T18:04:15.395Z,2022-09-30T18:07:40Z,3807400223,347,,3807400221,56,Back,3807400265,233,17,,,,,,,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124337,27,1,1,2,31,zjawy6qdzk3y69v5pa3zl2cb,0,31.3,0,2022-09-30T18:04:28.107Z,2022-09-30T18:04:30Z,3807400425,213,0.2,3807400415,107,,3807400421,141,6.3,3807400431,1,,3807400417,56,Right,3807400419,140,59.9,3807400423,212,30.5,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124389,18,1,1,2,35,ch82doz9w9t1sw9ae3a4ffh0j,1,35.2,95.7,2022-09-30T18:04:31.650Z,2022-09-30T18:04:33Z,3807400711,3,,3807400717,141,69.0,3807400719,212,20.5,3807400713,56,Back,3807400721,213,5.2,3807400715,140,44.2,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124395,19,49,1,2,37,ch82doz9w9t1sw9ae3a4ffh0j,1,44.2,69,2022-09-30T18:04:33.523Z,2022-09-30T18:04:33Z,,,,,,,,,,,,,,,,,,,,,,,,,df5rxx2r305pdtf28967fuxyi,A. Lottin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124419,20,1,1,2,37,ch82doz9w9t1sw9ae3a4ffh0j,1,44.2,69,2022-09-30T18:04:33.730Z,2022-09-30T18:04:36Z,3807400871,212,26.9,3807400873,213,4.1,3807400865,56,Back,3807400869,141,37.7,3807400867,140,28.5,,,,,,,,,,df5rxx2r305pdtf28967fuxyi,A. Lottin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124441,21,1,1,2,40,ch82doz9w9t1sw9ae3a4ffh0j,1,28.5,37.7,2022-09-30T18:04:36.178Z,2022-09-30T18:04:38Z,3807400975,1,,3807400963,155,,3807400967,140,46.6,3807400969,141,84.5,3807400971,212,37.1,3807400965,56,Back,3807400973,213,1.0,,,,721sqdm51rybsfytf68tagq38,W. Kooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124469,22,1,1,2,42,ch82doz9w9t1sw9ae3a4ffh0j,1,46.6,84.5,2022-09-30T18:04:38.194Z,2022-09-30T18:04:39Z,3807401103,140,28.7,3807401107,212,19.8,3807401101,56,Back,3807401109,213,2.8,3807401105,141,93.5,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124515,23,1,1,2,43,ch82doz9w9t1sw9ae3a4ffh0j,1,28.7,93.5,2022-09-30T18:04:39.858Z,2022-09-30T18:04:43Z,3807401335,56,Back,3807401337,140,20.8,3807401341,212,14.0,3807401339,141,76.9,3807401343,213,4.1,,,,,,,,,,asvxbmdd5j5tlz2fo1jpcrrx0,J. Vertrouwd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124567,24,1,1,2,46,ch82doz9w9t1sw9ae3a4ffh0j,1,20.8,76.9,2022-09-30T18:04:42.914Z,2022-09-30T18:04:47Z,3807401629,141,42.4,3807401631,212,23.6,3807401627,140,23.0,3807401635,213,4.8,3807401625,56,Back,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124605,25,1,1,2,50,ch82doz9w9t1sw9ae3a4ffh0j,1,23,42.4,2022-09-30T18:04:47.090Z,2022-09-30T18:04:49Z,3807401829,140,41.6,3807401827,56,Back,3807401831,141,46.0,3807401833,212,19.7,3807401835,213,0.1,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124615,26,3,1,2,51,ch82doz9w9t1sw9ae3a4ffh0j,0,37.6,45.6,2022-09-30T18:04:48.114Z,2022-09-30T18:04:51Z,3807401905,286,,3807401903,56,Back,3807402075,233,28,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124627,28,7,1,2,51,zjawy6qdzk3y69v5pa3zl2cb,1,62.4,54.4,2022-09-30T18:04:48.115Z,2022-09-30T18:04:51Z,3807401997,56,Center,3807401999,285,,3807402049,233,26,,,,,,,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124635,29,49,1,2,54,zjawy6qdzk3y69v5pa3zl2cb,1,57.7,42.3,2022-09-30T18:04:50.363Z,2022-09-30T18:04:50Z,,,,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124651,30,1,1,2,54,zjawy6qdzk3y69v5pa3zl2cb,1,57.7,42.3,2022-09-30T18:04:50.442Z,2022-09-30T18:04:51Z,3807402099,213,1.6,3807402097,212,13.3,3807402095,141,61.9,3807402091,56,Center,3807402093,140,57.2,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
