id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2524798911,8,1,1,0,18,b94pf87be9ojdgnrs5mst80un,1,62.8,21.5,2023-03-26T12:32:21.648Z,2023-03-26T12:32:31Z,4124757917,56,Center,4124757933,156,,4124757925,213,2.4,4124757921,141,28.9,4124757923,212,7.7,4124757919,140,57.2,,,,,,,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524798927,9,1,1,0,19,b94pf87be9ojdgnrs5mst80un,0,57.2,28.9,2023-03-26T12:32:22.960Z,2023-03-26T12:32:25Z,4124758027,213,6.0,4124758033,1,,4124758017,141,16.2,4124758023,212,35.9,4124758009,140,90.4,4124757991,56,Right,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524798965,4,1,1,0,20,z9phg19papi9f5fd6qxzr836,1,10.2,83.4,2023-03-26T12:32:23.519Z,2023-03-26T13:20:31Z,4124758181,140,7.2,4124758185,212,14.5,4124758187,213,4.5,4124758179,56,Back,4124758183,141,62.6,,,,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524798979,5,1,1,0,23,z9phg19papi9f5fd6qxzr836,0,7.2,62.6,2023-03-26T12:32:26.335Z,2023-03-26T13:20:31Z,4124758245,213,0,4124758237,56,Center,4124758241,141,62.6,4124758247,1,,4124758243,212,48.8,4124758239,140,53.7,4124758235,157,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799133,6,5,1,0,29,z9phg19papi9f5fd6qxzr836,1,36.2,101.2,2023-03-26T12:32:32.558Z,2023-03-26T13:20:32Z,4124759043,347,,4124870637,233,11,4124759041,56,Back,,,,,,,,,,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799001,11,5,1,0,29,b94pf87be9ojdgnrs5mst80un,0,63.8,-1.2,2023-03-26T12:32:32.558Z,2023-03-26T13:26:39Z,4124758377,56,Right,4124866037,233,6,4124758379,347,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524798997,10,1,1,0,29,b94pf87be9ojdgnrs5mst80un,0,41.6,42.7,2023-03-26T12:32:32.881Z,2023-03-26T12:32:34Z,4124758359,212,33.9,4124758353,56,Right,4124758361,213,5.2,4124758355,140,55.9,4124758363,1,,4124758351,3,,4124758357,141,0.0,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799145,7,1,1,0,44,z9phg19papi9f5fd6qxzr836,1,52.7,100,2023-03-26T12:32:47.758Z,2023-03-26T13:20:30Z,4124759111,1,,4124759107,212,21.5,4124759105,141,73.8,4124759101,56,Center,4124759103,140,63.2,4124759109,213,5.2,4124759099,107,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799167,8,1,1,0,46,z9phg19papi9f5fd6qxzr836,1,63.2,73.8,2023-03-26T12:32:49.215Z,2023-03-26T13:20:30Z,4124759187,56,Left,4124759195,213,2.1,4124759191,141,88.8,4124759193,212,12.0,4124759189,140,57.2,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799173,9,61,1,0,48,z9phg19papi9f5fd6qxzr836,0,57.8,96.3,2023-03-26T12:32:51.472Z,2023-03-26T13:20:30Z,4124759207,56,Left,,,,,,,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799175,10,5,1,0,48,z9phg19papi9f5fd6qxzr836,0,61.2,101,2023-03-26T12:32:51.935Z,2023-03-26T13:26:40Z,4124759209,56,Left,4124759211,347,,4124883437,233,12,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799169,12,5,1,0,48,b94pf87be9ojdgnrs5mst80un,1,38.8,-1,2023-03-26T12:32:51.935Z,2023-03-26T13:26:39Z,4124759203,56,Back,4124883433,233,10,4124759205,347,,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799265,13,1,1,1,3,b94pf87be9ojdgnrs5mst80un,1,44.7,0,2023-03-26T12:33:06.322Z,2023-03-26T12:33:07Z,4124759723,213,1.6,4124759719,141,15.6,4124759713,107,,4124759715,56,Back,4124759717,140,43.9,4124759721,212,11.4,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799279,14,1,1,1,4,b94pf87be9ojdgnrs5mst80un,1,43.9,15.6,2023-03-26T12:33:07.503Z,2023-03-26T12:33:40Z,4124759805,56,Back,4124759815,141,8.8,4124759809,140,38.6,4124759819,212,7.2,4124759823,213,3.8,,,,,,,,,,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799305,15,1,1,1,6,b94pf87be9ojdgnrs5mst80un,0,38.6,8.8,2023-03-26T12:33:10.096Z,2023-03-26T12:33:13Z,4124759943,213,1.2,4124759935,56,Left,4124759937,140,56.7,4124759939,141,92.0,4124759945,1,,4124759941,212,59.7,4124759933,157,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799347,11,3,1,1,7,z9phg19papi9f5fd6qxzr836,1,40.2,7.3,2023-03-26T12:33:11.087Z,2023-03-26T13:20:33Z,4124870593,233,16,4124760143,286,,4124760141,56,Back,,,,,,,,,,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799319,16,45,1,1,7,b94pf87be9ojdgnrs5mst80un,0,59.8,92.7,2023-03-26T12:33:11.087Z,2023-03-26T13:20:33Z,4124760035,285,,4124866089,233,11,4124760033,56,Left,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799351,12,3,1,1,10,z9phg19papi9f5fd6qxzr836,0,55.6,12,2023-03-26T12:33:13.582Z,2023-03-26T14:31:20Z,4124760165,56,Right,4124760167,286,,4125044939,233,17,,,,,,,,,,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799335,17,7,1,1,10,b94pf87be9ojdgnrs5mst80un,1,44.4,88,2023-03-26T12:33:13.583Z,2023-03-26T14:31:19Z,4124760097,56,Back,4124760103,285,,4125044917,233,12,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799339,18,49,1,1,14,b94pf87be9ojdgnrs5mst80un,1,48.8,87.4,2023-03-26T12:33:17.489Z,2023-03-26T12:33:17Z,,,,,,,,,,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799377,19,1,1,1,17,b94pf87be9ojdgnrs5mst80un,1,60.2,83.8,2023-03-26T12:33:20.437Z,2023-03-26T12:33:23Z,4124760307,141,93.6,4124760311,213,2.5,4124760305,140,52.5,4124760303,56,Left,4124760309,212,10.5,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799429,20,1,1,1,20,b94pf87be9ojdgnrs5mst80un,1,56,90.3,2023-03-26T12:33:23.119Z,2023-03-26T12:33:41Z,4124760567,56,Back,4124760573,212,22.6,4124760575,213,4.2,4124760569,140,45.0,4124760571,141,61.7,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799451,21,1,1,1,26,b94pf87be9ojdgnrs5mst80un,1,47.2,63.6,2023-03-26T12:33:29.823Z,2023-03-26T12:33:32Z,4124760689,1,,4124760683,212,36.5,4124760687,213,4.5,4124760675,140,40.1,4124760671,56,Back,4124760679,141,11.1,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799483,22,1,1,1,29,b94pf87be9ojdgnrs5mst80un,1,63,39.4,2023-03-26T12:33:32.111Z,2023-03-26T12:33:35Z,4124760833,213,3.1,4124760825,56,Back,4124760829,141,41.2,4124760827,140,38.8,4124760831,212,25.4,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799499,13,49,1,1,29,z9phg19papi9f5fd6qxzr836,1,3.3,85.4,2023-03-26T12:33:32.975Z,2023-03-26T13:20:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799497,23,1,1,1,32,b94pf87be9ojdgnrs5mst80un,0,38.8,41.2,2023-03-26T12:33:35.503Z,2023-03-26T12:33:37Z,4124760899,140,96.7,4124760907,1,,4124760905,213,6.0,4124760901,141,16.8,4124760903,212,63.0,4124760895,155,,4124760897,56,Right,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799569,14,1,1,1,37,z9phg19papi9f5fd6qxzr836,1,7.6,50.3,2023-03-26T12:33:41.055Z,2023-03-26T13:20:29Z,4124761293,141,78.6,4124761297,213,1.3,4124761289,56,Back,4124761295,212,20.0,4124761291,140,12.9,,,,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799597,15,1,1,1,42,z9phg19papi9f5fd6qxzr836,1,14.6,87.5,2023-03-26T12:33:45.807Z,2023-03-26T13:20:28Z,4124761461,56,Back,4124761469,213,6.0,4124761465,141,79.5,4124761467,212,22.8,4124761463,140,35.7,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799645,16,1,1,1,45,z9phg19papi9f5fd6qxzr836,1,30.5,71.9,2023-03-26T12:33:48.175Z,2023-03-26T13:20:28Z,4124761701,141,25.0,4124761697,56,Back,4124761705,213,4.7,4124761699,140,29.0,4124761703,212,31.9,,,,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799663,17,1,1,1,50,z9phg19papi9f5fd6qxzr836,1,54.5,16.6,2023-03-26T12:33:54.095Z,2023-03-26T13:20:27Z,4124761803,140,65.2,4124761809,213,5.7,4124761807,212,13.5,4124761801,56,Right,4124761805,141,5.5,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799687,18,1,1,1,54,z9phg19papi9f5fd6qxzr836,1,64.5,6.4,2023-03-26T12:33:57.215Z,2023-03-26T13:20:27Z,4124761937,212,21.7,4124761931,56,Back,4124761935,141,14.8,4124761933,140,44.6,4124761939,213,2.9,,,,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799695,19,1,1,1,58,z9phg19papi9f5fd6qxzr836,1,44.8,18.2,2023-03-26T12:34:01.535Z,2023-03-26T13:20:27Z,4124761989,212,35.3,4124761991,213,1.8,4124761983,56,Back,4124761993,1,,4124761985,140,38.7,4124761987,141,69.3,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799725,20,1,1,2,0,z9phg19papi9f5fd6qxzr836,1,38.8,69.3,2023-03-26T12:34:03.423Z,2023-03-26T13:20:27Z,4124762135,140,54.0,4124762137,141,93.8,4124762139,212,23.1,4124762133,56,Left,4124762141,213,0.8,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799751,21,4,1,2,7,z9phg19papi9f5fd6qxzr836,1,35.2,86,2023-03-26T12:34:10.751Z,2023-03-26T14:32:54Z,4124762259,294,,4124762261,56,Back,4124762265,286,,4125047869,233,765,4124762263,152,,4124762257,13,,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524853813,765,4,1,2,7,b94pf87be9ojdgnrs5mst80un,0,64.8,14,2023-03-26T12:34:10.752Z,2023-03-26T14:32:55Z,4125047877,233,21,4125047855,294,,4125047857,56,Right,4125047859,152,,4125047861,285,,4125047853,13,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799805,22,1,1,2,12,z9phg19papi9f5fd6qxzr836,1,29.7,86,2023-03-26T12:34:15.391Z,2023-03-26T13:20:26Z,4124762543,5,,4124762549,140,21.0,4124762551,141,72.2,4124762555,213,3.9,4124762547,56,Back,4124762553,212,13.1,4124762545,152,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799821,23,1,1,2,15,z9phg19papi9f5fd6qxzr836,1,21.4,67.1,2023-03-26T12:34:18.767Z,2023-03-26T13:20:26Z,4124762669,1,,4124762663,141,22.7,4124762661,140,38.3,4124762665,212,35.0,4124762659,56,Back,4124762667,213,5.2,,,,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799827,24,1,1,2,19,z9phg19papi9f5fd6qxzr836,1,57.4,14.9,2023-03-26T12:34:22.718Z,2023-03-26T13:20:26Z,4124762723,213,5.3,4124762719,141,3.8,4124762715,56,Right,4124762717,140,62.3,4124762721,212,9.1,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799829,25,1,1,2,22,z9phg19papi9f5fd6qxzr836,0,63.3,3.8,2023-03-26T12:34:25.646Z,2023-03-26T13:20:26Z,4124762739,212,4.0,4124762733,56,Right,4124762741,213,0.5,4124762731,155,,4124762735,140,66.7,4124762737,141,6.4,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524854345,822,44,1,2,27,z9phg19papi9f5fd6qxzr836,1,77.4,36.5,2023-03-26T12:34:30.107Z,2023-03-26T14:34:56Z,4125051441,233,767,4125051433,56,Center,4125051435,286,,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524854383,767,44,1,2,27,b94pf87be9ojdgnrs5mst80un,0,22.6,63.5,2023-03-26T12:34:30.108Z,2023-03-26T14:34:38Z,4125050927,285,,4125051489,233,822,4125050925,56,Back,,,,,,,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524854429,823,1,1,2,28,z9phg19papi9f5fd6qxzr836,1,81.3,32,2023-03-26T12:34:31.107Z,2023-03-26T14:34:55Z,4125051935,141,43.7,4125052027,210,13,4125051931,56,Center,4125051937,212,8.6,4125051929,3,,4125051939,213,2.0,4125051933,140,78.1,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799845,26,13,1,2,28,z9phg19papi9f5fd6qxzr836,1,79.1,48.5,2023-03-26T12:34:31.743Z,2023-03-26T14:34:53Z,4124762833,22,,4124763101,230,98.2,4124763095,328,,4124762931,20,,4124763103,231,49.1,4124763089,103,88.9,4124763091,215,,4125052029,29,,pd5ksvrqxmxsuvfeenz0fqzu,T. Touré,,4124763093,108,4124762837,56,Center,4124763085,81,4125052031,55,823,4124763087,102,43.4,4124762835,18,,,,,,,,,,,,
2524800027,24,5,1,2,30,b94pf87be9ojdgnrs5mst80un,1,-1.6,45,2023-03-26T12:34:33.343Z,2023-03-26T13:26:40Z,4124763853,56,Back,4124883451,233,27,4124763855,346,,,,,,,,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799847,27,5,1,2,30,z9phg19papi9f5fd6qxzr836,0,101.6,55,2023-03-26T12:34:33.343Z,2023-03-26T13:26:40Z,4124762869,346,,4124883463,233,24,4124762867,56,Center,,,,,,,,,,,,,,,,pd5ksvrqxmxsuvfeenz0fqzu,T. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524800091,25,1,1,3,12,b94pf87be9ojdgnrs5mst80un,1,4.3,41.3,2023-03-26T12:35:15.678Z,2023-03-26T12:35:18Z,4124764223,1,,4124764219,213,5.8,4124764231,74,,4124764213,140,43.4,4124764209,124,,4124764215,141,8.2,4124764211,56,Back,4124764217,212,46.8,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524800103,26,1,1,3,15,b94pf87be9ojdgnrs5mst80un,1,43.4,8.2,2023-03-26T12:35:18.318Z,2023-03-26T12:35:21Z,4124764313,212,13.4,4124764309,140,56.1,4124764305,3,,4124764315,213,0.1,4124764311,141,10.4,4124764307,56,Right,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524800109,27,1,1,3,17,b94pf87be9ojdgnrs5mst80un,1,56.1,10.4,2023-03-26T12:35:20.974Z,2023-03-26T12:35:21Z,4124764359,212,23.6,4124764361,213,3.2,4124764353,56,Back,4124764355,140,33.7,4124764357,141,7.7,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524800117,28,1,1,3,18,b94pf87be9ojdgnrs5mst80un,1,33.7,7.7,2023-03-26T12:35:21.839Z,2023-03-26T12:35:23Z,4124764389,213,0.1,4124764385,141,13.5,4124764379,56,Right,4124764387,212,28.0,4124764383,140,60.1,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
