id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/11/value,qualifier/13/value,assist,qualifier/16/value
2540220439,7,1,1,0,10,z9phg19papi9f5fd6qxzr836,0,80.9,93.8,2023-04-28T18:01:44.034Z,2023-04-28T18:01:44Z,4232329617,140,75.2,4232329615,56,Center,4232329623,213,4.2,4232329621,212,13.3,4232329613,155,,4232329619,141,76.3,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220459,5,1,1,0,10,2uuh2bir8ktof0uxfo06lb4ox,1,20.4,30.3,2023-04-28T18:01:44.507Z,2023-04-28T18:02:53Z,4232329691,140,16.0,4232329697,213,4.0,4232329687,3,,4232329695,212,7.2,4232329689,56,Back,4232329693,141,22.1,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220481,6,1,1,0,11,2uuh2bir8ktof0uxfo06lb4ox,1,16,21.3,2023-04-28T18:01:45.572Z,2023-04-28T18:07:59Z,4232329749,212,12.4,4232329743,56,Back,4232329747,141,29.4,4232329741,3,,4232329751,213,0.5,4232329745,140,26.6,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220485,7,49,1,0,12,2uuh2bir8ktof0uxfo06lb4ox,1,26,29.8,2023-04-28T18:01:46.384Z,2023-04-28T18:22:23Z,,,,,,,,,,,,,,,,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220499,8,61,1,0,14,2uuh2bir8ktof0uxfo06lb4ox,0,27,32.4,2023-04-28T18:01:48.587Z,2023-04-28T18:22:24Z,4232329815,56,Back,,,,,,,,,,,,,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220505,8,49,1,0,15,z9phg19papi9f5fd6qxzr836,1,67.2,57.3,2023-04-28T18:01:49.265Z,2023-04-28T18:01:49Z,,,,,,,,,,,,,,,,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220519,9,1,1,0,15,z9phg19papi9f5fd6qxzr836,1,67.2,57.3,2023-04-28T18:01:49.586Z,2023-04-28T18:01:51Z,4232329905,213,4.3,4232329897,56,Right,4232329901,141,20.0,4232329903,212,27.5,4232329899,140,57.1,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220563,10,1,1,0,17,z9phg19papi9f5fd6qxzr836,1,57.1,20,2023-04-28T18:01:51.281Z,2023-04-28T18:01:54Z,4232330079,213,5.9,4232330073,140,75.9,4232330077,212,21.1,4232330071,56,Right,4232330075,141,8.9,,,,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220565,11,50,1,0,20,z9phg19papi9f5fd6qxzr836,1,73.8,14.4,2023-04-28T18:01:54.628Z,2023-04-28T18:01:55Z,4232330087,56,Right,4232330089,286,,4232330129,233,9,,,,,,,,,,,,,,,,6smqledi9xrrhifu9yi87kf6x,M. Noc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220567,9,7,1,0,20,2uuh2bir8ktof0uxfo06lb4ox,1,26.2,85.6,2023-04-28T18:01:54.629Z,2023-04-28T18:01:55Z,4232330093,285,,4232330121,233,11,4232330091,56,Back,,,,,,,,,,,,,,,,idvh0ac1f8wv39640pyl4esp,S. Kersten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220571,10,49,1,0,21,2uuh2bir8ktof0uxfo06lb4ox,1,28.3,84.2,2023-04-28T18:01:55.004Z,2023-04-28T18:01:55Z,,,,,,,,,,,,,,,,,,,,,,,,,idvh0ac1f8wv39640pyl4esp,S. Kersten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220583,11,1,1,0,21,2uuh2bir8ktof0uxfo06lb4ox,0,29.1,86.5,2023-04-28T18:01:55.223Z,2023-04-28T18:01:56Z,4232330161,141,100.0,4232330165,213,0.5,4232330157,56,Back,4232330159,140,44.9,4232330163,212,19.1,,,,,,,,,,idvh0ac1f8wv39640pyl4esp,S. Kersten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220587,12,5,1,0,22,2uuh2bir8ktof0uxfo06lb4ox,0,44,100.8,2023-04-28T18:01:56.160Z,2023-04-28T18:02:03Z,4232330175,347,,4232330537,233,12,4232330173,56,Back,,,,,,,,,,,,,,,,idvh0ac1f8wv39640pyl4esp,S. Kersten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220667,12,5,1,0,22,z9phg19papi9f5fd6qxzr836,1,56,-0.8,2023-04-28T18:01:56.160Z,2023-04-28T18:13:53Z,4232330503,56,Right,4232330523,233,12,4232330505,347,,,,,,,,,,,,,,,,,6smqledi9xrrhifu9yi87kf6x,M. Noc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220679,13,1,1,0,29,z9phg19papi9f5fd6qxzr836,1,56.8,0,2023-04-28T18:02:03.089Z,2023-04-28T18:02:04Z,4232330571,56,Back,4232330583,213,2.7,4232330575,140,34.0,4232330569,107,,4232330581,212,26.7,4232330579,141,16.2,4232330585,1,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220731,14,1,1,0,30,z9phg19papi9f5fd6qxzr836,1,32.8,17.7,2023-04-28T18:02:04.529Z,2023-04-28T18:02:09Z,4232330873,213,2.5,4232330867,140,6.9,4232330865,56,Back,4232330869,141,45.7,4232330875,1,,4232330871,212,33.2,,,,,,,2ppvf1ywd1mxum1lgnn2pubdg,B. Smolarczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220763,15,1,1,0,35,z9phg19papi9f5fd6qxzr836,0,7.5,47,2023-04-28T18:02:09.075Z,2023-04-28T18:02:11Z,4232331047,213,0.6,4232331041,140,45.1,4232331045,212,47.5,4232331039,56,Back,4232331037,155,,4232331043,141,85.9,4232331049,1,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220839,13,1,1,0,38,2uuh2bir8ktof0uxfo06lb4ox,1,55.1,22.7,2023-04-28T18:02:12.495Z,2023-04-28T18:23:16Z,4232331383,212,6.2,4232331375,3,,4232331377,56,Right,4232331379,140,60.8,4232331385,213,6.0,4232331381,141,20.6,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220909,15,3,1,0,41,2uuh2bir8ktof0uxfo06lb4ox,1,61.4,16,2023-04-28T18:02:14.674Z,2023-04-28T18:02:20Z,4232331711,56,Right,4232331713,286,,4232331719,233,16,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220821,16,45,1,0,41,z9phg19papi9f5fd6qxzr836,0,38.6,84,2023-04-28T18:02:14.674Z,2023-04-28T18:02:20Z,4232331267,285,,4232331265,56,Back,4232331735,233,15,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220845,14,49,1,0,42,2uuh2bir8ktof0uxfo06lb4ox,1,60.9,18.2,2023-04-28T18:02:16.363Z,2023-04-28T18:02:16Z,,,,,,,,,,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220941,16,1,1,0,46,2uuh2bir8ktof0uxfo06lb4ox,1,88,11.3,2023-04-28T18:02:20.303Z,2023-04-28T18:02:23Z,4232331899,141,7.4,4232331901,212,11.0,4232331903,213,3.4,4232331897,140,77.8,4232331891,56,Right,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540220999,17,1,1,0,50,2uuh2bir8ktof0uxfo06lb4ox,1,77.3,12.8,2023-04-28T18:02:24.471Z,2023-04-28T18:02:26Z,4232332185,56,Right,4232332197,212,12.5,4232332191,140,87.7,4232332195,141,3.8,4232332201,213,5.8,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221053,18,4,1,0,54,2uuh2bir8ktof0uxfo06lb4ox,1,85,5.2,2023-04-28T18:02:28.401Z,2023-04-28T18:02:31Z,4232332475,233,17,4232332445,56,Right,4232332451,286,,4232332447,152,,4232332449,265,,4232332443,13,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221031,17,4,1,0,54,z9phg19papi9f5fd6qxzr836,0,15,94.8,2023-04-28T18:02:28.402Z,2023-04-28T18:02:31Z,4232332377,13,,4232332385,285,,4232332381,152,,4232332383,265,,4232332507,233,18,4232332379,56,Back,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221443,19,1,1,1,30,2uuh2bir8ktof0uxfo06lb4ox,0,86.2,4.6,2023-04-28T18:03:03.704Z,2023-04-28T18:16:49Z,4232334385,152,,4232334391,141,38.8,4232334387,56,Center,4232334395,213,1.3,4232334381,5,,4232334379,2,,4232334383,155,,4232334389,140,91.8,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,4232334393,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221467,18,8,1,1,32,z9phg19papi9f5fd6qxzr836,1,8.5,66.7,2023-04-28T18:03:06.154Z,2023-04-28T18:13:07Z,4232334533,56,Back,4232334543,15,,,,,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221483,19,6,1,1,33,z9phg19papi9f5fd6qxzr836,0,8.4,64,2023-04-28T18:03:06.714Z,2023-04-28T18:13:52Z,4232334635,73,,4232334695,233,20,4232334633,56,Back,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221477,20,6,1,1,33,2uuh2bir8ktof0uxfo06lb4ox,1,91.6,36,2023-04-28T18:03:06.714Z,2023-04-28T18:16:51Z,4232334591,75,,4232334661,233,19,4232334589,56,Center,,,,,,,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221719,21,1,1,1,51,2uuh2bir8ktof0uxfo06lb4ox,0,99.5,0.5,2023-04-28T18:03:25.267Z,2023-04-28T18:24:06Z,4232335815,223,,4232335823,212,34.8,4232335817,56,Center,4232335811,6,,4232335809,2,,4232335825,213,1.9,4232335819,140,89.4,4232335813,155,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,4232335827,1,,4232335821,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221829,21,44,1,1,55,z9phg19papi9f5fd6qxzr836,1,10.2,29.9,2023-04-28T18:03:28.825Z,2023-04-28T20:07:30Z,4232336377,56,Back,4232336379,285,,4232377861,233,23,,,,,,,,,,,,,,,,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221789,23,44,1,1,55,2uuh2bir8ktof0uxfo06lb4ox,0,89.8,70.1,2023-04-28T18:03:28.826Z,2023-04-28T18:24:14Z,4232336155,56,Center,4232336157,286,,4232377871,233,21,,,,,,,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540225331,54,61,1,1,56,z9phg19papi9f5fd6qxzr836,1,6.6,50.1,2023-04-28T18:03:29.669Z,2023-04-28T18:07:47Z,4232354089,56,Back,,,,,,,,,,,,,,,,,,,,,,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221769,22,43,1,1,57,2uuh2bir8ktof0uxfo06lb4ox,1,0,0,2023-04-28T18:03:30.898Z,2023-04-28T18:12:59Z,4232336069,56,Center,4232377635,144,61,,,,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221773,20,49,1,1,57,z9phg19papi9f5fd6qxzr836,1,8.5,11.4,2023-04-28T18:03:30.913Z,2023-04-28T18:03:31Z,,,,,,,,,,,,,,,,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221903,22,1,1,2,4,z9phg19papi9f5fd6qxzr836,0,20.6,6.5,2023-04-28T18:03:38.416Z,2023-04-28T18:03:43Z,4232336777,1,,4232336771,141,8.6,4232336775,213,0.0,4232336769,140,85.6,4232336765,157,,4232336767,56,Right,4232336773,212,68.3,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221921,24,49,1,2,11,2uuh2bir8ktof0uxfo06lb4ox,1,13.6,87.8,2023-04-28T18:03:44.737Z,2023-04-28T18:03:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222007,25,1,1,2,12,2uuh2bir8ktof0uxfo06lb4ox,1,7.7,97.1,2023-04-28T18:03:46.357Z,2023-04-28T18:03:50Z,4232337277,141,66.7,4232337275,140,3.1,4232337281,213,4.5,4232337273,56,Back,4232337279,212,21.2,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222083,26,1,1,2,16,2uuh2bir8ktof0uxfo06lb4ox,1,3.5,55.1,2023-04-28T18:03:50.557Z,2023-04-28T18:03:58Z,4232337693,213,0.1,4232337689,141,57.6,4232337687,140,24.2,4232337691,212,21.8,4232337685,56,Back,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222085,27,1,1,2,24,2uuh2bir8ktof0uxfo06lb4ox,0,49.4,53.6,2023-04-28T18:03:57.966Z,2023-04-28T18:04:00Z,4232337919,236,,4232337925,286,,4232337921,233,23,4232337703,212,2.8,4232337697,56,Center,4232337699,140,50.8,4232337701,141,50.1,4232337705,213,5.3,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222119,23,74,1,2,24,z9phg19papi9f5fd6qxzr836,1,39.9,62,2023-04-28T18:03:57.967Z,2023-04-28T18:12:43Z,4232337889,56,Back,4232337891,285,,4232337931,233,27,,,,,,,,,,,,,,,,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222141,24,61,1,2,26,z9phg19papi9f5fd6qxzr836,0,38.5,58.5,2023-04-28T18:03:59.713Z,2023-04-28T18:16:56Z,4232337993,56,Back,,,,,,,,,,,,,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222201,28,1,1,2,26,2uuh2bir8ktof0uxfo06lb4ox,1,52.2,55.1,2023-04-28T18:04:00.557Z,2023-04-28T18:04:05Z,4232338283,56,Left,4232338289,141,92.1,4232338293,213,1.3,4232338291,212,26.2,4232338287,140,59.0,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222233,29,1,1,2,31,2uuh2bir8ktof0uxfo06lb4ox,1,60.2,91.5,2023-04-28T18:04:05.215Z,2023-04-28T18:25:34Z,4232338443,56,Center,4232338449,212,14.0,4232338451,213,4.5,4232338447,141,71.5,4232338445,140,57.0,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222255,30,1,1,2,33,2uuh2bir8ktof0uxfo06lb4ox,1,65.4,74.7,2023-04-28T18:04:07.247Z,2023-04-28T18:04:09Z,4232338529,213,2.2,4232338523,140,58.5,4232338525,141,88.3,4232338527,212,11.7,4232338521,56,Left,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222321,31,1,1,2,35,2uuh2bir8ktof0uxfo06lb4ox,1,58.2,88.3,2023-04-28T18:04:08.965Z,2023-04-28T18:25:30Z,4232338879,141,67.8,4232338881,212,17.1,4232338869,56,Back,4232338875,140,48.8,4232338883,213,4.1,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222345,32,1,1,2,39,2uuh2bir8ktof0uxfo06lb4ox,1,48.7,68.2,2023-04-28T18:04:12.796Z,2023-04-28T18:04:14Z,4232338995,140,55.8,4232338997,141,35.5,4232339001,213,5.0,4232338993,56,Center,4232338999,212,23.5,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222401,33,1,1,2,41,2uuh2bir8ktof0uxfo06lb4ox,1,56.2,33.1,2023-04-28T18:04:14.695Z,2023-04-28T18:04:18Z,4232339291,141,5.9,4232339287,56,Right,4232339295,213,5.4,4232339289,140,70.3,4232339293,212,23.7,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222425,34,1,1,2,44,2uuh2bir8ktof0uxfo06lb4ox,1,63,5.3,2023-04-28T18:04:18.342Z,2023-04-28T18:04:21Z,4232339423,56,Back,4232339431,213,2.7,4232339429,212,23.4,4232339425,140,42.5,4232339427,141,18.8,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
