id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value,assist
2475745823,6,1,1,0,15,59t7flioj4w4mpwnrwbm0m8ck,0,19.6,87.8,2022-10-22T18:01:27.066Z,2022-10-22T18:01:29Z,3863883635,213,0.5,3863883627,56,Back,3863883703,286,,3863883699,233,6,3863883631,141,89.9,3863883629,140,22.0,3863883697,236,,3863883633,212,2.9,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475745845,6,74,1,0,15,z9phg19papi9f5fd6qxzr836,1,86.9,13.5,2022-10-22T18:01:27.067Z,2022-10-22T18:15:09Z,3863883681,56,Right,3863883725,233,6,3863883683,285,,,,,,,,,,,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475745883,7,1,1,0,19,59t7flioj4w4mpwnrwbm0m8ck,1,24.4,82.4,2022-10-22T18:01:30.650Z,2022-10-22T18:01:32Z,3863883881,212,16.0,3863883877,140,39.5,3863883875,56,Back,3863883883,213,0.1,3863883879,141,85.0,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475745931,8,1,1,0,21,59t7flioj4w4mpwnrwbm0m8ck,1,39.5,85,2022-10-22T18:01:32.442Z,2022-10-22T18:01:36Z,3863884155,213,2.7,3863884151,141,89.7,3863884149,140,32.7,3863884147,56,Back,3863884153,212,7.8,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475745957,7,45,1,0,25,z9phg19papi9f5fd6qxzr836,0,59.4,15.1,2022-10-22T18:01:36.491Z,2022-10-22T18:01:42Z,3863884237,56,Right,3863884239,285,,3863884511,233,9,,,,,,,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746023,9,3,1,0,25,59t7flioj4w4mpwnrwbm0m8ck,1,40.6,84.9,2022-10-22T18:01:36.491Z,2022-10-22T18:01:42Z,3863884489,286,,3863884485,233,7,3863884477,56,Back,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746047,10,1,1,0,32,59t7flioj4w4mpwnrwbm0m8ck,0,71.3,69.7,2022-10-22T18:01:43.514Z,2022-10-22T18:01:49Z,3863884587,212,17.5,3863884581,56,Center,3863884585,141,48.7,3863884589,213,5.3,3863884583,140,81.0,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746089,8,12,1,0,35,z9phg19papi9f5fd6qxzr836,1,19.7,60.3,2022-10-22T18:01:46.704Z,2022-10-22T18:01:48Z,3863884767,141,33.1,3863884765,140,34.5,3863884771,213,5.4,3863884769,212,24.2,3863884763,56,Back,,,,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746097,9,49,1,0,37,z9phg19papi9f5fd6qxzr836,1,34.5,33.1,2022-10-22T18:01:48.270Z,2022-10-22T18:01:48Z,,,,,,,,,,,,,,,,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746125,10,1,1,0,37,z9phg19papi9f5fd6qxzr836,1,34.5,33.1,2022-10-22T18:01:48.465Z,2022-10-22T18:01:50Z,3863884959,212,14.9,3863884955,140,29.1,3863884957,141,12.8,3863884961,213,4.3,3863884953,56,Back,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746145,11,1,1,0,39,z9phg19papi9f5fd6qxzr836,1,29.1,12.8,2022-10-22T18:01:50.658Z,2022-10-22T18:01:52Z,3863885063,140,22.7,3863885067,212,10.7,3863885065,141,25.0,3863885069,213,2.3,3863885061,56,Back,,,,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746187,12,1,1,0,41,z9phg19papi9f5fd6qxzr836,1,22.7,25,2022-10-22T18:01:52.406Z,2022-10-22T18:18:14Z,3863885315,140,55.0,3863885319,212,34.2,3863885321,213,0.1,3863885311,155,,3863885323,1,,3863885313,56,Center,3863885317,141,31.9,,,,27lnkbiy8l5008e6792mp4qy2,Ş. Abalı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746201,13,1,1,0,44,z9phg19papi9f5fd6qxzr836,1,53.4,29.1,2022-10-22T18:01:55.842Z,2022-10-22T18:01:57Z,3863885397,141,7.4,3863885401,213,4.2,3863885393,56,Back,3863885399,212,17.4,3863885395,140,44.6,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746219,14,1,1,0,46,z9phg19papi9f5fd6qxzr836,1,44.6,7.4,2022-10-22T18:01:57.221Z,2022-10-22T18:01:58Z,3863885501,56,Back,3863885507,212,16.8,3863885509,213,1.6,3863885503,140,44.7,3863885505,141,32.1,,,,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746249,15,1,1,0,47,z9phg19papi9f5fd6qxzr836,1,44.7,32.1,2022-10-22T18:01:58.571Z,2022-10-22T18:02:00Z,3863885687,140,30.1,3863885693,213,3.9,3863885689,141,8.6,3863885691,212,22.1,3863885685,56,Back,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746291,16,1,1,0,49,z9phg19papi9f5fd6qxzr836,1,30.1,8.5,2022-10-22T18:02:00.461Z,2022-10-22T18:18:19Z,3863885947,56,Back,3863885953,212,25.0,3863885955,213,1.8,3863885951,141,44.3,3863885949,140,24.6,,,,,,,,,,27lnkbiy8l5008e6792mp4qy2,Ş. Abalı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746369,17,1,1,0,53,z9phg19papi9f5fd6qxzr836,1,24.3,44.9,2022-10-22T18:02:04.265Z,2022-10-22T18:02:08Z,3863886345,212,19.3,3863886333,56,Back,3863886349,213,1.7,3863886337,140,21.6,3863886341,141,73.0,,,,,,,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746405,18,1,1,0,57,z9phg19papi9f5fd6qxzr836,0,21.4,72.9,2022-10-22T18:02:08.391Z,2022-10-22T18:02:11Z,3863886507,141,74.4,3863886501,155,,3863886513,1,,3863886509,212,45.8,3863886503,56,Center,3863886511,213,0.0,3863886505,140,65.0,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746431,11,49,1,1,1,59t7flioj4w4mpwnrwbm0m8ck,1,32.2,27.7,2022-10-22T18:02:13.099Z,2022-10-22T18:02:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746461,12,1,1,1,2,59t7flioj4w4mpwnrwbm0m8ck,1,32.2,27.7,2022-10-22T18:02:13.578Z,2022-10-22T18:02:16Z,3863886815,140,5.4,3863886819,212,31.5,3863886821,213,2.7,3863886817,141,48.4,3863886811,56,Back,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746485,13,1,1,1,5,59t7flioj4w4mpwnrwbm0m8ck,0,2.3,53.4,2022-10-22T18:02:16.411Z,2022-10-22T18:02:19Z,3863886983,155,,3863886997,213,0.9,3863886987,140,27.7,3863886991,141,100.0,3863887001,1,,3863886985,56,Back,3863886995,212,42.1,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746493,14,5,1,1,7,59t7flioj4w4mpwnrwbm0m8ck,0,30.8,101.4,2022-10-22T18:02:19.200Z,2022-10-22T18:02:41Z,3863887025,56,Back,3863888581,233,19,3863887027,347,,,,,,,,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746815,19,5,1,1,7,z9phg19papi9f5fd6qxzr836,1,69.2,-1.4,2022-10-22T18:02:19.200Z,2022-10-22T18:15:03Z,3863888517,56,Right,3863888539,233,14,3863888519,347,,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746843,20,1,1,1,29,z9phg19papi9f5fd6qxzr836,1,66.2,0,2022-10-22T18:02:41.040Z,2022-10-22T18:02:42Z,3863888647,212,13.2,3863888631,107,,3863888651,213,1.0,3863888635,56,Right,3863888643,141,15.2,3863888639,140,72.8,,,,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746847,21,1,1,1,30,z9phg19papi9f5fd6qxzr836,0,72.8,15.2,2022-10-22T18:02:42.099Z,2022-10-22T18:02:42Z,3863888687,213,6.0,3863888681,140,77.4,3863888685,212,5.1,3863888679,56,Right,3863888683,141,12.8,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746863,15,1,1,1,32,59t7flioj4w4mpwnrwbm0m8ck,0,17.3,88.1,2022-10-22T18:02:43.691Z,2022-10-22T18:02:44Z,3863888767,157,,3863888775,141,60.5,3863888779,212,29.7,3863888781,213,5.6,3863888771,140,39.2,3863888783,1,,3863888769,56,Back,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746905,16,45,1,1,33,59t7flioj4w4mpwnrwbm0m8ck,0,13.6,84,2022-10-22T18:02:44.328Z,2022-10-22T19:56:25Z,3863888983,285,,3863888981,56,Back,3863889775,233,23,,,,,,,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475747055,23,3,1,1,33,z9phg19papi9f5fd6qxzr836,1,86.4,16,2022-10-22T18:02:44.328Z,2022-10-22T18:02:56Z,3863889763,233,16,3863889731,56,Right,3863889735,286,,,,,,,,,,,,,,,,,7kntrrc80dcadt8umvqf6qfe2,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746883,22,3,1,1,34,z9phg19papi9f5fd6qxzr836,0,81.8,19.2,2022-10-22T18:02:45.408Z,2022-10-22T18:02:49Z,3863889181,233,17,3863888867,56,Right,3863888871,286,,,,,,,,,,,,,,,,,7kntrrc80dcadt8umvqf6qfe2,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746931,17,7,1,1,34,59t7flioj4w4mpwnrwbm0m8ck,0,18.2,80.8,2022-10-22T18:02:45.409Z,2022-10-22T18:02:49Z,3863889113,56,Back,3863889173,233,22,3863889117,285,,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475746997,18,49,1,1,41,59t7flioj4w4mpwnrwbm0m8ck,1,11,78.2,2022-10-22T18:02:52.522Z,2022-10-22T18:02:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475747025,19,1,1,1,41,59t7flioj4w4mpwnrwbm0m8ck,0,11,78.2,2022-10-22T18:02:53.002Z,2022-10-22T18:02:55Z,3863889565,140,43.9,3863889569,212,34.5,3863889573,1,,3863889561,157,,3863889571,213,6.3,3863889563,56,Back,3863889567,141,77.8,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475747087,24,44,1,1,43,z9phg19papi9f5fd6qxzr836,1,54,22.6,2022-10-22T18:02:54.457Z,2022-10-22T18:02:58Z,3863889929,56,Center,3863889937,233,20,3863889931,286,,,,,,,,,,,,,,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475747039,20,44,1,1,43,59t7flioj4w4mpwnrwbm0m8ck,0,46,77.4,2022-10-22T18:02:54.458Z,2022-10-22T18:02:58Z,3863889635,56,Back,3863889637,285,,3863889951,233,24,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475747109,25,1,1,1,45,z9phg19papi9f5fd6qxzr836,0,51.8,23.1,2022-10-22T18:02:56.308Z,2022-10-22T19:58:00Z,3863890065,3,,3863890069,140,63.2,3863890073,212,12.9,3863890071,141,30.3,3863890067,56,Center,3863890075,213,0.4,,,,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475747099,21,43,1,1,46,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-10-22T18:02:57.362Z,2022-10-22T19:59:31Z,3863890015,212,23.5,3863890007,3,0,3864398227,144,1,3863890011,140,38.2,3863890013,141,94.2,3863890009,56,Back,3863890017,213,1.2,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475747113,22,44,1,1,48,59t7flioj4w4mpwnrwbm0m8ck,1,41.2,94.2,2022-10-22T18:02:59.370Z,2022-10-22T18:03:40Z,3863890087,56,Back,3863890089,285,,3863893909,233,26,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475747321,26,44,1,1,48,z9phg19papi9f5fd6qxzr836,0,58.8,5.8,2022-10-22T18:02:59.371Z,2022-10-22T18:03:40Z,3863893931,233,22,3863891167,286,,3863891165,56,Right,,,,,,,,,,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475747145,23,1,1,1,48,59t7flioj4w4mpwnrwbm0m8ck,1,38.2,94.2,2022-10-22T18:02:59.850Z,2022-10-22T18:03:02Z,3863890259,3,,3863890263,140,45.4,3863890267,212,7.7,3863890265,141,96.3,3863890269,213,0.2,3863890261,56,Back,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475747151,24,61,1,1,50,59t7flioj4w4mpwnrwbm0m8ck,0,44.6,97.2,2022-10-22T18:03:02.186Z,2022-10-22T18:03:02Z,3863890291,56,Back,,,,,,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475747757,25,5,1,1,51,59t7flioj4w4mpwnrwbm0m8ck,0,42.2,101.2,2022-10-22T18:03:02.827Z,2022-10-22T18:15:04Z,3863893301,347,,3863949939,233,27,3863893297,56,Back,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475747477,27,5,1,1,51,z9phg19papi9f5fd6qxzr836,1,57.8,-1.2,2022-10-22T18:03:02.827Z,2022-10-22T18:15:04Z,3863891927,56,Right,3863891929,347,,3863949931,233,25,,,,,,,,,,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475747555,28,1,1,2,5,z9phg19papi9f5fd6qxzr836,1,61.4,0,2022-10-22T18:03:17.175Z,2022-10-22T18:03:21Z,3863892271,141,13.8,3863892281,1,,3863892267,56,Back,3863892277,213,2.8,3863892265,107,,3863892269,140,37.5,3863892273,212,27.1,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475747597,29,1,1,2,9,z9phg19papi9f5fd6qxzr836,1,31.4,14.1,2022-10-22T18:03:21.167Z,2022-10-22T18:03:24Z,3863892493,213,1.7,3863892487,140,28.3,3863892491,212,21.1,3863892489,141,44.8,3863892485,56,Back,,,,,,,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475747627,30,1,1,2,12,z9phg19papi9f5fd6qxzr836,1,28.3,44.8,2022-10-22T18:03:24.075Z,2022-10-22T18:03:25Z,3863892625,141,24.9,3863892629,213,4.8,3863892623,140,29.6,3863892621,56,Back,3863892627,212,13.6,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475747645,31,1,1,2,14,z9phg19papi9f5fd6qxzr836,1,29.6,24.9,2022-10-22T18:03:25.589Z,2022-10-22T18:03:27Z,3863892717,212,25.6,3863892711,56,Center,3863892709,155,,3863892719,213,0.2,3863892713,140,53.3,3863892715,141,34.0,,,,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
