id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value
2484305025,3,5,1,0,17,2uuh2bir8ktof0uxfo06lb4ox,1,27.2,101.6,2022-11-11T19:01:37.145Z,2022-11-11T19:01:49Z,3908931241,347,,3908931259,233,9,3908931239,56,Back,,,,,,,,,,,,,,,,2esbyi3i7rtsdkxe6a917rsnp,L. Thy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484304913,9,5,1,0,17,dvmw7d6jb38qvv7e6ziwu0vyr,0,72.8,-1.6,2022-11-11T19:01:37.145Z,2022-11-11T19:12:06Z,3908930713,56,Right,3908930715,347,,3908931269,233,3,,,,,,,,,,,,,,,,db32f79l8p19q2g45g885t7xm,L. Diaby-Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305045,4,1,1,0,30,2uuh2bir8ktof0uxfo06lb4ox,0,31.1,100,2022-11-11T19:01:49.417Z,2022-11-11T19:01:51Z,3908931339,212,17.0,3908931327,107,,3908931343,213,6.0,3908931329,56,Back,3908931333,140,46.4,3908931337,141,93.9,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305067,10,8,1,0,33,dvmw7d6jb38qvv7e6ziwu0vyr,1,59.7,3.4,2022-11-11T19:01:52.982Z,2022-11-11T19:01:53Z,3908931431,56,Right,,,,,,,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305075,11,49,1,0,34,dvmw7d6jb38qvv7e6ziwu0vyr,1,56.7,10.9,2022-11-11T19:01:54.029Z,2022-11-11T19:01:54Z,,,,,,,,,,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305081,12,1,1,0,34,dvmw7d6jb38qvv7e6ziwu0vyr,0,56.7,10.9,2022-11-11T19:01:54.095Z,2022-11-11T19:01:54Z,3908931495,212,12.3,3908931489,56,Right,3908931491,140,67.9,3908931497,213,6.0,3908931493,141,5.4,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305097,5,49,1,0,36,2uuh2bir8ktof0uxfo06lb4ox,1,31.4,92.1,2022-11-11T19:01:56.185Z,2022-11-11T19:01:56Z,,,,,,,,,,,,,,,,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305109,6,1,1,0,37,2uuh2bir8ktof0uxfo06lb4ox,1,31.4,92.1,2022-11-11T19:01:56.377Z,2022-11-11T19:01:57Z,3908931619,212,4.9,3908931615,140,34.1,3908931617,141,86.2,3908931613,56,Back,3908931621,213,5.3,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305125,7,1,1,0,38,2uuh2bir8ktof0uxfo06lb4ox,1,34.1,86.2,2022-11-11T19:01:57.561Z,2022-11-11T19:01:59Z,3908931687,140,27.2,3908931691,212,10.3,3908931689,141,96.9,3908931693,213,2.4,3908931685,56,Back,,,,,,,,,,7gwm8sjtl2vyfeh6mio8ve9ec,R. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305129,8,1,1,0,40,2uuh2bir8ktof0uxfo06lb4ox,0,27.4,98.4,2022-11-11T19:01:59.450Z,2022-11-11T19:02:00Z,3908931729,212,15.2,3908931725,140,41.7,3908931731,213,0.1,3908931723,56,Back,3908931727,141,100.0,3908931721,157,,3908931733,1,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305131,9,5,1,0,40,2uuh2bir8ktof0uxfo06lb4ox,0,35.5,101.3,2022-11-11T19:02:00.063Z,2022-11-11T19:12:06Z,3908931737,347,,3908931735,56,Back,3908932481,233,13,,,,,,,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305279,13,5,1,0,40,dvmw7d6jb38qvv7e6ziwu0vyr,1,64.5,-1.3,2022-11-11T19:02:00.063Z,2022-11-11T19:02:18Z,3908932445,347,,3908932461,233,9,3908932443,56,Right,,,,,,,,,,,,,,,,db32f79l8p19q2g45g885t7xm,L. Diaby-Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305321,14,1,1,0,58,dvmw7d6jb38qvv7e6ziwu0vyr,1,66.7,0,2022-11-11T19:02:17.709Z,2022-11-11T19:02:22Z,3908932633,140,41.0,3908932637,212,27.6,3908932631,56,Back,3908932635,141,6.6,3908932629,107,,3908932641,1,,3908932639,213,2.9,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305347,15,1,1,1,3,dvmw7d6jb38qvv7e6ziwu0vyr,1,39,10.3,2022-11-11T19:02:22.358Z,2022-11-11T19:02:24Z,3908932771,56,Back,3908932783,212,12.3,3908932781,141,26.4,3908932779,140,44.4,3908932785,213,1.1,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305363,16,1,1,1,5,dvmw7d6jb38qvv7e6ziwu0vyr,0,44.4,26.4,2022-11-11T19:02:24.662Z,2022-11-11T19:02:26Z,3908932853,141,0.0,3908932849,56,Back,3908932857,213,4.9,3908932851,140,47.7,3908932855,212,19.4,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305439,10,5,1,1,6,2uuh2bir8ktof0uxfo06lb4ox,0,43.4,101.4,2022-11-11T19:02:26.143Z,2022-11-11T19:12:06Z,3908933203,56,Back,3908933205,347,,3908933339,233,17,,,,,,,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305365,17,5,1,1,6,dvmw7d6jb38qvv7e6ziwu0vyr,1,56.6,-1.4,2022-11-11T19:02:26.143Z,2022-11-11T19:02:35Z,3908932859,56,Right,3908932861,347,,3908933313,233,10,,,,,,,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305495,18,1,1,1,19,dvmw7d6jb38qvv7e6ziwu0vyr,1,59.1,0,2022-11-11T19:02:38.478Z,2022-11-11T19:02:40Z,3908933485,140,71.1,3908933483,56,Right,3908933487,141,4.9,3908933481,107,,3908933489,212,13.3,3908933491,213,0.3,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305539,19,1,1,1,20,dvmw7d6jb38qvv7e6ziwu0vyr,1,71.1,4.9,2022-11-11T19:02:39.926Z,2022-11-11T19:02:44Z,3908933757,140,63.7,3908933755,56,Right,3908933763,212,7.9,3908933767,213,3.3,3908933761,141,2.5,,,,,,,,,,db32f79l8p19q2g45g885t7xm,L. Diaby-Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305549,20,61,1,1,24,dvmw7d6jb38qvv7e6ziwu0vyr,0,70.7,3.9,2022-11-11T19:02:43.862Z,2022-11-11T19:02:53Z,3908933781,56,Right,,,,,,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305557,11,49,1,1,27,2uuh2bir8ktof0uxfo06lb4ox,1,27.1,96.2,2022-11-11T19:02:46.504Z,2022-11-11T19:02:46Z,,,,,,,,,,,,,,,,,,,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305583,12,1,1,1,29,2uuh2bir8ktof0uxfo06lb4ox,0,17.5,97.2,2022-11-11T19:02:48.664Z,2022-11-11T19:02:50Z,3908933953,213,0.1,3908934059,233,21,3908933945,56,Back,3908933951,212,2.5,3908933943,157,,3908933955,1,,3908933947,140,19.9,3908934063,286,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,3908933949,141,97.4,3908934057,236,,,,,,,,,,,,,,,,,,,,,,,,
2484305591,21,74,1,1,29,dvmw7d6jb38qvv7e6ziwu0vyr,1,79.9,3.1,2022-11-11T19:02:48.665Z,2022-11-11T19:11:13Z,3908934011,56,Right,3908934091,233,12,3908934013,285,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305649,13,5,1,1,30,2uuh2bir8ktof0uxfo06lb4ox,1,29,101.8,2022-11-11T19:02:50.154Z,2022-11-11T19:02:55Z,3908934363,233,22,3908934341,347,,3908934337,56,Back,,,,,,,,,,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305603,22,5,1,1,30,dvmw7d6jb38qvv7e6ziwu0vyr,0,71,-1.8,2022-11-11T19:02:50.154Z,2022-11-11T19:12:06Z,3908934085,347,,3908934083,56,Right,3908934369,233,13,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305677,14,1,1,1,35,2uuh2bir8ktof0uxfo06lb4ox,0,27.5,100,2022-11-11T19:02:55.001Z,2022-11-11T19:02:57Z,3908934519,140,46.0,3908934529,1,,3908934515,107,,3908934521,141,86.3,3908934527,213,5.8,3908934523,212,22.2,3908934517,56,Back,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305681,23,49,1,1,38,dvmw7d6jb38qvv7e6ziwu0vyr,1,57.2,19.2,2022-11-11T19:02:57.837Z,2022-11-11T19:02:57Z,,,,,,,,,,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305709,15,61,1,1,40,2uuh2bir8ktof0uxfo06lb4ox,1,41.7,83.6,2022-11-11T19:03:00.056Z,2022-11-11T19:03:07Z,3908934667,56,Back,,,,,,,,,,,,,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305713,24,1,1,1,41,dvmw7d6jb38qvv7e6ziwu0vyr,1,59.9,21.9,2022-11-11T19:03:00.622Z,2022-11-11T19:03:01Z,3908934697,212,12.3,3908934691,56,Right,3908934693,140,71.6,3908934695,141,20.5,3908934699,213,6.2,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305739,25,1,1,1,42,dvmw7d6jb38qvv7e6ziwu0vyr,1,71.5,20.5,2022-11-11T19:03:01.637Z,2022-11-11T19:03:03Z,3908934817,213,1.6,3908934811,140,70.4,3908934807,56,Center,3908934813,141,47.7,3908934815,212,18.5,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305771,26,1,1,1,44,dvmw7d6jb38qvv7e6ziwu0vyr,1,68.6,49.9,2022-11-11T19:03:03.717Z,2022-11-11T19:03:07Z,3908934999,141,80.8,3908935003,213,1.2,3908935001,212,23.0,3908934995,56,Left,3908934997,140,77.5,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305797,27,1,1,1,48,dvmw7d6jb38qvv7e6ziwu0vyr,1,75,81.3,2022-11-11T19:03:07.710Z,2022-11-11T19:03:10Z,3908935123,140,55.9,3908935127,212,20.2,3908935121,56,Left,3908935129,213,3.0,3908935125,141,84.3,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305821,28,1,1,1,51,dvmw7d6jb38qvv7e6ziwu0vyr,1,55.6,84.1,2022-11-11T19:03:10.533Z,2022-11-11T19:03:13Z,3908935265,212,28.7,3908935259,56,Back,3908935267,213,4.3,3908935261,140,44.2,3908935263,141,45.7,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305865,29,1,1,1,53,dvmw7d6jb38qvv7e6ziwu0vyr,1,43,39.4,2022-11-11T19:03:13.229Z,2022-11-11T19:03:16Z,3908935447,213,5.2,3908935441,140,54.1,3908935443,141,7.0,3908935439,56,Right,3908935445,212,24.9,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305907,30,1,1,1,57,dvmw7d6jb38qvv7e6ziwu0vyr,1,54.6,4.3,2022-11-11T19:03:16.430Z,2022-11-11T19:03:20Z,3908935673,155,,3908935683,213,0.6,3908935681,212,24.9,3908935677,140,74.7,3908935679,141,23.7,3908935675,56,Center,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305921,31,1,1,2,0,dvmw7d6jb38qvv7e6ziwu0vyr,1,75.3,23.8,2022-11-11T19:03:20.149Z,2022-11-11T19:03:21Z,3908935735,141,24.0,3908935729,3,,3908935731,56,Center,3908935737,212,9.8,3908935733,140,66.0,3908935739,213,3.1,,,,,,,db32f79l8p19q2g45g885t7xm,L. Diaby-Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305951,32,1,1,2,2,dvmw7d6jb38qvv7e6ziwu0vyr,1,66,24,2022-11-11T19:03:21.309Z,2022-11-11T19:03:24Z,3908935919,212,10.8,3908935917,141,8.4,3908935913,56,Right,3908935921,213,4.9,3908935915,140,67.9,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305961,33,1,1,2,4,dvmw7d6jb38qvv7e6ziwu0vyr,0,68.3,6.6,2022-11-11T19:03:23.981Z,2022-11-11T19:03:26Z,3908936081,236,,3908936087,286,,3908935971,140,70.4,3908935977,213,6.2,3908935969,56,Right,3908935973,141,6.3,3908936083,233,16,3908935975,212,2.2,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305979,16,74,1,2,4,2uuh2bir8ktof0uxfo06lb4ox,1,36.7,94.8,2022-11-11T19:03:23.982Z,2022-11-11T19:11:13Z,3908936047,56,Back,3908936113,233,33,3908936049,285,,,,,,,,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305991,34,43,1,2,6,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2022-11-11T19:03:26.278Z,2022-11-11T19:03:30Z,3908936131,56,Right,3908936133,286,0,3908936311,144,44,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484305995,35,3,1,2,7,dvmw7d6jb38qvv7e6ziwu0vyr,0,63.8,9.7,2022-11-11T19:03:26.343Z,2022-11-11T19:03:29Z,3908936135,56,Right,3908936201,233,17,3908936137,286,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306003,17,7,1,2,7,2uuh2bir8ktof0uxfo06lb4ox,1,36.2,90.3,2022-11-11T19:03:26.344Z,2022-11-11T19:03:28Z,3908936197,233,35,3908936181,56,Back,3908936183,285,,,,,,,,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306007,18,49,1,2,8,2uuh2bir8ktof0uxfo06lb4ox,1,41.6,85.1,2022-11-11T19:03:28.264Z,2022-11-11T19:03:28Z,,,,,,,,,,,,,,,,,,,,,,,,,a4dg6hmhim8bhpl5d7me85al1,T. Mrkonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306009,19,1,1,2,9,2uuh2bir8ktof0uxfo06lb4ox,1,41.6,85.1,2022-11-11T19:03:28.392Z,2022-11-11T19:03:29Z,3908936217,141,93.0,3908936221,212,6.8,3908936213,56,Back,3908936215,140,37.6,3908936225,213,2.2,,,,,,,,,,a4dg6hmhim8bhpl5d7me85al1,T. Mrkonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306019,20,1,1,2,10,2uuh2bir8ktof0uxfo06lb4ox,0,36,93.9,2022-11-11T19:03:29.481Z,2022-11-11T19:03:33Z,3908936409,236,,3908936277,157,,3908936289,1,,3908936415,286,,3908936283,141,95.1,3908936287,213,0.8,3908936281,140,36.7,3908936411,233,36,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,3908936279,56,Back,3908936285,212,1.1,,,,,,,,,,,,,,,,,,,,,,,
2484306043,36,74,1,2,10,dvmw7d6jb38qvv7e6ziwu0vyr,1,68.7,5.1,2022-11-11T19:03:29.482Z,2022-11-11T19:11:14Z,3908936445,233,20,3908936391,56,Right,3908936393,285,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306053,37,49,1,2,13,dvmw7d6jb38qvv7e6ziwu0vyr,1,68.3,7.5,2022-11-11T19:03:33.109Z,2022-11-11T19:03:33Z,,,,,,,,,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484306067,38,1,1,2,14,dvmw7d6jb38qvv7e6ziwu0vyr,1,70,11.4,2022-11-11T19:03:33.757Z,2022-11-11T19:03:35Z,3908936527,56,Right,3908936533,212,4.0,3908936531,141,17.2,3908936529,140,69.5,3908936535,213,1.7,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
