id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2465123669,12,44,1,0,36,b94pf87be9ojdgnrs5mst80un,0,57.8,78.2,2022-09-30T18:03:45.435Z,2022-09-30T18:04:01Z,3807397211,56,Center,3807397265,233,6,3807397213,286,,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123729,7,1,1,0,36,dnzj0iv5qtaemm9kthh9pos8q,1,41.4,19.4,2022-09-30T18:03:45.738Z,2022-09-30T18:03:50Z,3807397481,213,0.2,3807397473,56,Back,3807397471,168,,3807397479,212,6.8,3807397475,140,47.8,3807397477,141,21.3,3807397469,3,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123735,8,4,1,0,40,dnzj0iv5qtaemm9kthh9pos8q,1,45.9,21.1,2022-09-30T18:03:49.720Z,2022-09-30T18:03:54Z,3807397507,265,,3807397505,152,,3807397509,286,,3807397501,13,,3807397503,56,Back,3807397515,233,13,,,,,,,cexuwvet4xiruf1jitkjjp7qi,M. Hilderink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123717,13,4,1,0,40,b94pf87be9ojdgnrs5mst80un,0,54.1,78.9,2022-09-30T18:03:49.721Z,2022-09-30T18:03:51Z,3807397435,13,,3807397437,56,Left,3807397545,233,8,3807397441,265,,3807397443,285,,3807397439,152,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123937,9,1,1,0,52,dnzj0iv5qtaemm9kthh9pos8q,1,39.4,10.7,2022-09-30T18:04:01.867Z,2022-09-30T18:05:23Z,3807398503,141,92.3,3807398499,56,Left,3807398501,140,73.3,3807398509,1,,3807398487,5,,3807398491,196,,3807398495,152,,3807398505,212,65.9,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,3807398489,155,3807398507,213,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123983,10,1,1,0,56,dnzj0iv5qtaemm9kthh9pos8q,1,73.3,92.3,2022-09-30T18:04:05.562Z,2022-09-30T18:04:08Z,3807398713,56,Left,3807398721,213,5.4,3807398711,3,,3807398719,212,7.7,3807398715,140,78.1,3807398717,141,83.8,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465123989,11,3,1,0,59,dnzj0iv5qtaemm9kthh9pos8q,0,78.5,86.2,2022-09-30T18:04:08.315Z,2022-09-30T18:04:11Z,3807398751,286,,3807398977,233,14,3807398749,56,Left,,,,,,,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124027,14,7,1,0,59,b94pf87be9ojdgnrs5mst80un,0,21.5,13.8,2022-09-30T18:04:08.316Z,2022-09-30T18:04:11Z,3807398935,56,Back,3807398939,285,,3807398961,233,11,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124021,12,5,1,1,0,dnzj0iv5qtaemm9kthh9pos8q,1,81,101.2,2022-09-30T18:04:09.803Z,2022-09-30T18:04:13Z,3807398913,56,Left,3807399171,233,15,3807398915,347,,,,,,,,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124065,15,5,1,1,0,b94pf87be9ojdgnrs5mst80un,0,19,-1.2,2022-09-30T18:04:09.803Z,2022-09-30T18:09:38Z,3807399143,347,,3807399141,56,Back,3807399187,233,12,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124133,13,1,1,1,5,dnzj0iv5qtaemm9kthh9pos8q,1,77.8,100,2022-09-30T18:04:14.988Z,2022-09-30T18:04:17Z,3807399483,212,16.0,3807399481,141,78.8,3807399477,56,Center,3807399485,213,5.0,3807399479,140,81.7,3807399475,107,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124137,14,61,1,1,8,dnzj0iv5qtaemm9kthh9pos8q,0,81.7,78.8,2022-09-30T18:04:17.563Z,2022-09-30T18:04:19Z,3807399495,56,Center,,,,,,,,,,,,,,,,,,,,,,b950jt347chmq9whlkgl6fxpm,K. Leidsman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124143,16,8,1,1,9,b94pf87be9ojdgnrs5mst80un,1,22,24.5,2022-09-30T18:04:18.170Z,2022-09-30T18:04:18Z,3807399523,56,Back,,,,,,,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124161,17,49,1,1,10,b94pf87be9ojdgnrs5mst80un,1,13,18.9,2022-09-30T18:04:19.114Z,2022-09-30T18:04:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124187,18,1,1,1,10,b94pf87be9ojdgnrs5mst80un,1,13,18.9,2022-09-30T18:04:19.258Z,2022-09-30T18:04:21Z,3807399683,140,28.0,3807399681,56,Back,3807399689,213,0.1,3807399685,141,22.1,3807399687,212,15.9,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124261,19,1,1,1,12,b94pf87be9ojdgnrs5mst80un,1,27.2,20.7,2022-09-30T18:04:21.194Z,2022-09-30T18:04:26Z,3807400045,213,6.0,3807400037,56,Right,3807400047,1,,3807400043,212,44.5,3807400041,141,3.7,3807400039,140,68.1,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124357,20,1,1,1,18,b94pf87be9ojdgnrs5mst80un,1,75.3,1.6,2022-09-30T18:04:27.978Z,2022-09-30T18:04:31Z,3807400547,56,Right,3807400555,213,0.6,3807400549,140,86.0,3807400551,141,11.8,3807400553,212,13.2,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124375,21,1,1,1,22,b94pf87be9ojdgnrs5mst80un,0,97.9,2.2,2022-09-30T18:04:31.754Z,2022-09-30T18:04:33Z,3807400663,213,1.8,3807400651,2,,3807400661,212,17.4,3807400659,141,26.9,3807400655,56,Center,3807400657,140,93.7,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124399,15,49,1,1,24,dnzj0iv5qtaemm9kthh9pos8q,1,5.9,77.6,2022-09-30T18:04:33.979Z,2022-09-30T18:04:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124459,16,1,1,1,26,dnzj0iv5qtaemm9kthh9pos8q,1,5.7,83.5,2022-09-30T18:04:35.292Z,2022-09-30T18:04:39Z,3807401043,155,,3807401053,213,6.1,3807401051,212,42.6,3807401055,1,,3807401045,56,Back,3807401049,141,73.0,3807401047,140,45.7,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124465,17,44,1,1,29,dnzj0iv5qtaemm9kthh9pos8q,1,44.9,74.6,2022-09-30T18:04:38.664Z,2022-09-30T18:04:40Z,3807401147,233,22,3807401085,56,Back,3807401087,285,,,,,,,,,,,,,,,,,b950jt347chmq9whlkgl6fxpm,K. Leidsman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124443,22,44,1,1,29,b94pf87be9ojdgnrs5mst80un,0,55.1,25.4,2022-09-30T18:04:38.665Z,2022-09-30T18:04:40Z,3807400981,286,,3807401183,233,17,3807400979,56,Center,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124497,18,1,1,1,30,dnzj0iv5qtaemm9kthh9pos8q,0,45.6,73,2022-09-30T18:04:39.755Z,2022-09-30T18:04:41Z,3807401255,213,5.2,3807401245,3,,3807401249,140,53.3,3807401247,56,Center,3807401253,212,17.4,3807401251,141,50.3,,,,,,,b950jt347chmq9whlkgl6fxpm,K. Leidsman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124485,23,49,1,1,31,b94pf87be9ojdgnrs5mst80un,1,44.9,52.6,2022-09-30T18:04:40.617Z,2022-09-30T18:04:40Z,,,,,,,,,,,,,,,,,,,,,,,,,8hjakiipmhtwr07v6h0d414gl,T. Beugelsdijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124537,24,1,1,1,32,b94pf87be9ojdgnrs5mst80un,1,45.7,56.2,2022-09-30T18:04:41.578Z,2022-09-30T18:04:44Z,3807401465,141,95.8,3807401467,212,28.1,3807401463,140,53.4,3807401461,56,Left,3807401469,213,1.3,,,,,,,,,,8hjakiipmhtwr07v6h0d414gl,T. Beugelsdijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124623,25,1,1,1,37,b94pf87be9ojdgnrs5mst80un,1,58,94,2022-09-30T18:04:46.842Z,2022-09-30T18:04:50Z,3807401969,56,Left,3807401977,213,0.1,3807401975,212,11.6,3807401971,140,69.0,3807401973,141,95.7,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124683,26,1,1,1,41,b94pf87be9ojdgnrs5mst80un,1,63.6,83.2,2022-09-30T18:04:50.091Z,2022-09-30T18:04:54Z,3807402241,213,4.2,3807402233,56,Center,3807402235,140,59.5,3807402239,212,9.0,3807402237,141,71.6,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124721,27,1,1,1,45,b94pf87be9ojdgnrs5mst80un,1,61.2,74.6,2022-09-30T18:04:54.507Z,2022-09-30T18:04:57Z,3807402419,212,14.6,3807402415,140,65.0,3807402417,141,95.2,3807402421,213,1.3,3807402413,56,Left,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124755,28,1,1,1,48,b94pf87be9ojdgnrs5mst80un,1,64.5,95.7,2022-09-30T18:04:57.322Z,2022-09-30T18:05:00Z,3807402589,141,86.3,3807402593,213,3.7,3807402585,56,Left,3807402587,140,53.8,3807402591,212,12.9,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124793,29,1,1,1,51,b94pf87be9ojdgnrs5mst80un,1,47,83,2022-09-30T18:05:00.411Z,2022-09-30T18:05:03Z,3807402831,140,41.8,3807402829,56,Back,3807402833,141,73.7,3807402837,213,4.0,3807402835,212,8.4,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124849,30,1,1,1,54,b94pf87be9ojdgnrs5mst80un,1,42.1,70.7,2022-09-30T18:05:03.371Z,2022-09-30T18:05:07Z,3807403081,212,23.4,3807403083,213,0.9,3807403079,141,97.6,3807403075,56,Left,3807403077,140,56.0,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124885,31,1,1,1,58,b94pf87be9ojdgnrs5mst80un,1,54,95.5,2022-09-30T18:05:07.002Z,2022-09-30T18:05:10Z,3807403255,141,97.3,3807403247,56,Back,3807403263,213,3.1,3807403259,212,17.1,3807403251,140,37.8,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124931,32,1,1,2,1,b94pf87be9ojdgnrs5mst80un,1,37.7,95.5,2022-09-30T18:05:10.315Z,2022-09-30T18:05:13Z,3807403537,141,74.2,3807403535,140,44.1,3807403539,212,16.0,3807403541,213,5.1,3807403533,56,Back,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465124965,33,1,1,2,4,b94pf87be9ojdgnrs5mst80un,1,41.6,77.5,2022-09-30T18:05:13.707Z,2022-09-30T18:05:15Z,3807403723,56,Back,3807403729,212,13.3,3807403731,213,2.7,3807403725,140,30.4,3807403727,141,86.5,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465125007,34,1,1,2,6,b94pf87be9ojdgnrs5mst80un,1,30.1,86.9,2022-09-30T18:05:15.355Z,2022-09-30T18:05:19Z,3807403937,56,Back,3807403945,213,0.5,3807403939,140,40.4,3807403943,212,12.7,3807403941,141,96.6,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465125105,35,1,1,2,10,b94pf87be9ojdgnrs5mst80un,1,55.4,97.8,2022-09-30T18:05:19.099Z,2022-09-30T18:05:25Z,3807404367,1,,3807404359,140,90.3,3807404365,213,6.0,3807404361,141,81.4,3807404363,212,38.3,3807404357,56,Left,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465125129,36,1,1,2,16,b94pf87be9ojdgnrs5mst80un,1,87.2,82,2022-09-30T18:05:25.403Z,2022-09-30T18:05:29Z,3807404489,213,2.0,3807404483,140,82.9,3807404481,56,Left,3807404485,141,97.3,3807404487,212,11.3,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465125151,37,1,1,2,20,b94pf87be9ojdgnrs5mst80un,1,83.2,97.3,2022-09-30T18:05:29.276Z,2022-09-30T18:05:31Z,3807404631,141,77.5,3807404639,213,5.1,3807404611,155,,3807404623,140,88.9,3807404615,56,Center,3807404637,212,14.7,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465125155,38,50,1,2,22,b94pf87be9ojdgnrs5mst80un,1,94.6,76,2022-09-30T18:05:31.226Z,2022-09-30T18:06:31Z,3807404669,286,,3807404755,233,19,3807404667,56,Center,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
