id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2496244225,6,1,1,0,11,1wyg1tunyt7go9tnjea1hjqxb,1,30.7,28.3,2023-01-09T19:00:54.838Z,2023-01-09T19:01:02Z,3971968369,140,24.8,3971968375,213,1.8,3971968373,212,28.6,3971968367,56,Back,3971968371,141,69.4,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244247,7,1,1,0,19,1wyg1tunyt7go9tnjea1hjqxb,1,35.9,74.1,2023-01-09T19:01:03.262Z,2023-01-09T19:01:09Z,3971968499,140,27.2,3971968505,213,4.2,3971968497,56,Back,3971968501,141,51.2,3971968503,212,18.1,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244269,8,1,1,0,26,1wyg1tunyt7go9tnjea1hjqxb,1,33.1,58.5,2023-01-09T19:01:10.310Z,2023-01-09T19:01:12Z,3971968601,140,34.1,3971968607,213,1.5,3971968603,141,76.7,3971968605,212,12.4,3971968599,56,Back,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244283,9,1,1,0,28,1wyg1tunyt7go9tnjea1hjqxb,1,34.1,76.7,2023-01-09T19:01:12.158Z,2023-01-09T19:01:18Z,3971968703,212,24.2,3971968701,141,97.8,3971968705,213,0.6,3971968697,56,Left,3971968699,140,52.7,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244295,10,1,1,0,34,1wyg1tunyt7go9tnjea1hjqxb,1,52.2,86.4,2023-01-09T19:01:18.422Z,2023-01-09T19:01:24Z,3971968785,56,Back,3971968789,141,54.5,3971968787,140,34.0,3971968793,213,4.0,3971968791,212,28.9,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244307,11,1,1,0,40,1wyg1tunyt7go9tnjea1hjqxb,1,36.7,48.4,2023-01-09T19:01:24.670Z,2023-01-09T19:01:27Z,3971968899,141,78.3,3971968895,56,Back,3971968897,140,36.9,3971968901,212,20.3,3971968903,213,1.6,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244311,12,1,1,0,44,1wyg1tunyt7go9tnjea1hjqxb,1,41.7,78.5,2023-01-09T19:01:28.255Z,2023-01-09T19:01:29Z,3971968911,56,Back,3971968915,141,53.6,3971968919,213,4.2,3971968917,212,19.2,3971968913,140,33.1,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244321,13,1,1,0,45,1wyg1tunyt7go9tnjea1hjqxb,0,33.1,53.6,2023-01-09T19:01:29.615Z,2023-01-09T19:01:30Z,3971968955,140,40.9,3971968959,212,10.3,3971968957,141,62.9,3971968953,56,Back,3971968961,213,0.7,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244319,7,49,1,0,45,ch82doz9w9t1sw9ae3a4ffh0j,1,64.3,43.2,2023-01-09T19:01:29.819Z,2023-01-09T19:01:29Z,,,,,,,,,,,,,,,,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244323,8,1,1,0,46,ch82doz9w9t1sw9ae3a4ffh0j,0,64.3,43.2,2023-01-09T19:01:30.474Z,2023-01-09T19:01:31Z,3971968985,212,9.0,3971968981,140,68.6,3971968983,141,54.6,3971968987,213,1.0,3971968979,56,Center,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244333,14,49,1,0,50,1wyg1tunyt7go9tnjea1hjqxb,1,34.2,46.1,2023-01-09T19:01:33.847Z,2023-01-09T19:01:33Z,,,,,,,,,,,,,,,,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244357,15,1,1,0,50,1wyg1tunyt7go9tnjea1hjqxb,1,34.2,46.1,2023-01-09T19:01:34.143Z,2023-01-09T19:01:40Z,3971969191,213,0.2,3971969183,56,Center,3971969189,212,18.7,3971969187,141,50.8,3971969185,140,51.7,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244363,16,4,1,0,54,1wyg1tunyt7go9tnjea1hjqxb,1,42.6,25.6,2023-01-09T19:01:38.329Z,2023-01-09T19:01:40Z,3971969213,56,Back,3971969217,265,,3971969219,286,,3971969215,152,,3971969211,13,,3971969225,233,9,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244361,9,4,1,0,54,ch82doz9w9t1sw9ae3a4ffh0j,0,57.4,74.4,2023-01-09T19:01:38.330Z,2023-01-09T19:01:41Z,3971969207,285,,3971969203,152,,3971969201,56,Center,3971969205,265,,3971969233,233,16,3971969199,13,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244431,17,1,1,1,22,1wyg1tunyt7go9tnjea1hjqxb,1,41.8,28.1,2023-01-09T19:02:05.863Z,2023-01-09T19:02:06Z,3971969745,140,32.8,3971969749,212,15.2,3971969741,152,,3971969743,56,Back,3971969747,141,45.7,3971969751,213,2.2,3971969739,5,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244437,18,1,1,1,22,1wyg1tunyt7go9tnjea1hjqxb,1,32.8,45.7,2023-01-09T19:02:06.767Z,2023-01-09T19:02:07Z,3971969781,212,13.4,3971969783,213,5.4,3971969777,140,41.2,3971969775,56,Back,3971969779,141,30.8,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244469,19,1,1,1,23,1wyg1tunyt7go9tnjea1hjqxb,1,41.2,30.8,2023-01-09T19:02:07.671Z,2023-01-09T19:02:13Z,3971969947,140,30.9,3971969949,141,43.3,3971969945,56,Back,3971969953,213,2.5,3971969951,212,13.8,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244483,20,1,1,1,29,1wyg1tunyt7go9tnjea1hjqxb,1,34.2,47.7,2023-01-09T19:02:13.496Z,2023-01-09T19:02:17Z,3971970053,56,Back,3971970061,213,1.4,3971970057,141,79.8,3971970059,212,22.2,3971970055,140,38.0,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244485,21,1,1,1,34,1wyg1tunyt7go9tnjea1hjqxb,1,53.6,82.6,2023-01-09T19:02:18.264Z,2023-01-09T19:02:24Z,3971970077,56,Center,3971970083,212,15.8,3971970081,141,63.7,3971970079,140,62.3,3971970085,213,5.3,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244489,22,50,1,1,39,1wyg1tunyt7go9tnjea1hjqxb,1,58.8,77.8,2023-01-09T19:02:23.335Z,2023-01-09T19:02:25Z,3971970097,56,Center,3971970099,286,,3971970111,233,10,,,,,,,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244487,10,7,1,1,39,ch82doz9w9t1sw9ae3a4ffh0j,0,41.2,22.2,2023-01-09T19:02:23.336Z,2023-01-09T19:02:33Z,3971970107,233,22,3971970091,285,,3971970089,56,Back,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244491,11,49,1,1,40,ch82doz9w9t1sw9ae3a4ffh0j,1,35.5,27.2,2023-01-09T19:02:24.089Z,2023-01-09T19:02:24Z,,,,,,,,,,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244495,23,61,1,1,41,1wyg1tunyt7go9tnjea1hjqxb,0,64.3,76.7,2023-01-09T19:02:25.063Z,2023-01-09T19:02:28Z,3971970145,56,Center,,,,,,,,,,,,,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244503,12,3,1,1,43,ch82doz9w9t1sw9ae3a4ffh0j,0,50.6,24,2023-01-09T19:02:27.386Z,2023-01-09T19:02:31Z,3971970207,211,,3971970203,286,,3971970201,56,Center,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244499,24,43,1,1,46,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2023-01-09T19:02:30.144Z,2023-01-09T19:19:09Z,3971989039,144,45,3971970191,285,0,3971970189,56,Back,,,,,,,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244515,25,49,1,1,51,1wyg1tunyt7go9tnjea1hjqxb,1,2.9,89.5,2023-01-09T19:02:34.903Z,2023-01-09T19:02:35Z,,,,,,,,,,,,,,,,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244527,26,1,1,1,51,1wyg1tunyt7go9tnjea1hjqxb,1,2.9,89.5,2023-01-09T19:02:35.656Z,2023-01-09T19:02:38Z,3971970381,212,13.6,3971970377,140,15.4,3971970383,213,6.0,3971970375,56,Back,3971970379,141,84.0,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244537,27,1,1,1,54,1wyg1tunyt7go9tnjea1hjqxb,1,15.4,84,2023-01-09T19:02:38.664Z,2023-01-09T19:02:40Z,3971970435,212,12.8,3971970431,140,22.6,3971970433,141,99.1,3971970437,213,0.9,3971970429,56,Back,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244533,13,45,1,1,55,ch82doz9w9t1sw9ae3a4ffh0j,0,79.1,3.4,2023-01-09T19:02:39.224Z,2023-01-09T19:02:47Z,3971970405,56,Right,3971970407,286,,3971970539,233,28,,,,,,,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244553,28,3,1,1,55,1wyg1tunyt7go9tnjea1hjqxb,1,20.9,96.6,2023-01-09T19:02:39.224Z,2023-01-09T19:02:48Z,3971970525,233,13,3971970517,56,Back,3971970519,285,,,,,,,,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244561,29,1,1,2,0,1wyg1tunyt7go9tnjea1hjqxb,1,45.5,93.9,2023-01-09T19:02:44.104Z,2023-01-09T19:02:48Z,3971970569,56,Left,3971970575,212,10.8,3971970573,141,97.8,3971970577,213,0.2,3971970571,140,55.5,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244573,30,1,1,2,4,1wyg1tunyt7go9tnjea1hjqxb,1,57.8,94.5,2023-01-09T19:02:48.480Z,2023-01-09T19:03:05Z,3971970639,56,Left,3971970647,213,2.7,3971970643,141,97.8,3971970641,140,53.2,3971970645,212,5.3,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244577,31,1,1,2,7,1wyg1tunyt7go9tnjea1hjqxb,1,53.2,97.8,2023-01-09T19:02:51.440Z,2023-01-09T19:03:06Z,3971970673,213,5.3,3971970667,140,56.9,3971970671,212,7.4,3971970669,141,88.6,3971970665,56,Left,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244581,32,1,1,2,8,1wyg1tunyt7go9tnjea1hjqxb,1,56.9,88.6,2023-01-09T19:02:52.800Z,2023-01-09T19:03:30Z,3971970695,212,13.8,3971970689,56,Back,3971970691,140,44.6,3971970693,141,95.8,3971970697,213,2.8,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244623,33,1,1,2,10,1wyg1tunyt7go9tnjea1hjqxb,1,44.6,95.8,2023-01-09T19:02:54.464Z,2023-01-09T19:03:04Z,3971970893,212,24.3,3971970895,213,3.4,3971970891,141,85.3,3971970887,56,Back,3971970889,140,22.5,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244641,34,1,1,2,24,1wyg1tunyt7go9tnjea1hjqxb,1,25.2,84.9,2023-01-09T19:03:08.593Z,2023-01-09T19:03:10Z,3971971027,212,32.2,3971971023,140,34.1,3971971021,56,Back,3971971031,1,,3971971039,189,,3971971029,213,5.0,3971971025,141,39.6,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244651,35,1,1,2,26,1wyg1tunyt7go9tnjea1hjqxb,1,34.1,39.6,2023-01-09T19:03:10.713Z,2023-01-09T19:03:12Z,3971971091,141,76.9,3971971095,213,1.4,3971971093,212,26.0,3971971089,140,39.5,3971971087,56,Back,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244671,36,1,1,2,28,1wyg1tunyt7go9tnjea1hjqxb,1,39.5,76.9,2023-01-09T19:03:12.264Z,2023-01-09T19:03:18Z,3971971189,213,4.2,3971971187,212,21.5,3971971183,140,28.9,3971971181,56,Back,3971971185,141,49.9,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244681,37,1,1,2,34,1wyg1tunyt7go9tnjea1hjqxb,1,32.8,57.8,2023-01-09T19:03:18.225Z,2023-01-09T19:03:21Z,3971971269,56,Back,3971971275,212,19.8,3971971273,141,82.4,3971971277,213,1.0,3971971271,140,42.8,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244697,38,1,1,2,37,1wyg1tunyt7go9tnjea1hjqxb,0,44.5,84,2023-01-09T19:03:21.177Z,2023-01-09T19:03:25Z,3971971379,212,57.9,3971971375,140,96.7,3971971377,141,56.5,3971971383,1,,3971971373,56,Center,3971971381,213,6.0,3971971371,155,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244707,14,52,1,2,42,ch82doz9w9t1sw9ae3a4ffh0j,1,4.8,42.1,2023-01-09T19:03:26.375Z,2023-01-09T19:03:26Z,,,,,,,,,,,,,,,,,,,,,,,,,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244729,15,1,1,2,48,ch82doz9w9t1sw9ae3a4ffh0j,1,7.7,50.5,2023-01-09T19:03:32.328Z,2023-01-09T19:03:37Z,3971971569,141,95.1,3971971575,213,1.0,3971971577,1,,3971971567,140,25.7,3971971573,212,35.7,3971971645,189,,3971971563,56,Back,3971971561,123,,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244735,16,1,1,2,50,ch82doz9w9t1sw9ae3a4ffh0j,0,25.9,96.4,2023-01-09T19:03:34.488Z,2023-01-09T19:03:35Z,3971971595,140,43.8,3971971599,212,18.8,3971971597,141,95.5,3971971593,56,Back,3971971601,213,6.3,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244737,39,49,1,2,52,1wyg1tunyt7go9tnjea1hjqxb,1,56.7,17.1,2023-01-09T19:03:36.433Z,2023-01-09T19:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244773,40,1,1,2,56,1wyg1tunyt7go9tnjea1hjqxb,1,75.2,28.3,2023-01-09T19:03:40.354Z,2023-01-09T19:04:07Z,3971972471,210,15,3971971805,213,1.1,3971972473,154,,3971971797,56,Center,3971971803,212,8.8,3971971799,140,79.2,3971971801,141,39.6,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244777,41,15,1,2,59,1wyg1tunyt7go9tnjea1hjqxb,1,85,40.2,2023-01-09T19:03:43.209Z,2023-01-09T19:04:08Z,3971972489,103,3.8,3971972487,102,47.5,3971971817,56,Center,3971972499,233,17,3971971815,17,,3971972479,29,,3971972491,146,98.8,3971972343,20,,51f3vubki4or5vaft5tromn3e,Y. Barası,,3971972493,147,49.3,3971972483,55,40,3971972477,80,3971972481,154,3971971813,22,,,,,,,,,,,,,,,,,,
2496244779,17,10,1,2,59,ch82doz9w9t1sw9ae3a4ffh0j,1,3.1,54.4,2023-01-09T19:03:43.309Z,2023-01-09T19:04:05Z,3971972417,233,41,3971971833,56,Back,3971972409,174,,3971972411,179,,3971971831,182,,,,,,,,,,,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496244793,18,49,1,3,1,ch82doz9w9t1sw9ae3a4ffh0j,1,3.5,48.8,2023-01-09T19:03:45.351Z,2023-01-09T19:03:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
