id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,assist
2486141195,7,1,1,0,17,7rmv5ns2rj7bn4otpkur0mx0x,0,9,41.1,2022-11-16T19:02:13.542Z,2022-11-16T19:02:15Z,3918592419,56,Center,3918592421,140,54.3,3918592423,141,26.8,3918592425,212,48.5,3918592427,213,6.1,3918592429,1,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141197,5,61,1,0,18,e8hiwrw6ocxm5iht6sp7jiv19,1,45,71.6,2022-11-16T19:02:14.923Z,2022-11-16T20:09:14Z,3918592431,56,Back,,,,,,,,,,,,,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141213,8,1,1,0,21,7rmv5ns2rj7bn4otpkur0mx0x,1,46.1,22.4,2022-11-16T19:02:17.045Z,2022-11-16T19:02:20Z,3918592495,141,7.2,3918592497,212,17.5,3918592491,56,Right,3918592493,140,59.6,3918592499,213,5.7,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141219,9,1,1,0,24,7rmv5ns2rj7bn4otpkur0mx0x,1,66.5,23.6,2022-11-16T19:02:20.630Z,2022-11-16T19:49:33Z,3918592527,56,Center,3918592535,213,0.3,3918592829,210,13,3918634903,4,,3918592529,140,84.5,3918592533,212,19.7,3918592831,154,,3918592531,141,31.9,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141221,10,13,1,0,27,7rmv5ns2rj7bn4otpkur0mx0x,1,86.6,33.5,2022-11-16T19:02:23.158Z,2022-11-16T19:49:34Z,3918592853,230,97.1,3918592541,22,,3918592849,103,9.7,3918592835,29,,3918592837,154,,3918592839,55,9,3918592545,56,Center,3918592847,102,63.4,c9shc6t28oroqthopifjvg9ux,D. Vente,,3918592851,328,3918592543,63,3918592833,73,3918592591,20,3918592855,231,45.5,,,,,,,,,,,,,,,,,,,
2486141249,6,5,1,0,28,e8hiwrw6ocxm5iht6sp7jiv19,1,-1.9,39,2022-11-16T19:02:24.630Z,2022-11-16T20:08:31Z,3918592597,346,,3918597961,233,11,3918592595,56,Back,,,,,,,,,,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141239,11,5,1,0,28,7rmv5ns2rj7bn4otpkur0mx0x,0,101.9,61,2022-11-16T19:02:24.630Z,2022-11-16T19:08:10Z,3918592581,346,,3918592579,56,Center,3918597969,233,6,,,,,,,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141293,7,1,1,0,45,e8hiwrw6ocxm5iht6sp7jiv19,0,5.2,49,2022-11-16T19:02:41.282Z,2022-11-16T20:09:25Z,3918592869,213,0.3,3918592865,141,85.2,3918592859,124,,3918592867,212,75.0,3918592871,1,,3918592873,74,,3918592861,56,Left,3918592863,140,72.7,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,3918592899,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141291,12,49,1,0,46,7rmv5ns2rj7bn4otpkur0mx0x,1,16.4,13,2022-11-16T19:02:42.438Z,2022-11-16T20:08:33Z,,,,,,,,,,,,,,,,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141307,13,1,1,0,47,7rmv5ns2rj7bn4otpkur0mx0x,1,16,12.1,2022-11-16T19:02:43.063Z,2022-11-16T19:02:48Z,3918592925,140,6.5,3918592927,141,42.9,3918592929,212,23.2,3918592923,56,Back,3918592931,213,2.0,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141321,14,1,1,0,52,7rmv5ns2rj7bn4otpkur0mx0x,1,10.6,44.3,2022-11-16T19:02:48.278Z,2022-11-16T19:02:52Z,3918592975,56,Back,3918592977,140,11.7,3918592983,213,4.8,3918592981,212,12.1,3918592979,141,26.6,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141327,15,1,1,0,55,7rmv5ns2rj7bn4otpkur0mx0x,1,13.2,34.5,2022-11-16T19:02:51.973Z,2022-11-16T19:02:54Z,3918593007,212,17.6,3918593005,141,10.0,3918593009,213,5.0,3918593001,56,Back,3918593003,140,18.7,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141341,16,1,1,0,58,7rmv5ns2rj7bn4otpkur0mx0x,1,18.9,9.7,2022-11-16T19:02:54.678Z,2022-11-16T19:02:57Z,3918593085,213,0.1,3918593079,140,45.5,3918593075,155,,3918593077,56,Back,3918593081,141,14.4,3918593083,212,28.1,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141349,17,1,1,1,1,7rmv5ns2rj7bn4otpkur0mx0x,1,45.5,14.5,2022-11-16T19:02:57.174Z,2022-11-16T19:02:59Z,3918593117,3,,3918593119,168,,3918593123,140,62.9,3918593121,56,Right,3918593125,141,9.3,3918593127,212,18.6,3918593129,213,6.1,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141351,18,3,1,1,3,7rmv5ns2rj7bn4otpkur0mx0x,0,64.8,9.6,2022-11-16T19:02:59.749Z,2022-11-16T19:11:56Z,3918593135,286,,3918601341,233,8,3918593133,56,Right,,,,,,,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141369,8,7,1,1,3,e8hiwrw6ocxm5iht6sp7jiv19,0,35.2,90.4,2022-11-16T19:02:59.750Z,2022-11-16T19:48:18Z,3918593205,285,,3918593203,56,Back,3918601337,233,18,,,,,,,,,,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141367,19,61,1,1,6,7rmv5ns2rj7bn4otpkur0mx0x,0,67.5,11.9,2022-11-16T19:03:02.030Z,2022-11-16T19:03:40Z,3918593201,56,Right,,,,,,,,,,,,,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141377,9,12,1,1,7,e8hiwrw6ocxm5iht6sp7jiv19,1,28.8,97.5,2022-11-16T19:03:03.387Z,2022-11-16T19:49:31Z,3918593237,56,Back,3918593245,213,0.5,3918593239,140,33.1,3918593243,212,5.2,3918593241,141,100.0,3918593273,167,,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141379,10,5,1,1,9,e8hiwrw6ocxm5iht6sp7jiv19,0,28.2,100.9,2022-11-16T19:03:05.637Z,2022-11-16T19:08:09Z,3918593247,56,Back,3918593381,233,20,3918593249,347,,,,,,,,,,,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141381,20,5,1,1,9,7rmv5ns2rj7bn4otpkur0mx0x,1,71.8,-0.9,2022-11-16T19:03:05.637Z,2022-11-16T19:08:09Z,3918593251,56,Right,3918593253,347,,3918597973,233,10,,,,,,,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141391,21,1,1,1,11,7rmv5ns2rj7bn4otpkur0mx0x,1,67.5,0,2022-11-16T19:03:07.301Z,2022-11-16T19:03:12Z,3918593287,56,Right,3918593297,1,,3918593285,107,,3918593295,213,0.5,3918593289,140,86.2,3918593293,212,22.7,3918593291,141,15.5,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141393,22,1,1,1,13,7rmv5ns2rj7bn4otpkur0mx0x,0,88.1,12.5,2022-11-16T19:03:09.645Z,2022-11-16T20:14:12Z,3918593307,212,11.7,3918593305,141,29.2,3918593301,56,Center,3918593303,140,85.5,3918593309,213,1.8,,,,,,,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141397,11,12,1,1,17,e8hiwrw6ocxm5iht6sp7jiv19,1,12.6,73.1,2022-11-16T19:03:13.098Z,2022-11-16T20:14:14Z,3918593333,167,,3918593323,213,1.4,3918593321,212,19.0,3918593319,141,100.0,3918593317,140,16.3,3918593315,56,Back,,,,,,,brpt79b4v36wx3kj3joyjjjkl,D. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141399,12,5,1,1,18,e8hiwrw6ocxm5iht6sp7jiv19,0,20.2,101,2022-11-16T19:03:14.439Z,2022-11-16T19:08:10Z,3918593327,347,,3918598003,233,23,3918593325,56,Back,,,,,,,,,,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141409,23,5,1,1,18,7rmv5ns2rj7bn4otpkur0mx0x,1,79.8,-1,2022-11-16T19:03:14.439Z,2022-11-16T19:08:10Z,3918593359,56,Right,3918593361,347,,3918593363,233,12,,,,,,,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141451,24,1,1,1,29,7rmv5ns2rj7bn4otpkur0mx0x,1,85.1,0,2022-11-16T19:03:25.797Z,2022-11-16T20:14:20Z,3918593587,213,2.5,3918593585,212,10.6,3918593583,141,7.4,3918593581,140,76.9,3918593577,107,,3918593579,56,Right,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141465,25,1,1,1,30,7rmv5ns2rj7bn4otpkur0mx0x,1,76.9,7.4,2022-11-16T19:03:26.821Z,2022-11-16T20:12:28Z,3918593641,140,79.0,3918593651,213,1.2,3918593639,56,Right,3918593645,141,17.0,3918593637,155,,3918593649,212,6.9,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141467,26,1,1,1,32,7rmv5ns2rj7bn4otpkur0mx0x,0,78.2,17.2,2022-11-16T19:03:28.286Z,2022-11-16T20:15:15Z,3918593657,56,Right,3918593655,3,,3918593663,141,10.8,3918593669,213,5.9,3918593667,212,13.0,3918593659,140,89.9,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141459,13,49,1,1,33,e8hiwrw6ocxm5iht6sp7jiv19,1,13.1,86.9,2022-11-16T19:03:29.081Z,2022-11-16T20:15:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141473,14,1,1,1,35,e8hiwrw6ocxm5iht6sp7jiv19,1,13.1,86.9,2022-11-16T19:03:31.721Z,2022-11-16T20:15:16Z,3918593695,56,Back,3918593703,213,0.6,3918593701,212,9.8,3918593697,140,20.6,3918593699,141,95.6,,,,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141477,15,1,1,1,36,e8hiwrw6ocxm5iht6sp7jiv19,0,23.2,95.4,2022-11-16T19:03:32.881Z,2022-11-16T19:50:09Z,3918593725,141,90.0,3918593727,212,8.8,3918593729,213,5.9,3918593723,140,30.8,3918593721,56,Back,,,,,,,,,,brpt79b4v36wx3kj3joyjjjkl,D. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141489,27,8,1,1,38,7rmv5ns2rj7bn4otpkur0mx0x,1,73.5,11.2,2022-11-16T19:03:34.197Z,2022-11-16T19:50:11Z,3918593773,56,Right,,,,,,,,,,,,,,,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141557,16,5,1,1,38,e8hiwrw6ocxm5iht6sp7jiv19,1,26.4,101.4,2022-11-16T19:03:34.982Z,2022-11-16T19:50:21Z,3918594001,347,,3918598007,233,28,3918593999,56,Back,,,,,,,,,,,,,,,,brpt79b4v36wx3kj3joyjjjkl,D. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141499,28,5,1,1,38,7rmv5ns2rj7bn4otpkur0mx0x,0,73.6,-1.4,2022-11-16T19:03:34.982Z,2022-11-16T19:08:11Z,3918593811,347,,3918593809,56,Right,3918598011,233,16,,,,,,,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141563,17,1,1,1,51,e8hiwrw6ocxm5iht6sp7jiv19,1,29.3,100,2022-11-16T19:03:47.138Z,2022-11-16T19:50:31Z,3918594037,212,12.5,3918594035,141,92.9,3918594029,107,,3918594039,213,5.8,3918594031,56,Back,3918594033,140,39.8,,,,,,,brpt79b4v36wx3kj3joyjjjkl,D. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141565,18,1,1,1,52,e8hiwrw6ocxm5iht6sp7jiv19,0,39.8,92.9,2022-11-16T19:03:48.081Z,2022-11-16T19:50:38Z,3918594049,212,7.3,3918594045,140,33.1,3918594069,156,,3918594047,141,90.3,3918594051,213,3.4,3918594043,56,Back,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141577,29,49,1,1,54,7rmv5ns2rj7bn4otpkur0mx0x,1,66.3,12.7,2022-11-16T19:03:50.437Z,2022-11-16T19:03:50Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141585,30,1,1,1,54,7rmv5ns2rj7bn4otpkur0mx0x,1,66.3,12.7,2022-11-16T19:03:50.805Z,2022-11-16T19:03:55Z,3918594117,140,69.3,3918594115,56,Right,3918594121,212,6.2,3918594123,213,1.0,3918594119,141,20.6,,,,,,,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141595,31,1,1,1,58,7rmv5ns2rj7bn4otpkur0mx0x,1,56.7,20.4,2022-11-16T19:03:54.981Z,2022-11-16T19:03:57Z,3918594171,212,9.5,3918594173,213,4.5,3918594169,141,6.7,3918594165,56,Right,3918594167,140,55.0,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141611,32,1,1,2,1,7rmv5ns2rj7bn4otpkur0mx0x,1,57.1,6.7,2022-11-16T19:03:57.254Z,2022-11-16T19:04:02Z,3918594261,155,,3918594263,56,Center,3918594273,1,,3918594271,213,0.3,3918594265,140,95.6,3918594267,141,25.1,3918594269,212,42.3,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141621,33,1,1,2,6,7rmv5ns2rj7bn4otpkur0mx0x,0,96.7,25.8,2022-11-16T19:04:02.261Z,2022-11-16T19:04:09Z,3918594421,195,,3918594311,56,Center,3918594313,140,92.3,3918594319,213,1.8,3918594317,212,20.0,3918594315,141,54.4,,,,,,,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141637,19,12,1,2,13,e8hiwrw6ocxm5iht6sp7jiv19,1,8.8,46.3,2022-11-16T19:04:09.570Z,2022-11-16T19:50:57Z,3918594389,140,0.0,3918594395,213,2.3,3918594387,56,Back,3918594393,212,15.6,3918594427,167,,3918594391,141,63.5,,,,,,,9l5hp0tmizix8z6h5b5vqvhm1,A. Ćatić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141641,20,6,1,2,14,e8hiwrw6ocxm5iht6sp7jiv19,0,3.4,54.6,2022-11-16T19:04:10.453Z,2022-11-16T19:08:07Z,3918594413,56,Back,3918597953,233,34,3918594415,73,,,,,,,,,,,,,,,,,9l5hp0tmizix8z6h5b5vqvhm1,A. Ćatić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141653,34,6,1,2,14,7rmv5ns2rj7bn4otpkur0mx0x,1,96.6,45.4,2022-11-16T19:04:10.453Z,2022-11-16T19:08:06Z,3918594451,75,,3918597931,233,20,3918594447,56,Center,,,,,,,,,,,,,,,,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141763,35,1,1,2,43,7rmv5ns2rj7bn4otpkur0mx0x,0,99.5,0.5,2022-11-16T19:04:39.814Z,2022-11-16T19:04:42Z,3918594925,6,,3918594937,212,33.4,3918594935,141,47.8,3918594927,155,,3918594929,224,,3918594939,213,1.8,3918594941,1,,3918594923,2,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,3918594933,140,3918594931,56,,,,,,,,91.1,Center,,,,,,,,,,,,,,,,,
2486141785,21,12,1,2,48,e8hiwrw6ocxm5iht6sp7jiv19,1,8.7,54.3,2022-11-16T19:04:44.121Z,2022-11-16T19:51:10Z,3918595059,15,,3918595049,141,11.5,3918595053,213,5.2,3918595051,212,33.4,3918595045,56,Back,3918595047,140,24.4,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486141797,36,1,1,2,53,7rmv5ns2rj7bn4otpkur0mx0x,0,72.6,90.3,2022-11-16T19:04:49.940Z,2022-11-16T19:04:51Z,3918595117,56,Center,3918595115,155,,3918595123,212,22.1,3918595121,141,64.8,3918595119,140,85.7,3918595125,213,5.4,3918595113,2,,,,,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
