id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2499216075,6,1,1,0,23,z9phg19papi9f5fd6qxzr836,1,36.8,100,2023-01-21T15:33:04.411Z,2023-01-21T15:33:07Z,3987625315,213,6.1,3987625313,212,27.0,3987625307,56,Left,3987625317,1,,3987625305,107,,3987625309,140,62.0,3987625311,141,94.1,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216081,7,1,1,0,26,z9phg19papi9f5fd6qxzr836,0,61.9,94.1,2023-01-21T15:33:07.021Z,2023-01-21T15:33:07Z,3987625357,213,4.6,3987625351,140,61.2,3987625355,212,4.8,3987625353,141,87.1,3987625349,56,Left,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500524505,812,49,1,0,27,zjawy6qdzk3y69v5pa3zl2cb,1,34.7,24.5,2023-01-21T15:33:08.605Z,2023-01-25T14:42:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216167,6,1,1,0,29,zjawy6qdzk3y69v5pa3zl2cb,0,31.8,31.9,2023-01-21T15:33:10.058Z,2023-01-21T16:31:15Z,3987625805,56,Center,3987625809,141,29.4,3987625811,212,30.0,3987625813,213,6.2,3987625807,140,60.3,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216181,8,61,1,0,30,z9phg19papi9f5fd6qxzr836,1,38.9,75,2023-01-21T15:33:11.279Z,2023-01-21T15:33:11Z,3987625887,56,Back,,,,,,,,,,,,,,,,,,,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216213,9,49,1,0,31,z9phg19papi9f5fd6qxzr836,1,35.1,63.3,2023-01-21T15:33:11.724Z,2023-01-25T14:43:26Z,,,,,,,,,,,,,,,,,,,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216373,10,1,1,0,32,z9phg19papi9f5fd6qxzr836,1,35.1,63.3,2023-01-21T15:33:13.019Z,2023-01-21T15:33:18Z,3987626959,56,Back,3987626969,1,,3987626967,213,4.7,3987626961,140,34.1,3987626965,212,33.9,3987626963,141,13.5,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216465,11,1,1,0,38,z9phg19papi9f5fd6qxzr836,1,51.3,8.7,2023-01-21T15:33:18.813Z,2023-01-25T14:44:10Z,3987627447,140,62.5,3987627453,213,6.0,3987627445,56,Right,3987627451,212,12.4,3987627449,141,2.9,,,,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216557,12,1,1,0,40,z9phg19papi9f5fd6qxzr836,1,55.5,7.9,2023-01-21T15:33:21.478Z,2023-01-25T14:43:33Z,3987627889,141,12.9,3987627885,56,Back,3987627893,213,2.9,3987627887,140,40.6,3987627891,212,16.0,,,,,,,,,,cktdin60q1omaa4gmjp08o76y,B. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216613,13,1,1,0,44,z9phg19papi9f5fd6qxzr836,1,40.1,16.4,2023-01-21T15:33:25.397Z,2023-01-21T15:33:28Z,3987628173,56,Back,3987628175,140,29.6,3987628187,213,2.2,3987628179,212,18.0,3987628177,141,37.4,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216673,14,1,1,0,47,z9phg19papi9f5fd6qxzr836,1,21.1,50,2023-01-21T15:33:28.534Z,2023-01-21T15:33:31Z,3987628519,140,36.2,3987628535,213,5.9,3987628531,212,17.2,3987628525,141,40.1,3987628511,56,Back,,,,,,,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216701,15,1,1,0,50,z9phg19papi9f5fd6qxzr836,1,36.3,40,2023-01-21T15:33:31.141Z,2023-01-21T15:33:33Z,3987628695,212,18.7,3987628693,141,15.8,3987628689,56,Back,3987628691,140,27.8,3987628697,213,4.2,,,,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216737,16,1,1,0,52,z9phg19papi9f5fd6qxzr836,1,27.9,15,2023-01-21T15:33:33.190Z,2023-01-21T15:33:35Z,3987628869,140,41.7,3987628867,56,Back,3987628875,213,0.1,3987628871,141,17.1,3987628873,212,14.6,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216805,7,45,1,0,54,zjawy6qdzk3y69v5pa3zl2cb,0,53.4,77.5,2023-01-21T15:33:35.510Z,2023-01-21T15:33:40Z,3987629271,285,,3987629269,56,Center,3987629323,233,17,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216783,17,3,1,0,54,z9phg19papi9f5fd6qxzr836,1,46.6,22.5,2023-01-21T15:33:35.510Z,2023-01-25T14:45:47Z,3987629155,286,,3987629153,56,Back,3994473503,465,,3987629293,233,7,,,,,,,,,,,,,cktdin60q1omaa4gmjp08o76y,B. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500525285,785,3,1,0,55,z9phg19papi9f5fd6qxzr836,1,45,15.6,2023-01-21T15:33:35.755Z,2023-01-25T16:49:58Z,3994475173,465,,3994475101,286,,3994475099,56,Back,3994577249,233,814,,,,,,,,,,,,,cktdin60q1omaa4gmjp08o76y,B. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500525287,814,45,1,0,55,zjawy6qdzk3y69v5pa3zl2cb,0,55,84.4,2023-01-21T15:33:35.755Z,2023-01-25T16:49:58Z,3994577253,233,785,3994475105,285,,3994475103,56,Left,,,,,,,,,,,,,,,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216853,18,1,1,0,57,z9phg19papi9f5fd6qxzr836,1,59.4,23.3,2023-01-21T15:33:37.956Z,2023-01-21T15:33:42Z,3987629599,212,20.5,3987629595,140,74.6,3987629593,56,Right,3987629601,213,5.6,3987629597,141,4.4,,,,,,,,,,cktdin60q1omaa4gmjp08o76y,B. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216915,19,1,1,1,1,z9phg19papi9f5fd6qxzr836,0,75.4,4.6,2023-01-21T15:33:42.645Z,2023-01-25T14:47:50Z,3987629995,1,,3987629985,56,Left,3987629993,213,1.2,3987629983,155,,3987629989,141,94.1,3994475551,20,,3987629991,212,66.5,3987629981,2,,7e78647fbcn7noga5qlz46xux,A. Aberkane,3994475549,224,3994475609,345,3987629987,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,
2499216935,8,5,1,1,4,zjawy6qdzk3y69v5pa3zl2cb,1,-1,12.1,2023-01-21T15:33:45.109Z,2023-01-21T16:21:33Z,3987630067,56,Back,3987630107,233,20,3987630069,346,,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216923,20,5,1,1,4,z9phg19papi9f5fd6qxzr836,0,101,87.9,2023-01-21T15:33:45.109Z,2023-01-21T15:33:46Z,3987630031,346,,3987630139,233,8,3987630029,56,Left,,,,,,,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217485,9,1,1,1,29,zjawy6qdzk3y69v5pa3zl2cb,0,5.6,55.8,2023-01-21T15:34:10.313Z,2023-01-21T15:34:13Z,3987633077,155,,3987633115,74,,3987633107,213,6.1,3987633095,141,41.3,3987633083,56,Back,3987633071,124,,3987633101,212,44.0,3987633089,140,46.4,53c63f5ekinmj6bquc3rbsbxm,J. Houweling,3987633111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217555,21,1,1,1,33,z9phg19papi9f5fd6qxzr836,1,54.7,57.8,2023-01-21T15:34:14.252Z,2023-01-21T15:34:15Z,3987633469,141,54.0,3987633471,212,11.2,3987633463,3,,3987633465,56,Center,3987633467,140,65.1,3987633473,213,6.1,,,,,,,1amx0jc0ey5w1z9g3f3nb9t2i,A. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217559,22,49,1,1,34,z9phg19papi9f5fd6qxzr836,1,65.2,54,2023-01-21T15:34:15.620Z,2023-01-21T15:34:16Z,,,,,,,,,,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217591,23,1,1,1,36,z9phg19papi9f5fd6qxzr836,1,65.2,54,2023-01-21T15:34:16.835Z,2023-01-25T14:48:26Z,3987633649,56,Center,3987633653,141,56.6,3987633655,212,8.8,3987633651,140,57.0,3994476081,155,,3987633657,213,2.9,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217603,24,1,1,1,37,z9phg19papi9f5fd6qxzr836,1,57,56.6,2023-01-21T15:34:17.830Z,2023-01-25T14:48:31Z,3994476177,155,,3987633741,212,16.5,3987633747,213,0.3,3987633737,141,63.9,3987633733,56,Center,3987633735,140,72.0,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217715,25,1,1,1,38,z9phg19papi9f5fd6qxzr836,1,72,63.9,2023-01-21T15:34:18.747Z,2023-01-21T15:34:23Z,3987634361,212,20.0,3987634355,56,Left,3987634359,141,92.3,3987634363,213,1.8,3987634357,140,67.1,,,,,,,,,,1amx0jc0ey5w1z9g3f3nb9t2i,A. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217817,26,1,1,1,42,z9phg19papi9f5fd6qxzr836,1,73.3,82.6,2023-01-21T15:34:23.686Z,2023-01-25T14:49:09Z,3987634989,56,Center,3987634999,212,36.9,3987634985,155,,3987634993,140,97.9,3987634977,2,,3994476325,224,,3987637829,154,,3987637827,210,15,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,3987635001,213,3994476327,72,3987635003,1,,1,5.5,3987634997,141,43.9,,,,,,,,,,,,,,,,,,,
2499217825,27,15,1,1,46,z9phg19papi9f5fd6qxzr836,1,96.6,43.9,2023-01-21T15:34:27.353Z,2023-01-25T14:49:10Z,3987635031,56,Center,3987637903,29,,3987635027,60,,3987637911,102,47.7,3994476845,108,,3987635023,22,,3987637915,146,98.2,3987637907,55,26,cktdin60q1omaa4gmjp08o76y,B. Camara,3994476841,80,3987637905,154,3987639503,233,10,,,3994476847,328,,3994476839,72,3994476843,214,3987637921,147,45.3,3987637913,103,13.3,,,,,,,,,
2499217801,10,10,1,1,46,zjawy6qdzk3y69v5pa3zl2cb,1,0.8,53.3,2023-01-21T15:34:27.453Z,2023-01-25T15:05:28Z,3987634897,178,,3994476957,21,,3987634901,56,Back,3994490867,174,,3994476959,377,,3987639521,233,27,,,,,,,53c63f5ekinmj6bquc3rbsbxm,J. Houweling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217927,28,1,1,1,49,z9phg19papi9f5fd6qxzr836,1,96.2,29.2,2023-01-21T15:34:29.814Z,2023-01-21T15:34:31Z,3987635583,140,86.0,3987635589,212,11.3,3987635591,213,3.5,3987635587,141,24.1,3987635575,56,Center,,,,,,,,,,cktdin60q1omaa4gmjp08o76y,B. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217957,29,1,1,1,51,z9phg19papi9f5fd6qxzr836,0,85,27.7,2023-01-21T15:34:31.779Z,2023-01-25T15:05:44Z,3987635777,56,Center,3994491087,72,,3987635785,213,1.2,3987635783,212,19.5,3987635775,155,,3994491085,223,,3994490951,2,,3987635781,141,54.8,7e78647fbcn7noga5qlz46xux,A. Aberkane,3987635779,140,,,,,,,91.2,,,,,,,,,,,,,,,,,,,,,,
2499218045,11,12,1,1,55,zjawy6qdzk3y69v5pa3zl2cb,1,12.2,45.7,2023-01-21T15:34:35.897Z,2023-01-21T15:34:45Z,3987636257,213,0.5,3987636249,56,Back,3987636289,15,,3987636251,140,15.4,3987636255,212,3.9,3987636253,141,48.5,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499218105,12,4,1,1,58,zjawy6qdzk3y69v5pa3zl2cb,1,12,46.2,2023-01-21T15:34:38.912Z,2023-01-21T15:34:47Z,3987636587,294,,3987636591,152,,3987636807,233,30,3987636589,56,Back,3987636585,13,,3987636593,285,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499218133,30,4,1,1,58,z9phg19papi9f5fd6qxzr836,0,88,53.8,2023-01-21T15:34:38.913Z,2023-01-21T15:34:42Z,3987636723,152,,3987636843,233,12,3987636725,286,,3987636717,13,,3987636721,56,Center,3987636719,294,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499218927,13,1,1,2,31,zjawy6qdzk3y69v5pa3zl2cb,0,12.9,46.7,2023-01-21T15:35:11.768Z,2023-01-21T15:35:17Z,3987640945,56,Center,3987640951,212,51.8,3987640949,141,47.0,3987640931,5,,3987640941,152,,3987640953,213,0.0,3987640955,1,,3987640947,140,62.2,53c63f5ekinmj6bquc3rbsbxm,J. Houweling,3987640937,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499218941,31,44,1,2,34,z9phg19papi9f5fd6qxzr836,1,36.2,57.6,2023-01-21T15:35:15.672Z,2023-01-21T15:35:17Z,3987641075,233,14,3987641011,56,Back,3987641013,285,,,,,,,,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499218947,14,44,1,2,34,zjawy6qdzk3y69v5pa3zl2cb,0,63.8,42.4,2023-01-21T15:35:15.673Z,2023-01-21T15:35:17Z,3987641161,233,31,3987641031,286,,3987641029,56,Center,,,,,,,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499218961,32,1,1,2,35,z9phg19papi9f5fd6qxzr836,0,34.6,62.1,2023-01-21T15:35:16.091Z,2023-01-21T15:35:18Z,3987641097,140,59.2,3987641103,213,5.9,3987641101,212,27.4,3987641099,141,48.7,3987641095,56,Center,3987641093,3,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499219053,16,50,1,2,37,zjawy6qdzk3y69v5pa3zl2cb,1,42.9,56.9,2023-01-21T15:35:17.918Z,2023-01-25T15:08:11Z,3987641627,286,,3987641625,56,Back,3987641749,233,33,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499219023,33,7,1,2,37,z9phg19papi9f5fd6qxzr836,0,57.1,43.1,2023-01-21T15:35:17.919Z,2023-01-25T15:08:12Z,3994492093,383,,3987641439,285,,3987641675,233,16,3987641437,56,Center,,,,,,,,,,,,,cktdin60q1omaa4gmjp08o76y,B. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499219025,15,61,1,2,38,zjawy6qdzk3y69v5pa3zl2cb,0,43.6,59,2023-01-21T15:35:19.496Z,2023-01-25T15:08:13Z,3987641449,56,Back,,,,,,,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500528373,788,49,1,2,39,z9phg19papi9f5fd6qxzr836,1,48.6,13.8,2023-01-21T15:35:19.817Z,2023-01-25T15:08:14Z,,,,,,,,,,,,,,,,,,,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499219089,34,1,1,2,40,z9phg19papi9f5fd6qxzr836,1,45.9,15.9,2023-01-21T15:35:21.266Z,2023-01-25T15:07:59Z,3987641859,56,Right,3987641867,213,6.1,3987641865,212,16.8,3987641863,141,11.6,3987641861,140,61.7,,,,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499219097,35,50,1,2,41,z9phg19papi9f5fd6qxzr836,1,68.8,11.2,2023-01-21T15:35:22.467Z,2023-01-25T16:49:53Z,3994492649,286,,3987641903,56,Right,3994577085,233,817,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500528427,817,7,1,2,41,zjawy6qdzk3y69v5pa3zl2cb,1,31.2,88.8,2023-01-21T15:35:22.468Z,2023-01-25T16:49:53Z,3994492847,56,Back,3994577081,233,35,3994492849,285,,3994492885,383,,,,,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500528455,818,49,1,2,42,zjawy6qdzk3y69v5pa3zl2cb,1,33.5,92.5,2023-01-21T15:35:23.067Z,2023-01-25T15:09:09Z,,,,,,,,,,,,,,,,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499219185,17,1,1,2,44,zjawy6qdzk3y69v5pa3zl2cb,0,30.1,91.8,2023-01-21T15:35:25.096Z,2023-01-21T16:28:53Z,3987642291,140,59.0,3987642297,213,0.0,3987642287,56,Left,3987642295,212,30.4,3987642293,141,93.5,3987642283,155,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499219209,36,49,1,2,46,z9phg19papi9f5fd6qxzr836,1,33.8,9.5,2023-01-21T15:35:27.365Z,2023-01-21T15:35:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
