id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2526057693,7,1,1,0,11,bqm1bnp1bh2apyudlz1o1whr3,1,68.8,33.3,2023-03-31T18:03:04.802Z,2023-03-31T18:03:06Z,4150047229,56,Center,4150047235,212,11.9,4150047233,141,49.9,4150047237,213,1.9,4150047231,140,65.1,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057699,8,1,1,0,12,bqm1bnp1bh2apyudlz1o1whr3,0,65.1,49.9,2023-03-31T18:03:06.055Z,2023-03-31T18:59:40Z,4150047259,56,Right,4150047261,140,65.5,4150047267,213,4.7,4150047263,141,11.4,4150047265,212,26.2,,,,,,,,,,e4k6t8tld877pq2s0e1vo5p4a,T. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057725,5,49,1,0,15,dvmw7d6jb38qvv7e6ziwu0vyr,1,35.2,84.6,2023-03-31T18:03:08.270Z,2023-03-31T18:03:08Z,,,,,,,,,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057735,6,50,1,0,16,dvmw7d6jb38qvv7e6ziwu0vyr,1,48.3,88.1,2023-03-31T18:03:09.487Z,2023-03-31T18:03:11Z,4150047457,56,Back,4150047459,286,,4150047543,233,9,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057751,9,7,1,0,16,bqm1bnp1bh2apyudlz1o1whr3,1,51.7,11.9,2023-03-31T18:03:09.488Z,2023-03-31T18:03:11Z,4150047531,233,6,4150047523,285,,4150047519,56,Right,,,,,,,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057757,10,49,1,0,17,bqm1bnp1bh2apyudlz1o1whr3,1,55.6,8.8,2023-03-31T18:03:10.568Z,2023-03-31T18:03:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057793,11,1,1,0,17,bqm1bnp1bh2apyudlz1o1whr3,1,55.1,7.1,2023-03-31T18:03:11.017Z,2023-03-31T18:03:14Z,4150047707,140,75.6,4150047711,212,21.7,4150047709,141,3.4,4150047713,213,6.2,4150047705,56,Right,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057799,12,61,1,0,20,bqm1bnp1bh2apyudlz1o1whr3,0,75.5,3.4,2023-03-31T18:03:13.858Z,2023-03-31T18:59:49Z,4150047735,56,Right,,,,,,,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057807,7,43,1,0,20,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2023-03-31T18:03:13.859Z,2023-03-31T18:59:54Z,4150254039,144,74,4150047783,285,0,4150047839,233,12,4150047781,56,Back,,,,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057831,8,1,1,0,22,dvmw7d6jb38qvv7e6ziwu0vyr,0,24,97.1,2023-03-31T18:03:15.966Z,2023-03-31T18:03:16Z,4150047879,56,Back,4150047881,140,31.2,4150047885,212,9.5,4150047883,141,88.7,4150047887,213,5.6,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058021,10,4,1,0,26,dvmw7d6jb38qvv7e6ziwu0vyr,1,26.2,93.8,2023-03-31T18:03:19.809Z,2023-03-31T18:25:45Z,4150048885,265,,4150048883,152,,4150048881,56,Back,4150048887,285,,4150048879,13,,4150134533,233,13,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057869,13,4,1,0,26,bqm1bnp1bh2apyudlz1o1whr3,0,73.8,6.2,2023-03-31T18:03:19.810Z,2023-03-31T18:25:45Z,4150134545,233,10,4150048969,13,,4150048069,286,,4150048063,56,Right,4150048973,265,,4150048971,152,,,,,,,,e4k6t8tld877pq2s0e1vo5p4a,T. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058015,9,43,1,0,32,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2023-03-31T18:03:25.438Z,2023-03-31T18:03:34Z,4150048853,56,Back,4150048855,347,0,4150048993,144,5,,,,,,,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057943,14,43,1,0,32,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2023-03-31T18:03:25.459Z,2023-03-31T18:03:30Z,4150048453,56,Right,4150048455,347,0,4150048773,144,5,,,,,,,,,,,,,,,,e4k6t8tld877pq2s0e1vo5p4a,T. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058131,11,1,1,0,41,dvmw7d6jb38qvv7e6ziwu0vyr,1,21.5,92.7,2023-03-31T18:03:34.926Z,2023-03-31T18:03:42Z,4150049429,5,,4150049447,213,5.4,4150049439,140,68.0,4150049433,152,,4150049431,157,,4150049445,212,74.9,4150049443,141,9.1,4150049437,56,Right,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,4150049449,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058181,12,1,1,0,48,dvmw7d6jb38qvv7e6ziwu0vyr,1,67.6,12.8,2023-03-31T18:03:41.966Z,2023-03-31T18:03:44Z,4150049667,56,Right,4150049673,212,7.3,4150049675,213,5.6,4150049671,141,6.4,4150049669,140,73.2,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058203,13,1,1,0,51,dvmw7d6jb38qvv7e6ziwu0vyr,0,68.7,9.5,2023-03-31T18:03:44.878Z,2023-03-31T18:03:46Z,4150049791,141,27.8,4150049789,140,84.5,4150049795,213,0.6,4150049793,212,20.7,4150049787,56,Center,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058213,15,61,1,0,54,bqm1bnp1bh2apyudlz1o1whr3,1,29.4,67,2023-03-31T18:03:47.566Z,2023-03-31T18:03:47Z,4150049829,56,Back,,,,,,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058233,16,1,1,0,55,bqm1bnp1bh2apyudlz1o1whr3,1,31.4,61.2,2023-03-31T18:03:48.517Z,2023-03-31T18:03:49Z,4150049935,212,4.4,4150049933,141,62.0,4150049937,213,3.0,4150049931,140,27.2,4150049929,56,Back,,,,,,,,,,e4k6t8tld877pq2s0e1vo5p4a,T. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058237,17,61,1,0,56,bqm1bnp1bh2apyudlz1o1whr3,0,27.1,62.3,2023-03-31T18:03:49.783Z,2023-03-31T18:03:50Z,4150049951,56,Back,,,,,,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058239,14,1,1,0,56,dvmw7d6jb38qvv7e6ziwu0vyr,0,65.3,37.3,2023-03-31T18:03:49.838Z,2023-03-31T18:03:50Z,4150049959,141,39.1,4150049961,212,2.4,4150049955,56,Center,4150049963,213,0.5,4150049957,140,67.3,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058249,18,49,1,0,58,bqm1bnp1bh2apyudlz1o1whr3,1,25.7,84.8,2023-03-31T18:03:51.625Z,2023-03-31T18:03:51Z,,,,,,,,,,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058257,15,49,1,0,59,dvmw7d6jb38qvv7e6ziwu0vyr,1,66.1,31,2023-03-31T18:03:52.494Z,2023-03-31T18:03:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058275,16,1,1,1,0,dvmw7d6jb38qvv7e6ziwu0vyr,0,66.1,31,2023-03-31T18:03:53.246Z,2023-03-31T18:03:54Z,4150050159,140,79.5,4150050157,56,Right,4150050165,213,5.6,4150050163,212,17.7,4150050161,141,15.2,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058269,19,1,1,1,0,bqm1bnp1bh2apyudlz1o1whr3,0,21.7,86.6,2023-03-31T18:03:53.402Z,2023-03-31T18:03:53Z,4150050127,212,1.1,4150050123,140,22.7,4150050131,1,,4150050125,141,86.2,4150050119,157,,4150050121,56,Back,4150050129,213,6.0,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058299,17,61,1,1,2,dvmw7d6jb38qvv7e6ziwu0vyr,1,81.4,13.4,2023-03-31T18:03:55.927Z,2023-03-31T18:03:56Z,4150050257,56,Right,,,,,,,,,,,,,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058305,20,52,1,1,3,bqm1bnp1bh2apyudlz1o1whr3,1,4.2,68.2,2023-03-31T18:03:57.012Z,2023-03-31T18:03:57Z,,,,,,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058407,21,1,1,1,9,bqm1bnp1bh2apyudlz1o1whr3,1,5.1,59.6,2023-03-31T18:04:02.601Z,2023-03-31T18:04:05Z,4150050831,56,Back,4150050837,212,22.5,4150050833,140,8.6,4150050835,141,27.0,4150050839,213,4.9,4150050829,123,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058425,22,1,1,1,11,bqm1bnp1bh2apyudlz1o1whr3,1,8.6,27,2023-03-31T18:04:04.930Z,2023-03-31T18:04:06Z,4150050917,141,7.0,4150050915,140,19.7,4150050911,56,Back,4150050921,213,5.4,4150050919,212,17.9,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058453,23,1,1,1,13,bqm1bnp1bh2apyudlz1o1whr3,1,20.3,7.6,2023-03-31T18:04:06.408Z,2023-03-31T18:04:08Z,4150051019,212,11.0,4150051021,213,2.7,4150051015,140,10.7,4150051013,56,Back,4150051017,141,14.1,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058493,24,1,1,1,15,bqm1bnp1bh2apyudlz1o1whr3,1,10.7,12.8,2023-03-31T18:04:08.440Z,2023-03-31T18:04:12Z,4150051227,140,57.4,4150051225,56,Center,4150051231,212,50.2,4150051223,155,,4150051233,213,0.2,4150051235,1,,4150051229,141,28.6,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058503,25,44,1,1,18,bqm1bnp1bh2apyudlz1o1whr3,1,65.4,37.8,2023-03-31T18:04:11.725Z,2023-03-31T18:04:13Z,4150051281,233,18,4150051259,56,Center,4150051261,286,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058487,18,44,1,1,18,dvmw7d6jb38qvv7e6ziwu0vyr,0,34.6,62.2,2023-03-31T18:04:11.726Z,2023-03-31T18:04:22Z,4150051301,233,25,4150051203,285,,4150051201,56,Back,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058515,26,1,1,1,19,bqm1bnp1bh2apyudlz1o1whr3,0,57.5,29.1,2023-03-31T18:04:12.941Z,2023-03-31T18:04:14Z,4150051357,141,58.7,4150051353,56,Center,4150051355,140,65.0,4150051361,213,1.2,4150051351,3,,4150051359,212,21.6,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058549,19,1,1,1,22,dvmw7d6jb38qvv7e6ziwu0vyr,0,31.4,33.8,2023-03-31T18:04:15.759Z,2023-03-31T18:04:19Z,4150051537,213,0.7,4150051691,157,,4150051535,212,35.1,4150051533,141,67.8,4150051531,140,56.6,4150051529,56,Center,4150051539,1,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058607,27,1,1,1,26,bqm1bnp1bh2apyudlz1o1whr3,1,36.4,13.1,2023-03-31T18:04:19.904Z,2023-03-31T18:04:21Z,4150051849,141,24.0,4150051845,56,Back,4150051847,140,28.0,4150051853,213,2.4,4150051851,212,11.5,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058653,28,1,1,1,28,bqm1bnp1bh2apyudlz1o1whr3,1,26.3,25.6,2023-03-31T18:04:21.810Z,2023-03-31T18:04:25Z,4150052067,140,10.5,4150052073,213,2.4,4150052071,212,23.1,4150052065,56,Back,4150052069,141,49.3,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058703,29,1,1,1,32,bqm1bnp1bh2apyudlz1o1whr3,1,10.5,49.3,2023-03-31T18:04:25.512Z,2023-03-31T18:04:29Z,4150052297,212,33.2,4150052301,1,,4150052299,213,1.0,4150052295,141,90.5,4150052293,140,27.4,4150052291,56,Back,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058739,30,1,1,1,36,bqm1bnp1bh2apyudlz1o1whr3,1,27.6,92.3,2023-03-31T18:04:29.400Z,2023-03-31T18:04:32Z,4150052471,213,4.8,4150052467,141,69.1,4150052465,140,28.6,4150052463,56,Back,4150052469,212,15.8,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058817,31,1,1,1,39,bqm1bnp1bh2apyudlz1o1whr3,1,39.4,70.2,2023-03-31T18:04:32.618Z,2023-03-31T18:04:37Z,4150052799,212,18.7,4150052793,56,Center,4150052801,213,6.3,4150052795,140,57.2,4150052797,141,69.7,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058827,20,45,1,1,44,dvmw7d6jb38qvv7e6ziwu0vyr,0,32.6,29.4,2023-03-31T18:04:37.430Z,2023-03-31T18:04:39Z,4150052871,233,32,4150052857,285,,4150052855,56,Back,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058829,32,3,1,1,44,bqm1bnp1bh2apyudlz1o1whr3,1,67.4,70.6,2023-03-31T18:04:37.430Z,2023-03-31T18:04:39Z,4150052859,56,Center,4150052865,233,20,4150052861,286,,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058839,33,1,1,1,45,bqm1bnp1bh2apyudlz1o1whr3,0,68.9,66.9,2023-03-31T18:04:38.613Z,2023-03-31T18:04:39Z,4150052907,141,35.2,4150052905,140,77.3,4150052903,56,Center,4150052911,213,5.1,4150052909,212,23.3,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058875,21,49,1,1,47,dvmw7d6jb38qvv7e6ziwu0vyr,1,28,69,2023-03-31T18:04:41.037Z,2023-03-31T18:04:41Z,,,,,,,,,,,,,,,,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058899,22,1,1,1,48,dvmw7d6jb38qvv7e6ziwu0vyr,1,28.7,70.8,2023-03-31T18:04:41.597Z,2023-03-31T18:04:43Z,4150053175,56,Back,4150053179,141,60.0,4150053177,140,34.0,4150053181,212,9.2,4150053183,213,5.4,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058923,23,1,1,1,50,dvmw7d6jb38qvv7e6ziwu0vyr,0,34,60.2,2023-03-31T18:04:43.166Z,2023-03-31T18:04:44Z,4150053297,213,6.0,4150053295,212,22.3,4150053293,141,51.9,4150053289,56,Center,4150053291,140,54.5,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058933,34,8,1,1,51,bqm1bnp1bh2apyudlz1o1whr3,1,68.9,33.4,2023-03-31T18:04:45.040Z,2023-03-31T18:04:45Z,4150053351,56,Center,,,,,,,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058949,35,49,1,1,52,bqm1bnp1bh2apyudlz1o1whr3,1,69.1,36.4,2023-03-31T18:04:45.512Z,2023-03-31T18:04:45Z,,,,,,,,,,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058961,36,50,1,1,53,bqm1bnp1bh2apyudlz1o1whr3,1,66.2,44.4,2023-03-31T18:04:46.773Z,2023-03-31T18:04:50Z,4150053667,233,24,4150053479,56,Center,4150053481,286,,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
