id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2529896193,145,1,1,21,31,xcevba75jfkrg4s6tl89zl3y,1,73.6,15.2,2023-04-07T18:24:37.387Z,2023-04-07T18:24:44Z,4170458889,140,88.2,4170458893,212,17.3,4170458887,56,Right,4170458891,141,3.4,4170458895,213,5.8,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896195,146,61,1,21,37,xcevba75jfkrg4s6tl89zl3y,0,89,0.8,2023-04-07T18:24:43.532Z,2023-04-07T18:35:57Z,4170458899,56,Right,,,,,,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896201,147,5,1,21,38,xcevba75jfkrg4s6tl89zl3y,0,87,-1.4,2023-04-07T18:24:44.293Z,2023-04-07T18:28:45Z,4170458913,56,Right,4170458915,347,,4170459321,233,160,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896275,160,5,1,21,38,dac758ef858jbq7pcb3gfwite,1,13,101.4,2023-04-07T18:24:44.293Z,2023-04-07T18:24:53Z,4170459289,347,,4170459285,56,Back,4170459311,233,147,,,,,,,,,,,,,,,,5r73kuy4vdv1epvmzrhb6nskq,M. Leš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896299,161,1,1,21,45,dac758ef858jbq7pcb3gfwite,1,14.2,100,2023-04-07T18:24:51.492Z,2023-04-07T20:14:10Z,4170459409,107,,4170459413,140,20.7,4170459419,213,5.1,4170459411,56,Back,4170459417,212,16.3,4170459415,141,80.0,,,,,,,5r73kuy4vdv1epvmzrhb6nskq,M. Leš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896303,162,61,1,21,46,dac758ef858jbq7pcb3gfwite,0,20.7,80,2023-04-07T18:24:51.763Z,2023-04-07T20:14:11Z,4170459441,56,Back,,,,,,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896291,148,49,1,21,48,xcevba75jfkrg4s6tl89zl3y,1,72,6.8,2023-04-07T18:24:54.272Z,2023-04-07T18:24:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896309,149,1,1,21,48,xcevba75jfkrg4s6tl89zl3y,1,72.7,11.4,2023-04-07T18:24:54.589Z,2023-04-07T18:24:55Z,4170459459,141,36.1,4170459471,213,1.9,4170459465,212,17.6,4170459449,56,Center,4170459455,140,67.7,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896331,150,1,1,21,49,xcevba75jfkrg4s6tl89zl3y,1,67.7,36.1,2023-04-07T18:24:55.312Z,2023-04-07T18:24:56Z,4170459595,212,9.5,4170459597,213,5.9,4170459591,140,76.1,4170459593,141,31.0,4170459589,56,Center,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896347,151,1,1,21,51,xcevba75jfkrg4s6tl89zl3y,1,76.1,31,2023-04-07T18:24:56.750Z,2023-04-07T18:24:58Z,4170459669,213,1.6,4170459655,140,76.0,4170459661,141,44.6,4170459651,56,Center,4170459665,212,9.2,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896395,152,1,1,21,52,xcevba75jfkrg4s6tl89zl3y,1,76,44.6,2023-04-07T18:24:58.191Z,2023-04-07T18:25:01Z,4170459911,56,Center,4170459919,213,1.9,4170459915,141,71.5,4170459917,212,19.0,4170459913,140,71.0,,,,,,,,,,3h7rkufywz6c2aye1l5b0ihp0,D. Haen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896407,153,1,1,21,55,xcevba75jfkrg4s6tl89zl3y,0,71,71.5,2023-04-07T18:25:01.459Z,2023-04-07T18:25:06Z,4170460341,286,,4170459961,140,75.7,4170459967,213,5.4,4170459965,212,8.0,4170460337,233,163,4170460335,236,,4170459959,56,Center,4170459963,141,62.3,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896467,163,74,1,21,55,dac758ef858jbq7pcb3gfwite,1,38.3,44.5,2023-04-07T18:25:01.460Z,2023-04-07T18:45:20Z,4170460309,56,Back,4170460379,233,153,4170460311,285,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896457,154,1,1,21,58,xcevba75jfkrg4s6tl89zl3y,1,73.2,38.9,2023-04-07T18:25:03.890Z,2023-04-07T18:25:05Z,4170460259,212,15.7,4170460253,56,Right,4170460255,140,72.6,4170460257,141,15.9,4170460261,213,4.7,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896547,155,1,1,21,59,xcevba75jfkrg4s6tl89zl3y,1,72.6,15.9,2023-04-07T18:25:05.110Z,2023-04-07T18:25:11Z,4170460775,213,5.6,4170460773,212,12.1,4170460769,140,81.7,4170460771,141,5.0,4170460767,56,Right,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896565,156,1,1,22,5,xcevba75jfkrg4s6tl89zl3y,1,77.2,23.3,2023-04-07T18:25:10.872Z,2023-04-07T18:25:23Z,4170460883,141,44.9,4170460885,212,15.2,4170460879,56,Center,4170460887,213,1.8,4170460881,140,73.4,4170461507,210,15,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2529896567,157,15,1,22,7,xcevba75jfkrg4s6tl89zl3y,1,73.4,44.9,2023-04-07T18:25:13.456Z,2023-04-07T18:25:23Z,4170461519,103,19,4170461523,146,84.9,4170460897,56,Center,4170460895,18,,4170461521,215,,4170461305,233,164,4170461525,147,46.2,4170461527,230,97.3,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,4170461243,82,,,4170460893,22,,4170461511,29,4170461517,102,47.9,4170461529,231,47.7,4170461513,55,4170461239,20,4170461509,80,,,156,,,,,,,,,,
2529896589,164,10,1,22,7,dac758ef858jbq7pcb3gfwite,1,14.3,52.8,2023-04-07T18:25:13.556Z,2023-04-07T18:25:20Z,4170461325,233,157,4170461021,94,,4170461023,56,Back,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896619,165,49,1,22,11,dac758ef858jbq7pcb3gfwite,1,16.5,29.4,2023-04-07T18:25:17.211Z,2023-04-07T18:25:17Z,,,,,,,,,,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896707,166,1,1,22,12,dac758ef858jbq7pcb3gfwite,1,16.6,23.4,2023-04-07T18:25:17.932Z,2023-04-07T18:25:24Z,4170461573,212,51.5,4170461565,157,,4170461571,141,12.8,4170461567,56,Right,4170461575,213,6.1,4170461569,140,65.2,4170461577,1,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896729,158,45,1,22,18,xcevba75jfkrg4s6tl89zl3y,0,25.5,92.5,2023-04-07T18:25:24.315Z,2023-04-07T18:25:27Z,4170461705,56,Back,4170461805,233,167,4170461707,285,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896721,167,3,1,22,18,dac758ef858jbq7pcb3gfwite,1,74.5,7.5,2023-04-07T18:25:24.315Z,2023-04-07T18:25:27Z,4170461773,233,158,4170461675,56,Right,4170461677,286,,,,,,,,,,,,,,,,,1jeb7li66vn913oub7t7l7x79,R. Cicilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896733,168,1,1,22,20,dac758ef858jbq7pcb3gfwite,0,88.6,15.9,2023-04-07T18:25:26.059Z,2023-04-07T18:25:27Z,4170461737,141,45.2,4170461741,213,1.8,4170461735,140,84.8,4170461733,56,Center,4170461739,212,20.3,,,,,,,,,,1jeb7li66vn913oub7t7l7x79,R. Cicilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896801,159,12,1,22,22,xcevba75jfkrg4s6tl89zl3y,1,12.9,60.5,2023-04-07T18:25:28.402Z,2023-04-07T18:25:32Z,4170462111,56,Back,4170462119,213,0.2,4170462113,140,24.6,4170462115,141,63.6,4170462117,212,12.5,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896913,170,4,1,22,26,dac758ef858jbq7pcb3gfwite,1,73,38,2023-04-07T18:25:32.198Z,2023-04-07T18:28:48Z,4170462783,286,,4170473865,233,160,4170470481,294,,4170462779,152,,4170462775,13,,4170462777,56,Center,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896859,160,4,1,22,26,xcevba75jfkrg4s6tl89zl3y,0,27,62,2023-04-07T18:25:32.199Z,2023-04-07T18:31:27Z,4170469655,13,,4170469657,152,,4170482643,294,,4170462423,56,Back,4170473873,233,170,4170469661,285,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896867,161,43,1,22,30,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-04-07T18:25:35.863Z,2023-04-07T18:27:44Z,4170462475,285,0,4170462469,56,Back,4170462471,152,0,4170462467,13,0,4170462473,265,0,4170469771,144,4,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896911,169,43,1,22,34,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-07T18:25:39.827Z,2023-04-07T18:27:34Z,4170462769,212,3.7,4170469263,144,1,4170462765,140,71.1,4170462771,213,1.8,4170462767,141,39.5,4170462763,56,Center,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897267,171,15,1,23,14,dac758ef858jbq7pcb3gfwite,1,67.8,37.6,2023-04-07T18:26:19.747Z,2023-04-07T18:26:33Z,4170465559,102,54.2,4170465557,76,,4170465591,233,162,4170465563,458,,4170464803,18,,4170465561,103,5.7,4170464801,26,,4170465049,20,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,4170465565,146,98.8,,4170465567,147,49.6,4170464805,56,,,,,,,,,,,,,,,,,,,Center,,,,,,
2529897283,162,10,1,23,14,xcevba75jfkrg4s6tl89zl3y,1,1.3,46.4,2023-04-07T18:26:19.847Z,2023-04-07T18:26:33Z,4170465525,179,,4170464889,173,,4170464899,56,Back,4170465553,233,171,4170464895,182,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897313,163,6,1,23,15,xcevba75jfkrg4s6tl89zl3y,0,15.7,48.6,2023-04-07T18:26:21.268Z,2023-04-07T18:28:49Z,4170465071,233,172,4170465043,73,,4170465041,56,Back,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897289,172,6,1,23,15,dac758ef858jbq7pcb3gfwite,1,84.3,51.4,2023-04-07T18:26:21.268Z,2023-04-07T18:26:24Z,4170465055,233,163,4170464919,73,,4170464917,56,Center,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897555,173,1,1,23,38,dac758ef858jbq7pcb3gfwite,1,99.5,99.5,2023-04-07T18:26:43.908Z,2023-04-07T18:26:46Z,4170466385,56,Left,4170466393,213,3.6,4170466387,140,77.0,4170466389,141,80.9,4170466383,6,,4170466391,212,26.8,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897569,174,1,1,23,40,dac758ef858jbq7pcb3gfwite,1,77,80.9,2023-04-07T18:26:46.019Z,2023-04-07T18:26:48Z,4170466467,140,92.9,4170466471,212,19.4,4170466465,56,Left,4170466469,141,95.3,4170466473,213,0.5,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897613,175,1,1,23,42,dac758ef858jbq7pcb3gfwite,0,93.3,94.7,2023-04-07T18:26:47.932Z,2023-04-07T18:27:30Z,4170466671,2,,4170466693,212,29.4,4170466689,140,93.1,4170466675,155,,4170466681,56,Center,4170466695,213,4.7,4170466691,141,51.5,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897593,164,44,1,23,44,xcevba75jfkrg4s6tl89zl3y,1,7.1,49.9,2023-04-07T18:26:49.847Z,2023-04-07T18:26:53Z,4170466609,285,,4170466607,56,Back,4170466759,233,176,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897621,176,44,1,23,44,dac758ef858jbq7pcb3gfwite,0,92.9,50.1,2023-04-07T18:26:49.848Z,2023-04-07T18:27:31Z,4170466767,233,164,4170466717,286,,4170466715,56,Center,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897599,165,12,1,23,44,xcevba75jfkrg4s6tl89zl3y,1,7.3,51.3,2023-04-07T18:26:50.048Z,2023-04-07T18:27:09Z,4170466633,213,5.2,4170466631,212,18.0,4170466627,140,15.7,4170466625,56,Back,4170466629,141,28.2,4170466635,15,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897651,166,1,1,23,47,xcevba75jfkrg4s6tl89zl3y,1,15.7,28.2,2023-04-07T18:26:52.639Z,2023-04-07T18:26:56Z,4170466887,140,42.5,4170466893,141,26.1,4170466903,213,6.2,4170466897,212,28.2,4170466883,56,Back,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897657,167,49,1,23,50,xcevba75jfkrg4s6tl89zl3y,1,42.5,26.1,2023-04-07T18:26:56.217Z,2023-04-07T18:26:56Z,,,,,,,,,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897743,168,1,1,23,52,xcevba75jfkrg4s6tl89zl3y,1,70.4,30,2023-04-07T18:26:58.087Z,2023-04-07T18:27:27Z,4170467433,56,Center,4170467441,213,1.2,4170468861,154,,4170467437,141,66.1,4170468859,210,15,4170467435,140,79.9,4170467439,212,26.5,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2529897747,169,15,1,23,57,xcevba75jfkrg4s6tl89zl3y,1,87.3,64.2,2023-04-07T18:27:02.967Z,2023-04-07T18:27:28Z,4170468879,102,47.4,4170468885,147,48.9,4170468869,80,,4170468881,103,17.1,4170467455,64,,4170467457,56,Center,4170468883,146,98.6,4170468899,233,177,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,4170468871,29,,,4170467911,23,,4170468875,55,4170467913,20,,4170468873,154,,,,,,,,,,,,,,168,,,,,,
2529897783,177,10,1,23,57,dac758ef858jbq7pcb3gfwite,1,2.3,49.6,2023-04-07T18:27:03.067Z,2023-04-07T18:27:13Z,4170467667,56,Back,4170467665,182,,4170467661,174,,4170467663,179,,4170467957,233,169,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897779,170,6,1,23,58,xcevba75jfkrg4s6tl89zl3y,1,78,50.6,2023-04-07T18:27:03.716Z,2023-04-07T18:28:49Z,4170467641,75,,4170472573,233,184,4170467639,56,Center,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898605,184,6,1,23,58,dac758ef858jbq7pcb3gfwite,0,22,49.4,2023-04-07T18:27:03.716Z,2023-04-07T18:28:29Z,4170472617,233,170,4170472239,73,,4170472237,56,Back,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898241,171,1,1,24,39,xcevba75jfkrg4s6tl89zl3y,1,99.5,0.5,2023-04-07T18:27:45.138Z,2023-04-07T18:28:06Z,4170470063,155,,4170470073,212,38.2,4170470067,56,Center,4170470071,141,55.7,4170470065,224,,4170470077,1,,4170470075,213,1.8,4170470061,6,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,4170470059,2,,,4170470691,154,,4170470069,140,4170470689,210,13,,,,,,,,,,,1,,,,,92.8,,,,,,
2529898245,172,13,1,24,41,xcevba75jfkrg4s6tl89zl3y,1,92.8,55.7,2023-04-07T18:27:47.005Z,2023-04-07T18:28:07Z,4170470745,154,,4170470347,15,,4170470747,55,171,4170470345,25,,4170470741,29,,4170470737,83,,4170470753,103,25,4170470111,56,Center,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,4170470751,102,57.8,,4170470351,328,,4170470109,17,4170470755,230,98.9,4170470757,231,50,,,,,,,,,,,,,,,,,,,
2529898261,173,5,1,24,42,xcevba75jfkrg4s6tl89zl3y,0,100.8,62.6,2023-04-07T18:27:48.485Z,2023-04-07T18:28:46Z,4170470213,233,178,4170470191,56,Center,4170470195,346,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898223,178,5,1,24,42,dac758ef858jbq7pcb3gfwite,1,-0.8,37.4,2023-04-07T18:27:48.485Z,2023-04-07T18:27:51Z,4170469971,346,,4170470209,233,173,4170469969,56,Back,,,,,,,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898445,179,1,1,24,57,dac758ef858jbq7pcb3gfwite,1,3.5,48.5,2023-04-07T18:28:03.275Z,2023-04-07T18:28:09Z,4170471285,141,17.3,4170471279,124,,4170471287,212,24.2,4170471281,56,Back,4170471283,140,14.6,4170471291,213,5.2,4170471299,237,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898457,180,1,1,25,4,dac758ef858jbq7pcb3gfwite,1,27.7,7.9,2023-04-07T18:28:09.691Z,2023-04-07T18:28:11Z,4170471371,140,36.9,4170471369,56,Back,4170471377,212,15.8,4170471381,213,0.9,4170471375,141,26.2,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898475,181,1,1,25,5,dac758ef858jbq7pcb3gfwite,1,35.6,24.7,2023-04-07T18:28:11.075Z,2023-04-07T18:28:12Z,4170471471,141,5.5,4170471467,56,Back,4170471475,213,5.1,4170471473,212,14.3,4170471469,140,41.1,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898491,182,1,1,25,6,dac758ef858jbq7pcb3gfwite,1,41.9,4.1,2023-04-07T18:28:12.379Z,2023-04-07T18:28:14Z,4170471551,140,50.4,4170471557,213,0.9,4170471549,56,Right,4170471555,212,13.6,4170471553,141,19.1,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898495,183,1,1,25,9,dac758ef858jbq7pcb3gfwite,0,50.4,19.1,2023-04-07T18:28:14.860Z,2023-04-07T18:28:15Z,4170471579,56,Back,4170471587,213,2.3,4170471583,141,28.9,4170471585,212,8.7,4170471581,140,45.0,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898503,174,8,1,25,10,xcevba75jfkrg4s6tl89zl3y,1,55.3,80.5,2023-04-07T18:28:15.637Z,2023-04-07T18:28:15Z,4170471633,56,Left,,,,,,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898513,175,49,1,25,10,xcevba75jfkrg4s6tl89zl3y,1,54.2,80.2,2023-04-07T18:28:16.169Z,2023-04-07T18:28:16Z,,,,,,,,,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898535,176,1,1,25,10,xcevba75jfkrg4s6tl89zl3y,1,54.2,80.2,2023-04-07T18:28:16.533Z,2023-04-07T18:28:18Z,4170471823,140,44.3,4170471817,56,Back,4170471825,141,72.1,4170471827,212,11.8,4170471829,213,3.6,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898563,177,1,1,25,12,xcevba75jfkrg4s6tl89zl3y,1,44.3,72.1,2023-04-07T18:28:18.275Z,2023-04-07T18:28:20Z,4170472001,140,68.0,4170471999,56,Center,4170472003,141,57.6,4170472005,212,26.8,4170472007,213,5.9,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898601,178,1,1,25,15,xcevba75jfkrg4s6tl89zl3y,1,69.9,47.3,2023-04-07T18:28:20.829Z,2023-04-07T18:28:23Z,4170472223,140,56.2,4170472229,213,4.2,4170472221,56,Right,4170472227,212,27.6,4170472225,141,12.6,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898641,179,1,1,25,17,xcevba75jfkrg4s6tl89zl3y,1,57,14.4,2023-04-07T18:28:23.506Z,2023-04-07T18:28:26Z,4170472407,213,1.1,4170472405,212,17.8,4170472399,56,Center,4170472403,141,37.7,4170472401,140,64.8,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898647,180,61,1,25,21,xcevba75jfkrg4s6tl89zl3y,0,69.6,30.4,2023-04-07T18:28:26.813Z,2023-04-07T18:28:27Z,4170472427,56,Center,,,,,,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898709,185,1,1,25,24,dac758ef858jbq7pcb3gfwite,0,19.7,86.8,2023-04-07T18:28:30.099Z,2023-04-07T18:29:14Z,4170472689,56,Back,4170472711,286,,4170472693,141,88.4,4170472691,140,25.2,4170472697,213,0.2,4170472705,236,,4170472695,212,5.9,4170472707,233,181,5r73kuy4vdv1epvmzrhb6nskq,M. Leš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898693,181,74,1,25,24,xcevba75jfkrg4s6tl89zl3y,1,67.1,19.5,2023-04-07T18:28:30.100Z,2023-04-07T18:45:21Z,4170472625,285,,4170472623,56,Right,4170472757,233,185,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898747,182,1,1,25,27,xcevba75jfkrg4s6tl89zl3y,1,80.4,3.7,2023-04-07T18:28:33.433Z,2023-04-07T18:28:35Z,4170472957,212,15.9,4170472953,140,65.4,4170472955,141,7.4,4170472959,213,3.0,4170472951,56,Right,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898785,183,1,1,25,29,xcevba75jfkrg4s6tl89zl3y,1,65.4,7.4,2023-04-07T18:28:34.938Z,2023-04-07T18:28:39Z,4170473173,213,1.7,4170473169,141,26.8,4170473165,56,Center,4170473171,212,13.4,4170473167,140,63.4,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898795,184,1,1,25,33,xcevba75jfkrg4s6tl89zl3y,1,72.7,22.4,2023-04-07T18:28:39.119Z,2023-04-07T18:28:40Z,4170473231,212,7.9,4170473227,140,71.1,4170473225,56,Right,4170473229,141,11.0,4170473233,213,4.5,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898815,185,1,1,25,34,xcevba75jfkrg4s6tl89zl3y,1,71.1,11,2023-04-07T18:28:40.400Z,2023-04-07T18:28:42Z,4170473321,140,61.8,4170473325,212,9.8,4170473327,213,3.2,4170473319,56,Right,4170473323,141,9.5,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
