id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value,qualifier/17/value
2505916987,5,7,1,0,21,59t7flioj4w4mpwnrwbm0m8ck,1,1.6,92.6,2023-02-10T19:02:37.379Z,2023-02-10T19:02:40Z,4022739823,285,,4022739853,233,7,4022739821,56,Back,4022739819,167,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916995,8,61,1,0,22,xcevba75jfkrg4s6tl89zl3y,1,97.9,5.4,2023-02-10T19:02:38.781Z,2023-02-10T19:50:19Z,4022739843,56,Right,,,,,,,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916993,6,5,1,0,23,59t7flioj4w4mpwnrwbm0m8ck,1,-1.2,87,2023-02-10T19:02:39.458Z,2023-02-10T19:02:41Z,4022739835,56,Back,4022739897,233,9,4022739837,346,,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917007,9,5,1,0,23,xcevba75jfkrg4s6tl89zl3y,0,101.2,13,2023-02-10T19:02:39.458Z,2023-02-10T19:27:49Z,4022739905,233,6,4022739887,346,,4022739885,56,Right,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917183,7,1,1,0,40,59t7flioj4w4mpwnrwbm0m8ck,1,5.7,53,2023-02-10T19:02:56.902Z,2023-02-10T19:03:00Z,4022740769,140,12.9,4022740777,213,1.2,4022740785,237,,4022740773,212,19.9,4022740765,124,,4022740771,141,80.0,4022740767,56,Back,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917207,8,1,1,0,44,59t7flioj4w4mpwnrwbm0m8ck,1,17.2,86.4,2023-02-10T19:03:00.699Z,2023-02-10T19:03:03Z,4022740861,56,Back,4022740871,213,5.3,4022740867,141,69.9,4022740865,140,24.4,4022740869,212,13.5,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917245,9,1,1,0,47,59t7flioj4w4mpwnrwbm0m8ck,1,24.5,68.7,2023-02-10T19:03:03.045Z,2023-02-10T19:03:06Z,4022741051,141,50.0,4022741049,140,15.1,4022741055,213,4.1,4022741053,212,16.1,4022741047,56,Back,,,,,,,,,,c066582sb3qfs7c0472rw371m,A. Omgba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917261,10,1,1,0,50,59t7flioj4w4mpwnrwbm0m8ck,1,13.9,48.5,2023-02-10T19:03:06.029Z,2023-02-10T19:03:07Z,4022741123,212,8.0,4022741125,213,2.7,4022741117,56,Back,4022741121,141,53.3,4022741119,140,6.9,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917313,11,1,1,0,51,59t7flioj4w4mpwnrwbm0m8ck,1,6.9,53.3,2023-02-10T19:03:06.998Z,2023-02-10T19:03:11Z,4022741353,140,26.4,4022741365,1,,4022741349,56,Back,4022741361,212,34.9,4022741363,213,0.9,4022741357,141,94.8,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917317,12,4,1,0,55,59t7flioj4w4mpwnrwbm0m8ck,1,24.8,94.8,2023-02-10T19:03:10.997Z,2023-02-10T19:03:12Z,4022741391,265,,4022741387,56,Back,4022741425,233,10,4022741393,285,,4022741389,152,,4022741383,13,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917321,10,4,1,0,55,xcevba75jfkrg4s6tl89zl3y,0,75.2,5.2,2023-02-10T19:03:10.998Z,2023-02-10T19:03:12Z,4022741417,152,,4022741421,265,,4022741459,233,12,4022741413,56,Right,4022741409,13,,4022741423,286,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917541,13,1,1,1,13,59t7flioj4w4mpwnrwbm0m8ck,1,22.2,92.7,2023-02-10T19:03:29.516Z,2023-02-10T19:52:52Z,4022742549,5,,4022742551,152,,4022742553,56,Back,4022742559,212,28.3,4022742557,141,56.3,4022742555,140,9.1,4022742561,213,4.2,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917621,14,1,1,1,18,59t7flioj4w4mpwnrwbm0m8ck,1,9.8,48.1,2023-02-10T19:03:34.047Z,2023-02-10T19:03:38Z,4022742939,141,45.4,4022742941,212,16.2,4022742935,56,Back,4022742937,140,25.1,4022742943,213,6.2,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917649,15,1,1,1,22,59t7flioj4w4mpwnrwbm0m8ck,1,27.7,45.7,2023-02-10T19:03:38.810Z,2023-02-10T19:03:40Z,4022743047,140,22.0,4022743053,213,1.8,4022743049,141,81.0,4022743045,56,Back,4022743051,212,24.7,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917665,16,1,1,1,24,59t7flioj4w4mpwnrwbm0m8ck,1,21.7,80.7,2023-02-10T19:03:40.560Z,2023-02-10T19:03:42Z,4022743147,140,4.5,4022743153,213,4.0,4022743151,212,27.8,4022743145,56,Back,4022743149,141,49.7,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917703,17,1,1,1,26,59t7flioj4w4mpwnrwbm0m8ck,1,4.6,49.1,2023-02-10T19:03:42.357Z,2023-02-10T19:03:46Z,4022743345,141,40.1,4022743347,212,16.3,4022743343,140,19.0,4022743349,213,5.9,4022743341,56,Back,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917743,18,1,1,1,30,59t7flioj4w4mpwnrwbm0m8ck,1,20.1,41.2,2023-02-10T19:03:46.232Z,2023-02-10T19:03:50Z,4022743551,56,Back,4022743557,212,14.8,4022743553,140,29.6,4022743559,213,0.8,4022743555,141,57.3,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917763,19,1,1,1,34,59t7flioj4w4mpwnrwbm0m8ck,1,29.9,57.3,2023-02-10T19:03:50.325Z,2023-02-10T19:03:53Z,4022743679,141,82.8,4022743677,140,21.6,4022743681,212,19.4,4022743683,213,2.0,4022743675,56,Back,,,,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917773,20,1,1,1,36,59t7flioj4w4mpwnrwbm0m8ck,0,17.4,85.7,2023-02-10T19:03:52.867Z,2023-02-10T19:03:54Z,4022743751,213,6.1,4022743743,56,Center,4022743749,212,47.8,4022743741,155,,4022743753,1,,4022743745,140,62.1,4022743747,141,72.3,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917801,11,1,1,1,41,xcevba75jfkrg4s6tl89zl3y,0,36.9,26.8,2023-02-10T19:03:57.138Z,2023-02-10T19:04:01Z,4022743895,157,,4022743911,1,,4022743909,213,5.3,4022743903,140,46.6,4022743899,56,Back,4022743907,212,19.1,4022743905,141,3.1,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917809,21,1,1,1,41,59t7flioj4w4mpwnrwbm0m8ck,1,53.9,96.9,2023-02-10T19:03:57.672Z,2023-02-10T19:03:59Z,4022743947,56,Left,4022743955,213,5.9,4022743953,212,14.0,4022743951,141,88.5,4022743949,140,66.1,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917839,22,1,1,1,43,59t7flioj4w4mpwnrwbm0m8ck,1,66.1,88.5,2023-02-10T19:03:59.063Z,2023-02-10T19:04:01Z,4022744077,213,2.1,4022744067,141,97.7,4022744063,56,Left,4022744065,140,62.5,4022744073,212,7.3,,,,,,,,,,cgsirikez39wlx8lhu1uo00yd,T. Boere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917847,23,1,1,1,45,59t7flioj4w4mpwnrwbm0m8ck,0,62.5,97.7,2023-02-10T19:04:01.706Z,2023-02-10T19:04:02Z,4022744101,155,,4022744111,213,5.6,4022744103,56,Center,4022744109,212,35.2,4022744113,1,,4022744107,141,65.7,4022744105,140,88.8,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917849,12,61,1,1,46,xcevba75jfkrg4s6tl89zl3y,1,25.1,27.7,2023-02-10T19:04:02.826Z,2023-02-10T19:04:02Z,4022744115,56,Back,,,,,,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917879,13,52,1,1,48,xcevba75jfkrg4s6tl89zl3y,1,10.5,50.7,2023-02-10T19:04:04.850Z,2023-02-10T19:04:04Z,,,,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917957,14,1,1,1,53,xcevba75jfkrg4s6tl89zl3y,1,9.8,50.4,2023-02-10T19:04:09.811Z,2023-02-10T19:04:14Z,4022744617,56,Back,4022744637,1,,4022744625,141,92.0,4022744629,212,32.2,4022744643,287,,4022744613,123,,4022744633,213,1.1,4022744621,140,24.5,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918009,15,1,1,2,0,xcevba75jfkrg4s6tl89zl3y,0,23.6,95.3,2023-02-10T19:04:16.227Z,2023-02-10T19:04:21Z,4022744841,213,6.1,4022744833,140,76.4,4022744831,56,Center,4022744829,155,,4022744835,141,78.7,4022744837,212,56.6,4022744845,1,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918063,24,59,1,2,4,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2023-02-10T19:04:20.081Z,2023-02-10T19:52:56Z,4022745095,56,Back,,,,,,,,,,,,,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918119,25,12,1,2,5,59t7flioj4w4mpwnrwbm0m8ck,1,22.5,25.4,2023-02-10T19:04:21.424Z,2023-02-10T19:53:00Z,4022745381,140,26.3,4022745387,213,5.1,4022745379,56,Back,4022745385,212,10.8,4022745383,141,10.7,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918127,26,50,1,2,6,59t7flioj4w4mpwnrwbm0m8ck,1,24.8,10.8,2023-02-10T19:04:22.530Z,2023-02-10T19:04:27Z,4022745423,56,Back,4022745523,233,16,4022745425,285,,,,,,,,,,,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918139,16,7,1,2,6,xcevba75jfkrg4s6tl89zl3y,1,75.2,89.2,2023-02-10T19:04:22.531Z,2023-02-10T19:04:27Z,4022745487,56,Left,4022745517,233,26,4022745489,286,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918143,17,13,1,2,10,xcevba75jfkrg4s6tl89zl3y,1,79,87.8,2023-02-10T19:04:26.035Z,2023-02-10T19:04:48Z,4022746813,102,37.5,4022746819,458,,4022746823,231,70.9,4022745493,22,,4022746815,103,6.9,4022745495,68,,4022746821,230,83.7,4022745757,72,,5curv1gquatwkxsin86fghvkk,C. Neghli,4022746811,75,4022745497,56,Left,4022746817,215,,,,,,,,,,,,,,,,,,,,,,,,,
2505918149,18,5,1,2,11,xcevba75jfkrg4s6tl89zl3y,0,101.1,31.4,2023-02-10T19:04:27.652Z,2023-02-10T19:04:28Z,4022745531,346,,4022745619,233,27,4022745529,56,Center,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918155,27,5,1,2,11,59t7flioj4w4mpwnrwbm0m8ck,1,-1.1,68.6,2023-02-10T19:04:27.652Z,2023-02-10T19:27:49Z,4022745559,56,Back,4022745601,233,18,4022745561,346,,,,,,,,,,,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918447,28,1,1,2,35,59t7flioj4w4mpwnrwbm0m8ck,1,4,52.1,2023-02-10T19:04:51.493Z,2023-02-10T19:04:54Z,4022747179,141,75.0,4022747173,124,,4022747187,237,,4022747175,56,Back,4022747183,213,1.1,4022747177,140,11.9,4022747181,212,17.6,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918487,29,1,1,2,37,59t7flioj4w4mpwnrwbm0m8ck,1,14.4,71.6,2023-02-10T19:04:53.923Z,2023-02-10T19:04:57Z,4022747325,213,4.0,4022747323,212,16.1,4022747317,56,Back,4022747321,141,53.0,4022747319,140,4.9,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918553,30,1,1,2,41,59t7flioj4w4mpwnrwbm0m8ck,1,3.5,42.5,2023-02-10T19:04:57.219Z,2023-02-10T19:05:02Z,4022747673,141,5.0,4022747677,212,26.1,4022747667,56,Back,4022747671,140,8.6,4022747681,213,4.9,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918581,31,1,1,2,46,59t7flioj4w4mpwnrwbm0m8ck,1,8.6,5,2023-02-10T19:05:02.747Z,2023-02-10T19:05:04Z,4022747825,56,Right,4022747829,141,10.0,4022747831,212,56.2,4022747823,155,,4022747827,140,62.0,4022747833,213,0.1,4022747835,1,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918585,32,61,1,2,48,59t7flioj4w4mpwnrwbm0m8ck,0,62,10,2023-02-10T19:05:04.780Z,2023-02-10T19:05:05Z,4022747845,56,Right,,,,,,,,,,,,,,,,,,,,,,rxblyjf8pcsdgdvy24zgnefp,E. Ómarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918605,19,1,1,2,49,xcevba75jfkrg4s6tl89zl3y,1,44.4,88.4,2023-02-10T19:05:05.620Z,2023-02-10T19:05:06Z,4022747931,212,27.9,4022747925,56,Center,4022747929,141,70.8,4022747927,140,68.4,4022747933,213,5.8,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918607,20,49,1,2,50,xcevba75jfkrg4s6tl89zl3y,1,68.4,70.8,2023-02-10T19:05:06.836Z,2023-02-10T19:05:07Z,,,,,,,,,,,,,,,,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918635,21,1,1,2,51,xcevba75jfkrg4s6tl89zl3y,1,68.4,70.8,2023-02-10T19:05:07.108Z,2023-02-10T19:05:10Z,4022748061,212,21.5,4022748055,56,Center,4022748059,141,41.1,4022748057,140,61.4,4022748063,213,4.4,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918637,22,61,1,2,53,xcevba75jfkrg4s6tl89zl3y,0,61.4,41.1,2023-02-10T19:05:09.972Z,2023-02-10T19:05:10Z,4022748067,56,Center,,,,,,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918665,33,50,1,2,56,59t7flioj4w4mpwnrwbm0m8ck,1,34.9,66.7,2023-02-10T19:05:12.692Z,2023-02-10T19:53:20Z,4022748329,286,,4022748325,233,23,4022748157,56,Back,,,,,,,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918679,23,7,1,2,56,xcevba75jfkrg4s6tl89zl3y,1,65.1,33.3,2023-02-10T19:05:12.693Z,2023-02-10T19:05:15Z,4022748269,233,33,4022748215,285,,4022748213,56,Center,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918689,24,49,1,2,58,xcevba75jfkrg4s6tl89zl3y,1,58.7,28.7,2023-02-10T19:05:14.852Z,2023-02-10T19:05:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918717,25,1,1,2,59,xcevba75jfkrg4s6tl89zl3y,1,58.7,28.7,2023-02-10T19:05:15.043Z,2023-02-10T19:05:17Z,4022748371,56,Right,4022748381,213,5.5,4022748377,141,9.8,4022748379,212,18.7,4022748375,140,71.6,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
