id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId
2536681009,6,5,1,0,7,z9phg19papi9f5fd6qxzr836,1,69.5,101.6,2023-04-21T18:18:01.667Z,2023-04-21T18:18:14Z,4206489171,233,5,4206489143,56,Left,4206489145,347,,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681057,7,1,1,0,19,z9phg19papi9f5fd6qxzr836,1,73.8,100,2023-04-21T18:18:13.619Z,2023-04-21T18:18:17Z,4206489407,212,22.2,4206489403,140,94.6,4206489399,107,,4206489405,141,95.0,4206489411,1,,4206489409,213,6.1,4206489401,56,Left,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681063,8,61,1,0,23,z9phg19papi9f5fd6qxzr836,0,94.5,95.1,2023-04-21T18:18:17.347Z,2023-04-21T18:18:17Z,4206489441,56,Left,,,,,,,,,,,,,,,,,,,,,,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681127,6,5,1,0,23,1wyg1tunyt7go9tnjea1hjqxb,1,7.3,-1.8,2023-04-21T18:18:17.568Z,2023-04-21T18:18:25Z,4206489853,233,9,4206489847,347,,4206489845,56,Back,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681069,9,5,1,0,23,z9phg19papi9f5fd6qxzr836,0,92.7,101.8,2023-04-21T18:18:17.568Z,2023-04-21T18:29:30Z,4206489475,347,,4206489473,56,Left,4206489899,233,6,,,,,,,,,,,,,,,,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681143,7,1,1,0,30,1wyg1tunyt7go9tnjea1hjqxb,1,8.4,0,2023-04-21T18:18:24.639Z,2023-04-21T18:18:26Z,4206489949,141,10.3,4206489945,56,Back,4206489951,212,10.5,4206489953,213,2.2,4206489947,140,2.3,4206489943,107,,,,,,,,cuhp8zc6tvw9ymsq80zdzwnis,J. van Gom,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681249,8,1,1,0,32,1wyg1tunyt7go9tnjea1hjqxb,0,2.4,10.5,2023-04-21T18:18:26.302Z,2023-04-21T18:18:34Z,4206490503,157,,4206490507,140,31.8,4206490517,213,6.2,4206490513,141,8.9,4206490519,1,,4206490505,56,Back,4206490515,212,30.9,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681255,10,44,1,0,39,z9phg19papi9f5fd6qxzr836,1,54.7,94.1,2023-04-21T18:18:33.219Z,2023-04-21T18:18:34Z,4206490523,56,Left,4206490525,286,,4206490605,233,9,,,,,,,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681261,9,44,1,0,39,1wyg1tunyt7go9tnjea1hjqxb,0,45.3,5.9,2023-04-21T18:18:33.220Z,2023-04-21T18:19:01Z,4206490631,233,10,4206490555,56,Back,4206490557,285,,,,,,,,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681287,11,1,1,0,39,z9phg19papi9f5fd6qxzr836,1,56.1,93.2,2023-04-21T18:18:33.715Z,2023-04-21T18:18:35Z,4206490699,212,9.8,4206490691,140,46.8,4206490687,3,,4206490695,141,93.9,4206490701,213,3.1,4206490689,56,Back,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681293,12,1,1,0,40,z9phg19papi9f5fd6qxzr836,0,46.2,95.2,2023-04-21T18:18:34.443Z,2023-04-21T19:07:20Z,4206490735,213,0.6,4206490727,56,Left,4206490733,212,7.2,4206490725,157,,4206490739,1,,4206490729,140,51.9,4206490731,141,100.0,,,,2ppvf1ywd1mxum1lgnn2pubdg,B. Smolarczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681487,10,5,1,0,41,1wyg1tunyt7go9tnjea1hjqxb,1,44.8,-1.6,2023-04-21T18:18:35.311Z,2023-04-21T18:18:50Z,4206491737,233,13,4206491733,347,,4206491731,56,Back,,,,,,,,,,,,,,,,8o2iv0qhfft5pgzm75ckuo0es,D. Reverson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681299,13,5,1,0,41,z9phg19papi9f5fd6qxzr836,0,55.2,101.6,2023-04-21T18:18:35.311Z,2023-04-21T18:29:30Z,4206491765,233,10,4206490767,347,,4206490765,56,Left,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681505,11,1,1,0,55,1wyg1tunyt7go9tnjea1hjqxb,0,32.3,0,2023-04-21T18:18:49.856Z,2023-04-21T18:18:51Z,4206491829,141,10.6,4206491825,56,Right,4206491833,213,0.4,4206491831,212,22.9,4206491835,1,,4206491823,107,,4206491827,140,52.5,,,,cuhp8zc6tvw9ymsq80zdzwnis,J. van Gom,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681541,14,1,1,0,58,z9phg19papi9f5fd6qxzr836,1,46.9,93.9,2023-04-21T18:18:52.195Z,2023-04-21T18:18:53Z,4206492011,3,,4206492019,140,52.2,4206492015,56,Left,4206492029,213,0.2,4206492021,141,95.4,4206492025,212,5.7,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681549,15,61,1,0,59,z9phg19papi9f5fd6qxzr836,1,52.2,95.4,2023-04-21T18:18:53.599Z,2023-04-21T18:18:53Z,4206492059,56,Left,,,,,,,,,,,,,,,,,,,,,,pd5ksvrqxmxsuvfeenz0fqzu,T. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681581,12,1,1,1,0,1wyg1tunyt7go9tnjea1hjqxb,1,61.2,21,2023-04-21T18:18:54.767Z,2023-04-21T18:18:56Z,4206492263,56,Right,4206492267,141,8.4,4206492271,213,5.1,4206492265,140,64.7,4206492261,3,,4206492269,212,9.3,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681595,13,1,1,1,2,1wyg1tunyt7go9tnjea1hjqxb,0,69.2,2.7,2023-04-21T18:18:56.367Z,2023-04-21T18:18:59Z,4206492427,233,16,4206492329,56,Right,4206492337,213,0.4,4206492431,286,,4206492333,141,4.0,4206492331,140,71.0,4206492425,236,,4206492335,212,2.1,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681609,16,74,1,1,2,z9phg19papi9f5fd6qxzr836,1,30.1,96.5,2023-04-21T18:18:56.368Z,2023-04-21T18:29:36Z,4206492491,233,13,4206492417,285,,4206492415,56,Back,,,,,,,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681673,14,5,1,1,4,1wyg1tunyt7go9tnjea1hjqxb,1,70.8,-2,2023-04-21T18:18:58.415Z,2023-04-21T18:19:02Z,4206492757,233,17,4206492717,347,,4206492715,56,Right,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681649,17,5,1,1,4,z9phg19papi9f5fd6qxzr836,0,29.2,102,2023-04-21T18:18:58.415Z,2023-04-21T18:29:30Z,4206492779,233,14,4206492585,347,,4206492583,56,Back,,,,,,,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681711,15,1,1,1,8,1wyg1tunyt7go9tnjea1hjqxb,1,70.5,0,2023-04-21T18:19:03.006Z,2023-04-21T18:19:04Z,4206492925,213,1.4,4206492917,140,71.7,4206492913,56,Right,4206492921,141,12.7,4206492909,107,,4206492923,212,10.1,,,,,,,cuhp8zc6tvw9ymsq80zdzwnis,J. van Gom,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681717,16,1,1,1,9,1wyg1tunyt7go9tnjea1hjqxb,1,66.7,12.8,2023-04-21T18:19:03.966Z,2023-04-21T18:19:16Z,4206492947,141,2.1,4206492943,56,Right,4206492945,140,62.0,4206492951,213,4.1,4206492949,212,8.8,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681721,17,43,1,1,10,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2023-04-21T18:19:04.244Z,2023-04-21T18:19:07Z,4206492959,347,0,4206493197,144,5,4206492957,56,Right,,,,,,,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681793,18,1,1,1,14,1wyg1tunyt7go9tnjea1hjqxb,0,44.3,2.7,2023-04-21T18:19:08.559Z,2023-04-21T18:19:10Z,4206493423,236,,4206493353,213,2.7,4206493347,140,41.2,4206493349,141,4.8,4206493425,233,18,4206493429,286,,4206493351,212,3.6,4206493345,56,Back,cuhp8zc6tvw9ymsq80zdzwnis,J. van Gom,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681801,18,74,1,1,14,z9phg19papi9f5fd6qxzr836,1,56.4,94.4,2023-04-21T18:19:08.560Z,2023-04-21T18:29:36Z,4206493457,233,18,4206493389,285,,4206493387,56,Left,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681817,19,49,1,1,16,z9phg19papi9f5fd6qxzr836,1,56.2,93,2023-04-21T18:19:10.667Z,2023-04-21T18:19:10Z,,,,,,,,,,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681931,20,1,1,1,22,z9phg19papi9f5fd6qxzr836,1,59.2,81.1,2023-04-21T18:19:16.965Z,2023-04-21T18:19:19Z,4206493965,213,1.6,4206493959,140,59.3,4206493963,212,7.5,4206493957,56,Left,4206493961,141,92.1,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681941,21,3,1,1,25,z9phg19papi9f5fd6qxzr836,0,68,88.6,2023-04-21T18:19:19.586Z,2023-04-21T18:19:23Z,4206494003,56,Left,4206494005,286,,4206494231,233,19,,,,,,,,,,,,,,,,pd5ksvrqxmxsuvfeenz0fqzu,T. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681975,19,7,1,1,25,1wyg1tunyt7go9tnjea1hjqxb,1,32,11.4,2023-04-21T18:19:19.587Z,2023-04-21T18:19:23Z,4206494187,167,,4206494191,285,,4206494219,233,21,4206494189,56,Back,,,,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681981,20,5,1,1,27,1wyg1tunyt7go9tnjea1hjqxb,0,35,-1.8,2023-04-21T18:19:21.795Z,2023-04-21T18:29:30Z,4206495203,233,22,4206494197,56,Back,4206494199,347,,,,,,,,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682161,22,5,1,1,27,z9phg19papi9f5fd6qxzr836,1,65,101.8,2023-04-21T18:19:21.795Z,2023-04-21T18:19:37Z,4206495187,347,,4206495185,56,Left,4206495189,233,20,,,,,,,,,,,,,,,,pd5ksvrqxmxsuvfeenz0fqzu,T. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682201,23,1,1,1,42,z9phg19papi9f5fd6qxzr836,1,70.4,100,2023-04-21T18:19:37.058Z,2023-04-21T18:19:40Z,4206495393,1,,4206495381,107,,4206495389,212,25.5,4206495385,140,46.3,4206495387,141,96.6,4206495391,213,3.3,4206495383,56,Back,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682271,24,1,1,1,46,z9phg19papi9f5fd6qxzr836,1,46.3,96.6,2023-04-21T18:19:40.257Z,2023-04-21T18:19:46Z,4206495821,213,4.4,4206495819,212,24.2,4206495815,140,39.4,4206495817,141,62.6,4206495813,56,Back,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682303,25,1,1,1,51,z9phg19papi9f5fd6qxzr836,1,36,43.4,2023-04-21T18:19:46.098Z,2023-04-21T18:19:48Z,4206495985,56,Back,4206495989,141,69.3,4206495993,213,1.9,4206495991,212,18.5,4206495987,140,30.5,,,,,,,,,,2ppvf1ywd1mxum1lgnn2pubdg,B. Smolarczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682347,26,1,1,1,54,z9phg19papi9f5fd6qxzr836,1,30.5,69.1,2023-04-21T18:19:48.241Z,2023-04-21T18:19:50Z,4206496177,140,29.0,4206496189,213,4.6,4206496171,56,Back,4206496181,141,45.5,4206496185,212,16.1,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682377,27,1,1,1,56,z9phg19papi9f5fd6qxzr836,1,28.9,42.8,2023-04-21T18:19:50.322Z,2023-04-21T18:19:53Z,4206496323,212,18.6,4206496317,56,Back,4206496325,213,4.8,4206496319,140,31.1,4206496321,141,15.6,,,,,,,,,,2ppvf1ywd1mxum1lgnn2pubdg,B. Smolarczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682411,28,1,1,1,58,z9phg19papi9f5fd6qxzr836,1,31.1,17.7,2023-04-21T18:19:52.913Z,2023-04-21T18:19:55Z,4206496447,140,4.5,4206496453,213,2.6,4206496445,56,Back,4206496451,212,32.4,4206496449,141,41.9,4206496455,1,,,,,,,,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682491,29,1,1,2,1,z9phg19papi9f5fd6qxzr836,1,4.5,41.8,2023-04-21T18:19:55.650Z,2023-04-21T18:20:01Z,4206496833,212,24.2,4206496827,56,Back,4206496835,213,5.1,4206496829,140,13.4,4206496831,141,8.9,,,,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682529,30,1,1,2,7,z9phg19papi9f5fd6qxzr836,1,14.6,6.7,2023-04-21T18:20:01.538Z,2023-04-21T18:20:04Z,4206497003,141,16.8,4206497007,213,2.3,4206497005,212,9.0,4206496999,56,Back,4206497001,140,9.0,,,,,,,,,,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682583,31,1,1,2,10,z9phg19papi9f5fd6qxzr836,1,9.1,17.1,2023-04-21T18:20:04.674Z,2023-04-21T18:20:07Z,4206497273,141,45.4,4206497277,213,1.8,4206497269,56,Back,4206497275,212,19.8,4206497271,140,4.5,,,,,,,,,,2ppvf1ywd1mxum1lgnn2pubdg,B. Smolarczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682657,32,1,1,2,13,z9phg19papi9f5fd6qxzr836,1,4.5,45.4,2023-04-21T18:20:07.507Z,2023-04-21T18:20:12Z,4206497661,213,5.6,4206497649,140,37.3,4206497645,56,Back,4206497657,212,44.4,4206497653,141,4.3,4206497663,1,,4206497643,155,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682673,33,1,1,2,18,z9phg19papi9f5fd6qxzr836,1,37.3,4.3,2023-04-21T18:20:12.530Z,2023-04-21T18:20:14Z,4206497733,56,Back,4206497737,141,28.9,4206497735,140,22.1,4206497741,213,2.3,4206497739,212,23.1,,,,,,,,,,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682763,34,1,1,2,19,z9phg19papi9f5fd6qxzr836,1,22.5,27.7,2023-04-21T18:20:13.906Z,2023-04-21T18:20:20Z,4206498211,56,Back,4206498219,213,2.5,4206498217,212,19.7,4206498213,140,7.7,4206498215,141,45.4,,,,,,,,,,2ppvf1ywd1mxum1lgnn2pubdg,B. Smolarczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682805,35,1,1,2,26,z9phg19papi9f5fd6qxzr836,1,8.2,53.7,2023-04-21T18:20:20.770Z,2023-04-21T18:20:23Z,4206498421,213,5.1,4206498407,56,Back,4206498409,140,14.3,4206498417,212,18.2,4206498413,141,28.6,,,,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682855,36,1,1,2,29,z9phg19papi9f5fd6qxzr836,1,14.8,28,2023-04-21T18:20:23.473Z,2023-04-21T18:20:27Z,4206498739,141,48.4,4206498741,212,17.1,4206498731,56,Back,4206498743,213,2.2,4206498735,140,5.2,,,,,,,,,,2ppvf1ywd1mxum1lgnn2pubdg,B. Smolarczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682877,37,1,1,2,32,z9phg19papi9f5fd6qxzr836,1,5.2,48.4,2023-04-21T18:20:26.931Z,2023-04-21T18:20:29Z,4206498849,155,,4206498855,141,30.4,4206498851,56,Back,4206498859,213,5.0,4206498853,140,8.2,4206498857,212,12.6,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682919,38,1,1,2,35,z9phg19papi9f5fd6qxzr836,1,10.5,24.6,2023-04-21T18:20:29.426Z,2023-04-21T18:20:32Z,4206499053,212,25.4,4206499047,56,Back,4206499055,213,5.7,4206499049,140,30.8,4206499051,141,4.3,,,,,,,,,,2ppvf1ywd1mxum1lgnn2pubdg,B. Smolarczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683021,39,1,1,2,38,z9phg19papi9f5fd6qxzr836,1,31.5,2.9,2023-04-21T18:20:32.242Z,2023-04-21T18:20:39Z,4206499587,141,11.3,4206499591,213,2.5,4206499583,56,Back,4206499585,140,23.6,4206499589,212,10.1,,,,,,,,,,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683037,40,1,1,2,45,z9phg19papi9f5fd6qxzr836,1,18.3,46.4,2023-04-21T18:20:39.698Z,2023-04-21T18:20:42Z,4206499653,141,50.3,4206499657,213,0.3,4206499649,56,Back,4206499655,212,8.0,4206499651,140,25.5,,,,,,,,,,2ppvf1ywd1mxum1lgnn2pubdg,B. Smolarczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,
