id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2540953019,7,1,1,0,14,59t7flioj4w4mpwnrwbm0m8ck,1,69.9,63.4,2023-04-29T16:48:52.106Z,2023-04-29T16:48:54Z,4236169463,141,69.1,4236169465,212,4.2,4236169459,140,71.4,4236169467,213,1.2,4236169455,56,Center,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953025,8,4,1,0,16,59t7flioj4w4mpwnrwbm0m8ck,1,74.4,66.2,2023-04-29T16:48:54.410Z,2023-04-29T16:48:57Z,4236169499,13,,4236169505,265,,4236169507,286,,4236169501,56,Center,4236169665,233,5,4236169503,152,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953055,5,4,1,0,16,7rmv5ns2rj7bn4otpkur0mx0x,0,25.6,33.8,2023-04-29T16:48:54.411Z,2023-04-29T16:48:57Z,4236169643,285,,4236169635,13,,4236169641,265,,4236169637,56,Back,4236169639,152,,4236169681,233,8,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953731,9,13,1,1,2,59t7flioj4w4mpwnrwbm0m8ck,1,75.7,66.3,2023-04-29T16:49:40.010Z,2023-04-29T16:49:56Z,4236174469,103,23.6,4236174471,458,,4236174467,102,57.8,4236174473,230,98.2,4236173191,18,,4236173193,56,Center,4236173955,20,,4236174465,83,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,4236174475,231,50.5,4236173189,26,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953735,6,5,1,1,4,7rmv5ns2rj7bn4otpkur0mx0x,1,-0.9,40.6,2023-04-29T16:49:42.184Z,2023-04-29T16:49:44Z,4236173229,56,Back,4236173231,346,,4236173405,233,10,,,,,,,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953755,10,5,1,1,4,59t7flioj4w4mpwnrwbm0m8ck,0,100.9,59.4,2023-04-29T16:49:42.184Z,2023-04-29T17:37:07Z,4236173421,233,6,4236173351,346,,4236173349,56,Center,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954197,7,1,1,1,27,7rmv5ns2rj7bn4otpkur0mx0x,1,4.9,52.5,2023-04-29T16:50:05.753Z,2023-04-29T16:50:39Z,4236177885,210,15,4236175847,1,,4236175845,213,0,4236175833,124,,4236175843,212,70.0,4236175835,155,,4236175851,74,,4236175841,141,52.5,cul6phe87idi5dn1hsfywxhwp,R. de Boer,4236175839,140,71.6,4236175837,56,1,Center,,,,,,,,,,,,,,,,,,,,,,,,
2540954205,8,15,1,1,35,7rmv5ns2rj7bn4otpkur0mx0x,1,72.7,58.5,2023-04-29T16:50:12.968Z,2023-04-29T16:50:39Z,4236177957,230,99.3,4236175887,22,,4236177951,215,,4236177087,82,,4236177955,147,55.4,4236177947,102,49.3,4236177941,29,,4236177959,231,49.6,2yivr64anye4c0p62m16l78yc,S. Ouaissa,4236177109,233,11,4236177939,78,,,4236177953,146,81.9,4236175889,18,4236177949,103,19,4236177083,72,4236175891,56,Center,4236177943,55,7,,,,,,,,
2540954211,11,10,1,1,35,59t7flioj4w4mpwnrwbm0m8ck,1,20.1,41,2023-04-29T16:50:13.068Z,2023-04-29T16:50:30Z,4236177113,233,8,4236175909,56,Back,4236175907,94,,,,,,,,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954269,12,49,1,1,40,59t7flioj4w4mpwnrwbm0m8ck,1,37.1,36.9,2023-04-29T16:50:18.346Z,2023-04-29T16:50:18Z,,,,,,,,,,,,,,,,,,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954337,13,1,1,1,41,59t7flioj4w4mpwnrwbm0m8ck,1,37.1,36.9,2023-04-29T16:50:19.004Z,2023-04-29T16:50:25Z,4236176773,56,Back,4236176781,212,13.3,4236176777,141,54.0,4236176775,140,31.0,4236176787,213,2.1,,,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954369,14,1,1,1,47,59t7flioj4w4mpwnrwbm0m8ck,1,31,54,2023-04-29T16:50:25.754Z,2023-04-29T16:50:44Z,4236176983,212,25.0,4236176977,56,Back,4236176979,140,35.0,4236176985,213,1.4,4236176981,141,90.2,,,,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954407,15,1,1,1,50,59t7flioj4w4mpwnrwbm0m8ck,1,35.1,90.2,2023-04-29T16:50:28.058Z,2023-04-29T16:50:31Z,4236177179,140,20.7,4236177197,213,3.6,4236177175,56,Back,4236177191,212,16.6,4236177187,141,80.0,,,,,,,,,,1olyaqfnnl0sb4vsfxyi7j2z9,V. Wernersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954513,16,1,1,1,52,59t7flioj4w4mpwnrwbm0m8ck,1,20.7,79.1,2023-04-29T16:50:30.746Z,2023-04-29T16:50:37Z,4236177735,140,7.9,4236177733,56,Back,4236177741,213,4.2,4236177737,141,47.6,4236177739,212,25.3,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954529,17,1,1,1,59,59t7flioj4w4mpwnrwbm0m8ck,0,8.8,44.5,2023-04-29T16:50:37.803Z,2023-04-29T16:50:38Z,4236177833,56,Back,4236177831,155,,4236177841,213,1.1,4236177837,141,100.0,4236177839,212,44.5,4236177835,140,29.1,4236177843,1,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954575,9,5,1,2,0,7rmv5ns2rj7bn4otpkur0mx0x,1,64.2,-1.6,2023-04-29T16:50:38.604Z,2023-04-29T17:37:07Z,4236178101,56,Right,4236178103,347,,4236178127,233,18,,,,,,,,,,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954535,18,5,1,2,0,59t7flioj4w4mpwnrwbm0m8ck,0,35.8,101.6,2023-04-29T16:50:38.604Z,2023-04-29T16:50:41Z,4236177861,56,Back,4236177863,347,,4236178149,233,9,,,,,,,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954801,10,1,1,2,16,7rmv5ns2rj7bn4otpkur0mx0x,1,57.6,0,2023-04-29T16:50:54.490Z,2023-04-29T16:50:56Z,4236179343,213,0.4,4236179335,56,Right,4236179333,107,,4236179341,212,19.1,4236179339,141,9.2,4236179337,140,74.5,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954815,11,1,1,2,18,7rmv5ns2rj7bn4otpkur0mx0x,0,74.5,9.2,2023-04-29T16:50:56.297Z,2023-04-29T16:50:57Z,4236179401,141,6.7,4236179399,140,62.3,4236179397,56,Right,4236179405,213,3.3,4236179403,212,12.9,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954829,19,8,1,2,19,59t7flioj4w4mpwnrwbm0m8ck,1,40,90.2,2023-04-29T16:50:57.819Z,2023-04-29T16:50:57Z,4236179469,56,Back,,,,,,,,,,,,,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954859,20,49,1,2,23,59t7flioj4w4mpwnrwbm0m8ck,1,55.1,83.6,2023-04-29T16:51:00.906Z,2023-04-29T16:51:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954911,21,1,1,2,23,59t7flioj4w4mpwnrwbm0m8ck,1,58.5,81.7,2023-04-29T16:51:01.546Z,2023-04-29T16:51:06Z,4236179871,141,86.6,4236179867,56,Left,4236179869,140,58.7,4236179875,213,1.5,4236179873,212,3.3,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954933,22,1,1,2,28,59t7flioj4w4mpwnrwbm0m8ck,1,61.3,74.1,2023-04-29T16:51:06.186Z,2023-04-29T16:51:08Z,4236179973,141,57.0,4236179969,56,Center,4236179971,140,56.1,4236179977,213,4.3,4236179975,212,12.8,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954953,23,1,1,2,30,59t7flioj4w4mpwnrwbm0m8ck,1,56.9,57.5,2023-04-29T16:51:07.914Z,2023-04-29T16:51:09Z,4236180067,213,1.5,4236180065,212,23.7,4236180059,56,Left,4236180063,141,92.3,4236180061,140,58.5,,,,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954991,24,1,1,2,31,59t7flioj4w4mpwnrwbm0m8ck,1,60,86.3,2023-04-29T16:51:09.850Z,2023-04-29T16:51:13Z,4236180303,140,64.6,4236180309,213,0.7,4236180307,212,6.2,4236180305,141,92.0,4236180301,56,Left,,,,,,,,,,1olyaqfnnl0sb4vsfxyi7j2z9,V. Wernersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955011,25,1,1,2,35,59t7flioj4w4mpwnrwbm0m8ck,0,65.1,91.2,2023-04-29T16:51:13.290Z,2023-04-29T16:51:14Z,4236180425,1,,4236180413,155,,4236180421,212,33.4,4236180415,56,Center,4236180417,140,87.6,4236180423,213,5.5,4236180419,141,56.4,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955015,12,12,1,2,36,7rmv5ns2rj7bn4otpkur0mx0x,1,14.4,57.9,2023-04-29T16:51:14.168Z,2023-04-29T17:47:27Z,4236180441,141,70.1,4236180439,140,23.9,4236180437,56,Back,4236180443,212,13.0,4236180445,213,0.7,4236180473,15,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955035,13,49,1,2,38,7rmv5ns2rj7bn4otpkur0mx0x,1,29.7,71.3,2023-04-29T16:51:16.073Z,2023-04-29T16:51:16Z,,,,,,,,,,,,,,,,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955113,14,3,1,2,45,7rmv5ns2rj7bn4otpkur0mx0x,0,57.5,94.8,2023-04-29T16:51:23.128Z,2023-04-29T16:51:27Z,4236180923,56,Left,4236181165,233,26,4236180925,286,,,,,,,,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955147,26,7,1,2,45,59t7flioj4w4mpwnrwbm0m8ck,1,42.5,5.2,2023-04-29T16:51:23.129Z,2023-04-29T16:51:27Z,4236181143,56,Back,4236181141,167,,4236181145,285,,4236181153,233,14,,,,,,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955141,15,5,1,2,46,7rmv5ns2rj7bn4otpkur0mx0x,1,54.1,100.6,2023-04-29T16:51:24.344Z,2023-04-29T16:51:27Z,4236181101,347,,4236181225,233,27,4236181099,56,Left,,,,,,,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955151,27,5,1,2,46,59t7flioj4w4mpwnrwbm0m8ck,0,45.9,-0.6,2023-04-29T16:51:24.344Z,2023-04-29T17:37:07Z,4236181151,347,,4236181149,56,Back,4236181233,233,15,,,,,,,,,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955425,16,1,1,3,10,7rmv5ns2rj7bn4otpkur0mx0x,1,46.9,100,2023-04-29T16:51:48.216Z,2023-04-29T16:51:50Z,4236182669,140,25.9,4236182671,141,84.8,4236182667,56,Back,4236182665,107,,4236182673,212,24.8,4236182675,213,3.6,4236182677,1,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955475,17,1,1,3,12,7rmv5ns2rj7bn4otpkur0mx0x,1,22.5,83.1,2023-04-29T16:51:50.648Z,2023-04-29T16:51:55Z,4236182953,141,34.6,4236182951,140,24.2,4236182957,213,4.8,4236182959,1,,4236182949,56,Back,4236182955,212,33.0,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955591,18,1,1,3,17,7rmv5ns2rj7bn4otpkur0mx0x,1,25.2,31.9,2023-04-29T16:51:55.064Z,2023-04-29T16:52:05Z,4236183561,141,6.8,4236183559,140,41.8,4236183565,213,5.5,4236183557,56,Back,4236183563,212,24.4,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955595,19,4,1,3,23,7rmv5ns2rj7bn4otpkur0mx0x,1,40.2,7.5,2023-04-29T16:52:01.689Z,2023-04-29T16:56:12Z,4236183585,56,Back,4236183591,286,,4236183593,233,28,4236183587,152,,4236183589,265,,4236183583,13,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955563,28,4,1,3,23,59t7flioj4w4mpwnrwbm0m8ck,0,59.8,92.5,2023-04-29T16:52:01.690Z,2023-04-29T16:52:06Z,4236183413,56,Left,4236183411,13,,4236183417,265,,4236183601,233,19,4236183419,285,,4236183415,152,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955711,20,1,1,3,34,7rmv5ns2rj7bn4otpkur0mx0x,1,43.2,7.1,2023-04-29T16:52:12.696Z,2023-04-29T16:52:14Z,4236184079,141,14.3,4236184077,140,41.7,4236184081,212,5.1,4236184075,56,Back,4236184083,213,1.9,4236184073,152,,4236184071,5,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955743,21,1,1,3,36,7rmv5ns2rj7bn4otpkur0mx0x,1,41.7,14.2,2023-04-29T16:52:14.632Z,2023-04-29T16:56:22Z,4236184313,56,Back,4236184321,213,4.0,4236184315,140,37.2,4236184319,212,7.1,4236184317,141,6.4,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955811,22,1,1,3,40,7rmv5ns2rj7bn4otpkur0mx0x,1,39.8,17.3,2023-04-29T16:52:18.728Z,2023-04-29T16:52:20Z,4236184643,213,2.8,4236184635,56,Back,4236184637,140,24.9,4236184639,141,26.2,4236184641,212,16.8,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955839,23,1,1,3,43,7rmv5ns2rj7bn4otpkur0mx0x,1,24.9,25.7,2023-04-29T16:52:20.872Z,2023-04-29T16:52:23Z,4236184775,213,1.6,4236184771,141,54.8,4236184769,140,25.2,4236184767,56,Back,4236184773,212,19.8,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955871,24,1,1,3,45,7rmv5ns2rj7bn4otpkur0mx0x,1,25.2,57.2,2023-04-29T16:52:23.272Z,2023-04-29T16:52:25Z,4236184935,141,84.2,4236184931,140,34.9,4236184927,56,Back,4236184937,212,21.0,4236184939,213,1.1,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955905,25,1,1,3,47,7rmv5ns2rj7bn4otpkur0mx0x,1,35.3,82.2,2023-04-29T16:52:25.352Z,2023-04-29T16:52:27Z,4236185097,213,3.8,4236185095,212,12.9,4236185089,56,Back,4236185093,141,70.1,4236185091,140,25.8,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955975,26,1,1,3,49,7rmv5ns2rj7bn4otpkur0mx0x,1,25.8,69.5,2023-04-29T16:52:27.704Z,2023-04-29T16:52:33Z,4236185449,212,5.9,4236185451,213,5.3,4236185443,140,29.1,4236185441,56,Back,4236185445,141,62.4,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540956001,27,1,1,3,55,7rmv5ns2rj7bn4otpkur0mx0x,1,26.7,62.7,2023-04-29T16:52:32.984Z,2023-04-29T16:52:34Z,4236185587,213,3.5,4236185585,212,25.7,4236185583,141,50.9,4236185581,140,3.4,4236185579,56,Back,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540956039,28,1,1,3,56,7rmv5ns2rj7bn4otpkur0mx0x,1,3.4,50.9,2023-04-29T16:52:34.264Z,2023-04-29T16:52:37Z,4236185817,213,5.4,4236185819,1,,4236185815,212,38.9,4236185809,56,Back,4236185813,141,7.3,4236185811,140,27.4,,,,,,,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540956091,29,1,1,3,59,7rmv5ns2rj7bn4otpkur0mx0x,0,32.9,4.7,2023-04-29T16:52:37.464Z,2023-04-29T16:52:40Z,4236186033,140,75.9,4236186031,56,Right,4236186041,1,,4236186029,155,,4236186037,212,45.5,4236186039,213,0.1,4236186035,141,12.8,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
