id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,assist
2449953845,8,5,1,0,13,dac758ef858jbq7pcb3gfwite,0,101.2,88,2022-08-22T18:00:45.980Z,2022-08-22T18:09:59Z,3726754811,233,3,3726754783,56,Left,3726754785,346,,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,
2449953929,4,1,1,0,41,2xlnfgrl6r18ftv38unwp7h4s,1,5,44.9,2022-08-22T18:01:14.026Z,2022-08-22T18:01:18Z,3726755279,212,62.8,3726755275,140,64.5,3726755287,74,,3726755283,1,,3726755281,213,6.2,3726755273,56,Center,3726755277,141,35.3,3726755271,124,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,
2449953933,5,1,1,0,44,2xlnfgrl6r18ftv38unwp7h4s,0,67.1,35.6,2022-08-22T18:01:17.074Z,2022-08-22T18:10:53Z,3726755301,212,12.0,3726755297,140,55.8,3726755299,141,38.2,3726755295,56,Center,3726755303,213,3.0,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,
2449953919,9,8,1,0,45,dac758ef858jbq7pcb3gfwite,1,44.8,65.1,2022-08-22T18:01:17.934Z,2022-08-22T18:01:18Z,3726755249,56,Back,,,,,,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,
2449953947,6,1,1,0,47,2xlnfgrl6r18ftv38unwp7h4s,0,34.3,30.4,2022-08-22T18:01:20.059Z,2022-08-22T18:01:36Z,3726755359,212,56.1,3726755355,140,87.4,3726755357,141,39.2,3726755353,56,Center,3726755361,213,0.1,3726755351,157,,3726755363,1,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,
2449953943,10,52,1,0,48,dac758ef858jbq7pcb3gfwite,1,7.4,66.4,2022-08-22T18:01:21.455Z,2022-08-22T18:01:21Z,,,,,,,,,,,,,,,,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,
2449953981,11,1,1,0,54,dac758ef858jbq7pcb3gfwite,1,15.8,58.5,2022-08-22T18:01:27.198Z,2022-08-22T18:01:30Z,3726755569,212,18.9,3726755565,140,19.4,3726755571,213,4.9,3726755563,56,Back,3726755567,141,31.2,3726755561,123,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954003,12,1,1,0,57,dac758ef858jbq7pcb3gfwite,1,27.1,25.2,2022-08-22T18:01:30.303Z,2022-08-22T18:01:34Z,3726755677,213,2.5,3726755673,141,48.5,3726755669,56,Back,3726755671,140,8.0,3726755675,212,25.6,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954053,13,4,1,1,5,dac758ef858jbq7pcb3gfwite,1,8.8,53,2022-08-22T18:01:38.251Z,2022-08-22T18:01:45Z,3726755977,285,,3726755975,152,,3726755969,13,,3726755973,56,Back,3726755971,294,,3726755981,233,7,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954023,7,4,1,1,5,2xlnfgrl6r18ftv38unwp7h4s,0,91.2,47,2022-08-22T18:01:38.252Z,2022-08-22T18:02:01Z,3726756485,294,,3726755805,56,Center,3726755987,233,13,3726755811,286,,3726755807,152,,3726755803,13,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954221,14,1,1,1,41,dac758ef858jbq7pcb3gfwite,1,8.6,50.2,2022-08-22T18:02:14.304Z,2022-08-22T18:02:16Z,3726756837,152,,3726756833,5,,3726756845,212,23.2,3726756839,56,Back,3726756843,141,83.9,3726756847,213,1.4,3726756841,140,11.8,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954233,15,1,1,1,43,dac758ef858jbq7pcb3gfwite,0,12.2,83.8,2022-08-22T18:02:15.904Z,2022-08-22T18:02:18Z,3726756945,1,,3726756933,157,,3726756937,140,70.5,3726756943,213,5.8,3726756935,56,Center,3726756939,141,31.7,3726756941,212,70.7,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954245,8,49,1,1,47,2xlnfgrl6r18ftv38unwp7h4s,1,30.9,82.8,2022-08-22T18:02:19.868Z,2022-08-22T18:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,,a7eyujeyux7nj68ifa7nnndas,K. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954279,9,1,1,1,47,2xlnfgrl6r18ftv38unwp7h4s,1,30.7,85.4,2022-08-22T18:02:20.380Z,2022-08-22T18:02:24Z,3726757207,213,3.9,3726757203,141,53.4,3726757201,140,9.3,3726757205,212,31.3,3726757199,56,Back,,,,,,,,,,a7eyujeyux7nj68ifa7nnndas,K. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954305,10,1,1,1,51,2xlnfgrl6r18ftv38unwp7h4s,0,9.3,53.4,2022-08-22T18:02:24.205Z,2022-08-22T18:02:28Z,3726757359,157,,3726757361,56,Center,3726757367,212,65.8,3726757363,140,71.7,3726757371,1,,3726757365,141,62.9,3726757369,213,0.1,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954303,16,49,1,1,54,dac758ef858jbq7pcb3gfwite,1,29.6,38.6,2022-08-22T18:02:27.697Z,2022-08-22T18:02:27Z,,,,,,,,,,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954369,17,1,1,1,57,dac758ef858jbq7pcb3gfwite,0,33.3,32.5,2022-08-22T18:02:30.577Z,2022-08-22T18:02:35Z,3726757723,141,91.7,3726757727,213,0.8,3726757719,56,Left,3726757721,140,72.9,3726757729,1,,3726757725,212,57.9,3726757717,155,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954395,11,1,1,2,1,2xlnfgrl6r18ftv38unwp7h4s,0,23.2,19.3,2022-08-22T18:02:34.158Z,2022-08-22T18:02:38Z,3726757871,213,5.2,3726757865,140,29.1,3726757869,212,12.8,3726757861,3,,3726757863,56,Back,3726757867,141,2.9,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954389,18,61,1,2,4,dac758ef858jbq7pcb3gfwite,0,66.2,96.2,2022-08-22T18:02:37.425Z,2022-08-22T18:02:37Z,3726757823,56,Left,,,,,,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954413,12,61,1,2,5,2xlnfgrl6r18ftv38unwp7h4s,0,28.6,4.3,2022-08-22T18:02:38.014Z,2022-08-22T18:19:41Z,3726757943,56,Back,,,,,,,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954429,13,5,1,2,5,2xlnfgrl6r18ftv38unwp7h4s,0,29.2,-1.7,2022-08-22T18:02:38.129Z,2022-08-22T18:09:59Z,3726758011,56,Back,3726758243,233,19,3726758013,347,,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954467,19,5,1,2,5,dac758ef858jbq7pcb3gfwite,1,70.8,101.7,2022-08-22T18:02:38.129Z,2022-08-22T18:02:48Z,3726758215,56,Left,3726758217,347,,3726758239,233,13,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954485,20,1,1,2,15,dac758ef858jbq7pcb3gfwite,0,55,100,2022-08-22T18:02:48.484Z,2022-08-22T18:56:01Z,3726758345,213,5.6,3726758337,56,Left,3726758341,141,83.9,3726758343,212,19.7,3726758339,140,69.7,3726758335,107,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954719,15,8,1,2,18,2xlnfgrl6r18ftv38unwp7h4s,1,25.2,20.2,2022-08-22T18:02:50.862Z,2022-08-22T18:03:26Z,3726759563,56,Back,,,,,,,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954501,21,43,1,2,18,dac758ef858jbq7pcb3gfwite,1,0,0,2022-08-22T18:02:50.865Z,2022-08-22T18:03:22Z,3726758413,213,2.5,3726758407,140,60.8,3726758411,212,12.2,3726760049,144,1,3726758409,141,95.1,3726758405,56,Left,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954509,22,1,1,2,19,dac758ef858jbq7pcb3gfwite,1,60.6,95.6,2022-08-22T18:02:52.689Z,2022-08-22T18:56:17Z,3726758459,56,Left,3726758461,140,56.1,3726758467,213,3.9,3726758463,141,89.1,3726758465,212,6.5,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954529,23,1,1,2,21,dac758ef858jbq7pcb3gfwite,1,56.1,89.6,2022-08-22T18:02:54.785Z,2022-08-22T18:56:18Z,3726758581,213,3.3,3726758579,212,24.0,3726758577,141,85.4,3726758575,140,33.4,3726758573,56,Back,,,,,,,,,,dldx0lpfwxc7eb0bc092m48a1,O. Kiomourtzoglou,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954537,24,1,1,2,24,dac758ef858jbq7pcb3gfwite,1,31.1,86.2,2022-08-22T18:02:56.962Z,2022-08-22T18:02:58Z,3726758611,141,34.0,3726758607,56,Back,3726758613,212,35.5,3726758609,140,29.7,3726758615,213,4.7,3726758619,1,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954553,25,1,1,2,25,dac758ef858jbq7pcb3gfwite,1,29.7,33.8,2022-08-22T18:02:58.257Z,2022-08-22T18:03:01Z,3726758725,213,5.0,3726758723,212,19.2,3726758715,56,Back,3726758719,140,34.7,3726758721,141,6.7,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954591,26,1,1,2,28,dac758ef858jbq7pcb3gfwite,1,35.1,8.3,2022-08-22T18:03:01.105Z,2022-08-22T18:03:04Z,3726758937,140,16.1,3726758941,212,29.3,3726758943,213,2.3,3726758939,141,39.8,3726758935,56,Back,,,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954657,27,1,1,2,32,dac758ef858jbq7pcb3gfwite,1,16.6,44,2022-08-22T18:03:04.881Z,2022-08-22T18:03:10Z,3726759317,140,28.5,3726759313,155,,3726759325,1,,3726759319,141,94.1,3726759315,56,Back,3726759323,213,1.2,3726759321,212,36.3,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954661,28,50,1,2,37,dac758ef858jbq7pcb3gfwite,1,28.6,84,2022-08-22T18:03:10.722Z,2022-08-22T18:03:12Z,3726759375,233,14,3726759341,56,Back,3726759343,285,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954665,14,7,1,2,37,2xlnfgrl6r18ftv38unwp7h4s,0,71.4,16,2022-08-22T18:03:10.723Z,2022-08-22T18:03:11Z,3726759371,233,28,3726759365,286,,3726759363,56,Right,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954703,29,1,1,2,39,dac758ef858jbq7pcb3gfwite,1,31.2,85.7,2022-08-22T18:03:12.561Z,2022-08-22T18:03:14Z,3726759471,56,Back,3726759475,141,94.6,3726759479,213,1.0,3726759477,212,7.1,3726759473,140,34.7,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954737,30,1,1,2,41,dac758ef858jbq7pcb3gfwite,1,33.5,93.9,2022-08-22T18:03:14.241Z,2022-08-22T18:03:16Z,3726759627,141,77.2,3726759629,212,15.3,3726759623,56,Back,3726759625,140,23.7,3726759631,213,4.0,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954833,31,1,1,2,43,dac758ef858jbq7pcb3gfwite,1,22.3,82,2022-08-22T18:03:16.497Z,2022-08-22T18:03:26Z,3726760177,212,33.9,3726760179,213,4.8,3726760173,140,26.1,3726760175,141,32.5,3726760181,1,,3726760171,56,Back,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954855,32,1,1,2,54,dac758ef858jbq7pcb3gfwite,0,45.2,29,2022-08-22T18:03:27.778Z,2022-08-22T18:03:28Z,3726760289,155,,3726760299,213,6.3,3726760295,141,27.8,3726760297,212,27.6,3726760293,140,71.5,3726760291,56,Center,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954863,16,49,1,2,56,2xlnfgrl6r18ftv38unwp7h4s,1,25.1,79.7,2022-08-22T18:03:29.614Z,2022-08-22T18:03:29Z,,,,,,,,,,,,,,,,,,,,,,,,,a7eyujeyux7nj68ifa7nnndas,K. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954891,17,1,1,2,57,2xlnfgrl6r18ftv38unwp7h4s,1,25.1,79.7,2022-08-22T18:03:30.511Z,2022-08-22T18:03:34Z,3726760485,212,26.3,3726760477,155,,3726760483,141,94.8,3726760487,213,0.4,3726760479,56,Back,3726760481,140,48.2,,,,,,,a7eyujeyux7nj68ifa7nnndas,K. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954915,18,3,1,3,1,2xlnfgrl6r18ftv38unwp7h4s,1,56,90.6,2022-08-22T18:03:34.846Z,2022-08-22T18:03:38Z,3726760707,233,33,3726760689,56,Left,3726760691,286,,,,,,,,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954899,33,45,1,3,1,dac758ef858jbq7pcb3gfwite,0,44,9.4,2022-08-22T18:03:34.846Z,2022-08-22T18:03:56Z,3726760723,233,18,3726760559,285,,3726760555,56,Back,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954917,19,4,1,3,3,2xlnfgrl6r18ftv38unwp7h4s,1,61.3,91.9,2022-08-22T18:03:36.402Z,2022-08-22T18:03:42Z,3726760739,233,34,3726760705,286,,3726760699,56,Left,3726760701,152,,3726760703,265,,3726760697,13,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954919,34,4,1,3,3,dac758ef858jbq7pcb3gfwite,0,38.7,8.1,2022-08-22T18:03:36.403Z,2022-08-22T18:03:53Z,3726760719,265,,3726760715,56,Back,3726760721,285,,3726760759,233,19,3726760713,13,,3726760717,152,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,
2449955029,35,17,1,3,9,dac758ef858jbq7pcb3gfwite,1,0,0,2022-08-22T18:03:42.547Z,2022-08-22T18:03:51Z,3726761221,393,,3726761219,31,,3726761223,13,243,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,
2449955463,20,1,1,4,1,2xlnfgrl6r18ftv38unwp7h4s,1,68.4,93.8,2022-08-22T18:04:34.848Z,2022-08-22T18:04:40Z,3726763617,140,90.0,3726763613,152,,3726763611,155,,3726763615,56,Center,3726763609,5,,3726763625,1,,3726763623,213,5.3,3726763619,141,39.8,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,3726763621,212,43.2,3726763605,2,,,,,,,,,,,,,,,,,,,,,
2449955893,28,44,1,4,3,2xlnfgrl6r18ftv38unwp7h4s,1,90.3,42.8,2022-08-22T18:04:36.179Z,2022-08-22T18:06:23Z,3726768521,233,46,3726765875,56,Center,3726765877,286,,,,,,,,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,
2449956267,46,44,1,4,3,dac758ef858jbq7pcb3gfwite,0,9.7,57.2,2022-08-22T18:04:36.180Z,2022-08-22T18:06:23Z,3726767911,285,,3726767909,56,Back,3726768557,233,28,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,
2449955915,29,1,1,4,4,2xlnfgrl6r18ftv38unwp7h4s,0,92.4,42.2,2022-08-22T18:04:36.962Z,2022-08-22T18:06:29Z,3726765965,3,,3726765973,212,2.6,3726765969,140,90.2,3726765971,141,40.3,3726765975,213,3.7,3726765967,56,Center,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,
2449955937,41,61,1,4,5,dac758ef858jbq7pcb3gfwite,1,11.9,60.1,2022-08-22T18:04:38.644Z,2022-08-22T18:10:38Z,3726766093,56,Back,,,,,,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,
2449955521,36,12,1,4,7,dac758ef858jbq7pcb3gfwite,1,11,65.2,2022-08-22T18:04:40.181Z,2022-08-22T18:56:28Z,3726764009,213,0.6,3726764005,141,96.4,3726764007,212,35.4,3726764003,140,38.0,3726764001,56,Back,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,
2449955467,21,61,1,4,7,2xlnfgrl6r18ftv38unwp7h4s,0,89.4,36.8,2022-08-22T18:04:40.705Z,2022-08-22T18:04:42Z,3726763679,189,,3726763637,56,Center,,,,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,
