id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/12/value,assist,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2459279609,1,34,16,0,0,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2022-09-12T17:09:19.168Z,2022-09-12T20:34:37Z,3776456853,197,536,3776383521,59,"21, 44, 5, 10, 13, 4, 14, 6, 9, 8, 7, 1, 3, 11, 15, 17, 20, 23, 27, 26, 29, 31, 37",3776383523,130,8,3776383525,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3776383517,30,"1ljgis575ujto4361ed15w0r9, dsi2wezhn07auutl4wzckh6uh, ma3my4q4wln06xyl1z3v9fmy, 7to5mb4x91kjhbd9tb0nqz74l, 8r6dkzf3yjnvlz4go6xct0kid, 8tepha2kd43sp9jtafxuf209h, 7797kpi7lkhc9dasfxuv9h7f9, 49xsd6e4oyjrhtwsdbdm4rj84, c9shc6t28oroqthopifjvg9ux, 4qj88r9cjfbu05ly92vfhpi39, bzsoq42nf6sgdh9oe64n7rnfu, cul6phe87idi5dn1hsfywxhwp, 7f7zwd6c14rr59u9al3naenkl, btm3mtkmwofz1dgcdsew1kmp5, 3apsq2r6q8lzdat7sy5h6tmqy, 49vbyk5qvhihphrqfnmmz8woa, c9pmoa9m23jh5emy6w4olm3xm, 1s50ua48peo4wd0o7unmps06h, 2wuprdfbbn9mo0paqr5tm7bop, 3epda2hg43s8uxvf9xno74d4a, bgzkdepav40x6focwuaf9qxre, 2ngb4008t58dvor5qnh1nj6ga, 42qmjog7864ektqoizjkbdwtm",3776383519,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3776383527,194,8r6dkzf3yjnvlz4go6xct0kid,3776383529,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459280539,1,34,16,0,0,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-09-12T17:12:32.002Z,2022-09-12T20:34:53Z,3776388929,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3776388927,30,"cf70r39m2wgbijtw0co5t6yfp, abgzge9xy445z8rdwa2mcapqt, 3yq9brnhlfinrzrfbzcv99nmd, 96j7klvrblmkwsprx0wk81b10, 92mkw4rtoho0gkf3wr19c9iad, 969cpy2geokwer9gjapk7zj3e, ds0hd4ezvb5rw6l95rhbxtq1g, 7b4jmfu1ejoeci2zmvwuejnys, cipmd3k2nfv0ddic0l8go14gl, 5curv1gquatwkxsin86fghvkk, 1j33nixshgkkdwjjnuafknahh, 62ft9dfhds3wn0dv650d4gkph, 78t5clx87mnpzn7c5ynoa37x1, 7flz5rsy2e31gbd8udiqg14gl, 3y7w3ngh3kby9mehxe5q7glpl, 85rm5s7x9di62hw3l31y5w8o9, 11sxalz1nikiipmp7bxvz33rp, 440ry78r7c0ntspgph192c0r9, 1chxk7d4i11x2f16igblexgyc, 3h7rkufywz6c2aye1l5b0ihp0, 1n0syrrxf9x7neh3tn19sc89h, 8eribncmewk65x40tn7pvqymt, g16sstb2lz1ru2hsba2ml6ju",3776388935,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3776388939,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3776388937,194,abgzge9xy445z8rdwa2mcapqt,3776456741,197,2124,3776388931,59,"1, 22, 28, 18, 3, 20, 33, 23, 35, 14, 11, 4, 5, 6, 7, 8, 9, 10, 16, 17, 21, 27, 32",3776388933,130,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459292897,2,32,1,0,0,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2022-09-12T18:03:00.205Z,2022-09-12T18:03:01Z,3776460253,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459292885,2,32,1,0,0,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-09-12T18:03:00.205Z,2022-09-12T18:03:00Z,3776460199,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459292915,3,1,1,0,0,xcevba75jfkrg4s6tl89zl3y,1,50.2,49.9,2022-09-12T18:03:00.305Z,2022-09-12T18:03:03Z,3776460321,213,2.9,3776460313,56,Back,3776460319,212,17.6,3776460317,141,55.1,3776460323,279,S,3776460315,140,33.8,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459292927,4,1,1,0,3,xcevba75jfkrg4s6tl89zl3y,0,33.6,51.3,2022-09-12T18:03:03.770Z,2022-09-12T18:03:07Z,3776460409,213,5.8,3776460407,212,70.6,3776460411,1,,3776460403,140,92.0,3776460405,141,0.0,3776460399,155,,3776460401,56,Right,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459292993,3,5,1,0,6,7rmv5ns2rj7bn4otpkur0mx0x,1,7.6,101,2022-09-12T18:03:06.914Z,2022-09-12T18:03:17Z,3776460761,233,5,3776460753,56,Back,3776460755,347,,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459292933,5,5,1,0,6,xcevba75jfkrg4s6tl89zl3y,0,92.4,-1,2022-09-12T18:03:06.914Z,2022-09-12T18:06:39Z,3776460441,56,Right,3776460443,347,,3776460787,233,3,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459292999,4,1,1,0,17,7rmv5ns2rj7bn4otpkur0mx0x,1,20,100,2022-09-12T18:03:17.328Z,2022-09-12T18:03:18Z,3776460793,56,Back,3776460799,212,9.6,3776460797,141,88.3,3776460801,213,5.0,3776460791,107,,3776460795,140,22.8,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459293009,5,1,1,0,18,7rmv5ns2rj7bn4otpkur0mx0x,1,22.8,88.3,2022-09-12T18:03:18.352Z,2022-09-12T18:03:19Z,3776460851,140,14.1,3776460853,141,96.8,3776460849,56,Back,3776460857,213,2.6,3776460855,212,10.8,,,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459293047,6,1,1,0,19,7rmv5ns2rj7bn4otpkur0mx0x,1,14.1,96.8,2022-09-12T18:03:19.520Z,2022-09-12T18:03:24Z,3776461045,56,Back,3776461051,212,32.5,3776461055,1,,3776461047,140,43.4,3776461049,141,81.2,3776461053,213,6.0,3776461043,155,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459293079,7,1,1,0,23,7rmv5ns2rj7bn4otpkur0mx0x,0,43.4,81.2,2022-09-12T18:03:24.049Z,2022-09-12T18:52:04Z,3776461223,140,60.5,3776461221,56,Left,3776461219,168,,3776461225,141,87.5,3776461217,3,,3776461229,213,0.2,3776461227,212,18.5,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459293055,6,49,1,0,24,xcevba75jfkrg4s6tl89zl3y,1,30.4,11.1,2022-09-12T18:03:24.666Z,2022-09-12T18:03:24Z,,,,,,,,,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459293077,7,1,1,0,24,xcevba75jfkrg4s6tl89zl3y,1,30.4,11.1,2022-09-12T18:03:25.082Z,2022-09-12T18:03:27Z,3776461213,213,2.4,3776461205,56,Back,3776461211,212,25.8,3776461209,141,37.3,3776461207,140,12.6,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459293105,8,1,1,0,26,xcevba75jfkrg4s6tl89zl3y,1,12.1,43.1,2022-09-12T18:03:27.098Z,2022-09-12T18:03:31Z,3776461353,140,15.9,3776461357,212,24.0,3776461359,213,4.9,3776461351,56,Back,3776461355,141,8.3,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459293125,9,1,1,0,31,xcevba75jfkrg4s6tl89zl3y,0,20.6,5.2,2022-09-12T18:03:31.561Z,2022-09-12T18:03:34Z,3776461455,56,Right,3776461463,213,0.1,3776461465,1,,3776461457,140,60.4,3776461459,141,8.6,3776461453,155,,3776461461,212,41.9,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459293147,8,1,1,0,35,7rmv5ns2rj7bn4otpkur0mx0x,1,29.5,80.3,2022-09-12T18:03:35.327Z,2022-09-12T18:03:36Z,3776461561,56,Back,3776461565,141,73.2,3776461563,140,38.2,3776461569,213,5.8,3776461567,212,10.3,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459293145,10,43,1,0,35,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-09-12T18:03:36.187Z,2022-09-12T18:05:47Z,3776467615,144,8,3776461559,56,Right,,,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459293151,9,61,1,0,36,7rmv5ns2rj7bn4otpkur0mx0x,0,38.2,73.2,2022-09-12T18:03:36.512Z,2022-09-12T18:05:01Z,3776461585,56,Back,,,,,,,,,,,,,,,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459293171,11,50,1,0,38,xcevba75jfkrg4s6tl89zl3y,1,60.4,26,2022-09-12T18:03:38.431Z,2022-09-12T18:03:41Z,3776461771,233,10,3776461677,286,,3776461675,56,Center,,,,,,,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
