id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/9/value,qualifier/14/value,assist
2481361893,5,1,1,0,18,bk5ltsueqmeng29eovd8m2tml,1,11,45.7,2022-11-04T19:03:51.970Z,2022-11-04T19:04:01Z,3893569605,140,15.9,3893569607,141,37.2,3893569611,213,5.4,3893569603,56,Back,3893569601,123,,3893569609,212,7.7,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361917,6,1,1,0,27,bk5ltsueqmeng29eovd8m2tml,1,15,35.4,2022-11-04T19:04:01.130Z,2022-11-04T19:04:04Z,3893569747,213,5.3,3893569743,212,22.9,3893569739,140,26.9,3893569741,141,7.2,3893569737,56,Back,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361933,7,1,1,0,30,bk5ltsueqmeng29eovd8m2tml,1,26.4,7.3,2022-11-04T19:04:04.490Z,2022-11-04T19:04:06Z,3893569855,212,4.6,3893569857,213,3.1,3893569853,141,7.7,3893569849,56,Back,3893569851,140,22.0,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361945,8,1,1,0,32,bk5ltsueqmeng29eovd8m2tml,1,18.5,7.5,2022-11-04T19:04:06.474Z,2022-11-04T19:04:07Z,3893569907,212,3.9,3893569903,140,15.6,3893569901,56,Back,3893569909,213,2.5,3893569905,141,11.2,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361977,9,1,1,0,33,bk5ltsueqmeng29eovd8m2tml,1,15.6,11.2,2022-11-04T19:04:07.554Z,2022-11-04T19:04:10Z,3893570075,56,Back,3893570081,141,7.8,3893570073,155,,3893570077,140,48.7,3893570097,1,,3893570087,212,34.8,3893570093,213,6.2,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481361997,10,1,1,0,36,bk5ltsueqmeng29eovd8m2tml,1,48,8.5,2022-11-04T19:04:09.938Z,2022-11-04T19:04:11Z,3893570165,212,7.7,3893570197,156,,3893570159,56,Back,3893570161,140,45.2,3893570163,141,19.0,3893570167,213,2.0,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362093,11,4,1,0,40,bk5ltsueqmeng29eovd8m2tml,1,43.5,38.4,2022-11-04T19:04:14.602Z,2022-11-04T19:06:20Z,3893570639,13,,3893570647,286,,3893570653,233,7,3893570643,56,Back,3893570641,294,,3893570645,152,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362049,7,4,1,0,40,dac758ef858jbq7pcb3gfwite,0,56.5,61.6,2022-11-04T19:04:14.603Z,2022-11-04T19:04:21Z,3893570435,294,,3893570659,233,11,3893570441,285,,3893570433,13,,3893570437,56,Center,3893570439,152,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362195,12,1,1,0,51,bk5ltsueqmeng29eovd8m2tml,1,43.9,33.6,2022-11-04T19:04:25.603Z,2022-11-04T19:06:41Z,3893571185,140,31.7,3893571179,5,,3893571183,56,Back,3893571187,141,40.1,3893571189,212,13.6,3893571191,213,2.8,3893571181,152,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362227,13,1,1,0,57,bk5ltsueqmeng29eovd8m2tml,1,25.5,42.7,2022-11-04T19:04:31.322Z,2022-11-04T20:02:10Z,3893571357,213,1.3,3893571353,141,69.7,3893571355,212,18.9,3893571351,140,29.6,3893571349,56,Back,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362261,14,1,1,0,58,bk5ltsueqmeng29eovd8m2tml,1,31.5,72.6,2022-11-04T19:04:32.274Z,2022-11-04T20:02:14Z,3893571511,212,20.4,3893571507,140,24.6,3893571505,56,Back,3893571513,213,4.3,3893571509,141,44.5,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403431,412,1,1,0,59,bk5ltsueqmeng29eovd8m2tml,1,41.8,42.1,2022-11-04T19:04:32.692Z,2022-11-04T20:02:52Z,3893792329,213,3.1,3893792321,56,Back,3893792325,141,42.2,3893792327,212,13.4,3893792323,140,29.0,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362323,15,1,1,1,0,bk5ltsueqmeng29eovd8m2tml,1,23.7,43.9,2022-11-04T19:04:34.555Z,2022-11-04T19:04:38Z,3893571797,141,43.6,3893571793,56,Center,3893571799,212,34.1,3893571795,140,56.2,3893571803,1,,3893571801,213,6.3,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362327,16,50,1,1,4,bk5ltsueqmeng29eovd8m2tml,1,57.2,37.2,2022-11-04T19:04:38.371Z,2022-11-04T19:04:41Z,3893571955,233,8,3893571823,56,Center,3893571825,286,,,,,,,,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362353,8,7,1,1,4,dac758ef858jbq7pcb3gfwite,0,42.8,62.8,2022-11-04T19:04:38.372Z,2022-11-04T19:04:40Z,3893571949,233,16,3893571943,56,Back,3893571945,285,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362707,20,61,1,1,5,bk5ltsueqmeng29eovd8m2tml,1,61.9,42.1,2022-11-04T19:04:39.476Z,2022-11-04T19:05:12Z,3893573731,56,Center,,,,,,,,,,,,,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362363,17,1,1,1,8,bk5ltsueqmeng29eovd8m2tml,0,63.7,5.3,2022-11-04T19:04:42.043Z,2022-11-04T19:04:42Z,3893572003,141,6.0,3893572007,213,3.0,3893572005,212,2.7,3893572001,140,61.2,3893571999,56,Right,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362365,9,61,1,1,8,dac758ef858jbq7pcb3gfwite,1,39.5,90.3,2022-11-04T19:04:42.639Z,2022-11-04T19:05:11Z,3893572009,56,Back,,,,,,,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362379,10,5,1,1,9,dac758ef858jbq7pcb3gfwite,0,41.7,101.7,2022-11-04T19:04:42.859Z,2022-11-04T19:35:21Z,3893573431,233,18,3893572069,56,Back,3893572073,347,,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362637,18,5,1,1,9,bk5ltsueqmeng29eovd8m2tml,1,58.3,-1.7,2022-11-04T19:04:42.859Z,2022-11-04T19:05:05Z,3893573377,56,Right,3893573411,233,10,3893573379,347,,,,,,,,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362641,19,43,1,1,31,bk5ltsueqmeng29eovd8m2tml,1,0,0,2022-11-04T19:05:04.820Z,2022-11-04T19:05:08Z,3893573615,144,61,3893573405,56,Center,,,,,,,,,,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362859,11,27,1,1,41,dac758ef858jbq7pcb3gfwite,1,0,0,2022-11-04T19:05:15.185Z,2022-11-04T19:58:31Z,3893574605,203,,3893574631,233,21,3893574603,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481362849,21,27,1,1,41,bk5ltsueqmeng29eovd8m2tml,1,0,0,2022-11-04T19:05:15.185Z,2022-11-04T19:05:23Z,3893574543,201,,3893574545,203,,3893574623,233,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481363827,12,28,1,3,14,dac758ef858jbq7pcb3gfwite,1,0,0,2022-11-04T19:06:48.536Z,2022-11-04T19:58:32Z,3893579683,55,11,3893579753,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481363833,22,28,1,3,14,bk5ltsueqmeng29eovd8m2tml,1,0,0,2022-11-04T19:06:48.536Z,2022-11-04T19:06:49Z,3893579741,233,12,3893579717,55,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481363987,23,1,1,3,24,bk5ltsueqmeng29eovd8m2tml,1,48.7,0,2022-11-04T19:06:58.488Z,2022-11-04T19:07:01Z,3893580575,56,Right,3893580569,107,,3893580587,212,5.0,3893580583,141,2.0,3893580579,140,52.7,3893580591,213,0.6,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481363995,24,1,1,3,26,bk5ltsueqmeng29eovd8m2tml,1,52.7,3.2,2022-11-04T19:07:00.015Z,2022-11-04T20:00:48Z,3893580615,141,1.3,3893580611,56,Back,3893580619,213,3.3,3893580613,140,42.0,3893580617,212,11.3,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364003,25,1,1,3,27,bk5ltsueqmeng29eovd8m2tml,0,42.7,1.2,2022-11-04T19:07:00.831Z,2022-11-04T20:00:50Z,3893580671,141,14.7,3893580679,213,0.5,3893580667,140,60.4,3893580661,56,Right,3893580675,212,20.7,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364009,13,1,1,3,27,dac758ef858jbq7pcb3gfwite,1,36.7,77.8,2022-11-04T19:07:01.122Z,2022-11-04T19:07:02Z,3893580711,213,0.2,3893580707,141,80.5,3893580703,56,Back,3893580705,140,46.1,3893580709,212,10.0,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364033,14,1,1,3,28,dac758ef858jbq7pcb3gfwite,1,46.1,80.5,2022-11-04T19:07:02.432Z,2022-11-04T19:07:04Z,3893580827,56,Back,3893580829,140,40.8,3893580835,213,4.1,3893580831,141,69.9,3893580833,212,9.1,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364037,15,49,1,3,30,dac758ef858jbq7pcb3gfwite,1,40.8,68.7,2022-11-04T19:07:04.272Z,2022-11-04T19:07:04Z,,,,,,,,,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364093,16,1,1,3,31,dac758ef858jbq7pcb3gfwite,1,41.2,67.5,2022-11-04T19:07:04.880Z,2022-11-04T19:07:08Z,3893581131,140,42.2,3893581133,141,22.1,3893581129,56,Back,3893581137,213,4.7,3893581135,212,30.9,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364123,17,1,1,3,35,dac758ef858jbq7pcb3gfwite,1,41.8,17.4,2022-11-04T19:07:08.799Z,2022-11-04T19:07:11Z,3893581291,213,2.6,3893581289,212,15.7,3893581283,56,Back,3893581287,141,29.2,3893581285,140,28.9,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364169,18,1,1,3,39,dac758ef858jbq7pcb3gfwite,1,26,31.9,2022-11-04T19:07:12.800Z,2022-11-04T19:07:15Z,3893581527,140,11.5,3893581529,141,44.6,3893581525,56,Back,3893581537,213,2.6,3893581533,212,17.5,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364241,19,1,1,3,41,dac758ef858jbq7pcb3gfwite,1,12.2,46,2022-11-04T19:07:15.072Z,2022-11-04T19:07:21Z,3893581971,141,60.9,3893581965,155,,3893581967,56,Center,3893581973,212,49.2,3893581969,140,58.1,3893581977,1,,3893581975,213,0.2,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364247,20,50,1,3,47,dac758ef858jbq7pcb3gfwite,1,58.8,59.5,2022-11-04T19:07:21.056Z,2022-11-04T19:07:24Z,3893582125,233,26,3893582007,56,Center,3893582009,286,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364261,26,7,1,3,47,bk5ltsueqmeng29eovd8m2tml,1,41.2,40.5,2022-11-04T19:07:21.057Z,2022-11-04T19:07:23Z,3893582083,56,Back,3893582085,285,,3893582117,233,20,,,,,,,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364263,21,1,1,3,49,dac758ef858jbq7pcb3gfwite,0,47.5,52.1,2022-11-04T19:07:23.248Z,2022-11-04T19:07:23Z,3893582091,140,48.5,3893582089,56,Back,3893582103,1,,3893582087,157,,3893582093,141,53.4,3893582101,213,0.7,3893582095,212,1.4,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364267,27,61,1,3,49,bk5ltsueqmeng29eovd8m2tml,1,39.8,40.2,2022-11-04T19:07:23.257Z,2022-11-04T19:07:23Z,3893582105,56,Back,,,,,,,,,,,,,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364319,28,49,1,3,53,bk5ltsueqmeng29eovd8m2tml,1,58.2,58.8,2022-11-04T19:07:26.968Z,2022-11-04T19:07:27Z,,,,,,,,,,,,,,,,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364333,29,1,1,3,53,bk5ltsueqmeng29eovd8m2tml,1,58.2,58.8,2022-11-04T19:07:27.080Z,2022-11-04T19:07:28Z,3893582459,213,0.6,3893582451,56,Center,3893582455,141,61.6,3893582457,212,3.3,3893582453,140,60.8,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364335,30,1,1,3,54,bk5ltsueqmeng29eovd8m2tml,0,64.2,58.6,2022-11-04T19:07:28.655Z,2022-11-04T19:07:29Z,3893582477,213,5.2,3893582473,141,55.1,3893582475,212,2.7,3893582471,140,65.4,3893582467,56,Center,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364343,22,8,1,3,56,dac758ef858jbq7pcb3gfwite,1,27.9,48.4,2022-11-04T19:07:30.063Z,2022-11-04T19:07:30Z,3893582507,56,Back,,,,,,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364383,31,1,1,3,56,bk5ltsueqmeng29eovd8m2tml,1,63,58.1,2022-11-04T19:07:30.679Z,2022-11-04T19:07:32Z,3893582725,213,4.7,3893582709,56,Center,3893582717,141,46.6,3893582713,140,62.9,3893582721,212,7.8,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364391,32,1,1,3,59,bk5ltsueqmeng29eovd8m2tml,1,63.6,42.2,2022-11-04T19:07:32.856Z,2022-11-04T19:07:34Z,3893582783,213,5.5,3893582779,141,19.2,3893582777,140,80.1,3893582781,212,23.3,3893582775,56,Right,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364413,33,1,1,4,0,bk5ltsueqmeng29eovd8m2tml,1,80.1,19.2,2022-11-04T19:07:34.552Z,2022-11-04T19:07:36Z,3893582907,213,5.9,3893582903,141,12.2,3893582893,56,Right,3893582899,140,91.4,3893582905,212,12.8,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364439,34,1,1,4,2,bk5ltsueqmeng29eovd8m2tml,0,94,8.5,2022-11-04T19:07:36.183Z,2022-11-04T19:07:37Z,3893583033,141,42.2,3893583037,213,1.8,3893583025,2,,3893583031,140,89.0,3893583035,212,23.5,3893583029,56,Center,3893583027,155,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364495,23,12,1,4,5,dac758ef858jbq7pcb3gfwite,1,9.5,61.1,2022-11-04T19:07:39.680Z,2022-11-04T19:08:57Z,3893583313,56,Back,3893583321,213,0.3,3893583317,141,68.4,3893583315,140,27.6,3893587583,15,,3893583319,212,19.6,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481364497,24,49,1,4,7,dac758ef858jbq7pcb3gfwite,1,27.6,68.4,2022-11-04T19:07:41.007Z,2022-11-04T19:07:41Z,,,,,,,,,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
