id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/8/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2540221175,9,1,1,0,19,1fttb31hnskynpku8qd09yhm8,1,34.1,95.6,2023-04-28T18:02:37.381Z,2023-04-28T18:51:47Z,4232333125,140,19.1,4232333129,212,16.2,4232333121,56,Back,4232333131,213,3.4,4232333127,141,90.0,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221253,10,1,1,0,22,1fttb31hnskynpku8qd09yhm8,1,18.9,89.1,2023-04-28T18:02:40.421Z,2023-04-28T18:02:48Z,4232333517,140,3.4,4232333521,212,21.4,4232333515,56,Back,4232333519,141,68.7,4232333523,213,3.8,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221281,11,1,1,0,29,1fttb31hnskynpku8qd09yhm8,1,6.1,66.1,2023-04-28T18:02:48.100Z,2023-04-28T18:02:50Z,4232333627,56,Back,4232333637,1,,4232333633,212,33.0,4232333635,213,0.2,4232333629,140,36.8,4232333631,141,76.4,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221293,12,1,1,0,32,1fttb31hnskynpku8qd09yhm8,0,36.8,76.3,2023-04-28T18:02:50.837Z,2023-04-28T18:02:52Z,4232333725,213,0.3,4232333719,140,43.7,4232333721,141,79.9,4232333715,155,,4232333717,56,Back,4232333723,212,7.6,,,,,,,4lnhhxtl72v8wlss3xgrrbr2t,J. Smeets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221317,3,1,1,0,34,dnzj0iv5qtaemm9kthh9pos8q,1,49.6,31.2,2023-04-28T18:02:52.669Z,2023-04-28T18:02:54Z,4232333827,141,33.0,4232333823,56,Center,4232333831,213,0.1,4232333821,3,,4232333825,140,59.5,4232333829,212,10.5,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221321,4,49,1,0,35,dnzj0iv5qtaemm9kthh9pos8q,1,59.6,33,2023-04-28T18:02:53.933Z,2023-04-28T18:05:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221347,5,61,1,0,37,dnzj0iv5qtaemm9kthh9pos8q,0,59.6,32.7,2023-04-28T18:02:55.564Z,2023-04-28T18:05:55Z,4232333947,56,Center,,,,,,,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221351,13,1,1,0,38,1fttb31hnskynpku8qd09yhm8,0,27.1,76.1,2023-04-28T18:02:56.468Z,2023-04-28T18:52:08Z,4232341993,213,6.1,4232341989,141,75.4,4232345797,233,6,4232345801,286,,4232341987,140,29.2,4232341991,212,2.3,4232333963,56,Back,4232345795,236,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221387,6,74,1,0,38,dnzj0iv5qtaemm9kthh9pos8q,1,59.4,38,2023-04-28T18:02:56.469Z,2023-04-28T19:06:57Z,4232345751,285,,4232345823,233,13,4232334151,56,Center,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221395,7,1,1,0,41,dnzj0iv5qtaemm9kthh9pos8q,0,95,26.2,2023-04-28T18:02:59.565Z,2023-04-28T22:59:38Z,4232334185,140,92.0,4232334189,212,7.0,4232334187,141,35.4,4232334191,213,2.0,4232334183,56,Center,,,,,,,,,,6k6qt155b79yf36833pamwbxm,K. Tejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221455,14,12,1,0,42,1fttb31hnskynpku8qd09yhm8,1,10.1,51,2023-04-28T18:03:01.172Z,2023-04-28T18:52:18Z,4232334473,140,4.8,4232334477,212,22.5,4232334479,213,1.8,4232334475,141,83.0,4232334471,56,Back,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221481,8,1,1,0,44,dnzj0iv5qtaemm9kthh9pos8q,1,96.8,23.1,2023-04-28T18:03:03.148Z,2023-04-28T22:59:38Z,4232334617,56,Right,4232334619,140,95.0,4232334621,141,12.2,4232334625,213,4.5,4232334623,212,7.6,,,,,,,,,,6k6qt155b79yf36833pamwbxm,K. Tejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221495,9,1,1,0,50,dnzj0iv5qtaemm9kthh9pos8q,0,97.5,9.8,2023-04-28T18:03:08.860Z,2023-04-28T18:03:10Z,4232334711,212,16.6,4232334705,56,Center,4232334709,141,34.2,4232334701,2,,4232334713,213,1.6,4232334707,140,97.4,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221513,15,12,1,0,53,1fttb31hnskynpku8qd09yhm8,1,4.1,70.1,2023-04-28T18:03:11.494Z,2023-04-28T18:52:41Z,4232544211,212,5.7,4232544205,167,,4232544209,141,74.2,4232334831,56,Back,4232544213,213,2.6,4232544207,140,0.0,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221537,10,6,1,0,53,dnzj0iv5qtaemm9kthh9pos8q,1,98.9,26.7,2023-04-28T18:03:11.773Z,2023-04-28T18:03:16Z,4232334931,75,,4232334927,56,Center,4232335037,233,16,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221555,16,6,1,0,53,1fttb31hnskynpku8qd09yhm8,0,1.1,73.3,2023-04-28T18:03:11.773Z,2023-04-28T19:06:48Z,4232335017,73,,4232335045,233,10,4232335015,56,Back,,,,,,,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221807,11,1,1,1,12,dnzj0iv5qtaemm9kthh9pos8q,0,99.6,0.7,2023-04-28T18:03:30.637Z,2023-04-28T20:05:28Z,4232336253,2,,4232336269,213,1.7,4232336257,155,,4232336265,141,41.3,4232336261,56,Center,4232336263,140,96.6,4232336267,212,27.8,4232336259,223,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,4232336255,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221779,17,12,1,1,13,1fttb31hnskynpku8qd09yhm8,1,7.5,63.5,2023-04-28T18:03:31.252Z,2023-04-28T18:03:36Z,4232336137,15,,4232336117,212,17.3,4232336119,213,0.1,4232336115,141,67.0,4232336111,56,Back,4232336113,140,23.8,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221813,12,1,1,1,16,dnzj0iv5qtaemm9kthh9pos8q,1,72.4,41.9,2023-04-28T18:03:34.718Z,2023-04-28T18:52:15Z,4232541561,56,Right,4232541569,213,5.0,4232541565,141,9.5,4232541563,140,78.2,4232541567,212,22.9,4232541755,155,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221873,13,3,1,1,20,dnzj0iv5qtaemm9kthh9pos8q,0,92.4,11,2023-04-28T18:03:38.355Z,2023-04-28T18:03:40Z,4232336617,56,Right,4232336679,233,18,4232336619,286,,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221859,18,7,1,1,20,1fttb31hnskynpku8qd09yhm8,1,7.6,89,2023-04-28T18:03:38.356Z,2023-04-28T18:03:40Z,4232336649,233,13,4232336537,285,,4232336535,56,Back,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221865,19,49,1,1,20,1fttb31hnskynpku8qd09yhm8,1,10.1,87.4,2023-04-28T18:03:38.915Z,2023-04-28T18:03:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221927,20,1,1,1,22,1fttb31hnskynpku8qd09yhm8,0,18.2,86.3,2023-04-28T18:03:40.596Z,2023-04-28T18:03:44Z,4232336891,1,,4232336883,140,63.4,4232336887,212,54.4,4232336879,155,,4232336881,56,Center,4232336885,141,47.2,4232336889,213,5.8,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221949,14,49,1,1,27,dnzj0iv5qtaemm9kthh9pos8q,1,41.2,62.1,2023-04-28T18:03:45.630Z,2023-04-28T18:03:45Z,,,,,,,,,,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221975,15,1,1,1,28,dnzj0iv5qtaemm9kthh9pos8q,1,41.2,62.1,2023-04-28T18:03:46.270Z,2023-04-28T18:03:48Z,4232337113,213,3.4,4232337107,140,13.3,4232337105,56,Back,4232337109,141,50.1,4232337111,212,30.4,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222025,16,1,1,1,29,dnzj0iv5qtaemm9kthh9pos8q,1,14.1,50.3,2023-04-28T18:03:48.110Z,2023-04-28T18:03:51Z,4232337371,140,25.2,4232337375,212,22.4,4232337369,56,Back,4232337373,141,78.5,4232337377,213,1.0,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222079,17,1,1,1,33,dnzj0iv5qtaemm9kthh9pos8q,1,28.1,79.4,2023-04-28T18:03:51.438Z,2023-04-28T18:03:57Z,4232337659,56,Back,4232337667,213,0.7,4232337663,141,90.5,4232337665,212,11.5,4232337661,140,36.3,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222133,18,1,1,1,39,dnzj0iv5qtaemm9kthh9pos8q,1,38.3,87.5,2023-04-28T18:03:57.661Z,2023-04-28T18:04:01Z,4232337957,140,27.4,4232337961,212,27.3,4232337955,56,Back,4232337959,141,51.0,4232337963,213,4.3,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222153,19,1,1,1,42,dnzj0iv5qtaemm9kthh9pos8q,1,27.9,57.3,2023-04-28T18:04:01.118Z,2023-04-28T18:04:02Z,4232338033,56,Back,4232338041,213,4.6,4232338039,212,13.9,4232338035,140,26.4,4232338037,141,37.0,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222171,20,1,1,1,44,dnzj0iv5qtaemm9kthh9pos8q,1,26.4,37.1,2023-04-28T18:04:02.286Z,2023-04-28T18:04:02Z,4232338123,213,1.5,4232338121,212,10.1,4232338115,56,Back,4232338119,141,51.9,4232338117,140,26.6,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222219,21,1,1,1,44,dnzj0iv5qtaemm9kthh9pos8q,1,26.6,51.9,2023-04-28T18:04:02.878Z,2023-04-28T18:04:06Z,4232338397,212,13.4,4232338393,140,25.1,4232338399,213,4.6,4232338395,141,32.4,4232338391,56,Back,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222243,22,1,1,1,48,dnzj0iv5qtaemm9kthh9pos8q,1,28.5,31.5,2023-04-28T18:04:06.238Z,2023-04-28T18:04:08Z,4232338471,140,25.7,4232338469,56,Back,4232338475,212,16.0,4232338473,141,54.6,4232338477,213,1.8,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222259,23,1,1,1,49,dnzj0iv5qtaemm9kthh9pos8q,1,25.9,56.4,2023-04-28T18:04:08.030Z,2023-04-28T18:04:09Z,4232338553,212,7.2,4232338547,56,Back,4232338555,213,4.7,4232338551,141,45.8,4232338549,140,25.5,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222303,24,1,1,1,51,dnzj0iv5qtaemm9kthh9pos8q,1,25.3,41.8,2023-04-28T18:04:09.246Z,2023-04-28T18:04:11Z,4232338807,140,25.7,4232338813,213,1.5,4232338809,141,54.2,4232338805,56,Back,4232338811,212,8.4,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222331,25,1,1,1,53,dnzj0iv5qtaemm9kthh9pos8q,1,25.7,54.2,2023-04-28T18:04:11.597Z,2023-04-28T18:04:13Z,4232338925,212,9.1,4232338921,140,27.3,4232338919,56,Back,4232338927,213,1.4,4232338923,141,67.3,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222379,26,1,1,1,55,dnzj0iv5qtaemm9kthh9pos8q,1,26.4,73,2023-04-28T18:04:13.870Z,2023-04-28T18:04:16Z,4232339159,56,Back,4232339167,213,4.4,4232339163,141,67.8,4232339161,140,25.4,4232339165,212,3.7,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222409,27,1,1,1,58,dnzj0iv5qtaemm9kthh9pos8q,1,25.1,61.2,2023-04-28T18:04:16.333Z,2023-04-28T18:04:19Z,4232339349,212,20.6,4232339345,140,17.3,4232339351,213,4.3,4232339347,141,33.4,4232339343,56,Back,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222443,28,1,1,2,1,dnzj0iv5qtaemm9kthh9pos8q,1,12.1,15,2023-04-28T18:04:19.375Z,2023-04-28T18:04:22Z,4232339503,140,45.9,4232339499,155,,4232339507,212,35.6,4232339511,1,,4232339509,213,6.2,4232339505,141,11.9,4232339501,56,Back,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222451,29,44,1,2,4,dnzj0iv5qtaemm9kthh9pos8q,1,45.5,10.8,2023-04-28T18:04:22.461Z,2023-04-28T18:04:23Z,4232339545,285,,4232339551,233,21,4232339543,56,Back,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222449,21,44,1,2,4,1fttb31hnskynpku8qd09yhm8,0,54.5,89.2,2023-04-28T18:04:22.462Z,2023-04-28T18:53:12Z,4232339533,286,,4232339579,233,29,4232339531,56,Left,,,,,,,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222587,30,1,1,2,4,dnzj0iv5qtaemm9kthh9pos8q,1,45.9,11.9,2023-04-28T18:04:22.814Z,2023-04-28T18:04:33Z,4232340303,212,17.6,4232340297,56,Right,4232340293,3,,4232340295,168,,4232340299,140,62.6,4232340305,213,6.2,4232340301,141,10.0,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222617,31,1,1,2,15,dnzj0iv5qtaemm9kthh9pos8q,1,89.4,15,2023-04-28T18:04:33.646Z,2023-04-28T22:59:38Z,4232340449,140,80.2,4232340455,213,3.0,4232340451,141,17.0,4232340453,212,9.8,4232340447,56,Right,,,,,,,,,,6k6qt155b79yf36833pamwbxm,K. Tejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222677,32,1,1,2,17,dnzj0iv5qtaemm9kthh9pos8q,1,77.7,22.7,2023-04-28T18:04:35.566Z,2023-04-28T18:04:40Z,4232340761,213,4.9,4232340757,141,14.9,4232340749,56,Right,4232340759,212,5.4,4232340751,140,78.4,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222725,33,2,1,2,21,dnzj0iv5qtaemm9kthh9pos8q,1,84,11.1,2023-04-28T18:04:39.886Z,2023-04-28T22:59:38Z,4232341097,56,Right,4232341101,141,11.4,4232341095,7,6dpxvfpnaua6y4gevop02qc8a,4232341099,140,85.8,,,,,,,,,,,,,6k6qt155b79yf36833pamwbxm,K. Tejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222781,22,55,1,2,21,1fttb31hnskynpku8qd09yhm8,1,18.2,79.6,2023-04-28T18:04:39.887Z,2023-04-28T19:06:51Z,,,,,,,,,,,,,,,,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222963,23,1,1,2,45,1fttb31hnskynpku8qd09yhm8,0,16.9,87.5,2023-04-28T18:05:03.603Z,2023-04-28T18:53:16Z,4232342319,213,6.1,4232342315,141,74.4,4232342305,155,,4232342309,56,Center,4232342321,1,,4232342303,5,,4232342317,212,52.2,4232342313,140,65.9,6q72mpmc478hlf4f7ths9ez56,N. Bakker,4232342307,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
