id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2529878901,5,1,1,0,14,z9phg19papi9f5fd6qxzr836,1,29.7,22.2,2023-04-07T18:04:29.922Z,2023-04-07T18:04:33Z,4170363765,213,4.3,4170363757,141,7.1,4170363761,212,11.0,4170363745,56,Back,4170363753,140,25.9,,,,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878937,6,1,1,0,17,z9phg19papi9f5fd6qxzr836,0,31.2,6.7,2023-04-07T18:04:32.882Z,2023-04-07T18:04:35Z,4170363961,141,13.9,4170363963,212,40.8,4170363953,56,Right,4170363949,155,,4170363967,1,,4170363965,213,0.1,4170363959,140,69.8,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878949,8,1,1,0,20,2xlnfgrl6r18ftv38unwp7h4s,0,27,83.7,2023-04-07T18:04:35.996Z,2023-04-07T18:04:36Z,4170364025,212,13.1,4170364027,213,0.5,4170364017,3,,4170364023,141,93.5,4170364021,140,37.7,4170364019,56,Back,,,,,,,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878969,7,61,1,0,22,z9phg19papi9f5fd6qxzr836,1,63.4,16.3,2023-04-07T18:04:37.994Z,2023-04-07T18:04:38Z,4170364129,56,Right,,,,,,,,,,,,,,,,,,,,,,pd5ksvrqxmxsuvfeenz0fqzu,T. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878987,9,1,1,0,23,2xlnfgrl6r18ftv38unwp7h4s,0,26,89,2023-04-07T18:04:38.556Z,2023-04-07T18:04:39Z,4170364237,141,86.3,4170364239,212,5.5,4170364235,140,30.9,4170364231,56,Back,4170364241,213,5.9,,,,,,,,,,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879005,8,61,1,0,25,z9phg19papi9f5fd6qxzr836,0,75.7,15.2,2023-04-07T18:04:40.641Z,2023-04-07T18:04:40Z,4170364343,56,Right,,,,,,,,,,,,,,,,,,,,,,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879043,9,1,1,0,26,z9phg19papi9f5fd6qxzr836,1,78.4,8.9,2023-04-07T18:04:41.714Z,2023-04-07T18:04:43Z,4170364541,140,73.8,4170364543,141,12.3,4170364539,56,Right,4170364545,212,5.4,4170364547,213,2.7,,,,,,,,,,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879079,10,3,1,0,27,z9phg19papi9f5fd6qxzr836,1,72.3,14.1,2023-04-07T18:04:42.829Z,2023-04-07T18:04:46Z,4170364729,286,,4170364727,56,Right,4170364745,233,10,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879033,10,45,1,0,27,2xlnfgrl6r18ftv38unwp7h4s,0,27.7,85.9,2023-04-07T18:04:42.829Z,2023-04-07T18:04:46Z,4170364493,285,,4170364765,233,10,4170364491,56,Back,,,,,,,,,,,,,,,,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879083,11,61,1,0,30,z9phg19papi9f5fd6qxzr836,0,75.1,14,2023-04-07T18:04:45.890Z,2023-04-07T18:04:46Z,4170364743,56,Right,,,,,,,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879159,11,49,1,0,34,2xlnfgrl6r18ftv38unwp7h4s,1,27.5,86.5,2023-04-07T18:04:49.916Z,2023-04-07T18:04:50Z,,,,,,,,,,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879177,12,50,1,0,34,z9phg19papi9f5fd6qxzr836,1,73.4,12,2023-04-07T18:04:50.063Z,2023-04-07T18:58:14Z,4170365199,56,Right,4170594493,233,452,4170365201,286,,,,,,,,,,,,,,,,,pd5ksvrqxmxsuvfeenz0fqzu,T. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529920793,452,7,1,0,35,2xlnfgrl6r18ftv38unwp7h4s,0,26.6,88,2023-04-07T18:04:50.064Z,2023-04-07T18:58:14Z,4170594455,56,Back,4170594459,285,,4170594477,233,12,,,,,,,,,,,,,,,,9yvaqepplk8s4cjqjbtyb24gk,R. Tytens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879195,13,61,1,0,36,z9phg19papi9f5fd6qxzr836,0,74.1,12.4,2023-04-07T18:04:51.506Z,2023-04-07T18:04:51Z,4170365295,56,Right,,,,,,,,,,,,,,,,,,,,,,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879249,12,1,1,0,38,2xlnfgrl6r18ftv38unwp7h4s,1,29,62.5,2023-04-07T18:04:53.900Z,2023-04-07T18:04:56Z,4170365597,140,32.7,4170365601,212,14.7,4170365599,141,41.7,4170365595,56,Back,4170365603,213,5.0,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879277,13,1,1,0,41,2xlnfgrl6r18ftv38unwp7h4s,1,29.6,33.4,2023-04-07T18:04:56.460Z,2023-04-07T18:04:57Z,4170365725,141,10.3,4170365727,212,16.2,4170365729,213,4.5,4170365723,140,25.7,4170365721,56,Back,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879345,14,1,1,0,42,2xlnfgrl6r18ftv38unwp7h4s,1,26.2,10.3,2023-04-07T18:04:57.660Z,2023-04-07T18:05:02Z,4170366079,141,19.2,4170366075,56,Back,4170366081,212,8.4,4170366077,140,20.7,4170366083,213,2.3,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879379,15,1,1,0,46,2xlnfgrl6r18ftv38unwp7h4s,0,20.7,19.2,2023-04-07T18:05:01.996Z,2023-04-07T18:05:03Z,4170366243,56,Right,4170366247,141,0.0,4170366253,1,,4170366241,157,,4170366249,212,43.9,4170366251,213,6.0,4170366245,140,60.3,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879491,14,5,1,0,48,z9phg19papi9f5fd6qxzr836,1,40.1,101.1,2023-04-07T18:05:03.185Z,2023-04-07T18:05:11Z,4170366847,347,,4170366863,233,16,4170366845,56,Back,,,,,,,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879387,16,5,1,0,48,2xlnfgrl6r18ftv38unwp7h4s,0,59.9,-1.1,2023-04-07T18:05:03.185Z,2023-04-07T18:30:33Z,4170366305,347,,4170366871,233,14,4170366303,56,Right,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879547,15,1,1,0,55,z9phg19papi9f5fd6qxzr836,1,35.1,100,2023-04-07T18:05:10.930Z,2023-04-07T18:05:15Z,4170367141,140,24.3,4170367149,1,,4170367145,212,23.5,4170367137,107,,4170367143,141,71.3,4170367147,213,4.2,4170367139,56,Back,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879589,16,1,1,1,0,z9phg19papi9f5fd6qxzr836,1,24.9,70.1,2023-04-07T18:05:15.297Z,2023-04-07T18:05:17Z,4170367347,141,30.4,4170367343,56,Back,4170367351,213,4.9,4170367349,212,27.4,4170367345,140,29.1,,,,,,,,,,2ppvf1ywd1mxum1lgnn2pubdg,B. Smolarczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879605,17,1,1,1,2,z9phg19papi9f5fd6qxzr836,1,30.2,28.7,2023-04-07T18:05:17.697Z,2023-04-07T18:05:19Z,4170367445,140,36.8,4170367449,212,10.9,4170367451,213,0.9,4170367441,56,Back,4170367447,141,41.0,,,,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879631,18,1,1,1,4,z9phg19papi9f5fd6qxzr836,1,36.8,41,2023-04-07T18:05:19.074Z,2023-04-07T18:05:20Z,4170367583,140,23.4,4170367581,56,Back,4170367585,141,44.5,4170367587,212,14.3,4170367589,213,3.0,,,,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879663,19,1,1,1,5,z9phg19papi9f5fd6qxzr836,1,23.4,45,2023-04-07T18:05:20.834Z,2023-04-07T18:05:23Z,4170367781,212,20.2,4170367775,56,Back,4170367779,141,41.0,4170367783,213,3.3,4170367777,140,4.3,,,,,,,,,,2ppvf1ywd1mxum1lgnn2pubdg,B. Smolarczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879717,20,1,1,1,8,z9phg19papi9f5fd6qxzr836,1,3.5,39.6,2023-04-07T18:05:23.826Z,2023-04-07T18:05:26Z,4170368103,157,,4170368113,213,6.2,4170368107,140,67.1,4170368115,1,,4170368111,212,67.0,4170368105,56,Center,4170368109,141,32.2,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879725,21,61,1,1,11,z9phg19papi9f5fd6qxzr836,1,67.1,32,2023-04-07T18:05:26.801Z,2023-04-07T18:05:27Z,4170368161,56,Center,,,,,,,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879811,22,1,1,1,13,z9phg19papi9f5fd6qxzr836,1,58.9,38.1,2023-04-07T18:05:28.866Z,2023-04-07T18:05:31Z,4170368623,140,44.5,4170368621,56,Back,4170368625,141,39.4,4170368629,213,3.1,4170368627,212,15.1,,,,,,,,,,pd5ksvrqxmxsuvfeenz0fqzu,T. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879837,23,1,1,1,16,z9phg19papi9f5fd6qxzr836,1,45.2,43.6,2023-04-07T18:05:31.569Z,2023-04-07T18:05:33Z,4170368765,56,Back,4170368773,213,1.8,4170368767,140,40.2,4170368771,212,23.2,4170368769,141,76.8,,,,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879929,24,1,1,1,17,z9phg19papi9f5fd6qxzr836,1,41,80.7,2023-04-07T18:05:32.898Z,2023-04-07T18:05:37Z,4170369285,141,57.1,4170369289,213,3.9,4170369287,212,23.0,4170369281,56,Back,4170369283,140,25.3,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529880011,25,1,1,1,22,z9phg19papi9f5fd6qxzr836,1,23.1,61.9,2023-04-07T18:05:37.778Z,2023-04-07T18:05:42Z,4170369733,140,25.1,4170369731,56,Back,4170369735,141,29.6,4170369739,213,4.8,4170369737,212,22.1,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529880073,26,1,1,1,27,z9phg19papi9f5fd6qxzr836,0,28.2,15.3,2023-04-07T18:05:42.402Z,2023-04-07T18:05:46Z,4170370077,212,45.6,4170370069,155,,4170370073,140,69.1,4170370079,213,0.3,4170370075,141,38.0,4170370081,1,,4170370071,56,Center,,,,2ppvf1ywd1mxum1lgnn2pubdg,B. Smolarczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529880089,17,44,1,1,28,2xlnfgrl6r18ftv38unwp7h4s,1,30.2,50.4,2023-04-07T18:05:43.786Z,2023-04-07T18:56:41Z,4170370173,285,,4170370171,56,Back,4170370207,233,27,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529880087,27,44,1,1,28,z9phg19papi9f5fd6qxzr836,0,69.8,49.6,2023-04-07T18:05:43.787Z,2023-04-07T18:57:56Z,4170370165,286,,4170370269,233,17,4170370163,56,Center,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529880099,18,1,1,1,29,2xlnfgrl6r18ftv38unwp7h4s,1,29.9,43.7,2023-04-07T18:05:44.100Z,2023-04-07T19:00:07Z,4170370227,141,79.3,4170370223,56,Back,4170370229,212,24.4,4170370231,213,1.4,4170370225,140,32.8,4170370221,3,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529919983,451,1,1,1,30,2xlnfgrl6r18ftv38unwp7h4s,1,30.7,85.6,2023-04-07T18:05:45.064Z,2023-04-07T19:00:05Z,4170589935,141,69.7,4170589939,212,12.5,4170589943,213,5.2,4170589931,56,Back,4170589933,140,36.6,,,,,,,,,,9yvaqepplk8s4cjqjbtyb24gk,R. Tytens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529880153,19,1,1,1,32,2xlnfgrl6r18ftv38unwp7h4s,1,35.4,69.6,2023-04-07T18:05:47.388Z,2023-04-07T18:05:49Z,4170370519,56,Back,4170370521,140,22.2,4170370523,141,60.8,4170370525,212,15.1,4170370527,213,3.5,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529880173,20,1,1,1,34,2xlnfgrl6r18ftv38unwp7h4s,1,22.7,60.4,2023-04-07T18:05:49.484Z,2023-04-07T18:05:50Z,4170370641,140,19.6,4170370637,56,Back,4170370649,213,4.5,4170370643,141,42.4,4170370647,212,12.7,,,,,,,,,,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529880211,21,1,1,1,35,2xlnfgrl6r18ftv38unwp7h4s,1,19.6,42.1,2023-04-07T18:05:50.684Z,2023-04-07T18:05:53Z,4170370875,212,17.4,4170370877,213,3.0,4170370873,141,45.4,4170370871,140,3.2,4170370869,56,Back,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529880269,22,1,1,1,38,2xlnfgrl6r18ftv38unwp7h4s,1,4.1,40.3,2023-04-07T18:05:53.820Z,2023-04-07T18:05:57Z,4170371151,213,5.1,4170371149,212,8.7,4170371145,140,7.5,4170371147,141,28.7,4170371143,56,Back,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529880313,23,1,1,1,42,2xlnfgrl6r18ftv38unwp7h4s,1,11.2,18.3,2023-04-07T18:05:57.516Z,2023-04-07T18:06:00Z,4170371373,212,46.2,4170371371,141,62.3,4170371367,56,Back,4170371369,140,44.7,4170371365,155,,4170371377,1,,4170371375,213,0.7,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529880329,24,1,1,1,45,2xlnfgrl6r18ftv38unwp7h4s,1,45.1,60.4,2023-04-07T18:06:00.363Z,2023-04-07T18:06:01Z,4170371463,141,60.2,4170371471,213,3.2,4170371467,212,12.8,4170371461,140,32.9,4170371459,56,Back,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529880397,25,1,1,1,46,2xlnfgrl6r18ftv38unwp7h4s,1,32.9,60.2,2023-04-07T18:06:01.563Z,2023-04-07T18:06:05Z,4170371825,213,3.8,4170371821,141,48.1,4170371823,212,12.9,4170371817,56,Back,4170371819,140,23.4,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529880449,26,1,1,1,50,2xlnfgrl6r18ftv38unwp7h4s,1,23.4,48.1,2023-04-07T18:06:05.756Z,2023-04-07T18:06:08Z,4170372111,212,34.3,4170372113,213,1.2,4170372105,56,Back,4170372107,140,36.7,4170372109,141,94.2,4170372115,1,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529880473,27,1,1,1,53,2xlnfgrl6r18ftv38unwp7h4s,1,38.6,94.2,2023-04-07T18:06:08.859Z,2023-04-07T18:13:32Z,4170372229,212,16.1,4170372231,213,4.4,4170372225,140,33.4,4170372227,141,71.9,4170372223,56,Back,,,,,,,,,,9yvaqepplk8s4cjqjbtyb24gk,R. Tytens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529880517,28,1,1,1,55,2xlnfgrl6r18ftv38unwp7h4s,1,34.5,67.8,2023-04-07T18:06:10.811Z,2023-04-07T18:06:13Z,4170372423,140,26.2,4170372421,56,Back,4170372429,213,4.3,4170372427,212,20.0,4170372425,141,41.4,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529880547,29,1,1,1,58,2xlnfgrl6r18ftv38unwp7h4s,1,26.6,38.4,2023-04-07T18:06:13.531Z,2023-04-07T18:06:15Z,4170372593,213,0.9,4170372587,140,37.7,4170372591,212,18.5,4170372589,141,59.5,4170372585,56,Back,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
