id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/12/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2514652495,6,1,1,0,14,zjawy6qdzk3y69v5pa3zl2cb,0,58.8,5.3,2023-03-03T19:03:15.746Z,2023-03-03T19:03:31Z,4068849955,212,30.1,4068851265,1,,4068849957,213,0.7,4068849953,141,32.4,4068851263,157,,4068849949,56,Center,4068849951,140,81.5,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514652487,6,49,1,0,15,dvmw7d6jb38qvv7e6ziwu0vyr,1,19.6,64.1,2023-03-03T19:03:16.452Z,2023-03-03T19:03:16Z,,,,,,,,,,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514652539,7,1,1,0,16,dvmw7d6jb38qvv7e6ziwu0vyr,1,19.6,64.1,2023-03-03T19:03:17.244Z,2023-03-03T19:03:19Z,4068850179,213,1.3,4068850175,141,90.5,4068850169,155,,4068850171,56,Back,4068850173,140,23.7,4068850177,212,18.5,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514652541,8,43,1,0,18,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2023-03-03T19:03:19.356Z,2023-03-03T19:03:28Z,4068850185,285,0,4068850891,233,7,4068850183,56,Back,4068850909,144,50,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514652603,10,3,1,0,18,dvmw7d6jb38qvv7e6ziwu0vyr,0,31.6,87.4,2023-03-03T19:03:19.356Z,2023-03-03T19:03:28Z,4068850497,56,Back,4068850995,285,,4068850991,233,7,,,,,,,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514652651,7,7,1,0,18,zjawy6qdzk3y69v5pa3zl2cb,1,68.4,12.6,2023-03-03T19:03:19.357Z,2023-03-03T19:50:56Z,4068850863,286,,4068850759,56,Right,4068850953,233,10,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514652591,9,1,1,0,18,dvmw7d6jb38qvv7e6ziwu0vyr,1,21.7,91.2,2023-03-03T19:03:19.828Z,2023-03-03T19:03:23Z,4068850451,212,15.6,4068850447,140,36.5,4068850443,155,,4068850449,141,89.6,4068850453,213,6.2,4068850445,56,Back,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514652659,8,4,1,0,24,zjawy6qdzk3y69v5pa3zl2cb,1,67.3,19.6,2023-03-03T19:03:25.571Z,2023-03-03T19:03:27Z,4068850791,286,,4068850821,233,11,4068850783,13,,4068850787,152,,4068850785,56,Right,4068850789,265,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514652643,11,4,1,0,24,dvmw7d6jb38qvv7e6ziwu0vyr,0,32.7,80.4,2023-03-03T19:03:25.572Z,2023-03-03T19:03:35Z,4068850843,233,8,4068850731,265,,4068850733,285,,4068850727,56,Back,4068850725,13,,4068850729,152,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514652845,9,1,1,0,32,zjawy6qdzk3y69v5pa3zl2cb,1,65,20.3,2023-03-03T19:03:33.522Z,2023-03-03T19:03:38Z,4068851815,196,,4068851823,141,90.3,4068851827,213,1.7,4068851819,56,Left,4068851829,1,,4068851813,155,,4068851817,152,,4068851825,212,48.0,2pva2d9if0phol0efqnur68a2,C. Giousis,4068851821,140,59.3,4068851811,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514652907,10,1,1,0,37,zjawy6qdzk3y69v5pa3zl2cb,0,59.8,90.6,2023-03-03T19:03:38.338Z,2023-03-03T19:03:42Z,4068852081,140,100.0,4068852079,56,Left,4068852077,155,,4068852083,141,82.3,4068852087,213,6.2,4068852089,1,,4068852085,212,43.5,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514652913,11,5,1,0,40,zjawy6qdzk3y69v5pa3zl2cb,0,101.3,83.4,2023-03-03T19:03:41.916Z,2023-03-03T19:03:43Z,4068852109,346,,4068852167,233,12,4068852107,56,Left,,,,,,,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514652919,12,5,1,0,40,dvmw7d6jb38qvv7e6ziwu0vyr,1,-1.3,16.6,2023-03-03T19:03:41.916Z,2023-03-03T19:20:02Z,4068852131,233,11,4068852127,346,,4068852125,56,Back,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653277,13,1,1,1,2,dvmw7d6jb38qvv7e6ziwu0vyr,1,5.1,43.1,2023-03-03T19:04:03.421Z,2023-03-03T19:04:08Z,4068854029,212,49.9,4068854041,74,,4068854025,140,52.1,4068854033,1,,4068854023,56,Center,4068854027,141,32.2,4068854021,124,,4068854031,213,6.1,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653313,14,1,1,1,6,dvmw7d6jb38qvv7e6ziwu0vyr,1,54.8,31.3,2023-03-03T19:04:08.020Z,2023-03-03T19:04:11Z,4068854235,3,,4068854241,141,11.8,4068854239,140,39.6,4068854237,56,Back,4068854243,212,20.7,4068854245,213,3.8,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653327,15,1,1,1,9,dvmw7d6jb38qvv7e6ziwu0vyr,0,40.6,7.9,2023-03-03T19:04:11.029Z,2023-03-03T19:51:10Z,4068854323,56,Right,4068854327,141,0.0,4068854331,213,6.0,4068854325,140,63.5,4068854329,212,24.9,,,,,,,,,,d4z4gdds9hajylsy2hh5b78q,J. Ogenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653509,12,5,1,1,10,zjawy6qdzk3y69v5pa3zl2cb,1,31.5,101.5,2023-03-03T19:04:11.883Z,2023-03-03T19:20:03Z,4068855267,347,,4068855265,56,Back,4068855285,233,16,,,,,,,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653329,16,5,1,1,10,dvmw7d6jb38qvv7e6ziwu0vyr,0,68.5,-1.5,2023-03-03T19:04:11.883Z,2023-03-03T19:04:27Z,4068854337,56,Right,4068854339,347,,4068855339,233,12,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653559,13,1,1,1,25,zjawy6qdzk3y69v5pa3zl2cb,1,26.5,100,2023-03-03T19:04:26.689Z,2023-03-03T19:04:30Z,4068855575,107,,4068855579,56,Back,4068855581,140,17.7,4068855585,212,10.1,4068855587,213,3.6,4068855583,141,95.4,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653613,14,1,1,1,29,zjawy6qdzk3y69v5pa3zl2cb,1,11.4,93,2023-03-03T19:04:30.257Z,2023-03-03T19:04:35Z,4068855891,56,Back,4068855899,213,4.3,4068855895,141,63.4,4068855893,140,3.8,4068855897,212,21.7,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653719,15,1,1,1,33,zjawy6qdzk3y69v5pa3zl2cb,1,6.8,64.5,2023-03-03T19:04:35.057Z,2023-03-03T19:04:42Z,4068856443,213,5.8,4068856445,1,,4068856441,212,44.7,4068856435,56,Back,4068856439,141,35.7,4068856437,140,45.1,4068856433,155,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653723,16,4,1,1,39,zjawy6qdzk3y69v5pa3zl2cb,1,44.8,37,2023-03-03T19:04:40.250Z,2023-03-03T19:04:43Z,4068856513,233,17,4068856453,294,,4068856457,152,,4068856451,13,,4068856455,56,Back,4068856459,286,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653727,17,4,1,1,39,dvmw7d6jb38qvv7e6ziwu0vyr,0,55.2,63,2023-03-03T19:04:40.251Z,2023-03-03T19:04:43Z,4068856467,294,,4068856469,56,Center,4068856471,152,,4068856465,13,,4068856473,285,,4068856527,233,16,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653809,17,1,1,1,44,zjawy6qdzk3y69v5pa3zl2cb,1,45.1,35.5,2023-03-03T19:04:46.160Z,2023-03-03T19:04:48Z,4068856891,5,,4068856901,212,16.6,4068856895,56,Back,4068856899,141,23.6,4068856897,140,31.3,4068856903,213,3.7,4068856893,152,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653859,18,1,1,1,47,zjawy6qdzk3y69v5pa3zl2cb,1,30.5,22.7,2023-03-03T19:04:48.433Z,2023-03-03T19:04:52Z,4068857191,212,15.0,4068857189,141,5.9,4068857185,56,Back,4068857193,213,5.4,4068857187,140,39.7,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653909,19,1,1,1,50,zjawy6qdzk3y69v5pa3zl2cb,1,37.2,4.7,2023-03-03T19:04:51.953Z,2023-03-03T19:04:54Z,4068857439,213,6.3,4068857435,141,4.4,4068857431,56,Right,4068857433,140,67.5,4068857437,212,31.8,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653915,20,61,1,1,51,zjawy6qdzk3y69v5pa3zl2cb,0,68.8,4.6,2023-03-03T19:04:52.240Z,2023-03-03T19:57:00Z,4068857461,56,Right,,,,,,,,,,,,,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653901,18,49,1,1,52,dvmw7d6jb38qvv7e6ziwu0vyr,1,29,90.8,2023-03-03T19:04:53.900Z,2023-03-03T19:04:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653923,19,50,1,1,53,dvmw7d6jb38qvv7e6ziwu0vyr,1,29.2,91.8,2023-03-03T19:04:55.027Z,2023-03-03T19:04:57Z,4068857519,285,,4068857767,233,21,4068857517,56,Back,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653957,21,7,1,1,53,zjawy6qdzk3y69v5pa3zl2cb,0,70.8,8.2,2023-03-03T19:04:55.028Z,2023-03-03T19:04:57Z,4068857697,286,,4068857731,233,19,4068857695,56,Right,,,,,,,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653975,22,50,1,1,56,zjawy6qdzk3y69v5pa3zl2cb,1,73.4,16.2,2023-03-03T19:04:57.482Z,2023-03-03T19:04:59Z,4068857777,56,Right,4068857845,233,20,4068857779,286,,,,,,,,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514653973,20,7,1,1,56,dvmw7d6jb38qvv7e6ziwu0vyr,0,26.6,83.8,2023-03-03T19:04:57.483Z,2023-03-03T19:52:44Z,4068857775,285,,4068857827,233,22,4068857773,56,Back,,,,,,,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514654015,21,1,1,1,58,dvmw7d6jb38qvv7e6ziwu0vyr,1,31.2,67.1,2023-03-03T19:04:59.227Z,2023-03-03T19:05:00Z,4068857999,212,12.5,4068857995,140,25.6,4068858001,213,2.1,4068857991,56,Back,4068857997,141,83.3,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514654053,22,1,1,1,59,dvmw7d6jb38qvv7e6ziwu0vyr,1,25.6,83.3,2023-03-03T19:05:00.388Z,2023-03-03T19:05:02Z,4068858253,157,,4068858277,1,,4068858273,213,5.6,4068858259,56,Back,4068858267,141,59.6,4068858271,212,24.2,4068858265,140,42.8,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514654061,23,61,1,2,1,dvmw7d6jb38qvv7e6ziwu0vyr,1,40.3,60.9,2023-03-03T19:05:02.867Z,2023-03-03T19:05:03Z,4068858291,56,Back,,,,,,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514654097,23,1,1,2,2,zjawy6qdzk3y69v5pa3zl2cb,1,58.3,36.1,2023-03-03T19:05:04.048Z,2023-03-03T19:05:05Z,4068858483,213,3.8,4068858477,140,37.7,4068858481,212,27.8,4068858479,141,10.4,4068858475,56,Back,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514654101,24,49,1,2,4,zjawy6qdzk3y69v5pa3zl2cb,1,37.8,10.4,2023-03-03T19:05:05.552Z,2023-03-03T19:05:06Z,,,,,,,,,,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514654315,25,1,1,2,7,zjawy6qdzk3y69v5pa3zl2cb,1,38.3,9.1,2023-03-03T19:05:08.592Z,2023-03-03T19:05:18Z,4068859497,140,21.4,4068859501,212,19.5,4068859499,141,21.0,4068859495,56,Back,4068859503,213,2.7,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514654343,26,1,1,2,16,zjawy6qdzk3y69v5pa3zl2cb,1,41.6,41.6,2023-03-03T19:05:18.065Z,2023-03-03T19:05:19Z,4068859629,141,30.3,4068859615,56,Center,4068859623,140,59.0,4068859637,212,19.8,4068859643,213,5.9,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514654363,27,1,1,2,18,zjawy6qdzk3y69v5pa3zl2cb,0,59,30.3,2023-03-03T19:05:19.793Z,2023-03-03T19:05:20Z,4068859761,213,4.9,4068859753,56,Right,4068859757,141,16.2,4068859759,212,9.8,4068859755,140,60.9,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514654413,24,1,1,2,22,dvmw7d6jb38qvv7e6ziwu0vyr,0,33.3,72.8,2023-03-03T19:05:23.436Z,2023-03-03T19:53:19Z,4068859939,213,5.9,4068859929,157,,4068859935,141,50.7,4068859941,1,,4068859931,56,Center,4068859937,212,44.2,4068859933,140,72.9,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514654467,28,1,1,2,23,zjawy6qdzk3y69v5pa3zl2cb,1,32.3,65.7,2023-03-03T19:05:24.656Z,2023-03-03T19:05:26Z,4068860181,213,1.3,4068860179,212,17.1,4068860175,140,35.9,4068860177,141,90.3,4068860173,56,Back,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514654507,29,1,1,2,25,zjawy6qdzk3y69v5pa3zl2cb,1,37.8,89.6,2023-03-03T19:05:26.513Z,2023-03-03T19:05:29Z,4068860387,212,14.5,4068860375,56,Back,4068860383,141,79.3,4068860379,140,25.7,4068860391,213,3.6,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514654641,30,1,1,2,28,zjawy6qdzk3y69v5pa3zl2cb,1,26.4,78.8,2023-03-03T19:05:29.265Z,2023-03-03T19:05:37Z,4068861191,141,53.4,4068861189,140,24.4,4068861195,213,4.6,4068861193,212,17.4,4068861187,56,Back,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514654711,31,1,1,2,36,zjawy6qdzk3y69v5pa3zl2cb,1,45.6,51.6,2023-03-03T19:05:37.809Z,2023-03-03T19:05:41Z,4068861573,213,1.3,4068861567,140,50.2,4068861571,212,17.5,4068861569,141,76.4,4068861565,56,Center,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514654737,32,1,1,2,39,zjawy6qdzk3y69v5pa3zl2cb,1,54.3,78.4,2023-03-03T19:05:40.864Z,2023-03-03T19:05:42Z,4068861741,56,Left,4068861743,140,61.3,4068861747,212,12.5,4068861749,213,0.9,4068861745,141,93.3,,,,,,,,,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514654787,33,1,1,2,41,zjawy6qdzk3y69v5pa3zl2cb,1,64.2,93.3,2023-03-03T19:05:42.176Z,2023-03-03T19:05:44Z,4068862029,56,Center,4068862039,213,4.8,4068862035,141,76.9,4068862037,212,11.2,4068862033,140,65.3,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
