id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist
2536670649,9,1,1,0,19,cv5ftekuejf0ryxvd5h2my47r,1,53.3,80.2,2023-04-21T18:04:15.506Z,2023-04-21T18:04:20Z,4206433719,140,39.9,4206433721,141,91.1,4206433717,56,Back,4206433725,213,2.7,4206433723,212,15.9,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670697,10,1,1,0,24,cv5ftekuejf0ryxvd5h2my47r,1,38.1,93.9,2023-04-21T18:04:20.435Z,2023-04-21T18:04:23Z,4206433953,212,18.4,4206433947,56,Back,4206433949,140,23.5,4206433951,141,79.0,4206433955,213,3.7,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670763,11,1,1,0,28,cv5ftekuejf0ryxvd5h2my47r,1,22.1,75.4,2023-04-21T18:04:23.587Z,2023-04-21T18:04:29Z,4206434353,140,18.7,4206434359,213,4.6,4206434357,212,41.9,4206434361,1,,4206434347,155,,4206434349,196,,4206434355,141,14.0,4206434351,56,Back,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670795,12,1,1,0,33,cv5ftekuejf0ryxvd5h2my47r,0,18.3,13.5,2023-04-21T18:04:29.043Z,2023-04-21T18:04:31Z,4206434519,140,39.5,4206434523,141,27.9,4206434529,213,0.4,4206434527,212,24.3,4206434511,155,,4206434515,56,Back,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670797,3,49,1,0,36,zjawy6qdzk3y69v5pa3zl2cb,1,64.8,64.6,2023-04-21T18:04:31.761Z,2023-04-21T18:04:31Z,,,,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670827,4,1,1,0,36,zjawy6qdzk3y69v5pa3zl2cb,1,66.5,66.7,2023-04-21T18:04:32.247Z,2023-04-21T18:04:35Z,4206434705,56,Left,4206434711,212,25.4,4206434709,141,94.5,4206434707,140,50.3,4206434713,213,2.3,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670861,5,1,1,0,39,zjawy6qdzk3y69v5pa3zl2cb,1,46.7,93.8,2023-04-21T18:04:35.285Z,2023-04-21T18:04:37Z,4206434841,141,83.5,4206434845,213,5.5,4206434837,56,Left,4206434839,140,53.6,4206434843,212,10.1,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670897,6,1,1,0,41,zjawy6qdzk3y69v5pa3zl2cb,1,53.7,83.3,2023-04-21T18:04:37.348Z,2023-04-21T18:04:41Z,4206435069,1,,4206435067,213,3.6,4206435063,141,58.7,4206435061,140,24.1,4206435065,212,35.3,4206435059,56,Back,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670923,7,1,1,0,45,zjawy6qdzk3y69v5pa3zl2cb,1,23.1,52.8,2023-04-21T18:04:41.047Z,2023-04-21T18:05:44Z,4206435225,141,78.2,4206435221,56,Back,4206435223,140,27.8,4206435227,212,18.0,4206435229,213,1.3,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671037,8,1,1,0,48,zjawy6qdzk3y69v5pa3zl2cb,1,30.6,81.1,2023-04-21T18:04:44.255Z,2023-04-21T18:04:54Z,4206435819,140,90.0,4206435817,56,Left,4206435821,141,87.8,4206435829,1,,4206435827,213,0.1,4206435815,155,,4206435823,212,62.5,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671075,9,1,1,0,59,zjawy6qdzk3y69v5pa3zl2cb,1,95.7,77.3,2023-04-21T18:04:54.714Z,2023-04-21T18:05:40Z,4206436035,56,Center,4206436041,212,19.8,4206436043,213,3.9,4206436037,140,82.1,4206436039,141,57.1,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671095,10,1,1,1,1,zjawy6qdzk3y69v5pa3zl2cb,1,82.8,58.3,2023-04-21T18:04:56.852Z,2023-04-21T18:54:12Z,4206436891,210,15,4206436139,56,Center,4206436143,141,65.8,4206436147,213,1.9,4206436145,212,5.3,4206436141,140,81.3,4206436893,154,,4206437929,156,,m10ml783dkbr4i0fpb06cm3t,A. Najah,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671103,11,15,1,1,3,zjawy6qdzk3y69v5pa3zl2cb,1,81.8,67.8,2023-04-21T18:04:58.595Z,2023-04-21T18:54:12Z,4206438899,78,,4206436897,29,,4206436907,103,19,4206436515,82,,4206436915,230,98.9,4206436901,55,10,4206436909,328,,4206436899,154,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,4206436511,20,4206436911,146,84.7,4206436555,233,13,4206436917,231,49.1,4206436191,18,4206436905,102,50.4,4206436189,22,4206436193,56,Center,4206436913,147,65.0,4206438901,215,,,,,,,
2536671099,13,10,1,1,3,cv5ftekuejf0ryxvd5h2my47r,1,8.4,40.7,2023-04-21T18:04:58.695Z,2023-04-21T18:51:42Z,4206436591,233,11,4206436169,56,Back,4206436167,94,,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671143,14,49,1,1,6,cv5ftekuejf0ryxvd5h2my47r,1,34.1,48.1,2023-04-21T18:05:02.403Z,2023-04-21T18:05:02Z,,,,,,,,,,,,,,,,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671225,15,1,1,1,7,cv5ftekuejf0ryxvd5h2my47r,1,37.3,49.7,2023-04-21T18:05:02.626Z,2023-04-21T18:05:07Z,4206436885,212,16.2,4206436881,140,31.0,4206436879,56,Back,4206436883,141,71.4,4206436887,213,2.0,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671237,16,1,1,1,12,cv5ftekuejf0ryxvd5h2my47r,1,61.1,77.3,2023-04-21T18:05:07.722Z,2023-04-21T18:05:10Z,4206436995,140,65.9,4206436993,56,Left,4206437001,213,1.0,4206436999,212,9.0,4206436997,141,88.3,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671289,17,1,1,1,14,cv5ftekuejf0ryxvd5h2my47r,1,68.6,91.4,2023-04-21T18:05:09.930Z,2023-04-21T18:05:13Z,4206437269,56,Left,4206437277,213,3.2,4206437273,141,90.5,4206437271,140,56.4,4206437275,212,12.8,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671307,18,1,1,1,17,cv5ftekuejf0ryxvd5h2my47r,1,57.7,82.6,2023-04-21T18:05:13.530Z,2023-04-21T18:52:14Z,4206437393,141,87.5,4206437385,56,Back,4206437405,213,3.0,4206437401,212,19.5,4206437389,140,39.4,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671393,19,1,1,1,20,cv5ftekuejf0ryxvd5h2my47r,1,36.3,83.9,2023-04-21T18:05:16.250Z,2023-04-21T18:52:21Z,4206437781,140,9.3,4206437791,213,3.8,4206437795,1,,4206437787,212,34.7,4206437783,141,54.6,4206437777,56,Back,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671423,20,1,1,1,24,cv5ftekuejf0ryxvd5h2my47r,1,8,54.5,2023-04-21T18:05:20.427Z,2023-04-21T18:05:22Z,4206437937,212,18.3,4206437939,213,0.8,4206437933,140,20.2,4206437935,141,73.8,4206437931,56,Back,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671473,21,1,1,1,27,cv5ftekuejf0ryxvd5h2my47r,1,25.1,71.8,2023-04-21T18:05:22.683Z,2023-04-21T18:05:26Z,4206438181,213,4.0,4206438175,140,14.2,4206438173,56,Back,4206438179,212,17.2,4206438177,141,53.0,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671511,22,1,1,1,30,cv5ftekuejf0ryxvd5h2my47r,1,15.7,52.4,2023-04-21T18:05:26.490Z,2023-04-21T18:05:29Z,4206438363,140,19.7,4206438369,213,5.0,4206438367,212,13.4,4206438361,56,Back,4206438365,141,33.7,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671553,23,1,1,1,33,cv5ftekuejf0ryxvd5h2my47r,1,22,32.2,2023-04-21T18:05:28.946Z,2023-04-21T18:05:32Z,4206438583,213,0.9,4206438577,140,28.7,4206438579,141,46.1,4206438575,56,Back,4206438581,212,11.8,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671593,24,1,1,1,36,cv5ftekuejf0ryxvd5h2my47r,1,30.3,54.8,2023-04-21T18:05:32.146Z,2023-04-21T18:05:34Z,4206438785,140,37.2,4206438783,56,Back,4206438791,213,1.2,4206438787,141,82.9,4206438789,212,20.4,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671641,25,1,1,1,38,cv5ftekuejf0ryxvd5h2my47r,1,35.8,84.4,2023-04-21T18:05:34.370Z,2023-04-21T18:05:37Z,4206439031,212,13.9,4206439027,140,23.2,4206439029,141,78.2,4206439033,213,3.5,4206439025,56,Back,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671691,26,1,1,1,41,cv5ftekuejf0ryxvd5h2my47r,1,23.6,74.8,2023-04-21T18:05:37.081Z,2023-04-21T18:05:40Z,4206439285,140,9.9,4206439283,56,Back,4206439287,141,56.1,4206439289,212,19.2,4206439291,213,3.9,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671715,27,1,1,1,45,cv5ftekuejf0ryxvd5h2my47r,1,10.2,57.3,2023-04-21T18:05:40.867Z,2023-04-21T18:05:43Z,4206439423,141,54.2,4206439427,213,6.2,4206439425,212,28.3,4206439419,56,Back,4206439417,155,,4206439421,140,37.1,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671731,28,1,1,1,47,cv5ftekuejf0ryxvd5h2my47r,1,36.5,50.9,2023-04-21T18:05:43.265Z,2023-04-21T18:05:45Z,4206439551,212,10.4,4206439545,56,Back,4206439549,141,42.7,4206439547,140,28.1,4206439553,213,3.7,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671751,29,1,1,1,49,cv5ftekuejf0ryxvd5h2my47r,1,30.2,39.2,2023-04-21T18:05:45.378Z,2023-04-21T18:05:47Z,4206439707,140,32.4,4206439709,141,13.4,4206439713,213,4.8,4206439705,56,Back,4206439711,212,17.7,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671843,30,1,1,1,52,cv5ftekuejf0ryxvd5h2my47r,1,30.9,16.2,2023-04-21T18:05:47.722Z,2023-04-21T18:05:57Z,4206440185,56,Back,4206440193,213,2.3,4206440189,141,31.6,4206440187,140,22.5,4206440191,212,13.7,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671901,31,1,1,2,1,cv5ftekuejf0ryxvd5h2my47r,1,24.6,37.6,2023-04-21T18:05:57.226Z,2023-04-21T18:06:01Z,4206440539,213,1.5,4206440537,212,24.4,4206440533,141,73.3,4206440529,56,Back,4206440531,140,26.5,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671949,32,1,1,2,6,cv5ftekuejf0ryxvd5h2my47r,1,28.6,73.8,2023-04-21T18:06:01.690Z,2023-04-21T18:52:53Z,4206440771,56,Back,4206440775,141,69.3,4206440773,140,38.1,4206440777,212,10.4,4206440779,213,6.0,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536672045,33,1,1,2,7,cv5ftekuejf0ryxvd5h2my47r,0,51.7,76.5,2023-04-21T18:06:03.146Z,2023-04-21T20:28:00Z,4206441201,213,3.1,4206441193,56,Back,4206441197,141,76.5,4206441199,212,8.2,4206441195,140,43.9,,,,,,,,,,e74wy7br5zhkds5s73ip0tg4,L. Smans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536671957,12,1,1,2,9,zjawy6qdzk3y69v5pa3zl2cb,0,58.9,35.2,2023-04-21T18:06:05.248Z,2023-04-21T18:06:06Z,4206440837,213,4.8,4206440833,141,17.4,4206440831,140,59.9,4206440835,212,12.1,4206440829,56,Right,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536672005,13,61,1,2,14,zjawy6qdzk3y69v5pa3zl2cb,1,60,25.8,2023-04-21T18:06:09.632Z,2023-04-21T18:06:09Z,4206441009,56,Center,,,,,,,,,,,,,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536672027,14,49,1,2,15,zjawy6qdzk3y69v5pa3zl2cb,1,29.2,18,2023-04-21T18:06:11.400Z,2023-04-21T20:35:10Z,,,,,,,,,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536672071,15,1,1,2,19,zjawy6qdzk3y69v5pa3zl2cb,1,26.9,27.3,2023-04-21T18:06:14.810Z,2023-04-21T18:06:16Z,4206441343,141,6.4,4206441347,213,5.2,4206441339,56,Back,4206441341,140,34.0,4206441345,212,16.0,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536672129,16,1,1,2,20,zjawy6qdzk3y69v5pa3zl2cb,1,36.2,6.7,2023-04-21T18:06:16.082Z,2023-04-21T18:06:20Z,4206441695,141,25.5,4206441691,56,Back,4206441697,212,15.1,4206441699,213,2.1,4206441693,140,28.5,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536672219,17,1,1,2,25,zjawy6qdzk3y69v5pa3zl2cb,1,27.6,27,2023-04-21T18:06:20.777Z,2023-04-21T18:06:28Z,4206442205,56,Back,4206442211,212,26.9,4206442213,213,1.7,4206442209,141,66.3,4206442207,140,25.0,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536672293,18,1,1,2,33,zjawy6qdzk3y69v5pa3zl2cb,1,32.6,72.3,2023-04-21T18:06:28.554Z,2023-04-21T18:06:31Z,4206442529,140,51.5,4206442535,212,20.9,4206442537,213,6.0,4206442525,56,Center,4206442533,141,62.6,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536672333,19,1,1,2,36,zjawy6qdzk3y69v5pa3zl2cb,1,44.9,57.6,2023-04-21T18:06:31.795Z,2023-04-21T18:06:35Z,4206442783,213,2.4,4206442777,140,34.1,4206442779,141,74.1,4206442775,56,Back,4206442781,212,16.0,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536672377,20,1,1,2,39,zjawy6qdzk3y69v5pa3zl2cb,1,31,72,2023-04-21T18:06:35.443Z,2023-04-21T18:06:40Z,4206443041,140,59.8,4206443045,212,30.2,4206443051,213,6.3,4206443039,56,Center,4206443043,141,71.8,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536672433,21,1,1,2,44,zjawy6qdzk3y69v5pa3zl2cb,0,69.7,67.3,2023-04-21T18:06:40.071Z,2023-04-21T18:06:42Z,4206443349,141,29.2,4206443347,140,68.8,4206443353,213,4.7,4206443345,56,Center,4206443351,212,25.9,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536672461,34,49,1,2,49,cv5ftekuejf0ryxvd5h2my47r,1,31.9,79.9,2023-04-21T18:06:44.658Z,2023-04-21T18:06:44Z,,,,,,,,,,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
