id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/16/id,qualifier/16/qualifierId
2486550719,114,1,1,14,37,xcevba75jfkrg4s6tl89zl3y,1,4.8,50.4,2022-11-18T20:16:13.830Z,2022-11-18T20:48:00Z,3920672519,56,Back,3920672521,140,12.1,3920672523,141,36.4,3920672517,124,,3920672525,212,12.2,3920672535,189,,3920672527,213,5.4,3920672531,237,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550765,115,1,1,14,47,xcevba75jfkrg4s6tl89zl3y,1,36.3,34.6,2022-11-18T20:16:24.334Z,2022-11-18T20:16:27Z,3920672907,56,Back,3920672915,213,1.6,3920672909,140,36.3,3920672911,141,63.6,3920672913,212,19.7,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550773,116,1,1,14,50,xcevba75jfkrg4s6tl89zl3y,1,36.7,72.6,2022-11-18T20:16:26.990Z,2022-11-18T20:16:28Z,3920672991,56,Back,3920672999,213,1.8,3920672993,140,34.3,3920672995,141,92.1,3920672997,212,13.5,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550779,117,1,1,14,51,xcevba75jfkrg4s6tl89zl3y,1,32.2,94.2,2022-11-18T20:16:28.462Z,2022-11-18T20:16:32Z,3920673025,56,Back,3920673029,141,63.4,3920673031,212,28.4,3920673033,213,4.0,3920673027,140,13.9,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550791,118,1,1,14,55,xcevba75jfkrg4s6tl89zl3y,1,11.9,59.6,2022-11-18T20:16:32.046Z,2022-11-18T20:16:34Z,3920673099,140,25.6,3920673103,212,19.6,3920673097,56,Back,3920673101,141,40.1,3920673105,213,5.5,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550799,119,1,1,14,57,xcevba75jfkrg4s6tl89zl3y,1,27.2,37.1,2022-11-18T20:16:34.365Z,2022-11-18T20:16:38Z,3920673137,140,35.1,3920673143,213,5.3,3920673141,212,15.3,3920673135,56,Back,3920673139,141,18.2,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550805,120,1,1,15,1,xcevba75jfkrg4s6tl89zl3y,1,47.5,13.5,2022-11-18T20:16:38.446Z,2022-11-18T20:16:42Z,3920673177,141,2.0,3920673175,140,69.5,3920673181,213,6.0,3920673173,56,Right,3920673179,212,24.4,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550807,121,61,1,15,5,xcevba75jfkrg4s6tl89zl3y,0,80.4,6.7,2022-11-18T20:16:42.070Z,2022-11-18T20:16:43Z,3920673185,56,Right,,,,,,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550809,124,49,1,15,6,b94pf87be9ojdgnrs5mst80un,1,7.2,87.5,2022-11-18T20:16:43.427Z,2022-11-18T20:16:43Z,,,,,,,,,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550813,125,1,1,15,9,b94pf87be9ojdgnrs5mst80un,1,1.9,86.3,2022-11-18T20:16:45.829Z,2022-11-18T20:16:49Z,3920673215,212,17.8,3920673213,141,92.9,3920673209,56,Back,3920673211,140,18.3,3920673207,157,,3920673219,1,,3920673217,213,0.3,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550815,126,3,1,15,12,b94pf87be9ojdgnrs5mst80un,0,23.1,92.6,2022-11-18T20:16:49.108Z,2022-11-18T20:17:38Z,3920673565,233,122,3920673223,56,Back,3920673517,285,,,,,,,,,,,,,,,,,1xblfsj8ec5jp17vnhibrk2jt,G. Bosiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550819,122,7,1,15,12,xcevba75jfkrg4s6tl89zl3y,1,76.9,7.4,2022-11-18T20:16:49.109Z,2022-11-18T20:17:06Z,3920673239,56,Right,3920673557,233,126,3920673545,286,,,,,,,,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550821,123,5,1,15,14,xcevba75jfkrg4s6tl89zl3y,0,75.5,-1.6,2022-11-18T20:16:50.612Z,2022-11-18T20:17:11Z,3920673241,56,Right,3920673243,347,,3920673339,233,127,,,,,,,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550835,127,5,1,15,14,b94pf87be9ojdgnrs5mst80un,1,24.5,101.6,2022-11-18T20:16:50.612Z,2022-11-18T20:16:55Z,3920673335,233,123,3920673315,56,Back,3920673317,347,,,,,,,,,,,,,,,,,1xblfsj8ec5jp17vnhibrk2jt,G. Bosiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550907,128,1,1,15,33,b94pf87be9ojdgnrs5mst80un,1,25.6,100,2022-11-18T20:17:09.805Z,2022-11-18T20:17:12Z,3920673739,212,16.5,3920673737,141,78.8,3920673741,213,5.0,3920673731,107,,3920673733,56,Back,3920673735,140,30.5,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550917,129,1,1,15,35,b94pf87be9ojdgnrs5mst80un,0,26.5,69.7,2022-11-18T20:17:11.909Z,2022-11-18T20:17:35Z,3920673795,141,39.8,3920673791,56,Back,3920673793,140,40.7,3920673797,212,25.2,3920673789,155,,3920673799,213,5.3,,,,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550935,124,1,1,15,39,xcevba75jfkrg4s6tl89zl3y,1,57,66.1,2022-11-18T20:17:15.854Z,2022-11-18T20:17:19Z,3920673907,213,5.5,3920673905,212,12.3,3920673899,56,Center,3920673903,141,53.9,3920673901,140,65.6,3920673897,3,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550939,125,3,1,15,42,xcevba75jfkrg4s6tl89zl3y,1,67.2,53.8,2022-11-18T20:17:19.157Z,2022-11-18T20:17:20Z,3920673929,286,,3920673927,56,Center,3920673931,233,130,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550933,130,45,1,15,42,b94pf87be9ojdgnrs5mst80un,0,32.8,46.2,2022-11-18T20:17:19.157Z,2022-11-18T20:17:20Z,3920673893,56,Back,3920673935,233,125,3920673895,285,,,,,,,,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550941,126,49,1,15,43,xcevba75jfkrg4s6tl89zl3y,1,67.9,50.9,2022-11-18T20:17:19.717Z,2022-11-18T20:17:20Z,,,,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550951,127,1,1,15,44,xcevba75jfkrg4s6tl89zl3y,0,73.8,52.2,2022-11-18T20:17:20.513Z,2022-11-18T20:21:13Z,3920678227,1,,3920673967,212,32.5,3920673965,141,16.9,3920673969,213,5.5,3920673963,140,94.6,3920673961,56,Right,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550949,131,49,1,15,46,b94pf87be9ojdgnrs5mst80un,1,5,82.9,2022-11-18T20:17:22.668Z,2022-11-18T20:21:11Z,,,,,,,,,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550975,132,1,1,15,50,b94pf87be9ojdgnrs5mst80un,1,20.3,93.9,2022-11-18T20:17:27.269Z,2022-11-18T20:17:29Z,3920674137,212,14.8,3920674139,213,3.5,3920674133,140,7.0,3920674131,56,Back,3920674135,141,86.5,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550983,133,1,1,15,52,b94pf87be9ojdgnrs5mst80un,0,11.7,91.1,2022-11-18T20:17:29.381Z,2022-11-18T20:17:31Z,3920674177,140,59.1,3920674175,56,Center,3920674185,1,,3920674183,213,5.9,3920674179,141,65.7,3920674181,212,52.7,3920674173,155,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550989,128,49,1,15,56,xcevba75jfkrg4s6tl89zl3y,1,41.1,29.5,2022-11-18T20:17:33.246Z,2022-11-18T20:17:33Z,,,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551013,129,1,1,15,59,xcevba75jfkrg4s6tl89zl3y,1,34.9,36.1,2022-11-18T20:17:35.629Z,2022-11-18T20:17:42Z,3920674343,141,21.5,3920674341,140,40.2,3920674345,212,11.4,3920674339,56,Back,3920674347,213,5.2,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551039,130,1,1,16,5,xcevba75jfkrg4s6tl89zl3y,1,45.7,16.2,2022-11-18T20:17:42.261Z,2022-11-18T20:17:47Z,3920674477,141,29.1,3920674475,140,33.5,3920674481,213,2.5,3920674479,212,15.5,3920674473,56,Back,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551081,131,1,1,16,10,xcevba75jfkrg4s6tl89zl3y,1,32.5,33.7,2022-11-18T20:17:47.013Z,2022-11-18T20:17:52Z,3920674681,213,1.5,3920674673,56,Back,3920674679,212,21.3,3920674675,140,34.9,3920674677,141,64.8,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551091,132,1,1,16,15,xcevba75jfkrg4s6tl89zl3y,1,53,77.8,2022-11-18T20:17:52.262Z,2022-11-18T20:17:55Z,3920674729,213,6.2,3920674721,141,77.2,3920674717,140,63.8,3920674725,212,11.3,3920674713,56,Center,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551097,133,1,1,16,19,xcevba75jfkrg4s6tl89zl3y,1,59.8,71.7,2022-11-18T20:17:55.686Z,2022-11-18T20:17:58Z,3920674755,141,57.6,3920674749,140,36.4,3920674747,56,Back,3920674759,212,26.4,3920674763,213,3.5,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551107,134,1,1,16,22,xcevba75jfkrg4s6tl89zl3y,1,36.3,45.8,2022-11-18T20:17:58.846Z,2022-11-18T20:18:01Z,3920674805,141,26.7,3920674803,140,62.0,3920674801,56,Center,3920674809,213,5.8,3920674807,212,29.9,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551117,135,1,1,16,25,xcevba75jfkrg4s6tl89zl3y,1,60.7,19.4,2022-11-18T20:18:01.550Z,2022-11-18T20:18:03Z,3920674855,141,7.9,3920674853,140,66.1,3920674851,56,Right,3920674857,212,9.7,3920674859,213,5.3,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551133,136,1,1,16,26,xcevba75jfkrg4s6tl89zl3y,1,68.9,8.9,2022-11-18T20:18:03.438Z,2022-11-18T20:18:06Z,3920674907,56,Center,3920674917,212,13.9,3920674915,141,22.5,3920674919,213,0.7,3920674911,140,78.8,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551149,137,1,1,16,29,xcevba75jfkrg4s6tl89zl3y,1,72.6,34.3,2022-11-18T20:18:06.133Z,2022-11-18T20:18:08Z,3920674995,141,70.0,3920674999,212,24.8,3920675003,213,1.4,3920674991,140,77.6,3920674987,56,Center,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551165,138,1,1,16,33,xcevba75jfkrg4s6tl89zl3y,0,81.1,75,2022-11-18T20:18:09.898Z,2022-11-18T20:18:16Z,3920675087,141,70.6,3920675187,286,,3920675079,2,,3920675089,212,3.8,3920675085,140,83.4,3920675091,213,5.4,3920675183,233,134,3920675081,155,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,3920675181,236,,3920675083,56,Center,,,,,,,,,,,,,,,,,,,,,,
2486551161,134,12,1,16,33,b94pf87be9ojdgnrs5mst80un,1,19.3,29.8,2022-11-18T20:18:09.998Z,2022-11-18T20:18:16Z,3920675167,185,,3920675067,56,Back,3920675189,233,138,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551185,135,6,1,16,35,b94pf87be9ojdgnrs5mst80un,0,0,31,2022-11-18T20:18:12.286Z,2022-11-18T20:22:24Z,3920675265,233,139,3920675193,56,Back,3920675229,73,,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551175,139,6,1,16,35,xcevba75jfkrg4s6tl89zl3y,1,100,69,2022-11-18T20:18:12.286Z,2022-11-18T20:18:32Z,3920675121,73,,3920675119,56,Center,3920675273,233,135,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551273,140,1,1,17,2,xcevba75jfkrg4s6tl89zl3y,0,99.5,99.5,2022-11-18T20:18:38.838Z,2022-11-18T20:19:41Z,3920675707,223,,3920675709,56,Center,3920675713,141,50.6,3920675803,233,136,3920675705,155,,3920675701,2,,3920675715,212,33.4,3920675711,140,96.1,8eribncmewk65x40tn7pvqymt,R. Schouten,3920675717,213,4.6,3920675703,6,,3920675719,1,,,,,,,,,,,,,,,,,,,,
2486551291,136,41,1,17,6,b94pf87be9ojdgnrs5mst80un,1,4.4,52.5,2022-11-18T20:18:43.462Z,2022-11-18T20:18:48Z,3920675787,140,14.6,3920675809,233,140,3920675795,213,0.3,3920675791,141,58.1,3920675793,212,11.4,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551287,141,61,1,17,7,xcevba75jfkrg4s6tl89zl3y,0,84.6,48.4,2022-11-18T20:18:43.918Z,2022-11-18T20:18:44Z,3920675779,56,Center,,,,,,,,,,,,,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551293,137,49,1,17,8,b94pf87be9ojdgnrs5mst80un,1,13.5,56.6,2022-11-18T20:18:44.965Z,2022-11-18T20:18:45Z,,,,,,,,,,,,,,,,,,,,,,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551295,138,1,1,17,9,b94pf87be9ojdgnrs5mst80un,0,13.5,56.6,2022-11-18T20:18:45.966Z,2022-11-18T20:18:46Z,3920675835,1,,3920675813,157,,3920675831,213,6.0,3920675815,56,Center,3920675827,212,56.7,3920675823,141,33.9,3920675819,140,65.5,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551301,142,49,1,17,11,xcevba75jfkrg4s6tl89zl3y,1,44.1,61.2,2022-11-18T20:18:47.949Z,2022-11-18T20:18:48Z,,,,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551311,143,1,1,17,12,xcevba75jfkrg4s6tl89zl3y,1,44.1,61.2,2022-11-18T20:18:48.909Z,2022-11-18T20:18:49Z,3920675917,141,70.8,3920675921,213,0.6,3920675915,140,53.8,3920675913,56,Center,3920675919,212,12.1,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551317,144,1,1,17,13,xcevba75jfkrg4s6tl89zl3y,1,53.3,72,2022-11-18T20:18:50.325Z,2022-11-18T20:18:53Z,3920675939,140,75.8,3920675937,56,Left,3920675943,212,27.7,3920675941,141,93.2,3920675945,213,0.5,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551319,145,1,1,17,16,xcevba75jfkrg4s6tl89zl3y,1,71.9,96.8,2022-11-18T20:18:53.045Z,2022-11-18T20:18:54Z,3920675957,212,17.7,3920675959,213,4.7,3920675955,141,70.8,3920675953,140,71.1,3920675951,56,Center,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551325,146,1,1,17,17,xcevba75jfkrg4s6tl89zl3y,0,68.6,72.7,2022-11-18T20:18:54.198Z,2022-11-18T20:18:56Z,3920675987,140,78.0,3920675989,141,70.6,3920675991,212,10.0,3920675985,56,Center,3920675993,213,6.1,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551327,139,49,1,17,19,b94pf87be9ojdgnrs5mst80un,1,24.1,28.6,2022-11-18T20:18:55.975Z,2022-11-18T20:18:56Z,,,,,,,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551341,140,1,1,17,19,b94pf87be9ojdgnrs5mst80un,1,24.1,28.6,2022-11-18T20:18:56.126Z,2022-11-18T20:18:57Z,3920676065,213,5.6,3920676061,141,13.4,3920676059,140,35.6,3920676063,212,15.9,3920676057,56,Back,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551351,141,1,1,17,20,b94pf87be9ojdgnrs5mst80un,0,36.3,13.7,2022-11-18T20:18:57.149Z,2022-11-18T20:18:58Z,3920676095,141,32.2,3920676091,56,Back,3920676093,140,42.1,3920676099,213,1.1,3920676097,212,14.0,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551355,147,49,1,17,23,xcevba75jfkrg4s6tl89zl3y,1,53.1,70,2022-11-18T20:18:59.717Z,2022-11-18T20:18:59Z,,,,,,,,,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551365,148,1,1,17,23,xcevba75jfkrg4s6tl89zl3y,1,53.1,70,2022-11-18T20:19:00.493Z,2022-11-18T20:19:02Z,3920676191,212,15.5,3920676185,56,Back,3920676193,213,2.4,3920676189,141,86.0,3920676187,140,42.6,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551377,149,1,1,17,25,xcevba75jfkrg4s6tl89zl3y,1,40.1,86,2022-11-18T20:19:02.198Z,2022-11-18T20:19:06Z,3920676275,140,25.1,3920676273,56,Back,3920676281,213,4.0,3920676279,212,23.0,3920676277,141,61.4,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551391,150,1,1,17,30,xcevba75jfkrg4s6tl89zl3y,1,24.6,56.3,2022-11-18T20:19:06.821Z,2022-11-18T20:19:11Z,3920676371,213,5.3,3920676367,141,33.1,3920676369,212,19.2,3920676357,56,Back,3920676363,140,35.0,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551403,151,1,1,17,34,xcevba75jfkrg4s6tl89zl3y,1,44,33.9,2022-11-18T20:19:11.117Z,2022-11-18T20:19:28Z,3920676459,1,,3920676447,155,,3920676449,56,Center,3920676457,213,0.5,3920676455,212,51.8,3920676451,140,87.5,3920676637,210,15,3920676453,141,69.7,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,3920676639,154,,,,,,,,,,,,,,,,,,,,,,,,1,,
2486551407,152,15,1,17,40,xcevba75jfkrg4s6tl89zl3y,1,98.8,64.3,2022-11-18T20:19:16.933Z,2022-11-18T20:19:28Z,3920676645,154,,3920676641,78,,3920676653,103,2.5,3920676507,72,,3920676475,22,,3920676477,65,,3920676647,55,151,3920676661,233,142,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,3920676479,56,Center,3920676643,29,,3920676651,102,3920676655,146,100,3920676657,147,,50.3,,,,,,53.6,,,,,,,
2486551405,142,10,1,17,40,b94pf87be9ojdgnrs5mst80un,1,0.6,43.6,2022-11-18T20:19:17.033Z,2022-11-18T20:21:03Z,3920676551,183,,3920676465,173,,3920676549,389,,3920676471,56,Back,3920676583,233,152,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551411,143,6,1,17,41,b94pf87be9ojdgnrs5mst80un,0,0,36.6,2022-11-18T20:19:18.245Z,2022-11-18T20:22:25Z,3920676491,56,Back,3920676601,73,,3920676621,233,153,,,,,,,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551409,153,6,1,17,41,xcevba75jfkrg4s6tl89zl3y,1,100,63.4,2022-11-18T20:19:18.245Z,2022-11-18T20:19:25Z,3920676487,56,Center,3920676613,233,143,3920676489,73,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551473,154,1,1,18,11,xcevba75jfkrg4s6tl89zl3y,1,99.5,99.5,2022-11-18T20:19:48.380Z,2022-11-18T20:48:04Z,3920676897,6,,3920676899,56,Center,3920676903,141,76.6,3920676901,140,93.0,3920676905,212,17.0,3920676907,213,4.3,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551481,155,1,1,18,13,xcevba75jfkrg4s6tl89zl3y,1,93,76.6,2022-11-18T20:19:49.581Z,2022-11-18T20:48:05Z,3920676967,213,1.9,3920676959,56,Left,3920676963,141,90.5,3920676961,140,90.0,3920676965,212,10.0,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551483,156,3,1,18,15,xcevba75jfkrg4s6tl89zl3y,0,90.8,88,2022-11-18T20:19:51.791Z,2022-11-18T20:19:54Z,3920676973,286,,3920676971,56,Left,3920677007,233,144,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551487,144,7,1,18,15,b94pf87be9ojdgnrs5mst80un,1,9.2,12,2022-11-18T20:19:51.792Z,2022-11-18T20:19:53Z,3920676981,285,,3920676979,56,Back,3920676999,233,156,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551489,145,49,1,18,16,b94pf87be9ojdgnrs5mst80un,1,8.8,10.6,2022-11-18T20:19:52.743Z,2022-11-18T20:19:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551495,146,50,1,18,16,b94pf87be9ojdgnrs5mst80un,1,10.4,7.8,2022-11-18T20:19:53.103Z,2022-11-18T20:19:56Z,3920677019,56,Back,3920677057,233,157,3920677021,285,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551493,157,7,1,18,16,xcevba75jfkrg4s6tl89zl3y,0,89.6,92.2,2022-11-18T20:19:53.104Z,2022-11-18T20:19:55Z,3920677045,233,146,3920677017,286,,3920677015,56,Left,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551497,147,1,1,18,17,b94pf87be9ojdgnrs5mst80un,1,11.8,10,2022-11-18T20:19:54.334Z,2022-11-18T20:20:02Z,3920677085,140,27.9,3920677091,213,0.1,3920677083,56,Back,3920677087,141,12.3,3920677089,212,17.0,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551499,148,1,1,18,25,b94pf87be9ojdgnrs5mst80un,1,28.6,11.3,2022-11-18T20:20:02.127Z,2022-11-18T20:20:03Z,3920677125,212,8.8,3920677123,141,22.5,3920677121,140,32.8,3920677119,56,Back,3920677127,213,1.0,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486551521,149,1,1,18,27,b94pf87be9ojdgnrs5mst80un,1,32.8,19.2,2022-11-18T20:20:03.807Z,2022-11-18T20:20:13Z,3920677301,1,,3920677299,213,0.1,3920677297,212,41.1,3920677295,141,25.9,3920677293,140,71.7,3920677291,56,Center,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
