id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2444930167,5,1,1,0,12,bk5ltsueqmeng29eovd8m2tml,0,33,19.4,2022-08-12T18:02:32.305Z,2022-08-12T18:53:32Z,3700106189,1,,3700106177,157,,3700106187,213,6.3,3700106179,56,Back,3700106181,140,47.3,3700106185,212,15.0,3700106183,141,18.8,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930181,7,8,1,0,13,dvmw7d6jb38qvv7e6ziwu0vyr,1,36.7,88,2022-08-12T18:02:33.349Z,2022-08-12T18:58:42Z,3700106259,56,Back,3700106333,15,,,,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930245,6,1,1,0,15,bk5ltsueqmeng29eovd8m2tml,0,21.4,55.3,2022-08-12T18:02:36.049Z,2022-08-12T18:53:25Z,3700106583,56,Back,3700106591,213,5.7,3700106585,140,44.0,3700106581,3,,3700106587,141,31.6,3700106589,212,28.7,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930269,8,8,1,0,17,dvmw7d6jb38qvv7e6ziwu0vyr,1,57.4,82.7,2022-08-12T18:02:38.133Z,2022-08-12T18:58:20Z,3700106713,56,Left,,,,,,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930271,9,49,1,0,18,dvmw7d6jb38qvv7e6ziwu0vyr,1,57.4,82.7,2022-08-12T18:02:38.565Z,2022-08-12T18:58:24Z,,,,,,,,,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930349,10,1,1,0,22,dvmw7d6jb38qvv7e6ziwu0vyr,0,95.3,89.6,2022-08-12T18:02:42.836Z,2022-08-12T18:58:25Z,3700107151,212,16.6,3700107149,141,66.3,3700107153,213,4.4,3700107147,140,90.7,3700107141,2,,3700107145,56,Center,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930363,7,49,1,0,26,bk5ltsueqmeng29eovd8m2tml,1,12.2,38.4,2022-08-12T18:02:46.400Z,2022-08-12T18:02:46Z,,,,,,,,,,,,,,,,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930385,8,1,1,0,26,bk5ltsueqmeng29eovd8m2tml,1,12.2,38.4,2022-08-12T18:02:46.769Z,2022-08-12T18:02:48Z,3700107373,56,Back,3700107377,141,21.8,3700107379,212,11.3,3700107375,140,11.1,3700107381,213,4.6,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930399,9,1,1,0,28,bk5ltsueqmeng29eovd8m2tml,1,11.1,21.8,2022-08-12T18:02:48.576Z,2022-08-12T18:02:50Z,3700107475,140,20.6,3700107481,213,5.6,3700107477,141,10.8,3700107479,212,12.5,3700107473,56,Back,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930405,10,1,1,0,29,bk5ltsueqmeng29eovd8m2tml,0,20.6,10.8,2022-08-12T18:02:50.080Z,2022-08-12T18:02:51Z,3700107505,141,15.4,3700107501,56,Right,3700107507,212,39.8,3700107511,1,,3700107515,195,,3700107509,213,0.1,3700107503,140,58.4,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930439,11,49,1,0,33,dvmw7d6jb38qvv7e6ziwu0vyr,1,40.9,89.3,2022-08-12T18:02:53.540Z,2022-08-12T18:58:28Z,,,,,,,,,,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930505,12,1,1,0,33,dvmw7d6jb38qvv7e6ziwu0vyr,1,40.9,89.3,2022-08-12T18:02:53.652Z,2022-08-12T18:58:30Z,3700107983,212,41.8,3700107987,1,,3700107979,140,7.6,3700107977,56,Back,3700107985,213,3.7,3700107981,141,55.5,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930553,13,1,1,0,37,dvmw7d6jb38qvv7e6ziwu0vyr,1,7.1,51.8,2022-08-12T18:02:57.877Z,2022-08-12T18:58:37Z,3700108255,155,,3700108259,140,34.8,3700108257,56,Back,3700108265,213,0.8,3700108261,141,96.6,3700108267,1,,3700108263,212,42.1,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930561,14,1,1,0,41,dvmw7d6jb38qvv7e6ziwu0vyr,0,33.6,97.2,2022-08-12T18:03:01.892Z,2022-08-12T18:58:36Z,3700108313,141,98.3,3700108317,213,0.3,3700108309,56,Back,3700108315,212,2.2,3700108311,140,35.6,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930577,11,61,1,0,42,bk5ltsueqmeng29eovd8m2tml,1,63,5.5,2022-08-12T18:03:02.636Z,2022-08-12T18:55:04Z,3700108381,56,Right,,,,,,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930595,12,5,1,0,42,bk5ltsueqmeng29eovd8m2tml,0,65.6,-1,2022-08-12T18:03:02.948Z,2022-08-12T18:59:11Z,3700109121,233,15,3700108473,56,Right,3700108475,347,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930703,15,5,1,0,42,dvmw7d6jb38qvv7e6ziwu0vyr,1,34.4,101,2022-08-12T18:03:02.948Z,2022-08-12T18:58:45Z,3700109079,347,,3700109089,233,12,3700109077,56,Back,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930725,16,1,1,0,50,dvmw7d6jb38qvv7e6ziwu0vyr,1,38.8,100,2022-08-12T18:03:10.468Z,2022-08-12T18:55:24Z,3700109229,140,42.6,3700109227,56,Back,3700109235,213,5.3,3700109231,141,93.5,3700109225,107,,3700109233,212,7.0,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930729,17,1,1,0,51,dvmw7d6jb38qvv7e6ziwu0vyr,0,39.2,90.8,2022-08-12T18:03:12.020Z,2022-08-12T18:55:22Z,3700109245,140,40.1,3700109249,212,1.0,3700109247,141,90.2,3700109251,213,5.9,3700109243,56,Back,,,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930721,13,61,1,0,52,bk5ltsueqmeng29eovd8m2tml,1,51.5,18.1,2022-08-12T18:03:13Z,2022-08-12T18:55:18Z,3700109211,56,Right,,,,,,,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930753,14,1,1,0,55,bk5ltsueqmeng29eovd8m2tml,0,62.3,26.6,2022-08-12T18:03:15.391Z,2022-08-12T18:55:01Z,3700109343,140,64.4,3700109345,141,17.6,3700109341,56,Right,3700109347,212,6.5,3700109349,213,5.1,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930763,18,8,1,0,56,dvmw7d6jb38qvv7e6ziwu0vyr,1,34.8,85.9,2022-08-12T18:03:17.156Z,2022-08-12T18:03:17Z,3700109385,56,Back,3700109433,15,,,,,,,,,,,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930793,15,49,1,0,57,bk5ltsueqmeng29eovd8m2tml,1,63,26.7,2022-08-12T18:03:18.209Z,2022-08-12T18:03:18Z,,,,,,,,,,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930845,16,1,1,0,58,bk5ltsueqmeng29eovd8m2tml,1,63,26.7,2022-08-12T18:03:18.592Z,2022-08-12T18:03:21Z,3700109793,56,Back,3700109797,141,68.3,3700109799,212,37.8,3700109795,140,39.1,3700109801,213,2.3,3700109803,1,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930855,17,1,1,1,0,bk5ltsueqmeng29eovd8m2tml,1,39.1,68.3,2022-08-12T18:03:20.432Z,2022-08-12T18:03:21Z,3700109867,140,48.6,3700109871,212,14.4,3700109869,141,53.0,3700109865,56,Back,3700109873,213,5.5,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930889,18,1,1,1,1,bk5ltsueqmeng29eovd8m2tml,1,48.6,53,2022-08-12T18:03:21.328Z,2022-08-12T18:03:25Z,3700110055,140,42.5,3700110061,213,1.9,3700110057,141,78.4,3700110059,212,18.4,3700110053,56,Back,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930937,19,1,1,1,5,bk5ltsueqmeng29eovd8m2tml,1,62.9,84.3,2022-08-12T18:03:25.584Z,2022-08-12T18:03:29Z,3700110303,56,Left,3700110305,140,74.4,3700110307,141,96.2,3700110311,213,0.6,3700110309,212,14.5,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930957,20,1,1,1,9,bk5ltsueqmeng29eovd8m2tml,0,71.4,93.5,2022-08-12T18:03:29.648Z,2022-08-12T18:03:31Z,3700110413,140,88.7,3700110411,56,Center,3700110407,2,,3700110409,155,,3700110415,141,62.8,3700110419,213,5.4,3700110417,212,27.7,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930985,19,12,1,1,12,dvmw7d6jb38qvv7e6ziwu0vyr,1,13.6,40.7,2022-08-12T18:03:32.372Z,2022-08-12T18:03:33Z,3700110543,140,22.5,3700110547,212,25.8,3700110549,213,1.2,3700110545,141,76.1,3700110541,56,Back,3700110567,15,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931057,21,1,1,1,15,bk5ltsueqmeng29eovd8m2tml,1,87.9,12,2022-08-12T18:03:35.361Z,2022-08-12T19:01:42Z,3700110913,56,Center,3700113081,210,13,3700113083,154,,3700110919,212,25.5,3700110921,213,1.5,3700110917,141,49.4,3700110911,155,,3700110909,2,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,1,3700110915,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931061,22,13,1,1,18,bk5ltsueqmeng29eovd8m2tml,1,89.7,49.4,2022-08-12T18:03:38.385Z,2022-08-12T19:01:42Z,3700113105,154,,3700110943,22,,3700113101,75,,3700113117,147,28.9,3700113103,29,,3700110945,17,,3700112623,15,,3700112629,153,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,3700113119,230,100,3700113121,231,50.5,3700113111,102,2.7,3700113107,55,21,3700113115,146,94.9,3700110947,56,Center,3700113113,103,1.4,3700112627,328,,,,,,,
2444931157,20,5,1,1,19,dvmw7d6jb38qvv7e6ziwu0vyr,1,4.4,101.2,2022-08-12T18:03:40.112Z,2022-08-12T18:59:11Z,3700111449,347,,3700111447,56,Back,3700313031,233,23,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931239,23,5,1,1,19,bk5ltsueqmeng29eovd8m2tml,0,95.6,-1.2,2022-08-12T18:03:40.112Z,2022-08-12T19:01:45Z,3700111871,347,,3700111869,56,Right,3700313037,233,20,,,,,,,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931173,21,1,1,1,29,dvmw7d6jb38qvv7e6ziwu0vyr,1,4.5,100,2022-08-12T18:03:49.219Z,2022-08-12T18:03:50Z,3700111547,56,Back,3700111553,212,9.3,3700111549,140,10.0,3700111545,107,,3700111551,141,90.6,3700111555,213,5.4,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931185,22,1,1,1,30,dvmw7d6jb38qvv7e6ziwu0vyr,1,10,90.6,2022-08-12T18:03:50.420Z,2022-08-12T18:03:51Z,3700111593,140,6.6,3700111595,141,97.8,3700111591,56,Back,3700111597,212,6.1,3700111599,213,2.2,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931235,23,1,1,1,31,dvmw7d6jb38qvv7e6ziwu0vyr,0,6.6,97.8,2022-08-12T18:03:51.684Z,2022-08-12T18:03:55Z,3700111851,212,44.7,3700111855,1,,3700111843,157,,3700111845,56,Back,3700111847,140,45.8,3700111853,213,5.9,3700111849,141,72.3,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931245,24,1,1,1,35,bk5ltsueqmeng29eovd8m2tml,0,45.9,36.3,2022-08-12T18:03:55.520Z,2022-08-12T18:03:56Z,3700111889,3,,3700111893,140,62.9,3700111891,56,Center,3700111895,141,33.8,3700111899,213,6.2,3700111897,212,17.9,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931275,24,1,1,1,36,dvmw7d6jb38qvv7e6ziwu0vyr,1,26.1,66.1,2022-08-12T18:03:56.643Z,2022-08-12T18:03:58Z,3700112083,56,Back,3700112089,212,16.9,3700112087,141,59.4,3700112085,140,41.6,3700112091,213,6.0,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931283,25,49,1,1,38,dvmw7d6jb38qvv7e6ziwu0vyr,1,43.4,59.4,2022-08-12T18:03:58.308Z,2022-08-12T18:04:05Z,,,,,,,,,,,,,,,,,,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931345,26,4,1,1,39,dvmw7d6jb38qvv7e6ziwu0vyr,1,42.8,62.8,2022-08-12T18:04:00.128Z,2022-08-12T18:06:00Z,3700112439,233,25,3700112427,56,Back,3700112429,152,,3700112431,265,,3700112425,13,,3700112433,286,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931317,25,4,1,1,39,bk5ltsueqmeng29eovd8m2tml,0,57.2,37.2,2022-08-12T18:04:00.129Z,2022-08-12T18:04:03Z,3700112271,152,,3700112267,13,,3700112269,56,Center,3700112275,285,,3700112273,265,,3700112469,233,26,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931613,27,1,1,2,0,dvmw7d6jb38qvv7e6ziwu0vyr,1,44.5,61.8,2022-08-12T18:04:21.108Z,2022-08-12T18:04:22Z,3700113755,5,,3700113759,56,Back,3700113757,152,,3700113765,212,29.6,3700113761,140,39.6,3700113767,213,4.5,3700113763,141,18.9,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931647,28,1,1,2,2,dvmw7d6jb38qvv7e6ziwu0vyr,1,39.6,18.9,2022-08-12T18:04:22.836Z,2022-08-12T18:04:24Z,3700113903,213,5.8,3700113895,56,Right,3700113897,140,59.4,3700113899,141,2.0,3700113901,212,23.8,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931711,29,1,1,2,4,dvmw7d6jb38qvv7e6ziwu0vyr,0,59.3,1.7,2022-08-12T18:04:24.564Z,2022-08-12T18:04:28Z,3700114177,212,27.7,3700114179,213,0.2,3700114175,141,9.8,3700114171,56,Right,3700114173,140,85.2,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931715,26,49,1,2,8,bk5ltsueqmeng29eovd8m2tml,1,19.6,88.1,2022-08-12T18:04:28.704Z,2022-08-12T18:04:28Z,,,,,,,,,,,,,,,,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931769,27,1,1,2,9,bk5ltsueqmeng29eovd8m2tml,1,19.6,88.1,2022-08-12T18:04:29.232Z,2022-08-12T18:04:32Z,3700114479,140,4.2,3700114477,56,Back,3700114485,213,4.1,3700114481,141,55.0,3700114483,212,27.7,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931799,28,1,1,2,11,bk5ltsueqmeng29eovd8m2tml,0,4,51.4,2022-08-12T18:04:31.904Z,2022-08-12T18:04:34Z,3700114629,213,6.2,3700114627,212,62.9,3700114621,56,Center,3700114619,157,,3700114625,141,46.5,3700114631,1,,3700114623,140,63.8,,,,ckx9rplhgmncmcxs0a1z7n6qd,J. Smits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
