id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist
2442210005,137,1,1,12,24,59t7flioj4w4mpwnrwbm0m8ck,1,86.4,11.8,2022-08-05T18:13:05.804Z,2022-08-05T18:13:40Z,3685628127,141,34.8,3685628125,140,69.1,3685628123,56,Center,3685628129,212,24.0,3685628131,213,2.4,3685628395,210,13,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2442210023,139,13,1,12,25,59t7flioj4w4mpwnrwbm0m8ck,1,69.1,34.8,2022-08-05T18:13:07.244Z,2022-08-05T18:13:40Z,3685628425,215,,3685628415,29,,3685628429,231,49.3,3685628231,56,Center,3685628423,103,38.9,3685628411,25,,3685628427,230,99.0,3685628421,102,63.7,89plvrt8pzppcclh4axvii0ru,A. Plat,3685628417,55,137,3685628283,20,,3685628413,73,3685628227,18,,,,,,,,,,,,,,,,,,,,,
2442210027,83,5,1,12,26,b94pf87be9ojdgnrs5mst80un,1,-1.3,39.2,2022-08-05T18:13:08.157Z,2022-08-05T18:23:17Z,3685628255,56,Back,3685628257,346,,3685628263,233,138,,,,,,,,,,,,,,,,2gfp8pe55n7oa0mcu5ygi54a,W. Essanoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210015,138,5,1,12,26,59t7flioj4w4mpwnrwbm0m8ck,0,101.3,60.8,2022-08-05T18:13:08.157Z,2022-08-05T18:13:09Z,3685628173,346,,3685628273,233,83,3685628171,56,Center,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210391,84,1,1,12,56,b94pf87be9ojdgnrs5mst80un,1,5.3,50.3,2022-08-05T18:13:37.718Z,2022-08-05T18:13:40Z,3685630329,56,Back,3685630333,141,21.4,3685630335,212,21.0,3685630327,124,,3685630341,237,,3685630337,213,5.1,3685630331,140,12.3,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210433,85,1,1,12,58,b94pf87be9ojdgnrs5mst80un,1,14.5,23,2022-08-05T18:13:39.878Z,2022-08-05T18:13:43Z,3685630579,140,5.1,3685630585,213,2.2,3685630583,212,16.9,3685630577,56,Back,3685630581,141,43.1,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210451,86,12,1,13,1,b94pf87be9ojdgnrs5mst80un,1,7.1,50.7,2022-08-05T18:13:43.397Z,2022-08-05T18:13:50Z,3685630959,167,,3685630707,212,36.3,3685630705,141,100.0,3685630703,140,18.6,3685630709,213,1.2,3685630701,56,Back,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210455,87,5,1,13,4,b94pf87be9ojdgnrs5mst80un,0,17.4,101.1,2022-08-05T18:13:45.513Z,2022-08-05T18:13:53Z,3685630729,347,,3685631175,233,140,3685630727,56,Back,,,,,,,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210533,140,5,1,13,4,59t7flioj4w4mpwnrwbm0m8ck,1,82.6,-1.1,2022-08-05T18:13:45.513Z,2022-08-05T18:23:17Z,3685631131,56,Right,3685631133,347,,3685631141,233,87,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210593,141,1,1,13,11,59t7flioj4w4mpwnrwbm0m8ck,1,83.9,0,2022-08-05T18:13:53.004Z,2022-08-05T18:13:57Z,3685631457,140,49.8,3685631455,56,Back,3685631465,1,,3685631459,141,9.7,3685631453,107,,3685631463,213,2.9,3685631461,212,36.6,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210617,142,1,1,13,16,59t7flioj4w4mpwnrwbm0m8ck,1,42.8,10.7,2022-08-05T18:13:57.516Z,2022-08-05T18:13:59Z,3685631583,212,13.1,3685631581,141,7.7,3685631577,56,Right,3685631585,213,6.1,3685631579,140,55.1,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210621,143,1,1,13,18,59t7flioj4w4mpwnrwbm0m8ck,0,55.5,5.6,2022-08-05T18:13:59.708Z,2022-08-05T18:14:03Z,3685631609,213,0,3685631603,140,56.7,3685631845,286,,3685631607,212,1.3,3685631605,141,5.6,3685631841,233,88,3685631601,56,Right,3685631839,236,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210657,88,74,1,13,18,b94pf87be9ojdgnrs5mst80un,1,43.3,97.5,2022-08-05T18:13:59.709Z,2022-08-05T18:23:23Z,3685631811,285,,3685631857,233,143,3685631809,56,Back,,,,,,,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210665,89,5,1,13,20,b94pf87be9ojdgnrs5mst80un,0,41.6,101.1,2022-08-05T18:14:01.957Z,2022-08-05T18:23:18Z,3685631865,347,,3685632379,233,144,3685631863,56,Back,,,,,,,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210749,144,5,1,13,20,59t7flioj4w4mpwnrwbm0m8ck,1,58.4,-1.1,2022-08-05T18:14:01.957Z,2022-08-05T18:17:32Z,3685632311,347,,3685632309,56,Right,3685632331,233,89,,,,,,,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210775,145,1,1,13,30,59t7flioj4w4mpwnrwbm0m8ck,1,57.9,0,2022-08-05T18:14:12.299Z,2022-08-05T18:14:14Z,3685632463,213,2.6,3685632459,141,18.8,3685632453,107,,3685632461,212,26.0,3685632457,140,36.7,3685632465,1,,3685632455,56,Back,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210781,146,1,1,13,32,59t7flioj4w4mpwnrwbm0m8ck,1,36.7,18.8,2022-08-05T18:14:13.932Z,2022-08-05T18:14:14Z,3685632499,141,63.7,3685632501,212,30.5,3685632497,140,37.2,3685632495,56,Back,3685632503,213,1.6,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210805,147,1,1,13,33,59t7flioj4w4mpwnrwbm0m8ck,1,37.2,63.7,2022-08-05T18:14:14.749Z,2022-08-05T18:14:17Z,3685632621,140,35.0,3685632619,56,Back,3685632623,141,45.4,3685632625,212,12.7,3685632627,213,4.5,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210843,148,1,1,13,36,59t7flioj4w4mpwnrwbm0m8ck,1,34.6,43.1,2022-08-05T18:14:17.548Z,2022-08-05T18:14:21Z,3685632845,1,,3685632843,213,6.0,3685632833,155,,3685632839,141,20.0,3685632837,140,78.6,3685632841,212,48.8,3685632835,56,Right,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210865,149,1,1,13,39,59t7flioj4w4mpwnrwbm0m8ck,0,80.2,20.9,2022-08-05T18:14:21.132Z,2022-08-05T18:14:22Z,3685632947,140,86.4,3685632951,212,16.9,3685632945,56,Center,3685632953,213,1.2,3685632949,141,43.8,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210877,90,12,1,13,42,b94pf87be9ojdgnrs5mst80un,1,15,54.9,2022-08-05T18:14:23.653Z,2022-08-05T18:14:25Z,3685633039,141,62.7,3685633073,167,,3685633041,212,17.2,3685633037,140,0.0,3685633043,213,2.8,3685633035,56,Back,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210881,91,6,1,13,42,b94pf87be9ojdgnrs5mst80un,0,6.5,59.4,2022-08-05T18:14:23.740Z,2022-08-05T18:23:16Z,3685633051,73,,3685633133,233,150,3685633049,56,Back,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210885,150,6,1,13,42,59t7flioj4w4mpwnrwbm0m8ck,1,93.5,40.6,2022-08-05T18:14:23.740Z,2022-08-05T18:14:25Z,3685633065,56,Center,3685633095,233,91,3685633067,75,,,,,,,,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211117,151,1,1,14,4,59t7flioj4w4mpwnrwbm0m8ck,1,99.6,0.5,2022-08-05T18:14:45.868Z,2022-08-05T18:23:22Z,3685634269,213,2.8,3685634263,140,78.8,3685634267,212,23.3,3685634265,141,12.6,3685634259,6,,3685634261,56,Right,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211145,152,1,1,14,6,59t7flioj4w4mpwnrwbm0m8ck,0,75,5.8,2022-08-05T18:14:47.500Z,2022-08-05T18:23:20Z,3685634401,140,85.9,3685634403,141,36.8,3685634395,2,,3685634399,56,Center,3685634405,212,24.0,3685634407,213,1.1,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211283,93,12,1,14,8,b94pf87be9ojdgnrs5mst80un,1,12.9,60,2022-08-05T18:14:50.245Z,2022-08-05T18:15:02Z,3685635221,56,Right,3685635229,213,5.7,3685635223,140,57.8,3685635225,141,12.1,3685635227,212,57.3,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211277,153,1,1,14,15,59t7flioj4w4mpwnrwbm0m8ck,0,47.7,93.7,2022-08-05T18:14:56.764Z,2022-08-05T18:15:02Z,3685635197,141,91.4,3685635195,140,92.6,3685635203,1,,3685635199,212,47.2,3685635193,56,Left,3685635201,213,6.3,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211289,94,49,1,14,20,b94pf87be9ojdgnrs5mst80un,1,8.7,12.1,2022-08-05T18:15:02.086Z,2022-08-05T18:15:02Z,,,,,,,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211325,95,1,1,14,22,b94pf87be9ojdgnrs5mst80un,0,5.7,8.6,2022-08-05T18:15:04.390Z,2022-08-05T18:15:06Z,3685635421,155,,3685635431,213,6.2,3685635433,1,,3685635429,212,39.7,3685635423,56,Back,3685635425,140,43.4,3685635427,141,4.6,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211329,154,61,1,14,24,59t7flioj4w4mpwnrwbm0m8ck,1,74.9,84.6,2022-08-05T18:15:06.092Z,2022-08-05T18:15:06Z,3685635441,56,Left,,,,,,,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211341,155,49,1,14,25,59t7flioj4w4mpwnrwbm0m8ck,1,60.6,93.3,2022-08-05T18:15:07.181Z,2022-08-05T18:15:07Z,,,,,,,,,,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211389,156,1,1,14,27,59t7flioj4w4mpwnrwbm0m8ck,1,67.5,96.3,2022-08-05T18:15:08.636Z,2022-08-05T18:15:12Z,3685635739,213,0.0,3685635733,140,83.2,3685635737,212,16.5,3685635735,141,97.1,3685635731,56,Left,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211391,157,1,1,14,30,59t7flioj4w4mpwnrwbm0m8ck,1,83.4,97.1,2022-08-05T18:15:12.091Z,2022-08-05T18:15:13Z,3685635761,140,78.3,3685635759,56,Center,3685635765,212,14.2,3685635767,213,4.3,3685635763,141,77.8,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211397,158,1,1,14,31,59t7flioj4w4mpwnrwbm0m8ck,0,77.3,76.2,2022-08-05T18:15:13.309Z,2022-08-05T18:15:14Z,3685635807,213,5.9,3685635805,212,4.6,3685635797,168,,3685635803,141,74.0,3685635801,140,81.4,3685635799,56,Center,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211409,96,8,1,14,34,b94pf87be9ojdgnrs5mst80un,1,20.8,38.6,2022-08-05T18:15:15.430Z,2022-08-05T18:15:15Z,3685635839,56,Back,,,,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211415,97,49,1,14,35,b94pf87be9ojdgnrs5mst80un,1,6.4,44.2,2022-08-05T18:15:16.405Z,2022-08-05T18:15:16Z,,,,,,,,,,,,,,,,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211447,98,1,1,14,35,b94pf87be9ojdgnrs5mst80un,1,6.3,43.9,2022-08-05T18:15:16.790Z,2022-08-05T18:15:19Z,3685636077,213,0.3,3685636067,157,,3685636075,212,32.8,3685636073,141,59.3,3685636079,1,,3685636069,56,Back,3685636071,140,35.9,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211449,99,61,1,14,37,b94pf87be9ojdgnrs5mst80un,0,36,59.3,2022-08-05T18:15:18.462Z,2022-08-05T18:17:17Z,3685636085,56,Back,,,,,,,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211439,159,49,1,14,37,59t7flioj4w4mpwnrwbm0m8ck,1,68,34.9,2022-08-05T18:15:18.701Z,2022-08-05T18:15:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211461,160,1,1,14,38,59t7flioj4w4mpwnrwbm0m8ck,1,64.7,38,2022-08-05T18:15:19.516Z,2022-08-05T18:15:21Z,3685636163,141,54.6,3685636167,213,2.6,3685636165,212,22.3,3685636159,56,Back,3685636161,140,46.4,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211489,161,1,1,14,41,59t7flioj4w4mpwnrwbm0m8ck,1,46.8,55.8,2022-08-05T18:15:22.780Z,2022-08-05T18:15:25Z,3685636313,56,Back,3685636319,212,15.8,3685636315,140,43.2,3685636321,213,4.5,3685636317,141,33.2,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211519,162,1,1,14,43,59t7flioj4w4mpwnrwbm0m8ck,1,44,34.2,2022-08-05T18:15:25.276Z,2022-08-05T18:15:28Z,3685636479,56,Right,3685636485,141,8.0,3685636487,212,21.6,3685636483,140,55.6,3685636489,213,5.3,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211535,163,1,1,14,47,59t7flioj4w4mpwnrwbm0m8ck,1,55.6,8,2022-08-05T18:15:28.636Z,2022-08-05T18:15:30Z,3685636573,213,1.5,3685636571,212,11.9,3685636569,141,25.5,3685636565,56,Center,3685636567,140,55.9,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211617,164,1,1,14,49,59t7flioj4w4mpwnrwbm0m8ck,1,55.9,25.5,2022-08-05T18:15:30.780Z,2022-08-05T18:15:37Z,3685636997,140,37.9,3685636995,56,Back,3685636999,141,23.0,3685637001,212,19.0,3685637003,213,3.2,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211663,165,1,1,14,56,59t7flioj4w4mpwnrwbm0m8ck,1,32.5,62,2022-08-05T18:15:37.868Z,2022-08-05T18:15:42Z,3685637247,212,14.1,3685637245,141,82.7,3685637249,213,1.5,3685637243,140,33.2,3685637241,56,Back,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211685,166,1,1,15,1,59t7flioj4w4mpwnrwbm0m8ck,1,33.4,89.7,2022-08-05T18:15:42.604Z,2022-08-05T18:15:45Z,3685637359,56,Back,3685637361,140,31.2,3685637363,141,70.4,3685637367,213,4.5,3685637365,212,13.3,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211775,167,1,1,15,3,59t7flioj4w4mpwnrwbm0m8ck,1,31.6,70.4,2022-08-05T18:15:45.100Z,2022-08-05T18:15:52Z,3685637835,213,1.6,3685637827,56,Back,3685637829,140,31.7,3685637831,141,87.4,3685637833,212,11.6,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211821,168,1,1,15,10,59t7flioj4w4mpwnrwbm0m8ck,1,36.3,80.4,2022-08-05T18:15:52.156Z,2022-08-05T18:15:59Z,3685638125,213,4.5,3685638123,212,26.7,3685638119,140,31.6,3685638121,141,41.8,3685638117,56,Back,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211831,169,1,1,15,18,59t7flioj4w4mpwnrwbm0m8ck,1,33.7,56.5,2022-08-05T18:15:59.612Z,2022-08-05T18:16:00Z,3685638179,212,21.5,3685638173,56,Back,3685638175,140,45.0,3685638181,213,1.0,3685638177,141,82.9,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211833,170,1,1,15,19,59t7flioj4w4mpwnrwbm0m8ck,0,45.4,82.9,2022-08-05T18:16:00.827Z,2022-08-05T18:16:01Z,3685638189,56,Left,3685638197,213,0,3685638195,212,15.8,3685638193,141,82.9,3685638191,140,60.4,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211849,100,8,1,15,21,b94pf87be9ojdgnrs5mst80un,1,38.2,23,2022-08-05T18:16:02.406Z,2022-08-05T18:16:02Z,3685638297,56,Back,,,,,,,,,,,,,,,,,,,,,,2gfp8pe55n7oa0mcu5ygi54a,W. Essanoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211859,101,49,1,15,22,b94pf87be9ojdgnrs5mst80un,1,42.2,38.3,2022-08-05T18:16:03.797Z,2022-08-05T18:16:03Z,,,,,,,,,,,,,,,,,,,,,,,,,2gfp8pe55n7oa0mcu5ygi54a,W. Essanoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211913,102,1,1,15,24,b94pf87be9ojdgnrs5mst80un,1,42.4,48.5,2022-08-05T18:16:05.510Z,2022-08-05T18:16:11Z,3685638621,141,74.0,3685638617,56,Center,3685638619,140,59.9,3685638623,212,25.3,3685638625,213,0.8,,,,,,,,,,2gfp8pe55n7oa0mcu5ygi54a,W. Essanoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211927,103,1,1,15,29,b94pf87be9ojdgnrs5mst80un,1,80.2,82.5,2022-08-05T18:16:11.189Z,2022-08-05T18:16:13Z,3685638689,56,Center,3685638691,140,86.1,3685638685,2,,3685638687,155,,3685638695,212,20.7,3685638697,213,5.0,3685638693,141,53.4,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211933,104,61,1,15,31,b94pf87be9ojdgnrs5mst80un,0,86.2,53.4,2022-08-05T18:16:13.109Z,2022-08-05T18:16:13Z,3685638727,56,Center,,,,,,,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442212203,171,12,1,15,33,59t7flioj4w4mpwnrwbm0m8ck,1,8,42.3,2022-08-05T18:16:14.908Z,2022-08-05T18:16:35Z,3685640157,140,31.8,3685640147,56,Back,3685640161,212,29.1,3685640163,213,0.5,3685640159,141,64.3,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442212021,105,1,1,15,35,b94pf87be9ojdgnrs5mst80un,1,67.7,55.7,2022-08-05T18:16:16.581Z,2022-08-05T18:16:20Z,3685639181,141,16.4,3685639189,213,4.7,3685639167,3,,3685639177,140,66.5,3685639173,56,Right,3685639185,212,26.8,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442212063,106,1,1,15,38,b94pf87be9ojdgnrs5mst80un,1,65.9,13.3,2022-08-05T18:16:20.196Z,2022-08-05T18:16:23Z,3685639387,141,28.7,3685639391,213,2.3,3685639385,140,56.2,3685639389,212,14.6,3685639383,56,Center,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442212089,107,1,1,15,41,b94pf87be9ojdgnrs5mst80un,1,55.1,30.5,2022-08-05T18:16:23.157Z,2022-08-05T18:16:25Z,3685639517,141,49.4,3685639521,213,2.2,3685639515,140,46.9,3685639513,56,Back,3685639519,212,15.5,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442212115,108,1,1,15,44,b94pf87be9ojdgnrs5mst80un,1,46.6,53.6,2022-08-05T18:16:25.477Z,2022-08-05T18:16:28Z,3685639653,213,0.7,3685639645,56,Left,3685639651,212,33.7,3685639647,140,71.5,3685639655,1,,3685639649,141,84.9,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442212127,109,1,1,15,47,b94pf87be9ojdgnrs5mst80un,1,70.7,86,2022-08-05T18:16:28.709Z,2022-08-05T18:16:29Z,3685639709,140,64.6,3685639715,213,3.9,3685639713,212,9.0,3685639707,56,Center,3685639711,141,76.8,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442212189,110,1,1,15,48,b94pf87be9ojdgnrs5mst80un,0,64.5,77.6,2022-08-05T18:16:29.685Z,2022-08-05T18:17:14Z,3685640083,56,Left,3685640089,212,32.0,3685640085,140,94.4,3685640091,213,0.2,3685640087,141,86.6,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442212207,172,8,1,15,51,59t7flioj4w4mpwnrwbm0m8ck,1,8.6,14.3,2022-08-05T18:16:32.500Z,2022-08-05T18:17:13Z,3685640171,56,Back,,,,,,,,,,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442212195,111,61,1,15,53,b94pf87be9ojdgnrs5mst80un,1,94.6,87,2022-08-05T18:16:34.421Z,2022-08-05T18:16:34Z,3685640113,56,Left,,,,,,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442212283,112,3,1,15,59,b94pf87be9ojdgnrs5mst80un,1,92.4,89.2,2022-08-05T18:16:40.452Z,2022-08-05T18:16:44Z,3685640571,56,Left,3685640599,233,173,3685640573,286,,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442212255,173,45,1,15,59,59t7flioj4w4mpwnrwbm0m8ck,0,7.6,10.8,2022-08-05T18:16:40.452Z,2022-08-05T18:16:44Z,3685640423,285,,3685640621,233,112,3685640421,56,Back,,,,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442212285,113,61,1,16,2,b94pf87be9ojdgnrs5mst80un,0,99.2,85.8,2022-08-05T18:16:43.509Z,2022-08-05T18:16:43Z,3685640581,56,Left,,,,,,,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442212299,114,43,1,16,3,b94pf87be9ojdgnrs5mst80un,1,0,0,2022-08-05T18:16:45.237Z,2022-08-05T18:17:04Z,3685640659,286,0,3685641615,144,3,3685640657,56,Left,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442212359,116,5,1,16,4,b94pf87be9ojdgnrs5mst80un,0,101.1,77.4,2022-08-05T18:16:46.172Z,2022-08-05T18:23:18Z,3685640979,233,174,3685640957,346,,3685640955,56,Center,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
