id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2503358855,5,5,1,0,13,dnzj0iv5qtaemm9kthh9pos8q,1,42.4,-1.8,2023-02-03T19:03:44.161Z,2023-02-03T19:03:55Z,4009324601,56,Back,4009324603,347,,4009324627,233,7,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358749,7,5,1,0,13,eh54mfvjtrttgsg1wbjnvxcqz,0,57.6,101.8,2023-02-03T19:03:44.161Z,2023-02-03T19:11:13Z,4009324075,347,,4009324073,56,Left,4009324639,233,5,,,,,,,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358929,6,1,1,0,24,dnzj0iv5qtaemm9kthh9pos8q,1,44.4,0,2023-02-03T19:03:54.837Z,2023-02-03T19:03:58Z,4009324981,212,27.1,4009324973,107,,4009324983,213,0.3,4009324977,140,69.4,4009324975,56,Right,4009324985,1,,4009324979,141,7.9,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358931,7,61,1,0,27,dnzj0iv5qtaemm9kthh9pos8q,1,69.4,7.7,2023-02-03T19:03:58.532Z,2023-02-03T19:03:58Z,4009324993,56,Right,,,,,,,,,,,,,,,,,,,,,,6k6qt155b79yf36833pamwbxm,K. Tejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358995,8,1,1,0,28,dnzj0iv5qtaemm9kthh9pos8q,1,62.9,3.6,2023-02-03T19:03:59.565Z,2023-02-03T19:04:06Z,4009325375,56,Right,4009325385,1,,4009325379,141,5.0,4009325381,212,15.7,4009325383,213,0.1,4009325377,140,77.8,4009325373,157,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359007,9,1,1,0,35,dnzj0iv5qtaemm9kthh9pos8q,1,72.6,13.1,2023-02-03T19:04:05.935Z,2023-02-03T19:04:06Z,4009325437,56,Center,4009325441,141,23.7,4009325443,212,7.7,4009325445,213,1.9,4009325439,140,70.1,,,,,,,,,,6k6qt155b79yf36833pamwbxm,K. Tejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359021,10,1,1,0,35,dnzj0iv5qtaemm9kthh9pos8q,0,70.1,23.7,2023-02-03T19:04:06.630Z,2023-02-03T19:04:08Z,4009325593,236,,4009325507,141,23.0,4009325503,56,Center,4009325511,213,6.0,4009325595,233,8,4009325509,212,1.9,4009325599,286,,4009325505,140,71.9,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359035,8,74,1,0,35,eh54mfvjtrttgsg1wbjnvxcqz,1,29.9,68.2,2023-02-03T19:04:06.631Z,2023-02-03T19:11:39Z,4009325573,285,,4009325649,233,10,4009325571,56,Back,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359075,10,61,1,0,39,eh54mfvjtrttgsg1wbjnvxcqz,0,41.7,70.9,2023-02-03T19:04:10.053Z,2023-02-03T20:01:31Z,4009325817,56,Back,,,,,,,,,,,,,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359085,11,1,1,0,39,dnzj0iv5qtaemm9kthh9pos8q,0,53.7,19.4,2023-02-03T19:04:10.432Z,2023-02-03T20:01:32Z,4009528665,140,57.6,4009325869,56,Center,4009528667,141,26.2,4009528669,212,6.2,4009528671,213,0.8,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359053,9,49,1,0,39,eh54mfvjtrttgsg1wbjnvxcqz,1,41.7,70.9,2023-02-03T19:04:10.509Z,2023-02-03T20:01:36Z,,,,,,,,,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359097,11,1,1,0,40,eh54mfvjtrttgsg1wbjnvxcqz,1,35.2,67.6,2023-02-03T19:04:11.045Z,2023-02-03T20:01:30Z,4009325929,141,72.7,4009325927,140,35.2,4009325933,213,1.6,4009325925,56,Back,4009325931,212,3.5,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359137,12,50,1,0,40,eh54mfvjtrttgsg1wbjnvxcqz,1,37.2,86,2023-02-03T19:04:11.639Z,2023-02-03T20:02:56Z,4009530507,286,,4009530557,233,430,4009326113,56,Back,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503398601,430,7,1,0,41,dnzj0iv5qtaemm9kthh9pos8q,0,62.8,14,2023-02-03T19:04:11.640Z,2023-02-03T20:01:44Z,4009532495,233,12,4009532451,285,,4009532447,56,Right,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359123,12,45,1,0,42,dnzj0iv5qtaemm9kthh9pos8q,0,57.5,5.6,2023-02-03T19:04:13.384Z,2023-02-03T20:01:54Z,4009326049,56,Right,4009326295,233,13,4009326051,285,,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359143,13,3,1,0,42,eh54mfvjtrttgsg1wbjnvxcqz,1,42.5,94.4,2023-02-03T19:04:13.384Z,2023-02-03T20:02:52Z,4009326241,233,12,4009326153,286,,4009326151,56,Back,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359151,14,3,1,0,43,eh54mfvjtrttgsg1wbjnvxcqz,0,39.9,89.6,2023-02-03T19:04:13.853Z,2023-02-03T20:02:57Z,4009326195,286,,4009326311,233,13,4009326193,56,Back,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359157,13,7,1,0,43,dnzj0iv5qtaemm9kthh9pos8q,1,60.1,10.4,2023-02-03T19:04:13.854Z,2023-02-03T20:02:56Z,4009326213,285,,4009326211,56,Right,4009326285,233,14,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359177,14,3,1,0,47,dnzj0iv5qtaemm9kthh9pos8q,1,60.6,8.6,2023-02-03T19:04:18.608Z,2023-02-03T20:02:53Z,4009326319,286,,4009326457,233,15,4009326317,56,Right,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359187,15,45,1,0,47,eh54mfvjtrttgsg1wbjnvxcqz,0,39.4,91.4,2023-02-03T19:04:18.608Z,2023-02-03T19:04:20Z,4009326385,56,Back,4009326485,233,14,4009326387,285,,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359193,15,1,1,0,49,dnzj0iv5qtaemm9kthh9pos8q,0,56.8,4.1,2023-02-03T19:04:19.978Z,2023-02-03T20:02:49Z,4009326409,141,10.6,4009326407,140,57.9,4009326413,213,1.3,4009326411,212,4.6,4009326405,56,Right,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359219,16,8,1,0,50,eh54mfvjtrttgsg1wbjnvxcqz,1,35.7,86.8,2023-02-03T19:04:20.942Z,2023-02-03T19:04:21Z,4009326509,56,Back,,,,,,,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359229,17,1,1,0,51,eh54mfvjtrttgsg1wbjnvxcqz,0,41.7,97.5,2023-02-03T19:04:21.949Z,2023-02-03T20:02:40Z,4009326581,140,44.7,4009326583,141,97.5,4009326587,213,0,4009536533,233,16,4009326579,56,Back,4009536531,236,,4009326585,212,3.1,4009536541,286,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359257,16,74,1,0,51,dnzj0iv5qtaemm9kthh9pos8q,1,60.3,3.6,2023-02-03T19:04:21.950Z,2023-02-03T20:02:51Z,4009326765,56,Right,4009536557,233,17,4009536507,285,,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359267,17,5,1,0,54,dnzj0iv5qtaemm9kthh9pos8q,0,61.5,-1.6,2023-02-03T19:04:24.669Z,2023-02-03T19:11:14Z,4009326817,347,,4009326815,56,Right,4009327269,233,18,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359361,18,5,1,0,54,eh54mfvjtrttgsg1wbjnvxcqz,1,38.5,101.6,2023-02-03T19:04:24.669Z,2023-02-03T19:04:33Z,4009327259,233,17,4009327221,56,Back,4009327225,347,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359693,19,1,1,1,29,eh54mfvjtrttgsg1wbjnvxcqz,0,39.9,100,2023-02-03T19:05:00.416Z,2023-02-03T19:05:02Z,4009329007,212,28.9,4009329011,1,,4009329001,140,66.5,4009328997,107,,4009328999,56,Left,4009329005,141,90.8,4009329009,213,6.0,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359857,19,12,1,1,33,dnzj0iv5qtaemm9kthh9pos8q,1,30.1,12.4,2023-02-03T19:05:04.312Z,2023-02-03T19:07:38Z,4009337055,213,5.5,4009337045,167,,4009337051,141,0.0,4009337053,212,12.8,4009337047,56,Back,4009337049,140,38.9,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359843,18,5,1,1,34,dnzj0iv5qtaemm9kthh9pos8q,0,47.6,-2,2023-02-03T19:05:04.798Z,2023-02-03T19:11:14Z,4009329813,56,Back,4009329861,233,20,4009329815,347,,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359845,20,5,1,1,34,eh54mfvjtrttgsg1wbjnvxcqz,1,52.4,102,2023-02-03T19:05:04.798Z,2023-02-03T19:05:16Z,4009329849,233,18,4009329817,56,Left,4009329819,347,,,,,,,,,,,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359861,21,1,1,1,45,eh54mfvjtrttgsg1wbjnvxcqz,1,53.4,100,2023-02-03T19:05:15.758Z,2023-02-03T19:05:16Z,4009329901,212,11.0,4009329899,141,91.8,4009329903,213,5.6,4009329897,140,61.7,4009329893,107,,4009329895,56,Left,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359869,22,1,1,1,45,eh54mfvjtrttgsg1wbjnvxcqz,1,61.7,91.8,2023-02-03T19:05:16.623Z,2023-02-03T19:05:18Z,4009329955,213,2.3,4009329947,56,Left,4009329949,140,60.8,4009329951,141,93.3,4009329953,212,1.4,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359875,23,1,1,1,47,eh54mfvjtrttgsg1wbjnvxcqz,1,60.8,93.3,2023-02-03T19:05:18.319Z,2023-02-03T19:05:29Z,4009329993,212,13.7,4009329987,56,Left,4009329995,213,5.8,4009329991,141,83.5,4009329989,140,72.2,,,,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359905,24,1,1,1,49,eh54mfvjtrttgsg1wbjnvxcqz,0,65.5,84.1,2023-02-03T19:05:20.127Z,2023-02-03T20:03:06Z,4009330171,212,6.6,4009330169,141,92.0,4009330173,213,2.2,4009330167,140,61.8,4009330165,56,Left,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359893,20,49,1,1,50,dnzj0iv5qtaemm9kthh9pos8q,1,41.4,10.9,2023-02-03T19:05:21.115Z,2023-02-03T19:05:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359899,21,50,1,1,51,dnzj0iv5qtaemm9kthh9pos8q,1,39,8.3,2023-02-03T19:05:22.285Z,2023-02-03T19:05:26Z,4009330469,233,25,4009330145,56,Back,4009330147,286,,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359941,25,7,1,1,51,eh54mfvjtrttgsg1wbjnvxcqz,1,61,91.7,2023-02-03T19:05:22.286Z,2023-02-03T19:05:26Z,4009330371,285,,4009330457,233,21,4009330369,56,Left,4009330367,167,,,,,,,,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360095,22,5,1,1,52,dnzj0iv5qtaemm9kthh9pos8q,1,41.1,-1.7,2023-02-03T19:05:23.165Z,2023-02-03T19:05:35Z,4009331125,233,26,4009331111,347,,4009331109,56,Back,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359953,26,5,1,1,52,eh54mfvjtrttgsg1wbjnvxcqz,0,58.9,101.7,2023-02-03T19:05:23.165Z,2023-02-03T19:11:14Z,4009330437,56,Left,4009331179,233,22,4009330439,347,,,,,,,,,,,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360119,23,1,1,2,4,dnzj0iv5qtaemm9kthh9pos8q,0,42.6,0,2023-02-03T19:05:34.859Z,2023-02-03T20:03:16Z,4009331211,107,,4009331221,212,27.0,4009331223,213,0.5,4009331217,140,64.7,4009331219,141,18.4,4009331215,56,Right,4009538933,1,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360145,27,44,1,2,6,eh54mfvjtrttgsg1wbjnvxcqz,1,32.4,81.8,2023-02-03T19:05:36.896Z,2023-02-03T19:05:37Z,4009331355,233,24,4009331339,285,,4009331337,56,Back,,,,,,,,,,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360137,24,44,1,2,6,dnzj0iv5qtaemm9kthh9pos8q,0,67.6,18.2,2023-02-03T19:05:36.897Z,2023-02-03T19:05:38Z,4009331313,286,,4009331311,56,Right,4009331381,233,27,,,,,,,,,,,,,,,,6k6qt155b79yf36833pamwbxm,K. Tejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360159,28,1,1,2,6,eh54mfvjtrttgsg1wbjnvxcqz,1,32.2,79.4,2023-02-03T19:05:37.231Z,2023-02-03T19:05:38Z,4009331435,56,Left,4009331437,140,60.8,4009331433,3,,4009331441,212,30.0,4009331439,141,79.9,4009331443,213,0.0,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360175,29,1,1,2,7,eh54mfvjtrttgsg1wbjnvxcqz,0,60.8,79.9,2023-02-03T19:05:38.495Z,2023-02-03T19:05:39Z,4009331541,213,5.3,4009331539,212,16.6,4009331537,141,59.1,4009331533,56,Center,4009331535,140,69.0,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360189,25,1,1,2,8,dnzj0iv5qtaemm9kthh9pos8q,1,33.1,27.9,2023-02-03T19:05:38.966Z,2023-02-03T19:05:40Z,4009331625,1,,4009331615,56,Center,4009331619,141,57.1,4009331621,212,29.5,4009331623,213,0.7,4009331613,157,,4009331617,140,53.9,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360243,26,1,1,2,9,dnzj0iv5qtaemm9kthh9pos8q,1,53.9,57.1,2023-02-03T19:05:40.499Z,2023-02-03T19:05:46Z,4009331889,140,69.6,4009331885,3,,4009331895,213,0.3,4009331893,212,17.4,4009331891,141,65.1,4009331887,56,Center,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360315,27,1,1,2,15,dnzj0iv5qtaemm9kthh9pos8q,1,65.6,88.9,2023-02-03T19:05:46.242Z,2023-02-03T19:05:53Z,4009332299,140,69.4,4009332305,213,0.7,4009332297,56,Left,4009332303,212,5.4,4009332301,141,94.2,,,,,,,,,,6k6qt155b79yf36833pamwbxm,K. Tejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360333,28,1,1,2,22,dnzj0iv5qtaemm9kthh9pos8q,1,79.4,86.7,2023-02-03T19:05:53.210Z,2023-02-03T19:05:55Z,4009332389,140,88.0,4009332397,213,0.5,4009332391,141,93.8,4009332395,212,10.2,4009332387,56,Left,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360397,29,1,1,2,24,dnzj0iv5qtaemm9kthh9pos8q,1,95.4,84.5,2023-02-03T19:05:55.114Z,2023-02-03T19:06:00Z,4009332749,56,Center,4009332753,141,46.9,4009332757,213,4.5,4009332751,140,90.1,4009332745,2,,4009332747,155,,4009332755,212,26.2,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503360399,30,61,1,2,29,dnzj0iv5qtaemm9kthh9pos8q,0,89.9,47.6,2023-02-03T19:06:00.418Z,2023-02-03T19:06:00Z,4009332769,56,Center,,,,,,,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
