id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2444930021,7,1,1,0,52,1wyg1tunyt7go9tnjea1hjqxb,0,31.8,23.1,2022-08-12T18:02:21.328Z,2022-08-12T18:32:32Z,3700105473,212,25.0,3700105475,213,0.4,3700105471,141,38.4,3700105467,56,Center,3700105469,140,53.4,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930087,5,1,1,0,57,b94pf87be9ojdgnrs5mst80un,1,33.8,34,2022-08-12T18:02:26.191Z,2022-08-12T18:02:28Z,3700105785,140,14.8,3700105789,212,23.7,3700105783,56,Back,3700105791,213,2.6,3700105787,141,52.8,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930137,6,1,1,0,58,b94pf87be9ojdgnrs5mst80un,1,14.8,52.8,2022-08-12T18:02:27.679Z,2022-08-12T18:02:30Z,3700106011,213,1.1,3700106005,140,22.7,3700106009,212,17.6,3700106003,56,Back,3700106007,141,75.6,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930185,7,1,1,1,1,b94pf87be9ojdgnrs5mst80un,1,27.9,85.4,2022-08-12T18:02:30.302Z,2022-08-12T18:02:33Z,3700106295,213,0.6,3700106287,56,Back,3700106291,141,97.1,3700106293,212,13.4,3700106289,140,38.2,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930205,8,1,1,1,4,b94pf87be9ojdgnrs5mst80un,1,36.8,97.8,2022-08-12T18:02:33.165Z,2022-08-12T18:02:34Z,3700106415,213,4.3,3700106411,141,82.6,3700106413,212,11.5,3700106409,140,31.9,3700106407,56,Back,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930255,9,1,1,1,5,b94pf87be9ojdgnrs5mst80un,1,31.9,82.7,2022-08-12T18:02:34.092Z,2022-08-12T18:02:37Z,3700106623,141,97.4,3700106625,212,12.3,3700106621,140,25.1,3700106619,56,Back,3700106627,213,2.2,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930197,8,43,1,1,5,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2022-08-12T18:02:34.304Z,2022-08-12T18:02:37Z,3700106657,144,8,3700106371,56,Right,,,,,,,,,,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930277,10,1,1,1,7,b94pf87be9ojdgnrs5mst80un,0,25.1,97.4,2022-08-12T18:02:36.428Z,2022-08-12T18:02:39Z,3700106743,141,79.0,3700106741,140,69.4,3700106747,212,48.2,3700106749,213,6.0,3700106739,56,Left,3700106751,1,,3700106737,155,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930301,9,1,1,1,10,1wyg1tunyt7go9tnjea1hjqxb,0,36.7,29.1,2022-08-12T18:02:39.376Z,2022-08-12T18:02:41Z,3700106877,140,58.3,3700106873,3,,3700106881,212,23.8,3700106883,213,0.3,3700106875,56,Center,3700106879,141,39.5,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930339,11,1,1,1,12,b94pf87be9ojdgnrs5mst80un,1,40.5,63.1,2022-08-12T18:02:41.705Z,2022-08-12T18:02:44Z,3700107101,213,0.2,3700107093,56,Center,3700107097,141,68.2,3700107099,212,19.8,3700107095,140,59.1,,,,,,,,,,1xblfsj8ec5jp17vnhibrk2jt,G. Bosiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930391,12,1,1,1,14,b94pf87be9ojdgnrs5mst80un,1,59.1,68.2,2022-08-12T18:02:43.737Z,2022-08-12T18:03:05Z,3700107407,140,58.3,3700107403,196,,3700107409,141,6.2,3700107405,56,Right,3700107413,213,4.7,3700107411,212,42.2,3700107415,1,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930425,13,1,1,1,19,b94pf87be9ojdgnrs5mst80un,1,55.8,11.7,2022-08-12T18:02:48.567Z,2022-08-12T18:02:52Z,3700107605,213,2.6,3700107601,141,28.6,3700107597,56,Back,3700107599,140,39.3,3700107603,212,20.8,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930457,14,1,1,1,24,b94pf87be9ojdgnrs5mst80un,1,39.7,29.8,2022-08-12T18:02:53.141Z,2022-08-12T18:02:54Z,3700107771,212,23.8,3700107773,213,1.7,3700107765,56,Back,3700107769,141,64.3,3700107767,140,35.7,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930477,15,1,1,1,25,b94pf87be9ojdgnrs5mst80un,0,35.7,64.3,2022-08-12T18:02:54.213Z,2022-08-12T18:02:56Z,3700107861,56,Left,3700107867,140,54.2,3700107871,141,100.0,3700107875,212,31.8,3700107879,213,0.9,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930525,10,5,1,1,26,1wyg1tunyt7go9tnjea1hjqxb,1,44,-1.6,2022-08-12T18:02:55.405Z,2022-08-12T18:59:15Z,3700108143,347,,3700108185,233,16,3700108141,56,Back,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930483,16,5,1,1,26,b94pf87be9ojdgnrs5mst80un,0,56,101.6,2022-08-12T18:02:55.405Z,2022-08-12T18:03:00Z,3700107895,56,Left,3700107897,347,,3700108193,233,10,,,,,,,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930583,11,1,1,1,31,1wyg1tunyt7go9tnjea1hjqxb,1,41.3,0,2022-08-12T18:02:59.970Z,2022-08-12T18:03:04Z,3700108405,212,19.1,3700108401,140,24.2,3700108403,141,7.6,3700108409,213,2.8,3700108397,107,,3700108399,56,Back,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930695,12,1,1,1,35,1wyg1tunyt7go9tnjea1hjqxb,1,24.8,19.1,2022-08-12T18:03:04.048Z,2022-08-12T18:03:12Z,3700109039,213,1.7,3700109035,212,25.5,3700109031,141,56.4,3700109025,140,22.8,3700109021,56,Back,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930767,13,1,1,1,43,1wyg1tunyt7go9tnjea1hjqxb,1,25.9,59,2022-08-12T18:03:12.080Z,2022-08-12T18:03:17Z,3700109401,141,2.0,3700109405,213,4.1,3700109403,212,45.9,3700109397,56,Back,3700109399,140,2.4,3700109407,1,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930787,14,1,1,1,48,1wyg1tunyt7go9tnjea1hjqxb,0,2.4,1.4,2022-08-12T18:03:17.296Z,2022-08-12T18:03:19Z,3700109515,157,,3700109527,1,,3700109629,236,,3700109517,56,Back,3700109631,233,17,3700109519,140,5.0,3700109635,286,,3700109523,212,2.7,9lixevzo8exxiia17altfw8ic,W. Goes,3700109525,213,0.1,3700109521,141,1.7,,,,,,,,,,,,,,,,,,,,,,,
2444930805,17,74,1,1,48,b94pf87be9ojdgnrs5mst80un,1,94.6,97.4,2022-08-12T18:03:17.297Z,2022-08-12T18:57:03Z,3700109657,233,14,3700109611,285,,3700109609,56,Left,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931039,15,5,1,1,49,1wyg1tunyt7go9tnjea1hjqxb,1,17.8,-1.2,2022-08-12T18:03:18.799Z,2022-08-12T18:03:37Z,3700110803,56,Back,3700110805,347,,3700110815,233,18,,,,,,,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444930833,18,5,1,1,49,b94pf87be9ojdgnrs5mst80un,0,82.2,101.2,2022-08-12T18:03:18.799Z,2022-08-12T18:59:15Z,3700109743,347,,3700110827,233,15,3700109741,56,Left,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931051,16,1,1,2,8,1wyg1tunyt7go9tnjea1hjqxb,1,12.3,0,2022-08-12T18:03:37.567Z,2022-08-12T18:03:39Z,3700110879,213,2.3,3700110877,212,5.9,3700110869,107,,3700110875,141,4.6,3700110871,56,Back,3700110873,140,8.6,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931093,17,1,1,2,10,1wyg1tunyt7go9tnjea1hjqxb,0,8.6,4.6,2022-08-12T18:03:39.009Z,2022-08-12T18:03:42Z,3700111133,1,,3700111131,213,0.2,3700111127,141,11.6,3700111123,56,Back,3700111121,157,,3700111125,140,36.9,3700111129,212,30.1,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931129,19,1,1,2,14,b94pf87be9ojdgnrs5mst80un,1,67.8,82.4,2022-08-12T18:03:43.112Z,2022-08-12T18:03:46Z,3700111333,140,84.1,3700111335,141,88.0,3700111331,56,Left,3700111337,212,17.5,3700111339,213,0.2,3700111329,3,,,,,,,,1xblfsj8ec5jp17vnhibrk2jt,G. Bosiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931135,20,43,1,2,16,b94pf87be9ojdgnrs5mst80un,1,0,0,2022-08-12T18:03:45.928Z,2022-08-12T18:03:55Z,3700111875,144,50,3700111365,286,0,3700111363,56,Left,,,,,,,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931139,21,49,1,2,17,b94pf87be9ojdgnrs5mst80un,1,84,88.1,2022-08-12T18:03:46.680Z,2022-08-12T18:03:46Z,,,,,,,,,,,,,,,,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931187,22,1,1,2,18,b94pf87be9ojdgnrs5mst80un,1,79.9,75.6,2022-08-12T18:03:47.399Z,2022-08-12T18:03:51Z,3700111611,213,4.5,3700111605,140,76.8,3700111609,212,13.3,3700111607,141,56.7,3700111603,56,Center,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931189,23,50,1,2,22,b94pf87be9ojdgnrs5mst80un,1,75.2,59.4,2022-08-12T18:03:51.583Z,2022-08-12T18:26:20Z,3700111615,56,Center,3700111617,286,,3700111701,233,18,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931193,18,7,1,2,22,1wyg1tunyt7go9tnjea1hjqxb,1,24.8,40.6,2022-08-12T18:03:51.584Z,2022-08-12T18:03:52Z,3700111647,56,Back,3700111691,233,23,3700111649,285,,,,,,,,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931197,19,49,1,2,23,1wyg1tunyt7go9tnjea1hjqxb,1,25.5,40.1,2022-08-12T18:03:51.999Z,2022-08-12T18:03:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931205,20,1,1,2,23,1wyg1tunyt7go9tnjea1hjqxb,1,25.5,40.1,2022-08-12T18:03:52.021Z,2022-08-12T18:03:53Z,3700111713,212,3.5,3700111715,213,3.4,3700111711,141,38.9,3700111707,56,Back,3700111709,140,22.3,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931213,21,1,1,2,23,1wyg1tunyt7go9tnjea1hjqxb,1,22.3,38.9,2022-08-12T18:03:52.672Z,2022-08-12T18:03:53Z,3700111751,141,40.9,3700111755,213,0.2,3700111753,212,7.0,3700111747,56,Back,3700111749,140,28.8,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931243,22,1,1,2,24,1wyg1tunyt7go9tnjea1hjqxb,1,29.1,40.6,2022-08-12T18:03:53.456Z,2022-08-12T18:03:55Z,3700111881,141,47.0,3700111885,213,0.2,3700111877,56,Back,3700111879,140,46.9,3700111883,212,19.2,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931285,23,1,1,2,26,1wyg1tunyt7go9tnjea1hjqxb,1,53.9,47.9,2022-08-12T18:03:55.856Z,2022-08-12T18:03:58Z,3700112123,212,21.4,3700112121,141,68.4,3700112125,213,0.7,3700112117,56,Center,3700112119,140,69.4,,,,,,,,,,8o2iv0qhfft5pgzm75ckuo0es,D. Reverson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931339,24,1,1,2,29,1wyg1tunyt7go9tnjea1hjqxb,0,71.6,69.7,2022-08-12T18:03:58.640Z,2022-08-12T18:04:02Z,3700112401,1,,3700112399,213,5.4,3700112395,141,24.1,3700112391,56,Center,3700112393,140,96.1,3700112397,212,40.3,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931359,24,12,1,2,34,b94pf87be9ojdgnrs5mst80un,1,1.8,73.8,2022-08-12T18:04:03.105Z,2022-08-12T18:04:04Z,3700112509,56,Back,3700112517,213,0.7,3700112597,167,,3700112511,140,21.7,3700112515,212,28.2,3700112513,141,100.0,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931369,25,5,1,2,34,b94pf87be9ojdgnrs5mst80un,0,22.4,101.6,2022-08-12T18:04:03.891Z,2022-08-12T18:04:12Z,3700113057,233,25,3700112571,56,Back,3700112573,347,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931475,25,5,1,2,34,1wyg1tunyt7go9tnjea1hjqxb,1,77.6,-1.6,2022-08-12T18:04:03.891Z,2022-08-12T18:59:15Z,3700113053,233,25,3700113039,56,Right,3700113041,347,,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931511,26,1,1,2,43,1wyg1tunyt7go9tnjea1hjqxb,1,74.8,0,2022-08-12T18:04:12.095Z,2022-08-12T18:04:16Z,3700113241,107,,3700113245,140,60.0,3700113249,212,16.1,3700113247,141,4.0,3700113243,56,Right,3700113251,213,2.9,3700113317,189,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931551,27,1,1,2,47,1wyg1tunyt7go9tnjea1hjqxb,1,58.1,9.5,2022-08-12T18:04:16.912Z,2022-08-12T18:04:18Z,3700113469,140,46.0,3700113467,56,Back,3700113471,141,59.4,3700113473,212,36.2,3700113479,1,,3700113477,213,1.9,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931573,28,1,1,2,49,1wyg1tunyt7go9tnjea1hjqxb,1,46,61.7,2022-08-12T18:04:18.240Z,2022-08-12T18:04:20Z,3700113587,141,38.6,3700113591,213,4.7,3700113583,56,Back,3700113589,212,15.7,3700113585,140,46.4,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931607,29,1,1,2,51,1wyg1tunyt7go9tnjea1hjqxb,1,47.4,40,2022-08-12T18:04:19.952Z,2022-08-12T18:04:22Z,3700113731,140,47.5,3700113735,212,19.6,3700113733,141,68.8,3700113737,213,1.6,3700113729,56,Back,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931669,30,1,1,2,53,1wyg1tunyt7go9tnjea1hjqxb,1,52.6,71.4,2022-08-12T18:04:22.335Z,2022-08-12T18:04:25Z,3700114003,140,68.0,3700114007,212,22.8,3700114005,141,95.0,3700114009,213,0.8,3700114001,56,Left,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931713,31,1,1,2,56,1wyg1tunyt7go9tnjea1hjqxb,0,70.1,95,2022-08-12T18:04:25.536Z,2022-08-12T18:04:28Z,3700114189,213,5.1,3700114185,141,67.0,3700114181,56,Center,3700114183,140,77.6,3700114187,212,20.6,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931727,26,8,1,3,0,b94pf87be9ojdgnrs5mst80un,1,22.2,37,2022-08-12T18:04:29.063Z,2022-08-12T18:04:29Z,3700114259,56,Back,,,,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931741,32,61,1,3,1,1wyg1tunyt7go9tnjea1hjqxb,1,77.4,66.7,2022-08-12T18:04:30.093Z,2022-08-12T18:05:11Z,3700114329,56,Center,,,,,,,,,,,,,,,,,,,,,,8o2iv0qhfft5pgzm75ckuo0es,D. Reverson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444931813,33,1,1,3,3,1wyg1tunyt7go9tnjea1hjqxb,1,70.9,55.4,2022-08-12T18:04:32.816Z,2022-08-12T18:04:35Z,3700114711,213,0.7,3700114709,212,28.9,3700114705,140,91.2,3700114703,56,Left,3700114707,141,84.1,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
