id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/10/value,qualifier/12/value,qualifier/13/value,keyPass,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value
2455650019,1,34,16,0,0,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2022-09-04T09:33:19.220Z,2022-09-04T10:16:55Z,3757155081,197,4032,3757083011,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3757083007,59,"12, 32, 21, 8, 3, 4, 7, 11, 16, 10, 9, 1, 2, 5, 14, 15, 17, 23, 24, 22, 28, 30, 31",3757083015,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3757083013,194,7d9x6ojih9obktxl3fnrjskk4,3757083005,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3757083003,30,"rgspixypiwxuenf1yaukrrop, bk7742h8fac9g6e6wh7nnugkq, eke044f5xni8gdztggk6x4a1h, epkss1rj7z6duqd3axbcm8l0q, 90rgtmdx8g43vz2pvp0hxotwq, 7d9x6ojih9obktxl3fnrjskk4, 2kdavfzjymb8uhgjj3c97e2uh, 6clycir6laxvycsr4yjh9iwa1, 2gwigr63tgo2jw460msz2qgwk, 2072f0p9ful9u577gdvo89yw9, 3usiruyhxf6p9lkiz5qeytze2, eog43l8hrs7pbza9bmwu0p2sq, axbyqn4r430cilb6lbnzpbuvo, gmu8p51rp6bjzs0bss5jupzo, avv12sgcucblnbfb790xovf8, er8v2eo4vlak5ftjetqhinfv8, e4k6t8tld877pq2s0e1vo5p4a, d2cynimupgko6ekp78iv3kxlg, 1b409f4dv852le376vbcjdmhg, 1dljhkcvmodqq9u1w8iv145m2, 966zp0zv6513cnn3q2t6xvtyi, 50ecz4x9j0zfudh34l7f2ecr8, 88m6s6m8ep0p3fropim4ttcoa",3757083009,130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455650763,1,34,16,0,0,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2022-09-04T09:35:15.620Z,2022-09-04T10:25:11Z,3757086177,130,8,3757086183,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3757086175,59,"21, 44, 5, 11, 13, 4, 27, 6, 9, 10, 7, 14, 29, 1, 3, 8, 15, 17, 20, 23, 26, 31, 37",3757086173,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3757155137,197,536,3757086179,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3757086181,194,8r6dkzf3yjnvlz4go6xct0kid,3757086171,30,"1ljgis575ujto4361ed15w0r9, dsi2wezhn07auutl4wzckh6uh, ma3my4q4wln06xyl1z3v9fmy, btm3mtkmwofz1dgcdsew1kmp5, 8r6dkzf3yjnvlz4go6xct0kid, 8tepha2kd43sp9jtafxuf209h, 2wuprdfbbn9mo0paqr5tm7bop, 49xsd6e4oyjrhtwsdbdm4rj84, c9shc6t28oroqthopifjvg9ux, 7to5mb4x91kjhbd9tb0nqz74l, bzsoq42nf6sgdh9oe64n7rnfu, 7797kpi7lkhc9dasfxuv9h7f9, bgzkdepav40x6focwuaf9qxre, cul6phe87idi5dn1hsfywxhwp, 7f7zwd6c14rr59u9al3naenkl, 4qj88r9cjfbu05ly92vfhpi39, 3apsq2r6q8lzdat7sy5h6tmqy, 49vbyk5qvhihphrqfnmmz8woa, c9pmoa9m23jh5emy6w4olm3xm, 1s50ua48peo4wd0o7unmps06h, 3epda2hg43s8uxvf9xno74d4a, 2ngb4008t58dvor5qnh1nj6ga, 42qmjog7864ektqoizjkbdwtm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455664221,2,32,1,0,0,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2022-09-04T10:20:49.637Z,2022-09-04T10:21:20Z,3757165185,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455664219,2,32,1,0,0,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2022-09-04T10:20:49.637Z,2022-09-04T10:21:21Z,3757165179,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455664525,3,1,1,0,1,7rmv5ns2rj7bn4otpkur0mx0x,1,50.2,50,2022-09-04T10:20:50.933Z,2022-09-04T10:21:44Z,3757167037,56,Back,3757167047,279,S,3757167039,140,30.7,3757167041,141,51.8,3757167045,213,3.1,3757167043,212,20.5,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455664689,3,68,1,0,56,bqm1bnp1bh2apyudlz1o1whr3,0,0,0,2022-09-04T10:21:46.440Z,2022-09-04T10:21:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455664703,4,68,1,0,58,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2022-09-04T10:21:48.327Z,2022-09-04T11:11:19Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455664737,5,1,1,0,59,7rmv5ns2rj7bn4otpkur0mx0x,0,46.6,51.3,2022-09-04T10:21:49.558Z,2022-09-04T10:21:50Z,3757168233,140,79.2,3757168235,141,87.8,3757168231,56,Left,3757168241,1,,3757168239,213,0.6,3757168229,155,,3757168237,212,42.3,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455664759,4,12,1,1,1,bqm1bnp1bh2apyudlz1o1whr3,1,16.4,9.7,2022-09-04T10:21:50.709Z,2022-09-04T10:21:53Z,3757168341,213,6.0,3757168349,15,,3757168339,212,29.7,3757168333,56,Back,3757168335,140,43.8,3757168337,141,0.0,3757168413,167,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455664771,5,5,1,1,3,bqm1bnp1bh2apyudlz1o1whr3,0,39.8,-1,2022-09-04T10:21:53.049Z,2022-09-04T10:21:56Z,3757168507,233,6,3757168393,56,Back,3757168395,347,,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
