id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2486784243,5,1,1,0,15,dac758ef858jbq7pcb3gfwite,1,28,0,2022-11-19T17:46:54.970Z,2022-11-19T17:46:57Z,3921889405,140,21.2,3921889403,56,Back,3921889409,212,16.1,3921889407,141,20.0,3921889411,213,2.0,3921889401,107,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784271,6,1,1,0,17,dac758ef858jbq7pcb3gfwite,1,22.4,28.3,2022-11-19T17:46:57.065Z,2022-11-19T17:46:59Z,3921889473,212,20.5,3921889475,213,1.6,3921889467,56,Back,3921889469,140,22.1,3921889471,141,58.4,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784289,7,1,1,0,20,dac758ef858jbq7pcb3gfwite,1,27.1,55.2,2022-11-19T17:46:59.483Z,2022-11-19T17:47:04Z,3921889575,56,Back,3921889581,212,20.3,3921889577,140,27.7,3921889579,141,25.3,3921889583,213,4.7,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784313,8,1,1,0,24,dac758ef858jbq7pcb3gfwite,1,32.8,27.4,2022-11-19T17:47:04.154Z,2022-11-19T17:47:07Z,3921889667,213,1.6,3921889659,56,Back,3921889661,140,32.0,3921889665,212,24.7,3921889663,141,63.7,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784341,9,1,1,0,27,dac758ef858jbq7pcb3gfwite,1,33.2,68.1,2022-11-19T17:47:06.874Z,2022-11-19T17:47:11Z,3921889789,140,32.8,3921889795,213,4.7,3921889791,141,32.8,3921889793,212,24.0,3921889787,56,Back,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784345,10,1,1,0,31,dac758ef858jbq7pcb3gfwite,1,38.8,26.2,2022-11-19T17:47:11.242Z,2022-11-19T17:47:12Z,3921889811,56,Right,3921889815,141,4.3,3921889813,140,56.7,3921889817,212,24.0,3921889819,213,5.6,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784357,11,1,1,0,32,dac758ef858jbq7pcb3gfwite,1,56.7,4.3,2022-11-19T17:47:12.234Z,2022-11-19T17:47:15Z,3921889895,141,6.2,3921889891,56,Right,3921889893,140,67.6,3921889899,213,0.1,3921889897,212,11.5,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784361,12,1,1,0,36,dac758ef858jbq7pcb3gfwite,0,71.3,5.5,2022-11-19T17:47:15.499Z,2022-11-19T17:47:17Z,3921889907,140,100.0,3921889909,141,8.3,3921889905,56,Right,3921889913,213,0.1,3921889911,212,31.5,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784367,7,5,1,0,37,dnzj0iv5qtaemm9kthh9pos8q,1,-0.9,88.2,2022-11-19T17:47:16.909Z,2022-11-19T18:12:28Z,3921889923,233,13,3921889921,346,,3921889919,56,Back,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784363,13,5,1,0,37,dac758ef858jbq7pcb3gfwite,0,100.9,11.8,2022-11-19T17:47:16.909Z,2022-11-19T17:47:17Z,3921889927,233,7,3921889917,346,,3921889915,56,Right,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784483,8,1,1,0,54,dnzj0iv5qtaemm9kthh9pos8q,1,4.6,55.1,2022-11-19T17:47:33.341Z,2022-11-19T17:47:39Z,3921890275,212,72.1,3921890273,141,78.2,3921890271,140,71.6,3921890269,56,Center,3921890283,74,,3921890279,1,,3921890267,124,,3921890277,213,0.2,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784493,9,1,1,0,59,dnzj0iv5qtaemm9kthh9pos8q,1,73.7,82.1,2022-11-19T17:47:39.213Z,2022-11-19T17:48:54Z,3921892021,156,,3921890339,213,2.3,3921890337,212,11.0,3921890333,140,66.5,3921890335,141,93.8,3921890331,56,Left,,,,,,,b950jt347chmq9whlkgl6fxpm,K. Leidsman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784495,10,1,1,1,2,dnzj0iv5qtaemm9kthh9pos8q,0,66.6,93.8,2022-11-19T17:47:41.485Z,2022-11-19T17:47:43Z,3921890343,56,Left,3921890345,140,67.9,3921890347,141,93.6,3921890351,213,6.2,3921890349,212,1.4,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784497,14,61,1,1,3,dac758ef858jbq7pcb3gfwite,1,39.4,3.8,2022-11-19T17:47:42.361Z,2022-11-19T18:35:25Z,3921890353,56,Back,,,,,,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784505,11,50,1,1,4,dnzj0iv5qtaemm9kthh9pos8q,1,67,98.2,2022-11-19T17:47:43.832Z,2022-11-19T17:47:51Z,3921890525,286,,3921890543,233,15,3921890395,56,Left,,,,,,,,,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784501,15,7,1,1,4,dac758ef858jbq7pcb3gfwite,0,33,1.8,2022-11-19T17:47:43.833Z,2022-11-19T18:35:24Z,3921890375,56,Back,3921890377,285,,3921890539,233,11,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784545,13,61,1,1,5,dnzj0iv5qtaemm9kthh9pos8q,1,66,91.1,2022-11-19T17:47:45.109Z,2022-11-19T17:47:53Z,3921890547,56,Left,,,,,,,,,,,,,,,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784507,12,5,1,1,6,dnzj0iv5qtaemm9kthh9pos8q,0,65.4,101.8,2022-11-19T17:47:45.433Z,2022-11-19T18:12:28Z,3921890397,56,Left,3921890399,347,,3921890515,233,16,,,,,,,,,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784535,16,5,1,1,6,dac758ef858jbq7pcb3gfwite,1,34.6,-1.8,2022-11-19T17:47:45.433Z,2022-11-19T17:47:49Z,3921890497,233,12,3921890493,347,,3921890491,56,Back,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784563,17,1,1,1,9,dac758ef858jbq7pcb3gfwite,1,30.8,0,2022-11-19T17:47:49.163Z,2022-11-19T17:47:56Z,3921890615,141,17.3,3921890613,140,21.8,3921890611,56,Back,3921890617,212,16.1,3921890609,107,,3921890619,213,2.2,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784577,18,1,1,1,17,dac758ef858jbq7pcb3gfwite,1,31.7,35.2,2022-11-19T17:47:56.297Z,2022-11-19T17:48:00Z,3921890721,1,,3921890715,141,4.4,3921890713,140,55.0,3921890719,213,5.6,3921890717,212,32.2,3921890711,56,Right,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784595,19,1,1,1,20,dac758ef858jbq7pcb3gfwite,1,59.3,1.6,2022-11-19T17:48:00.185Z,2022-11-19T17:48:04Z,3921890783,56,Right,3921890785,140,54.6,3921890789,212,11.6,3921890787,141,17.0,3921890791,213,2.0,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784623,20,1,1,1,25,dac758ef858jbq7pcb3gfwite,1,52.6,34.3,2022-11-19T17:48:04.489Z,2022-11-19T18:37:06Z,3921890835,212,21.9,3921890831,140,38.1,3921890833,141,57.5,3921890829,56,Back,3921890837,213,2.3,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784641,21,1,1,1,27,dac758ef858jbq7pcb3gfwite,1,41.1,59.1,2022-11-19T17:48:07.033Z,2022-11-19T17:48:10Z,3921890927,213,1.0,3921890919,56,Left,3921890923,141,89.9,3921890925,212,25.3,3921890921,140,54.7,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784649,22,1,1,1,30,dac758ef858jbq7pcb3gfwite,1,60.5,82.6,2022-11-19T17:48:09.825Z,2022-11-19T18:39:44Z,3921890963,140,66.2,3921890965,141,91.2,3921890969,213,0.8,3921890967,212,8.4,3921890961,56,Left,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784655,23,1,1,1,31,dac758ef858jbq7pcb3gfwite,1,66.2,91.2,2022-11-19T17:48:10.714Z,2022-11-19T18:39:51Z,3921890999,213,5.7,3921890997,212,8.1,3921890991,56,Left,3921890995,141,84.5,3921890993,140,72.6,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784661,14,45,1,1,32,dnzj0iv5qtaemm9kthh9pos8q,0,31.6,9.2,2022-11-19T17:48:11.401Z,2022-11-19T18:39:53Z,3921892029,233,25,3921891021,285,,3921891019,56,Back,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784659,25,3,1,1,32,dac758ef858jbq7pcb3gfwite,1,68.4,90.8,2022-11-19T17:48:11.401Z,2022-11-19T18:40:07Z,3921891015,56,Left,3921891017,286,,3921892023,233,14,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486793415,549,1,1,1,33,dac758ef858jbq7pcb3gfwite,1,68.5,93.2,2022-11-19T17:48:12.247Z,2022-11-19T18:39:53Z,3921937083,56,Left,3921937085,140,65.8,3921937091,213,3.1,3921937087,141,93.5,3921937089,212,2.8,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486793417,550,61,1,1,34,dac758ef858jbq7pcb3gfwite,1,63.2,88.1,2022-11-19T17:48:13.247Z,2022-11-19T18:38:20Z,3921937095,56,Left,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486793433,551,1,1,1,35,dac758ef858jbq7pcb3gfwite,0,59.9,78.2,2022-11-19T17:48:14.247Z,2022-11-19T18:38:26Z,3921937191,141,74.2,3921937195,213,5.8,3921937193,212,5.8,3921937187,56,Center,3921937189,140,64.8,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784657,24,43,1,1,35,dac758ef858jbq7pcb3gfwite,1,0,0,2022-11-19T17:48:14.394Z,2022-11-19T18:38:30Z,3921937223,144,1,3921891005,140,67.9,3921891003,56,Left,3921891007,141,87.4,3921891009,212,5.3,3921891011,213,2.8,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784671,15,49,1,1,39,dnzj0iv5qtaemm9kthh9pos8q,1,32.7,28,2022-11-19T17:48:18.305Z,2022-11-19T17:49:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784685,16,1,1,1,39,dnzj0iv5qtaemm9kthh9pos8q,1,32.7,28,2022-11-19T17:48:18.678Z,2022-11-19T17:49:38Z,3921891147,213,1.0,3921891139,56,Back,3921891145,212,3.7,3921891143,141,32.5,3921891141,140,34.7,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784697,17,1,1,1,40,dnzj0iv5qtaemm9kthh9pos8q,1,34.9,32.7,2022-11-19T17:48:19.846Z,2022-11-19T17:49:50Z,3921891203,140,57.7,3921891205,141,2.3,3921891209,212,31.6,3921891211,213,5.6,3921891201,56,Right,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784703,18,1,1,1,42,dnzj0iv5qtaemm9kthh9pos8q,0,58.4,3.5,2022-11-19T17:48:21.477Z,2022-11-19T18:41:19Z,3921891295,233,26,3921891235,212,2.7,3921891233,141,3.8,3921891231,140,61.0,3921939297,236,,3921939299,286,,3921891237,213,0.1,3921891229,56,Right,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784711,26,74,1,1,42,dac758ef858jbq7pcb3gfwite,1,37.4,93.3,2022-11-19T17:48:21.478Z,2022-11-19T18:41:19Z,3921939301,233,18,3921939271,285,,3921891277,56,Back,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784709,19,3,1,1,43,dnzj0iv5qtaemm9kthh9pos8q,0,59.5,7.1,2022-11-19T17:48:22.325Z,2022-11-19T17:50:36Z,3921893945,233,27,3921891267,56,Right,3921891345,286,,,,,,,,,,,,,,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784719,27,7,1,1,43,dac758ef858jbq7pcb3gfwite,1,40.5,92.9,2022-11-19T17:48:22.326Z,2022-11-19T18:41:11Z,3921891319,56,Back,3921893919,233,19,3921891321,285,,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784723,28,49,1,1,45,dac758ef858jbq7pcb3gfwite,1,42,86.5,2022-11-19T17:48:24.730Z,2022-11-19T18:42:26Z,,,,,,,,,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784731,29,1,1,1,45,dac758ef858jbq7pcb3gfwite,1,42,86.5,2022-11-19T17:48:25.130Z,2022-11-19T18:41:31Z,3921891381,213,5.0,3921891375,140,45.0,3921891373,56,Back,3921891379,212,10.2,3921891377,141,72.3,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784743,30,1,1,1,46,dac758ef858jbq7pcb3gfwite,1,45,72.3,2022-11-19T17:48:26.185Z,2022-11-19T18:42:25Z,3921891427,140,56.8,3921891429,141,86.2,3921891431,212,15.6,3921891433,213,0.7,3921891425,56,Left,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784785,31,1,1,1,51,dac758ef858jbq7pcb3gfwite,1,80.3,67,2022-11-19T17:48:30.713Z,2022-11-19T18:42:31Z,3921891603,213,4.4,3921891595,56,Center,3921891931,210,13,3921891599,141,47.3,3921891601,212,14.0,3921891597,140,76.5,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784787,32,13,1,1,52,dac758ef858jbq7pcb3gfwite,1,76.6,54.6,2022-11-19T17:48:32.209Z,2022-11-19T18:42:31Z,3921940465,81,,3921891951,103,95.8,3921891821,20,,3921891613,56,Center,3921891945,55,31,3921891955,230,99.1,3921940337,23,,3921891957,231,49.6,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,3921891611,18,3921891949,102,36.3,3921891943,29,3921891953,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486784783,20,5,1,1,53,dnzj0iv5qtaemm9kthh9pos8q,1,-1.4,50.3,2022-11-19T17:48:33.085Z,2022-11-19T17:48:35Z,3921891625,233,33,3921891577,346,,3921891575,56,Back,,,,,,,,,,,,,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
