id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value
2451079699,9,1,1,0,14,7rmv5ns2rj7bn4otpkur0mx0x,1,45.6,75.1,2022-08-26T18:04:11.020Z,2022-08-26T18:04:14Z,3732725971,141,73.6,3732725975,213,3.2,3732725973,212,9.7,3732725969,140,36.4,3732725967,56,Back,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079755,10,1,1,0,17,7rmv5ns2rj7bn4otpkur0mx0x,1,37,71.5,2022-08-26T18:04:13.980Z,2022-08-26T18:04:16Z,3732726203,56,Back,3732726211,213,4.9,3732726205,140,41.0,3732726207,141,35.5,3732726209,212,24.8,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079809,11,1,1,0,19,7rmv5ns2rj7bn4otpkur0mx0x,1,45.6,29.1,2022-08-26T18:04:16.748Z,2022-08-26T18:04:19Z,3732726439,213,5.6,3732726433,140,61.6,3732726435,141,8.2,3732726431,56,Right,3732726437,212,22.0,,,,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079947,12,1,1,0,22,7rmv5ns2rj7bn4otpkur0mx0x,1,64,3.8,2022-08-26T18:04:19.323Z,2022-08-26T18:04:26Z,3732727129,213,0.2,3732727131,1,,3732727121,56,Right,3732727127,212,37.4,3732727125,141,15.6,3732727123,140,98.8,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079979,13,1,1,0,29,7rmv5ns2rj7bn4otpkur0mx0x,1,98.2,9.1,2022-08-26T18:04:26.317Z,2022-08-26T18:04:28Z,3732727277,213,3.4,3732727271,140,82.2,3732727275,212,17.6,3732727269,56,Right,3732727273,141,1.4,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080065,14,1,1,0,31,7rmv5ns2rj7bn4otpkur0mx0x,1,82.2,1.4,2022-08-26T18:04:27.932Z,2022-08-26T18:04:32Z,3732727637,212,8.9,3732727631,56,Right,3732727635,141,11.9,3732727639,213,2.2,3732727633,140,77.2,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080073,15,1,1,0,35,7rmv5ns2rj7bn4otpkur0mx0x,1,77.5,10.7,2022-08-26T18:04:32.044Z,2022-08-26T18:04:32Z,3732727695,56,Right,3732727703,213,4.4,3732727697,140,76.0,3732727699,141,3.7,3732727701,212,5.0,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080111,16,1,1,0,36,7rmv5ns2rj7bn4otpkur0mx0x,1,76,3.7,2022-08-26T18:04:32.828Z,2022-08-26T18:04:34Z,3732727857,141,5.0,3732727855,140,53.4,3732727861,213,3.1,3732727859,212,23.7,3732727853,56,Right,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080171,17,1,1,0,38,7rmv5ns2rj7bn4otpkur0mx0x,1,52.5,5.8,2022-08-26T18:04:34.892Z,2022-08-26T18:04:38Z,3732728159,140,34.5,3732728157,56,Back,3732728163,212,32.1,3732728167,1,,3732728161,141,44.0,3732728165,213,2.2,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080237,18,1,1,0,41,7rmv5ns2rj7bn4otpkur0mx0x,1,35.6,56.6,2022-08-26T18:04:38.780Z,2022-08-26T18:04:43Z,3732728511,141,80.5,3732728515,213,1.2,3732728509,140,42.4,3732728507,56,Back,3732728513,212,17.8,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080267,19,1,1,0,46,7rmv5ns2rj7bn4otpkur0mx0x,1,41.8,80.5,2022-08-26T18:04:42.924Z,2022-08-26T18:04:44Z,3732728613,140,46.6,3732728615,141,73.5,3732728611,56,Back,3732728617,212,6.9,3732728619,213,5.5,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080287,20,1,1,0,47,7rmv5ns2rj7bn4otpkur0mx0x,1,46.6,73.5,2022-08-26T18:04:44.716Z,2022-08-26T18:04:46Z,3732728725,140,44.0,3732728727,141,83.3,3732728723,56,Back,3732728729,212,7.2,3732728731,213,2.0,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080321,21,1,1,0,49,7rmv5ns2rj7bn4otpkur0mx0x,1,44.4,87.2,2022-08-26T18:04:46.332Z,2022-08-26T18:04:47Z,3732728945,212,12.5,3732728941,140,53.7,3732728947,213,0.7,3732728939,56,Left,3732728943,141,98.7,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080343,22,1,1,0,50,7rmv5ns2rj7bn4otpkur0mx0x,1,54.3,98.3,2022-08-26T18:04:47.628Z,2022-08-26T18:04:48Z,3732729063,213,4.9,3732729057,141,89.0,3732729051,56,Left,3732729053,140,55.6,3732729059,212,6.5,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080425,23,1,1,0,51,7rmv5ns2rj7bn4otpkur0mx0x,1,55.6,89,2022-08-26T18:04:48.700Z,2022-08-26T18:04:53Z,3732729439,213,0.3,3732729433,140,73.4,3732729435,141,97.1,3732729431,56,Left,3732729437,212,19.5,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080507,24,1,1,0,56,7rmv5ns2rj7bn4otpkur0mx0x,1,87.1,74.8,2022-08-26T18:04:53.100Z,2022-08-26T18:15:28Z,3732729927,213,4.6,3732729921,140,85.6,3732729925,212,22.5,3732732531,154,,3732732529,210,15,3732729919,56,Center,3732729923,141,41.8,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080513,25,15,1,0,59,7rmv5ns2rj7bn4otpkur0mx0x,1,85.6,42.2,2022-08-26T18:04:56.356Z,2022-08-26T18:15:28Z,3732732573,102,47.5,3732732565,55,24,3732732561,154,,3732733175,233,5,3732732557,80,,3732732559,29,,3732732575,103,19,3732732591,230,98.2,281ieftii7id7an6dm505owrt,X. Emmers,,3732731755,20,3732732583,82,3732729941,17,3732732585,146,92.1,3732729943,56,Center,3732729939,22,3732732589,147,44.6,3732732593,231,47.1,,,,,,,,
2451081003,5,10,1,0,59,59t7flioj4w4mpwnrwbm0m8ck,1,8.5,59.7,2022-08-26T18:04:56.456Z,2022-08-26T18:16:00Z,3732733195,233,25,3732732643,56,Back,3732732641,94,,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080551,4,6,1,1,0,59t7flioj4w4mpwnrwbm0m8ck,0,6.4,60.6,2022-08-26T18:04:56.915Z,2022-08-26T18:15:20Z,3732742923,233,26,3732730145,56,Back,3732733701,73,,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081037,26,6,1,1,0,7rmv5ns2rj7bn4otpkur0mx0x,1,93.6,39.4,2022-08-26T18:04:56.915Z,2022-08-26T18:07:34Z,3732732795,56,Center,3732732797,75,,3732742919,233,4,,,,,,,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080535,3,43,1,1,2,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-08-26T18:04:59.576Z,2022-08-26T18:05:17Z,3732730071,56,Back,3732731649,144,10,3732730069,94,0,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081279,27,1,1,1,45,7rmv5ns2rj7bn4otpkur0mx0x,0,99.6,0.5,2022-08-26T18:05:42.716Z,2022-08-26T18:05:44Z,3732733923,155,,3732733919,2,,3732733933,212,26.1,3732733935,213,1.8,3732733931,141,38.2,3732733929,140,94.9,3732733927,56,Center,3732733921,6,,281ieftii7id7an6dm505owrt,X. Emmers,,3732733925,224,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081309,6,12,1,1,49,59t7flioj4w4mpwnrwbm0m8ck,1,4.8,66.3,2022-08-26T18:05:45.908Z,2022-08-26T18:09:57Z,3732734089,141,66.1,3732734093,213,6.3,3732734085,140,34.6,3732734081,56,Back,3732734107,15,,3732734091,212,31.3,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081459,28,50,1,1,55,7rmv5ns2rj7bn4otpkur0mx0x,1,57.2,27.6,2022-08-26T18:05:52.179Z,2022-08-26T18:05:54Z,3732734843,286,,3732734905,233,7,3732734841,56,Center,,,,,,,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081457,7,7,1,1,55,59t7flioj4w4mpwnrwbm0m8ck,1,42.8,72.4,2022-08-26T18:05:52.180Z,2022-08-26T18:07:24Z,3732734839,285,,3732734897,233,28,3732734837,56,Back,,,,,,,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451082267,13,49,1,1,56,59t7flioj4w4mpwnrwbm0m8ck,1,32,71.7,2022-08-26T18:05:52.908Z,2022-08-26T18:07:23Z,,,,,,,,,,,,,,,,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081461,8,61,1,1,56,59t7flioj4w4mpwnrwbm0m8ck,1,40.7,71.7,2022-08-26T18:05:53.653Z,2022-08-26T18:07:26Z,3732734845,56,Back,,,,,,,,,,,,,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081515,9,1,1,1,58,59t7flioj4w4mpwnrwbm0m8ck,1,41.1,72.7,2022-08-26T18:05:55.350Z,2022-08-26T18:05:57Z,3732735179,1,,3732735163,155,,3732735177,213,5.4,3732735171,141,29.5,3732735175,212,37.4,3732735167,140,63.2,3732735165,56,Center,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081523,10,43,1,2,0,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-08-26T18:05:57.252Z,2022-08-26T18:05:59Z,3732735215,56,Center,3732735367,144,61,,,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081545,11,50,1,2,1,59t7flioj4w4mpwnrwbm0m8ck,1,64.2,32.2,2022-08-26T18:05:58.276Z,2022-08-26T18:06:02Z,3732735305,56,Center,3732735547,233,29,3732735307,286,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081577,29,7,1,2,1,7rmv5ns2rj7bn4otpkur0mx0x,1,35.8,67.8,2022-08-26T18:05:58.277Z,2022-08-26T18:06:02Z,3732735485,285,,3732735525,233,11,3732735483,56,Back,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081581,30,49,1,2,4,7rmv5ns2rj7bn4otpkur0mx0x,1,24.5,56.6,2022-08-26T18:06:01.565Z,2022-08-26T18:06:01Z,,,,,,,,,,,,,,,,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081595,31,1,1,2,4,7rmv5ns2rj7bn4otpkur0mx0x,1,24.5,56.6,2022-08-26T18:06:01.676Z,2022-08-26T18:06:02Z,3732735563,56,Back,3732735571,213,0.0,3732735569,212,13.9,3732735565,140,37.7,3732735567,141,57.6,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081717,32,1,1,2,5,7rmv5ns2rj7bn4otpkur0mx0x,1,56.3,88,2022-08-26T18:06:02.621Z,2022-08-26T18:06:33Z,3732736311,213,0.3,3732736301,140,73.9,3732736305,141,95.6,3732736309,212,19.2,3732736299,56,Left,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081771,33,1,1,2,13,7rmv5ns2rj7bn4otpkur0mx0x,1,69.4,89.9,2022-08-26T18:06:10.779Z,2022-08-26T18:06:13Z,3732736553,56,Left,3732736559,212,19.1,3732736561,213,6.2,3732736555,140,87.5,3732736557,141,87.8,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081827,34,1,1,2,16,7rmv5ns2rj7bn4otpkur0mx0x,1,97.4,81.5,2022-08-26T18:06:13.676Z,2022-08-26T18:16:14Z,3732736869,155,,3732736873,140,91.2,3732739245,210,13,3732736867,2,,3732736879,213,4.5,3732739251,154,,3732736877,212,29.1,3732736871,56,Center,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,1,3732736875,141,,,,,,,,,,,,,,,,,,,39.8,,,,,,,
2451081829,35,13,1,2,18,7rmv5ns2rj7bn4otpkur0mx0x,1,91.2,39.8,2022-08-26T18:06:15.628Z,2022-08-26T18:16:14Z,3732739283,230,99.1,3732738527,15,,3732739281,103,72.2,3732739285,231,47.7,3732738531,328,,3732739273,154,,3732739269,74,,3732739271,29,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,3732736887,17,3732739275,55,3732736885,22,3732736889,56,Center,3732739279,102,46.9,,,,,,,,,,34,,,,,,
2451081799,12,5,1,2,19,59t7flioj4w4mpwnrwbm0m8ck,1,-0.8,60.8,2022-08-26T18:06:16.165Z,2022-08-26T18:06:20Z,3732736721,56,Back,3732737089,233,36,3732736723,346,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081863,36,5,1,2,19,7rmv5ns2rj7bn4otpkur0mx0x,0,100.8,39.2,2022-08-26T18:06:16.165Z,2022-08-26T18:15:17Z,3732737053,56,Center,3732737055,346,,3732737101,233,12,,,,,,,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451082675,14,27,1,3,0,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-08-26T18:06:57.067Z,2022-08-26T18:15:19Z,3732741363,41,Injury,3732741365,53,ekur9x1kzp8wq0lwfwev0b0bu,3732785033,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451082463,37,27,1,3,0,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2022-08-26T18:06:57.067Z,2022-08-26T18:15:19Z,3732785015,233,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451082877,15,28,1,3,31,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-08-26T18:07:28.108Z,2022-08-26T18:07:31Z,3732742717,233,38,3732742437,55,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451082907,38,28,1,3,31,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2022-08-26T18:07:28.108Z,2022-08-26T18:10:17Z,3732742603,55,37,3732742671,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451082993,16,1,1,3,39,59t7flioj4w4mpwnrwbm0m8ck,1,3.7,59,2022-08-26T18:07:36.756Z,2022-08-26T20:12:23Z,3732743135,212,4.8,3732743131,140,3.6,3732743129,56,Back,3732743137,213,4.7,3732743127,124,,3732743141,237,,3732743133,141,51.9,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451083027,17,1,1,3,40,59t7flioj4w4mpwnrwbm0m8ck,1,3.6,51.9,2022-08-26T18:07:37.428Z,2022-08-26T18:07:39Z,3732743305,213,1.3,3732743301,141,90.8,3732743297,56,Back,3732743299,140,10.6,3732743303,212,27.5,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451083037,18,1,1,3,42,59t7flioj4w4mpwnrwbm0m8ck,0,10.6,90.8,2022-08-26T18:07:39.189Z,2022-08-26T18:07:40Z,3732743363,56,Back,3732743367,141,85.9,3732743371,212,17.7,3732743365,140,27.2,3732743375,213,6.1,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451083075,39,8,1,3,45,7rmv5ns2rj7bn4otpkur0mx0x,1,67.1,13.5,2022-08-26T18:07:41.980Z,2022-08-26T18:07:42Z,3732743569,56,Right,,,,,,,,,,,,,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451083125,40,49,1,3,49,7rmv5ns2rj7bn4otpkur0mx0x,1,96.4,11.9,2022-08-26T18:07:46.172Z,2022-08-26T18:07:46Z,,,,,,,,,,,,,,,,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
