id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/15/value
2490360743,7,1,1,0,11,dac758ef858jbq7pcb3gfwite,0,62.4,11.3,2022-12-11T13:33:29.888Z,2022-12-11T14:22:19Z,3940802393,3,,3940802397,140,74.0,3940802401,212,12.6,3940802403,213,0.3,3940802399,141,16.3,3940802395,56,Right,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360739,5,1,1,0,11,7rmv5ns2rj7bn4otpkur0mx0x,0,24.7,86.5,2022-12-11T13:33:29.985Z,2022-12-11T13:33:30Z,3940802379,213,0.4,3940802375,141,94.7,3940802373,140,37.7,3940802377,212,14.7,3940802371,56,Back,3940802369,3,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360761,6,1,1,0,14,7rmv5ns2rj7bn4otpkur0mx0x,1,20.9,81.8,2022-12-11T13:33:32.865Z,2022-12-11T13:33:34Z,3940802523,212,9.6,3940802519,140,27.2,3940802517,56,Back,3940802521,141,92.0,3940802525,213,0.8,,,,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360763,7,50,1,0,14,7rmv5ns2rj7bn4otpkur0mx0x,1,27.4,90.2,2022-12-11T13:33:32.926Z,2022-12-11T13:33:35Z,3940802573,233,8,3940802529,56,Back,3940802531,285,,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360755,8,7,1,0,14,dac758ef858jbq7pcb3gfwite,0,72.6,9.8,2022-12-11T13:33:32.927Z,2022-12-11T13:33:35Z,3940802555,233,7,3940802471,286,,3940802469,56,Right,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360859,10,50,1,0,18,7rmv5ns2rj7bn4otpkur0mx0x,1,25.7,96.1,2022-12-11T13:33:36.848Z,2022-12-11T13:33:45Z,3940802947,285,,3940802943,56,Back,3940803161,233,9,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360795,9,7,1,0,18,dac758ef858jbq7pcb3gfwite,0,74.3,3.9,2022-12-11T13:33:36.849Z,2022-12-11T14:14:19Z,3940961881,233,10,3940802669,286,,3940802667,56,Right,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360793,8,50,1,0,18,7rmv5ns2rj7bn4otpkur0mx0x,1,27.2,95,2022-12-11T13:33:37.152Z,2022-12-11T14:14:19Z,3940802665,285,,3940961847,233,10,3940802663,56,Back,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360811,10,7,1,0,18,dac758ef858jbq7pcb3gfwite,1,72.8,5,2022-12-11T13:33:37.153Z,2022-12-11T14:14:19Z,3940961897,233,8,3940802727,56,Right,3940802725,167,,3940802729,286,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360853,9,5,1,0,19,7rmv5ns2rj7bn4otpkur0mx0x,1,27.4,101.3,2022-12-11T13:33:38.178Z,2022-12-11T14:31:42Z,3940802955,233,11,3940802909,56,Back,3940802911,347,,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360817,11,5,1,0,19,dac758ef858jbq7pcb3gfwite,0,72.6,-1.3,2022-12-11T13:33:38.178Z,2022-12-11T14:09:20Z,3940802751,347,,3940802749,56,Right,3940802983,233,9,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361009,11,1,1,0,34,7rmv5ns2rj7bn4otpkur0mx0x,0,24.3,100,2022-12-11T13:33:53.122Z,2022-12-11T14:32:01Z,3940803689,212,25.8,3940803691,213,6.0,3941032895,189,,3940803685,140,47.9,3940803681,56,Back,3940803677,107,,3940803693,1,,3940803687,141,90.6,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361017,12,49,1,0,35,dac758ef858jbq7pcb3gfwite,1,66.7,5.9,2022-12-11T13:33:53.872Z,2022-12-11T13:33:54Z,,,,,,,,,,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361047,13,1,1,0,35,dac758ef858jbq7pcb3gfwite,1,66.7,5.9,2022-12-11T13:33:54.083Z,2022-12-11T13:33:56Z,3940803841,140,64.7,3940803847,213,1.8,3940803843,141,18.7,3940803845,212,9.0,3940803839,56,Right,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361073,14,1,1,0,37,dac758ef858jbq7pcb3gfwite,1,67.4,19.9,2022-12-11T13:33:56.208Z,2022-12-11T13:33:58Z,3940803995,140,66.8,3940803999,212,11.9,3940804001,213,1.6,3940803997,141,37.4,3940803993,56,Center,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361133,15,1,1,0,39,dac758ef858jbq7pcb3gfwite,1,66.8,37.4,2022-12-11T13:33:58.256Z,2022-12-11T13:34:03Z,3940804291,141,59.3,3940804289,140,43.0,3940804295,213,2.6,3940804293,212,29.1,3940804287,56,Back,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361183,16,1,1,0,44,dac758ef858jbq7pcb3gfwite,1,44.4,67.7,2022-12-11T13:34:03.408Z,2022-12-11T13:34:08Z,3940804571,56,Back,3940804577,212,23.1,3940804573,140,36.6,3940804575,141,35.9,3940804579,213,4.4,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361253,17,1,1,0,49,dac758ef858jbq7pcb3gfwite,1,36.8,35,2022-12-11T13:34:08.512Z,2022-12-11T14:23:20Z,3940804997,141,53.9,3940804993,56,Back,3940805001,213,1.0,3940804999,212,14.9,3940804995,140,44.0,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361343,18,1,1,0,54,dac758ef858jbq7pcb3gfwite,1,45.1,50.3,2022-12-11T13:34:13.152Z,2022-12-11T14:23:18Z,3940805589,212,24.1,3940805591,213,1.2,3940805585,140,53.2,3940805587,141,83.4,3940805583,56,Left,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361345,19,61,1,1,2,dac758ef858jbq7pcb3gfwite,1,68.3,97.2,2022-12-11T13:34:20.800Z,2022-12-11T13:34:21Z,3940805595,56,Left,,,,,,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361383,20,1,1,1,4,dac758ef858jbq7pcb3gfwite,1,70.3,97.5,2022-12-11T13:34:22.768Z,2022-12-11T14:23:38Z,3940805769,141,94.1,3940805773,213,3.3,3940805765,56,Left,3940805767,140,59.8,3940805771,212,11.3,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361411,21,1,1,1,7,dac758ef858jbq7pcb3gfwite,1,59.8,94.1,2022-12-11T13:34:26.095Z,2022-12-11T14:23:45Z,3940805909,56,Center,3940805915,212,36.2,3940805919,1,,3940805911,140,53.2,3940805913,141,41.9,3940805917,213,4.5,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361465,22,1,1,1,9,dac758ef858jbq7pcb3gfwite,1,53.2,41.3,2022-12-11T13:34:27.712Z,2022-12-11T13:34:31Z,3940806203,213,5.3,3940806197,141,7.9,3940806193,140,69.0,3940806189,56,Right,3940806201,212,28.1,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361475,23,1,1,1,12,dac758ef858jbq7pcb3gfwite,0,79.3,2.6,2022-12-11T13:34:31.392Z,2022-12-11T13:34:33Z,3940806289,286,,3940806285,233,12,3940806233,212,4.3,3940806223,2,,3940806227,56,Right,3940806231,141,8.6,3940806229,140,80.5,3940806225,155,,4dk7h575fifmw2lhslevhmhux,M. Rente,3940806283,236,3940806235,213,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361485,12,12,1,1,12,7rmv5ns2rj7bn4otpkur0mx0x,1,20.9,96.2,2022-12-11T13:34:31.492Z,2022-12-11T13:34:33Z,3940806261,185,,3940806263,56,Back,3940806315,233,23,,,,,,,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361517,13,5,1,1,14,7rmv5ns2rj7bn4otpkur0mx0x,0,19.8,101.5,2022-12-11T13:34:32.911Z,2022-12-11T14:09:20Z,3940806459,56,Back,3940806461,347,,3940806815,233,24,,,,,,,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361573,24,5,1,1,14,dac758ef858jbq7pcb3gfwite,1,80.2,-1.5,2022-12-11T13:34:32.911Z,2022-12-11T13:34:40Z,3940806783,347,,3940806781,56,Right,3940806789,233,13,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361641,25,1,1,1,21,dac758ef858jbq7pcb3gfwite,1,81.9,0,2022-12-11T13:34:40.511Z,2022-12-11T13:34:46Z,3940807139,1,,3940807129,141,11.3,3940807125,140,51.8,3940807123,56,Right,3940807119,107,,3940807137,213,2.9,3940807133,212,32.7,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361675,26,1,1,1,28,dac758ef858jbq7pcb3gfwite,1,42.4,22.1,2022-12-11T13:34:46.736Z,2022-12-11T13:34:49Z,3940807315,212,30.4,3940807309,56,Back,3940807317,213,1.8,3940807313,141,65.6,3940807311,140,35.6,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361717,27,1,1,1,30,dac758ef858jbq7pcb3gfwite,1,35.6,65.4,2022-12-11T13:34:49.600Z,2022-12-11T13:34:53Z,3940807547,140,9.0,3940807545,56,Back,3940807553,213,3.5,3940807549,141,50.6,3940807551,212,29.7,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361801,28,1,1,1,34,dac758ef858jbq7pcb3gfwite,1,9,50.6,2022-12-11T13:34:53.152Z,2022-12-11T13:34:59Z,3940807975,212,21.6,3940807973,141,77.9,3940807977,213,1.0,3940807971,140,19.6,3940807969,56,Back,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361857,29,1,1,1,40,dac758ef858jbq7pcb3gfwite,0,34.5,95.9,2022-12-11T13:34:59.280Z,2022-12-11T13:35:03Z,3940808241,155,,3940808247,141,61.7,3940808243,56,Center,3940808245,140,77.0,3940808253,1,,3940808249,212,50.3,3940808251,213,5.8,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361879,14,59,1,1,46,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2022-12-11T13:35:04.952Z,2022-12-11T14:32:13Z,3940808381,56,Back,,,,,,,,,,,,,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361913,15,1,1,1,47,7rmv5ns2rj7bn4otpkur0mx0x,0,20.3,32.7,2022-12-11T13:35:05.681Z,2022-12-11T14:32:31Z,3940808585,212,20.5,3940808581,140,35.9,3940808579,56,Back,3940808577,3,,3940808583,141,14.6,3940808587,213,5.6,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361889,30,44,1,1,47,dac758ef858jbq7pcb3gfwite,1,64.4,85.6,2022-12-11T13:35:05.888Z,2022-12-11T13:35:11Z,3940808421,56,Left,3940808679,233,16,3940808425,286,,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361917,16,44,1,1,47,7rmv5ns2rj7bn4otpkur0mx0x,0,35.6,14.4,2022-12-11T13:35:05.889Z,2022-12-11T14:32:42Z,3940808605,56,Back,3940808607,285,,3940808821,233,30,,,,,,,,,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361903,31,1,1,1,47,dac758ef858jbq7pcb3gfwite,1,65.2,86,2022-12-11T13:35:06.225Z,2022-12-11T13:35:07Z,3940808523,213,4.9,3940808517,140,67.2,3940808513,3,,3940808521,212,11.1,3940808519,141,69.9,3940808515,56,Center,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361939,32,1,1,1,48,dac758ef858jbq7pcb3gfwite,1,67.4,73.4,2022-12-11T13:35:07.585Z,2022-12-11T14:18:18Z,3940808741,56,Left,3940808747,212,15.0,3940808743,140,76.4,3940808745,141,90.5,3940808749,213,0.9,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362025,33,1,1,1,53,dac758ef858jbq7pcb3gfwite,1,83.2,93.6,2022-12-11T13:35:11.888Z,2022-12-11T14:18:16Z,3940809149,140,69.5,3940809153,212,14.5,3940809151,141,91.5,3940809155,213,3.2,3940809147,56,Left,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362077,34,1,1,1,57,dac758ef858jbq7pcb3gfwite,1,69.5,91.5,2022-12-11T13:35:16.593Z,2022-12-11T13:35:20Z,3940809373,140,70.9,3940809377,212,8.7,3940809371,56,Left,3940809379,213,4.9,3940809375,141,78.9,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362099,35,1,1,2,2,dac758ef858jbq7pcb3gfwite,1,70.6,78.9,2022-12-11T13:35:20.784Z,2022-12-11T14:24:33Z,3940809505,140,70.0,3940809509,212,11.6,3940809511,213,1.6,3940809503,56,Left,3940809507,141,95.9,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362109,36,1,1,2,3,dac758ef858jbq7pcb3gfwite,1,63,96,2022-12-11T13:35:22.416Z,2022-12-11T14:24:43Z,3941010277,56,Left,3941010283,212,10.7,3941010285,213,0.1,3941010281,141,96.9,3941010279,140,73.2,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362133,37,1,1,2,5,dac758ef858jbq7pcb3gfwite,1,59.5,95.4,2022-12-11T13:35:23.807Z,2022-12-11T13:35:25Z,3940809675,141,84.2,3940809679,213,3.9,3940809671,56,Left,3940809677,212,10.8,3940809673,140,52.2,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362197,38,1,1,2,6,dac758ef858jbq7pcb3gfwite,1,52.2,84.2,2022-12-11T13:35:25.327Z,2022-12-11T13:35:29Z,3940809985,212,30.3,3940809983,141,46.7,3940809987,213,4.1,3940809981,140,36.7,3940809979,56,Back,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362253,39,1,1,2,11,dac758ef858jbq7pcb3gfwite,1,38.7,43.4,2022-12-11T13:35:29.872Z,2022-12-11T13:35:35Z,3940810333,213,1.3,3940810325,56,Back,3940810331,212,25.2,3940810329,141,79.4,3940810327,140,44.3,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362339,40,1,1,2,16,dac758ef858jbq7pcb3gfwite,1,53.8,83.9,2022-12-11T13:35:35.056Z,2022-12-11T13:35:42Z,3940810789,140,85.8,3940810791,141,40.9,3940810785,155,,3940810795,213,5.6,3940810793,212,44.5,3940810797,1,,3940810787,56,Center,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
