id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2478309159,6,5,1,0,8,b94pf87be9ojdgnrs5mst80un,1,73,-1.6,2022-10-28T18:02:10.744Z,2022-10-28T18:05:24Z,3877478033,233,5,3877478029,56,Right,3877478031,347,,,,,,,,,,,,,,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309189,7,1,1,0,11,b94pf87be9ojdgnrs5mst80un,1,76.7,0,2022-10-28T18:02:14.247Z,2022-10-28T18:02:16Z,3877478225,56,Right,3877478231,212,8.6,3877478223,107,,3877478227,140,70.8,3877478233,213,2.4,3877478229,141,7.0,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309205,8,1,1,0,13,b94pf87be9ojdgnrs5mst80un,0,70.9,6.4,2022-10-28T18:02:16.039Z,2022-10-28T18:02:20Z,3877478303,213,5.9,3877478299,141,1.6,3877478301,212,9.6,3877478297,140,79.5,3877478295,56,Right,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309215,6,8,1,0,16,e8hiwrw6ocxm5iht6sp7jiv19,1,24.6,88.6,2022-10-28T18:02:19.195Z,2022-10-28T18:02:19Z,3877478343,56,Back,,,,,,,,,,,,,,,,,,,,,,7fhe8ij85yc4gz6v3zuq62l05,G. Breinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309227,7,5,1,0,17,e8hiwrw6ocxm5iht6sp7jiv19,0,26,101.1,2022-10-28T18:02:20.058Z,2022-10-28T18:02:30Z,3877478743,233,9,3877478393,347,,3877478391,56,Back,,,,,,,,,,,,,,,,7fhe8ij85yc4gz6v3zuq62l05,G. Breinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309291,9,5,1,0,17,b94pf87be9ojdgnrs5mst80un,1,74,-1.1,2022-10-28T18:02:20.058Z,2022-10-28T18:05:24Z,3877478687,56,Right,3877478723,233,7,3877478689,347,,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309319,10,1,1,0,27,b94pf87be9ojdgnrs5mst80un,1,80.4,0,2022-10-28T18:02:29.983Z,2022-10-28T18:02:32Z,3877478835,140,81.3,3877478839,212,9.4,3877478831,107,,3877478837,141,12.2,3877478841,213,1.5,3877478833,56,Right,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309359,11,1,1,0,29,b94pf87be9ojdgnrs5mst80un,1,78.6,13.7,2022-10-28T18:02:32.462Z,2022-10-28T18:02:36Z,3877479017,56,Right,3877479021,141,12.0,3877479023,212,8.0,3877479019,140,71.1,3877479025,213,3.3,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309365,12,1,1,0,32,b94pf87be9ojdgnrs5mst80un,0,71.1,12,2022-10-28T18:02:35.343Z,2022-10-28T18:46:18Z,3877479041,56,Right,3877479049,213,3.0,3877479043,140,56.6,3877479047,212,15.3,3877479045,141,14.4,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309357,8,49,1,0,33,e8hiwrw6ocxm5iht6sp7jiv19,1,36.1,74.5,2022-10-28T18:02:36.043Z,2022-10-28T18:02:36Z,,,,,,,,,,,,,,,,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309421,9,1,1,0,34,e8hiwrw6ocxm5iht6sp7jiv19,1,36.1,74.1,2022-10-28T18:02:36.875Z,2022-10-28T18:02:47Z,3877479305,56,Back,3877479297,3,,3877479321,213,5.7,3877479301,168,,3877479317,212,4.4,3877479313,141,70.7,3877479309,140,39.7,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309437,10,50,1,0,36,e8hiwrw6ocxm5iht6sp7jiv19,1,42.8,76.1,2022-10-28T18:02:38.719Z,2022-10-28T18:02:41Z,3877479383,56,Back,3877479465,233,13,3877479387,286,,,,,,,,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309431,13,7,1,0,36,b94pf87be9ojdgnrs5mst80un,1,57.2,23.9,2022-10-28T18:02:38.720Z,2022-10-28T18:02:41Z,3877479357,56,Center,3877479437,233,10,3877479359,285,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309439,14,49,1,0,37,b94pf87be9ojdgnrs5mst80un,1,72.2,30.9,2022-10-28T18:02:40.238Z,2022-10-28T18:02:40Z,,,,,,,,,,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309447,15,50,1,0,38,b94pf87be9ojdgnrs5mst80un,1,73,27,2022-10-28T18:02:40.633Z,2022-10-28T18:02:44Z,3877479423,286,,3877479599,233,11,3877479421,56,Center,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309481,11,7,1,0,38,e8hiwrw6ocxm5iht6sp7jiv19,0,27,73,2022-10-28T18:02:40.634Z,2022-10-28T18:02:44Z,3877479593,233,15,3877479567,285,,3877479565,56,Back,,,,,,,,,,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309511,16,1,1,0,41,b94pf87be9ojdgnrs5mst80un,1,64.3,22.5,2022-10-28T18:02:43.996Z,2022-10-28T18:02:46Z,3877479737,140,68.6,3877479741,212,9.9,3877479739,141,9.5,3877479743,213,5.2,3877479735,56,Right,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309547,17,1,1,0,43,b94pf87be9ojdgnrs5mst80un,1,71.6,9.1,2022-10-28T18:02:46.216Z,2022-10-28T18:02:49Z,3877479885,213,2.0,3877479883,212,6.0,3877479879,140,69.1,3877479877,56,Right,3877479881,141,17.1,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309591,18,1,1,0,46,b94pf87be9ojdgnrs5mst80un,1,68.6,14.6,2022-10-28T18:02:48.950Z,2022-10-28T18:02:53Z,3877480123,56,Right,3877480127,141,4.6,3877480125,140,77.4,3877480131,213,5.6,3877480129,212,11.5,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309609,19,1,1,0,50,b94pf87be9ojdgnrs5mst80un,1,76.7,11,2022-10-28T18:02:53.327Z,2022-10-28T18:03:02Z,3877480195,141,20.3,3877480193,140,81.8,3877480197,212,8.3,3877480191,56,Right,3877480199,213,0.9,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309613,20,1,1,0,51,b94pf87be9ojdgnrs5mst80un,0,81.8,20.3,2022-10-28T18:02:54.359Z,2022-10-28T18:05:31Z,3877480219,140,78.3,3877480225,213,3.8,3877480223,212,4.6,3877480217,56,Right,3877480221,141,16.2,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309649,12,1,1,0,51,e8hiwrw6ocxm5iht6sp7jiv19,1,23,83.2,2022-10-28T18:02:54.556Z,2022-10-28T18:03:01Z,3877480495,212,6.8,3877480489,56,Back,3877480491,140,27.7,3877480493,141,76.3,3877480497,213,5.5,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309829,14,61,1,0,52,e8hiwrw6ocxm5iht6sp7jiv19,1,25.9,74.7,2022-10-28T18:02:55.476Z,2022-10-28T18:03:23Z,3877481447,56,Back,,,,,,,,,,,,,,,,,,,,,,f49vqdy6topqx2b3ku5cixd2i,G. Siereveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309827,22,61,1,0,53,b94pf87be9ojdgnrs5mst80un,1,74.7,20.1,2022-10-28T18:02:56.464Z,2022-10-28T18:03:22Z,3877481441,56,Right,,,,,,,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309685,21,4,1,0,57,b94pf87be9ojdgnrs5mst80un,1,72.8,27.2,2022-10-28T18:03:00.154Z,2022-10-28T18:03:27Z,3877480717,13,,3877480719,56,Center,3877480725,286,,3877480757,233,13,3877480721,152,,3877480723,265,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478309653,13,4,1,0,57,e8hiwrw6ocxm5iht6sp7jiv19,0,27.2,72.8,2022-10-28T18:03:00.155Z,2022-10-28T18:03:27Z,3877480515,152,,3877480511,13,,3877480519,285,,3877480517,265,,3877480513,56,Back,3877480767,233,21,,,,,,,f49vqdy6topqx2b3ku5cixd2i,G. Siereveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310019,23,15,1,1,34,b94pf87be9ojdgnrs5mst80un,1,71.9,24.1,2022-10-28T18:03:37.475Z,2022-10-28T18:04:54Z,3877482583,26,,3877486929,102,52.0,3877482587,56,Center,3877486935,458,,3877486645,233,15,3877486629,72,,3877486927,76,,3877486941,230,98.8,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,3877486931,103,19,3877486933,215,3877486937,146,80.7,3877482585,18,3877486633,82,3877486943,231,49.3,3877486939,147,32.8,,,,,,,,,,,,,,
2478310045,15,10,1,1,34,e8hiwrw6ocxm5iht6sp7jiv19,1,25,66.6,2022-10-28T18:03:37.575Z,2022-10-28T18:05:58Z,3877482757,56,Back,3877482755,94,,3877486679,233,23,3877490925,239,,,,,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310145,24,49,1,1,45,b94pf87be9ojdgnrs5mst80un,1,48.9,64,2022-10-28T18:03:48.572Z,2022-10-28T18:03:48Z,,,,,,,,,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310161,25,1,1,1,46,b94pf87be9ojdgnrs5mst80un,1,48.9,64,2022-10-28T18:03:48.665Z,2022-10-28T18:03:49Z,3877483349,140,17.8,3877483351,141,41.9,3877483355,213,3.6,3877483347,56,Back,3877483353,212,35.9,3877483357,1,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310227,26,1,1,1,47,b94pf87be9ojdgnrs5mst80un,1,17.8,41.9,2022-10-28T18:03:49.782Z,2022-10-28T20:05:42Z,3877483685,56,Back,3877483695,1,,3877483691,212,35.0,3877483689,141,82.4,3877483687,140,38.3,3877483693,213,0.9,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310253,27,1,1,1,52,b94pf87be9ojdgnrs5mst80un,1,38.9,91.1,2022-10-28T18:03:55.525Z,2022-10-28T18:03:58Z,3877483791,212,13.8,3877483789,141,70.8,3877483793,213,4.7,3877483787,140,38.9,3877483785,56,Back,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310277,28,1,1,1,56,b94pf87be9ojdgnrs5mst80un,1,38.9,70.8,2022-10-28T18:03:58.759Z,2022-10-28T18:04:01Z,3877483953,56,Back,3877483957,141,90.5,3877483959,212,13.5,3877483955,140,40.6,3877483963,213,1.4,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310285,29,1,1,1,58,b94pf87be9ojdgnrs5mst80un,0,40.6,90.5,2022-10-28T18:04:01.191Z,2022-10-28T18:04:03Z,3877484005,56,Back,3877484011,212,5.2,3877484007,140,45.5,3877484009,141,90.0,3877484013,213,6.2,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310293,16,49,1,1,59,e8hiwrw6ocxm5iht6sp7jiv19,1,47,10.9,2022-10-28T18:04:02.042Z,2022-10-28T18:04:02Z,,,,,,,,,,,,,,,,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310311,17,1,1,1,59,e8hiwrw6ocxm5iht6sp7jiv19,1,47,10.9,2022-10-28T18:04:02.282Z,2022-10-28T18:04:04Z,3877484133,141,22.0,3877484137,213,2.7,3877484129,56,Back,3877484135,212,19.8,3877484131,140,29.6,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310335,18,1,1,2,1,e8hiwrw6ocxm5iht6sp7jiv19,1,28.2,20.5,2022-10-28T18:04:04.043Z,2022-10-28T18:04:07Z,3877484255,213,2.5,3877484247,56,Back,3877484253,212,27.2,3877484249,140,7.0,3877484251,141,43.5,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310359,19,1,1,2,4,e8hiwrw6ocxm5iht6sp7jiv19,1,7.5,44,2022-10-28T18:04:07.034Z,2022-10-28T18:04:10Z,3877484353,141,38.8,3877484357,213,6.0,3877484355,212,12.5,3877484351,140,18.9,3877484349,56,Back,,,,,,,,,,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310403,20,1,1,2,7,e8hiwrw6ocxm5iht6sp7jiv19,1,19,38.8,2022-10-28T18:04:09.995Z,2022-10-28T18:04:14Z,3877484593,141,78.6,3877484597,213,1.5,3877484589,140,20.6,3877484595,212,27.1,3877484585,56,Back,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310463,21,1,1,2,12,e8hiwrw6ocxm5iht6sp7jiv19,1,17.4,75.6,2022-10-28T18:04:14.635Z,2022-10-28T18:04:19Z,3877484933,155,,3877484941,212,38.3,3877484937,140,21.0,3877484939,141,19.6,3877484943,213,4.8,3877484935,56,Back,3877484945,1,,,,,f49vqdy6topqx2b3ku5cixd2i,G. Siereveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310467,22,1,1,2,17,e8hiwrw6ocxm5iht6sp7jiv19,0,21.9,14.5,2022-10-28T18:04:19.674Z,2022-10-28T18:04:20Z,3877484969,212,15.7,3877484965,140,23.5,3877484971,213,1.5,3877484967,141,37.5,3877484963,56,Back,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310491,30,49,1,2,20,b94pf87be9ojdgnrs5mst80un,1,72.1,53.6,2022-10-28T18:04:22.591Z,2022-10-28T18:04:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310523,31,1,1,2,20,b94pf87be9ojdgnrs5mst80un,1,72,53.1,2022-10-28T18:04:22.934Z,2022-10-28T18:04:25Z,3877485285,140,67.3,3877485283,56,Right,3877485287,141,20.9,3877485289,212,22.4,3877485291,213,4.5,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310553,32,1,1,2,22,b94pf87be9ojdgnrs5mst80un,1,67,18.8,2022-10-28T18:04:25.526Z,2022-10-28T18:04:28Z,3877485485,141,15.2,3877485487,212,10.9,3877485483,140,77.1,3877485481,56,Right,3877485489,213,6.1,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310577,33,1,1,2,26,b94pf87be9ojdgnrs5mst80un,0,75.2,21,2022-10-28T18:04:28.846Z,2022-10-28T18:04:33Z,3877485615,212,27.7,3877485611,140,100.0,3877485763,4,,3877485609,56,Center,3877485613,141,29.4,3877485617,213,0.2,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310581,23,5,1,2,28,e8hiwrw6ocxm5iht6sp7jiv19,1,-1.1,67.2,2022-10-28T18:04:31.189Z,2022-10-28T18:05:24Z,3877485659,233,34,3877485621,56,Back,3877485623,346,,,,,,,,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310585,34,5,1,2,28,b94pf87be9ojdgnrs5mst80un,0,101.1,32.8,2022-10-28T18:04:31.189Z,2022-10-28T18:04:32Z,3877485635,56,Center,3877485667,233,23,3877485639,346,,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478310753,24,1,1,2,38,e8hiwrw6ocxm5iht6sp7jiv19,1,4.6,41,2022-10-28T18:04:41.402Z,2022-10-28T18:04:45Z,3877486385,141,25.2,3877486389,212,16.3,3877486399,237,,3877486381,56,Back,3877486379,124,,3877486383,140,16.3,3877486393,213,5.6,,,,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
