id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2471658781,10,7,1,0,27,dnzj0iv5qtaemm9kthh9pos8q,1,69.6,97.3,2022-10-14T18:02:09.552Z,2022-10-14T18:02:13Z,3842322507,233,7,3842322609,189,,3842322493,167,,3842322497,286,,3842322495,56,Left,,,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471658825,8,5,1,0,28,dvmw7d6jb38qvv7e6ziwu0vyr,1,30.6,-0.8,2022-10-14T18:02:10.462Z,2022-10-14T18:02:17Z,3842322739,347,,3842322761,233,11,3842322737,56,Back,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471658783,11,5,1,0,28,dnzj0iv5qtaemm9kthh9pos8q,0,69.4,100.8,2022-10-14T18:02:10.462Z,2022-10-14T18:23:38Z,3842322499,56,Left,3842322791,233,8,3842322501,347,,,,,,,,,,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471658839,9,1,1,0,35,dvmw7d6jb38qvv7e6ziwu0vyr,1,33.1,0,2022-10-14T18:02:16.878Z,2022-10-14T18:02:18Z,3842322861,107,,3842322873,213,0.6,3842322869,212,13.0,3842322867,141,9.1,3842322863,56,Back,3842322865,140,43.6,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471658857,10,1,1,0,36,dvmw7d6jb38qvv7e6ziwu0vyr,1,43.6,9.1,2022-10-14T18:02:18.318Z,2022-10-14T18:02:19Z,3842322959,213,3.4,3842322951,56,Back,3842322955,141,5.5,3842322953,140,32.8,3842322957,212,11.6,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471658861,11,1,1,0,37,dvmw7d6jb38qvv7e6ziwu0vyr,0,32.8,5.5,2022-10-14T18:02:19.246Z,2022-10-14T18:02:20Z,3842322983,1,,3842322979,212,38.3,3842322981,213,0.5,3842322973,56,Center,3842322977,141,32.1,3842322975,140,64.9,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471658881,12,49,1,0,40,dnzj0iv5qtaemm9kthh9pos8q,1,40,67,2022-10-14T18:02:21.781Z,2022-10-14T18:02:21Z,,,,,,,,,,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471658883,13,1,1,0,40,dnzj0iv5qtaemm9kthh9pos8q,0,40,67,2022-10-14T18:02:21.830Z,2022-10-14T18:02:23Z,3842323101,212,10.1,3842323099,141,67.4,3842323097,140,49.6,3842323103,213,0.0,3842323095,56,Back,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471658885,12,49,1,0,41,dvmw7d6jb38qvv7e6ziwu0vyr,1,45.3,34.4,2022-10-14T18:02:22.878Z,2022-10-14T18:02:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471658913,13,4,1,0,43,dvmw7d6jb38qvv7e6ziwu0vyr,1,49.7,43.1,2022-10-14T18:02:24.815Z,2022-10-14T18:02:28Z,3842323229,152,,3842323389,233,14,3842323225,295,,3842323231,286,,3842323227,56,Back,3842323223,13,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471658933,14,4,1,0,43,dnzj0iv5qtaemm9kthh9pos8q,0,50.3,56.9,2022-10-14T18:02:24.816Z,2022-10-14T18:02:28Z,3842323395,233,13,3842323357,152,,3842323353,295,,3842323355,56,Center,3842323351,13,,3842323359,285,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471658999,14,1,1,0,50,dvmw7d6jb38qvv7e6ziwu0vyr,1,45.9,33.2,2022-10-14T18:02:31.982Z,2022-10-14T18:02:34Z,3842323717,5,,3842323725,141,76.9,3842323723,140,42.2,3842323727,212,30.0,3842323729,213,1.7,3842323721,56,Back,3842323719,152,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659035,15,1,1,0,52,dvmw7d6jb38qvv7e6ziwu0vyr,1,42.2,76.9,2022-10-14T18:02:34.350Z,2022-10-14T18:02:37Z,3842323911,213,0.2,3842323909,212,21.7,3842323903,56,Left,3842323907,141,82.4,3842323905,140,62.6,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659053,16,1,1,0,55,dvmw7d6jb38qvv7e6ziwu0vyr,1,62.6,82.4,2022-10-14T18:02:36.990Z,2022-10-14T18:02:39Z,3842323997,140,59.1,3842324001,212,9.0,3842323995,56,Left,3842324003,213,2.0,3842323999,141,94.5,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659065,17,1,1,0,57,dvmw7d6jb38qvv7e6ziwu0vyr,1,60.1,91.8,2022-10-14T18:02:39.070Z,2022-10-14T18:02:40Z,3842324069,141,80.3,3842324073,213,3.6,3842324065,56,Back,3842324071,212,18.6,3842324067,140,44.0,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659075,18,1,1,0,58,dvmw7d6jb38qvv7e6ziwu0vyr,1,44,80.3,2022-10-14T18:02:40.718Z,2022-10-14T18:02:41Z,3842324145,141,93.3,3842324147,212,10.8,3842324143,140,38.1,3842324149,213,2.2,3842324141,56,Back,,,,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659097,19,1,1,0,59,dvmw7d6jb38qvv7e6ziwu0vyr,1,38.1,93.3,2022-10-14T18:02:41.598Z,2022-10-14T18:02:44Z,3842324309,212,28.0,3842324311,213,4.4,3842324305,140,28.9,3842324303,56,Back,3842324307,141,54.7,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659127,20,1,1,1,3,dvmw7d6jb38qvv7e6ziwu0vyr,1,28.9,50.6,2022-10-14T18:02:44.814Z,2022-10-14T18:02:47Z,3842324469,212,24.0,3842324467,141,15.3,3842324463,56,Back,3842324471,213,4.7,3842324465,140,28.2,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659147,21,1,1,1,5,dvmw7d6jb38qvv7e6ziwu0vyr,1,28.2,15.3,2022-10-14T18:02:47.582Z,2022-10-14T18:02:50Z,3842324585,140,22.8,3842324583,56,Back,3842324587,141,51.9,3842324589,212,25.5,3842324591,213,1.8,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659191,22,1,1,1,8,dvmw7d6jb38qvv7e6ziwu0vyr,1,23.6,52.8,2022-10-14T18:02:50.686Z,2022-10-14T18:02:53Z,3842324711,140,37.0,3842324709,56,Back,3842324717,213,1.1,3842324713,141,94.1,3842324715,212,31.4,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659263,23,1,1,1,11,dvmw7d6jb38qvv7e6ziwu0vyr,1,37.7,94.3,2022-10-14T18:02:53.662Z,2022-10-14T18:02:59Z,3842325071,56,Back,3842325079,213,6.0,3842325073,140,43.6,3842325077,212,6.5,3842325075,141,91.6,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659275,24,1,1,1,17,dvmw7d6jb38qvv7e6ziwu0vyr,1,39.5,94.7,2022-10-14T18:02:59.646Z,2022-10-14T18:03:00Z,3842325139,213,0.1,3842325131,56,Back,3842325135,141,95.0,3842325133,140,41.1,3842325137,212,1.7,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659287,25,50,1,1,18,dvmw7d6jb38qvv7e6ziwu0vyr,1,37.7,95.6,2022-10-14T18:03:00.372Z,2022-10-14T18:03:01Z,3842325211,286,,3842325209,56,Back,3842325239,233,15,,,,,,,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659269,15,7,1,1,18,dnzj0iv5qtaemm9kthh9pos8q,0,62.3,4.4,2022-10-14T18:03:00.373Z,2022-10-14T18:03:01Z,3842325109,56,Right,3842325223,233,25,3842325111,285,,,,,,,,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659395,26,1,1,1,20,dvmw7d6jb38qvv7e6ziwu0vyr,1,35.3,90.3,2022-10-14T18:03:02.478Z,2022-10-14T18:03:08Z,3842325811,213,3.9,3842325809,212,16.6,3842325803,56,Back,3842325807,141,73.6,3842325805,140,23.8,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659435,27,1,1,1,26,dvmw7d6jb38qvv7e6ziwu0vyr,1,34.6,55.8,2022-10-14T18:03:08.622Z,2022-10-14T18:03:16Z,3842326045,56,Back,3842326053,213,4.2,3842326047,140,27.7,3842326049,141,34.7,3842326051,212,16.1,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659449,28,1,1,1,34,dvmw7d6jb38qvv7e6ziwu0vyr,1,26.5,51.5,2022-10-14T18:03:16.030Z,2022-10-14T18:03:17Z,3842326111,141,23.2,3842326109,140,23.2,3842326113,212,19.6,3842326107,56,Back,3842326115,213,4.5,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659475,29,1,1,1,35,dvmw7d6jb38qvv7e6ziwu0vyr,1,23.2,23.2,2022-10-14T18:03:17.453Z,2022-10-14T18:03:20Z,3842326257,213,2.1,3842326243,56,Back,3842326253,212,28.9,3842326245,140,10.5,3842326249,141,60.9,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659511,30,1,1,1,38,dvmw7d6jb38qvv7e6ziwu0vyr,1,10.5,60.9,2022-10-14T18:03:20.046Z,2022-10-14T18:03:23Z,3842326449,212,24.8,3842326451,213,1.2,3842326445,140,20.0,3842326443,56,Back,3842326447,141,94.3,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659577,31,1,1,1,41,dvmw7d6jb38qvv7e6ziwu0vyr,1,20,94.3,2022-10-14T18:03:23.327Z,2022-10-14T18:03:28Z,3842326819,56,Back,3842326821,140,45.7,3842326827,213,6.1,3842326823,141,86.2,3842326825,212,27.5,3842326817,155,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659671,32,1,1,1,46,dvmw7d6jb38qvv7e6ziwu0vyr,1,48.1,91.6,2022-10-14T18:03:28.158Z,2022-10-14T18:03:36Z,3842327317,56,Back,3842327325,213,4.6,3842327323,212,10.4,3842327321,141,76.4,3842327319,140,47.2,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659697,16,45,1,1,54,dnzj0iv5qtaemm9kthh9pos8q,0,22.2,35.8,2022-10-14T18:03:36.062Z,2022-10-14T18:03:39Z,3842327525,233,33,3842327449,56,Back,3842327451,285,,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659687,33,3,1,1,54,dvmw7d6jb38qvv7e6ziwu0vyr,1,77.8,64.2,2022-10-14T18:03:36.062Z,2022-10-14T18:03:38Z,3842327419,286,,3842327413,56,Center,3842327497,233,16,,,,,,,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659721,34,1,1,1,55,dvmw7d6jb38qvv7e6ziwu0vyr,1,77.4,71.5,2022-10-14T18:03:37.262Z,2022-10-14T18:03:40Z,3842327597,212,21.0,3842327593,140,93.7,3842327595,141,89.4,3842327591,56,Left,3842327599,213,0.6,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659809,35,1,1,1,58,dvmw7d6jb38qvv7e6ziwu0vyr,1,93.3,88.6,2022-10-14T18:03:40.334Z,2022-10-14T18:07:42Z,3842328063,1,,3842328059,212,38.4,3842328049,56,Center,3842328053,140,88.2,3842328047,155,,3842328057,141,32.7,3842328061,213,4.6,3842328045,2,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659841,36,1,1,2,6,dvmw7d6jb38qvv7e6ziwu0vyr,1,92.8,26.8,2022-10-14T18:03:48.302Z,2022-10-14T18:04:24Z,3842328209,213,1.8,3842330391,210,16,3842328201,56,Center,3842330395,22,,3842328205,141,50.6,3842328203,140,89.4,3842330393,154,,3842328207,212,16.6,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659843,37,16,1,2,7,dvmw7d6jb38qvv7e6ziwu0vyr,1,89.7,52.2,2022-10-14T18:03:49.662Z,2022-10-14T18:04:25Z,3842329687,20,,3842330421,29,,3842328241,17,,3842330425,55,36,3842330433,328,,3842330419,79,,3842329695,375,02:07.278,3842330431,103,24.1,c3j7ddqg0yzporam6gieibgiy,C. Brym,,3842330429,102,51.0,3842330437,231,50.5,3842328243,56,Center,3842328239,22,3842330423,154,3842330435,230,98.6,3842329691,374,2022-10-14 19:03:49.007,,,,,,,,,,,
2471660399,17,1,1,2,54,dnzj0iv5qtaemm9kthh9pos8q,1,50.3,49.9,2022-10-14T18:04:36.037Z,2022-10-14T18:04:39Z,3842331469,141,37.4,3842331475,279,G,3842331473,213,3.6,3842331465,56,Back,3842331467,140,32.9,3842331471,212,20.2,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660429,18,1,1,2,57,dnzj0iv5qtaemm9kthh9pos8q,0,32.3,36.9,2022-10-14T18:04:39.365Z,2022-10-14T18:18:02Z,3842331651,140,70.9,3842389353,1,,3842331643,155,,3842331647,56,Center,3842331653,141,75.6,3842331657,213,0.6,3842331655,212,48.3,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660475,38,1,1,3,0,dvmw7d6jb38qvv7e6ziwu0vyr,0,23.9,18.4,2022-10-14T18:04:42.590Z,2022-10-14T18:04:50Z,3842331891,3,,3842331899,212,13.5,3842331897,141,0.0,3842331893,56,Back,3842331901,213,4.9,3842331895,140,25.9,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
