id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value
2501000537,5,1,1,0,14,bqm1bnp1bh2apyudlz1o1whr3,0,35.6,11.6,2023-01-27T19:01:19.062Z,2023-01-27T19:01:20Z,3996983997,213,5.6,3996983995,212,15.3,3996983993,141,0.0,3996983987,3,,3996983991,140,47.2,3996983989,56,Back,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000539,6,5,1,0,15,bqm1bnp1bh2apyudlz1o1whr3,0,47.6,-1.8,2023-01-27T19:01:20.626Z,2023-01-27T19:01:26Z,3996983999,56,Back,3996984237,233,7,3996984001,347,,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000589,7,5,1,0,15,eh54mfvjtrttgsg1wbjnvxcqz,1,52.4,101.8,2023-01-27T19:01:20.626Z,2023-01-27T19:12:24Z,3996984219,347,,3996984233,233,6,3996984217,56,Left,,,,,,,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000599,8,1,1,0,21,eh54mfvjtrttgsg1wbjnvxcqz,1,52,100,2023-01-27T19:01:26.236Z,2023-01-27T19:01:27Z,3996984257,141,93.0,3996984251,107,,3996984259,212,8.6,3996984261,213,5.5,3996984255,140,58.0,3996984253,56,Left,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000673,9,1,1,0,22,eh54mfvjtrttgsg1wbjnvxcqz,1,58,93,2023-01-27T19:01:27.229Z,2023-01-27T19:01:34Z,3996984583,3,,3996984585,56,Back,3996984591,212,13.2,3996984589,141,94.2,3996984587,140,45.5,3996984593,213,3.1,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000679,10,1,1,0,29,eh54mfvjtrttgsg1wbjnvxcqz,0,35.9,97.1,2023-01-27T19:01:34.412Z,2023-01-27T19:01:42Z,3996984833,286,,3996984631,213,0.0,3996984627,141,97.3,3996984829,233,7,3996984623,56,Back,3996984625,140,41.2,3996984827,236,,3996984629,212,5.6,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000699,7,74,1,0,29,bqm1bnp1bh2apyudlz1o1whr3,1,56.9,3.1,2023-01-27T19:01:34.413Z,2023-01-27T19:12:30Z,3996984761,233,10,3996984717,285,,3996984707,56,Right,,,,,,,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000723,8,5,1,0,30,bqm1bnp1bh2apyudlz1o1whr3,0,59.8,-1.2,2023-01-27T19:01:35.388Z,2023-01-27T19:12:24Z,3996984817,347,,3996984851,233,11,3996984815,56,Right,,,,,,,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000725,11,5,1,0,30,eh54mfvjtrttgsg1wbjnvxcqz,1,40.2,101.2,2023-01-27T19:01:35.388Z,2023-01-27T19:01:39Z,3996984819,56,Back,3996984847,233,8,3996984821,347,,,,,,,,,,,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000767,12,1,1,0,37,eh54mfvjtrttgsg1wbjnvxcqz,1,38.5,100,2023-01-27T19:01:42.255Z,2023-01-27T19:01:45Z,3996985019,141,90.9,3996985021,212,16.6,3996985015,56,Left,3996985013,107,,3996985017,140,52.7,3996985023,213,5.8,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000773,13,44,1,0,40,eh54mfvjtrttgsg1wbjnvxcqz,1,57.2,88.4,2023-01-27T19:01:45.053Z,2023-01-27T19:02:46Z,3996985047,286,,3996985117,233,9,3996985043,56,Left,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000769,9,44,1,0,40,bqm1bnp1bh2apyudlz1o1whr3,0,42.8,11.6,2023-01-27T19:01:45.054Z,2023-01-27T19:01:46Z,3996985029,285,,3996985125,233,13,3996985027,56,Back,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000781,14,1,1,0,40,eh54mfvjtrttgsg1wbjnvxcqz,0,52.7,90.9,2023-01-27T19:01:45.244Z,2023-01-27T19:02:01Z,3996985087,213,6.0,3996985083,141,83.7,3996985085,212,20.3,3996985079,56,Left,3996985075,3,,3996985077,168,,3996985081,140,71.5,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000807,10,49,1,0,42,bqm1bnp1bh2apyudlz1o1whr3,1,22,13.2,2023-01-27T19:01:47.567Z,2023-01-27T19:01:47Z,,,,,,,,,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000845,11,1,1,0,43,bqm1bnp1bh2apyudlz1o1whr3,1,21.7,13.2,2023-01-27T19:01:47.894Z,2023-01-27T19:01:52Z,3996985359,56,Back,3996985365,212,25.2,3996985363,141,44.3,3996985367,213,2.1,3996985361,140,8.7,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000925,12,1,1,0,47,bqm1bnp1bh2apyudlz1o1whr3,1,6.4,37.9,2023-01-27T19:01:51.878Z,2023-01-27T19:01:58Z,3996985737,155,,3996985741,140,31.9,3996985739,56,Back,3996985747,213,5.7,3996985743,141,13.5,3996985745,212,31.5,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000987,13,1,1,0,53,bqm1bnp1bh2apyudlz1o1whr3,0,33.9,8.3,2023-01-27T19:01:57.878Z,2023-01-27T19:02:02Z,3996985995,141,8.0,3996985993,140,82.5,3996985999,213,6.3,3996986001,1,,3996985997,212,51.0,3996985991,56,Right,3996985989,157,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001033,15,49,1,0,59,eh54mfvjtrttgsg1wbjnvxcqz,1,9,82.1,2023-01-27T19:02:04.445Z,2023-01-27T19:02:05Z,,,,,,,,,,,,,,,,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001051,16,1,1,1,0,eh54mfvjtrttgsg1wbjnvxcqz,1,8.5,81.8,2023-01-27T19:02:05.229Z,2023-01-27T20:04:08Z,3996986261,140,10.4,3996986259,56,Back,3996986263,141,83.1,3996986265,212,2.2,3996986267,213,0.4,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001097,17,1,1,1,2,eh54mfvjtrttgsg1wbjnvxcqz,1,25.8,90.9,2023-01-27T19:02:07.485Z,2023-01-27T19:02:09Z,3996986481,140,11.2,3996986479,56,Back,3996986485,212,23.3,3996986483,141,65.1,3996986487,213,4.0,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001163,18,1,1,1,4,eh54mfvjtrttgsg1wbjnvxcqz,1,11.6,65.1,2023-01-27T19:02:09.341Z,2023-01-27T19:02:14Z,3996986831,140,19.9,3996986829,56,Back,3996986835,212,23.2,3996986833,141,33.5,3996986837,213,5.1,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001221,19,1,1,1,9,eh54mfvjtrttgsg1wbjnvxcqz,1,25.5,34.3,2023-01-27T19:02:14.349Z,2023-01-27T19:02:19Z,3996987143,213,1.6,3996987137,140,25.3,3996987139,141,80.3,3996987141,212,31.3,3996987133,56,Back,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001243,20,1,1,1,14,eh54mfvjtrttgsg1wbjnvxcqz,1,26.6,83,2023-01-27T19:02:19.134Z,2023-01-27T19:02:20Z,3996987257,213,0.5,3996987253,141,98.9,3996987255,212,22.6,3996987249,56,Back,3996987251,140,45.5,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001267,21,1,1,1,15,eh54mfvjtrttgsg1wbjnvxcqz,1,45.5,98.9,2023-01-27T19:02:20.525Z,2023-01-27T19:02:22Z,3996987379,212,18.3,3996987375,140,53.9,3996987373,56,Center,3996987377,141,75.3,3996987381,213,5.2,,,,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001271,22,50,1,1,17,eh54mfvjtrttgsg1wbjnvxcqz,1,54.7,78.6,2023-01-27T19:02:22.478Z,2023-01-27T19:02:26Z,3996987391,56,Center,3996987519,233,14,3996987393,286,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001293,14,7,1,1,17,bqm1bnp1bh2apyudlz1o1whr3,1,45.3,21.4,2023-01-27T19:02:22.479Z,2023-01-27T19:02:25Z,3996987503,56,Back,3996987505,285,,3996987511,233,22,,,,,,,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001313,15,1,1,1,20,bqm1bnp1bh2apyudlz1o1whr3,1,43.4,20.6,2023-01-27T19:02:25.463Z,2023-01-27T19:02:26Z,3996987623,213,5.9,3996987617,140,61.5,3996987619,141,10.9,3996987621,212,20.1,3996987615,56,Right,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001353,16,1,1,1,21,bqm1bnp1bh2apyudlz1o1whr3,1,61.3,9.2,2023-01-27T19:02:26.711Z,2023-01-27T19:02:30Z,3996987787,56,Back,3996987791,141,14.6,3996987789,140,41.7,3996987795,213,3.0,3996987793,212,20.9,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001355,17,49,1,1,23,bqm1bnp1bh2apyudlz1o1whr3,1,32.5,25.5,2023-01-27T19:02:27.959Z,2023-01-27T19:41:15Z,,,,,,,,,,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001363,18,1,1,1,23,bqm1bnp1bh2apyudlz1o1whr3,0,32.5,25.5,2023-01-27T19:02:28.231Z,2023-01-27T19:41:17Z,3996987835,141,22.8,3996987839,212,29.6,3996987825,56,Center,3996987823,155,,3996987829,140,60.6,3996987843,213,6.2,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001369,23,1,1,1,23,eh54mfvjtrttgsg1wbjnvxcqz,1,31.8,78.3,2023-01-27T19:02:28.798Z,2023-01-27T19:02:31Z,3996987861,56,Center,3996987859,3,,3996987863,140,55.2,3996987865,141,61.2,3996987869,213,5.8,3996987867,212,27.2,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001375,24,1,1,1,24,eh54mfvjtrttgsg1wbjnvxcqz,0,55.2,61.2,2023-01-27T19:02:29.830Z,2023-01-27T19:41:06Z,3996987901,141,55.8,3996987895,3,,3996987899,140,45.1,3996987897,56,Back,3996987905,213,3.5,3996987903,212,11.2,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001455,19,1,1,1,29,bqm1bnp1bh2apyudlz1o1whr3,1,46.5,53.7,2023-01-27T19:02:34.807Z,2023-01-27T19:02:37Z,3996988221,212,19.4,3996988219,141,70.3,3996988215,56,Back,3996988217,140,31.5,3996988223,213,2.5,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001471,20,1,1,1,32,bqm1bnp1bh2apyudlz1o1whr3,1,33.3,67.3,2023-01-27T19:02:37.415Z,2023-01-27T19:02:38Z,3996988311,212,10.5,3996988307,140,25.0,3996988305,56,Back,3996988313,213,2.5,3996988309,141,76.0,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001491,21,1,1,1,33,bqm1bnp1bh2apyudlz1o1whr3,1,19.5,74.5,2023-01-27T19:02:38.567Z,2023-01-27T19:02:39Z,3996988423,213,4.8,3996988417,140,21.3,3996988415,56,Back,3996988419,141,40.4,3996988421,212,23.3,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001517,22,1,1,1,34,bqm1bnp1bh2apyudlz1o1whr3,1,20.8,34.5,2023-01-27T19:02:39.847Z,2023-01-27T19:02:41Z,3996988557,56,Back,3996988565,213,2.5,3996988563,212,17.7,3996988559,140,7.1,3996988561,141,49.6,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001543,23,1,1,1,37,bqm1bnp1bh2apyudlz1o1whr3,1,10,55.8,2023-01-27T19:02:41.863Z,2023-01-27T19:02:44Z,3996988697,56,Back,3996988701,141,56.6,3996988699,140,24.2,3996988705,213,0.0,3996988703,212,14.9,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001613,24,1,1,1,39,bqm1bnp1bh2apyudlz1o1whr3,1,26.1,54.9,2023-01-27T19:02:44.551Z,2023-01-27T19:03:04Z,3996988987,141,32.5,3996988991,213,4.6,3996988989,212,15.3,3996988985,140,24.9,3996988983,56,Back,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001641,25,1,1,1,44,bqm1bnp1bh2apyudlz1o1whr3,1,23,30.1,2023-01-27T19:02:49.015Z,2023-01-27T19:03:07Z,3996989107,212,20.0,3996989103,140,37.1,3996989105,141,10.3,3996989101,56,Back,3996989109,213,5.5,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001679,26,1,1,1,46,bqm1bnp1bh2apyudlz1o1whr3,1,33.2,9.1,2023-01-27T19:02:51.224Z,2023-01-27T19:02:54Z,3996989285,141,22.5,3996989283,140,18.9,3996989289,213,2.6,3996989287,212,17.6,3996989281,56,Back,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001715,27,1,1,1,49,bqm1bnp1bh2apyudlz1o1whr3,1,16.6,23.6,2023-01-27T19:02:54.455Z,2023-01-27T19:02:57Z,3996989441,140,6.9,3996989439,56,Back,3996989443,141,40.1,3996989445,212,15.2,3996989447,213,2.3,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001727,28,1,1,1,52,bqm1bnp1bh2apyudlz1o1whr3,0,5.9,39.1,2023-01-27T19:02:57.143Z,2023-01-27T19:02:58Z,3996989527,212,57.5,3996989531,1,,3996989523,140,60.4,3996989525,141,30.9,3996989529,213,6.2,3996989519,155,,3996989521,56,Center,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001737,25,49,1,1,53,eh54mfvjtrttgsg1wbjnvxcqz,1,44.7,56.3,2023-01-27T19:02:58.639Z,2023-01-27T19:02:58Z,,,,,,,,,,,,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001809,26,1,1,1,57,eh54mfvjtrttgsg1wbjnvxcqz,1,29.5,51.8,2023-01-27T19:03:01.982Z,2023-01-27T19:03:06Z,3996989927,212,20.2,3996989929,213,3.2,3996989925,141,50.7,3996989923,140,10.3,3996989921,56,Back,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001831,27,1,1,2,1,eh54mfvjtrttgsg1wbjnvxcqz,0,14.1,59.3,2023-01-27T19:03:06.270Z,2023-01-27T19:03:08Z,3996989997,212,31.9,3996989995,141,72.9,3996989993,140,43.2,3996989991,56,Back,3996989999,213,0.3,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001885,29,1,1,2,5,bqm1bnp1bh2apyudlz1o1whr3,1,56.8,30.1,2023-01-27T19:03:10.504Z,2023-01-27T19:03:12Z,3996990265,213,0,3996990263,212,22.5,3996990259,140,78.2,3996990261,141,30.1,3996990257,56,Center,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001901,30,1,1,2,7,bqm1bnp1bh2apyudlz1o1whr3,0,75.1,29.8,2023-01-27T19:03:12.808Z,2023-01-27T19:03:13Z,3996990337,213,1.0,3996990329,56,Center,3996990331,140,86.2,3996990333,141,55.7,3996990335,212,21.1,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001911,28,1,1,2,8,eh54mfvjtrttgsg1wbjnvxcqz,1,13.1,33.7,2023-01-27T19:03:13.375Z,2023-01-27T19:03:14Z,3996990357,212,15.4,3996990355,141,48.7,3996990353,140,2.1,3996990351,56,Back,3996990359,213,2.4,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001913,29,49,1,2,9,eh54mfvjtrttgsg1wbjnvxcqz,1,2.1,48.7,2023-01-27T19:03:14.303Z,2023-01-27T19:03:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
