id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/15/value,assist
2501001321,9,1,1,0,18,1fttb31hnskynpku8qd09yhm8,1,60.7,95.9,2023-01-27T19:02:26.555Z,2023-01-27T19:03:40Z,3996987657,141,95.8,3996987651,168,,3996987659,212,6.3,3996987653,56,Left,3996987655,140,66.7,3996987661,213,6.3,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001319,3,43,1,0,18,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2023-01-27T19:02:27.081Z,2023-01-27T19:02:44Z,3996987647,285,0,3996988709,144,45,3996987645,56,Back,,,,,,,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001391,10,1,1,0,22,1fttb31hnskynpku8qd09yhm8,1,68.2,95.4,2023-01-27T19:02:30.571Z,2023-01-27T19:02:33Z,3996987981,140,84.7,3996987985,212,17.7,3996987983,141,90.2,3996987979,56,Left,3996987987,213,6.1,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001397,11,3,1,0,25,1fttb31hnskynpku8qd09yhm8,0,80.9,88.2,2023-01-27T19:02:33.739Z,2023-01-27T19:02:45Z,3996988787,233,4,3996988005,56,Left,3996988693,286,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001409,4,7,1,0,25,zjawy6qdzk3y69v5pa3zl2cb,1,19.1,11.8,2023-01-27T19:02:33.740Z,2023-01-27T19:50:58Z,3996988065,285,,3996988063,56,Back,3996988743,233,11,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001413,5,49,1,0,26,zjawy6qdzk3y69v5pa3zl2cb,1,10.2,11.9,2023-01-27T19:02:35.321Z,2023-01-27T19:51:08Z,,,,,,,,,,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001449,6,1,1,0,27,zjawy6qdzk3y69v5pa3zl2cb,0,12.9,10.3,2023-01-27T19:02:35.788Z,2023-01-27T19:51:06Z,3996988195,212,3.6,3996988193,141,9.1,3996988205,233,12,3996988203,236,,3996988189,56,Back,3996988209,286,,3996988191,140,16.2,3996988197,213,6.1,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001421,12,74,1,0,27,1fttb31hnskynpku8qd09yhm8,1,84.4,96.3,2023-01-27T19:02:35.789Z,2023-01-27T19:02:37Z,3996988083,285,,3996988081,56,Left,3996988231,233,6,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001487,7,5,1,0,27,zjawy6qdzk3y69v5pa3zl2cb,1,17.6,-1.7,2023-01-27T19:02:36.218Z,2023-01-27T19:15:20Z,3996988397,347,,3996988449,233,13,3996988395,56,Back,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001433,13,5,1,0,27,1fttb31hnskynpku8qd09yhm8,0,82.4,101.7,2023-01-27T19:02:36.218Z,2023-01-27T19:02:40Z,3996988133,56,Left,3996988483,233,7,3996988135,347,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001637,8,1,1,0,39,zjawy6qdzk3y69v5pa3zl2cb,1,21.6,0,2023-01-27T19:02:48.313Z,2023-01-27T19:02:51Z,3996989089,140,11.7,3996989093,212,12.8,3996989085,107,,3996989095,213,2.5,3996989087,56,Back,3996989091,141,10.3,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001657,9,1,1,0,42,zjawy6qdzk3y69v5pa3zl2cb,1,11.7,10.4,2023-01-27T19:02:50.874Z,2023-01-27T19:02:53Z,3996989181,212,19.6,3996989179,141,16.9,3996989175,56,Back,3996989173,157,,3996989177,140,29.9,3996989185,1,,3996989183,213,0.2,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001667,10,44,1,0,44,zjawy6qdzk3y69v5pa3zl2cb,1,32.2,20.6,2023-01-27T19:02:52.937Z,2023-01-27T19:02:54Z,3996989227,56,Back,3996989229,285,,3996989251,233,14,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001661,14,44,1,0,44,1fttb31hnskynpku8qd09yhm8,0,67.8,79.4,2023-01-27T19:02:52.938Z,2023-01-27T19:02:54Z,3996989255,233,10,3996989205,286,,3996989203,56,Left,,,,,,,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001681,11,1,1,0,44,zjawy6qdzk3y69v5pa3zl2cb,0,29.6,17.3,2023-01-27T19:02:53.164Z,2023-01-27T19:02:54Z,3996989301,141,18.4,3996989297,56,Back,3996989293,3,,3996989295,168,,3996989305,213,0.1,3996989303,212,12.7,3996989299,140,41.7,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001677,15,49,1,0,45,1fttb31hnskynpku8qd09yhm8,1,62.2,86,2023-01-27T19:02:54.298Z,2023-01-27T19:02:54Z,,,,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001691,16,1,1,0,45,1fttb31hnskynpku8qd09yhm8,1,62.2,86,2023-01-27T19:02:54.461Z,2023-01-27T19:02:55Z,3996989351,213,2.0,3996989349,212,8.4,3996989345,140,58.5,3996989343,56,Left,3996989347,141,97.0,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001701,17,1,1,0,46,1fttb31hnskynpku8qd09yhm8,1,58.5,97,2023-01-27T19:02:55.258Z,2023-01-27T19:02:56Z,3996989395,213,4.6,3996989391,212,6.1,3996989385,141,88.1,3996989381,140,57.8,3996989379,56,Left,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001739,18,1,1,0,47,1fttb31hnskynpku8qd09yhm8,1,57.8,88.1,2023-01-27T19:02:55.899Z,2023-01-27T19:02:58Z,3996989575,140,63.0,3996989573,56,Left,3996989579,212,6.8,3996989581,213,0.6,3996989577,141,94.0,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001787,19,1,1,0,50,1fttb31hnskynpku8qd09yhm8,1,63.5,88.8,2023-01-27T19:02:58.746Z,2023-01-27T19:03:03Z,3996989827,140,48.1,3996989835,1,,3996989833,213,4.3,3996989825,56,Back,3996989823,155,,3996989831,212,37.1,3996989829,141,39.7,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001821,20,1,1,0,55,1fttb31hnskynpku8qd09yhm8,1,58.5,32.7,2023-01-27T19:03:03.723Z,2023-01-27T19:03:07Z,3996989955,56,Back,3996989961,212,21.4,3996989959,141,40.6,3996989963,213,2.9,3996989957,140,38.8,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001853,21,1,1,0,59,1fttb31hnskynpku8qd09yhm8,1,36.6,39.5,2023-01-27T19:03:07.786Z,2023-01-27T19:03:10Z,3996990123,212,20.2,3996990125,213,5.1,3996990117,56,Back,3996990121,141,11.9,3996990119,140,43.6,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001897,22,1,1,1,2,1fttb31hnskynpku8qd09yhm8,1,43.4,12.2,2023-01-27T19:03:10.714Z,2023-01-27T19:03:13Z,3996990299,56,Center,3996990301,140,58.6,3996990305,212,19.9,3996990303,141,29.7,3996990307,213,0.6,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001925,23,1,1,1,4,1fttb31hnskynpku8qd09yhm8,1,58.6,29.7,2023-01-27T19:03:13.275Z,2023-01-27T19:03:15Z,3996990419,213,4.6,3996990415,141,5.8,3996990413,140,56.3,3996990417,212,16.4,3996990411,56,Right,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001951,24,1,1,1,7,1fttb31hnskynpku8qd09yhm8,1,44.8,16.5,2023-01-27T19:03:15.723Z,2023-01-27T19:03:17Z,3996990557,141,40.0,3996990555,140,28.8,3996990553,56,Back,3996990561,213,2.4,3996990559,212,23.2,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001997,25,1,1,1,8,1fttb31hnskynpku8qd09yhm8,1,28.9,40.2,2023-01-27T19:03:17.370Z,2023-01-27T19:03:20Z,3996990741,140,32.8,3996990739,56,Back,3996990749,213,1.4,3996990745,212,29.3,3996990743,141,82.9,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002027,26,1,1,1,12,1fttb31hnskynpku8qd09yhm8,1,32.9,84,2023-01-27T19:03:20.618Z,2023-01-27T19:03:24Z,3996990859,56,Center,3996990867,213,5.9,3996990861,140,58.0,3996990865,212,28.8,3996990863,141,66.9,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002045,27,1,1,1,15,1fttb31hnskynpku8qd09yhm8,1,48.6,57.8,2023-01-27T19:03:24.027Z,2023-01-27T19:03:25Z,3996990941,213,4.6,3996990937,141,42.7,3996990933,56,Back,3996990935,140,47.0,3996990939,212,10.4,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002055,28,1,1,1,16,1fttb31hnskynpku8qd09yhm8,1,47,42.7,2023-01-27T19:03:25.131Z,2023-01-27T19:03:26Z,3996990983,212,2.9,3996990985,213,3.0,3996990981,141,43.2,3996990979,140,44.3,3996990977,56,Back,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002097,29,1,1,1,17,1fttb31hnskynpku8qd09yhm8,1,44.7,35.9,2023-01-27T19:03:26.074Z,2023-01-27T19:03:28Z,3996991187,213,5.1,3996991185,212,22.0,3996991183,141,5.7,3996991179,56,Right,3996991181,140,52.2,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002145,30,1,1,1,20,1fttb31hnskynpku8qd09yhm8,1,52.4,6,2023-01-27T19:03:28.747Z,2023-01-27T19:03:32Z,3996991379,213,1.3,3996991375,212,5.8,3996991373,141,14.2,3996991369,56,Right,3996991371,140,54.0,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002179,31,1,1,1,24,1fttb31hnskynpku8qd09yhm8,1,65.3,4.6,2023-01-27T19:03:32.683Z,2023-01-27T19:03:34Z,3996991537,213,6.2,3996991533,141,3.0,3996991535,212,12.2,3996991531,140,76.9,3996991529,56,Right,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002217,32,1,1,1,26,1fttb31hnskynpku8qd09yhm8,0,76.9,3,2023-01-27T19:03:34.571Z,2023-01-27T19:03:36Z,3996991757,212,15.0,3996991759,213,6.1,3996991755,141,0.0,3996991751,56,Right,3996991753,140,90.8,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002447,12,5,1,1,27,zjawy6qdzk3y69v5pa3zl2cb,1,10.8,101.2,2023-01-27T19:03:36.461Z,2023-01-27T19:15:20Z,3996992953,347,,3996992951,56,Back,3996992975,233,33,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002223,33,5,1,1,27,1fttb31hnskynpku8qd09yhm8,0,89.2,-1.2,2023-01-27T19:03:36.461Z,2023-01-27T19:03:54Z,3996991791,347,,3996992983,233,12,3996991789,56,Right,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002493,13,1,1,1,45,zjawy6qdzk3y69v5pa3zl2cb,1,14.1,100,2023-01-27T19:03:53.530Z,2023-01-27T19:03:56Z,3996993175,140,31.0,3996993187,213,6.1,3996993179,141,94.8,3996993167,107,,3996993183,212,18.2,3996993169,56,Back,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002497,14,61,1,1,47,zjawy6qdzk3y69v5pa3zl2cb,0,30.9,95,2023-01-27T19:03:56.058Z,2023-01-27T19:03:56Z,3996993191,56,Back,,,,,,,,,,,,,,,,,,,,,,adp5a6klr2nygqjmdd1ekc8kq,R. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002525,34,1,1,1,48,1fttb31hnskynpku8qd09yhm8,1,78.8,5.1,2023-01-27T19:03:56.874Z,2023-01-27T19:03:58Z,3996993327,213,2.8,3996993319,56,Right,3996993321,140,70.7,3996993323,141,9.6,3996993325,212,9.0,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002529,35,49,1,1,49,1fttb31hnskynpku8qd09yhm8,1,69.4,11,2023-01-27T19:03:58.154Z,2023-01-27T19:03:58Z,,,,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002539,36,1,1,1,49,1fttb31hnskynpku8qd09yhm8,1,69.4,11,2023-01-27T19:03:58.282Z,2023-01-27T19:03:59Z,3996993377,56,Right,3996993385,213,4.5,3996993381,141,2.6,3996993383,212,5.8,3996993379,140,68.3,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002593,37,1,1,1,50,1fttb31hnskynpku8qd09yhm8,1,65.2,5.2,2023-01-27T19:03:59.146Z,2023-01-27T19:04:03Z,3996993641,212,34.9,3996993637,140,34.0,3996993635,56,Back,3996993645,1,,3996993643,213,2.8,3996993639,141,22.9,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002645,38,1,1,1,56,1fttb31hnskynpku8qd09yhm8,1,24.3,31.3,2023-01-27T19:04:05.146Z,2023-01-27T19:04:07Z,3996993909,140,28.4,3996993915,213,1.4,3996993913,212,22.9,3996993907,56,Back,3996993911,141,64.4,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002661,39,1,1,1,59,1fttb31hnskynpku8qd09yhm8,1,28.8,67.3,2023-01-27T19:04:07.722Z,2023-01-27T19:04:09Z,3996993999,140,26.2,3996994005,213,4.6,3996994003,212,21.9,3996993997,56,Back,3996994001,141,35.4,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002699,40,1,1,2,1,1fttb31hnskynpku8qd09yhm8,1,26.1,36.1,2023-01-27T19:04:09.722Z,2023-01-27T19:04:12Z,3996994203,56,Back,3996994205,140,31.2,3996994209,212,17.8,3996994211,213,5.0,3996994207,141,11.2,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002723,41,1,1,2,4,1fttb31hnskynpku8qd09yhm8,1,35.6,7.8,2023-01-27T19:04:12.826Z,2023-01-27T19:04:14Z,3996994333,140,40.2,3996994335,141,3.2,3996994331,56,Back,3996994339,213,5.7,3996994337,212,5.8,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002745,42,1,1,2,5,1fttb31hnskynpku8qd09yhm8,1,40.2,3.2,2023-01-27T19:04:14.298Z,2023-01-27T19:04:16Z,3996994427,212,10.0,3996994421,56,Back,3996994429,213,1.1,3996994425,141,16.0,3996994423,140,44.8,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002775,43,1,1,2,8,1fttb31hnskynpku8qd09yhm8,1,47.3,15.8,2023-01-27T19:04:16.523Z,2023-01-27T19:04:20Z,3996994659,1,,3996994657,213,6.2,3996994655,212,32.9,3996994651,140,78.6,3996994653,141,14.0,3996994647,155,,3996994649,56,Right,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
