id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2444930759,12,49,1,0,31,7rmv5ns2rj7bn4otpkur0mx0x,1,51.8,21.2,2022-08-12T18:03:16.050Z,2022-08-12T18:03:16Z,,,,,,,,,,,,,,,,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,
2444930813,13,1,1,0,32,7rmv5ns2rj7bn4otpkur0mx0x,1,51.8,21.2,2022-08-12T18:03:16.258Z,2022-08-12T18:03:19Z,3700109639,140,60.1,3700109641,141,4.9,3700109645,213,5.4,3700109643,212,14.1,3700109637,56,Right,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,
2444930829,14,1,1,0,35,7rmv5ns2rj7bn4otpkur0mx0x,1,59.3,9.7,2022-08-12T18:03:19.378Z,2022-08-12T18:03:20Z,3700109731,213,1.9,3700109729,212,8.2,3700109727,141,21.0,3700109723,56,Right,3700109725,140,56.7,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,
2444930861,15,1,1,0,36,7rmv5ns2rj7bn4otpkur0mx0x,1,56.7,21,2022-08-12T18:03:20.194Z,2022-08-12T18:03:22Z,3700109917,213,5.2,3700109911,140,61.7,3700109915,212,11.8,3700109913,141,5.5,3700109909,56,Right,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,
2444930927,16,1,1,0,38,7rmv5ns2rj7bn4otpkur0mx0x,1,57.1,6.5,2022-08-12T18:03:22.258Z,2022-08-12T18:03:28Z,3700110249,141,3.2,3700110253,213,3.2,3700110247,140,27.9,3700110251,212,30.7,3700110245,56,Back,,,,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,
2444931009,17,1,1,0,44,7rmv5ns2rj7bn4otpkur0mx0x,1,21.2,4.4,2022-08-12T18:03:28.257Z,2022-08-12T18:03:34Z,3700110641,56,Back,3700110647,141,38.0,3700110643,140,3.4,3700110651,213,2.3,3700110649,212,29.5,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,
2444931059,18,1,1,0,50,7rmv5ns2rj7bn4otpkur0mx0x,1,7.2,37,2022-08-12T18:03:34.641Z,2022-08-12T18:04:18Z,3700110927,56,Back,3700110929,140,46.2,3700110937,1,,3700110933,212,46.7,3700110925,155,,3700110931,141,70.0,3700110935,213,0.5,,,,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,
2444931077,19,1,1,0,55,7rmv5ns2rj7bn4otpkur0mx0x,1,48.9,70.3,2022-08-12T18:03:39.393Z,2022-08-12T18:04:22Z,3700111055,141,70.7,3700111051,56,Back,3700111759,156,,3700111053,140,43.2,3700111057,212,6.0,3700111059,213,3.1,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,
2444931095,20,1,1,0,57,7rmv5ns2rj7bn4otpkur0mx0x,1,38.4,69.4,2022-08-12T18:03:41.297Z,2022-08-12T18:54:12Z,3700111135,56,Back,3700111141,212,13.0,3700111137,140,29.0,3700111143,213,2.4,3700111139,141,81.8,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,
2444931103,21,1,1,0,58,7rmv5ns2rj7bn4otpkur0mx0x,0,29,81.8,2022-08-12T18:03:42.962Z,2022-08-12T18:54:13Z,3700111191,141,65.2,3700111185,155,,3700111195,213,6.0,3700111197,1,,3700111187,56,Center,3700111193,212,34.9,3700111189,140,60.5,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,
2444931113,7,61,1,0,59,6lzy9iiqoysvtdsgx719fng9n,1,34.8,26.1,2022-08-12T18:03:43.930Z,2022-08-12T18:03:44Z,3700111239,56,Back,,,,,,,,,,,,,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,
2444931125,8,61,1,1,0,6lzy9iiqoysvtdsgx719fng9n,1,39.1,30.9,2022-08-12T18:03:44.614Z,2022-08-12T18:54:58Z,3700111311,56,Back,,,,,,,,,,,,,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,
2444931141,9,49,1,1,1,6lzy9iiqoysvtdsgx719fng9n,1,44.2,24.4,2022-08-12T18:03:45.894Z,2022-08-12T18:54:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,
2444968647,500,1,1,1,2,6lzy9iiqoysvtdsgx719fng9n,1,43.3,31.5,2022-08-12T18:03:46.074Z,2022-08-12T18:54:59Z,3700312629,213,4.7,3700312627,212,5.3,3700312623,140,43.2,3700312621,56,Back,3700312625,141,23.7,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,
2444931169,10,1,1,1,3,6lzy9iiqoysvtdsgx719fng9n,1,45,24.4,2022-08-12T18:03:47.230Z,2022-08-12T18:03:50Z,3700111531,140,55.4,3700111529,56,Right,3700111537,213,5.4,3700111533,141,4.6,3700111535,212,17.3,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,
2444931177,11,61,1,1,6,6lzy9iiqoysvtdsgx719fng9n,1,55.4,5.9,2022-08-12T18:03:50.334Z,2022-08-12T18:03:50Z,3700111573,56,Right,,,,,,,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,
2444931261,12,1,1,1,9,6lzy9iiqoysvtdsgx719fng9n,1,39.7,25,2022-08-12T18:03:53.086Z,2022-08-12T18:03:57Z,3700111979,213,2.3,3700111973,140,30.1,3700111975,141,41.2,3700111971,56,Back,3700111977,212,14.9,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,
2444931355,13,1,1,1,14,6lzy9iiqoysvtdsgx719fng9n,1,28.9,59.4,2022-08-12T18:03:58.735Z,2022-08-12T18:04:03Z,3700112479,212,39.6,3700112473,56,Center,3700112481,213,0.2,3700112477,141,72.9,3700112475,140,65.6,3700112483,1,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,
2444931381,14,1,1,1,19,6lzy9iiqoysvtdsgx719fng9n,1,63.6,86.9,2022-08-12T18:04:03.375Z,2022-08-12T18:04:05Z,3700112609,140,75.7,3700112607,56,Left,3700112611,141,94.7,3700112615,213,0.4,3700112613,212,13.8,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,
2444931385,15,1,1,1,20,6lzy9iiqoysvtdsgx719fng9n,1,74.5,95.7,2022-08-12T18:04:04.991Z,2022-08-12T18:04:05Z,3700112655,212,5.4,3700112653,141,94.8,3700112651,140,69.4,3700112649,56,Left,3700112657,213,3.3,,,,,,,,,,a185wef6iz1nun1wry40jcgoa,N. Ünüvar,,,,,,,,,,,,,,,,,,,,,,,,,
2444931433,16,1,1,1,21,6lzy9iiqoysvtdsgx719fng9n,1,69.4,94.7,2022-08-12T18:04:05.839Z,2022-08-12T18:04:09Z,3700112863,213,3.7,3700112855,56,Center,3700112859,141,78.2,3700112861,212,20.2,3700112857,140,53.4,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,
2444931449,17,1,1,1,24,6lzy9iiqoysvtdsgx719fng9n,1,53.4,78.2,2022-08-12T18:04:08.942Z,2022-08-12T18:04:10Z,3700112927,212,16.4,3700112923,140,39.3,3700112929,213,3.6,3700112921,56,Back,3700112925,141,67.8,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,
2444931515,18,1,1,1,26,6lzy9iiqoysvtdsgx719fng9n,1,35.7,65.8,2022-08-12T18:04:10.559Z,2022-08-12T18:04:15Z,3700113259,56,Back,3700113265,212,27.2,3700113263,141,56.7,3700113267,213,3.4,3700113261,140,10.5,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,
2444931545,19,1,1,1,31,6lzy9iiqoysvtdsgx719fng9n,1,15.1,50.7,2022-08-12T18:04:15.278Z,2022-08-12T18:04:17Z,3700113447,213,1.0,3700113441,140,23.0,3700113439,56,Back,3700113445,212,14.3,3700113443,141,67.8,,,,,,,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,
2444931637,20,1,1,1,33,6lzy9iiqoysvtdsgx719fng9n,1,24,66.7,2022-08-12T18:04:17.807Z,2022-08-12T18:04:24Z,3700113847,141,50.4,3700113843,56,Back,3700113845,140,2.3,3700113849,212,25.3,3700113851,213,3.6,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,
2444931697,21,1,1,1,40,6lzy9iiqoysvtdsgx719fng9n,1,3.4,51.8,2022-08-12T18:04:24.223Z,2022-08-12T18:04:27Z,3700114085,140,9.4,3700114091,213,1.2,3700114083,56,Back,3700114087,141,73.8,3700114089,212,16.2,,,,,,,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,
2444931731,22,1,1,1,42,6lzy9iiqoysvtdsgx719fng9n,0,9.6,82.3,2022-08-12T18:04:27.007Z,2022-08-12T18:04:30Z,3700114285,213,6.2,3700114277,56,Back,3700114281,141,76.1,3700114279,140,47.3,3700114283,212,39.8,3700114275,155,,3700114287,1,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,
2444931811,22,1,1,1,45,7rmv5ns2rj7bn4otpkur0mx0x,1,52.5,27.7,2022-08-12T18:04:29.890Z,2022-08-12T18:04:35Z,3700114685,56,Center,3700114691,212,9.5,3700114687,140,61.2,3700114693,213,0.3,3700114683,3,,3700114689,141,31.5,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,
2444931823,23,1,1,1,49,7rmv5ns2rj7bn4otpkur0mx0x,0,60.3,35.3,2022-08-12T18:04:33.914Z,2022-08-12T20:08:46Z,3700114735,3,,3700114753,212,6.0,3700114757,213,5.9,3700114743,140,65.7,3700114747,141,32.2,3700114739,56,Center,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,
2444931825,23,1,1,1,50,6lzy9iiqoysvtdsgx719fng9n,0,30.2,68.5,2022-08-12T18:04:34.351Z,2022-08-12T20:08:42Z,3700114769,141,51.6,3700114763,157,,3700114773,213,5.6,3700114767,140,45.0,3700114771,212,19.3,3700114765,56,Back,3700114775,1,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,
2444931883,24,44,1,1,53,7rmv5ns2rj7bn4otpkur0mx0x,1,53.8,46,2022-08-12T18:04:37.118Z,2022-08-12T20:08:18Z,3700115045,56,Center,3700115047,286,,3700115071,233,24,,,,,,,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,
2444931855,24,44,1,1,53,6lzy9iiqoysvtdsgx719fng9n,0,46.2,54,2022-08-12T18:04:37.119Z,2022-08-12T18:04:39Z,3700114919,56,Back,3700115099,233,24,3700114921,285,,,,,,,,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,
2444931897,25,1,1,1,54,7rmv5ns2rj7bn4otpkur0mx0x,0,52.6,44.6,2022-08-12T18:04:38.914Z,2022-08-12T18:05:07Z,3700115113,140,55.5,3700115107,3,,3700115117,141,40.1,3700115127,213,5.5,3700115121,212,4.3,3700115109,56,Center,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,
2444931885,25,61,1,1,55,6lzy9iiqoysvtdsgx719fng9n,0,42.5,52.1,2022-08-12T18:04:39.087Z,2022-08-12T18:56:40Z,3700115049,56,Back,,,,,,,,,,,,,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,
2444932111,26,1,1,1,58,6lzy9iiqoysvtdsgx719fng9n,1,44.9,74.5,2022-08-12T18:04:42.783Z,2022-08-12T18:56:47Z,3700116231,1,,3700116221,56,Left,3700116225,141,90.0,3700116229,213,0.2,3700116227,212,52.2,3700116223,140,93.6,3700317219,155,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,
2444932129,27,1,1,2,10,6lzy9iiqoysvtdsgx719fng9n,0,92.4,82.1,2022-08-12T18:04:54.637Z,2022-08-12T18:04:56Z,3700116299,56,Center,3700116307,213,4.7,3700116297,155,,3700116305,212,4.6,3700116351,286,,3700116295,2,,3700116303,141,75.4,3700116347,233,26,a185wef6iz1nun1wry40jcgoa,N. Ünüvar,3700116301,140,92.5,3700116345,236,,,,,,,,,,,,,,,,,,,,
2444932133,26,12,1,2,10,7rmv5ns2rj7bn4otpkur0mx0x,1,2,20.4,2022-08-12T18:04:54.737Z,2022-08-12T18:04:57Z,3700116313,56,Back,3700116309,185,,3700116391,233,27,,,,,,,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,
2444932159,28,61,1,2,11,6lzy9iiqoysvtdsgx719fng9n,1,94.1,85.6,2022-08-12T18:04:56.030Z,2022-08-12T18:04:56Z,3700116433,56,Left,,,,,,,,,,,,,,,,,,,,,,a185wef6iz1nun1wry40jcgoa,N. Ünüvar,,,,,,,,,,,,,,,,,,,,,,,,,
2444932183,27,5,1,2,13,7rmv5ns2rj7bn4otpkur0mx0x,1,-0.4,15,2022-08-12T18:04:57.118Z,2022-08-12T18:22:10Z,3700116565,233,29,3700116541,346,,3700116539,56,Back,,,,,,,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,
2444932179,29,5,1,2,13,6lzy9iiqoysvtdsgx719fng9n,0,100.4,85,2022-08-12T18:04:57.118Z,2022-08-12T18:05:34Z,3700116533,346,,3700116531,56,Left,3700116579,233,27,,,,,,,,,,,,,,,,a185wef6iz1nun1wry40jcgoa,N. Ünüvar,,,,,,,,,,,,,,,,,,,,,,,,,
2444932445,28,1,1,2,29,7rmv5ns2rj7bn4otpkur0mx0x,1,5,49.9,2022-08-12T18:05:13.251Z,2022-08-12T18:05:17Z,3700118001,141,27.3,3700117995,124,,3700118005,213,4.9,3700118009,237,,3700117999,140,7.9,3700117997,56,Back,3700118003,212,15.7,,,,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,
2444932465,29,1,1,2,33,7rmv5ns2rj7bn4otpkur0mx0x,1,7.9,27.3,2022-08-12T18:05:17.522Z,2022-08-12T18:05:19Z,3700118113,56,Back,3700118117,141,48.4,3700118119,212,15.1,3700118115,140,3.4,3700118121,213,1.9,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,
2444932507,30,1,1,2,35,7rmv5ns2rj7bn4otpkur0mx0x,1,3.6,50.7,2022-08-12T18:05:19.714Z,2022-08-12T18:05:23Z,3700118289,56,Back,3700118299,1,,3700118293,141,67.5,3700118287,155,,3700118297,213,0.3,3700118295,212,35.1,3700118291,140,35.2,,,,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,
