id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist
2448092157,132,1,1,12,27,7rmv5ns2rj7bn4otpkur0mx0x,0,99.7,0.7,2022-08-19T18:15:03.967Z,2022-08-19T18:15:07Z,3716909471,56,Center,3716909465,6,,3716909475,141,53.7,3716909469,224,,3716909473,140,90.0,3716909481,1,,3716909479,213,1.8,3716909463,2,,281ieftii7id7an6dm505owrt,X. Emmers,3716909467,155,3716909477,212,,37.5,,,,,,,,,,,,,,,,,,,,,,
2448092181,98,12,1,12,30,eh54mfvjtrttgsg1wbjnvxcqz,1,13.5,49.7,2022-08-19T18:15:07.512Z,2022-08-19T19:03:45Z,3716909597,141,50.0,3716909591,140,39.1,3716909601,212,26.9,3716909587,56,Back,3716909605,213,0.0,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092241,133,1,1,12,33,7rmv5ns2rj7bn4otpkur0mx0x,1,59.6,51.6,2022-08-19T18:15:10.815Z,2022-08-19T18:15:14Z,3716909945,140,79.6,3716909941,155,,3716909951,213,5.3,3716909947,141,3.7,3716909953,1,,3716909949,212,38.8,3716909943,56,Right,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092267,99,45,1,12,37,eh54mfvjtrttgsg1wbjnvxcqz,0,19.1,95,2022-08-19T18:15:14.831Z,2022-08-19T19:03:27Z,3716910075,56,Back,3716910077,285,,3716910217,233,134,,,,,,,,,,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092281,134,3,1,12,37,7rmv5ns2rj7bn4otpkur0mx0x,1,80.9,5,2022-08-19T18:15:14.831Z,2022-08-19T18:15:17Z,3716910133,56,Right,3716910173,233,99,3716910137,286,,,,,,,,,,,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092333,100,45,1,12,40,eh54mfvjtrttgsg1wbjnvxcqz,0,18.2,83.8,2022-08-19T18:15:17.040Z,2022-08-19T18:15:19Z,3716910417,233,135,3716910367,56,Back,3716910369,285,,,,,,,,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092311,135,3,1,12,40,7rmv5ns2rj7bn4otpkur0mx0x,1,81.8,16.2,2022-08-19T18:15:17.040Z,2022-08-19T18:15:19Z,3716910301,286,,3716910299,56,Right,3716910393,233,100,,,,,,,,,,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092367,136,1,1,12,41,7rmv5ns2rj7bn4otpkur0mx0x,1,80.1,13.8,2022-08-19T18:15:18.655Z,2022-08-19T18:15:21Z,3716910519,212,18.6,3716910513,56,Center,3716910517,141,38.6,3716910515,140,87.6,3716910523,213,1.1,3716910511,155,,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092373,137,50,1,12,44,7rmv5ns2rj7bn4otpkur0mx0x,1,86,39.6,2022-08-19T18:15:21.279Z,2022-08-19T18:15:25Z,3716910559,286,,3716910891,233,101,3716910555,56,Center,,,,,,,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092425,101,7,1,12,44,eh54mfvjtrttgsg1wbjnvxcqz,1,14,60.4,2022-08-19T18:15:21.280Z,2022-08-19T18:15:25Z,3716910867,233,137,3716910819,56,Back,3716910821,285,,,,,,,,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092433,102,49,1,12,47,eh54mfvjtrttgsg1wbjnvxcqz,1,19.1,50.9,2022-08-19T18:15:24.457Z,2022-08-19T18:15:24Z,,,,,,,,,,,,,,,,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092551,105,4,1,12,47,eh54mfvjtrttgsg1wbjnvxcqz,1,26.6,68.6,2022-08-19T18:15:24.590Z,2022-08-19T19:03:00Z,3716911481,285,,3716911479,265,,3716911477,152,,3716911471,13,,3717038721,233,138,3716911475,56,Back,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092435,138,4,1,12,47,7rmv5ns2rj7bn4otpkur0mx0x,0,73.4,31.4,2022-08-19T18:15:24.591Z,2022-08-19T18:48:22Z,3716912211,13,,3717038757,233,105,3716912215,152,,3716910879,56,Center,3716910885,286,,3716912219,265,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092451,104,43,1,12,47,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-08-19T18:15:24.592Z,2022-08-19T18:52:38Z,3716911005,233,138,3716910965,285,0,3717050277,144,44,3716910963,56,Back,,,,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092445,103,43,1,12,47,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-08-19T18:15:24.713Z,2022-08-19T18:52:40Z,3716910935,56,Back,3717050383,144,1,3716910943,212,26.8,3716910945,213,0.8,3716910937,140,37.3,3716910939,141,78.5,3716910933,155,0,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092449,139,43,1,12,48,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2022-08-19T18:15:25.006Z,2022-08-19T18:15:29Z,3716910959,212,15.7,3716910953,56,Center,3716910957,141,26.5,3716911269,144,1,3716910961,213,6.0,3716910955,140,75.6,3716910951,3,0,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092739,106,1,1,13,3,eh54mfvjtrttgsg1wbjnvxcqz,1,24.4,71.1,2022-08-19T18:15:40.520Z,2022-08-19T18:15:56Z,3716912537,212,16.5,3716912527,5,,3716912539,213,1.4,3716912533,140,27.1,3716912529,152,,3716912535,141,95.0,3716913435,189,,3716912531,56,Back,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092801,107,2,1,13,7,eh54mfvjtrttgsg1wbjnvxcqz,1,29.1,94.5,2022-08-19T18:15:44.248Z,2022-08-19T18:16:33Z,3716914331,7,4jx9sjbj9s8q2qeknsqhyozqh,3716912877,141,100.0,3716912875,140,85.7,3716912883,1,,3716912873,56,Left,,,,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448093173,140,55,1,13,7,7rmv5ns2rj7bn4otpkur0mx0x,1,33.6,7.5,2022-08-19T18:15:44.249Z,2022-08-19T19:02:54Z,3717056715,189,,,,,,,,,,,,,,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448092803,108,43,1,13,12,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-08-19T18:15:49.147Z,2022-08-19T18:16:18Z,3716915061,144,5,3716912887,347,0,3716912885,56,Left,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448093253,141,1,1,13,41,7rmv5ns2rj7bn4otpkur0mx0x,1,29.2,9.4,2022-08-19T18:16:18.751Z,2022-08-19T18:16:20Z,3716915203,212,11.9,3716915195,241,,3716915193,5,,3716915199,140,38.2,3716915201,141,20.0,3716915205,213,0.7,3716915197,56,Back,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448093277,142,1,1,13,43,7rmv5ns2rj7bn4otpkur0mx0x,1,38.2,20,2022-08-19T18:16:20.448Z,2022-08-19T18:16:22Z,3716915331,140,25.0,3716915337,213,3.2,3716915335,212,13.9,3716915333,141,18.0,3716915329,56,Back,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448093349,143,1,1,13,45,7rmv5ns2rj7bn4otpkur0mx0x,1,24.4,17.7,2022-08-19T18:16:22.639Z,2022-08-19T18:16:29Z,3716915751,140,8.5,3716915757,213,2.4,3716915749,56,Back,3716915755,212,22.4,3716915753,141,39.7,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448093385,144,1,1,13,52,7rmv5ns2rj7bn4otpkur0mx0x,0,10.4,36.1,2022-08-19T18:16:29.247Z,2022-08-19T18:16:32Z,3716915901,212,68.6,3716915895,56,Left,3716915897,140,60.6,3716915905,1,,3716915899,141,100.0,3716915903,213,0.7,3716915893,157,,,,,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448093493,109,5,1,13,55,eh54mfvjtrttgsg1wbjnvxcqz,1,37.2,-1.2,2022-08-19T18:16:32.661Z,2022-08-19T18:52:44Z,3716916431,233,145,3716916413,347,,3716916411,56,Back,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448093391,145,5,1,13,55,7rmv5ns2rj7bn4otpkur0mx0x,0,62.8,101.2,2022-08-19T18:16:32.661Z,2022-08-19T18:16:40Z,3716915927,56,Left,3716915929,347,,3716916443,233,109,,,,,,,,,,,,,,,,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448093551,110,1,1,14,2,eh54mfvjtrttgsg1wbjnvxcqz,1,35,0,2022-08-19T18:16:39.623Z,2022-08-19T18:16:43Z,3716916723,107,,3716916729,141,17.7,3716916733,213,2.6,3716916735,1,,3716916725,56,Back,3716916731,212,26.4,3716916727,140,13.2,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448093665,111,1,1,14,6,eh54mfvjtrttgsg1wbjnvxcqz,1,13.2,18.5,2022-08-19T18:16:43.063Z,2022-08-19T18:16:50Z,3716917285,140,4.3,3716917287,141,48.8,3716917289,212,22.6,3716917291,213,2.0,3716917283,56,Back,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448093729,112,1,1,14,13,eh54mfvjtrttgsg1wbjnvxcqz,1,7.7,49,2022-08-19T18:16:50.231Z,2022-08-19T18:16:54Z,3716917635,213,1.5,3716917637,1,,3716917631,141,97.2,3716917627,56,Back,3716917629,140,10.8,3716917633,212,32.9,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448093807,113,1,1,14,17,eh54mfvjtrttgsg1wbjnvxcqz,0,10.8,97.2,2022-08-19T18:16:54.008Z,2022-08-19T18:17:00Z,3716918075,212,72.3,3716918077,213,0.0,3716918071,140,79.6,3716918067,155,,3716918079,1,,3716918069,56,Left,3716918073,141,100.0,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448093809,114,5,1,14,22,eh54mfvjtrttgsg1wbjnvxcqz,0,81.6,101,2022-08-19T18:16:59.663Z,2022-08-19T18:52:44Z,3716918089,347,,3716918935,233,146,3716918087,56,Left,,,,,,,,,,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448093955,146,5,1,14,22,7rmv5ns2rj7bn4otpkur0mx0x,1,18.4,-1,2022-08-19T18:16:59.663Z,2022-08-19T18:17:11Z,3716918883,347,,3716918917,233,114,3716918881,56,Back,,,,,,,,,,,,,,,,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448093973,147,1,1,14,34,7rmv5ns2rj7bn4otpkur0mx0x,1,19.3,0,2022-08-19T18:17:11.343Z,2022-08-19T18:17:12Z,3716918977,141,15.3,3716918981,213,2.2,3716918973,56,Back,3716918979,212,13.2,3716918971,107,,3716918975,140,12.3,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094011,148,1,1,14,35,7rmv5ns2rj7bn4otpkur0mx0x,1,12.3,15.3,2022-08-19T18:17:12.655Z,2022-08-19T18:17:14Z,3716919175,140,11.8,3716919177,141,4.0,3716919179,212,7.7,3716919181,213,4.6,3716919173,56,Back,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094031,115,45,1,14,37,eh54mfvjtrttgsg1wbjnvxcqz,0,84.5,93.8,2022-08-19T18:17:14.447Z,2022-08-19T18:17:16Z,3716919249,56,Left,3716919251,286,,3716919305,233,149,,,,,,,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094039,149,3,1,14,37,7rmv5ns2rj7bn4otpkur0mx0x,1,15.5,6.2,2022-08-19T18:17:14.447Z,2022-08-19T18:17:16Z,3716919281,56,Back,3716919291,233,115,3716919283,285,,,,,,,,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094061,150,1,1,14,39,7rmv5ns2rj7bn4otpkur0mx0x,0,19.1,8.6,2022-08-19T18:17:15.982Z,2022-08-19T18:17:17Z,3716919363,56,Back,3716919369,212,9.9,3716919367,141,15.5,3716919365,140,27.4,3716919371,213,0.5,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094083,116,8,1,14,41,eh54mfvjtrttgsg1wbjnvxcqz,1,74,74.4,2022-08-19T18:17:18.792Z,2022-08-19T18:17:18Z,3716919461,56,Center,,,,,,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094087,151,50,1,14,42,7rmv5ns2rj7bn4otpkur0mx0x,1,24.5,25.2,2022-08-19T18:17:19.071Z,2022-08-19T18:17:24Z,3716919481,285,,3716919865,233,117,3716919479,56,Back,,,,,,,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094149,117,7,1,14,42,eh54mfvjtrttgsg1wbjnvxcqz,1,75.5,74.8,2022-08-19T18:17:19.072Z,2022-08-19T18:17:23Z,3716919751,56,Center,3716919805,233,151,3716919753,286,,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094133,152,1,1,14,44,7rmv5ns2rj7bn4otpkur0mx0x,0,23.5,30,2022-08-19T18:17:21.135Z,2022-08-19T18:17:23Z,3716919677,56,Back,3716919817,233,118,3716919679,140,19.4,3716919685,213,2.3,3716919821,286,,3716919681,141,36.9,3716919683,212,6.4,3716919815,236,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094155,118,74,1,14,44,eh54mfvjtrttgsg1wbjnvxcqz,1,78.6,63.7,2022-08-19T18:17:21.136Z,2022-08-19T18:48:28Z,3716919795,285,,3716919793,56,Center,3716919887,233,152,,,,,,,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094189,153,1,1,14,46,7rmv5ns2rj7bn4otpkur0mx0x,1,19.5,56.7,2022-08-19T18:17:23.871Z,2022-08-19T18:17:25Z,3716919989,213,1.0,3716919983,140,28.3,3716919985,141,77.6,3716919979,56,Back,3716919987,212,17.0,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094223,154,1,1,14,48,7rmv5ns2rj7bn4otpkur0mx0x,1,28.1,76.7,2022-08-19T18:17:25.359Z,2022-08-19T18:17:27Z,3716920171,141,63.9,3716920175,212,10.8,3716920163,56,Back,3716920179,213,5.3,3716920167,140,34.2,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094277,155,1,1,14,50,7rmv5ns2rj7bn4otpkur0mx0x,1,34.3,68.1,2022-08-19T18:17:27.727Z,2022-08-19T18:17:31Z,3716920515,140,40.7,3716920519,212,9.5,3716920521,213,0.8,3716920513,56,Back,3716920517,141,77.9,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094331,156,1,1,14,54,7rmv5ns2rj7bn4otpkur0mx0x,1,55.2,85.7,2022-08-19T18:17:31.599Z,2022-08-19T18:17:34Z,3716920829,213,0.2,3716920817,140,83.3,3716920815,56,Left,3716920825,212,30.1,3716920821,141,94.8,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094379,157,1,1,14,57,7rmv5ns2rj7bn4otpkur0mx0x,0,88.2,92.9,2022-08-19T18:17:34.639Z,2022-08-19T18:17:39Z,3716921071,2,,3716921075,56,Center,3716921089,1,,3716921081,212,33.4,3716921073,155,,3716921079,141,44.0,3716921085,213,4.8,3716921077,140,90.7,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094383,119,44,1,15,0,eh54mfvjtrttgsg1wbjnvxcqz,1,9.4,53,2022-08-19T18:17:37.544Z,2022-08-19T18:17:38Z,3716921131,233,158,3716921093,56,Back,3716921095,285,,,,,,,,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094387,158,44,1,15,0,7rmv5ns2rj7bn4otpkur0mx0x,0,90.6,47,2022-08-19T18:17:37.545Z,2022-08-19T18:17:39Z,3716921229,233,119,3716921107,286,,3716921105,56,Center,,,,,,,,,,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094405,120,43,1,15,0,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-08-19T18:17:37.831Z,2022-08-19T18:52:54Z,3716921203,141,50.7,3717050955,144,12,3716921511,15,0,3716921207,213,3.1,3716921199,56,Back,3716921201,140,8.7,3716921205,212,0,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094447,121,12,1,15,2,eh54mfvjtrttgsg1wbjnvxcqz,1,17.4,59.1,2022-08-19T18:17:39.783Z,2022-08-19T18:17:45Z,3716921451,140,28.0,3716921455,212,11.7,3716921605,15,,3716921453,141,53.9,3716921457,213,6.0,3716921449,56,Back,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094481,159,1,1,15,5,7rmv5ns2rj7bn4otpkur0mx0x,1,68.1,60.8,2022-08-19T18:17:42.719Z,2022-08-19T18:17:47Z,3716921701,212,20.9,3716921699,141,87.8,3716921703,213,1.1,3716921695,56,Left,3716921697,140,77.6,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094521,160,1,1,15,10,7rmv5ns2rj7bn4otpkur0mx0x,0,86,85.5,2022-08-19T18:17:47.231Z,2022-08-19T18:19:45Z,3716921889,141,49.3,3716921883,155,,3716921891,212,25.9,3716921887,140,93.7,3716921885,56,Center,3716921893,213,5.0,3716921881,2,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094589,122,12,1,15,12,eh54mfvjtrttgsg1wbjnvxcqz,1,5.4,50.7,2022-08-19T18:17:49.239Z,2022-08-19T18:17:53Z,3716922231,212,25.7,3716922225,56,Back,3716922227,140,29.9,3716922229,141,50.3,3716922233,213,6.3,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094575,161,61,1,15,15,7rmv5ns2rj7bn4otpkur0mx0x,1,71.8,65.5,2022-08-19T18:17:52.347Z,2022-08-19T18:19:40Z,3716922155,56,Center,,,,,,,,,,,,,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094659,123,1,1,15,16,eh54mfvjtrttgsg1wbjnvxcqz,1,19.4,50.4,2022-08-19T18:17:53.399Z,2022-08-19T18:17:57Z,3716922615,213,4.2,3716922611,141,50.1,3716922609,140,19.3,3716922605,56,Back,3716922613,212,0.2,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094729,124,1,1,15,17,eh54mfvjtrttgsg1wbjnvxcqz,0,18.9,50.7,2022-08-19T18:17:53.936Z,2022-08-19T18:53:16Z,3716922975,213,2.9,3716922971,141,53.3,3716922967,56,Back,3716922969,140,12.9,3716922973,212,6.5,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094739,125,51,1,15,17,eh54mfvjtrttgsg1wbjnvxcqz,1,12.9,53.3,2022-08-19T18:17:54.567Z,2022-08-19T18:18:05Z,3716923001,169,,,,,,,,,,,,,,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094617,162,49,1,15,17,7rmv5ns2rj7bn4otpkur0mx0x,1,88.8,46.6,2022-08-19T18:17:54.927Z,2022-08-19T18:17:55Z,,,,,,,,,,,,,,,,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448095213,130,45,1,15,18,eh54mfvjtrttgsg1wbjnvxcqz,0,8.8,60.4,2022-08-19T18:17:55.607Z,2022-08-19T18:18:50Z,3716925659,56,Back,3716926571,233,167,3716925661,285,,,,,,,,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448095381,167,3,1,15,18,7rmv5ns2rj7bn4otpkur0mx0x,1,91.2,39.6,2022-08-19T18:17:55.607Z,2022-08-19T18:18:50Z,3716926499,56,Center,3716926537,233,130,3716926501,286,,,,,,,,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094705,163,13,1,15,21,7rmv5ns2rj7bn4otpkur0mx0x,1,95.3,33.8,2022-08-19T18:17:58.238Z,2022-08-19T18:56:13Z,3717057953,73,,3716924225,458,,3717057951,62,,3716924229,231,42.1,3716923251,20,,3716922857,56,Center,3716924227,230,92.8,3716924217,102,62.2,c9shc6t28oroqthopifjvg9ux,D. Vente,3716924221,214,3716924219,103,,5.6,3716922851,22,3716924223,215,,,,,,,,,,,,,,,,,,
2448094925,126,5,1,15,24,eh54mfvjtrttgsg1wbjnvxcqz,1,-0.8,36.6,2022-08-19T18:18:01.215Z,2022-08-19T18:52:45Z,3716923993,56,Back,3716927673,233,164,3716923995,346,,,,,,,,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448094747,164,5,1,15,24,7rmv5ns2rj7bn4otpkur0mx0x,0,100.8,63.4,2022-08-19T18:18:01.215Z,2022-08-19T18:19:07Z,3716923045,346,,3716923043,56,Center,3716927679,233,126,,,,,,,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448095095,127,1,1,15,53,eh54mfvjtrttgsg1wbjnvxcqz,1,5.3,50,2022-08-19T18:18:29.991Z,2022-08-19T18:19:41Z,3716924997,141,4.9,3716925001,213,5.7,3716924999,212,52.9,3716924993,56,Back,3716924995,140,46.3,3716924989,124,,3716925007,237,,3716924991,155,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,3716925003,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2448095145,128,3,1,15,55,eh54mfvjtrttgsg1wbjnvxcqz,1,54.9,3.5,2022-08-19T18:18:32.375Z,2022-08-19T18:18:36Z,3716925271,286,,3716925269,56,Right,3716925345,233,165,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448095101,165,45,1,15,55,7rmv5ns2rj7bn4otpkur0mx0x,0,45.1,96.5,2022-08-19T18:18:32.375Z,2022-08-19T18:18:37Z,3716925395,233,128,3716925037,56,Back,3716925039,285,,,,,,,,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448095151,129,4,1,15,57,eh54mfvjtrttgsg1wbjnvxcqz,1,58,4.2,2022-08-19T18:18:34.510Z,2022-08-19T18:18:38Z,3716925309,286,,3716925303,295,,3716925307,152,,3716925519,233,166,3716925305,56,Right,3716925301,13,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448095179,166,4,1,15,57,7rmv5ns2rj7bn4otpkur0mx0x,0,42,95.8,2022-08-19T18:18:34.511Z,2022-08-19T18:18:38Z,3716925451,13,,3716925455,56,Back,3716925533,233,129,3716925457,152,,3716925453,295,,3716925459,285,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
