id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist
2456368323,4,44,1,0,11,1wyg1tunyt7go9tnjea1hjqxb,1,21.5,70.4,2022-09-05T18:02:08.710Z,2022-09-05T18:41:17Z,3760923049,285,,3760923047,56,Back,3761042893,233,387,,,,,,,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456388829,387,44,1,0,11,z9phg19papi9f5fd6qxzr836,0,78.5,29.6,2022-09-05T18:02:08.711Z,2022-09-05T18:52:04Z,3761042865,286,,3761042861,56,Center,3761042907,233,4,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368327,5,1,1,0,12,1wyg1tunyt7go9tnjea1hjqxb,0,22.4,71.4,2022-09-05T18:02:09.293Z,2022-09-05T18:02:10Z,3760923057,56,Back,3760923063,212,13.0,3760923061,141,83.2,3760923059,140,32.2,3760923055,3,,3760923065,213,0.7,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368351,7,1,1,0,13,z9phg19papi9f5fd6qxzr836,1,71.2,24.6,2022-09-05T18:02:10.667Z,2022-09-05T18:02:14Z,3760923221,213,5.3,3760923213,56,Right,3760923217,141,12.2,3760923211,3,,3760923215,140,76.6,3760923219,212,10.2,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368365,8,1,1,0,17,z9phg19papi9f5fd6qxzr836,1,76.7,9,2022-09-05T18:02:14.338Z,2022-09-05T18:52:11Z,3760923311,140,80.3,3760923309,56,Right,3760923315,212,6.4,3760923317,213,5.3,3760923313,141,1.4,,,,,,,,,,1amx0jc0ey5w1z9g3f3nb9t2i,A. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456395635,458,61,1,0,18,z9phg19papi9f5fd6qxzr836,0,75.4,5.8,2022-09-05T18:02:14.812Z,2022-09-05T18:52:34Z,3761075851,56,Right,,,,,,,,,,,,,,,,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368373,6,12,1,0,19,1wyg1tunyt7go9tnjea1hjqxb,1,22.8,94.2,2022-09-05T18:02:16.059Z,2022-09-05T18:02:17Z,3760923355,140,26.3,3760923397,167,,3760923357,141,100.0,3760923353,56,Back,3760923359,212,6.0,3760923361,213,0.9,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368375,7,5,1,0,19,1wyg1tunyt7go9tnjea1hjqxb,0,24,101.4,2022-09-05T18:02:16.684Z,2022-09-05T18:02:34Z,3760923369,56,Back,3760923371,347,,3760924023,233,9,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368481,9,5,1,0,19,z9phg19papi9f5fd6qxzr836,1,76,-1.4,2022-09-05T18:02:16.684Z,2022-09-05T18:13:19Z,3760924013,233,7,3760924009,56,Right,3760924011,347,,,,,,,,,,,,,,,,,1amx0jc0ey5w1z9g3f3nb9t2i,A. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368515,10,1,1,0,37,z9phg19papi9f5fd6qxzr836,1,81.8,0,2022-09-05T18:02:34.066Z,2022-09-05T18:02:39Z,3760924159,1,,3760924147,107,,3760924155,212,29.1,3760924149,56,Center,3760924151,140,91.8,3760924157,213,1.2,3760924153,141,38.1,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368519,11,61,1,0,42,z9phg19papi9f5fd6qxzr836,0,93,40.6,2022-09-05T18:02:39.411Z,2022-09-05T18:02:39Z,3760924175,56,Center,,,,,,,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368565,8,12,1,0,42,1wyg1tunyt7go9tnjea1hjqxb,1,9.7,60.9,2022-09-05T18:02:39.543Z,2022-09-05T18:02:47Z,3760924455,212,37.7,3760924451,140,45.6,3760924449,56,Back,3760924453,141,61.5,3760924457,213,0.0,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368559,12,1,1,0,46,z9phg19papi9f5fd6qxzr836,1,53.6,33.3,2022-09-05T18:02:43.090Z,2022-09-05T18:02:46Z,3760924427,56,Right,3760924425,3,,3760924431,141,14.2,3760924435,213,5.8,3760924429,140,77.6,3760924433,212,28.4,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368563,13,61,1,0,49,z9phg19papi9f5fd6qxzr836,0,77.9,15.6,2022-09-05T18:02:46.754Z,2022-09-05T18:02:47Z,3760924441,56,Right,,,,,,,,,,,,,,,,,,,,,,1amx0jc0ey5w1z9g3f3nb9t2i,A. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368567,9,49,1,0,50,1wyg1tunyt7go9tnjea1hjqxb,1,20.5,75.1,2022-09-05T18:02:47.266Z,2022-09-05T18:02:47Z,,,,,,,,,,,,,,,,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368589,10,1,1,0,50,1wyg1tunyt7go9tnjea1hjqxb,1,20.5,75.1,2022-09-05T18:02:47.604Z,2022-09-05T18:02:49Z,3760924539,157,,3760924549,213,0.6,3760924551,1,,3760924547,212,17.8,3760924543,140,34.7,3760924541,56,Back,3760924545,141,89.4,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368593,11,1,1,0,52,1wyg1tunyt7go9tnjea1hjqxb,0,34.7,89.4,2022-09-05T18:02:48.881Z,2022-09-05T18:02:51Z,3760924577,236,,3760924557,56,Back,3760924561,140,30.9,3760924565,212,6.3,3760924587,286,,3760924567,213,4.0,3760924579,233,14,3760924563,141,82.3,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368583,14,74,1,0,52,z9phg19papi9f5fd6qxzr836,1,79.8,25.2,2022-09-05T18:02:48.882Z,2022-09-05T18:02:50Z,3760924607,233,11,3760924531,56,Center,3760924533,285,,,,,,,,,,,,,,,,,1amx0jc0ey5w1z9g3f3nb9t2i,A. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368625,15,1,1,0,55,z9phg19papi9f5fd6qxzr836,0,68.3,31.2,2022-09-05T18:02:52.490Z,2022-09-05T18:02:53Z,3760924735,141,51.8,3760924739,213,0.8,3760924731,56,Center,3760924733,140,81.4,3760924737,212,19.6,3760924729,155,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368647,12,1,1,0,57,1wyg1tunyt7go9tnjea1hjqxb,1,19.1,64.2,2022-09-05T18:02:53.858Z,2022-09-05T18:02:57Z,3760924885,56,Back,3760924881,3,,3760924889,140,24.8,3760924895,213,5.6,3760924891,141,57.0,3760924893,212,7.7,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368651,13,49,1,1,0,1wyg1tunyt7go9tnjea1hjqxb,1,24.8,57,2022-09-05T18:02:57.004Z,2022-09-05T18:02:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368657,14,1,1,1,0,1wyg1tunyt7go9tnjea1hjqxb,1,24.8,57,2022-09-05T18:02:57.160Z,2022-09-05T18:02:58Z,3760924957,56,Back,3760924961,141,68.4,3760924959,140,25.1,3760924965,213,1.5,3760924963,212,7.8,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368665,15,1,1,1,1,1wyg1tunyt7go9tnjea1hjqxb,0,25.1,68.4,2022-09-05T18:02:58.718Z,2022-09-05T18:03:00Z,3760925005,212,32.7,3760925001,140,56.0,3760925003,141,74.2,3760925007,213,0.1,3760924999,56,Center,3760925009,1,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368681,16,49,1,1,4,z9phg19papi9f5fd6qxzr836,1,47.6,34.4,2022-09-05T18:03:01.786Z,2022-09-05T18:03:01Z,,,,,,,,,,,,,,,,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368693,17,1,1,1,5,z9phg19papi9f5fd6qxzr836,1,47.6,34.4,2022-09-05T18:03:01.962Z,2022-09-05T18:03:04Z,3760925141,213,5.4,3760925131,140,62.5,3760925137,212,26.0,3760925133,141,3.9,3760925129,56,Right,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368711,18,1,1,1,7,z9phg19papi9f5fd6qxzr836,0,63,3.9,2022-09-05T18:03:04.426Z,2022-09-05T18:03:12Z,3760925271,212,42.8,3760925275,1,,3760925273,213,0.8,3760925269,141,48.6,3760925263,155,,3760925267,140,91.7,3760925451,2,,3760925265,56,Center,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368717,16,52,1,1,11,1wyg1tunyt7go9tnjea1hjqxb,1,6.8,56.7,2022-09-05T18:03:08.210Z,2022-09-05T18:03:08Z,,,,,,,,,,,,,,,,,,,,,,,,,b7owk879trwk2tu8ud574xq3u,S. Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368753,17,1,1,1,12,1wyg1tunyt7go9tnjea1hjqxb,1,6.1,53.6,2022-09-05T18:03:09.353Z,2022-09-05T18:03:14Z,3760925527,212,15.7,3760925523,140,7.5,3760925525,141,30.6,3760925521,56,Back,3760925519,123,,3760925529,213,4.8,,,,,,,b7owk879trwk2tu8ud574xq3u,S. Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368775,18,1,1,1,17,1wyg1tunyt7go9tnjea1hjqxb,1,14.6,34.8,2022-09-05T18:03:14.233Z,2022-09-05T18:03:17Z,3760925725,212,25.0,3760925721,140,15.9,3760925719,56,Back,3760925727,213,1.5,3760925723,141,71.5,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368791,19,1,1,1,20,1wyg1tunyt7go9tnjea1hjqxb,1,17.5,73,2022-09-05T18:03:17.752Z,2022-09-05T18:03:21Z,3760925831,213,0.8,3760925823,56,Back,3760925827,141,95.6,3760925825,140,31.5,3760925829,212,21.3,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368817,20,1,1,1,24,1wyg1tunyt7go9tnjea1hjqxb,1,43.9,96.2,2022-09-05T18:03:20.960Z,2022-09-05T18:03:23Z,3760925939,140,58.5,3760925945,213,5.9,3760925941,141,86.0,3760925943,212,16.8,3760925937,56,Left,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368841,21,1,1,1,26,1wyg1tunyt7go9tnjea1hjqxb,1,58.5,86,2022-09-05T18:03:23.033Z,2022-09-05T18:03:27Z,3760926111,56,Back,3760926119,213,3.2,3760926115,141,85.7,3760926113,140,41.7,3760926117,212,17.6,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368867,22,1,1,1,30,1wyg1tunyt7go9tnjea1hjqxb,1,39.6,86,2022-09-05T18:03:27.327Z,2022-09-05T18:03:32Z,3760926309,141,95.4,3760926311,212,19.3,3760926305,56,Left,3760926307,140,56.9,3760926313,213,0.3,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368873,23,50,1,1,35,1wyg1tunyt7go9tnjea1hjqxb,1,47,97.2,2022-09-05T18:03:32.144Z,2022-09-05T18:03:35Z,3760926341,56,Back,3760926461,233,19,3760926343,286,,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368887,19,7,1,1,35,z9phg19papi9f5fd6qxzr836,1,53,2.8,2022-09-05T18:03:32.145Z,2022-09-05T18:03:34Z,3760926453,233,23,3760926421,167,,3760926425,285,,3760926423,56,Right,,,,,,,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368893,20,5,1,1,35,z9phg19papi9f5fd6qxzr836,0,55.4,-1.6,2022-09-05T18:03:32.720Z,2022-09-05T18:13:20Z,3760926493,233,24,3760926447,56,Right,3760926449,347,,,,,,,,,,,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368899,24,5,1,1,35,1wyg1tunyt7go9tnjea1hjqxb,1,44.6,101.6,2022-09-05T18:03:32.720Z,2022-09-05T18:03:35Z,3760926477,56,Back,3760926481,233,20,3760926479,347,,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368915,25,1,1,1,38,1wyg1tunyt7go9tnjea1hjqxb,1,49.9,100,2022-09-05T18:03:35.416Z,2022-09-05T18:03:38Z,3760926567,107,,3760926577,213,5.5,3760926573,141,87.8,3760926569,56,Left,3760926575,212,13.1,3760926571,140,58.5,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456368945,26,1,1,1,41,1wyg1tunyt7go9tnjea1hjqxb,1,54.6,72.7,2022-09-05T18:03:38.191Z,2022-09-05T18:03:43Z,3760926739,141,7.7,3760926733,56,Right,3760926743,213,4.8,3760926729,196,,3760926741,212,44.4,3760926735,140,58.3,3760926745,1,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456369015,27,2,1,1,46,1wyg1tunyt7go9tnjea1hjqxb,1,68,18.9,2022-09-05T18:03:43.471Z,2022-09-05T19:00:27Z,3760927123,7,8o2iv0qhfft5pgzm75ckuo0es,3760927127,140,80.0,3760927125,56,Center,3760927129,141,30.0,,,,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456369001,21,55,1,1,46,z9phg19papi9f5fd6qxzr836,1,22.1,61.5,2022-09-05T18:03:43.472Z,2022-09-05T18:53:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456369119,22,1,1,2,11,z9phg19papi9f5fd6qxzr836,1,23.5,81.8,2022-09-05T18:04:08.113Z,2022-09-05T18:04:14Z,3760927679,213,4.4,3760927667,5,,3760927681,1,,3760927675,141,36.7,3760927671,56,Back,3760927677,212,32.0,3760927673,140,14.7,3760927669,241,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456369127,23,1,1,2,17,z9phg19papi9f5fd6qxzr836,1,14.7,36.7,2022-09-05T18:04:14.193Z,2022-09-05T18:04:16Z,3760927743,56,Back,3760927747,141,11.5,3760927751,213,4.8,3760927745,140,16.3,3760927749,212,17.2,,,,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456369135,24,1,1,2,19,z9phg19papi9f5fd6qxzr836,1,16.3,11.5,2022-09-05T18:04:16.121Z,2022-09-05T18:04:17Z,3760927781,140,35.1,3760927785,212,20.5,3760927779,56,Back,3760927783,141,3.1,3760927787,213,6.0,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456369145,25,1,1,2,20,z9phg19papi9f5fd6qxzr836,1,34.8,3.1,2022-09-05T18:04:17.553Z,2022-09-05T18:04:20Z,3760927857,56,Back,3760927861,141,10.6,3760927859,140,13.8,3760927865,213,2.9,3760927863,212,22.6,,,,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456369179,26,1,1,2,23,z9phg19papi9f5fd6qxzr836,1,13.8,10.6,2022-09-05T18:04:19.913Z,2022-09-05T18:04:23Z,3760928043,141,34.0,3760928047,213,2.2,3760928041,140,3.4,3760928039,56,Back,3760928045,212,19.3,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
