id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value
2496931291,9,1,1,0,16,b94pf87be9ojdgnrs5mst80un,1,28,3.2,2023-01-13T19:01:21.560Z,2023-01-13T19:01:24Z,3975564091,140,20.3,3975564089,56,Back,3975564095,212,15.4,3975564097,213,2.1,3975564093,141,22.4,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931301,10,1,1,0,19,b94pf87be9ojdgnrs5mst80un,1,21.7,22.7,2023-01-13T19:01:24.168Z,2023-01-13T19:01:28Z,3975564145,213,1.5,3975564147,1,,3975564137,56,Back,3975564139,140,23.6,3975564141,141,70.0,3975564143,212,32.2,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931313,11,1,1,0,23,b94pf87be9ojdgnrs5mst80un,1,24.8,73.8,2023-01-13T19:01:28.104Z,2023-01-13T19:01:30Z,3975564201,140,36.7,3975564203,141,66.6,3975564205,212,13.4,3975564207,213,5.9,3975564199,56,Back,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931317,12,1,1,0,25,b94pf87be9ojdgnrs5mst80un,1,34.7,68.2,2023-01-13T19:01:30.361Z,2023-01-13T19:53:32Z,3975564251,140,31.3,3975564249,56,Back,3975564253,141,87.2,3975564255,212,13.4,3975564257,213,1.8,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931351,13,2,1,0,27,b94pf87be9ojdgnrs5mst80un,1,32.9,86.9,2023-01-13T19:01:32.936Z,2023-01-13T19:01:42Z,3975564423,141,84.7,3975564419,56,Left,3975564417,1,,3975564415,7,8im7pgnph2au11blma5pewe09,3975564421,140,69.1,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931333,3,55,1,0,27,59t7flioj4w4mpwnrwbm0m8ck,1,34.2,25.4,2023-01-13T19:01:32.937Z,2023-01-13T19:58:29Z,,,,,,,,,,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931369,4,1,1,0,39,59t7flioj4w4mpwnrwbm0m8ck,1,21.8,12.9,2023-01-13T19:01:44.622Z,2023-01-13T19:01:49Z,3975564499,56,Back,3975564507,213,2.2,3975564495,5,,3975564497,241,,3975564505,212,24.7,3975564501,140,7.9,3975564503,141,42.2,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931399,5,1,1,0,44,59t7flioj4w4mpwnrwbm0m8ck,1,9.5,47.5,2023-01-13T19:01:49.663Z,2023-01-13T19:01:58Z,3975564657,212,13.8,3975564655,141,61.5,3975564659,213,0.8,3975564653,140,19.0,3975564651,56,Back,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931409,6,1,1,0,53,59t7flioj4w4mpwnrwbm0m8ck,1,39.7,57.2,2023-01-13T19:01:58.606Z,2023-01-13T19:02:01Z,3975564719,1,,3975564715,212,44.9,3975564717,213,5.5,3975564709,56,Right,3975564713,141,10.1,3975564711,140,69.7,3975564703,155,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931415,7,1,1,0,56,59t7flioj4w4mpwnrwbm0m8ck,1,69.7,10.1,2023-01-13T19:02:01.055Z,2023-01-13T19:02:02Z,3975564743,212,10.9,3975564741,141,25.5,3975564739,140,72.5,3975564737,56,Center,3975564745,213,1.3,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931419,8,1,1,0,56,59t7flioj4w4mpwnrwbm0m8ck,0,70.2,22.3,2023-01-13T19:02:02.014Z,2023-01-13T19:02:08Z,3975564759,212,7.7,3975564753,56,Right,3975564757,141,13.2,3975564755,140,74.6,3975564761,213,5.4,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931425,14,8,1,0,58,b94pf87be9ojdgnrs5mst80un,1,25.6,87.5,2023-01-13T19:02:03.240Z,2023-01-13T19:02:03Z,3975564773,56,Back,,,,,,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931445,9,5,1,0,59,59t7flioj4w4mpwnrwbm0m8ck,1,72.6,-1,2023-01-13T19:02:04.223Z,2023-01-13T19:02:08Z,3975564877,56,Right,3975564879,347,,3975564893,233,15,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931433,15,5,1,0,59,b94pf87be9ojdgnrs5mst80un,0,27.4,101,2023-01-13T19:02:04.223Z,2023-01-13T19:31:21Z,3975564905,233,9,3975564819,56,Back,3975564821,347,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931471,10,1,1,1,5,59t7flioj4w4mpwnrwbm0m8ck,1,71.1,0,2023-01-13T19:02:10.080Z,2023-01-13T19:02:14Z,3975564983,141,6.7,3975564981,140,42.8,3975564989,1,,3975564979,56,Back,3975564977,107,,3975564985,212,30.3,3975564987,213,2.9,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931481,11,1,1,1,9,59t7flioj4w4mpwnrwbm0m8ck,1,43.5,11.7,2023-01-13T19:02:14.079Z,2023-01-13T19:02:16Z,3975565021,140,34.0,3975565019,56,Back,3975565023,141,34.5,3975565027,213,2.1,3975565025,212,18.4,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931493,12,1,1,1,11,59t7flioj4w4mpwnrwbm0m8ck,1,35.2,36.7,2023-01-13T19:02:16.078Z,2023-01-13T19:02:19Z,3975565069,56,Back,3975565073,141,32.7,3975565075,212,11.8,3975565077,213,6.0,3975565071,140,46.1,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931515,13,1,1,1,14,59t7flioj4w4mpwnrwbm0m8ck,0,46.4,31.8,2023-01-13T19:02:19.279Z,2023-01-13T19:02:24Z,3975565145,1,,3975565137,140,93.4,3975565135,56,Center,3975565139,141,34.9,3975565141,212,49.4,3975565143,213,0.0,3975565133,155,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931513,16,49,1,1,17,b94pf87be9ojdgnrs5mst80un,1,8.8,67.8,2023-01-13T19:02:22.856Z,2023-01-13T19:02:22Z,,,,,,,,,,,,,,,,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931525,17,12,1,1,19,b94pf87be9ojdgnrs5mst80un,1,4.6,68.7,2023-01-13T19:02:24.424Z,2023-01-13T19:02:26Z,3975565203,140,5.6,3975565201,56,Back,3975565205,141,100.0,3975565207,212,22.3,3975565209,213,1.5,3975565227,167,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931565,14,5,1,1,20,59t7flioj4w4mpwnrwbm0m8ck,1,94.8,-1.1,2023-01-13T19:02:25.578Z,2023-01-13T19:31:21Z,3975565389,347,,3975565391,233,18,3975565387,56,Right,,,,,,,,,,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931527,18,5,1,1,20,b94pf87be9ojdgnrs5mst80un,0,5.2,101.1,2023-01-13T19:02:25.578Z,2023-01-13T19:02:32Z,3975565409,233,14,3975565211,56,Back,3975565213,347,,,,,,,,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931573,15,1,1,1,24,59t7flioj4w4mpwnrwbm0m8ck,1,90.2,0,2023-01-13T19:02:29.206Z,2023-01-13T19:58:01Z,3975565431,140,90.4,3975565429,56,Right,3975565427,107,,3975565433,141,10.6,3975565437,213,1.5,3975565435,212,8.4,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931577,16,1,1,1,25,59t7flioj4w4mpwnrwbm0m8ck,1,90.4,10.6,2023-01-13T19:02:31.007Z,2023-01-13T19:58:02Z,3975565453,213,4.4,3975565451,212,5.1,3975565445,56,Right,3975565447,140,88.9,3975565449,141,3.4,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931583,17,1,1,1,26,59t7flioj4w4mpwnrwbm0m8ck,0,88.9,3.4,2023-01-13T19:02:31.646Z,2023-01-13T19:58:04Z,3975565493,213,1.6,3975565491,212,19.3,3975565489,141,31.8,3975565485,56,Center,3975565487,140,88.8,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931605,19,12,1,1,28,b94pf87be9ojdgnrs5mst80un,1,13.9,59.7,2023-01-13T19:02:33.696Z,2023-01-13T19:58:05Z,3975565593,141,87.7,3975565595,212,21.3,3975565597,213,1.1,3975565589,56,Back,3975565591,140,23.0,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931607,20,61,1,1,30,b94pf87be9ojdgnrs5mst80un,1,23,87.7,2023-01-13T19:02:35.913Z,2023-01-13T19:58:14Z,3975565599,56,Back,,,,,,,,,,,,,,,,,,,,,,2gfp8pe55n7oa0mcu5ygi54a,W. Essanoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931639,18,5,1,1,33,59t7flioj4w4mpwnrwbm0m8ck,1,77.1,-1.2,2023-01-13T19:02:38.872Z,2023-01-13T19:31:21Z,3975565745,56,Right,3975565747,347,,3975565751,233,21,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931613,21,5,1,1,33,b94pf87be9ojdgnrs5mst80un,0,22.9,101.2,2023-01-13T19:02:38.872Z,2023-01-13T19:02:45Z,3975565613,56,Back,3975565767,233,18,3975565615,347,,,,,,,,,,,,,,,,,2gfp8pe55n7oa0mcu5ygi54a,W. Essanoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931643,19,1,1,1,37,59t7flioj4w4mpwnrwbm0m8ck,0,75.3,0,2023-01-13T19:02:42.990Z,2023-01-13T19:02:50Z,3975565779,212,20.4,3975565773,56,Right,3975565777,141,17.0,3975565775,140,90.6,3975565781,213,0.7,3975565771,107,,3975565839,189,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931665,22,1,1,1,42,b94pf87be9ojdgnrs5mst80un,1,8.1,76.7,2023-01-13T19:02:48.009Z,2023-01-13T19:54:28Z,3975565873,213,1.6,3975565869,141,91.5,3975565865,56,Back,3975565867,140,8.0,3975565871,212,10.1,3975565863,3,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931677,23,61,1,1,44,b94pf87be9ojdgnrs5mst80un,0,8.3,91.1,2023-01-13T19:02:50.009Z,2023-01-13T19:03:02Z,3975565913,56,Back,,,,,,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931753,20,5,1,1,48,59t7flioj4w4mpwnrwbm0m8ck,1,91.4,-1.4,2023-01-13T19:02:53.545Z,2023-01-13T19:31:21Z,3975566213,56,Right,3975566215,347,,3975566233,233,24,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931705,24,5,1,1,48,b94pf87be9ojdgnrs5mst80un,0,8.6,101.4,2023-01-13T19:02:53.545Z,2023-01-13T19:03:08Z,3975566047,56,Back,3975566237,233,20,3975566049,347,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931771,21,1,1,2,2,59t7flioj4w4mpwnrwbm0m8ck,0,91.4,0,2023-01-13T19:03:07.438Z,2023-01-13T19:03:11Z,3975566311,1,,3975566303,140,91.8,3975566301,56,Center,3975566307,212,26.7,3975566305,141,37.6,3975566309,213,1.6,3975566299,107,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931773,25,44,1,2,4,b94pf87be9ojdgnrs5mst80un,1,7.8,60.9,2023-01-13T19:03:09.993Z,2023-01-13T19:54:43Z,3975566321,285,,3975566319,56,Back,3975566345,233,22,,,,,,,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931777,22,44,1,2,5,59t7flioj4w4mpwnrwbm0m8ck,0,91.8,37.6,2023-01-13T19:03:10.159Z,2023-01-13T19:03:12Z,3975566339,286,,3975566337,56,Center,,,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931783,26,12,1,2,5,b94pf87be9ojdgnrs5mst80un,1,7.5,59.4,2023-01-13T19:03:10.361Z,2023-01-13T19:54:48Z,3975566431,15,,3975566353,56,Back,3975566361,213,5.9,3975566355,140,18.2,3975566357,141,51.9,3975566359,212,12.3,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931809,23,1,1,2,7,59t7flioj4w4mpwnrwbm0m8ck,1,74.8,41.2,2023-01-13T19:03:12.622Z,2023-01-13T19:03:14Z,3975566503,141,43.9,3975566501,140,78.7,3975566497,3,,3975566505,212,4.5,3975566507,213,0.4,3975566499,56,Center,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931811,24,44,1,2,8,59t7flioj4w4mpwnrwbm0m8ck,1,80,42.2,2023-01-13T19:03:13.158Z,2023-01-13T19:57:39Z,3975566513,286,,3975566511,56,Center,3975566535,233,27,,,,,,,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931817,27,44,1,2,8,b94pf87be9ojdgnrs5mst80un,0,20,57.8,2023-01-13T19:03:13.159Z,2023-01-13T19:57:39Z,3975566531,56,Back,3975566553,233,24,3975566533,285,,,,,,,,,,,,,,,,,2gfp8pe55n7oa0mcu5ygi54a,W. Essanoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931813,25,1,1,2,9,59t7flioj4w4mpwnrwbm0m8ck,0,78.7,43.9,2023-01-13T19:03:14.414Z,2023-01-13T19:57:37Z,3975566523,212,5.6,3975566525,213,0.6,3975566521,141,48.4,3975566515,3,,3975566517,56,Center,3975566519,140,83.2,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931839,28,12,1,2,10,b94pf87be9ojdgnrs5mst80un,1,19.6,60,2023-01-13T19:03:15.632Z,2023-01-13T19:57:41Z,3975566649,213,5.9,3975566643,140,41.4,3975566645,141,47.5,3975566647,212,24.4,3975566641,56,Back,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931845,26,1,1,2,12,59t7flioj4w4mpwnrwbm0m8ck,1,59.1,32.8,2023-01-13T19:03:17.854Z,2023-01-13T19:03:19Z,3975566689,141,13.1,3975566691,212,15.8,3975566687,140,67.0,3975566685,56,Right,3975566693,213,5.3,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931867,27,1,1,2,14,59t7flioj4w4mpwnrwbm0m8ck,1,68.4,8.5,2023-01-13T19:03:19.790Z,2023-01-13T19:03:23Z,3975566845,140,95.6,3975566847,141,12.3,3975566851,213,0.1,3975566843,56,Right,3975566849,212,28.7,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931877,28,1,1,2,18,59t7flioj4w4mpwnrwbm0m8ck,0,97.7,14.4,2023-01-13T19:03:23.246Z,2023-01-13T19:03:26Z,3975566901,213,1.9,3975566889,2,,3975566891,155,,3975566895,140,92.6,3975566897,141,38.5,3975566899,212,17.2,3975566893,56,Center,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931891,29,12,1,2,21,b94pf87be9ojdgnrs5mst80un,1,11.2,63.6,2023-01-13T19:03:26.600Z,2023-01-13T19:55:36Z,3975566973,141,91.4,3975566969,56,Back,3975566975,212,18.9,3975566977,213,1.6,3975566971,140,10.5,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931895,30,1,1,2,23,b94pf87be9ojdgnrs5mst80un,1,10.5,91.4,2023-01-13T19:03:28.744Z,2023-01-13T19:55:48Z,3975567009,212,9.0,3975567005,140,15.0,3975567007,141,80.2,3975567011,213,5.3,3975567003,56,Back,3975567001,3,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496931897,31,49,1,2,24,b94pf87be9ojdgnrs5mst80un,1,15.1,80.2,2023-01-13T19:03:29.801Z,2023-01-13T19:55:49Z,,,,,,,,,,,,,,,,,,,,,,,,,2gfp8pe55n7oa0mcu5ygi54a,W. Essanoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
