id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,assist,qualifier/17/id,qualifier/17/qualifierId
2490360741,8,1,1,0,10,dvmw7d6jb38qvv7e6ziwu0vyr,0,23.7,91.2,2022-12-11T13:33:29.631Z,2022-12-11T14:31:25Z,3940802387,141,91.5,3940802383,56,Back,3940802385,140,31.9,3940802391,213,0.0,3940802381,3,,3940802389,212,8.6,,,,,,,coxuin3vr6nkynlvcsvzphjl6,Rodrigo Rêgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360751,4,1,1,0,12,xcevba75jfkrg4s6tl89zl3y,0,61.4,9.4,2022-12-11T13:33:31.790Z,2022-12-11T13:33:32Z,3940802439,157,,3940802441,56,Right,3940802449,213,0.4,3940802445,141,19.4,3940802451,1,,3940802443,140,77.1,3940802447,212,17.8,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360819,9,1,1,0,15,dvmw7d6jb38qvv7e6ziwu0vyr,1,25.7,85.6,2022-12-11T13:33:34.711Z,2022-12-11T13:33:39Z,3940802765,213,2.9,3940802761,141,88.3,3940802755,3,,3940802757,56,Back,3940802763,212,8.0,3940802759,140,18.3,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360821,10,1,1,0,17,dvmw7d6jb38qvv7e6ziwu0vyr,0,18.4,90.9,2022-12-11T13:33:36.611Z,2022-12-11T13:39:42Z,3940802803,286,,3940802773,140,20.6,3940802797,236,,3940802775,141,92.1,3940802769,157,,3940802771,56,Back,3940802779,213,0.3,3940802799,233,5,coxuin3vr6nkynlvcsvzphjl6,Rodrigo Rêgo,3940802781,1,3940802777,212,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360789,5,74,1,0,17,xcevba75jfkrg4s6tl89zl3y,1,80.3,10.4,2022-12-11T13:33:36.612Z,2022-12-11T13:56:16Z,3940802817,233,10,3940802645,285,,3940802643,56,Right,,,,,,,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360807,6,5,1,0,19,xcevba75jfkrg4s6tl89zl3y,0,81.2,-0.6,2022-12-11T13:33:38.054Z,2022-12-11T13:33:51Z,3940802711,347,,3940803459,233,11,3940802709,56,Right,,,,,,,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360961,11,5,1,0,19,dvmw7d6jb38qvv7e6ziwu0vyr,1,18.8,100.6,2022-12-11T13:33:38.054Z,2022-12-11T13:56:12Z,3940803429,347,,3940803427,56,Back,3940803435,233,6,,,,,,,,,,,,,,,,coxuin3vr6nkynlvcsvzphjl6,Rodrigo Rêgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360975,12,1,1,0,31,dvmw7d6jb38qvv7e6ziwu0vyr,1,19.6,100,2022-12-11T13:33:50.621Z,2022-12-11T13:33:51Z,3940803507,141,96.2,3940803503,56,Back,3940803511,213,5.2,3940803505,140,21.5,3940803501,107,,3940803509,212,4.1,,,,,,,coxuin3vr6nkynlvcsvzphjl6,Rodrigo Rêgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361003,13,1,1,0,32,dvmw7d6jb38qvv7e6ziwu0vyr,1,21.5,95.9,2022-12-11T13:33:51.746Z,2022-12-11T13:33:53Z,3940803651,212,2.7,3940803645,56,Back,3940803649,141,98.0,3940803653,213,2.6,3940803647,140,19.3,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361071,14,1,1,0,34,dvmw7d6jb38qvv7e6ziwu0vyr,1,19.3,98,2022-12-11T13:33:53.329Z,2022-12-11T14:32:00Z,3941032819,155,,3940803975,56,Back,3940803977,140,29.9,3940803981,141,87.2,3940803989,213,5.7,3940803985,212,13.3,,,,,,,coxuin3vr6nkynlvcsvzphjl6,Rodrigo Rêgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361079,15,1,1,0,35,dvmw7d6jb38qvv7e6ziwu0vyr,0,37.7,85.9,2022-12-11T13:33:54.267Z,2022-12-11T13:34:04Z,3940804029,141,87.5,3940804031,212,16.4,3940804027,140,53.3,3940804025,56,Left,3940804023,168,,3940804033,213,0.1,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361059,7,49,1,0,38,xcevba75jfkrg4s6tl89zl3y,1,45.8,17,2022-12-11T13:33:57.125Z,2022-12-11T13:33:57Z,,,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361127,8,1,1,0,39,xcevba75jfkrg4s6tl89zl3y,1,44.4,25,2022-12-11T13:33:58.485Z,2022-12-11T13:34:02Z,3940804247,140,41.3,3940804245,56,Back,3940804251,212,28.0,3940804249,141,65.9,3940804253,213,1.7,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361151,9,1,1,0,43,xcevba75jfkrg4s6tl89zl3y,1,45.2,64.2,2022-12-11T13:34:02.614Z,2022-12-11T13:34:04Z,3940804393,141,40.3,3940804391,140,34.5,3940804389,56,Back,3940804395,212,19.8,3940804397,213,4.1,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361165,10,1,1,0,45,xcevba75jfkrg4s6tl89zl3y,0,34.2,38.3,2022-12-11T13:34:04.589Z,2022-12-11T13:34:06Z,3940804473,141,0.0,3940804469,56,Right,3940804471,140,53.6,3940804479,1,,3940804475,212,33.4,3940804477,213,5.4,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361167,11,5,1,0,47,xcevba75jfkrg4s6tl89zl3y,0,53.8,-1.2,2022-12-11T13:34:06.490Z,2022-12-11T13:34:12Z,3940804947,233,16,3940804487,347,,3940804485,56,Right,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361235,16,5,1,0,47,dvmw7d6jb38qvv7e6ziwu0vyr,1,46.2,101.2,2022-12-11T13:34:06.490Z,2022-12-11T13:56:13Z,3940804861,347,,3940804891,233,11,3940804859,56,Back,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361295,17,1,1,0,53,dvmw7d6jb38qvv7e6ziwu0vyr,1,43.8,100,2022-12-11T13:34:12.082Z,2022-12-11T13:34:16Z,3940805279,140,39.2,3940805283,212,19.2,3940805277,56,Back,3940805275,107,,3940805281,141,73.8,3940805285,213,4.5,,,,,,,coxuin3vr6nkynlvcsvzphjl6,Rodrigo Rêgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361317,18,1,1,0,57,dvmw7d6jb38qvv7e6ziwu0vyr,1,39.3,69.9,2022-12-11T13:34:16.750Z,2022-12-11T13:34:18Z,3940805427,56,Back,3940805431,141,63.1,3940805429,140,27.1,3940805425,3,,3940805435,213,3.5,3940805433,212,13.6,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361341,19,1,1,0,59,dvmw7d6jb38qvv7e6ziwu0vyr,0,26.6,62.4,2022-12-11T13:34:18.380Z,2022-12-11T13:34:20Z,3940805581,1,,3940805577,212,36.6,3940805573,140,40.6,3940805575,141,13.1,3940805569,155,,3940805579,213,5.1,3940805571,56,Back,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361377,12,1,1,1,2,xcevba75jfkrg4s6tl89zl3y,0,37.4,84.7,2022-12-11T13:34:21.334Z,2022-12-11T13:34:23Z,3940805727,56,Left,3940805733,212,30.6,3940805729,140,64.5,3940805731,141,100.0,3940805735,213,0.4,3940805725,3,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361379,13,5,1,1,4,xcevba75jfkrg4s6tl89zl3y,0,70.4,101.2,2022-12-11T13:34:23.879Z,2022-12-11T13:34:33Z,3940805737,56,Left,3940805739,347,,3940806331,233,20,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361483,20,5,1,1,4,dvmw7d6jb38qvv7e6ziwu0vyr,1,29.6,-1.2,2022-12-11T13:34:23.879Z,2022-12-11T13:56:13Z,3940806259,347,,3940806257,56,Back,3940806291,233,13,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361551,21,1,1,1,18,dvmw7d6jb38qvv7e6ziwu0vyr,0,30.4,0,2022-12-11T13:34:37.272Z,2022-12-11T14:32:30Z,3940806633,56,Back,3940806635,140,36.5,3940806637,141,1.9,3940806641,213,0.4,3940806631,107,,3940806639,212,6.9,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361557,14,8,1,1,19,xcevba75jfkrg4s6tl89zl3y,1,53.6,86.6,2022-12-11T13:34:38.741Z,2022-12-11T13:34:38Z,3940806655,56,Left,,,,,,,,,,,,,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361605,22,1,1,1,23,dvmw7d6jb38qvv7e6ziwu0vyr,0,31.5,5.6,2022-12-11T13:34:42.779Z,2022-12-11T14:32:50Z,3940806953,56,Center,3940806961,213,0.5,3940806957,141,25.2,3940806955,140,53.6,3940806959,212,26.8,3940806951,155,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361607,15,49,1,1,24,xcevba75jfkrg4s6tl89zl3y,1,39.3,70.7,2022-12-11T13:34:43.798Z,2022-12-11T13:34:43Z,,,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361681,16,1,1,1,25,xcevba75jfkrg4s6tl89zl3y,1,40.5,65,2022-12-11T13:34:44.621Z,2022-12-11T13:34:50Z,3940807345,212,28.5,3940807341,140,25.5,3940807339,56,Back,3940807343,141,30.0,3940807347,213,4.1,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361729,17,1,1,1,31,xcevba75jfkrg4s6tl89zl3y,1,20.2,9.9,2022-12-11T13:34:50.014Z,2022-12-11T13:34:53Z,3940807603,213,2.2,3940807601,212,26.2,3940807599,141,41.2,3940807595,56,Back,3940807597,140,5.7,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361777,18,1,1,1,34,xcevba75jfkrg4s6tl89zl3y,0,5.4,41.5,2022-12-11T13:34:53.846Z,2022-12-11T13:34:58Z,3940807881,1,,3940807877,212,53.2,3940807873,140,55.8,3940807879,213,0.1,3940807871,56,Center,3940807869,157,,3940807875,141,49.1,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361827,23,1,1,1,40,dvmw7d6jb38qvv7e6ziwu0vyr,0,44.3,56.4,2022-12-11T13:34:59.111Z,2022-12-11T13:35:00Z,3940808107,212,24.8,3940808089,3,,3940808093,56,Left,3940808101,141,81.7,3940808097,140,61.3,3940808111,213,0.8,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361871,19,1,1,1,44,xcevba75jfkrg4s6tl89zl3y,0,39.7,11,2022-12-11T13:35:03.062Z,2022-12-11T13:35:04Z,3940808343,141,12.3,3940808341,140,73.9,3940808349,1,,3940808339,56,Right,3940808345,212,35.9,3940808347,213,0.0,3940808337,155,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361887,24,1,1,1,46,dvmw7d6jb38qvv7e6ziwu0vyr,0,28.5,89.9,2022-12-11T13:35:05.030Z,2022-12-11T13:35:06Z,3940808429,212,9.2,3940808431,213,0.3,3940808427,141,94.4,3940808417,3,,3940808423,140,36.8,3940808419,56,Back,,,,,,,coxuin3vr6nkynlvcsvzphjl6,Rodrigo Rêgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361909,20,1,1,1,48,xcevba75jfkrg4s6tl89zl3y,0,63.6,3.4,2022-12-11T13:35:07.829Z,2022-12-11T13:35:08Z,3940808563,140,73.0,3940808561,56,Right,3940808569,213,6.0,3940808567,212,10.3,3940808565,141,0.0,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361911,21,5,1,1,49,xcevba75jfkrg4s6tl89zl3y,0,70.5,-1,2022-12-11T13:35:08.356Z,2022-12-11T13:56:13Z,3940808573,347,,3940808799,233,25,3940808571,56,Right,,,,,,,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361937,25,5,1,1,49,dvmw7d6jb38qvv7e6ziwu0vyr,1,29.5,101,2022-12-11T13:35:08.356Z,2022-12-11T13:35:11Z,3940808725,56,Back,3940808733,347,,3940808767,233,21,,,,,,,,,,,,,,,,coxuin3vr6nkynlvcsvzphjl6,Rodrigo Rêgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361963,26,1,1,1,51,dvmw7d6jb38qvv7e6ziwu0vyr,1,27.4,100,2022-12-11T13:35:10.523Z,2022-12-11T13:35:12Z,3940808855,107,,3940808857,56,Back,3940808863,212,6.3,3940808859,140,27.2,3940808865,213,4.7,3940808861,141,92.0,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362049,27,1,1,1,53,dvmw7d6jb38qvv7e6ziwu0vyr,1,27.3,91.2,2022-12-11T13:35:12.482Z,2022-12-11T13:35:18Z,3940809237,213,3.2,3940809233,141,90.9,3940809235,212,8.3,3940809231,140,19.4,3940809229,56,Back,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362055,28,1,1,1,56,dvmw7d6jb38qvv7e6ziwu0vyr,0,19.8,90.9,2022-12-11T13:35:15.660Z,2022-12-11T13:35:22Z,3940809267,212,37.8,3940809265,141,100.0,3940809261,56,Left,3940809269,213,0.2,3940809271,1,,3940809263,140,55.3,3940809259,155,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362071,22,5,1,1,59,xcevba75jfkrg4s6tl89zl3y,1,42.4,-0.8,2022-12-11T13:35:18.558Z,2022-12-11T13:35:20Z,3940809355,347,,3940809353,56,Back,3940809367,233,29,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362059,29,5,1,1,59,dvmw7d6jb38qvv7e6ziwu0vyr,0,57.6,100.8,2022-12-11T13:35:18.558Z,2022-12-11T13:56:13Z,3940809387,233,22,3940809287,347,,3940809285,56,Left,,,,,,,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362121,23,1,1,2,1,xcevba75jfkrg4s6tl89zl3y,1,40.1,0,2022-12-11T13:35:20.381Z,2022-12-11T13:35:23Z,3940809597,56,Back,3940809603,212,19.6,3940809605,213,2.3,3940809595,107,,3940809601,141,21.0,3940809599,140,28.1,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362209,24,1,1,2,4,xcevba75jfkrg4s6tl89zl3y,1,27.3,22.9,2022-12-11T13:35:23.373Z,2022-12-11T13:35:30Z,3940810057,213,1.6,3940810053,141,63.8,3940810049,56,Back,3940810055,212,27.8,3940810051,140,27.3,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362227,25,1,1,2,11,xcevba75jfkrg4s6tl89zl3y,1,30.5,69.5,2022-12-11T13:35:30.774Z,2022-12-11T13:35:32Z,3940810165,213,4.6,3940810161,141,40.2,3940810157,140,27.4,3940810155,56,Back,3940810163,212,20.2,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362261,26,1,1,2,13,xcevba75jfkrg4s6tl89zl3y,1,27.2,39.5,2022-12-11T13:35:32.478Z,2022-12-11T13:35:36Z,3940810361,56,Back,3940810371,141,5.8,3940810379,213,5.1,3940810375,212,25.3,3940810365,140,37.4,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362287,27,1,1,2,16,xcevba75jfkrg4s6tl89zl3y,0,37.8,5.8,2022-12-11T13:35:35.990Z,2022-12-11T13:35:38Z,3940810543,213,0.7,3940810535,56,Center,3940810545,1,,3940810541,212,34.7,3940810539,141,36.9,3940810537,140,64.0,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362293,30,8,1,2,19,dvmw7d6jb38qvv7e6ziwu0vyr,1,39.3,75.3,2022-12-11T13:35:38.275Z,2022-12-11T13:35:38Z,3940810571,56,Back,,,,,,,,,,,,,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
