id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,assist,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2460600241,12,1,1,0,31,7rmv5ns2rj7bn4otpkur0mx0x,1,14.7,37.5,2022-09-16T18:03:17.976Z,2022-10-31T17:16:22Z,3783462435,212,19.6,3783462431,140,11.0,3783462429,56,Back,3783462433,141,9.3,3783462437,213,4.5,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600301,13,1,1,0,34,7rmv5ns2rj7bn4otpkur0mx0x,0,5,8.7,2022-09-16T18:03:21.241Z,2022-10-31T17:17:54Z,3886874477,157,,3783462799,213,0.0,3783462791,56,Back,3783462801,1,,3783462795,141,8.7,3783462797,212,36.4,3783462793,140,39.7,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600283,5,44,1,0,37,dvmw7d6jb38qvv7e6ziwu0vyr,1,61.4,90.3,2022-09-16T18:03:24.080Z,2022-10-31T17:17:03Z,3783462823,233,14,3886872943,286,,3783462649,56,Left,,,,,,,,,,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600305,14,44,1,0,37,7rmv5ns2rj7bn4otpkur0mx0x,0,38.6,9.7,2022-09-16T18:03:24.081Z,2022-10-31T17:17:03Z,3783462877,233,5,3886872961,285,,3783462809,56,Back,,,,,,,,,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600291,6,1,1,0,38,dvmw7d6jb38qvv7e6ziwu0vyr,0,60.5,89,2022-09-16T18:03:24.464Z,2022-09-16T18:03:51Z,3783462731,213,0.1,3783462729,212,15.1,3783462727,141,90.6,3783462723,56,Left,3783462725,140,74.8,3783462721,3,,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460648559,499,1,1,0,39,7rmv5ns2rj7bn4otpkur0mx0x,1,29.2,6,2022-09-16T18:03:25.331Z,2022-11-04T10:25:50Z,3783732967,3,,3783732973,141,3.1,3783732977,213,6.2,3783732975,212,15.9,3783732971,140,44.2,3783732969,56,Back,,,,,,,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600361,15,43,1,0,44,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2022-09-16T18:03:30.376Z,2022-10-31T17:19:14Z,3886876811,144,49,,,,,,,,,,,,,,,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600383,16,1,1,0,44,7rmv5ns2rj7bn4otpkur0mx0x,1,44.7,2.7,2022-09-16T18:03:30.616Z,2022-10-31T17:19:25Z,3783463253,212,15.3,3783463249,140,46.3,3783463255,213,1.5,3783463251,141,25.0,3783463247,56,Back,,,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480077177,960,61,1,0,44,7rmv5ns2rj7bn4otpkur0mx0x,1,45,30,2022-09-16T18:03:31.232Z,2022-11-04T10:26:37Z,3886878759,56,Back,,,,,,,,,,,,,,,,,,,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600397,17,1,1,0,46,7rmv5ns2rj7bn4otpkur0mx0x,0,45.6,29.9,2022-09-16T18:03:33.128Z,2022-11-04T10:26:51Z,3783463307,140,57.0,3783463313,213,0.7,3783463309,141,45.5,3783463311,212,16.0,3783463305,56,Center,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600399,7,49,1,0,47,dvmw7d6jb38qvv7e6ziwu0vyr,1,48,46.9,2022-09-16T18:03:33.905Z,2022-09-16T18:03:34Z,,,,,,,,,,,,,,,,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600469,8,1,1,0,48,dvmw7d6jb38qvv7e6ziwu0vyr,1,47.2,50.4,2022-09-16T18:03:35.040Z,2022-09-16T18:03:38Z,3783463689,141,53.6,3783463693,213,0.2,3783463687,140,56.3,3783463685,56,Center,3783463691,212,9.8,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600507,9,1,1,0,52,dvmw7d6jb38qvv7e6ziwu0vyr,1,60.6,49.6,2022-09-16T18:03:38.736Z,2022-10-31T17:22:38Z,3783463845,140,77.3,3783463851,213,5.5,3783463843,56,Center,3783463847,141,24.7,3783463849,212,24.4,,,,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600617,10,1,1,0,58,dvmw7d6jb38qvv7e6ziwu0vyr,1,92.5,8.6,2022-09-16T18:03:44.864Z,2022-09-16T18:03:46Z,3783464411,56,Right,3783464415,141,5.2,3783464417,212,6.2,3783464413,140,87.0,3783464419,213,3.5,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600635,11,1,1,1,0,dvmw7d6jb38qvv7e6ziwu0vyr,0,86.1,4.7,2022-09-16T18:03:46.672Z,2022-09-16T18:03:47Z,3783464505,141,0.0,3783464501,140,91.2,3783464509,213,5.6,3783464497,56,Right,3783464507,212,6.7,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600643,12,5,1,1,1,dvmw7d6jb38qvv7e6ziwu0vyr,0,89.4,-1.1,2022-09-16T18:03:47.768Z,2022-09-16T18:13:43Z,3783464549,347,,3783464547,56,Right,3783465309,233,18,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600781,18,5,1,1,1,7rmv5ns2rj7bn4otpkur0mx0x,1,10.6,101.1,2022-09-16T18:03:47.768Z,2022-09-16T18:03:56Z,3783465299,233,12,3783465203,347,,3783465201,56,Back,,,,,,,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601067,19,1,1,1,20,7rmv5ns2rj7bn4otpkur0mx0x,1,13.2,100,2022-09-16T18:04:06.952Z,2022-10-31T17:23:08Z,3783466639,141,95.8,3783466635,56,Back,3783466643,213,6.1,3783466645,1,,3783466641,212,21.4,3783466633,107,,3783466637,140,33.2,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601079,20,44,1,1,22,7rmv5ns2rj7bn4otpkur0mx0x,1,34.6,93.4,2022-09-16T18:04:08.727Z,2022-10-31T17:24:44Z,3783466725,233,13,3783466711,285,,3783466707,56,Back,,,,,,,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601037,13,44,1,1,22,dvmw7d6jb38qvv7e6ziwu0vyr,0,65.4,6.6,2022-09-16T18:04:08.728Z,2022-10-31T17:24:47Z,3783466501,56,Right,3783466739,233,20,3783466503,286,,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601099,21,1,1,1,22,7rmv5ns2rj7bn4otpkur0mx0x,0,34.9,93.4,2022-09-16T18:04:08.731Z,2022-10-31T17:24:58Z,3783466821,56,Back,3783466825,141,78.3,3783466823,140,42.3,3783466827,212,12.9,3783466817,3,,3783466819,168,,3783466829,213,5.4,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601109,14,1,1,1,24,dvmw7d6jb38qvv7e6ziwu0vyr,0,60.2,11.3,2022-09-16T18:04:10.639Z,2022-09-16T20:20:46Z,3783466869,140,58.8,3783466873,212,3.1,3783466863,3,,3783466867,56,Right,3783466871,141,15.3,3783466875,213,2.1,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601117,15,44,1,1,25,dvmw7d6jb38qvv7e6ziwu0vyr,1,63.2,21.9,2022-09-16T18:04:11.999Z,2022-11-02T18:35:37Z,3783466913,56,Center,3783466935,233,22,3783466915,286,,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601107,22,44,1,1,25,7rmv5ns2rj7bn4otpkur0mx0x,0,36.8,78.1,2022-09-16T18:04:12Z,2022-11-02T18:35:38Z,3783466857,56,Back,3783466949,285,,3783466951,233,15,,,,,,,,,,,,,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601135,16,1,1,1,26,dvmw7d6jb38qvv7e6ziwu0vyr,0,59.4,19.6,2022-09-16T18:04:12.760Z,2022-11-02T18:35:39Z,3783466985,141,37.1,3783466977,56,Center,3783466973,3,,3783466981,140,65.1,3783466989,213,1.1,3783466987,212,13.3,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601179,23,1,1,1,27,7rmv5ns2rj7bn4otpkur0mx0x,0,31.1,67.2,2022-09-16T18:04:13.335Z,2022-11-02T18:35:40Z,3783467177,56,Left,3886887639,157,,3783467185,213,0.2,3783467179,140,70.2,3783467181,141,79.7,3783467187,1,,3783467183,212,41.9,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601217,17,1,1,1,31,dvmw7d6jb38qvv7e6ziwu0vyr,0,24.1,2.6,2022-09-16T18:04:18.048Z,2022-09-16T18:04:19Z,3783467381,56,Back,3783467379,3,,3783467385,141,0.0,3783467387,212,10.0,3783467383,140,33.3,3783467389,213,6.0,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601229,18,5,1,1,32,dvmw7d6jb38qvv7e6ziwu0vyr,0,31.2,-1.1,2022-09-16T18:04:18.760Z,2022-09-16T18:13:43Z,3783467427,56,Back,3783467429,347,,3783468171,233,24,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601345,24,5,1,1,32,7rmv5ns2rj7bn4otpkur0mx0x,1,68.8,101.1,2022-09-16T18:04:18.760Z,2022-09-16T18:04:26Z,3783468161,233,18,3783468141,347,,3783468139,56,Left,,,,,,,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601373,25,1,1,1,39,7rmv5ns2rj7bn4otpkur0mx0x,1,70.1,100,2022-09-16T18:04:26.216Z,2022-10-31T17:26:47Z,3783468331,141,87.2,3783468329,140,66.5,3783468337,213,4.3,3783468333,212,10.2,3783468327,56,Left,3783468325,107,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601433,26,1,1,1,42,7rmv5ns2rj7bn4otpkur0mx0x,1,64.7,87.4,2022-09-16T18:04:28.392Z,2022-10-31T17:26:55Z,3783468605,56,Left,3783468611,212,8.6,3783468607,140,69.9,3783468609,141,97.1,3783468613,213,0.9,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601505,27,1,1,1,45,7rmv5ns2rj7bn4otpkur0mx0x,1,57.3,83.3,2022-09-16T18:04:31.623Z,2022-10-31T17:27:13Z,3783468935,212,24.8,3783468929,56,Back,3783468931,140,36.0,3783468937,213,3.6,3783468933,141,67.4,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601547,28,1,1,1,49,7rmv5ns2rj7bn4otpkur0mx0x,1,34.5,56.3,2022-09-16T18:04:35.800Z,2022-10-31T17:27:24Z,3783469219,140,51.3,3783469221,141,6.9,3783469225,213,5.2,3783469223,212,37.9,3783469227,1,,3783469217,56,Right,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601631,29,1,1,1,51,7rmv5ns2rj7bn4otpkur0mx0x,1,50.7,7.1,2022-09-16T18:04:37.687Z,2022-10-31T17:27:40Z,3783469677,212,15.9,3783469673,140,35.8,3783469675,141,11.4,3783469671,56,Back,3783469679,213,3.0,,,,,,,,,,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601703,30,1,1,1,55,7rmv5ns2rj7bn4otpkur0mx0x,1,39.3,21.1,2022-09-16T18:04:42.263Z,2022-10-31T17:27:58Z,3783470035,141,40.4,3783470031,56,Back,3783470033,140,32.6,3783470037,212,14.9,3783470039,213,2.1,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601769,31,1,1,2,0,7rmv5ns2rj7bn4otpkur0mx0x,1,31.2,54.2,2022-09-16T18:04:46.343Z,2022-10-31T17:28:15Z,3783470405,212,33.9,3783470401,140,52.0,3783470399,56,Left,3783470409,1,,3783470407,213,0.9,3783470403,141,92.3,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601839,32,1,1,2,3,7rmv5ns2rj7bn4otpkur0mx0x,0,53.7,90.9,2022-09-16T18:04:50.040Z,2022-10-31T17:28:28Z,3783470767,213,5.5,3783470763,141,52.6,3783470757,155,,3783470761,140,77.5,3783470765,212,36.1,3783470759,56,Center,3783470769,1,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601859,19,44,1,2,6,dvmw7d6jb38qvv7e6ziwu0vyr,1,19.8,43.3,2022-09-16T18:04:52.991Z,2022-10-31T17:28:49Z,3783470901,233,33,3783470847,56,Back,3783470851,285,,,,,,,,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601855,33,44,1,2,6,7rmv5ns2rj7bn4otpkur0mx0x,0,80.2,56.7,2022-09-16T18:04:52.992Z,2022-10-31T17:28:48Z,3783470837,56,Center,3783470839,286,,3783471017,233,19,,,,,,,,,,,,,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
