id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value
2519877955,5,1,1,0,15,2xlnfgrl6r18ftv38unwp7h4s,0,65.3,64.5,2023-03-13T19:01:03.260Z,2023-03-13T19:01:04Z,4096522247,140,92.6,4096522245,56,Center,4096522251,212,34.9,4096522243,155,,4096522255,1,,4096522249,141,35.2,4096522253,213,5.7,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519877965,7,4,1,0,18,ch82doz9w9t1sw9ae3a4ffh0j,1,7.3,67.9,2023-03-13T19:01:06.748Z,2023-03-13T19:01:09Z,4096522319,56,Back,4096522323,285,,4096522321,152,,4096522317,294,,4096522315,13,,4096522355,233,6,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519877971,6,4,1,0,18,2xlnfgrl6r18ftv38unwp7h4s,0,92.7,32.1,2023-03-13T19:01:06.749Z,2023-03-13T19:01:09Z,4096522375,233,7,4096522343,294,,4096522345,56,Center,4096522347,152,,4096522341,13,,4096522349,286,,,,,,,,3bepi58wwope38a478y7jwlxw,A. Priske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878043,8,1,1,0,32,ch82doz9w9t1sw9ae3a4ffh0j,1,8,68.5,2023-03-13T19:01:20.317Z,2023-03-13T19:01:22Z,4096522747,141,30.6,4096522745,140,13.9,4096522743,56,Back,4096522751,213,4.9,4096522739,5,,4096522749,212,26.5,4096522741,152,,,,,deb7ysp5fwiouttlarstuxgyc,K. Gadellaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878059,9,1,1,0,34,ch82doz9w9t1sw9ae3a4ffh0j,1,13.6,29.8,2023-03-13T19:01:22.365Z,2023-03-13T19:01:24Z,4096522845,140,18.0,4096522847,141,4.1,4096522843,56,Back,4096522851,213,5.0,4096522849,212,18.1,,,,,,,,,,2tu58roj0u0vpaqcaz266a415,T. St. Jago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878091,10,1,1,0,36,ch82doz9w9t1sw9ae3a4ffh0j,1,17.7,4.3,2023-03-13T19:01:24.300Z,2023-03-13T19:01:29Z,4096523027,212,31.6,4096523025,141,3.4,4096523019,157,,4096523023,140,47.8,4096523029,213,6.3,4096523031,1,,4096523021,56,Back,,,,81lcssd0e5g5rerdpyjlrkkyc,A. Boumenjal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878119,11,1,1,0,41,ch82doz9w9t1sw9ae3a4ffh0j,0,43.1,7.7,2023-03-13T19:01:29.420Z,2023-03-13T19:01:33Z,4096523195,212,49.9,4096523197,213,1.2,4096523187,196,,4096523185,155,,4096523193,141,75.0,4096523189,56,Center,4096523191,140,62.0,4096523199,1,,d7ml58kwwpetvnw46qja9ru5m,A. Descotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878127,7,61,1,0,46,2xlnfgrl6r18ftv38unwp7h4s,0,38.7,25,2023-03-13T19:01:34.092Z,2023-03-13T19:01:34Z,4096523221,56,Back,,,,,,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878157,12,1,1,0,47,ch82doz9w9t1sw9ae3a4ffh0j,1,55.8,73.5,2023-03-13T19:01:35.916Z,2023-03-13T19:01:39Z,4096523411,212,14.7,4096523405,56,Left,4096523413,213,1.0,4096523407,140,63.9,4096523409,141,91.2,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878161,13,1,1,0,51,ch82doz9w9t1sw9ae3a4ffh0j,1,67.5,93.8,2023-03-13T19:01:39.485Z,2023-03-13T19:01:41Z,4096523441,213,3.3,4096523439,212,7.6,4096523435,140,60.3,4096523437,141,92.4,4096523433,56,Left,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878181,14,1,1,0,53,ch82doz9w9t1sw9ae3a4ffh0j,1,61.6,89,2023-03-13T19:01:41.533Z,2023-03-13T19:01:44Z,4096523549,56,Center,4096523551,140,54.9,4096523553,141,76.9,4096523555,212,10.8,4096523557,213,4.0,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878225,15,1,1,0,56,ch82doz9w9t1sw9ae3a4ffh0j,1,46.5,72.9,2023-03-13T19:01:44.557Z,2023-03-13T19:01:48Z,4096523731,212,11.9,4096523729,141,65.4,4096523727,140,36.3,4096523725,56,Back,4096523733,213,3.6,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878271,16,1,1,1,0,ch82doz9w9t1sw9ae3a4ffh0j,1,39.1,63.6,2023-03-13T19:01:48.507Z,2023-03-13T19:01:56Z,4096523953,56,Back,4096523957,141,33.1,4096523961,213,5.0,4096523955,140,45.3,4096523959,212,21.7,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878301,17,1,1,1,8,ch82doz9w9t1sw9ae3a4ffh0j,1,53.8,53.3,2023-03-13T19:01:56.253Z,2023-03-13T19:02:00Z,4096524109,212,16.7,4096524103,56,Back,4096524111,213,2.0,4096524105,140,46.9,4096524107,141,75.4,,,,,,,,,,2tu58roj0u0vpaqcaz266a415,T. St. Jago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878313,18,1,1,1,12,ch82doz9w9t1sw9ae3a4ffh0j,1,54.7,52.8,2023-03-13T19:02:00.395Z,2023-03-13T19:02:03Z,4096524177,140,50.6,4096524175,56,Center,4096524179,141,44.5,4096524181,212,7.1,4096524183,213,4.1,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878329,19,1,1,1,14,ch82doz9w9t1sw9ae3a4ffh0j,1,48.5,36,2023-03-13T19:02:02.956Z,2023-03-13T19:02:06Z,4096524269,140,41.3,4096524271,141,7.0,4096524273,212,21.1,4096524275,213,4.3,4096524267,56,Back,,,,,,,,,,5q6qsh7qw0f9y754i3ylqfl04,I. Jenner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878335,20,1,1,1,18,ch82doz9w9t1sw9ae3a4ffh0j,1,37.6,12.5,2023-03-13T19:02:06.572Z,2023-03-13T19:02:08Z,4096524309,212,18.6,4096524303,56,Center,4096524307,141,31.0,4096524311,213,0.7,4096524305,140,50.7,,,,,,,,,,81lcssd0e5g5rerdpyjlrkkyc,A. Boumenjal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878343,21,1,1,1,20,ch82doz9w9t1sw9ae3a4ffh0j,1,50.7,31,2023-03-13T19:02:08.540Z,2023-03-13T19:02:11Z,4096524367,212,27.9,4096524365,141,17.7,4096524363,140,25.6,4096524369,213,3.5,4096524361,56,Back,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878365,22,1,1,1,23,ch82doz9w9t1sw9ae3a4ffh0j,1,28.4,24.4,2023-03-13T19:02:11.116Z,2023-03-13T19:02:14Z,4096524481,212,23.0,4096524479,141,58.2,4096524483,213,1.6,4096524477,140,27.2,4096524475,56,Back,,,,,,,,,,2tu58roj0u0vpaqcaz266a415,T. St. Jago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878391,23,1,1,1,26,ch82doz9w9t1sw9ae3a4ffh0j,1,23.6,69.3,2023-03-13T19:02:14.124Z,2023-03-13T19:02:18Z,4096524601,212,23.0,4096524597,140,38.4,4096524595,56,Back,4096524603,213,0.8,4096524599,141,94.2,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878403,24,1,1,1,30,ch82doz9w9t1sw9ae3a4ffh0j,1,34.5,86.9,2023-03-13T19:02:18.700Z,2023-03-13T19:02:22Z,4096524667,213,5.5,4096524659,56,Center,4096524665,212,29.0,4096524663,141,56.3,4096524661,140,53.7,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878407,25,50,1,1,33,ch82doz9w9t1sw9ae3a4ffh0j,1,53.2,55.7,2023-03-13T19:02:21.819Z,2023-03-13T19:02:23Z,4096524687,286,,4096524685,56,Center,4096524697,233,8,,,,,,,,,,,,,,,,d7ml58kwwpetvnw46qja9ru5m,A. Descotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878401,8,7,1,1,33,2xlnfgrl6r18ftv38unwp7h4s,0,46.8,44.3,2023-03-13T19:02:21.820Z,2023-03-13T19:02:23Z,4096524657,285,,4096524655,56,Back,4096524693,233,25,,,,,,,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878439,26,1,1,1,36,ch82doz9w9t1sw9ae3a4ffh0j,1,47.4,56.7,2023-03-13T19:02:24.236Z,2023-03-13T19:02:26Z,4096524811,56,Back,4096524819,213,3.3,4096524815,141,56.1,4096524817,212,3.4,4096524813,140,44.2,,,,,,,,,,d7ml58kwwpetvnw46qja9ru5m,A. Descotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878465,27,1,1,1,38,ch82doz9w9t1sw9ae3a4ffh0j,1,46.7,44.6,2023-03-13T19:02:26.204Z,2023-03-13T19:02:29Z,4096524933,213,5.1,4096524927,140,56.8,4096524925,56,Right,4096524931,212,28.6,4096524929,141,5.5,,,,,,,,,,5q6qsh7qw0f9y754i3ylqfl04,I. Jenner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878479,28,1,1,1,40,ch82doz9w9t1sw9ae3a4ffh0j,1,56.9,5.8,2023-03-13T19:02:29.052Z,2023-03-13T19:02:31Z,4096525013,56,Right,4096525019,212,13.2,4096525015,140,69.5,4096525021,213,6.2,4096525017,141,5.0,,,,,,,,,,81lcssd0e5g5rerdpyjlrkkyc,A. Boumenjal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878485,29,1,1,1,43,ch82doz9w9t1sw9ae3a4ffh0j,1,63.2,6.8,2023-03-13T19:02:31.596Z,2023-03-13T19:02:32Z,4096525065,212,13.3,4096525059,56,Center,4096525067,213,2.3,4096525061,140,54.9,4096525063,141,21.6,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878499,30,1,1,1,44,ch82doz9w9t1sw9ae3a4ffh0j,1,55.8,18,2023-03-13T19:02:32.652Z,2023-03-13T19:02:34Z,4096525141,213,4.4,4096525131,140,53.6,4096525125,56,Right,4096525137,212,8.6,4096525133,141,5.8,,,,,,,,,,5q6qsh7qw0f9y754i3ylqfl04,I. Jenner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878503,31,1,1,1,46,ch82doz9w9t1sw9ae3a4ffh0j,1,55.6,6.4,2023-03-13T19:02:34.540Z,2023-03-13T19:02:37Z,4096525177,140,53.7,4096525175,56,Center,4096525181,212,14.1,4096525179,141,27.0,4096525183,213,1.7,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878519,32,1,1,1,49,ch82doz9w9t1sw9ae3a4ffh0j,1,55.3,32.8,2023-03-13T19:02:37.356Z,2023-03-13T19:02:41Z,4096525261,140,50.2,4096525263,141,55.8,4096525265,212,16.5,4096525259,56,Center,4096525267,213,1.9,,,,,,,,,,5q6qsh7qw0f9y754i3ylqfl04,I. Jenner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878541,33,1,1,1,53,ch82doz9w9t1sw9ae3a4ffh0j,1,53.5,61.7,2023-03-13T19:02:41.244Z,2023-03-13T19:02:45Z,4096525365,56,Left,4096525367,140,66.6,4096525373,213,1.1,4096525369,141,97.4,4096525371,212,27.9,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878551,34,1,1,1,57,ch82doz9w9t1sw9ae3a4ffh0j,0,81.9,88.4,2023-03-13T19:02:45.500Z,2023-03-13T19:02:47Z,4096525435,141,45.5,4096525427,2,,4096525437,212,31.3,4096525431,56,Center,4096525429,155,,4096525433,140,92.6,4096525439,213,5.1,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878561,9,12,1,1,59,2xlnfgrl6r18ftv38unwp7h4s,1,12.3,38.3,2023-03-13T19:02:47.564Z,2023-03-13T19:02:48Z,4096525481,56,Back,4096525489,213,0.6,4096525483,140,26.8,4096525485,141,52.7,4096525487,212,18.1,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878567,10,49,1,2,0,2xlnfgrl6r18ftv38unwp7h4s,1,26.8,52.7,2023-03-13T19:02:48.860Z,2023-03-13T19:02:49Z,,,,,,,,,,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878583,11,1,1,2,1,2xlnfgrl6r18ftv38unwp7h4s,1,26.1,57,2023-03-13T19:02:49.372Z,2023-03-13T19:02:51Z,4096525565,56,Back,4096525567,140,22.3,4096525573,213,1.9,4096525569,141,73.8,4096525571,212,12.1,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878613,12,1,1,2,2,2xlnfgrl6r18ftv38unwp7h4s,0,22.3,73.8,2023-03-13T19:02:50.940Z,2023-03-13T19:03:03Z,4096525727,213,1.4,4096525725,212,14.9,4096525719,56,Back,4096525723,141,95.4,4096525721,140,24.4,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878633,35,49,1,2,7,ch82doz9w9t1sw9ae3a4ffh0j,1,73.1,5.2,2023-03-13T19:02:55.644Z,2023-03-13T19:02:55Z,,,,,,,,,,,,,,,,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878673,36,4,1,2,10,ch82doz9w9t1sw9ae3a4ffh0j,1,74.8,6.4,2023-03-13T19:02:58.173Z,2023-03-13T19:03:01Z,4096525981,56,Right,4096525985,265,,4096525987,286,,4096525979,13,,4096526053,233,13,4096525983,152,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878689,13,4,1,2,10,2xlnfgrl6r18ftv38unwp7h4s,0,25.2,93.6,2023-03-13T19:02:58.174Z,2023-03-13T19:03:01Z,4096526039,56,Back,4096526057,233,36,4096526049,285,,4096526041,152,,4096526045,265,,4096526037,13,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878743,37,1,1,2,18,ch82doz9w9t1sw9ae3a4ffh0j,1,60.6,7.4,2023-03-13T19:03:06.428Z,2023-03-13T19:03:11Z,4096526383,140,38.7,4096526379,152,,4096526387,212,41.6,4096526385,141,58.4,4096526389,213,2.2,4096526381,56,Back,4096526391,1,,4096526377,5,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878751,38,1,1,2,23,ch82doz9w9t1sw9ae3a4ffh0j,1,51.3,64.6,2023-03-13T19:03:11.420Z,2023-03-13T19:03:12Z,4096526439,213,0.6,4096526433,140,66.5,4096526431,56,Left,4096526437,212,19.4,4096526435,141,80.8,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878777,39,1,1,2,24,ch82doz9w9t1sw9ae3a4ffh0j,1,66.7,81.4,2023-03-13T19:03:12.764Z,2023-03-13T19:03:18Z,4096526613,140,86.1,4096526615,141,95.9,4096526617,212,22.6,4096526611,56,Left,4096526619,213,0.5,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878793,40,1,1,2,30,ch82doz9w9t1sw9ae3a4ffh0j,1,85.8,84.2,2023-03-13T19:03:18.443Z,2023-03-13T19:03:20Z,4096526717,212,15.6,4096526715,141,67.6,4096526713,140,96.1,4096526719,213,5.5,4096526711,56,Center,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878797,41,1,1,2,32,ch82doz9w9t1sw9ae3a4ffh0j,0,97.9,64.9,2023-03-13T19:03:20.796Z,2023-03-13T19:03:21Z,4096526731,56,Center,4096526739,213,4.1,4096526733,140,96.1,4096526735,141,60.5,4096526737,212,3.5,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878801,14,12,1,2,33,2xlnfgrl6r18ftv38unwp7h4s,1,5.1,38.5,2023-03-13T19:03:21.596Z,2023-03-13T19:03:22Z,4096526747,56,Back,4096526755,213,4.2,4096526751,141,20.4,4096526749,140,0.0,4096526753,212,13.9,4096526775,167,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519878803,15,6,1,2,34,2xlnfgrl6r18ftv38unwp7h4s,0,1.4,30,2023-03-13T19:03:22.140Z,2023-03-13T19:21:15Z,4096526757,56,Back,4096526851,233,42,4096526759,73,,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
