id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2508737823,6,7,1,0,11,dac758ef858jbq7pcb3gfwite,1,55.4,6.3,2023-02-17T19:01:26.910Z,2023-02-17T19:01:28Z,4037634633,56,Right,4037634651,233,5,4037634637,285,,,,,,,,,,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508737827,7,49,1,0,12,dac758ef858jbq7pcb3gfwite,1,54.3,4.9,2023-02-17T19:01:27.911Z,2023-02-17T19:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508737847,8,1,1,0,13,dac758ef858jbq7pcb3gfwite,1,54.4,4.4,2023-02-17T19:01:28.574Z,2023-02-17T19:01:30Z,4037634725,56,Right,4037634731,212,9.2,4037634729,141,3.5,4037634727,140,63.1,4037634733,213,6.2,,,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508737849,9,61,1,0,14,dac758ef858jbq7pcb3gfwite,0,63.1,3.5,2023-02-17T19:01:29.750Z,2023-02-17T19:23:08Z,4037634737,56,Right,,,,,,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508737855,6,1,1,0,15,bk5ltsueqmeng29eovd8m2tml,1,45.4,94.2,2023-02-17T19:01:30.186Z,2023-02-17T19:01:31Z,4037634771,212,3.7,4037634773,213,2.7,4037634767,140,42.2,4037634769,141,96.5,4037634765,56,Back,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508737857,7,49,1,0,16,bk5ltsueqmeng29eovd8m2tml,1,42.2,96.5,2023-02-17T19:01:31.577Z,2023-02-17T19:01:31Z,,,,,,,,,,,,,,,,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508737861,8,50,1,0,17,bk5ltsueqmeng29eovd8m2tml,1,42.9,94.2,2023-02-17T19:01:32.074Z,2023-02-17T19:01:34Z,4037634905,233,10,4037634781,56,Back,4037634783,286,,,,,,,,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508737883,10,7,1,0,17,dac758ef858jbq7pcb3gfwite,0,57.1,5.8,2023-02-17T19:01:32.075Z,2023-02-17T19:54:37Z,4037634883,233,8,4037634867,285,,4037634865,56,Right,,,,,,,,,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738045,9,1,1,0,23,bk5ltsueqmeng29eovd8m2tml,1,21.7,80.3,2023-02-17T19:01:38.905Z,2023-02-17T19:01:51Z,4037635731,56,Back,4037635739,213,4.0,4037635737,212,27.3,4037635733,140,5.2,4037635735,141,49.3,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738095,10,1,1,0,36,bk5ltsueqmeng29eovd8m2tml,0,15.9,35.7,2023-02-17T19:01:51.130Z,2023-02-17T19:01:57Z,4037635979,1,,4037635977,213,6.3,4037635971,140,62.4,4037635975,212,48.8,4037635967,157,,4037635969,56,Center,4037635973,141,34.2,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738125,11,44,1,0,40,dac758ef858jbq7pcb3gfwite,1,34.6,63.5,2023-02-17T19:01:55Z,2023-02-17T19:01:57Z,4037636065,56,Back,4037636067,285,,4037636121,233,11,,,,,,,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738117,11,44,1,0,40,bk5ltsueqmeng29eovd8m2tml,0,65.4,36.5,2023-02-17T19:01:55.001Z,2023-02-17T19:01:58Z,4037636035,286,,4037636033,56,Center,4037636153,233,11,,,,,,,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738139,12,1,1,0,41,dac758ef858jbq7pcb3gfwite,1,31.5,61.2,2023-02-17T19:01:56.543Z,2023-02-17T19:02:16Z,4037636125,3,,4037636131,141,62.1,4037636127,56,Back,4037636129,140,37.6,4037636135,213,0.1,4037636133,212,6.4,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738153,13,61,1,0,43,dac758ef858jbq7pcb3gfwite,0,37.6,62.1,2023-02-17T19:01:58.839Z,2023-02-17T19:01:59Z,4037636201,56,Back,,,,,,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738221,12,3,1,0,48,bk5ltsueqmeng29eovd8m2tml,0,62.1,53.4,2023-02-17T19:02:03.705Z,2023-02-17T19:02:10Z,4037636531,56,Center,4037636533,286,,4037636687,233,14,,,,,,,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738249,14,7,1,0,48,dac758ef858jbq7pcb3gfwite,0,37.9,46.6,2023-02-17T19:02:03.706Z,2023-02-17T19:02:10Z,4037636669,233,12,4037636657,56,Back,4037636659,285,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738239,13,61,1,0,49,bk5ltsueqmeng29eovd8m2tml,1,61.7,49.3,2023-02-17T19:02:03.987Z,2023-02-17T19:02:14Z,4037636627,56,Center,,,,,,,,,,,,,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738551,14,68,1,1,24,bk5ltsueqmeng29eovd8m2tml,1,0,0,2023-02-17T19:02:39.497Z,2023-02-17T19:02:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738581,15,1,1,1,25,bk5ltsueqmeng29eovd8m2tml,1,60.3,55.4,2023-02-17T19:02:40.235Z,2023-02-17T19:02:43Z,4037638253,56,Back,4037638255,140,43.6,4037638257,141,69.1,4037638261,213,2.7,4037638259,212,19.9,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738573,15,68,1,1,27,dac758ef858jbq7pcb3gfwite,0,0,0,2023-02-17T19:02:42.047Z,2023-02-17T19:02:42Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738615,16,1,1,1,28,bk5ltsueqmeng29eovd8m2tml,1,43.2,69.4,2023-02-17T19:02:42.921Z,2023-02-17T19:02:46Z,4037638423,213,4.1,4037638413,140,33.4,4037638421,212,17.4,4037638417,141,48.8,4037638411,56,Back,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738627,17,1,1,1,31,bk5ltsueqmeng29eovd8m2tml,1,33.4,48.8,2023-02-17T19:02:46.872Z,2023-02-17T19:02:48Z,4037638495,140,36.0,4037638493,56,Back,4037638497,141,28.5,4037638499,212,14.1,4037638501,213,4.9,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738645,18,1,1,1,33,bk5ltsueqmeng29eovd8m2tml,1,36,28.5,2023-02-17T19:02:48.313Z,2023-02-17T19:02:51Z,4037638603,56,Center,4037638609,212,23.8,4037638607,141,34.8,4037638611,213,0.2,4037638605,140,58.3,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738651,19,1,1,1,36,bk5ltsueqmeng29eovd8m2tml,0,58.3,34.8,2023-02-17T19:02:51.257Z,2023-02-17T19:03:10Z,4037638635,56,Center,4037638639,141,35.7,4037638637,140,61.6,4037638641,212,3.5,4037638643,213,0.2,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738655,16,49,1,1,37,dac758ef858jbq7pcb3gfwite,1,28.5,67.2,2023-02-17T19:02:52.254Z,2023-02-17T19:02:52Z,,,,,,,,,,,,,,,,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738669,17,61,1,1,38,dac758ef858jbq7pcb3gfwite,0,29.2,70,2023-02-17T19:02:53.662Z,2023-02-17T19:02:53Z,4037638729,56,Back,,,,,,,,,,,,,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738687,20,1,1,1,39,bk5ltsueqmeng29eovd8m2tml,1,63,27.9,2023-02-17T19:02:54.424Z,2023-02-17T19:02:56Z,4037638813,140,69.1,4037638815,141,19.4,4037638819,213,5.5,4037638817,212,8.6,4037638811,56,Right,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738691,21,49,1,1,41,bk5ltsueqmeng29eovd8m2tml,1,69.1,19.4,2023-02-17T19:02:56.329Z,2023-02-17T19:02:56Z,,,,,,,,,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738715,22,1,1,1,42,bk5ltsueqmeng29eovd8m2tml,0,79.4,7.7,2023-02-17T19:02:57.322Z,2023-02-17T19:03:00Z,4037638949,212,38.4,4037638941,155,,4037638947,141,59.4,4037638945,140,94.1,4037638951,213,1.2,4037638939,2,,4037638943,56,Center,4037638953,1,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738733,18,12,1,1,45,dac758ef858jbq7pcb3gfwite,1,8.3,33.3,2023-02-17T19:03:00.150Z,2023-02-17T19:54:41Z,4037639033,212,23.0,4037639069,167,,4037639027,56,Back,4037639029,140,7.1,4037639035,213,4.7,4037639031,141,0.0,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738739,19,5,1,1,47,dac758ef858jbq7pcb3gfwite,0,5,-1,2023-02-17T19:03:01.952Z,2023-02-17T19:03:10Z,4037639055,347,,4037639053,56,Back,4037639453,233,23,,,,,,,,,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738807,23,5,1,1,47,bk5ltsueqmeng29eovd8m2tml,1,95,101,2023-02-17T19:03:01.952Z,2023-02-17T19:53:47Z,4037639393,56,Left,4037639395,347,,4037639421,233,19,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738879,24,1,1,2,1,bk5ltsueqmeng29eovd8m2tml,0,94.2,100,2023-02-17T19:03:16.281Z,2023-02-17T19:03:19Z,4037639819,107,,4037639825,141,69.6,4037639831,1,,4037639827,212,21.6,4037639821,56,Center,4037639829,213,4.7,4037639823,140,93.7,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738897,20,44,1,2,3,dac758ef858jbq7pcb3gfwite,1,8.2,31.8,2023-02-17T19:03:18.872Z,2023-02-17T19:03:21Z,4037639921,56,Back,4037639923,285,,4037639943,233,25,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738881,25,44,1,2,3,bk5ltsueqmeng29eovd8m2tml,0,91.8,68.2,2023-02-17T19:03:18.873Z,2023-02-17T19:03:21Z,4037639837,56,Center,4037639839,286,,4037639951,233,20,,,,,,,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738905,21,12,1,2,6,dac758ef858jbq7pcb3gfwite,1,10,33.1,2023-02-17T19:03:20.998Z,2023-02-17T19:03:22Z,4037639961,212,20.2,4037639959,141,4.3,4037639957,140,14.9,4037639963,213,5.0,4037639955,56,Back,4037639973,15,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738925,26,1,1,2,7,bk5ltsueqmeng29eovd8m2tml,0,81.9,95,2023-02-17T19:03:22.457Z,2023-02-17T19:03:24Z,4037640049,141,77.0,4037640047,140,93.8,4037640045,56,Center,4037640043,155,,4037640051,212,17.5,4037640053,213,5.5,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738953,22,1,1,2,10,dac758ef858jbq7pcb3gfwite,1,8.2,19.2,2023-02-17T19:03:25.181Z,2023-02-17T19:03:26Z,4037640231,140,12.7,4037640237,213,5.1,4037640235,212,11.6,4037640227,3,,4037640229,56,Back,4037640233,141,3.7,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738963,23,49,1,2,11,dac758ef858jbq7pcb3gfwite,1,12.7,3.7,2023-02-17T19:03:26.862Z,2023-02-17T19:03:27Z,,,,,,,,,,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738967,24,1,1,2,12,dac758ef858jbq7pcb3gfwite,0,12.7,3.7,2023-02-17T19:03:27.063Z,2023-02-17T19:03:27Z,4037640301,212,6.0,4037640303,213,1.3,4037640299,141,12.2,4037640297,140,14.3,4037640295,56,Back,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738979,27,1,1,2,12,bk5ltsueqmeng29eovd8m2tml,1,89.7,89.7,2023-02-17T19:03:27.096Z,2023-02-17T19:03:29Z,4037640353,141,86.8,4037640349,56,Left,4037640357,213,5.9,4037640351,140,95.0,4037640355,212,5.9,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738983,28,49,1,2,14,bk5ltsueqmeng29eovd8m2tml,1,95,86.8,2023-02-17T19:03:28.936Z,2023-02-17T19:03:29Z,,,,,,,,,,,,,,,,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508738999,29,50,1,2,15,bk5ltsueqmeng29eovd8m2tml,1,90.8,92.5,2023-02-17T19:03:30.505Z,2023-02-17T19:03:40Z,4037641043,233,25,4037640447,56,Left,4037640449,286,,,,,,,,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739093,25,7,1,2,15,dac758ef858jbq7pcb3gfwite,1,9.2,7.5,2023-02-17T19:03:30.506Z,2023-02-17T19:03:39Z,4037641037,233,29,4037640981,56,Back,4037640983,285,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739095,26,4,1,2,20,dac758ef858jbq7pcb3gfwite,1,10.6,4.2,2023-02-17T19:03:35.031Z,2023-02-17T19:03:39Z,4037641001,233,30,4037640993,56,Back,4037640995,152,,4037640999,285,,4037640991,13,,4037640997,265,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739081,30,4,1,2,20,bk5ltsueqmeng29eovd8m2tml,0,89.4,95.8,2023-02-17T19:03:35.032Z,2023-02-17T19:07:30Z,4037641019,233,26,4037640921,286,,4037640917,152,,4037640919,265,,4037640915,56,Left,4037640913,13,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739087,31,43,1,2,23,bk5ltsueqmeng29eovd8m2tml,1,0,0,2023-02-17T19:03:38.361Z,2023-02-17T19:07:31Z,4037640961,56,Left,4037641445,233,27,4037640963,347,0,4037653723,144,5,,,,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739167,27,43,1,2,24,dac758ef858jbq7pcb3gfwite,1,0,0,2023-02-17T19:03:39.654Z,2023-02-17T19:30:54Z,4037731621,144,5,4037641347,56,Back,4037641349,347,0,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739189,28,1,1,2,31,dac758ef858jbq7pcb3gfwite,1,12.5,2.5,2023-02-17T19:03:46.070Z,2023-02-17T19:54:44Z,4037641499,212,17.6,4037641497,141,27.4,4037641493,56,Back,4037641495,140,8.0,4037641501,213,1.8,4037731875,5,,4037731877,152,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508739201,29,1,1,2,32,dac758ef858jbq7pcb3gfwite,1,8,27.4,2023-02-17T19:03:47.830Z,2023-02-17T19:03:49Z,4037641553,56,Back,4037641555,140,24.1,4037641557,141,30.7,4037641561,213,0.1,4037641559,212,17.1,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
