id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/13/value,qualifier/9/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId
2503370069,153,1,1,16,29,1fttb31hnskynpku8qd09yhm8,1,50.5,37.7,2023-02-03T19:18:31.941Z,2023-02-03T19:18:34Z,4009383701,212,25.1,4009383703,213,5.4,4009383697,140,66.1,4009383695,56,Right,4009383699,141,9.8,,,,,,,,,,9o41me3111mj3zl4lxqqhvod0,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370099,154,1,1,16,31,1fttb31hnskynpku8qd09yhm8,1,67.4,9.4,2023-02-03T19:18:34.196Z,2023-02-03T19:18:36Z,4009383867,212,9.7,4009383869,213,2.5,4009383865,141,17.9,4009383863,140,60.0,4009383861,56,Right,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370167,155,1,1,16,33,1fttb31hnskynpku8qd09yhm8,1,60,17.9,2023-02-03T19:18:35.901Z,2023-02-03T19:18:39Z,4009384191,141,16.8,4009384187,56,Back,4009384193,212,21.6,4009384189,140,39.4,4009384195,213,3.2,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370283,156,1,1,16,36,1fttb31hnskynpku8qd09yhm8,1,35.3,19.8,2023-02-03T19:18:39.381Z,2023-02-03T19:18:45Z,4009384745,56,Back,4009384747,140,15.5,4009384763,213,2.5,4009384757,212,26.7,4009384751,141,44.5,,,,,,,,,,9o41me3111mj3zl4lxqqhvod0,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370333,157,1,1,16,43,1fttb31hnskynpku8qd09yhm8,0,15.4,44.5,2023-02-03T19:18:45.653Z,2023-02-03T19:18:50Z,4009385025,140,56.9,4009385029,212,45.6,4009385027,141,64.2,4009385031,213,0.3,4009385021,155,,4009385033,1,,4009385023,56,Center,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370329,174,44,1,16,46,2xlnfgrl6r18ftv38unwp7h4s,1,41.2,35.2,2023-02-03T19:18:49.058Z,2023-02-03T19:18:50Z,4009385007,285,,4009385005,56,Back,4009385115,233,158,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370341,158,44,1,16,46,1fttb31hnskynpku8qd09yhm8,0,58.8,64.8,2023-02-03T19:18:49.059Z,2023-02-03T19:18:51Z,4009385123,233,174,4009385081,56,Center,4009385083,286,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370337,175,1,1,16,46,2xlnfgrl6r18ftv38unwp7h4s,0,39.2,34.6,2023-02-03T19:18:49.347Z,2023-02-03T19:18:49Z,4009385063,213,0.3,4009385053,3,,4009385061,212,3.6,4009385055,56,Back,4009385059,141,36.0,4009385057,140,42.5,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370351,159,61,1,16,47,1fttb31hnskynpku8qd09yhm8,1,56.9,64.2,2023-02-03T19:18:50.444Z,2023-02-03T19:18:50Z,4009385119,56,Center,,,,,,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370357,176,49,1,16,48,2xlnfgrl6r18ftv38unwp7h4s,1,37.1,26.7,2023-02-03T19:18:51.347Z,2023-02-03T19:18:51Z,,,,,,,,,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370391,177,1,1,16,48,2xlnfgrl6r18ftv38unwp7h4s,1,37.1,26.7,2023-02-03T19:18:51.426Z,2023-02-03T19:18:53Z,4009385277,141,41.0,4009385275,140,13.3,4009385273,56,Back,4009385279,212,26.8,4009385281,213,2.8,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370455,178,1,1,16,50,2xlnfgrl6r18ftv38unwp7h4s,1,13.3,41,2023-02-03T19:18:53.538Z,2023-02-03T19:19:00Z,4009385661,155,,4009385665,140,20.4,4009385673,1,,4009385667,141,87.5,4009385663,56,Back,4009385669,212,32.5,4009385671,213,1.3,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370481,179,1,1,16,58,2xlnfgrl6r18ftv38unwp7h4s,0,23.3,88.7,2023-02-03T19:19:00.738Z,2023-02-03T19:19:02Z,4009385791,140,46.1,4009385793,141,100.0,4009385789,56,Back,4009385795,212,25.5,4009385797,213,0.4,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370723,160,5,1,16,59,1fttb31hnskynpku8qd09yhm8,1,53.1,-1.3,2023-02-03T19:19:02.037Z,2023-02-03T21:05:11Z,4009386959,56,Right,4009386981,233,180,4009386961,347,,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370491,180,5,1,16,59,2xlnfgrl6r18ftv38unwp7h4s,0,46.9,101.3,2023-02-03T19:19:02.037Z,2023-02-03T19:19:17Z,4009385843,347,,4009387009,233,160,4009385841,56,Back,,,,,,,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370761,161,1,1,17,14,1fttb31hnskynpku8qd09yhm8,1,58.2,0,2023-02-03T19:19:17.140Z,2023-02-03T19:19:20Z,4009387135,212,20.4,4009387129,56,Right,4009387127,107,,4009387137,213,0.1,4009387131,140,77.5,4009387133,141,2.3,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370763,162,61,1,17,17,1fttb31hnskynpku8qd09yhm8,0,77.5,2.3,2023-02-03T19:19:20.004Z,2023-02-03T19:19:20Z,4009387149,56,Right,,,,,,,,,,,,,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370797,183,50,1,17,19,2xlnfgrl6r18ftv38unwp7h4s,1,29.1,88,2023-02-03T19:19:22.172Z,2023-02-03T19:19:24Z,4009387329,285,,4009387385,233,163,4009387327,56,Back,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370799,163,7,1,17,19,1fttb31hnskynpku8qd09yhm8,1,70.9,12,2023-02-03T19:19:22.173Z,2023-02-03T19:19:23Z,4009387353,233,183,4009387331,56,Right,4009387333,286,,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370795,182,49,1,17,20,2xlnfgrl6r18ftv38unwp7h4s,1,30.2,82.9,2023-02-03T19:19:22.882Z,2023-02-03T19:19:23Z,,,,,,,,,,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370803,164,49,1,17,20,1fttb31hnskynpku8qd09yhm8,1,70.2,5.5,2023-02-03T19:19:23.253Z,2023-02-03T19:19:23Z,,,,,,,,,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370823,165,1,1,17,20,1fttb31hnskynpku8qd09yhm8,1,70.2,5.5,2023-02-03T19:19:23.340Z,2023-02-03T19:19:24Z,4009387439,141,19.1,4009387443,213,1.4,4009387435,56,Right,4009387437,140,71.3,4009387441,212,9.3,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370833,166,1,1,17,21,1fttb31hnskynpku8qd09yhm8,1,71.3,19.1,2023-02-03T19:19:24.532Z,2023-02-03T19:19:25Z,4009387501,212,11.6,4009387499,141,3.2,4009387495,56,Right,4009387503,213,4.3,4009387497,140,67.2,,,,,,,,,,9o41me3111mj3zl4lxqqhvod0,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370861,167,1,1,17,22,1fttb31hnskynpku8qd09yhm8,0,67.2,3.2,2023-02-03T19:19:25.516Z,2023-02-03T19:19:27Z,4009387631,213,2.6,4009387623,56,Right,4009387625,140,61.8,4009387629,212,6.5,4009387627,141,7.9,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370835,184,8,1,17,23,2xlnfgrl6r18ftv38unwp7h4s,1,32.9,87.7,2023-02-03T19:19:25.618Z,2023-02-03T19:19:27Z,4009387507,56,Back,,,,,,,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370899,168,1,1,17,25,1fttb31hnskynpku8qd09yhm8,1,61.3,9.4,2023-02-03T19:19:28.036Z,2023-02-03T19:19:30Z,4009387813,212,21.2,4009387807,56,Back,4009387811,141,6.1,4009387809,140,41.2,4009387815,213,3.2,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503370923,169,1,1,17,27,1fttb31hnskynpku8qd09yhm8,1,41.2,6.1,2023-02-03T19:19:30.148Z,2023-02-03T19:19:31Z,4009387935,212,23.9,4009387937,213,1.6,4009387931,141,41.2,4009387923,56,Back,4009387925,140,40.4,,,,,,,,,,9o41me3111mj3zl4lxqqhvod0,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371027,170,1,1,17,28,1fttb31hnskynpku8qd09yhm8,1,40.4,41.2,2023-02-03T19:19:31.364Z,2023-02-03T19:19:38Z,4009388377,141,43.7,4009388375,140,47.0,4009388373,56,Back,4009388381,213,0.2,4009388379,212,7.1,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371095,171,1,1,17,35,1fttb31hnskynpku8qd09yhm8,1,68.7,53.9,2023-02-03T19:19:37.932Z,2023-02-03T19:19:41Z,4009388689,155,,4009388693,140,77.3,4009388699,213,1.2,4009388691,56,Left,4009388697,212,27.7,4009388695,141,92.4,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371143,172,1,1,17,39,1fttb31hnskynpku8qd09yhm8,0,85.6,95,2023-02-03T19:19:41.652Z,2023-02-03T19:19:46Z,4009388957,141,60.9,4009388949,2,,4009388955,140,91.0,4009388961,213,5.0,4009388951,155,,4009388959,212,23.9,4009388953,56,Center,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371119,185,44,1,17,40,2xlnfgrl6r18ftv38unwp7h4s,1,7.8,39.8,2023-02-03T19:19:43.153Z,2023-02-03T19:19:45Z,4009388843,285,,4009388841,56,Back,4009389031,233,173,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371151,173,44,1,17,40,1fttb31hnskynpku8qd09yhm8,0,92.2,60.2,2023-02-03T19:19:43.154Z,2023-02-03T19:19:46Z,4009389079,233,185,4009388989,286,,4009388987,56,Center,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371123,186,1,1,17,40,2xlnfgrl6r18ftv38unwp7h4s,0,6.7,40.6,2023-02-03T19:19:43.378Z,2023-02-03T19:19:43Z,4009388861,3,,4009388863,56,Back,4009388869,212,3.3,4009388865,140,9.8,4009388871,213,0.2,4009388867,141,41.6,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371171,174,61,1,17,42,1fttb31hnskynpku8qd09yhm8,1,91,60.9,2023-02-03T19:19:45.604Z,2023-02-03T19:19:46Z,4009389061,56,Center,,,,,,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371179,175,5,1,17,43,1fttb31hnskynpku8qd09yhm8,0,101.2,68.8,2023-02-03T19:19:46.114Z,2023-02-03T21:05:12Z,4009389113,346,,4009389109,56,Center,4009389179,233,187,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371175,187,5,1,17,43,2xlnfgrl6r18ftv38unwp7h4s,1,-1.2,31.2,2023-02-03T19:19:46.114Z,2023-02-03T19:19:47Z,4009389153,233,175,4009389093,346,,4009389091,56,Back,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371559,188,1,1,18,4,2xlnfgrl6r18ftv38unwp7h4s,1,4.2,62,2023-02-03T19:20:07.409Z,2023-02-03T19:23:46Z,4009391119,213,4.8,4009391113,140,5.2,4009391125,237,,4009391115,141,48.1,4009391109,124,,4009391117,212,9.5,4009391111,56,Back,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371647,189,1,1,18,13,2xlnfgrl6r18ftv38unwp7h4s,1,11.6,47.8,2023-02-03T19:20:16.081Z,2023-02-03T19:20:22Z,4009391531,141,72.0,4009391533,212,17.1,4009391535,213,1.9,4009391529,140,7.1,4009391527,56,Back,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371703,190,1,1,18,19,2xlnfgrl6r18ftv38unwp7h4s,1,17.3,53.3,2023-02-03T19:20:22.065Z,2023-02-03T19:20:25Z,4009391797,141,32.8,4009391795,140,13.4,4009391799,212,14.5,4009391801,213,4.4,4009391793,56,Back,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371745,191,1,1,18,22,2xlnfgrl6r18ftv38unwp7h4s,1,14.4,26.4,2023-02-03T19:20:25.313Z,2023-02-03T19:20:27Z,4009392033,212,14.3,4009392031,141,38.9,4009392027,56,Back,4009392029,140,3.4,4009392035,213,2.5,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371777,192,1,1,18,24,2xlnfgrl6r18ftv38unwp7h4s,0,2.9,36.6,2023-02-03T19:20:27.553Z,2023-02-03T19:20:30Z,4009392199,212,39.7,4009392193,56,Back,4009392201,213,5.6,4009392197,141,0.0,4009392195,140,31.5,4009392203,1,,4009392191,157,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371957,176,5,1,18,27,1fttb31hnskynpku8qd09yhm8,1,69.2,101.4,2023-02-03T19:20:30.139Z,2023-02-03T21:05:12Z,4009393113,56,Left,4009393145,233,193,4009393115,347,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371779,193,5,1,18,27,2xlnfgrl6r18ftv38unwp7h4s,0,30.8,-1.4,2023-02-03T19:20:30.139Z,2023-02-03T19:20:43Z,4009392211,347,,4009392209,56,Back,4009393167,233,176,,,,,,,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503371987,177,1,1,18,40,1fttb31hnskynpku8qd09yhm8,1,70,100,2023-02-03T19:20:43.284Z,2023-02-03T19:21:00Z,4009393339,212,26.4,4009393333,56,Back,4009393343,1,,4009393335,140,45.5,4009393337,141,92.9,4009394347,189,,4009393331,107,,4009393341,213,3.4,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372013,178,1,1,18,42,1fttb31hnskynpku8qd09yhm8,1,44,91.4,2023-02-03T19:20:45.404Z,2023-02-03T19:20:46Z,4009393497,213,4.1,4009393495,212,18.3,4009393489,56,Back,4009393493,141,69.4,4009393491,140,33.9,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372059,179,1,1,18,44,1fttb31hnskynpku8qd09yhm8,1,33.9,69.4,2023-02-03T19:20:46.828Z,2023-02-03T19:20:50Z,4009393769,140,30.8,4009393773,212,24.6,4009393767,56,Back,4009393771,141,33.6,4009393775,213,4.6,,,,,,,,,,9o41me3111mj3zl4lxqqhvod0,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372097,180,1,1,18,48,1fttb31hnskynpku8qd09yhm8,1,25.3,38.6,2023-02-03T19:20:50.732Z,2023-02-03T19:20:54Z,4009393985,140,9.5,4009393987,141,53.4,4009393991,213,2.6,4009393983,56,Back,4009393989,212,19.4,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372123,181,1,1,18,51,1fttb31hnskynpku8qd09yhm8,0,9.5,53.4,2023-02-03T19:20:53.989Z,2023-02-03T19:20:56Z,4009394121,212,45.3,4009394119,141,40.4,4009394113,157,,4009394125,1,,4009394117,140,51.8,4009394123,213,6.1,4009394115,56,Center,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372117,194,49,1,18,53,2xlnfgrl6r18ftv38unwp7h4s,1,44.7,56.7,2023-02-03T19:20:56.145Z,2023-02-03T19:20:56Z,,,,,,,,,,,,,,,,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372185,195,1,1,18,54,2xlnfgrl6r18ftv38unwp7h4s,1,45.1,56.3,2023-02-03T19:20:56.674Z,2023-02-03T19:21:03Z,4009394471,140,67.3,4009394469,56,Left,4009394473,141,87.1,4009394475,212,31.3,4009394477,213,0.7,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372189,196,1,1,19,1,2xlnfgrl6r18ftv38unwp7h4s,0,70.3,91.5,2023-02-03T19:21:03.697Z,2023-02-03T19:21:04Z,4009394497,141,81.4,4009394495,140,73.4,4009394499,212,7.6,4009394501,213,5.2,4009394493,56,Left,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372205,182,8,1,19,3,1fttb31hnskynpku8qd09yhm8,1,26.4,19.5,2023-02-03T19:21:05.939Z,2023-02-03T19:21:06Z,4009394617,56,Back,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372227,183,49,1,19,4,1fttb31hnskynpku8qd09yhm8,1,26.4,19.5,2023-02-03T19:21:06.700Z,2023-02-03T19:21:06Z,,,,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372257,184,1,1,19,5,1fttb31hnskynpku8qd09yhm8,1,30.4,30,2023-02-03T19:21:07.819Z,2023-02-03T19:21:09Z,4009394827,56,Back,4009394829,140,40.8,4009394835,213,5.8,4009394833,212,12.1,4009394831,141,22.2,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372323,185,1,1,19,6,1fttb31hnskynpku8qd09yhm8,1,40.8,22.2,2023-02-03T19:21:09.331Z,2023-02-03T19:21:14Z,4009395147,213,5.2,4009395145,212,14.6,4009395141,140,47.3,4009395139,56,Back,4009395143,141,3.2,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372365,186,1,1,19,11,1fttb31hnskynpku8qd09yhm8,1,63.6,23.3,2023-02-03T19:21:14.291Z,2023-02-03T19:21:17Z,4009395331,212,20.7,4009395329,141,6.2,4009395333,213,5.7,4009395327,140,79.9,4009395325,56,Right,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372393,187,1,1,19,15,1fttb31hnskynpku8qd09yhm8,0,87.4,10.1,2023-02-03T19:21:17.731Z,2023-02-03T19:21:20Z,4009395485,140,87.6,4009395487,141,37.0,4009395491,213,1.6,4009395481,155,,4009395479,2,,4009395489,212,18.3,4009395483,56,Center,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372391,197,12,1,19,16,2xlnfgrl6r18ftv38unwp7h4s,1,7.9,64.6,2023-02-03T19:21:18.641Z,2023-02-03T19:21:20Z,4009395467,140,29.5,4009395471,212,22.7,4009395465,56,Back,4009395469,141,66.7,4009395473,213,0.1,4009395495,15,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372437,188,15,1,19,19,1fttb31hnskynpku8qd09yhm8,1,78.4,34,2023-02-03T19:21:22.301Z,2023-02-03T19:21:36Z,4009395725,56,Center,4009396651,231,47.8,4009396633,102,47.5,4009396631,80,,4009396127,20,,4009396637,215,,4009396643,147,40.2,4009396137,233,198,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,4009396131,82,4009396639,458,,,4009395721,22,,4009396641,146,4009395723,18,,4009396635,103,4009396647,230,98.5,,,,,,,,,88.4,19,,,,,
2503372433,198,10,1,19,19,2xlnfgrl6r18ftv38unwp7h4s,1,11.4,59,2023-02-03T19:21:22.401Z,2023-02-03T19:21:28Z,4009395713,56,Back,4009396165,233,188,4009395711,94,,,,,,,,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372465,199,43,1,19,22,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2023-02-03T19:21:25.201Z,2023-02-03T19:21:48Z,4009397311,144,49,,,,,,,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372753,200,68,1,19,47,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2023-02-03T19:21:50.033Z,2023-02-03T19:21:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372767,201,49,1,19,48,2xlnfgrl6r18ftv38unwp7h4s,1,11.1,64.9,2023-02-03T19:21:51.265Z,2023-02-03T19:21:51Z,,,,,,,,,,,,,,,,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372801,189,68,1,19,51,1fttb31hnskynpku8qd09yhm8,0,0,0,2023-02-03T19:21:54.052Z,2023-02-03T19:21:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372979,202,1,1,20,3,2xlnfgrl6r18ftv38unwp7h4s,0,9.6,54.9,2023-02-03T19:22:06.561Z,2023-02-03T19:22:11Z,4009398625,213,0.3,4009398627,1,,4009398621,141,76.9,4009398617,56,Center,4009398619,140,63.5,4009398615,157,,4009398623,212,58.5,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372991,190,44,1,20,7,1fttb31hnskynpku8qd09yhm8,1,41.3,22.9,2023-02-03T19:22:09.744Z,2023-02-03T19:22:10Z,4009398675,285,,4009398709,233,203,4009398673,56,Back,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503372985,203,44,1,20,7,2xlnfgrl6r18ftv38unwp7h4s,0,58.7,77.1,2023-02-03T19:22:09.745Z,2023-02-03T19:22:11Z,4009398843,233,190,4009398657,286,,4009398655,56,Center,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373001,191,1,1,20,7,1fttb31hnskynpku8qd09yhm8,1,40.3,23.3,2023-02-03T19:22:10.155Z,2023-02-03T19:30:55Z,4009398765,212,17.7,4009398757,3,,4009398761,140,56.8,4009398759,56,Right,4009398769,213,6.1,4009398763,141,18.0,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503373019,192,49,1,20,9,1fttb31hnskynpku8qd09yhm8,1,59.6,10.6,2023-02-03T19:22:12.011Z,2023-02-03T19:30:53Z,,,,,,,,,,,,,,,,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
